Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),CL/OL Fueling* (status),Engine Load*  (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),Fueling Final Base* (estimated AFR),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Intake Air Temperature (F),Manifold Absolute Pressure (psi),Manifold Relative Sea Level Pressure (Direct)* (psi relative sea level),Mass Airflow (g/s),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Target Boost* (psi relative sea level),Throttle Opening Angle (%),Throttle Sensor Voltage (V),Turbo Dynamics Integral Cumulative* (absolute %),Turbo Dynamics Proportional* (absolute %),AEM UEGO Wideband [9600 baud] (AFR Gasoline)
5295,0.00,0.00,13.55,10,1.02,2771,0.00,-2.11,14.40,16,33.79,31.50,104,14.22,-0.46,47.09,2.60,3.92,2.26,22.35,1.38,0.00,8.50,0.00
5382,0.00,0.00,13.32,10,1.02,2770,0.00,-2.11,14.22,16,33.79,32.00,104,14.22,-0.46,46.92,2.60,3.92,2.26,22.35,1.38,0.00,8.50,0.00
5469,0.00,0.00,13.32,10,1.01,2772,0.00,-2.11,14.21,16,34.14,32.00,104,14.22,-0.44,46.74,2.60,3.92,2.26,22.35,1.38,0.00,8.50,0.00
5556,0.00,0.00,13.44,10,1.01,2788,0.00,-2.11,14.39,16,34.14,31.50,104,14.36,-0.41,45.88,2.60,3.92,2.26,22.35,1.38,0.00,8.35,0.00
5643,0.00,0.00,13.67,10,1.00,2787,0.00,-2.11,14.22,16,34.14,32.00,104,14.36,-0.41,46.57,2.58,3.92,2.26,22.35,1.38,0.00,8.35,0.00
5729,0.00,0.00,13.55,10,1.01,2791,0.00,-2.11,14.36,16,34.14,31.50,104,14.36,-0.39,46.91,2.60,3.92,2.26,22.35,1.38,0.00,8.35,0.00
5816,0.00,0.00,13.67,10,1.01,2792,0.00,-2.11,14.21,16,34.14,32.00,104,14.36,-0.41,47.27,2.60,3.92,2.26,22.35,1.38,0.00,8.35,0.00
5903,0.00,0.00,13.44,10,1.03,2799,0.00,-2.11,14.03,16,33.79,31.50,104,14.36,-0.41,46.91,2.60,3.92,2.26,22.35,1.38,0.00,8.35,0.00
5990,0.00,0.00,13.44,10,1.02,2789,0.00,-2.11,14.20,16,33.79,32.00,104,14.36,-0.35,46.91,2.60,3.92,2.26,22.35,1.38,0.00,8.35,0.00
6077,0.00,0.00,13.44,10,1.04,2792,0.00,-2.11,14.19,16,33.79,31.50,104,14.36,-0.35,46.92,2.60,3.92,2.26,22.35,1.38,0.00,8.12,0.00
6163,0.00,0.00,13.44,10,1.03,2797,0.00,-2.11,13.93,16,33.79,31.50,104,14.36,-0.35,47.44,2.60,3.92,2.26,22.75,1.38,0.00,8.12,0.00
6250,0.00,0.00,13.55,10,1.02,2806,0.00,-2.11,14.19,16,34.14,31.50,104,14.36,-0.35,46.74,2.60,3.92,2.26,22.35,1.38,0.00,8.12,0.00
6337,0.00,0.00,13.44,10,1.02,2787,0.00,-2.11,14.32,16,34.14,31.50,104,14.36,-0.35,47.78,2.60,3.92,2.26,22.75,1.38,0.00,8.12,0.00
6424,0.00,0.00,13.90,10,1.02,2788,0.00,-2.11,14.17,16,33.79,31.50,104,14.36,-0.33,47.27,2.60,3.92,2.26,22.75,1.38,0.00,8.12,0.00
6511,0.00,0.00,13.55,10,1.03,2788,0.00,-2.11,14.18,16,33.79,31.50,104,14.36,-0.33,47.44,2.60,3.92,2.55,22.75,1.38,0.00,9.17,0.00
6598,0.00,0.00,13.44,10,1.03,2791,0.00,-2.11,14.36,16,33.79,31.50,104,14.36,-0.33,48.30,2.62,3.92,2.55,22.75,1.38,0.00,9.10,0.00
6685,0.00,0.00,13.78,10,1.03,2792,0.00,-2.11,13.98,16,33.79,31.50,104,14.36,-0.31,47.26,2.60,3.92,2.55,22.75,1.38,0.00,9.10,0.00
6772,0.00,0.00,13.55,10,1.02,2791,0.00,-2.11,14.17,16,33.79,31.50,104,14.36,-0.29,47.61,2.60,3.92,2.55,22.75,1.38,0.00,9.10,0.00
6858,0.00,0.00,13.32,10,1.02,2792,0.00,-2.11,14.33,16,33.79,31.50,104,14.36,-0.29,47.44,2.60,3.92,2.55,22.75,1.38,0.00,9.10,0.00
6945,0.00,0.00,13.78,10,1.01,2814,0.00,-2.11,14.30,16,34.14,32.00,104,14.36,-0.31,48.12,2.62,3.92,2.55,22.75,1.38,0.00,9.10,0.00
7032,0.00,0.00,13.44,10,1.02,2810,0.00,-2.11,14.16,16,33.79,32.00,104,14.36,-0.31,47.44,2.60,3.92,2.26,22.75,1.38,0.00,7.90,0.00
7118,0.00,0.00,13.55,10,1.03,2815,0.00,-2.11,14.16,16,33.79,31.50,104,14.36,-0.27,47.78,2.60,3.92,2.26,22.75,1.38,0.00,7.75,0.00
7206,0.00,0.00,13.55,10,1.04,2812,0.00,-2.11,14.15,16,33.79,31.50,104,14.51,-0.27,48.30,2.60,3.92,2.26,22.75,1.38,0.00,7.75,0.00
7292,0.00,0.00,13.32,10,1.03,2816,0.00,-2.11,13.94,16,33.79,31.50,104,14.36,-0.27,50.86,2.62,3.92,2.55,22.75,1.38,0.00,8.88,0.00
7379,0.00,0.00,13.32,10,1.02,2824,0.00,-2.11,14.15,16,34.14,31.50,104,14.51,-0.25,48.30,2.60,3.92,2.55,22.75,1.38,0.00,8.88,0.00
7466,0.00,0.00,13.21,10,1.01,2806,0.00,-2.11,14.15,16,34.14,32.00,104,14.36,-0.23,48.65,2.62,3.92,2.55,22.75,1.38,0.00,8.88,0.00
7553,0.00,0.00,13.55,10,1.02,2804,0.00,-2.11,14.15,16,34.14,31.50,104,14.51,-0.23,48.12,2.62,3.92,2.55,22.75,1.38,0.00,8.95,0.00
7639,0.00,0.00,13.55,10,1.04,2804,0.00,-2.11,13.96,16,33.79,31.50,104,14.51,-0.21,48.47,2.62,3.92,2.55,22.75,1.38,0.00,8.80,0.00
7726,0.00,0.00,13.32,10,1.02,2804,0.00,-2.11,14.15,16,34.14,32.00,104,14.51,-0.23,48.65,2.60,3.92,2.55,22.75,1.38,0.00,8.80,0.00
7813,0.00,0.00,13.44,10,1.05,2816,0.00,-2.11,13.93,16,33.44,31.50,104,14.51,-0.23,46.43,2.64,3.53,2.55,22.75,1.38,0.00,8.80,0.00
7900,0.00,0.00,13.55,10,1.04,2830,0.00,-2.11,14.15,16,33.79,31.50,104,14.51,-0.23,48.65,2.62,3.92,2.55,22.75,1.38,0.00,8.80,0.00
7986,0.00,0.00,13.21,10,1.03,2831,0.00,-2.11,14.32,16,33.79,31.50,104,14.51,-0.21,48.82,2.62,3.92,2.55,22.75,1.38,0.00,8.80,0.00
8073,0.00,0.00,13.21,10,1.03,2834,0.00,-2.11,14.13,16,33.79,31.50,106,14.51,-0.21,48.82,2.62,3.92,2.55,22.75,1.38,0.00,8.80,0.00
8160,0.00,0.00,13.32,10,1.03,2832,0.00,-2.11,14.14,16,33.79,32.00,106,14.51,-0.21,48.30,2.62,3.92,2.55,22.75,1.38,0.00,8.80,0.00
8246,0.00,0.00,13.21,10,1.02,2825,0.00,-2.11,14.30,16,33.79,32.00,106,14.51,-0.21,48.30,2.62,3.92,2.55,22.75,1.38,0.00,8.80,0.00
8333,0.00,0.00,13.21,10,1.03,2818,0.00,-2.11,14.14,16,33.79,31.50,104,14.51,-0.21,48.47,2.62,3.53,2.55,22.75,1.38,0.00,8.72,0.00
8420,0.00,0.00,13.09,10,1.04,2826,0.00,-2.11,14.14,16,33.79,31.50,104,14.51,-0.21,48.99,2.62,3.53,2.55,22.75,1.38,0.00,8.72,0.00
8506,0.00,0.00,13.21,10,1.04,2827,0.00,-2.11,14.27,16,33.79,31.00,104,14.51,-0.21,48.47,2.64,3.53,2.55,22.75,1.38,0.00,8.72,0.00
8593,0.00,0.00,13.32,10,1.03,2846,0.00,-2.11,14.14,16,33.79,31.50,104,14.51,-0.21,49.51,2.62,3.53,2.55,22.75,1.38,0.00,8.65,0.00
8680,0.00,0.00,13.21,10,1.05,2845,0.00,-2.11,14.13,16,33.79,31.50,104,14.51,-0.19,48.99,2.62,3.53,2.55,22.75,1.38,0.00,8.50,0.00
8767,0.00,0.00,13.32,10,1.05,2850,0.00,-2.11,14.12,16,33.79,31.50,104,14.51,-0.17,49.16,2.64,3.53,2.55,22.75,1.38,0.00,8.50,0.00
8854,0.00,0.00,13.21,10,1.04,2843,0.00,-2.11,14.12,16,33.79,31.50,104,14.51,-0.15,49.33,2.64,3.53,2.55,22.75,1.38,0.00,8.42,0.00
8941,0.00,0.00,13.44,10,1.03,2834,0.00,-2.11,14.11,16,33.79,31.50,104,14.51,-0.15,49.16,2.62,3.53,2.55,23.14,1.40,0.00,8.42,0.00
9027,0.00,0.00,13.21,10,1.04,2836,0.00,-2.11,13.94,16,33.79,31.50,104,14.51,-0.14,49.16,2.62,3.53,2.55,23.14,1.40,0.00,8.42,0.00
9114,0.00,0.00,13.44,10,1.05,2843,0.00,-2.11,14.11,16,33.79,31.50,104,14.65,-0.12,49.16,2.62,3.53,2.55,23.14,1.40,0.00,8.35,0.00
9201,0.00,0.00,13.44,10,1.04,2838,0.00,-2.11,14.10,16,33.79,31.50,104,14.51,-0.08,49.16,2.64,3.53,2.55,23.14,1.40,0.00,8.27,0.00
9288,0.00,0.00,13.32,10,1.03,2856,0.00,-2.11,14.09,16,33.79,31.50,104,14.65,-0.08,49.62,2.64,3.53,2.55,23.14,1.40,0.00,8.27,0.00
9375,0.00,0.00,13.44,10,1.04,2860,0.00,-2.11,14.09,16,33.79,31.50,104,14.65,-0.06,49.68,2.62,3.53,2.55,23.14,1.40,0.00,8.35,0.00
9462,0.00,0.00,13.44,10,1.04,2859,0.00,-2.11,14.09,16,33.79,31.50,104,14.65,-0.06,48.98,2.64,3.53,2.55,23.14,1.40,0.00,8.27,0.00
9549,0.00,0.00,13.55,10,1.05,2843,0.00,-2.11,14.09,16,33.79,31.50,104,14.65,-0.08,49.33,2.62,3.53,2.55,23.14,1.40,0.00,8.27,0.00
9636,0.00,0.00,13.21,10,1.04,2845,0.00,-2.11,14.09,16,33.79,31.50,104,14.65,-0.06,49.51,2.64,3.53,2.55,23.14,1.40,0.00,8.27,0.00
9723,0.00,0.00,13.21,10,1.04,2848,0.00,-2.11,14.09,16,33.79,31.50,104,14.65,-0.06,49.33,2.64,3.53,2.55,23.14,1.40,0.00,8.12,0.00
9810,0.00,0.00,13.44,10,1.04,2864,0.00,-2.11,14.30,16,33.79,31.50,104,14.65,-0.06,49.80,2.64,3.53,2.55,23.14,1.40,0.00,8.12,0.00
9897,0.00,0.00,13.32,10,1.03,2871,0.00,-2.11,14.10,16,34.14,32.00,104,14.65,-0.08,49.51,2.64,3.53,2.55,23.14,1.40,0.00,7.97,0.00
9983,0.00,0.00,13.44,10,1.04,2871,0.00,-2.11,14.10,16,33.79,31.50,104,14.65,-0.08,50.15,2.64,3.53,2.55,23.14,1.40,0.00,8.05,0.00
10070,0.00,0.00,13.21,10,1.05,2856,0.00,-2.11,14.07,16,33.79,31.50,104,14.65,-0.06,49.63,2.64,3.53,2.55,23.14,1.40,0.00,8.05,0.00
10157,0.00,0.00,13.67,10,1.06,2850,0.00,-2.11,13.91,16,33.44,31.00,104,14.65,-0.08,49.62,2.64,3.53,2.55,23.14,1.38,0.00,8.12,0.00
10244,0.00,0.00,13.44,10,1.05,2859,0.00,-2.11,14.08,16,33.79,31.50,104,14.65,-0.08,49.62,2.64,3.53,2.55,22.75,1.38,0.00,8.12,0.00
10331,0.00,0.00,13.21,10,1.03,2878,0.00,-2.11,14.24,16,33.79,31.50,104,14.65,-0.06,49.63,2.64,3.53,2.55,22.75,1.38,0.00,8.20,0.00
10417,0.00,0.00,13.67,10,1.04,2883,0.00,-2.11,14.09,16,33.79,31.50,104,14.65,-0.06,49.68,2.62,3.53,2.55,22.75,1.38,0.00,8.20,0.00
10504,0.00,0.00,13.55,10,1.03,2876,0.00,-2.11,14.08,16,34.14,31.50,104,14.65,-0.06,49.68,2.64,3.53,2.55,22.75,1.38,0.00,8.20,0.00
10590,0.00,0.00,13.55,10,1.04,2864,0.00,-2.11,14.08,16,34.14,31.50,104,14.65,-0.08,49.51,2.62,3.53,2.55,22.75,1.38,0.00,8.12,0.00
10677,0.00,0.00,13.32,10,1.03,2866,0.00,-2.11,14.09,16,34.14,32.00,104,14.65,-0.08,49.46,2.64,3.53,2.55,22.75,1.38,0.00,8.27,0.00
10764,0.00,0.00,13.44,10,1.03,2866,0.00,-2.11,14.09,16,34.14,31.50,104,14.65,-0.08,49.51,2.64,3.53,2.55,22.75,1.38,0.00,8.27,0.00
10851,0.00,0.00,13.55,10,1.03,2884,0.00,-2.11,14.09,16,34.14,32.00,104,14.65,-0.12,49.51,2.64,3.53,2.55,22.75,1.38,0.00,8.27,0.00
10938,0.00,0.00,13.44,10,1.05,2886,0.00,-2.11,14.10,16,33.79,31.50,104,14.65,-0.10,49.68,2.64,3.53,2.55,22.75,1.38,0.00,8.27,0.00
11025,0.00,0.00,13.67,10,1.04,2874,0.00,-2.11,14.10,16,34.14,31.50,104,14.65,-0.14,49.85,2.64,3.53,2.55,22.35,1.38,0.00,8.27,0.00
11113,0.00,0.00,13.21,10,1.04,2877,0.00,-2.11,14.10,16,33.79,32.00,104,14.51,-0.15,50.15,2.64,3.53,2.55,22.35,1.38,0.00,8.35,0.00
11199,0.00,0.00,13.21,10,1.04,2899,0.00,-2.11,13.98,16,33.79,31.50,104,14.51,-0.10,49.68,2.64,3.53,2.55,22.35,1.38,0.00,8.35,0.00
11286,0.00,0.00,13.32,10,1.04,2891,0.00,-2.11,14.09,16,33.79,31.50,104,14.65,-0.12,50.19,2.64,3.53,2.55,22.35,1.38,0.00,8.35,0.00
11373,0.00,0.00,13.21,10,1.04,2896,0.00,-2.11,13.96,16,33.79,31.50,104,14.51,-0.15,49.68,2.64,3.53,2.55,22.35,1.38,0.00,8.42,0.00
11460,0.00,0.00,13.32,10,1.03,2883,0.00,-2.11,13.97,16,34.14,31.50,104,14.51,-0.12,49.98,2.64,0.00,2.55,22.35,1.36,0.00,8.50,0.00
11546,0.00,0.00,13.44,10,1.04,2883,0.00,-2.11,14.11,16,34.14,31.50,104,14.51,-0.12,50.02,2.64,0.00,2.55,22.35,1.36,0.00,8.50,0.00
11633,0.00,0.00,13.32,10,1.04,2884,0.00,-2.11,14.10,16,34.14,31.50,104,14.51,-0.15,49.98,2.64,0.00,2.55,22.35,1.36,0.00,8.35,0.00
11720,0.00,0.00,13.09,10,1.04,2906,0.00,-2.11,14.10,16,34.14,32.00,104,14.51,-0.15,49.85,2.62,0.00,2.55,22.35,1.36,0.00,8.50,0.00
11807,0.00,0.00,13.32,10,1.04,2896,0.00,-2.11,14.11,16,33.79,32.00,104,14.51,-0.15,50.19,2.64,0.00,2.55,22.35,1.36,0.00,8.50,0.00
11894,0.00,0.00,13.21,10,1.04,2896,0.00,-2.11,14.11,16,34.14,31.50,104,14.51,-0.15,50.37,2.64,0.00,2.55,22.35,1.36,0.00,8.42,0.00
11981,0.00,0.00,13.32,10,1.04,2891,0.00,-2.11,14.11,16,34.14,31.50,104,14.51,-0.15,50.31,2.64,0.00,2.55,22.35,1.36,0.00,8.50,0.00
12067,0.00,0.00,13.21,10,1.04,2911,0.00,-2.11,14.11,16,33.79,32.00,104,14.51,-0.21,50.37,2.64,0.00,2.55,22.35,1.36,0.00,8.50,0.00
