Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),CL/OL Fueling* (status),Coolant Temperature (F),Engine Load*  (g/rev),Engine Speed (rpm),Ethanol Content (%),Ethanol Content Global Fuel Compensation (%),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),Fueling Final Base* (estimated AFR),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Intake Air Temperature (F),Manifold Absolute Pressure (psi),Manifold Relative Sea Level Pressure (Direct)* (psi relative sea level),Mass Airflow (g/s),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Target Boost* (psi relative sea level),Throttle Sensor Voltage (V),Turbo Dynamics Integral Cumulative* (absolute %),Turbo Dynamics Proportional* (absolute %),AEM UEGO Wideband [9600 baud] (AFR Gasoline)
1534,0.00,1.56,14.01,8,108,0.29,1289,74.5,47.3,0.00,0.00,14.36,16,10.94,13.00,86,5.08,-9.63,6.27,1.48,0.00,-1.70,0.64,0.00,0.00,14.50
1630,0.00,1.56,14.01,8,108,0.29,1297,74.5,47.3,0.00,0.00,14.36,16,10.94,12.50,86,5.08,-9.63,6.24,1.48,0.00,-1.70,0.64,0.00,0.00,14.40
1726,0.00,1.56,14.24,8,108,0.29,1287,74.5,47.3,0.00,0.00,14.36,16,10.94,13.00,86,5.08,-9.63,6.24,1.48,0.00,-1.70,0.64,0.00,0.00,14.30
1822,0.00,1.56,14.13,8,108,0.29,1270,74.5,47.3,0.00,0.00,14.36,16,10.94,12.50,86,5.08,-9.65,6.20,1.48,0.00,-1.70,0.64,0.00,0.00,14.30
1917,0.78,1.56,14.36,8,108,0.29,1289,74.5,47.3,0.00,0.00,14.36,16,10.94,13.50,86,5.08,-9.63,6.27,1.50,0.00,-1.70,0.64,0.00,0.00,14.40
2013,0.78,1.56,14.36,8,109,0.29,1282,74.3,47.2,0.00,0.00,14.36,16,10.94,12.00,86,5.08,-9.65,6.27,1.48,0.00,-1.70,0.64,0.00,0.00,14.50
2109,0.78,1.56,14.47,8,109,0.29,1289,74.2,47.2,0.00,0.00,14.36,16,10.94,11.50,86,5.08,-9.63,6.27,1.48,0.00,-1.70,0.64,0.00,0.00,14.50
2206,0.00,1.56,14.47,8,109,0.29,1285,74.2,47.2,0.00,0.00,14.36,16,10.94,12.00,86,5.08,-9.63,6.27,1.48,0.00,-1.70,0.64,0.00,0.00,14.60
2301,0.78,1.56,14.47,8,109,0.29,1284,74.4,47.3,0.00,0.00,14.36,16,10.94,12.50,86,5.08,-9.65,6.27,1.48,0.00,-1.70,0.64,0.00,0.00,14.50
2397,0.78,1.56,14.47,8,109,0.29,1289,74.5,47.3,0.00,0.00,14.36,16,10.94,12.50,86,5.08,-9.65,6.27,1.48,0.00,-1.70,0.64,0.00,0.00,14.60
2493,0.78,1.56,14.36,8,109,0.29,1278,74.5,47.3,0.00,0.00,14.36,16,10.94,13.00,86,5.08,-9.63,6.24,1.48,0.00,-1.70,0.64,0.00,0.00,14.60
2589,0.78,1.56,14.47,8,109,0.30,1263,74.5,47.3,0.00,0.00,14.36,16,10.94,13.00,86,5.08,-9.63,6.20,1.48,0.00,-1.70,0.64,0.00,0.00,14.60
2684,0.78,1.56,14.36,8,109,0.30,1254,74.5,47.3,0.00,0.00,14.36,16,10.94,15.50,86,5.08,-9.63,6.31,1.48,0.00,-1.70,0.64,0.00,0.00,14.60
2780,0.00,1.56,14.36,8,109,0.30,1277,74.5,47.4,0.00,0.00,14.36,16,10.94,13.00,86,5.08,-9.59,6.35,1.48,0.00,-1.70,0.64,0.00,0.00,14.60
2876,0.00,1.56,14.36,8,109,0.29,1271,74.6,47.4,0.00,0.00,14.36,16,10.94,12.50,86,5.08,-9.59,6.27,1.48,0.00,-1.70,0.64,0.00,0.00,14.60
2973,0.00,1.56,14.36,8,109,0.30,1274,74.6,47.4,0.00,0.00,14.36,16,10.94,12.50,86,5.08,-9.61,6.27,1.48,0.00,-1.70,0.64,0.00,0.00,14.40
3069,0.00,1.56,14.36,8,109,0.30,1282,74.6,47.3,0.00,0.00,14.36,16,10.94,13.00,86,5.08,-9.63,6.27,1.48,0.00,-1.70,0.64,0.00,0.00,14.50
3164,0.00,1.56,14.24,8,109,0.29,1270,74.6,47.3,0.00,0.00,14.36,16,10.94,12.00,86,5.08,-9.63,6.31,1.48,0.00,-1.70,0.64,0.00,0.00,14.50
3260,0.00,1.56,14.36,8,109,0.30,1267,74.6,47.4,0.00,0.00,14.36,16,10.94,13.00,86,5.08,-9.63,6.27,1.48,0.00,-1.70,0.64,0.00,0.00,14.50
3357,0.00,1.56,14.24,8,109,0.30,1284,74.6,47.4,0.00,0.00,14.36,16,10.94,13.50,86,5.08,-9.57,6.27,1.48,0.00,-1.70,0.64,0.00,0.00,14.50
3452,0.00,1.56,14.36,8,109,0.30,1281,74.6,47.4,0.00,0.00,14.36,16,10.94,11.50,86,5.08,-9.57,6.27,1.48,0.00,-1.70,0.64,0.00,0.00,14.50
3548,0.78,1.56,14.36,8,109,0.30,1280,74.6,47.4,0.00,0.00,14.36,16,10.94,13.50,86,5.08,-9.61,6.31,1.48,0.00,-1.70,0.64,0.00,0.00,14.50
3644,0.78,1.56,14.70,8,109,0.29,1267,74.6,47.4,0.00,0.00,14.36,16,10.94,11.50,86,5.08,-9.63,6.27,1.48,0.00,-1.70,0.64,0.00,0.00,14.50
3739,0.78,1.56,14.59,8,109,0.30,1277,74.6,47.3,0.00,0.00,14.36,16,10.94,13.00,86,5.08,-9.61,6.31,1.48,0.00,-1.70,0.64,0.00,0.00,14.70
3836,1.56,1.56,14.70,8,109,0.30,1264,74.6,47.4,0.00,0.00,14.36,16,10.94,11.50,86,5.08,-9.61,6.27,1.48,0.00,-1.70,0.64,0.00,0.00,14.60
3932,0.78,1.56,14.70,8,109,0.30,1270,74.6,47.4,0.00,0.00,14.36,16,10.94,12.50,86,5.08,-9.61,6.31,1.48,0.00,-1.70,0.64,0.00,0.00,14.80
4028,0.78,1.56,14.47,8,109,0.30,1278,74.6,47.4,0.00,0.00,14.36,16,10.94,12.00,86,5.08,-9.57,6.35,1.48,0.00,-1.70,0.64,0.00,0.00,14.80
4124,0.78,1.56,14.47,8,109,0.29,1276,74.6,47.3,0.00,0.00,14.36,16,10.94,11.50,86,5.08,-9.63,6.27,1.48,0.00,-1.70,0.64,0.00,0.00,14.70
4220,0.00,1.56,14.13,8,109,0.30,1286,74.6,47.3,0.00,0.00,14.36,16,10.94,13.00,86,5.08,-9.61,6.27,1.48,0.00,-1.70,0.64,0.00,0.00,14.60
4316,0.00,1.56,14.13,8,109,0.30,1286,74.6,47.4,0.00,0.00,14.36,16,10.94,10.50,86,5.08,-9.59,6.27,1.48,0.00,-1.70,0.64,0.00,0.00,14.60
4412,0.00,1.56,14.13,8,109,0.29,1278,74.6,47.4,0.00,0.00,14.36,16,10.94,13.00,86,5.08,-9.61,6.27,1.48,0.00,-1.70,0.64,0.00,0.00,14.50
4508,0.00,1.56,14.24,8,109,0.30,1282,74.5,47.3,0.00,0.00,14.36,16,10.94,11.50,86,5.08,-9.61,6.31,1.48,0.00,-1.70,0.64,0.00,0.00,14.40
4603,0.78,1.56,14.24,8,109,0.29,1270,74.5,47.3,0.00,0.00,14.36,16,10.94,11.50,86,5.08,-9.63,6.27,1.48,0.00,-1.70,0.64,0.00,0.00,14.40
4699,0.00,1.56,14.24,8,109,0.30,1274,74.5,47.3,0.00,0.00,14.36,16,10.94,13.00,86,5.08,-9.63,6.27,1.48,0.00,-1.70,0.64,0.00,0.00,14.50
4796,0.78,1.56,14.36,8,109,0.30,1262,74.5,47.3,0.00,0.00,14.36,16,10.94,11.50,86,5.08,-9.63,6.27,1.48,0.00,-1.70,0.64,0.00,0.00,14.40
4891,0.78,1.56,14.36,8,109,0.30,1276,74.5,47.3,0.00,0.00,14.36,16,10.94,13.50,86,5.08,-9.63,6.27,1.48,0.00,-1.70,0.64,0.00,0.00,14.50
4987,0.78,1.56,14.36,8,109,0.30,1259,74.6,47.4,0.00,0.00,14.36,16,10.94,13.00,86,5.08,-9.59,6.35,1.48,0.00,-1.70,0.64,0.00,0.00,14.50
5083,0.78,1.56,14.24,8,109,0.30,1276,74.6,47.4,0.00,0.00,14.36,16,10.94,13.50,86,5.08,-9.59,6.31,1.48,0.00,-1.70,0.64,0.00,0.00,14.50
5178,0.78,1.56,14.36,8,109,0.30,1268,74.6,47.4,0.00,0.00,14.36,16,10.94,12.50,86,5.08,-9.57,6.31,1.48,0.00,-1.70,0.64,0.00,0.00,14.50
5275,0.78,1.56,14.36,8,109,0.30,1281,74.6,47.4,0.00,0.00,14.36,16,10.94,11.50,86,5.08,-9.57,6.27,1.48,0.00,-1.70,0.64,0.00,0.00,14.50
5371,0.78,1.56,14.47,8,109,0.30,1268,74.6,47.4,0.00,0.00,14.36,16,10.94,12.50,86,5.08,-9.59,6.31,1.48,0.00,-1.70,0.64,0.00,0.00,14.50
5467,0.78,1.56,14.36,8,109,0.30,1276,74.6,47.4,0.00,0.00,14.36,16,10.94,12.50,86,5.08,-9.57,6.27,1.48,0.00,-1.70,0.64,0.00,0.00,14.50
5563,0.78,1.56,14.36,8,109,0.29,1296,74.6,47.4,0.00,0.00,14.36,16,10.94,11.50,86,5.08,-9.57,6.31,1.48,0.00,-1.70,0.64,0.00,0.00,14.60
5659,1.56,1.56,14.47,8,109,0.29,1266,74.6,47.3,0.00,0.00,14.36,16,10.94,11.50,86,5.08,-9.61,6.27,1.48,0.00,-1.70,0.64,0.00,0.00,14.60
5755,1.56,1.56,14.59,8,109,0.29,1288,74.6,47.3,0.00,0.00,14.36,16,10.94,13.00,86,5.08,-9.61,6.27,1.48,0.00,-1.70,0.64,0.00,0.00,14.60
5852,1.56,1.56,14.59,8,109,0.30,1264,74.6,47.3,0.00,0.00,14.36,16,10.94,12.50,86,5.08,-9.59,6.24,1.48,0.00,-1.70,0.64,0.00,0.00,14.70
5947,0.78,1.56,14.47,8,109,0.29,1283,74.6,47.4,0.00,0.00,14.36,16,10.94,13.00,86,5.08,-9.59,6.24,1.48,0.00,-1.70,0.64,0.00,0.00,14.70
6043,0.78,1.56,14.47,8,109,0.29,1265,74.6,47.3,0.00,0.00,14.36,16,10.94,11.00,86,5.08,-9.63,6.24,1.48,0.00,-1.70,0.64,0.00,0.00,14.60
6139,1.56,1.56,14.36,8,109,0.30,1260,74.6,47.3,0.00,0.00,14.36,16,10.94,13.00,86,5.08,-9.61,6.35,1.48,0.00,-1.70,0.64,0.00,0.00,14.60
6235,1.56,1.56,14.59,8,109,0.29,1289,74.6,47.4,0.00,0.00,14.36,16,10.94,11.50,86,5.08,-9.57,6.35,1.48,0.00,-1.70,0.64,0.00,0.00,14.60
6330,1.56,1.56,14.47,8,109,0.29,1269,74.6,47.3,0.00,0.00,14.36,16,10.94,10.50,86,5.08,-9.61,6.27,1.48,0.00,-1.70,0.64,0.00,0.00,14.60
6426,1.56,1.56,14.47,8,109,0.29,1278,74.6,47.3,0.00,0.00,14.36,16,10.94,11.50,86,5.08,-9.59,6.27,1.48,0.00,-1.70,0.64,0.00,0.00,14.60
6523,0.78,1.56,14.36,8,109,0.29,1268,74.6,47.3,0.00,0.00,14.36,16,10.94,11.50,86,5.08,-9.61,6.27,1.48,0.00,-1.70,0.64,0.00,0.00,14.60
6618,0.78,1.56,14.24,8,109,0.30,1280,74.6,47.4,0.00,0.00,14.36,16,10.94,11.50,86,5.08,-9.63,6.35,1.50,0.00,-1.70,0.64,0.00,0.00,14.50
6714,0.78,1.56,14.36,8,109,0.29,1275,74.6,47.4,0.00,0.00,14.36,16,10.94,12.00,88,5.08,-9.59,6.27,1.48,0.00,-1.70,0.64,0.00,0.00,14.50
6811,0.78,1.56,14.13,8,109,0.30,1274,74.6,47.4,0.00,0.00,14.36,16,10.94,12.00,88,5.08,-9.59,6.27,1.48,0.00,-1.70,0.64,0.00,0.00,14.60
6907,0.78,1.56,14.36,8,109,0.29,1283,74.6,47.4,0.00,0.00,14.36,16,10.94,12.50,88,5.08,-9.57,6.27,1.48,0.00,-1.70,0.64,0.00,0.00,14.50
7002,0.78,1.56,14.13,8,109,0.29,1267,74.6,47.4,0.00,0.00,14.36,16,10.94,11.00,88,5.08,-9.59,6.27,1.48,0.00,-1.70,0.64,0.00,0.00,14.40
7097,0.78,1.56,14.24,8,109,0.29,1282,74.6,47.4,0.00,0.00,14.36,16,10.94,11.50,88,5.08,-9.59,6.27,1.48,0.00,-1.70,0.64,0.00,0.00,14.40
7194,0.00,1.56,14.01,8,109,0.29,1271,74.6,47.4,0.00,0.00,14.36,16,10.94,11.00,88,5.08,-9.57,6.27,1.48,0.00,-1.70,0.64,0.00,0.00,14.40
7290,0.00,1.56,14.36,8,109,0.30,1278,74.6,47.4,0.00,0.00,14.36,16,10.94,11.50,88,5.08,-9.61,6.27,1.48,0.00,-1.70,0.64,0.00,0.00,14.40
7385,0.00,1.56,14.36,8,109,0.30,1278,74.6,47.3,0.00,0.00,14.36,16,10.94,11.50,88,5.08,-9.61,6.27,1.48,0.00,-1.70,0.64,0.00,0.00,14.40
7481,0.78,1.56,14.47,8,109,0.30,1263,74.6,47.3,0.00,0.00,14.36,16,10.94,12.50,88,5.08,-9.61,6.27,1.48,0.00,-1.70,0.64,0.00,0.00,14.50
7577,0.78,1.56,14.47,8,109,0.30,1278,74.6,47.3,0.00,0.00,14.36,16,10.94,13.00,88,5.08,-9.57,6.27,1.48,0.00,-1.70,0.64,0.00,0.00,14.50
7673,0.78,1.56,14.47,8,109,0.30,1281,74.6,47.4,0.00,0.00,14.36,16,10.94,12.00,88,5.08,-9.59,6.27,1.48,0.00,-1.70,0.64,0.00,0.00,14.50
7769,0.78,1.56,14.59,8,109,0.29,1278,74.6,47.3,0.00,0.00,14.36,16,10.94,11.50,88,5.08,-9.61,6.24,1.48,0.00,-1.70,0.64,0.00,0.00,14.70
7866,0.78,1.56,14.47,8,109,0.30,1271,74.6,47.3,0.00,0.00,14.36,16,10.94,12.50,88,5.08,-9.63,6.27,1.48,0.00,-1.70,0.64,0.00,0.00,14.70
7961,0.78,1.56,14.47,8,109,0.30,1266,74.6,47.3,0.00,0.00,14.36,16,10.94,11.50,88,5.08,-9.63,6.27,1.48,0.00,-1.70,0.64,0.00,0.00,14.60
8057,0.78,1.56,14.47,8,109,0.30,1260,74.6,47.4,0.00,0.00,14.36,16,10.94,13.50,88,5.08,-9.57,6.35,1.48,0.00,-1.70,0.64,0.00,0.00,14.60
8153,0.78,1.56,14.36,8,109,0.30,1272,74.6,47.4,0.00,0.00,14.36,16,10.94,12.00,88,5.08,-9.57,6.35,1.48,0.00,-1.70,0.64,0.00,0.00,14.60
8249,0.78,1.56,14.47,8,111,0.30,1276,74.6,47.4,0.00,0.00,14.36,16,10.94,12.00,88,5.08,-9.57,6.24,1.48,0.00,-1.70,0.64,0.00,0.00,14.60
8345,0.78,1.56,14.59,8,111,0.30,1269,74.6,47.4,0.00,0.00,14.36,16,10.94,11.50,88,5.08,-9.59,6.24,1.50,0.00,-1.70,0.64,0.00,0.00,14.60
