Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),Battery Voltage (V),CL/OL Fueling* (status),Closed Loop Fueling Target* (estimated AFR),Engine Load*  (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),Fuel Injector #1 Latency (Direct)* (ms),Fuel Injector #1 Pulse Width (ms),Fuel Injector #1 Pulse Width (Direct)* (ms),Fuel Injector #1 Pulse Width Pre_Low-PW Compensation (ms),Fuel Pump Duty (%),Fueling Final Base* (estimated AFR),Gear (Calculated)* (position),IAM* (raw ecu value),Injector Duty Cycle (%),Manifold Absolute Pressure (psi),Manifold Relative Sea Level Pressure (Direct)* (psi relative sea level),Primary Wastegate Duty Cycle (%),Target Boost* (psi relative sea level),Throttle Sensor Voltage (V),Tip-in Enrichment (Last Calculated)* (raw enrichment value),Tip-in Throttle* (%),Turbo Dynamics Integral Cumulative* (absolute %),Turbo Dynamics Proportional* (absolute %),AEM UEGO Wideband [9600 baud] (AFR Gasoline)
34604,0.78,2.34,13.78,13.52,8,14.70,0.32,2762,0.00,0.00,0.968,1.79,0.744,0.924,74.90,14.72,2,16,3.53,5.66,-9.26,0.00,-2.01,0.78,432,0.0,0.00,0.00,14.30
34715,-2.34,2.34,13.44,13.52,8,14.70,0.30,2772,0.00,0.00,0.948,1.54,0.656,0.812,74.90,15.08,2,16,3.56,5.37,-9.48,0.00,-2.01,0.78,432,0.0,0.00,0.00,14.00
34827,-4.69,2.34,13.44,13.68,8,14.70,0.29,2778,0.00,0.00,0.944,1.54,0.648,0.772,74.90,14.72,2,16,3.56,5.08,-9.59,0.00,-2.01,0.78,432,0.0,0.00,0.00,13.70
34939,-2.34,2.34,14.36,13.68,8,14.70,0.28,2807,0.00,0.00,0.952,1.54,0.656,0.764,74.90,14.71,2,16,3.59,5.08,-9.67,0.00,-2.01,0.78,432,0.0,0.00,0.00,14.00
35051,-1.56,0.78,15.04,13.68,8,14.70,0.27,2821,0.00,0.00,0.964,1.54,0.640,0.756,74.90,14.71,2,16,3.59,4.93,-9.75,0.00,-2.01,0.78,432,0.0,0.00,0.00,14.50
35164,0.00,0.78,15.16,13.52,8,14.70,0.27,2802,0.00,0.00,0.968,1.54,0.640,0.756,74.90,14.71,2,16,3.59,4.93,-9.80,0.00,-2.01,0.78,432,0.0,0.00,0.00,15.20
35275,2.34,0.78,15.50,13.52,8,14.70,0.26,2813,0.00,0.00,0.964,1.54,0.608,0.748,74.90,14.71,2,16,3.60,4.79,-9.98,0.00,-2.32,0.76,432,0.0,0.00,0.00,15.30
35388,3.12,0.78,15.39,13.44,8,14.70,0.25,2800,0.00,0.00,0.948,1.54,0.580,0.708,74.90,14.71,2,16,2.98,4.64,-10.11,0.00,-2.01,0.74,432,-0.6,0.00,0.00,15.40
35500,4.69,0.78,15.16,13.52,8,14.70,0.24,2813,0.00,0.00,0.952,1.28,0.580,0.676,74.90,14.71,2,16,3.60,4.50,-10.17,0.00,-2.01,0.74,432,0.0,0.00,0.00,15.30
35612,6.25,0.78,15.39,13.68,8,14.70,0.25,2806,0.00,0.00,0.948,1.54,0.600,0.716,74.90,14.71,2,16,3.59,4.50,-10.23,0.00,-2.32,0.74,432,0.0,0.00,0.00,15.20
35724,7.81,0.78,15.27,13.68,8,14.70,0.24,2806,0.00,0.00,0.952,1.54,0.608,0.724,74.90,14.71,2,16,3.59,4.50,-10.27,0.00,-2.32,0.74,432,0.0,0.00,0.00,15.40
35836,7.81,0.78,15.39,13.60,8,14.70,0.24,2814,0.00,0.00,0.964,1.54,0.580,0.708,74.90,14.71,2,16,3.61,4.35,-10.33,0.00,-2.32,0.74,432,-0.6,0.00,0.00,15.20
35948,7.81,0.78,14.93,13.52,8,14.70,0.23,2810,0.00,0.00,0.964,1.54,0.556,0.684,74.90,14.71,2,16,3.00,4.35,-10.42,0.00,-2.32,0.72,432,0.0,0.00,0.00,15.10
36060,7.81,0.78,14.70,13.68,8,14.70,0.23,2825,0.00,0.00,0.952,1.28,0.548,0.668,74.90,14.71,2,16,3.01,4.21,-10.50,0.00,-2.32,0.72,432,0.0,0.00,0.00,14.90
36172,7.81,0.78,14.59,13.60,8,14.70,0.22,2821,0.00,0.00,0.952,1.28,0.544,0.660,74.90,14.71,2,16,2.99,4.21,-10.54,0.00,-2.32,0.70,432,0.0,0.00,0.00,14.80
36284,7.81,0.78,14.70,13.68,8,14.70,0.22,2810,0.00,0.00,0.948,1.28,0.528,0.644,74.90,14.71,2,16,3.00,4.06,-10.62,0.00,-2.32,0.70,432,0.0,0.00,0.00,14.60
36396,8.59,0.78,14.81,13.68,8,14.70,0.21,2793,0.00,0.00,0.948,1.28,0.520,0.636,74.90,14.71,2,16,2.98,4.06,-10.67,0.00,-2.32,0.70,432,0.0,0.00,0.00,14.60
36508,0.00,0.00,14.59,13.68,8,14.70,0.21,2806,0.00,0.00,0.948,1.28,0.456,0.620,74.90,14.70,2,16,0.00,4.06,-10.77,0.00,-2.32,0.68,432,0.0,0.00,0.00,14.60
36620,0.00,0.00,14.70,13.68,10,14.70,0.21,2768,0.00,0.00,0.948,0.00,0.444,0.576,74.90,14.70,2,16,0.00,3.92,-10.79,0.00,-2.01,0.68,432,0.0,0.00,0.00,14.60
36732,0.00,0.00,15.39,13.68,10,14.70,0.20,2796,0.00,0.00,0.948,0.00,0.428,0.544,74.90,14.70,2,16,0.00,3.92,-10.79,0.00,-2.01,0.68,432,0.0,0.00,0.00,15.20
36843,0.00,0.00,19.52,13.68,10,14.70,0.20,2765,0.00,0.00,0.948,0.00,0.444,0.528,74.90,14.70,2,16,0.00,3.92,-10.60,0.00,-2.01,0.68,432,0.0,0.00,0.00,15.70
36956,0.00,0.00,24.23,13.68,10,14.70,0.20,2761,0.00,0.00,0.948,0.00,0.428,0.552,74.90,14.70,2,16,0.00,4.06,-10.56,0.00,-2.01,0.68,432,0.0,0.00,0.00,16.50
37068,0.00,0.00,25.50,13.60,10,14.70,0.20,2730,0.00,0.00,0.948,0.00,0.444,0.552,74.90,14.70,2,16,0.00,4.06,-10.56,0.00,-2.01,0.68,432,0.0,0.00,0.00,19.80
37180,0.00,0.00,25.50,13.60,10,14.70,0.20,2709,0.00,0.00,0.952,0.00,0.428,0.544,74.90,14.70,2,16,0.00,4.06,-10.58,0.00,-2.01,0.68,432,0.0,0.00,0.00,24.20
37292,0.00,0.00,23.77,13.60,10,14.70,0.20,2683,0.00,0.00,0.944,0.00,0.428,0.544,74.90,14.70,2,16,0.00,4.21,-10.58,0.00,-2.01,0.68,432,0.0,0.00,0.00,33.60
37404,0.00,0.00,23.89,13.60,10,14.70,0.20,2682,0.00,0.00,0.944,0.00,0.416,0.536,74.90,14.70,2,16,0.00,4.06,-10.60,0.00,-2.01,0.68,432,0.0,0.00,0.00,85.20
37516,0.00,0.00,24.12,13.68,10,14.70,0.20,2644,0.00,0.00,0.948,0.00,0.416,0.544,74.90,14.70,2,16,0.00,4.06,-10.62,0.00,-2.01,0.68,432,0.0,0.00,0.00,96.00
37628,0.00,0.00,23.54,13.68,10,14.70,0.20,2633,0.00,0.00,0.948,0.00,0.416,0.536,74.90,14.70,2,16,0.00,4.06,-10.62,0.00,-2.01,0.66,432,0.0,0.00,0.00,96.00
37739,0.00,0.00,23.89,13.68,10,14.70,0.20,2632,0.00,0.00,0.964,0.00,0.408,0.528,74.90,14.70,2,16,0.00,4.06,-10.67,0.00,-2.01,0.68,432,0.0,0.00,0.00,96.00
37852,0.00,0.00,23.66,13.52,10,14.70,0.20,2590,0.00,0.00,0.968,0.00,0.408,0.536,74.90,14.70,2,16,0.00,4.06,-10.67,0.00,-2.01,0.66,432,0.0,0.00,0.00,99.90
37964,0.00,0.00,24.12,13.52,10,14.70,0.19,2572,0.00,0.00,0.964,0.00,0.396,0.520,74.90,14.70,2,16,0.00,4.06,-10.69,0.00,-2.01,0.68,432,0.0,0.00,0.00,99.90
38077,0.00,0.00,24.00,13.52,10,14.70,0.20,2573,0.00,0.00,0.952,0.00,0.408,0.528,74.90,14.70,2,16,0.00,3.92,-10.69,0.00,-2.01,0.68,432,0.0,0.00,0.00,99.90
38188,0.00,0.00,23.77,13.52,10,14.70,0.19,2560,0.00,0.00,0.948,0.00,0.396,0.520,74.90,14.70,2,16,0.00,3.92,-10.71,0.00,-2.01,0.66,432,0.0,0.00,0.00,99.90
38301,0.00,0.00,23.54,13.68,10,14.70,0.19,2522,0.00,0.00,0.948,0.00,0.396,0.520,74.90,14.70,2,16,0.00,3.92,-10.73,0.00,-2.01,0.66,432,0.0,0.00,0.00,99.90
38413,0.00,0.00,23.77,13.68,10,14.70,0.20,2503,0.00,0.00,0.948,0.00,0.396,0.528,74.90,14.70,2,16,0.00,3.92,-10.69,0.00,-2.01,0.66,432,0.0,0.00,0.00,99.90
38525,0.00,0.00,23.77,13.68,10,14.70,0.19,2492,0.00,0.00,0.964,0.00,0.396,0.520,74.90,14.70,2,16,0.00,4.06,-10.73,0.00,-2.01,0.66,432,0.0,0.00,0.00,99.90
38636,0.00,0.00,23.54,13.52,10,14.70,0.20,2473,0.00,0.00,0.960,0.00,0.416,0.536,74.90,14.70,2,16,0.00,4.06,-10.67,0.00,-2.01,0.68,432,0.0,0.00,0.00,99.90
38749,0.00,0.00,23.77,13.52,10,14.70,0.21,2454,0.00,0.00,0.964,0.00,0.488,0.560,74.90,14.70,2,16,2.62,4.06,-10.50,0.00,-2.01,0.70,432,0.0,0.00,0.00,99.90
38861,0.00,0.00,23.89,13.60,10,14.70,0.23,2452,0.00,0.00,0.952,1.28,0.516,0.608,74.90,14.69,2,16,2.60,4.35,-10.31,0.00,-2.01,0.70,432,0.0,0.00,0.00,99.90
38973,0.00,0.00,23.89,13.68,10,14.70,0.24,2421,0.00,0.00,0.948,1.28,0.580,0.648,74.90,14.69,2,16,2.58,4.50,-10.15,0.00,-2.01,0.74,432,0.0,0.00,0.00,99.90
39085,0.00,0.00,23.77,13.68,10,14.70,0.25,2424,0.00,0.00,0.948,1.28,0.580,0.688,74.90,14.69,2,16,2.59,4.64,-10.11,0.00,-2.01,0.74,432,0.6,0.00,0.00,96.00
39198,0.00,0.00,23.31,13.68,10,14.70,0.26,2386,0.00,0.00,0.952,1.54,0.592,0.704,74.90,14.69,2,16,3.09,4.64,-10.06,0.00,-2.01,0.74,432,0.0,0.00,0.00,42.30
39309,0.00,0.00,20.21,13.68,10,14.70,0.26,2398,0.00,0.00,0.956,1.54,0.604,0.696,74.90,14.69,2,16,3.09,4.64,-10.06,0.00,-2.01,0.76,432,0.0,0.00,0.00,27.50
39421,0.00,0.00,19.41,13.68,10,14.70,0.26,2410,0.00,0.00,0.952,1.54,0.612,0.712,74.90,14.69,2,16,3.08,4.64,-10.04,0.00,-2.01,0.76,432,0.0,0.00,0.00,21.80
39534,0.00,0.00,17.80,13.68,10,14.70,0.26,2404,0.00,0.00,0.948,1.54,0.604,0.720,74.90,14.69,2,16,3.08,4.64,-10.00,0.00,-2.01,0.76,432,0.0,0.00,0.00,20.10
39646,0.00,0.00,17.23,13.60,10,14.70,0.26,2383,0.00,0.00,0.952,1.54,0.612,0.712,74.90,14.69,2,16,3.08,4.64,-10.00,0.00,-2.01,0.76,432,0.0,0.00,0.00,18.80
39758,0.00,0.00,17.23,13.68,10,14.70,0.26,2398,0.00,0.00,0.952,1.54,0.604,0.712,74.90,14.69,2,16,3.07,4.64,-9.98,0.00,-2.01,0.76,432,0.0,0.00,0.00,18.00
39870,0.00,0.00,17.00,13.68,10,14.70,0.26,2384,0.00,0.00,0.952,1.54,0.612,0.712,74.90,14.69,2,16,3.05,4.79,-10.00,0.00,-2.01,0.76,432,0.0,0.00,0.00,17.70
39981,0.00,0.00,17.00,13.68,10,14.70,0.26,2390,0.00,0.00,0.948,1.54,0.584,0.712,74.90,14.70,2,16,2.55,4.79,-10.00,0.00,-2.01,0.76,432,0.0,0.00,0.00,17.50
40094,0.00,0.00,16.88,13.68,10,14.70,0.25,2399,0.00,0.00,0.948,1.28,0.592,0.688,74.90,14.70,2,16,2.55,4.64,-10.02,0.00,-2.01,0.76,432,0.0,0.00,0.00,17.00
40206,0.00,0.00,17.00,13.68,10,14.70,0.26,2382,0.00,0.00,0.948,1.54,0.612,0.712,74.90,14.69,2,16,3.05,4.64,-10.00,0.00,-2.01,0.76,432,0.0,0.00,0.00,17.20
40318,0.00,0.00,16.88,13.68,10,14.70,0.26,2362,0.00,0.00,0.952,1.54,0.612,0.720,74.90,14.69,2,16,3.02,4.79,-10.02,0.00,-2.01,0.76,432,0.0,0.00,0.00,16.90
40430,0.00,0.00,16.88,13.68,10,14.70,0.25,2371,0.00,0.00,0.952,1.54,0.604,0.696,74.90,14.70,2,16,3.02,4.64,-10.02,0.00,-2.01,0.76,432,0.0,0.00,0.00,17.00
40542,0.78,0.78,16.65,13.60,10,14.70,0.26,2382,0.00,0.00,0.956,1.54,0.612,0.712,74.90,14.70,2,16,3.05,4.64,-10.00,0.00,-2.01,0.76,432,0.0,0.00,0.00,16.90
40654,6.25,0.78,16.65,13.60,8,14.70,0.26,2388,0.00,0.00,0.952,1.54,0.664,0.736,74.90,14.70,2,16,3.06,4.79,-9.94,0.00,-2.01,0.76,432,0.0,0.00,0.00,16.80
40765,8.59,0.78,16.65,13.52,8,14.70,0.26,2364,0.00,0.00,0.960,1.54,0.700,0.792,74.90,14.70,2,16,3.00,4.79,-9.90,0.00,-2.01,0.76,432,0.0,0.00,0.00,16.70
40877,9.38,0.78,16.42,13.52,8,14.70,0.26,2378,0.00,0.00,0.948,1.54,0.704,0.800,74.90,14.70,2,16,3.01,4.79,-9.88,0.00,-2.01,0.76,432,-0.6,0.00,0.00,16.70
40990,9.38,0.78,15.62,13.68,8,14.70,0.27,2366,0.00,0.00,0.952,1.54,0.728,0.808,74.90,14.70,2,16,3.03,4.93,-9.84,0.00,-2.01,0.76,432,0.0,0.00,0.00,16.50
41102,9.38,0.78,14.93,13.68,8,14.70,0.27,2360,0.00,0.00,0.948,1.54,0.728,0.824,74.90,14.70,2,16,3.02,4.93,-14.70,0.00,-2.01,0.78,432,0.0,0.00,0.00,15.70
41213,10.16,0.78,14.81,13.68,8,14.70,0.27,2376,0.00,0.00,0.964,1.54,0.728,0.824,74.90,14.70,2,16,3.05,4.93,-9.77,0.00,-2.01,0.78,432,0.0,0.00,0.00,15.20
41326,10.16,0.78,14.81,13.52,8,14.70,0.28,2371,0.00,0.00,0.968,1.54,0.760,0.856,74.90,14.69,2,16,3.03,5.08,-9.65,0.00,-2.01,0.78,432,0.0,0.00,0.00,15.10
41437,10.16,2.34,14.81,13.52,8,14.70,0.28,2390,0.00,0.00,0.964,1.54,0.776,0.856,74.90,14.70,2,16,3.06,5.08,-9.63,0.00,-2.01,0.78,432,0.0,0.00,0.00,15.10
41549,10.94,2.34,14.81,13.44,8,14.70,0.29,2377,0.00,0.00,0.952,1.54,0.816,0.912,74.90,14.69,2,16,3.01,5.08,-9.49,0.00,-2.01,0.78,432,0.0,0.00,0.00,15.10
41661,10.16,2.34,14.70,13.52,8,14.70,0.30,2391,0.00,0.00,0.948,1.54,0.888,0.928,74.90,14.69,2,16,3.55,5.22,-9.34,0.00,-2.01,0.80,432,0.6,0.00,0.00,15.00
41773,10.16,2.34,14.70,13.68,8,14.70,0.32,2378,0.00,0.00,0.948,1.79,0.928,0.992,74.90,14.69,2,16,3.55,5.51,-9.11,0.00,-2.01,0.82,432,0.0,0.00,0.00,14.90
41885,9.38,2.34,14.59,13.60,8,14.70,0.33,2390,0.00,0.00,0.952,1.79,0.940,1.024,74.90,14.69,2,16,3.57,5.66,-8.95,0.00,-2.01,0.82,432,0.0,0.00,0.00,14.80
41997,10.16,2.34,14.70,13.68,8,14.70,0.35,2390,0.00,0.00,0.968,1.79,0.988,1.056,74.90,14.69,2,16,3.56,5.80,-8.80,0.00,-2.01,0.82,432,0.6,0.00,0.00,14.80
42109,10.16,2.34,14.70,13.52,8,14.70,0.35,2402,0.00,0.00,0.964,1.79,1.016,1.072,74.90,14.69,2,16,3.59,5.95,-8.70,0.00,-2.01,0.82,432,0.0,0.00,0.00,14.80
42221,10.16,2.34,14.70,13.60,8,14.70,0.36,2392,0.00,0.00,0.964,1.79,1.024,1.112,74.90,14.69,2,16,3.57,6.09,-8.57,0.00,-2.01,0.84,432,0.0,0.00,0.00,14.80
42333,10.16,2.34,14.59,13.52,8,14.70,0.36,2434,0.00,0.00,0.952,1.79,1.072,1.104,74.90,14.69,2,16,3.58,6.09,-8.53,0.00,-2.01,0.84,432,-0.6,0.00,0.00,14.80
42445,10.16,2.34,14.70,13.60,8,14.70,0.37,2404,0.00,0.00,0.948,1.79,1.040,1.136,74.90,14.69,2,16,3.65,6.24,-8.43,0.00,-2.01,0.84,432,0.0,0.00,0.00,14.80
42557,10.16,2.34,14.47,13.68,8,14.70,0.37,2406,0.00,0.00,0.952,1.79,1.064,1.144,74.90,14.69,2,16,3.59,6.24,-8.39,0.00,-2.01,0.84,432,0.0,0.00,0.00,14.70
42669,10.16,2.34,14.47,13.68,8,14.70,0.37,2468,0.00,0.00,0.952,1.79,1.048,1.136,74.90,14.69,2,16,3.69,6.24,-8.43,0.00,-2.01,0.84,432,0.0,0.00,0.00,14.60
42780,8.59,2.34,14.47,13.68,8,14.70,0.38,2425,0.00,0.00,0.952,1.79,1.080,1.160,74.90,14.69,2,16,3.63,6.24,-8.35,0.00,-2.01,0.84,432,0.0,0.00,0.00,14.60
42893,8.59,2.34,14.24,13.60,8,14.70,0.37,2492,0.00,0.00,0.960,1.79,1.140,1.144,74.90,14.69,2,16,3.72,6.38,-8.35,0.00,-2.01,0.84,432,0.0,0.00,0.00,14.60
43006,9.38,2.34,14.59,13.60,8,14.70,0.39,2424,0.00,0.00,0.960,2.05,1.108,1.184,74.90,14.69,2,16,4.14,6.38,-8.22,0.00,-2.01,0.86,432,0.0,0.00,0.00,14.60
43117,9.38,2.34,14.70,13.68,8,14.70,0.38,2506,0.00,0.00,0.952,2.05,1.100,1.152,74.90,14.69,2,16,3.69,6.38,-8.30,0.00,-2.01,0.86,432,0.0,0.00,0.00,14.90
43229,7.81,2.34,14.59,13.60,8,14.70,0.40,2431,0.00,0.00,0.952,1.79,1.100,1.208,74.90,14.69,2,16,4.15,6.53,-8.20,0.00,-2.01,0.86,432,0.0,0.00,0.00,14.70
43342,9.38,2.34,14.70,13.68,8,14.70,0.38,2485,0.00,0.00,0.952,1.79,1.172,1.168,74.90,14.05,2,16,4.24,6.38,-8.24,0.00,-2.01,0.86,432,0.0,0.00,0.00,14.70
43453,9.38,2.34,14.70,13.68,8,14.70,0.40,2438,0.00,0.00,0.952,2.05,1.080,1.208,74.90,15.22,2,16,3.78,6.53,-8.24,0.00,-2.01,0.86,432,0.0,0.00,0.00,14.80
43565,7.81,2.34,14.59,13.68,8,14.70,0.40,2512,0.00,0.00,0.948,1.79,1.156,1.168,74.90,13.93,2,16,3.69,6.38,-8.26,0.00,-2.01,0.86,432,0.0,0.00,0.00,14.80
43677,9.38,2.34,14.59,13.60,8,14.70,0.37,2536,0.00,0.00,0.952,2.05,1.080,1.104,74.90,14.70,2,16,3.79,6.38,-8.26,0.00,-2.01,0.86,432,0.0,0.00,0.00,14.50
43789,8.59,2.34,14.47,13.68,8,14.70,0.39,2482,0.00,0.00,0.948,1.79,1.100,1.192,74.90,14.69,2,16,4.24,6.38,-8.20,0.00,-2.01,0.86,432,0.0,0.00,0.00,14.70
43901,8.59,2.34,14.70,13.68,8,14.70,0.38,2534,0.00,0.00,0.952,2.05,1.108,1.168,74.90,14.70,2,16,4.33,6.53,-8.28,0.00,-2.01,0.86,432,0.0,0.00,0.00,14.80
44013,8.59,2.34,14.59,13.60,8,14.70,0.39,2507,0.00,0.00,0.956,2.05,1.116,1.200,74.90,14.69,2,16,4.28,6.53,-8.22,0.00,-2.01,0.86,432,0.0,0.00,0.00,14.70
44125,8.59,2.34,14.70,13.60,8,14.70,0.38,2554,0.00,0.00,0.956,2.05,1.108,1.160,74.90,14.70,2,16,4.36,6.38,-8.31,0.00,-2.01,0.86,432,0.0,0.00,0.00,14.80
44237,7.81,2.34,14.59,13.52,8,14.70,0.39,2522,0.00,0.00,0.952,2.05,1.084,1.176,74.90,14.70,2,16,4.35,6.38,-8.28,0.00,-2.01,0.86,432,0.0,0.00,0.00,14.70
44350,9.38,2.34,14.70,13.52,8,14.70,0.38,2588,0.00,0.00,0.952,2.05,1.132,1.160,74.90,14.70,2,16,4.31,6.38,-8.28,0.00,-2.01,0.86,432,0.0,0.00,0.00,14.70
44462,8.59,2.34,14.81,13.68,8,14.70,0.39,2545,0.00,0.00,0.952,2.05,1.084,1.192,74.90,14.70,2,16,4.34,6.38,-8.31,0.00,-2.01,0.86,432,0.0,0.00,0.00,14.70
44574,8.59,2.34,14.70,13.68,8,14.70,0.38,2533,0.00,0.00,0.952,1.79,1.108,1.176,74.90,14.70,2,16,4.32,6.38,-8.28,0.00,-2.01,0.86,432,0.0,0.00,0.00,14.70
44686,8.59,2.34,14.70,13.68,8,14.70,0.38,2576,0.00,0.00,0.968,2.05,1.064,1.160,74.90,14.70,2,16,3.93,6.38,-8.31,0.00,-2.01,0.86,432,0.0,0.00,0.00,14.60
44797,7.81,2.34,14.70,13.52,8,14.70,0.39,2551,0.00,0.00,0.968,1.79,1.064,1.176,74.90,14.70,2,16,4.35,6.38,-8.30,0.00,-2.01,0.86,432,0.0,0.00,0.00,14.60
44909,8.59,2.34,14.81,13.52,8,14.70,0.38,2627,0.00,0.00,0.968,2.05,1.072,1.152,74.90,14.70,2,16,3.92,6.38,-8.39,0.00,-2.01,0.86,432,0.0,0.00,0.00,14.70
45022,7.81,2.34,14.70,13.44,8,14.70,0.38,2566,0.00,0.00,0.948,1.79,1.000,1.152,74.90,15.00,2,16,3.88,6.24,-8.49,0.00,-2.01,0.84,432,0.0,0.00,0.00,14.70
45134,8.59,2.34,14.59,13.52,8,14.70,0.35,2656,0.00,0.00,0.952,1.79,0.980,1.072,74.90,14.70,2,16,3.88,6.09,-8.64,0.00,-2.01,0.84,432,0.0,0.00,0.00,14.70
45246,7.03,2.34,14.59,13.60,8,14.70,0.35,2582,0.00,0.00,0.952,1.79,0.888,1.056,74.90,14.71,2,16,3.86,5.95,-8.82,0.00,-2.01,0.82,432,0.0,0.00,0.00,14.60
45358,7.81,2.34,14.59,13.68,8,14.70,0.33,2602,0.00,0.00,0.948,1.79,0.936,0.996,74.90,14.71,2,16,3.89,5.80,-8.97,0.00,-2.01,0.82,432,0.0,0.00,0.00,14.60
45470,7.03,2.34,14.59,13.68,8,14.70,0.33,2605,0.00,0.00,0.972,1.79,0.864,0.980,74.90,14.71,2,16,3.96,5.66,-9.11,0.00,-2.01,0.82,432,0.0,0.00,0.00,14.60
45582,7.81,2.34,14.59,13.52,8,14.70,0.32,2630,0.00,0.00,0.968,1.79,0.856,0.956,74.90,14.71,2,16,3.93,5.51,-9.18,0.00,-2.01,0.80,432,0.0,0.00,0.00,14.60
45695,7.03,2.34,14.47,13.52,8,14.70,0.31,2631,0.00,0.00,0.972,1.79,0.828,0.940,74.90,14.71,2,16,3.37,5.37,-9.28,0.00,-2.01,0.80,432,0.0,0.00,0.00,14.60
45806,5.47,2.34,14.47,13.52,8,14.70,0.31,2624,0.00,0.00,0.952,1.54,0.784,0.932,74.90,14.71,2,16,3.34,5.37,-9.34,0.00,-2.01,0.80,432,0.0,0.00,0.00,14.50
45918,6.25,2.34,14.47,13.52,8,14.70,0.30,2623,0.00,0.00,0.952,1.54,0.800,0.892,74.90,14.71,2,16,3.38,5.37,-9.44,0.00,-2.01,0.80,432,0.0,0.00,0.00,14.50
46030,6.25,2.34,14.36,13.68,8,14.70,0.30,2634,0.00,0.00,0.952,1.54,0.800,0.876,74.90,14.71,2,16,3.37,5.22,-9.55,0.00,-2.01,0.78,432,-0.6,0.00,0.00,14.60
46142,5.47,2.34,14.47,13.68,8,14.70,0.29,2628,0.00,0.00,0.952,1.54,0.724,0.852,74.90,14.71,2,16,3.36,5.08,-9.69,0.00,-2.01,0.78,432,0.0,0.00,0.00,14.60
46255,5.47,0.78,14.36,13.68,8,14.70,0.27,2628,0.00,0.00,0.964,1.54,0.668,0.788,74.90,14.71,2,16,3.34,4.93,-9.84,0.00,-2.01,0.76,432,-0.6,0.00,0.00,14.60
46367,3.91,0.78,14.13,13.60,8,14.70,0.27,2610,0.00,0.00,0.956,1.54,0.600,0.764,74.90,14.71,2,16,3.34,4.79,-10.04,0.00,-2.01,0.76,432,0.0,0.00,0.00,14.60
46478,3.12,0.78,14.24,13.60,8,14.70,0.25,2618,0.00,0.00,0.956,1.54,0.580,0.716,74.90,14.71,2,16,3.35,4.50,-10.23,0.00,-2.01,0.74,432,0.0,0.00,0.00,14.50
46590,3.91,0.78,14.47,13.68,8,14.70,0.24,2617,0.00,0.00,0.948,1.54,0.556,0.692,74.90,14.71,2,16,2.80,4.35,-10.38,0.00,-2.01,0.72,432,0.0,0.00,0.00,14.50
46701,3.91,0.78,14.47,13.68,8,14.70,0.23,2603,0.00,0.00,0.952,1.28,0.536,0.660,74.90,14.71,2,16,2.78,4.21,-10.50,0.00,-2.01,0.72,432,-0.6,0.00,0.00,14.60
46814,3.12,0.78,14.59,13.68,8,14.70,0.22,2584,0.00,0.00,0.952,1.28,0.504,0.628,74.90,14.71,2,16,2.76,4.06,-10.71,0.00,-2.01,0.70,432,0.0,0.00,0.00,14.60
46926,0.00,0.00,14.81,13.68,10,14.70,0.20,2592,0.00,0.00,0.948,0.00,0.436,0.560,74.90,14.70,2,16,0.00,3.92,-10.87,0.00,-2.01,0.68,432,0.0,0.00,0.00,14.70
47039,0.00,0.00,14.70,13.68,10,14.70,0.20,2534,0.00,0.00,0.948,0.00,0.392,0.544,74.90,14.70,2,16,0.00,3.77,-10.98,0.00,-2.01,0.68,432,0.0,0.00,0.00,14.70
47151,0.00,0.00,15.04,13.68,10,14.70,0.18,2547,0.00,0.00,0.948,0.00,0.356,0.488,74.90,14.70,2,16,0.00,3.63,-11.04,0.00,-2.01,0.66,432,0.0,0.00,0.00,14.60
47262,0.00,0.00,18.03,13.68,10,14.70,0.18,2524,0.00,0.00,0.948,0.00,0.344,0.480,74.90,14.70,2,16,0.00,3.63,-10.98,0.00,-2.01,0.64,432,0.0,0.00,0.00,14.70
47375,0.00,0.00,22.28,13.68,10,14.70,0.17,2507,0.00,0.00,0.956,0.00,0.336,0.464,74.90,14.70,2,16,0.00,3.77,-10.98,0.00,-2.01,0.64,432,0.0,0.00,0.00,15.30
47487,0.00,0.00,24.35,13.52,10,14.70,0.17,2476,0.00,0.00,0.956,0.00,0.336,0.464,74.90,14.70,2,16,0.00,3.77,-10.96,0.00,-2.01,0.64,432,0.0,0.00,0.00,17.90
47598,0.00,0.00,24.58,13.60,10,14.70,0.17,2459,0.00,0.00,0.956,0.00,0.324,0.448,74.90,14.70,2,16,0.00,3.77,-10.96,0.00,-2.01,0.64,432,0.0,0.00,0.00,24.10
47710,0.00,0.00,23.66,13.52,10,14.70,0.17,2441,0.00,0.00,0.964,0.00,0.336,0.472,74.90,14.70,2,16,0.00,3.77,-10.94,0.00,-2.01,0.64,432,0.0,0.00,0.00,31.30
47822,0.00,0.00,23.77,13.52,10,14.70,0.17,2423,0.00,0.00,0.944,0.00,0.336,0.456,74.90,14.70,2,16,0.00,3.77,-10.96,0.00,-2.01,0.64,432,0.0,0.00,0.00,45.30
47935,0.00,0.00,23.89,13.68,10,14.70,0.17,2369,0.00,0.00,0.952,0.00,0.316,0.464,74.90,14.70,2,16,0.00,3.77,-10.93,0.00,-2.01,0.64,432,0.0,0.00,0.00,66.10
