Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),CL/OL Fueling* (status),Coolant Temperature (F),Engine Load*  (g/rev),Engine Speed (rpm),Ethanol Content (%),Ethanol Content Global Fuel Compensation (%),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),Fueling Final Base* (estimated AFR),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Intake Air Temperature (F),Manifold Absolute Pressure (psi),Manifold Relative Sea Level Pressure (Direct)* (psi relative sea level),Mass Airflow (g/s),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Target Boost* (psi relative sea level),Throttle Sensor Voltage (V),Turbo Dynamics Integral Cumulative* (absolute %),Turbo Dynamics Proportional* (absolute %),AEM UEGO Wideband [9600 baud] (AFR Gasoline)
10652,0.00,3.91,14.70,7,45,0.47,0,67.3,33.3,0.00,0.00,5.23,16,10.23,9.50,48,14.22,-0.43,3.92,0.70,0.00,-1.80,0.68,0.00,0.00,15.50
10748,0.00,3.91,14.70,7,45,0.47,0,67.1,33.3,0.00,0.00,5.23,16,10.23,9.50,48,14.22,-0.43,3.92,0.70,0.00,-1.80,0.68,0.00,0.00,15.60
10844,0.00,3.91,14.70,7,45,0.47,0,67.1,32.9,0.00,0.00,5.23,16,10.23,9.50,48,14.22,-0.48,3.92,0.70,0.00,-1.80,0.68,0.00,0.00,15.60
10941,0.00,3.91,14.70,7,45,0.47,0,67.0,32.7,0.00,0.00,5.23,16,10.23,9.50,48,14.22,-0.43,3.92,0.70,0.00,-1.80,0.68,0.00,0.00,15.60
11036,0.00,3.91,14.70,7,45,0.47,0,66.9,32.7,0.00,0.00,5.23,16,10.23,9.50,48,14.22,-0.43,3.92,0.70,0.00,-1.80,0.68,0.00,0.00,15.70
11132,0.00,3.91,14.70,7,45,0.47,0,66.9,32.5,0.00,0.00,5.23,16,10.23,9.50,48,14.22,-0.43,3.92,0.70,0.00,-1.80,0.68,0.00,0.00,15.80
11227,0.00,3.91,14.70,7,45,0.47,0,66.9,32.5,0.00,0.00,5.23,16,10.23,9.50,48,14.22,-0.48,3.92,0.70,0.00,-1.80,0.68,0.00,0.00,15.90
11323,0.00,0.00,14.70,7,45,0.47,0,66.9,32.6,0.00,0.00,5.23,16,10.23,9.50,48,14.22,-0.48,3.92,0.78,0.00,-1.80,0.68,0.00,0.00,15.90
11420,0.00,0.00,14.70,7,45,0.47,0,66.6,32.6,0.00,0.00,5.23,16,10.23,9.50,48,14.22,-0.48,3.92,1.02,0.00,-1.80,0.68,0.00,0.00,16.00
11516,0.00,0.00,14.70,7,45,0.47,50,66.6,32.2,0.00,0.00,5.23,16,13.40,9.50,48,14.22,-0.46,1.89,1.08,0.00,-1.80,0.68,0.00,0.00,16.50
11611,0.00,0.00,14.70,7,45,0.47,354,66.2,31.9,0.00,0.00,7.21,16,13.40,20.00,48,13.35,-1.30,2.64,1.44,0.00,-1.80,0.64,0.00,0.00,17.10
11707,0.00,0.00,14.70,7,45,0.49,679,66.1,31.9,0.00,0.00,7.21,16,13.40,20.00,48,12.91,-1.88,8.39,1.64,0.00,-1.80,0.64,0.00,0.00,16.20
11803,0.00,0.00,14.70,7,45,0.55,739,66.0,31.8,0.00,0.00,7.22,16,13.40,20.00,48,11.90,-2.42,7.81,1.60,0.00,-1.80,0.64,0.00,0.00,14.70
11899,0.00,0.00,14.70,7,45,0.61,650,66.0,33.1,0.00,0.00,7.22,16,13.40,20.00,48,11.90,-2.96,8.23,1.60,0.00,-1.80,0.64,0.00,0.00,14.40
11995,0.00,0.00,14.70,7,45,1.02,460,65.9,32.5,0.00,0.00,2.69,16,12.70,19.50,48,12.04,-2.63,8.03,1.54,0.00,-1.80,0.64,0.00,0.00,14.40
12090,0.00,0.00,14.70,7,45,1.24,344,65.9,32.5,0.00,0.00,2.70,16,12.70,19.00,48,12.91,-1.74,7.35,1.52,0.00,-1.80,0.64,0.00,0.00,14.30
12186,0.00,0.00,14.70,7,45,1.24,344,65.9,31.4,0.00,0.00,2.70,16,12.70,19.00,48,12.91,-1.74,7.35,1.34,0.00,-1.80,0.68,0.00,0.00,14.00
12282,0.00,0.00,14.70,7,45,1.24,344,65.9,31.4,0.00,0.00,2.70,16,12.70,19.00,48,12.91,-1.74,7.35,1.06,0.00,-1.80,0.68,0.00,0.00,13.90
12378,0.00,0.00,14.70,7,45,1.24,344,65.9,31.4,0.00,0.00,2.70,16,12.70,19.00,48,12.91,-1.74,7.35,0.92,0.00,-1.80,0.68,0.00,0.00,13.90
12474,0.00,0.00,14.70,7,45,1.24,344,66.1,31.4,0.00,0.00,2.70,16,12.70,19.00,48,12.91,-1.74,7.35,0.90,0.00,-1.80,0.68,0.00,0.00,13.80
12570,0.00,0.00,14.70,7,45,1.24,344,66.5,31.9,0.00,0.00,2.70,16,12.70,19.00,48,12.91,-1.74,7.35,0.76,0.00,-1.80,0.68,0.00,0.00,13.80
