Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),CL/OL Fueling* (status),Engine Load*  (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),Fueling Final Base* (estimated AFR),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Intake Air Temperature (F),Manifold Absolute Pressure (psi),Manifold Relative Sea Level Pressure (Direct)* (psi relative sea level),Mass Airflow (g/s),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Target Boost* (psi relative sea level),Throttle Opening Angle (%),Throttle Sensor Voltage (V),Turbo Dynamics Integral Cumulative* (absolute %),Turbo Dynamics Proportional* (absolute %),AEM UEGO Wideband [9600 baud] (AFR Gasoline)
3996,-0.78,0.78,14.81,8,0.22,824,0.00,0.00,14.70,16,9.88,10.00,106,4.64,-10.02,3.05,1.22,0.00,-1.08,0.00,0.64,0.00,0.00,14.70
4082,-0.78,0.78,14.81,8,0.22,828,0.00,0.00,14.70,16,9.88,10.00,106,4.64,-10.00,3.07,1.22,0.00,-1.08,0.00,0.64,0.00,0.00,14.70
4169,-0.78,0.78,14.70,8,0.22,837,0.00,0.00,14.70,16,9.88,9.00,106,4.64,-10.02,3.07,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.70
4256,-0.78,0.78,14.70,8,0.22,827,0.00,0.00,14.70,16,9.88,10.00,106,4.64,-10.00,3.05,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.90
4343,-0.78,0.78,14.70,8,0.22,834,0.00,0.00,14.70,16,9.88,9.50,106,4.64,-10.02,3.05,1.22,0.00,-1.08,0.00,0.64,0.00,0.00,14.90
4429,-0.78,0.78,14.70,8,0.22,836,0.00,0.00,14.70,16,9.88,9.00,106,4.64,-10.04,3.05,1.22,0.00,-1.08,0.00,0.64,0.00,0.00,14.80
4517,-1.56,0.78,14.59,8,0.22,838,0.00,0.00,14.70,16,9.88,9.00,106,4.64,-10.02,3.05,1.22,0.00,-1.08,0.00,0.64,0.00,0.00,14.80
4603,-1.56,0.78,14.70,8,0.22,840,0.00,0.00,14.70,16,9.88,8.50,106,4.64,-10.06,3.05,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.90
4690,-1.56,0.78,14.59,8,0.22,836,0.00,0.00,14.70,16,9.88,9.00,106,4.64,-10.06,3.05,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.80
4776,-1.56,0.78,14.70,8,0.22,843,0.00,0.00,14.70,16,9.88,8.00,106,4.64,-10.04,3.07,1.22,0.00,-1.08,0.00,0.64,0.00,0.00,14.70
4863,-0.78,0.78,14.70,8,0.22,835,0.00,0.00,14.70,16,9.88,9.50,106,4.64,-10.06,3.07,1.22,0.00,-1.08,0.00,0.64,0.00,0.00,14.70
4950,-0.78,0.78,14.81,8,0.22,830,0.00,0.00,14.70,16,9.88,9.50,106,4.64,-10.04,3.07,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.70
5037,-0.78,0.78,14.70,8,0.22,843,0.00,0.00,14.70,16,9.88,8.50,106,4.64,-10.06,3.07,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.70
5124,-0.78,0.78,14.70,8,0.22,839,0.00,0.00,14.70,16,9.88,9.00,106,4.64,-10.06,3.07,1.22,0.00,-1.08,0.00,0.64,0.00,0.00,14.70
5210,-0.78,0.78,14.81,8,0.22,844,0.00,0.00,14.70,16,9.88,9.50,106,4.64,-10.06,3.07,1.22,0.00,-1.08,0.00,0.64,0.00,0.00,14.80
5296,-0.78,0.78,14.81,8,0.22,838,0.00,0.00,14.70,16,9.88,9.50,106,4.64,-10.06,3.07,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.80
5384,-0.78,0.78,14.70,8,0.22,844,0.00,0.00,14.70,16,9.88,8.50,106,4.64,-10.06,3.07,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.80
5471,-0.78,0.78,14.70,8,0.23,840,0.00,0.00,14.70,16,9.88,9.50,106,4.64,-10.06,3.07,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.80
5557,-0.78,0.78,14.59,8,0.23,824,0.00,0.00,14.70,16,9.88,10.50,106,4.64,-10.02,3.10,1.22,0.00,-1.08,0.00,0.64,0.00,0.00,14.80
5644,-1.56,0.78,14.59,8,0.23,819,0.00,0.00,14.70,16,9.88,11.50,106,4.64,-10.02,3.07,1.22,0.00,-1.08,0.00,0.64,0.00,0.00,14.80
5731,-1.56,0.78,14.59,8,0.22,825,0.00,0.00,14.70,16,9.88,11.50,106,4.64,-10.02,3.07,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.80
5817,-1.56,0.78,14.59,8,0.22,828,0.00,0.00,14.70,16,9.88,10.00,106,4.64,-9.98,3.07,1.22,0.00,-1.08,0.00,0.64,0.00,0.00,14.80
5904,-1.56,0.78,14.70,8,0.22,833,0.00,0.00,14.70,16,9.88,9.50,106,4.79,-10.02,3.05,1.22,0.00,-1.08,0.00,0.64,0.00,0.00,14.80
5991,-0.78,0.78,14.59,8,0.22,891,0.00,0.00,14.70,16,9.88,9.50,106,4.64,-10.00,3.07,1.22,0.00,-1.08,0.00,0.64,0.00,0.00,14.70
6077,-1.56,0.78,14.70,8,0.22,818,0.00,0.00,14.70,16,9.88,11.00,106,4.64,-10.00,3.05,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.70
6165,-1.56,0.78,14.59,8,0.23,814,0.00,0.00,14.70,16,9.88,11.50,106,4.64,-9.96,3.07,1.22,0.00,-1.08,0.00,0.64,0.00,0.00,14.60
6251,-1.56,0.78,14.47,8,0.23,813,0.00,0.00,14.70,16,9.88,10.50,106,4.79,-9.94,3.10,1.22,0.00,-1.08,0.00,0.64,0.00,0.00,14.70
6338,-1.56,0.78,14.59,8,0.23,820,0.00,0.00,14.70,16,9.88,10.50,106,4.79,-9.96,3.10,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.70
6424,-0.78,0.78,14.59,8,0.23,816,0.00,0.00,14.70,16,9.88,10.50,106,4.79,-9.94,3.07,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.70
6511,-1.56,0.78,14.70,8,0.23,821,0.00,0.00,14.70,16,9.88,10.50,106,4.79,-9.92,3.07,1.22,0.00,-1.08,0.00,0.64,0.00,0.00,14.70
6598,-1.56,0.78,14.47,8,0.23,816,0.00,0.00,14.70,16,9.88,10.50,106,4.79,-9.92,3.10,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.70
6685,-1.56,0.78,14.47,8,0.23,822,0.00,0.00,14.70,16,9.88,9.50,106,4.79,-9.92,3.10,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.70
6772,-1.56,0.78,14.59,8,0.22,826,0.00,0.00,14.70,16,9.88,10.00,106,4.79,-9.94,3.07,1.22,0.00,-1.08,0.00,0.64,0.00,0.00,14.70
6858,-1.56,0.78,14.47,8,0.22,821,0.00,0.00,14.70,16,9.88,10.00,106,4.79,-9.94,3.07,1.22,0.00,-1.08,0.00,0.64,0.00,0.00,14.70
6944,-2.34,0.78,14.36,8,0.23,828,0.00,0.00,14.70,16,9.88,9.50,106,4.79,-9.94,3.10,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.70
7032,-1.56,0.78,14.47,8,0.22,820,0.00,0.00,14.70,16,9.88,10.00,106,4.79,-9.96,3.07,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.60
7118,-2.34,0.78,14.36,8,0.23,808,0.00,0.00,14.70,16,9.88,11.00,106,4.79,-9.94,3.07,1.22,0.00,-1.08,0.00,0.64,0.00,0.00,14.60
7205,-1.56,0.78,14.59,8,0.23,812,0.00,0.00,14.70,16,9.88,10.50,106,4.79,-9.92,3.10,1.22,0.00,-1.08,0.00,0.64,0.00,0.00,14.60
7292,-1.56,0.78,14.47,8,0.23,815,0.00,0.00,14.70,16,9.88,10.50,106,4.79,-9.92,3.10,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.60
7378,-1.56,0.78,14.59,8,0.23,817,0.00,0.00,14.70,16,9.88,10.00,106,4.79,-9.88,3.10,1.22,0.00,-1.08,0.00,0.64,0.00,0.00,14.70
7465,-1.56,0.78,14.70,8,0.23,808,0.00,0.00,14.70,16,9.88,10.50,106,4.79,-9.92,3.10,1.22,0.00,-1.08,0.00,0.64,0.00,0.00,14.60
7552,-1.56,0.78,14.70,8,0.23,818,0.00,0.00,14.70,16,9.88,9.50,106,4.79,-9.90,3.10,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.60
7639,-1.56,0.78,14.70,8,0.23,819,0.00,0.00,14.70,16,9.88,9.50,106,4.79,-9.92,3.07,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.60
7725,-1.56,0.78,14.59,8,0.23,812,0.00,0.00,14.70,16,9.88,10.50,106,4.79,-9.88,3.10,1.22,0.00,-1.08,0.00,0.64,0.00,0.00,14.70
7813,-1.56,0.78,14.70,8,0.23,818,0.00,0.00,14.70,16,9.88,9.50,106,4.79,-9.92,3.13,1.22,0.00,-1.08,0.00,0.64,0.00,0.00,14.60
7899,-1.56,0.78,14.59,8,0.23,821,0.00,0.00,14.70,16,9.88,9.50,106,4.79,-9.90,3.13,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.60
7986,-2.34,0.78,14.70,8,0.23,819,0.00,0.00,14.70,16,9.88,9.50,106,4.79,-9.88,3.13,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.70
8072,-1.56,0.78,14.59,8,0.23,820,0.00,0.00,14.70,16,9.88,9.50,106,4.79,-9.90,3.13,1.22,0.00,-1.08,0.00,0.64,0.00,0.00,14.70
8160,-1.56,0.78,14.59,8,0.23,823,0.00,0.00,14.70,16,9.88,9.50,106,4.79,-9.88,3.13,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.70
8246,-1.56,0.78,14.70,8,0.23,824,0.00,0.00,14.70,16,9.88,9.00,106,4.79,-9.92,3.10,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.70
8333,-1.56,0.78,14.70,8,0.23,812,0.00,0.00,14.70,16,9.88,10.50,106,4.79,-9.92,3.10,1.22,0.00,-1.08,0.00,0.64,0.00,0.00,14.60
8420,-1.56,0.78,14.70,8,0.23,818,0.00,0.00,14.70,16,9.88,9.50,106,4.79,-9.90,3.10,1.22,0.00,-1.08,0.00,0.64,0.00,0.00,14.70
8507,-1.56,0.78,14.59,8,0.23,812,0.00,0.00,14.70,16,9.88,10.50,106,4.79,-9.88,3.13,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.70
8594,-2.34,0.78,14.47,8,0.23,816,0.00,0.00,14.70,16,9.88,9.50,106,4.79,-9.84,3.16,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.70
8680,-2.34,0.78,14.59,8,0.23,822,0.00,0.00,14.70,16,9.88,9.50,106,4.79,-9.90,3.13,1.22,0.00,-1.08,0.00,0.64,0.00,0.00,14.70
8767,-1.56,0.78,14.47,8,0.23,814,0.00,0.00,14.70,16,9.88,10.00,106,4.79,-9.86,3.16,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.70
8854,-2.34,0.78,14.36,8,0.23,823,0.00,0.00,14.70,16,9.88,9.00,106,4.79,-9.92,3.13,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.60
8940,-2.34,0.78,14.47,8,0.23,823,0.00,0.00,14.70,16,9.88,9.50,106,4.79,-9.92,3.10,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.60
9027,-2.34,0.78,14.47,8,0.22,826,0.00,0.00,14.70,16,9.88,8.50,106,4.79,-9.92,3.10,1.22,0.00,-1.08,0.00,0.64,0.00,0.00,14.60
9114,-3.12,0.78,14.36,8,0.23,828,0.00,0.00,14.70,16,9.88,8.50,106,4.79,-9.92,3.10,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.60
9200,-2.34,0.78,14.36,8,0.23,822,0.00,0.00,14.70,16,9.88,9.00,106,4.79,-9.92,3.10,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.60
9287,-2.34,0.78,14.47,8,0.23,820,0.00,0.00,14.70,16,9.88,9.50,106,4.79,-9.92,3.10,1.22,0.00,-1.08,0.00,0.64,0.00,0.00,14.60
9375,-2.34,0.78,14.59,8,0.23,814,0.00,0.00,14.70,16,9.88,10.50,106,4.79,-9.92,3.10,1.22,0.00,-1.08,0.00,0.64,0.00,0.00,14.50
9461,-2.34,0.78,14.59,8,0.23,812,0.00,0.00,14.70,16,9.88,10.00,106,4.79,-9.90,3.13,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.50
9548,-1.56,0.78,14.70,8,0.23,818,0.00,0.00,14.70,16,9.88,9.50,106,4.79,-9.90,3.13,1.22,0.00,-1.08,0.00,0.64,0.00,0.00,14.50
9634,-1.56,0.78,14.59,8,0.23,810,0.00,0.00,14.70,16,9.88,9.50,106,4.79,-9.86,3.13,1.22,0.00,-1.08,0.00,0.64,0.00,0.00,14.60
9721,-1.56,0.78,14.70,8,0.23,832,0.00,0.00,14.70,16,9.88,9.50,106,4.79,-9.92,3.13,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.60
9808,-1.56,0.78,14.59,8,0.22,837,0.00,0.00,14.70,16,9.88,7.50,106,4.79,-9.92,3.10,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.60
9895,-2.34,0.78,14.59,8,0.22,842,0.00,0.00,14.70,16,9.88,7.00,106,4.79,-9.94,3.07,1.22,0.00,-1.08,0.00,0.64,0.00,0.00,14.60
9982,-2.34,0.78,14.70,8,0.23,823,0.00,0.00,14.70,16,9.88,8.50,106,4.79,-9.96,3.07,1.22,0.00,-1.08,0.00,0.64,0.00,0.00,14.70
10069,-2.34,0.78,14.59,8,0.23,813,0.00,0.00,14.70,16,9.88,10.50,106,4.79,-9.92,3.10,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.70
10155,-2.34,0.78,14.59,8,0.23,813,0.00,0.00,14.70,16,9.88,10.50,106,4.79,-9.92,3.10,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.70
10242,-2.34,0.78,14.59,8,0.23,820,0.00,0.00,14.70,16,9.88,10.50,106,4.79,-9.92,3.13,1.22,0.00,-1.08,0.00,0.64,0.00,0.00,14.70
10329,-2.34,0.78,14.70,8,0.23,824,0.00,0.00,14.70,16,9.88,9.00,106,4.79,-9.92,3.13,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.60
10416,-1.56,0.78,14.70,8,0.23,821,0.00,0.00,14.70,16,9.88,9.50,106,4.79,-9.92,3.13,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.70
10502,-1.56,0.78,14.70,8,0.23,824,0.00,0.00,14.70,16,9.88,9.50,106,4.79,-9.90,3.13,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.70
10589,-1.56,0.78,14.81,8,0.23,827,0.00,0.00,14.70,16,9.88,9.50,106,4.79,-9.92,3.13,1.22,0.00,-1.08,0.00,0.64,0.00,0.00,14.60
10676,-1.56,0.78,14.81,8,0.23,820,0.00,0.00,14.70,16,9.88,9.50,106,4.79,-9.92,3.13,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.70
10762,-1.56,0.78,14.70,8,0.23,818,0.00,0.00,14.70,16,9.88,9.50,106,4.79,-9.92,3.13,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.70
10849,-1.56,0.78,14.81,8,0.23,820,0.00,0.00,14.70,16,9.88,9.50,106,4.79,-9.90,3.13,1.22,0.00,-1.08,0.00,0.64,0.00,0.00,14.70
10936,-1.56,0.78,14.81,8,0.23,822,0.00,0.00,14.70,16,9.88,9.50,106,4.79,-9.90,3.13,1.22,0.00,-1.08,0.00,0.64,0.00,0.00,14.80
11022,-1.56,0.78,14.81,8,0.23,823,0.00,0.00,14.70,16,9.88,9.50,106,4.79,-9.92,3.16,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.80
11109,-1.56,0.78,14.70,8,0.22,839,0.00,0.00,14.70,16,9.88,8.00,106,4.79,-9.94,3.13,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.70
11196,-1.56,0.78,14.81,8,0.22,832,0.00,0.00,14.70,16,9.88,8.50,106,4.79,-9.94,3.07,1.22,0.00,-1.08,0.00,0.64,0.00,0.00,14.80
11282,-1.56,0.78,14.70,8,0.23,825,0.00,0.00,14.70,16,9.88,10.00,106,4.79,-9.92,3.10,1.22,0.00,-1.08,0.00,0.64,0.00,0.00,14.80
11369,-1.56,0.78,14.70,8,0.23,816,0.00,0.00,14.70,16,9.88,9.50,106,4.79,-9.92,3.13,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.80
11455,-1.56,0.78,14.70,8,0.23,828,0.00,0.00,14.70,16,9.88,9.00,106,4.79,-9.94,3.13,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.80
11542,-1.56,0.78,14.70,8,0.23,826,0.00,0.00,14.70,16,9.88,9.50,106,4.79,-9.94,3.13,1.22,0.00,-1.08,0.00,0.64,0.00,0.00,14.80
11630,-1.56,0.78,14.70,8,0.23,835,0.00,0.00,14.70,16,9.88,8.50,106,4.79,-9.94,3.13,1.22,0.00,-1.08,0.00,0.64,0.00,0.00,14.80
11716,-1.56,0.78,14.70,8,0.22,832,0.00,0.00,14.70,16,9.88,9.00,106,4.79,-9.94,3.16,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.80
11803,-1.56,0.78,14.70,8,0.22,840,0.00,0.00,14.70,16,9.88,8.00,106,4.79,-9.94,3.13,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.80
11890,-1.56,0.78,14.70,8,0.22,840,0.00,0.00,14.70,16,9.88,8.00,106,4.79,-9.96,3.13,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.80
11977,-1.56,0.78,14.59,8,0.23,841,0.00,0.00,14.70,16,9.88,9.50,106,4.79,-10.00,3.16,1.22,0.00,-1.08,0.00,0.64,0.00,0.00,14.80
12063,-2.34,0.78,14.59,8,0.22,842,0.00,0.00,14.70,16,9.88,8.00,106,4.79,-10.00,3.16,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.80
12150,-1.56,0.78,14.70,8,0.23,839,0.00,0.00,14.70,16,9.88,8.50,106,4.79,-9.94,3.13,1.24,0.00,-1.08,0.78,0.68,0.00,0.00,14.80
12237,-2.34,0.78,14.59,8,0.28,824,0.00,0.00,12.34,16,9.88,10.50,106,4.79,-9.71,3.58,1.30,0.00,-1.08,1.18,0.68,0.00,0.00,14.80
12324,-2.34,0.78,14.47,8,0.30,838,0.00,0.00,14.69,16,9.88,9.00,106,4.93,-9.51,4.10,1.32,0.00,-1.08,1.18,0.68,0.00,0.00,14.70
12410,-1.56,0.00,14.47,8,0.29,881,0.00,0.00,14.69,16,9.88,8.00,106,5.22,-9.34,4.27,1.32,0.00,-1.08,1.18,0.68,0.00,0.00,14.80
12497,-1.56,0.00,14.70,8,0.28,909,0.00,0.00,14.69,16,9.88,2.00,106,5.37,-9.26,4.33,1.34,0.00,-1.08,1.18,0.68,0.00,0.00,14.70
12584,-2.34,0.00,14.36,8,0.28,932,0.00,0.00,14.69,16,9.88,1.50,106,5.37,-9.22,4.36,1.34,0.00,-1.08,1.18,0.70,0.00,0.00,14.70
12670,-3.12,0.00,14.36,8,0.29,914,0.00,0.00,14.69,16,9.88,9.50,106,5.51,-9.17,4.74,1.36,0.00,-1.08,1.57,0.70,0.00,0.00,14.60
12757,-3.91,0.00,14.01,8,0.30,1001,0.00,0.00,14.69,16,10.23,10.00,106,5.51,-9.09,4.93,1.40,0.00,-1.08,1.96,0.70,0.00,0.00,14.60
12844,-3.91,0.00,13.90,8,0.31,1028,0.00,0.00,14.69,16,10.59,10.00,106,5.66,-9.07,5.13,1.42,0.00,-1.08,2.35,0.72,0.00,0.00,14.60
12931,-3.91,0.00,14.13,8,0.34,1070,0.00,0.00,13.73,16,10.94,10.50,106,5.66,-8.91,5.83,1.44,0.00,-1.08,2.75,0.74,0.00,0.00,14.50
13018,-4.69,0.00,14.01,8,0.36,1070,0.00,0.00,14.67,16,11.29,10.50,106,5.80,-8.66,6.12,1.48,0.00,-1.08,3.14,0.74,0.00,0.00,14.40
13105,-3.91,0.00,14.24,8,0.38,1074,0.00,0.00,14.67,16,11.64,11.00,106,5.95,-8.41,6.43,1.52,0.00,-1.08,3.14,0.76,0.00,0.00,14.40
13191,-3.12,0.00,14.36,8,0.39,1082,0.00,0.00,14.67,16,12.34,11.50,106,6.38,-8.16,7.04,1.52,0.00,-1.08,3.53,0.76,0.00,0.00,14.40
13277,-2.34,0.00,14.70,8,0.41,1096,0.00,0.00,14.66,16,12.34,12.00,106,6.67,-7.91,7.40,1.56,0.00,-1.08,3.92,0.78,0.00,0.00,14.50
13364,-3.12,0.00,14.81,8,0.42,1096,0.00,0.00,14.66,16,12.34,12.00,106,6.82,-7.68,7.59,1.58,0.00,-1.08,3.92,0.78,0.00,0.00,14.70
13451,-2.34,0.00,14.81,8,0.43,1096,0.00,0.00,14.66,16,12.34,12.00,106,7.25,-7.43,7.93,1.60,0.00,-1.08,4.31,0.78,0.00,0.00,14.80
13538,-3.12,0.00,14.81,8,0.46,1091,0.00,0.00,14.66,16,12.34,12.00,106,7.40,-7.15,8.12,1.60,0.00,-1.08,4.31,0.78,0.00,0.00,14.80
13625,-3.12,0.00,14.59,8,0.47,1093,0.00,0.00,14.66,16,12.34,12.00,106,7.55,-6.90,8.34,1.62,0.00,-1.08,4.71,0.80,0.00,0.00,14.80
13711,-3.91,0.00,14.59,8,0.50,1085,0.00,0.00,13.92,16,11.99,12.00,106,7.84,-6.65,8.65,1.62,0.00,-1.08,4.71,0.80,0.00,0.00,14.80
13798,-3.12,0.00,14.59,8,0.50,1054,0.00,0.00,14.66,16,11.64,11.50,106,7.98,-6.38,8.75,1.64,0.00,-1.08,4.71,0.80,0.00,0.00,14.60
13884,-3.12,0.00,14.70,8,0.53,1036,0.00,0.00,14.65,16,11.64,11.50,106,8.27,-6.07,8.98,1.64,0.00,-1.08,5.10,0.82,0.00,0.00,14.60
13972,-2.34,0.00,14.70,8,0.54,1035,0.00,0.00,14.65,16,11.64,11.50,106,8.71,-5.80,9.27,1.66,0.00,-1.08,5.10,0.82,0.00,0.00,14.60
14058,-3.12,0.00,14.81,8,0.55,1039,0.00,0.00,14.65,16,11.64,11.50,106,9.00,-5.57,9.46,1.68,0.00,-1.08,5.10,0.82,0.00,0.00,14.80
14145,-3.12,0.00,14.70,8,0.56,1042,0.00,0.00,14.65,16,11.64,11.50,106,9.14,-5.39,9.64,1.68,0.00,-1.08,5.49,0.82,0.00,0.00,14.80
14232,-3.12,0.00,14.70,8,0.57,1048,0.00,0.00,14.65,16,11.64,11.50,106,9.43,-5.18,9.99,1.70,0.00,-1.08,5.49,0.82,0.00,0.00,14.80
14319,-3.12,0.00,14.59,8,0.57,1054,0.00,0.00,14.65,16,11.99,11.50,106,9.58,-5.03,10.08,1.70,0.00,-1.08,5.88,0.84,0.00,0.00,14.80
14405,-3.12,0.00,14.70,8,0.57,1065,0.00,0.00,14.65,16,11.99,11.50,106,9.72,-4.93,10.22,1.72,0.00,-1.08,5.88,0.84,0.00,0.00,14.70
14492,-2.34,0.00,14.81,8,0.58,1060,0.00,0.00,14.65,16,11.99,11.50,106,9.87,-4.85,10.36,1.72,0.00,-1.08,5.88,0.84,0.00,0.00,14.70
14579,-1.56,0.00,14.81,8,0.59,1074,0.00,0.00,14.65,16,11.99,11.50,106,9.87,-4.78,10.41,1.72,0.00,-1.08,5.88,0.84,0.00,0.00,14.90
14666,-0.78,0.00,14.93,8,0.60,1064,0.00,0.00,14.65,16,11.64,11.50,106,9.87,-4.64,10.45,1.72,0.00,-1.08,5.88,0.84,0.00,0.00,15.10
14752,0.00,0.00,15.04,8,0.62,1040,0.00,0.00,14.65,16,11.64,11.50,106,10.16,-4.49,10.50,1.72,0.00,-1.08,5.88,0.84,0.00,0.00,15.10
