Time (msec),A/F Sensor #1 (Direct)* (AFR),Coolant Temperature (F),Engine Load* (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),Fuel Tank Pressure (psi),IAM* (raw ecu value),Mass Airflow (g/s),Target Boost* (psi relative sea level),Throttle Opening Angle (%)
13727,14.10,190,0.45,2997,0.00,0.00,-0.021,16,22.16,-4.25,9.02
13898,13.19,190,0.46,2974,0.00,0.00,-0.021,16,22.96,-4.25,9.02
14073,14.40,190,0.46,2975,0.00,0.00,-0.021,16,23.34,-4.25,9.41
14245,14.70,190,0.45,2993,0.00,0.00,-0.021,16,20.60,-4.25,9.80
14418,14.98,190,0.49,2981,0.00,0.00,-0.021,16,23.74,-4.25,9.80
14590,14.22,190,0.50,2970,0.00,0.00,-0.025,16,24.52,-4.25,9.80
14762,14.33,190,0.51,2969,0.00,0.00,-0.025,16,25.31,-4.25,9.80
14949,14.25,190,0.51,2988,0.00,0.00,-0.028,16,26.00,-4.25,9.80
15121,14.78,190,0.52,2976,0.00,0.00,-0.028,16,26.10,-4.25,9.80
15293,14.48,190,0.52,2970,0.00,0.00,-0.032,16,25.51,-4.25,9.80
15465,14.60,190,0.52,2990,0.00,0.00,-0.035,16,25.80,-4.25,9.80
15637,14.66,190,0.52,2971,0.00,0.00,-0.035,16,26.20,-4.25,10.20
15810,14.62,190,0.44,2968,0.00,0.00,-0.035,16,21.45,-4.25,10.20
15982,16.50,190,0.49,2993,0.00,0.00,-0.035,16,23.34,-4.25,9.80
16153,14.47,190,0.49,2969,0.00,0.00,-0.038,16,25.90,-4.25,10.20
16325,14.42,190,0.49,2960,0.00,0.00,-0.038,16,25.70,-4.25,10.20
16513,14.88,190,0.49,2975,0.00,0.00,-0.038,16,22.91,-4.25,10.20
16685,14.75,190,0.49,2966,0.00,0.00,-0.038,16,21.90,-4.25,10.59
16857,14.92,190,0.53,2969,0.00,0.00,-0.038,16,27.48,-4.25,10.59
17028,13.85,190,0.55,2986,0.00,0.00,-0.038,16,27.16,-4.25,10.59
17200,14.09,190,0.53,2960,0.00,0.00,-0.038,16,26.33,-4.25,10.98
17372,14.90,190,0.55,2963,0.00,0.00,-0.038,16,28.01,-4.25,10.98
17544,14.75,190,0.53,2980,0.00,0.00,-0.038,16,25.68,-4.25,10.98
17716,14.93,190,0.54,2965,0.00,0.00,-0.038,16,24.28,-4.25,10.98
17888,14.60,190,0.58,2982,0.00,0.00,-0.038,16,28.06,-4.25,11.37
18060,14.05,190,0.59,2963,0.00,0.00,-0.038,16,26.93,-4.25,11.37
18247,14.43,190,0.62,2958,0.00,0.00,-0.038,16,30.67,-4.25,11.37
18419,14.46,190,0.63,2978,0.00,0.00,-0.038,16,31.70,-4.25,11.76
18591,14.56,190,0.63,2978,0.00,0.00,-0.038,16,31.35,-4.25,11.76
18763,14.58,190,0.63,2960,0.00,0.00,-0.038,16,29.89,-4.25,11.76
18935,14.68,190,0.65,2977,0.00,0.00,-0.038,16,32.37,-4.25,11.76
19106,14.25,190,0.62,2977,0.00,0.00,-0.038,16,31.58,-4.25,11.76
19294,15.51,190,0.58,2968,0.00,0.00,-0.038,16,24.88,-4.25,11.76
19450,15.72,190,0.60,2984,0.00,0.00,-0.038,16,28.07,-4.25,11.76
19622,14.56,190,0.63,2986,0.00,0.00,-0.038,16,31.92,-4.25,11.76
19809,13.73,190,0.65,2956,0.00,0.00,-0.038,16,33.18,-4.25,11.76
19981,14.02,190,0.66,2975,0.00,0.00,-0.038,16,32.60,-4.25,11.76
20153,14.46,190,0.68,2981,0.00,0.00,-0.038,16,33.55,-4.25,12.55
20325,14.35,190,0.68,2964,0.00,0.00,-0.038,16,33.65,-4.25,12.16
20497,14.38,190,0.66,2978,0.00,0.00,-0.038,16,34.52,-4.25,12.16
20669,14.64,190,0.67,2970,0.00,0.00,-0.038,16,34.03,-4.25,12.55
20840,14.64,190,0.65,2986,0.00,0.00,-0.038,16,30.02,-4.25,12.55
21028,14.92,190,0.68,2983,0.00,0.00,-0.038,16,33.91,-4.25,12.55
21200,14.43,190,0.68,2970,0.00,0.00,-0.038,16,34.28,-4.25,12.16
21372,14.25,190,0.65,2986,0.00,0.00,-0.038,16,32.50,-4.25,12.55
21544,14.88,190,0.67,2986,0.00,0.00,-0.038,16,34.53,-4.20,12.55
21716,14.75,190,0.67,2969,0.00,0.00,-0.038,16,33.78,-4.25,12.16
21888,14.60,190,0.66,2964,0.00,0.00,-0.038,16,32.04,-4.25,12.16
22060,14.81,190,0.69,2992,0.00,0.00,-0.038,16,32.27,-4.25,12.16
22232,14.40,190,0.67,2990,0.00,0.00,-0.038,16,31.48,-4.20,12.55
22403,14.70,190,0.68,2970,0.00,0.00,-0.038,16,33.42,-4.25,12.16
22591,14.37,190,0.69,2993,0.00,0.00,-0.038,16,34.16,-4.20,12.16
22763,14.23,190,0.70,2993,0.00,0.00,-0.038,16,34.79,-4.20,12.16
22950,13.98,190,0.70,2975,0.00,0.00,-0.038,16,35.28,-4.25,12.16
23122,13.95,190,0.67,2998,0.00,0.00,-0.038,16,34.53,-4.25,12.16
23294,14.21,190,0.68,2997,0.00,0.00,-0.038,16,33.49,-4.25,11.76
23466,14.14,190,0.68,2977,0.00,0.00,-0.038,16,33.99,-4.25,11.76
23638,14.46,190,0.66,2982,0.00,0.00,-0.038,16,33.49,-4.25,11.76
23810,14.54,190,0.66,2998,0.00,0.00,-0.038,16,32.78,-4.25,11.76
23997,14.56,190,0.65,2978,0.00,0.00,-0.038,16,31.87,-4.27,11.76
24157,14.70,190,0.64,2982,0.00,0.00,-0.038,16,31.42,-4.25,11.76
24345,14.98,190,0.64,3000,0.00,0.00,-0.042,16,33.55,-4.25,11.76
24517,15.07,190,0.63,3010,0.00,0.00,-0.042,16,30.68,-4.25,11.76
24688,15.18,190,0.63,2983,0.00,0.00,-0.042,16,32.20,-4.25,11.76
24860,15.06,190,0.64,2980,0.00,0.00,-0.042,16,33.56,-4.25,11.76
25032,14.70,190,0.63,2996,0.00,0.00,-0.042,16,31.14,-4.27,11.76
25204,14.76,190,0.64,2986,0.00,0.00,-0.042,16,32.80,-4.25,11.76
25380,14.92,190,0.60,2980,0.00,0.00,-0.045,16,27.72,-4.25,11.76
25557,15.64,190,0.64,3004,0.00,0.00,-0.045,16,32.50,-4.25,11.76
25729,13.96,190,0.66,2997,0.00,0.00,-0.045,16,32.61,-4.25,11.76
25901,14.14,190,0.64,2982,0.00,0.00,-0.045,16,32.29,-4.25,11.76
26077,14.81,190,0.61,2998,0.00,0.00,-0.045,16,31.49,-4.25,11.76
26249,15.15,190,0.60,2997,0.00,0.00,-0.045,16,31.49,-4.25,11.76
26421,15.23,190,0.61,3002,0.00,0.00,-0.049,16,30.72,-4.25,11.76
26593,14.46,190,0.61,2982,0.00,0.00,-0.049,16,25.72,-4.25,11.76
26780,14.68,190,0.60,3000,0.00,0.00,-0.049,16,25.65,-4.25,11.76
26941,14.64,190,0.60,3002,0.00,0.00,-0.049,16,29.97,-4.27,11.76
27128,14.76,190,0.62,2984,0.00,0.00,-0.049,16,32.40,-4.25,11.76
27300,14.31,190,0.62,2978,0.00,0.00,-0.049,16,30.35,-4.25,11.76
27472,14.49,190,0.62,3000,0.00,0.00,-0.049,16,29.32,-4.25,11.76
27644,14.95,190,0.62,2986,0.00,0.00,-0.049,16,31.47,-4.25,11.76
27816,15.04,190,0.63,2981,0.00,0.00,-0.049,16,31.15,-4.25,11.76
27988,14.25,190,0.65,2993,0.00,0.00,-0.049,16,33.07,-4.25,11.76
28160,14.53,190,0.62,2976,0.00,0.00,-0.052,16,30.48,-4.25,11.76
28332,15.30,190,0.63,2983,0.00,0.00,-0.052,16,32.28,-4.25,11.76
28503,14.64,190,0.65,2993,0.00,0.00,-0.052,16,33.29,-4.25,11.76
28691,13.95,190,0.66,2989,0.00,0.00,-0.052,16,32.96,-4.25,11.76
28863,14.49,190,0.66,2981,0.00,0.00,-0.052,16,33.41,-4.25,11.76
29035,14.18,190,0.62,2994,0.00,0.00,-0.052,16,31.90,-4.25,11.76
29207,15.24,190,0.64,2992,0.00,0.00,-0.052,16,31.85,-4.27,11.76
29379,14.92,190,0.61,2982,0.00,0.00,-0.052,16,30.60,-4.25,11.76
29556,14.95,190,0.61,3004,0.00,0.00,-0.052,16,32.46,-4.25,11.76
29721,14.52,190,0.63,2997,0.00,0.00,-0.052,16,30.96,-4.25,11.76
29909,14.40,190,0.65,2981,0.00,0.00,-0.052,16,33.11,-4.25,11.76
30080,14.36,190,0.66,2974,0.00,0.00,-0.052,16,32.72,-4.25,11.76
30252,14.31,190,0.67,2996,0.00,0.00,-0.052,16,34.01,-4.25,11.76
30425,13.92,190,0.67,2997,0.00,0.00,-0.056,16,32.90,-4.25,11.76
30602,14.08,190,0.63,2980,0.00,0.00,-0.056,16,31.76,-4.25,11.76
30774,14.90,190,0.60,2996,0.00,0.00,-0.056,16,31.82,-4.25,11.76
30946,15.44,190,0.65,2995,0.00,0.00,-0.052,16,33.30,-4.25,11.76
31118,14.37,190,0.67,2976,0.00,0.00,-0.052,16,33.00,-4.25,11.76
31289,14.12,190,0.65,2983,0.00,0.00,-0.052,16,32.89,-4.25,11.76
31462,14.64,190,0.63,3000,0.00,0.00,-0.052,16,31.25,-4.25,11.76
31634,14.84,190,0.66,2982,0.00,0.00,-0.052,16,33.50,-4.25,11.76
31806,14.52,190,0.65,2983,0.00,0.00,-0.052,16,31.51,-4.25,11.76
31994,14.60,190,0.61,2998,0.00,0.00,-0.052,16,30.22,-4.25,11.76
32166,15.18,190,0.61,2996,0.00,0.00,-0.052,16,27.15,-4.27,11.76
32337,15.21,190,0.61,2983,0.00,0.00,-0.052,16,30.70,-4.25,11.76
32509,14.43,190,0.66,3006,0.00,0.00,-0.052,16,33.54,-4.25,11.76
32681,14.25,190,0.66,2995,0.00,0.00,-0.052,16,32.79,-4.25,11.76
32853,14.28,190,0.57,2977,0.00,0.00,-0.052,16,28.04,-4.25,11.76
33025,16.38,190,0.59,2998,0.00,0.00,-0.052,16,31.42,-4.25,11.76
33197,14.88,190,0.63,2996,0.00,0.00,-0.052,16,32.62,-4.25,11.76
33369,13.13,190,0.64,2996,0.00,0.00,-0.052,16,32.24,-4.25,11.76
33540,14.27,190,0.64,2981,0.00,0.00,-0.052,16,30.65,-4.25,11.76
33716,14.78,190,0.66,3000,0.00,0.00,-0.052,16,33.57,-4.25,11.76
33892,14.25,190,0.64,3000,0.00,0.00,-0.052,16,28.43,-4.25,11.76
34067,14.75,190,0.64,2986,0.00,0.00,-0.052,16,33.31,-4.25,11.76
34244,14.66,190,0.66,2980,0.00,0.00,-0.052,16,33.65,-4.25,11.76
34416,14.44,190,0.62,2996,0.00,0.00,-0.052,16,31.81,-4.25,11.76
34588,15.24,190,0.65,2978,0.00,0.00,-0.052,16,33.41,-4.25,11.76
34759,14.66,190,0.60,2982,0.00,0.00,-0.052,16,27.47,-4.25,11.76
34935,15.75,190,0.61,2989,0.00,0.00,-0.052,16,30.58,-4.25,11.76
35111,14.81,190,0.66,2977,0.00,0.00,-0.052,16,32.84,-4.25,11.76
35283,14.12,190,0.66,2978,0.00,0.00,-0.052,16,32.39,-4.25,11.76
35455,14.31,190,0.61,2992,0.00,0.00,-0.052,16,30.58,-4.25,11.76
35627,15.44,190,0.66,2994,0.00,0.00,-0.052,16,33.41,-4.25,11.76
35803,14.37,190,0.66,2982,0.00,0.00,-0.052,16,32.96,-4.25,11.76
35977,14.29,190,0.66,2998,0.00,0.00,-0.052,16,32.89,-4.25,11.76
36149,14.12,190,0.66,2994,0.00,0.00,-0.052,16,32.89,-4.25,11.76
36321,14.17,190,0.65,2982,0.00,0.00,-0.052,16,32.21,-4.25,11.76
36493,14.36,190,0.64,2997,0.00,0.00,-0.052,16,32.21,-4.25,11.76
36665,14.64,190,0.64,2995,0.00,0.00,-0.052,16,32.16,-4.27,11.76
36852,14.64,189,0.63,2998,0.00,0.00,-0.052,16,30.00,-4.25,11.76
37026,14.90,190,0.64,2980,0.00,0.00,-0.052,16,32.68,-4.25,11.76
37202,14.95,190,0.66,3001,0.00,0.00,-0.052,16,33.58,-4.25,11.76
37373,14.06,189,0.66,3000,0.00,0.00,-0.056,16,32.74,-4.25,11.76
37550,14.07,189,0.63,2982,0.00,0.00,-0.052,16,32.46,-4.25,11.76
37722,14.95,190,0.64,2980,0.00,0.00,-0.052,16,33.36,-4.25,11.76
37894,14.64,190,0.64,3002,0.00,0.00,-0.052,16,32.73,-4.27,11.76
38066,14.70,190,0.65,2983,0.00,0.00,-0.052,16,32.91,-4.27,11.76
38237,14.23,190,0.62,2982,0.00,0.00,-0.052,16,30.63,-4.25,11.76
38409,15.04,190,0.64,2980,0.00,0.00,-0.052,16,31.41,-4.27,11.76
38581,14.54,190,0.63,3002,0.00,0.00,-0.052,16,32.04,-4.27,11.76
38753,14.73,190,0.65,2986,0.00,0.00,-0.052,16,32.97,-4.25,11.76
38940,14.33,190,0.64,2981,0.00,0.00,-0.052,16,30.61,-4.25,11.76
39112,14.25,190,0.63,3002,0.00,0.00,-0.052,16,30.48,-4.27,11.76
39284,14.68,190,0.62,3006,0.00,0.00,-0.052,16,32.06,-4.25,11.76
39456,14.95,190,0.63,2984,0.00,0.00,-0.052,16,31.49,-4.25,11.37
39629,14.37,190,0.62,3004,0.00,0.00,-0.052,16,31.05,-4.25,11.37
39801,14.64,190,0.63,3008,0.00,0.00,-0.052,16,31.51,-4.27,11.37
39973,14.79,190,0.59,3000,0.00,0.00,-0.052,16,28.97,-4.25,11.37
40160,15.37,190,0.62,2989,0.00,0.00,-0.052,16,31.39,-4.25,11.37
40332,14.39,190,0.61,3000,0.00,0.00,-0.052,16,30.48,-4.25,11.37
40504,14.59,190,0.59,2986,0.00,0.00,-0.052,16,29.83,-4.27,11.37
40676,14.89,190,0.63,2986,0.00,0.00,-0.052,16,30.94,-4.25,11.37
40848,13.96,190,0.63,2986,0.00,0.00,-0.052,16,31.84,-4.27,11.37
41019,14.43,190,0.62,3002,0.00,0.00,-0.052,16,31.40,-4.25,11.37
41206,14.75,190,0.58,2983,0.00,0.00,-0.052,16,31.05,-4.27,11.37
41378,15.44,190,0.59,2990,0.00,0.00,-0.052,16,27.00,-4.25,11.37
41550,14.79,190,0.60,3002,0.00,0.00,-0.052,16,28.65,-4.27,11.37
41722,14.21,190,0.62,3006,0.00,0.00,-0.052,16,30.50,-4.25,11.37
41894,14.58,190,0.58,2974,0.00,0.00,-0.052,16,30.49,-4.25,11.37
42069,15.15,190,0.59,2989,0.00,0.00,-0.052,16,27.52,-4.25,11.37
42241,14.64,190,0.56,2994,0.00,0.00,-0.052,16,24.23,-4.25,11.37
42413,15.04,190,0.59,2980,0.00,0.00,-0.052,16,26.43,-4.25,11.76
42585,14.46,190,0.54,2996,0.00,0.00,-0.052,16,25.96,-4.25,11.76
42761,15.20,190,0.59,2997,0.00,0.00,-0.052,16,29.18,-4.25,11.76
42933,14.27,190,0.63,2971,0.00,0.00,-0.052,16,31.61,-4.25,11.76
43105,13.58,190,0.60,2990,0.00,0.00,-0.052,16,28.96,-4.25,11.76
43277,14.97,190,0.64,2997,0.00,0.00,-0.052,16,32.85,-4.25,11.76
43449,14.31,190,0.65,2990,0.00,0.00,-0.052,16,32.62,-4.25,11.76
43636,14.14,190,0.64,2972,0.00,0.00,-0.052,16,33.30,-4.25,11.76
43808,14.75,190,0.62,2996,0.00,0.00,-0.052,16,30.58,-4.25,11.76
43980,15.20,190,0.63,2981,0.00,0.00,-0.052,16,30.33,-4.25,11.76
44152,14.33,190,0.64,2975,0.00,0.00,-0.052,16,29.51,-4.25,11.76
44323,14.35,190,0.64,2993,0.00,0.00,-0.052,16,32.63,-4.25,11.76
44495,14.66,190,0.65,2980,0.00,0.00,-0.052,16,32.41,-4.25,11.76
44667,14.43,190,0.65,2975,0.00,0.00,-0.052,16,33.38,-4.25,11.76
44844,14.33,190,0.65,2980,0.00,0.00,-0.052,16,32.89,-4.25,11.76
45016,14.52,190,0.58,2996,0.00,0.00,-0.056,16,28.99,-4.25,11.76
45188,16.15,190,0.62,2969,0.00,0.00,-0.052,16,31.39,-4.25,11.76
45359,14.22,190,0.63,2977,0.00,0.00,-0.052,16,32.17,-4.25,11.76
45547,13.92,190,0.66,2995,0.00,0.00,-0.052,16,33.54,-4.27,11.76
45719,14.04,190,0.66,2980,0.00,0.00,-0.056,16,33.37,-4.25,11.76
45891,14.09,190,0.61,2971,0.00,0.00,-0.056,16,31.33,-4.25,11.76
46067,15.47,190,0.63,2996,0.00,0.00,-0.056,16,30.61,-4.27,11.76
46240,14.76,190,0.65,3000,0.00,0.00,-0.052,16,32.06,-4.25,11.76
46413,14.48,190,0.62,2977,0.00,0.00,-0.052,16,32.15,-4.25,11.76
46585,15.31,190,0.61,2994,0.00,0.00,-0.052,16,32.21,-4.25,11.76
46761,14.90,190,0.64,3000,0.00,0.00,-0.052,16,32.65,-4.25,11.76
46935,14.05,190,0.64,3000,0.00,0.00,-0.052,16,32.73,-4.25,11.76
47111,14.84,190,0.63,2982,0.00,0.00,-0.052,16,31.47,-4.25,11.76
47283,14.98,190,0.65,3007,0.00,0.00,-0.052,16,32.85,-4.27,11.76
47455,14.50,190,0.66,3000,0.00,0.00,-0.052,16,32.51,-4.25,11.76
47627,14.06,190,0.66,2984,0.00,0.00,-0.052,16,32.44,-4.25,11.76
47799,14.25,190,0.66,2986,0.00,0.00,-0.052,16,32.33,-4.27,11.76
47971,14.13,190,0.66,3000,0.00,0.00,-0.052,16,33.13,-4.25,11.76
48143,14.14,190,0.65,2984,0.00,0.00,-0.052,16,31.99,-4.27,11.76
48315,14.29,190,0.65,2986,0.00,0.00,-0.052,16,33.04,-4.25,11.76
48486,14.36,190,0.65,3002,0.00,0.00,-0.052,16,32.22,-4.27,11.76
48658,14.27,190,0.64,3010,0.00,0.00,-0.052,16,32.44,-4.27,11.76
48830,14.39,190,0.64,2990,0.00,0.00,-0.052,16,31.82,-4.25,11.76
49017,14.45,190,0.64,3008,0.00,0.00,-0.052,16,32.14,-4.25,11.37
49189,14.43,190,0.63,3016,0.00,0.00,-0.052,16,31.86,-4.27,11.37
49361,14.68,190,0.61,3016,0.00,0.00,-0.056,16,30.82,-4.25,10.98
49533,14.73,190,0.60,2996,0.00,0.00,-0.056,16,30.20,-4.25,10.98
49705,14.73,190,0.60,2995,0.00,0.00,-0.056,16,30.62,-4.27,10.59
49877,14.59,190,0.58,3016,0.00,0.00,-0.056,16,28.64,-4.27,10.59
50049,14.60,190,0.57,2996,0.00,0.00,-0.056,16,26.96,-4.27,10.59
50221,14.90,190,0.57,3001,0.00,0.00,-0.056,16,29.32,-4.27,10.98
50408,14.79,190,0.57,2997,0.00,0.00,-0.056,16,28.47,-4.25,10.59
50580,14.37,190,0.57,3016,0.00,0.00,-0.056,16,28.26,-4.27,10.59
50752,14.56,190,0.58,3020,0.00,0.00,-0.056,16,29.11,-4.25,10.20
50924,14.50,190,0.56,2996,0.00,0.00,-0.056,16,28.26,-4.25,10.20
51096,14.68,190,0.56,2997,0.00,0.00,-0.056,16,27.74,-4.25,10.20
51284,14.78,190,0.54,3018,0.00,0.00,-0.056,16,26.57,-4.27,10.20
51455,14.78,190,0.55,3016,0.00,0.00,-0.056,16,27.10,-4.27,10.20
51627,14.70,190,0.55,3000,0.00,0.00,-0.056,16,26.41,-4.25,10.20
51799,14.83,190,0.54,2996,0.00,0.00,-0.056,16,26.99,-4.25,10.20
51971,14.66,190,0.54,3016,0.00,0.00,-0.056,16,27.32,-4.27,10.20
52143,14.73,190,0.52,3014,0.00,0.00,-0.056,16,27.11,-4.27,9.80
52315,14.76,190,0.53,2998,0.00,0.00,-0.056,16,26.69,-4.25,9.80
52487,14.59,190,0.51,2998,0.00,0.00,-0.056,16,25.51,-4.25,9.80
52674,14.60,190,0.51,3017,0.00,0.00,-0.056,16,25.80,-4.27,9.80
52846,14.73,190,0.53,3008,0.00,0.00,-0.056,16,26.20,-4.27,9.80
53018,14.19,190,0.53,2993,0.00,0.00,-0.056,16,26.40,-4.25,9.80
53190,14.60,190,0.52,2993,0.00,0.00,-0.052,16,26.30,-4.25,9.80
53362,14.73,190,0.52,3007,0.00,0.00,-0.052,16,25.60,-4.27,9.80
53534,14.76,190,0.51,2990,0.00,0.00,-0.052,16,25.42,-4.27,9.80
53705,15.01,190,0.52,2996,0.00,0.00,-0.052,16,25.81,-4.25,9.80
