Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),CL/OL Fueling* (status),Engine Load*  (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),Fueling Final Base* (estimated AFR),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Intake Air Temperature (F),Manifold Absolute Pressure (psi),Manifold Relative Sea Level Pressure (Direct)* (psi relative sea level),Mass Airflow (g/s),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Target Boost* (psi relative sea level),Throttle Opening Angle (%),Throttle Sensor Voltage (V),Turbo Dynamics Integral Cumulative* (absolute %),Turbo Dynamics Proportional* (absolute %),AEM UEGO Wideband [9600 baud] (AFR Gasoline)
1738,0.00,0.00,14.70,7,0.35,0,0.00,0.00,0.00,16,-20.00,9.50,111,14.51,-0.19,2.92,0.72,0.00,-1.70,1.18,0.68,0.00,0.00,0.00
1824,0.00,0.00,14.70,7,0.35,0,0.00,0.00,0.00,16,-20.00,9.50,111,14.51,-0.19,2.92,0.72,0.00,-1.70,1.18,0.68,0.00,0.00,0.00
1911,0.00,0.00,14.70,7,0.35,0,0.00,0.00,0.00,16,-20.00,9.50,111,14.51,-0.19,2.92,0.72,0.00,-1.70,1.18,0.68,0.00,0.00,0.00
1997,0.00,0.00,14.70,7,0.35,0,0.00,0.00,0.00,16,-20.00,9.50,111,14.51,-0.19,2.92,0.72,0.00,-1.70,1.18,0.68,0.00,0.00,0.00
2085,0.00,0.00,14.70,7,0.35,0,0.00,0.00,0.00,16,-20.00,9.50,111,14.51,-0.19,2.92,0.72,0.00,-1.70,1.18,0.68,0.00,0.00,0.00
2171,0.00,0.00,14.70,7,0.35,0,0.00,0.00,0.00,16,-20.00,9.50,111,14.51,-0.19,2.92,0.72,0.00,-1.70,1.18,0.68,0.00,0.00,0.00
2259,0.00,0.00,14.70,7,0.35,0,0.00,0.00,0.00,16,-20.00,9.50,111,14.51,-0.19,2.92,0.72,0.00,-1.70,1.18,0.68,0.00,0.00,0.00
2346,0.00,0.00,14.70,7,0.35,0,0.00,0.00,0.00,16,-20.00,9.50,111,14.51,-0.23,2.92,0.72,0.00,-1.70,1.18,0.68,0.00,0.00,0.00
2433,0.00,0.00,14.70,7,0.35,0,0.00,0.00,0.00,16,-20.00,9.50,111,14.51,-0.19,2.92,0.72,0.00,-1.70,1.18,0.68,0.00,0.00,0.00
2520,0.00,0.00,14.70,7,0.35,0,0.00,0.00,0.00,16,-20.00,9.50,111,14.51,-0.19,2.92,0.72,0.00,-1.70,1.18,0.68,0.00,0.00,0.00
2606,0.00,0.00,14.70,7,0.35,0,0.00,0.00,0.00,16,-20.00,9.50,111,14.51,-0.19,2.92,0.72,0.00,-1.70,1.18,0.68,0.00,0.00,0.00
2693,0.00,0.00,14.70,7,0.35,0,0.00,0.00,0.00,16,-20.00,9.50,111,14.51,-0.23,2.92,0.72,0.00,-1.70,1.18,0.68,0.00,0.00,0.00
2780,0.00,0.00,14.70,7,0.35,0,0.00,0.00,0.00,16,-20.00,9.50,111,14.51,-0.23,2.92,0.72,0.00,-1.70,1.18,0.68,0.00,0.00,0.00
2867,0.00,0.00,14.70,7,0.35,0,0.00,0.00,0.00,16,-20.00,9.50,111,14.51,-0.19,2.92,0.72,0.00,-1.70,1.18,0.68,0.00,0.00,0.00
2954,0.00,0.00,14.70,7,0.35,0,0.00,0.00,0.00,16,-20.00,9.50,111,14.51,-0.19,2.92,0.72,0.00,-1.70,1.18,0.68,0.00,0.00,0.00
3041,0.00,0.00,14.70,7,0.35,0,0.00,0.00,0.00,16,-20.00,9.50,111,14.51,-0.19,2.92,0.70,0.00,-1.70,1.18,0.68,0.00,0.00,0.00
3128,0.00,0.00,14.70,7,0.35,0,0.00,0.00,0.00,16,-20.00,9.50,111,14.51,-0.23,2.92,0.72,0.00,-1.70,1.18,0.68,0.00,0.00,0.00
3215,0.00,0.00,14.70,7,0.35,0,0.00,0.00,0.00,16,-20.00,9.50,111,14.51,-0.23,2.92,0.70,0.00,-1.70,1.18,0.68,0.00,0.00,0.00
3302,0.00,0.00,14.70,7,0.35,0,0.00,0.00,0.00,16,-20.00,9.50,111,14.51,-0.19,2.92,0.70,0.00,-1.70,1.18,0.68,0.00,0.00,0.00
3389,0.00,0.00,14.70,7,0.35,0,0.00,0.00,0.00,16,-20.00,9.50,111,14.51,-0.23,2.92,0.70,0.00,-1.70,1.18,0.68,0.00,0.00,0.00
3476,0.00,0.00,14.70,7,0.35,0,0.00,0.00,0.00,16,-20.00,9.50,111,14.51,-0.23,2.92,0.70,0.00,-1.70,1.18,0.68,0.00,0.00,0.00
3562,0.00,0.00,14.70,7,0.35,0,0.00,0.00,0.00,16,-20.00,9.50,111,14.51,-0.23,2.92,0.70,0.00,-1.70,1.18,0.68,0.00,0.00,0.00
3649,0.00,0.00,14.70,7,0.35,0,0.00,0.00,0.00,16,-20.00,9.50,111,14.51,-0.19,2.92,0.70,0.00,-1.70,1.18,0.68,0.00,0.00,0.00
3736,0.00,0.00,14.70,7,0.35,0,0.00,0.00,0.00,16,-20.00,9.50,111,14.51,-0.23,2.92,0.70,0.00,-1.70,1.18,0.68,0.00,0.00,0.00
3823,0.00,0.00,14.70,7,0.35,0,0.00,0.00,0.00,16,-20.00,9.50,111,14.51,-0.19,2.92,0.70,0.00,-1.70,1.18,0.68,0.00,0.00,0.00
3910,0.00,0.00,14.70,7,0.35,0,0.00,0.00,0.00,16,-20.00,9.50,111,14.51,-0.19,2.92,0.70,0.00,-1.70,1.18,0.68,0.00,0.00,0.00
3996,0.00,0.00,14.70,7,0.35,0,0.00,0.00,0.00,16,-20.00,9.50,111,14.51,-0.19,2.92,0.70,0.00,-1.70,1.18,0.68,0.00,0.00,0.00
4083,0.00,0.00,14.70,7,0.35,0,0.00,0.00,0.00,16,-20.00,9.50,111,14.51,-0.19,2.92,0.70,0.00,-1.70,1.18,0.68,0.00,0.00,0.00
4171,0.00,0.00,14.70,7,0.35,0,0.00,0.00,0.00,16,-20.00,9.50,111,14.51,-0.19,2.92,0.70,0.00,-1.70,1.18,0.68,0.00,0.00,0.00
4257,0.00,0.00,14.70,7,0.35,0,0.00,0.00,0.00,16,-20.00,9.50,111,14.51,-0.19,2.92,0.70,0.00,-1.70,1.18,0.68,0.00,0.00,0.00
4344,0.00,0.00,14.70,7,0.35,0,0.00,0.00,0.00,16,-20.00,9.50,111,14.51,-0.19,2.92,0.70,0.00,-1.70,1.18,0.68,0.00,0.00,0.00
4431,0.00,0.00,14.70,7,0.35,0,0.00,0.00,0.00,16,-20.00,9.50,111,14.51,-0.19,2.92,0.70,0.00,-1.70,1.18,0.68,0.00,0.00,0.00
4518,0.00,0.00,14.70,7,0.35,0,0.00,0.00,0.00,16,-20.00,9.50,111,14.51,-0.19,2.92,0.70,0.00,-1.70,1.18,0.68,0.00,0.00,0.00
4605,0.00,0.00,14.70,7,0.35,0,0.00,0.00,0.00,16,-20.00,9.50,111,14.51,-0.19,2.92,0.70,0.00,-1.70,1.18,0.68,0.00,0.00,0.00
4691,0.00,0.00,14.70,7,0.35,0,0.00,0.00,0.00,16,-20.00,9.50,111,14.51,-0.19,2.92,0.70,0.00,-1.70,1.18,0.68,0.00,0.00,0.00
4778,0.00,0.00,14.70,7,0.35,0,0.00,0.00,0.00,16,-20.00,9.50,111,14.51,-0.19,2.92,0.70,0.00,-1.70,1.18,0.68,0.00,0.00,0.00
4866,0.00,0.00,14.70,7,0.35,0,0.00,0.00,0.00,16,-20.00,9.50,111,14.51,-0.19,2.92,0.70,0.00,-1.70,1.18,0.68,0.00,0.00,0.00
4952,0.00,0.00,14.70,7,0.35,0,0.00,0.00,0.00,16,-20.00,9.50,111,14.51,-0.19,2.92,0.70,0.00,-1.70,1.18,0.68,0.00,0.00,0.00
5039,0.00,0.00,14.70,7,0.35,0,0.00,0.00,0.00,16,-20.00,9.50,111,14.51,-0.19,2.92,0.70,0.00,-1.70,1.18,0.68,0.00,0.00,0.00
5126,0.00,0.00,14.70,7,0.35,0,0.00,0.00,0.00,16,-20.00,9.50,111,14.51,-0.19,2.92,0.70,0.00,-1.70,1.18,0.68,0.00,0.00,0.00
5213,0.00,0.00,14.70,7,0.35,0,0.00,0.00,0.00,16,-20.00,9.50,111,14.51,-0.19,2.92,0.70,0.00,-1.70,1.18,0.68,0.00,0.00,0.00
5299,0.00,0.00,14.70,7,0.35,0,0.00,0.00,0.00,16,-20.00,9.50,111,14.51,-0.19,2.92,0.70,0.00,-1.70,1.18,0.68,0.00,0.00,0.00
5386,0.00,0.00,14.70,7,0.35,0,0.00,0.00,0.00,16,-20.00,9.50,111,14.51,-0.19,2.92,0.70,0.00,-1.70,1.18,0.68,0.00,0.00,0.00
5474,0.00,0.00,14.70,7,0.35,0,0.00,0.00,0.00,16,-20.00,9.50,111,14.51,-0.19,2.92,0.70,0.00,-1.70,1.18,0.68,0.00,0.00,0.00
5560,0.00,0.00,14.70,7,0.35,0,0.00,0.00,0.00,16,-20.00,9.50,111,14.51,-0.19,2.92,0.70,0.00,-1.70,1.18,0.68,0.00,0.00,0.00
5647,0.00,0.00,14.70,7,0.35,0,0.00,0.00,0.00,16,-20.00,9.50,111,14.51,-0.19,2.92,0.70,0.00,-1.70,1.18,0.68,0.00,0.00,0.00
5734,0.00,0.00,14.70,7,0.35,0,0.00,0.00,0.00,16,-20.00,9.50,111,14.51,-0.19,2.92,0.70,0.00,-1.70,1.18,0.68,0.00,0.00,0.00
5821,0.00,0.00,14.70,7,0.35,0,0.00,0.00,0.00,16,-20.00,9.50,111,14.51,-0.19,2.92,0.70,0.00,-1.70,1.18,0.68,0.00,0.00,0.00
5908,0.00,0.00,14.70,7,0.35,0,0.00,0.00,0.00,16,-20.00,9.50,111,14.51,-0.23,2.92,0.70,0.00,-1.70,1.18,0.68,0.00,0.00,0.00
5995,0.00,0.00,14.70,7,0.35,0,0.00,0.00,0.00,16,-20.00,9.50,111,14.51,-0.19,2.92,0.70,0.00,-1.70,1.18,0.68,0.00,0.00,0.00
6081,0.00,0.00,14.70,7,0.35,0,0.00,0.00,0.00,16,-20.00,9.50,111,14.51,-0.19,2.92,0.70,0.00,-1.70,1.18,0.68,0.00,0.00,0.00
6168,0.00,0.00,14.70,7,0.35,0,0.00,0.00,0.00,16,-20.00,9.50,111,14.51,-0.19,2.92,0.70,0.00,-1.70,1.18,0.68,0.00,0.00,0.00
6255,0.00,0.00,14.70,7,0.35,0,0.00,0.00,0.00,16,-20.00,9.50,111,14.51,-0.19,2.92,0.70,0.00,-1.70,1.18,0.68,0.00,0.00,0.00
6342,0.00,0.00,14.70,7,0.35,0,0.00,0.00,0.00,16,-20.00,9.50,111,14.51,-0.23,2.92,0.70,0.00,-1.70,1.18,0.68,0.00,0.00,0.00
6428,0.00,0.00,14.70,7,0.35,0,0.00,0.00,0.00,16,-20.00,9.50,111,14.51,-0.19,2.92,0.70,0.00,-1.70,1.18,0.68,0.00,0.00,0.00
6516,0.00,0.00,14.70,7,0.35,0,0.00,0.00,0.00,16,-20.00,9.50,111,14.51,-0.19,2.92,0.70,0.00,-1.70,1.18,0.68,0.00,0.00,0.00
6602,0.00,0.00,14.70,7,0.35,0,0.00,0.00,0.00,16,-20.00,9.50,111,14.51,-0.19,2.92,0.70,0.00,-1.70,1.18,0.68,0.00,0.00,0.00
6689,0.00,0.00,14.70,7,0.35,0,0.00,0.00,0.00,16,-20.00,9.50,111,14.51,-0.19,2.92,0.70,0.00,-1.70,1.18,0.68,0.00,0.00,0.00
6776,0.00,0.00,14.70,7,0.35,0,0.00,0.00,0.00,16,-20.00,9.50,111,14.51,-0.19,2.92,0.70,0.00,-1.70,1.18,0.68,0.00,0.00,0.00
6862,0.00,0.00,14.70,7,0.35,0,0.00,0.00,0.00,16,-20.00,9.50,111,14.51,-0.23,2.92,0.70,0.00,-1.70,1.18,0.68,0.00,0.00,0.00
6949,0.00,0.00,14.70,7,0.35,0,0.00,0.00,0.00,16,-20.00,9.50,111,14.51,-0.19,2.92,0.70,0.00,-1.70,1.18,0.68,0.00,0.00,0.00
7036,0.00,0.00,14.70,7,0.35,0,0.00,0.00,0.00,16,-20.00,9.50,111,14.51,-0.19,2.92,0.70,0.00,-1.70,1.18,0.68,0.00,0.00,0.00
7123,0.00,0.00,14.70,7,0.35,0,0.00,0.00,0.00,16,-20.00,9.50,111,14.51,-0.19,2.92,0.70,0.00,-1.70,1.18,0.68,0.00,0.00,0.00
7210,0.00,0.00,14.70,7,0.35,0,0.00,0.00,0.00,16,-20.00,9.50,113,14.51,-0.19,2.92,0.80,0.00,-1.70,1.18,0.68,0.00,0.00,0.00
7296,0.00,0.00,14.70,7,0.35,114,0.00,0.00,14.47,16,12.34,9.50,113,14.51,-0.19,1.64,1.02,0.00,-1.70,1.18,0.68,0.00,0.00,0.00
7383,0.00,0.00,14.70,7,0.35,114,0.00,0.00,14.47,16,12.34,9.50,113,14.51,-0.19,1.64,1.10,0.00,-1.70,1.18,0.68,0.00,0.00,0.00
7470,0.00,0.00,14.70,7,0.35,170,0.00,0.00,14.47,16,12.34,12.00,113,14.51,-0.21,0.11,1.16,0.00,-1.70,1.18,0.64,0.00,0.00,0.00
7557,0.00,0.00,14.70,7,0.35,968,0.00,0.00,9.10,16,12.34,12.00,113,13.64,-1.08,5.99,1.28,0.00,-1.70,0.00,0.64,0.00,0.00,0.00
7643,0.00,0.00,14.70,7,0.35,1226,0.00,0.00,9.10,16,13.05,13.00,113,12.77,-3.25,7.13,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,0.00
7730,0.00,0.00,14.70,7,0.30,1536,0.00,0.00,9.11,16,14.45,14.00,113,9.58,-5.72,6.84,1.52,0.00,-1.70,0.00,0.64,0.00,0.00,0.00
7816,0.00,0.00,14.70,7,0.25,1927,0.00,0.00,9.11,16,14.45,14.00,113,7.69,-7.81,6.87,1.52,0.00,-1.70,0.00,0.64,0.00,0.00,0.00
7903,0.00,0.00,14.70,7,0.23,1984,0.00,0.00,9.42,16,13.05,13.00,113,6.38,-8.88,6.73,1.52,0.00,-1.70,0.00,0.64,0.00,0.00,0.00
7989,0.00,0.00,14.70,7,0.21,2004,0.00,0.00,9.71,16,11.99,11.50,113,5.08,-9.75,6.31,1.50,0.00,-1.70,0.00,0.64,0.00,0.00,0.00
8076,0.00,0.00,14.70,7,0.20,1958,0.00,0.00,9.99,16,11.99,11.50,113,4.64,-10.27,6.20,1.48,0.00,-1.70,0.00,0.64,0.00,0.00,0.00
8164,0.00,0.00,14.70,7,0.19,1929,0.00,0.00,10.49,16,11.99,11.50,113,4.35,-10.50,6.09,1.46,0.00,-1.70,0.00,0.64,0.00,0.00,0.00
8250,0.00,0.00,14.70,7,0.19,1887,0.00,0.00,10.73,16,11.99,11.50,113,4.06,-10.69,6.05,1.48,0.00,-1.70,0.00,0.64,0.00,0.00,0.00
8337,0.00,0.00,14.70,7,0.20,1808,0.00,0.00,11.16,16,11.99,11.50,113,3.92,-10.79,6.05,1.48,0.00,-1.70,0.00,0.64,0.00,0.00,0.00
8424,0.00,0.00,14.70,7,0.21,1745,0.00,0.00,11.35,16,11.99,11.50,113,3.92,-10.81,6.05,1.48,0.00,-1.70,0.00,0.64,0.00,0.00,0.00
8511,0.00,0.00,14.70,7,0.22,1671,0.00,0.00,11.53,16,11.99,11.50,113,3.92,-10.83,6.05,1.46,0.00,-1.70,0.00,0.64,0.00,0.00,0.00
8598,0.00,0.00,14.70,7,0.23,1574,0.00,0.00,11.70,16,11.99,11.50,113,3.92,-10.71,5.92,1.46,0.00,-1.70,0.00,0.64,0.00,0.00,0.00
8685,0.00,0.00,14.70,7,0.23,1528,0.00,0.00,11.86,16,11.99,14.00,113,4.06,-10.60,5.92,1.46,0.00,-1.70,0.00,0.64,0.00,0.00,0.00
8772,0.00,0.00,14.70,7,0.25,1502,0.00,0.00,12.00,16,11.64,16.50,113,4.21,-10.42,5.92,1.46,0.00,-1.70,0.00,0.64,0.00,0.00,0.00
8859,0.00,0.00,14.70,7,0.22,1473,0.00,0.00,12.13,16,11.64,19.50,113,4.35,-10.29,6.05,1.46,0.00,-1.70,0.00,0.64,0.00,0.00,0.00
8945,0.00,0.00,14.70,7,0.26,1436,0.00,0.00,12.37,16,11.64,19.50,113,4.50,-10.13,6.13,1.48,0.00,-1.70,0.00,0.64,0.00,0.00,0.00
9032,0.00,0.00,14.70,7,0.27,1419,0.00,0.00,12.47,16,11.29,19.50,113,4.64,-10.04,6.20,1.48,0.00,-1.70,0.00,0.64,0.00,0.00,0.00
9118,0.00,0.00,14.70,7,0.28,1408,0.00,0.00,12.57,16,11.29,19.00,113,4.79,-9.90,6.42,1.50,0.00,-1.70,0.00,0.64,0.00,0.00,0.00
9205,0.00,0.00,14.70,7,0.28,1407,0.00,0.00,12.66,16,11.29,19.00,113,4.79,-9.80,6.46,1.50,0.00,-1.70,0.00,0.64,0.00,0.00,0.00
9293,0.00,0.00,14.70,7,0.29,1402,0.00,0.00,12.74,16,11.29,19.00,113,4.93,-9.71,6.57,1.50,0.00,-1.70,0.00,0.64,0.00,0.00,0.00
9379,0.00,0.00,14.70,7,0.30,1387,0.00,0.00,12.81,16,11.29,19.00,113,5.08,-9.63,6.76,1.52,0.00,-1.70,0.00,0.64,0.00,0.00,0.00
9466,0.00,0.00,14.70,7,0.32,1318,0.00,0.00,12.88,16,10.94,19.00,113,5.08,-9.53,6.84,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,0.00
9552,0.00,0.00,14.70,7,0.34,1314,0.00,0.00,12.95,16,10.94,19.00,113,5.37,-9.36,7.09,1.56,0.00,-1.70,0.00,0.64,0.00,0.00,0.00
9639,0.00,0.00,14.70,7,0.35,1308,0.00,0.00,12.95,16,10.94,19.00,113,5.51,-9.15,7.65,1.56,0.00,-1.70,0.00,0.64,0.00,0.00,0.00
9726,0.00,0.00,14.70,7,0.33,1354,0.00,0.00,13.01,16,11.29,15.50,113,5.66,-8.99,7.48,1.56,0.00,-1.70,0.00,0.64,0.00,0.00,0.00
9812,0.00,0.00,14.70,7,0.32,1368,0.00,0.00,13.07,16,11.29,14.00,113,5.66,-8.99,7.37,1.56,0.00,-1.70,0.00,0.64,0.00,0.00,0.00
9900,0.00,0.00,14.70,7,0.33,1359,0.00,0.00,13.11,16,11.29,16.50,113,5.66,-8.97,7.48,1.56,0.00,-1.70,0.00,0.64,0.00,0.00,0.00
9986,0.00,0.00,14.70,7,0.34,1339,0.00,0.00,13.16,16,11.29,15.50,113,5.66,-8.95,7.61,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,0.00
10073,0.00,0.00,14.70,7,0.34,1348,0.00,0.00,13.20,16,11.29,15.50,113,5.80,-8.88,7.65,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,0.00
10159,0.00,0.00,14.70,7,0.34,1336,0.00,0.00,13.24,16,11.29,13.00,113,5.80,-8.86,7.70,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,0.00
10247,0.00,0.00,14.70,7,0.34,1348,0.00,0.00,13.28,16,11.29,13.00,113,5.80,-8.80,7.65,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,0.00
10333,0.00,0.00,14.70,7,0.35,1344,0.00,0.00,13.32,16,11.29,13.50,113,5.95,-8.80,7.73,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,0.00
10420,0.00,0.00,14.70,7,0.35,1323,0.00,0.00,13.34,16,10.94,13.50,113,5.95,-8.78,7.86,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,0.00
10507,0.00,0.00,14.70,7,0.35,1341,0.00,0.00,13.37,16,11.29,13.00,113,5.95,-8.72,7.78,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,0.00
10593,0.00,0.00,14.70,7,0.35,1343,0.00,0.00,13.40,16,11.29,12.50,113,5.95,-8.72,7.70,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,0.00
10680,0.00,0.00,14.70,7,0.34,1334,0.00,0.00,13.43,16,11.29,11.50,113,5.95,-8.74,7.70,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,0.00
10767,0.00,0.00,14.70,7,0.34,1334,0.00,0.00,13.45,16,10.94,13.00,113,5.95,-8.76,7.65,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,0.00
10853,0.00,0.00,14.70,7,0.34,1346,0.00,0.00,13.48,16,11.29,11.50,113,5.95,-8.78,7.61,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,0.00
10941,0.00,0.00,14.70,7,0.34,1328,0.00,0.00,13.50,16,10.94,12.50,113,5.95,-8.80,7.48,1.56,0.00,-1.70,0.00,0.64,0.00,0.00,0.00
11027,0.00,0.00,14.70,7,0.34,1315,0.00,0.00,13.51,16,10.94,14.00,113,5.95,-8.82,7.48,1.56,0.00,-1.70,0.00,0.64,0.00,0.00,0.00
11114,0.00,0.00,14.70,7,0.34,1318,0.00,0.00,13.54,16,10.94,13.00,113,5.95,-8.80,7.65,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,0.00
11200,0.00,0.00,14.70,7,0.34,1339,0.00,0.00,13.55,16,10.94,14.00,113,5.95,-8.84,7.40,1.56,0.00,-1.70,0.00,0.64,0.00,0.00,0.00
11288,0.00,0.00,14.70,7,0.33,1339,0.00,0.00,13.57,16,10.94,10.50,113,5.95,-8.80,7.37,1.56,0.00,-1.70,0.00,0.64,0.00,0.00,0.00
11374,0.00,0.00,14.70,7,0.33,1321,0.00,0.00,13.59,16,10.94,12.50,113,5.95,-8.86,7.28,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,0.00
11462,0.00,0.00,14.70,7,0.33,1343,0.00,0.00,13.60,16,10.94,10.50,113,5.80,-8.91,7.20,1.56,0.00,-1.70,0.00,0.64,0.00,0.00,0.00
11547,0.00,0.00,14.70,7,0.33,1313,0.00,0.00,13.62,16,10.94,14.00,113,5.66,-8.97,7.24,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,0.00
11635,0.00,0.00,14.70,7,0.33,1317,0.00,0.00,13.63,16,10.94,12.00,113,5.66,-8.99,7.17,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,0.00
11721,0.00,0.00,14.70,7,0.33,1317,0.00,0.00,13.65,16,10.94,12.00,113,5.66,-8.99,7.09,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,0.00
11809,0.00,0.00,14.70,7,0.33,1284,0.00,0.00,13.67,16,10.94,15.50,113,5.66,-9.03,7.13,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,0.00
11896,0.00,0.00,14.70,7,0.33,1294,0.00,0.00,13.68,16,10.94,13.50,113,5.66,-9.03,7.06,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,0.00
11982,0.00,0.00,14.81,7,0.32,1298,0.00,0.00,13.68,16,10.94,13.00,113,5.66,-9.03,7.02,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,0.00
12068,0.00,0.00,14.70,7,0.31,1304,0.00,0.00,13.70,16,10.94,11.00,113,5.66,-9.07,6.87,1.52,0.00,-1.70,0.00,0.64,0.00,0.00,0.00
