Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),CL/OL Fueling* (status),Engine Load*  (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),Fueling Final Base* (estimated AFR),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Intake Air Temperature (F),Manifold Absolute Pressure (psi),Manifold Relative Sea Level Pressure (Direct)* (psi relative sea level),Mass Airflow (g/s),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Target Boost* (psi relative sea level),Throttle Opening Angle (%),Throttle Sensor Voltage (V),Turbo Dynamics Integral Cumulative* (absolute %),Turbo Dynamics Proportional* (absolute %),AEM UEGO Wideband [9600 baud] (AFR Gasoline)
2433,0.00,0.00,14.70,7,0.44,0,0.00,0.00,0.00,16,-20.00,9.50,75,14.36,-0.33,3.65,0.70,0.00,-1.70,0.00,0.68,0.00,0.00,96.00
2520,0.00,0.00,14.70,7,0.44,0,0.00,0.00,0.00,16,-20.00,9.50,75,14.36,-0.33,3.65,0.70,0.00,-1.70,0.00,0.68,0.00,0.00,96.00
2607,0.00,0.00,14.70,7,0.44,0,0.00,0.00,0.00,16,-20.00,9.50,75,14.36,-0.33,3.65,0.70,0.00,-1.70,0.00,0.68,0.00,0.00,96.00
2694,0.00,0.00,14.70,7,0.44,0,0.00,0.00,0.00,16,-20.00,9.50,75,14.36,-0.33,3.65,0.70,0.00,-1.70,0.00,0.68,0.00,0.00,96.00
2781,0.00,0.00,14.70,7,0.44,0,0.00,0.00,0.00,16,-20.00,9.50,75,14.36,-0.33,3.65,0.70,0.00,-1.70,0.00,0.68,0.00,0.00,96.00
2867,0.00,0.00,14.70,7,0.44,0,0.00,0.00,0.00,16,-20.00,9.50,75,14.36,-0.33,3.65,0.70,0.00,-1.70,0.00,0.68,0.00,0.00,96.00
2955,0.00,0.00,14.70,7,0.44,0,0.00,0.00,0.00,16,-20.00,9.50,75,14.36,-0.33,3.65,0.70,0.00,-1.70,0.00,0.68,0.00,0.00,96.00
3041,0.00,0.00,14.70,7,0.44,0,0.00,0.00,12.22,16,-20.00,9.50,75,14.36,-0.33,3.65,0.66,0.00,-1.70,0.00,0.68,0.00,0.00,96.00
3128,0.00,0.00,14.70,7,0.44,114,0.00,0.00,12.22,16,13.75,9.50,75,14.36,-0.33,1.70,1.06,0.00,-1.70,0.00,0.68,0.00,0.00,96.00
3214,0.00,0.00,14.70,7,0.44,114,0.00,0.00,7.13,16,13.75,9.50,75,14.36,-0.33,1.70,1.04,0.00,-1.70,0.00,0.68,0.00,0.00,96.00
3301,0.00,0.00,14.70,7,0.44,114,0.00,0.00,7.13,16,13.40,9.50,75,14.36,-0.37,2.40,1.22,0.00,-1.70,0.00,0.68,0.00,0.00,96.00
3388,0.00,0.00,14.70,7,0.44,171,0.00,0.00,7.13,16,13.75,9.50,75,14.36,-0.41,2.40,1.22,0.00,-1.70,0.00,0.68,0.00,0.00,96.00
3474,0.00,0.00,14.70,7,0.44,203,0.00,0.00,7.13,16,13.75,9.50,75,14.36,-0.41,2.78,1.16,0.00,-1.70,0.00,0.68,0.00,0.00,96.00
3561,0.00,0.00,14.70,7,0.44,203,0.00,0.00,7.13,16,13.40,9.50,75,14.36,-0.37,2.78,1.24,0.00,-1.70,0.00,0.68,0.00,0.00,96.00
3648,0.00,0.00,14.70,7,0.44,172,0.00,0.00,7.13,16,13.40,9.50,75,14.36,-0.37,3.09,1.06,0.00,-1.70,0.00,0.68,0.00,0.00,96.00
3735,0.00,0.00,14.70,7,0.44,172,0.00,0.00,7.13,16,13.40,9.50,75,14.36,-0.37,3.09,0.94,0.00,-1.70,0.00,0.68,0.00,0.00,96.00
3822,0.00,0.00,14.70,7,0.44,172,0.00,0.00,7.13,16,13.40,9.50,75,14.36,-0.37,3.09,1.02,0.00,-1.70,0.00,0.68,0.00,0.00,96.00
3909,0.00,0.00,14.70,7,0.44,172,0.00,0.00,7.13,16,13.40,9.50,75,14.36,-0.37,3.09,0.78,0.00,-1.70,0.00,0.68,0.00,0.00,96.00
3995,0.00,0.00,14.70,7,0.44,172,0.00,0.00,7.13,16,13.40,9.50,75,14.36,-0.37,3.09,0.70,0.00,-1.70,0.00,0.68,0.00,0.00,96.00
4082,0.00,0.00,14.70,7,0.44,172,0.00,0.00,7.13,16,13.40,9.50,75,14.36,-0.37,3.09,0.66,0.00,-1.70,0.00,0.68,0.00,0.00,96.00
4168,0.00,0.00,14.70,7,0.44,0,0.00,0.00,7.13,16,13.40,9.50,75,14.36,-0.33,3.65,0.66,0.00,-1.70,0.00,0.68,0.00,0.00,96.00
4256,0.00,0.00,14.70,7,0.44,0,0.00,0.00,7.13,16,13.40,9.50,75,14.36,-0.33,3.65,0.66,0.00,-1.70,0.00,0.68,0.00,0.00,96.00
4342,0.00,0.00,14.70,7,0.44,0,0.00,0.00,7.13,16,13.40,9.50,75,14.36,-0.33,3.65,0.66,0.00,-1.70,0.00,0.68,0.00,0.00,96.00
4429,0.00,0.00,14.70,7,0.44,0,0.00,0.00,7.13,16,13.40,9.50,75,14.36,-0.33,3.65,0.68,0.00,-1.70,0.00,0.68,0.00,0.00,96.00
4516,0.00,0.00,14.70,7,0.44,0,0.00,0.00,7.13,16,13.40,9.50,75,14.36,-0.33,3.65,0.68,0.00,-1.70,0.00,0.68,0.00,0.00,96.00
4603,0.00,0.00,14.70,7,0.44,0,0.00,0.00,7.13,16,13.40,9.50,75,14.36,-0.33,3.65,0.68,0.00,-1.70,0.00,0.68,0.00,0.00,96.00
4690,0.00,0.00,14.70,7,0.44,0,0.00,0.00,7.13,16,13.40,9.50,75,14.36,-0.33,3.65,0.68,0.00,-1.70,0.00,0.68,0.00,0.00,96.00
4776,0.00,0.00,14.70,7,0.44,0,0.00,0.00,7.13,16,13.75,9.50,75,14.36,-0.33,1.64,0.88,0.00,-1.70,0.00,0.68,0.00,0.00,96.00
4863,0.00,0.00,14.70,7,0.44,114,0.00,0.00,7.13,16,13.75,9.50,75,14.36,-0.33,1.64,1.10,0.00,-1.70,0.00,0.68,0.00,0.00,96.00
4949,0.00,0.00,14.70,7,0.44,114,0.00,0.00,7.13,16,13.75,9.50,75,14.36,-0.33,1.64,1.18,0.00,-1.70,0.00,0.68,0.00,0.00,96.00
5036,0.00,0.00,14.70,7,0.44,175,0.00,0.00,7.13,16,14.80,9.50,75,13.49,-1.26,3.01,1.12,0.00,-1.70,0.00,0.64,0.00,0.00,96.00
5123,0.00,0.00,14.70,7,0.43,438,0.00,0.00,7.14,16,15.16,18.00,75,12.48,-2.57,6.68,1.42,0.00,-1.70,0.00,0.64,0.00,0.00,88.20
5210,0.00,0.00,14.70,7,0.47,962,0.00,0.00,7.14,16,15.16,18.50,75,11.46,-3.15,10.10,1.70,0.00,-1.70,0.00,0.64,0.00,0.00,88.20
5296,0.00,0.00,14.70,7,0.54,863,0.00,0.00,7.14,16,15.16,18.50,75,11.46,-3.31,9.36,1.66,0.00,-1.70,0.00,0.64,0.00,0.00,80.20
5383,0.00,0.00,14.70,7,0.59,815,0.00,0.00,7.14,16,14.80,18.50,75,11.32,-3.38,8.94,1.66,0.00,-1.70,0.00,0.64,0.00,0.00,75.30
5470,0.00,0.00,14.70,7,0.81,636,0.00,0.00,3.18,16,14.10,17.50,75,11.61,-3.09,8.76,1.62,0.00,-1.70,0.00,0.64,0.00,0.00,66.80
5556,0.00,0.00,14.70,7,0.97,575,0.00,0.00,6.30,16,13.75,17.50,75,12.04,-2.67,8.18,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,61.00
5643,0.00,0.00,14.70,7,0.90,496,0.00,0.00,7.15,16,13.05,17.00,75,12.33,-2.40,7.59,1.56,0.00,-1.70,0.00,0.64,0.00,0.00,46.10
5730,0.00,0.00,14.70,7,0.78,710,0.00,0.00,7.15,16,11.99,16.00,75,12.19,-3.25,7.63,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,42.90
5817,0.00,0.00,14.70,7,0.70,932,0.00,0.00,6.95,16,11.29,15.50,75,10.30,-4.12,9.23,1.64,0.00,-1.70,0.00,0.64,0.00,0.00,42.90
5904,0.00,0.00,14.70,7,0.63,1093,0.00,0.00,7.38,16,10.59,14.50,75,9.87,-4.89,9.66,1.66,0.00,-1.70,0.00,0.64,0.00,0.00,33.20
5990,0.00,0.00,14.70,7,0.56,1335,0.00,0.00,7.39,16,11.29,14.50,75,9.00,-5.63,10.23,1.72,0.00,-1.70,0.00,0.64,0.00,0.00,30.30
6077,0.00,0.00,14.70,7,0.51,1406,0.00,0.00,7.62,16,11.99,14.50,75,7.98,-6.38,10.57,1.74,0.00,-1.70,0.00,0.64,0.00,0.00,23.10
6163,0.00,0.00,14.70,7,0.46,1556,0.00,0.00,7.62,16,11.99,15.50,75,7.40,-7.27,10.61,1.74,0.00,-1.70,0.00,0.64,0.00,0.00,19.60
6251,0.00,0.00,14.70,7,0.42,1634,0.00,0.00,7.63,16,11.99,15.50,75,6.82,-8.06,10.47,1.74,0.00,-1.70,0.00,0.64,0.00,0.00,17.30
6337,0.00,0.00,14.70,7,0.38,1826,0.00,0.00,7.84,16,11.99,15.50,75,5.95,-8.60,10.47,1.74,0.00,-1.70,0.00,0.64,0.00,0.00,16.00
6425,0.00,0.00,14.70,7,0.36,1858,0.00,0.00,7.85,16,11.99,15.50,75,5.66,-8.99,10.37,1.72,0.00,-1.70,0.00,0.64,0.00,0.00,14.80
6511,0.00,0.00,14.70,7,0.35,1857,0.00,0.00,8.05,16,11.99,15.50,75,5.66,-9.13,10.27,1.72,0.00,-1.70,0.00,0.64,0.00,0.00,14.80
6598,0.00,0.00,14.70,7,0.34,1796,0.00,0.00,8.06,16,11.99,15.50,75,5.37,-9.22,10.36,1.72,0.00,-1.70,0.00,0.64,0.00,0.00,13.90
6685,0.00,0.00,14.70,7,0.35,1785,0.00,0.00,8.26,16,11.99,15.50,75,5.37,-9.28,10.14,1.72,0.00,-1.70,0.00,0.64,0.00,0.00,13.10
6771,0.00,0.00,14.70,7,0.34,1770,0.00,0.00,8.26,16,11.99,15.50,75,5.37,-9.32,10.00,1.70,0.00,-1.70,0.00,0.64,0.00,0.00,12.40
6858,0.00,0.00,14.70,7,0.34,1732,0.00,0.00,8.27,16,11.99,15.50,75,5.37,-9.36,9.92,1.70,0.00,-1.70,0.00,0.64,0.00,0.00,12.00
6946,0.00,0.00,14.70,7,0.34,1726,0.00,0.00,8.45,16,11.99,15.50,75,5.37,-9.38,9.84,1.70,0.00,-1.70,0.00,0.64,0.00,0.00,11.50
7031,0.00,0.00,14.70,7,0.34,1717,0.00,0.00,8.46,16,11.99,15.50,75,5.22,-9.44,9.66,1.68,0.00,-1.70,0.00,0.64,0.00,0.00,11.30
7118,0.00,0.00,14.70,7,0.33,1718,0.00,0.00,8.63,16,11.99,15.50,75,5.22,-9.46,9.58,1.68,0.00,-1.70,0.00,0.64,0.00,0.00,11.30
7205,0.00,0.00,14.70,7,0.34,1714,0.00,0.00,8.64,16,11.99,15.50,75,5.22,-9.48,9.66,1.68,0.00,-1.70,0.00,0.64,0.00,0.00,11.10
7292,0.00,0.00,14.70,7,0.35,1699,0.00,0.00,8.65,16,11.99,15.50,75,5.22,-9.48,9.66,1.68,0.00,-1.70,0.00,0.64,0.00,0.00,11.00
7379,0.00,0.00,14.70,7,0.34,1662,0.00,0.00,8.81,16,11.99,15.50,75,5.22,-9.46,9.49,1.66,0.00,-1.70,0.00,0.64,0.00,0.00,11.00
7465,0.00,0.00,14.70,7,0.34,1669,0.00,0.00,8.82,16,11.99,15.50,75,5.22,-9.44,9.41,1.66,0.00,-1.70,0.00,0.64,0.00,0.00,11.00
7552,0.00,0.00,14.70,7,0.34,1658,0.00,0.00,8.97,16,11.99,15.50,75,5.22,-9.48,9.36,1.66,0.00,-1.70,0.00,0.64,0.00,0.00,11.00
7639,0.00,0.00,14.70,7,0.34,1660,0.00,0.00,8.98,16,11.99,13.00,75,5.22,-9.48,9.28,1.66,0.00,-1.70,0.00,0.64,0.00,0.00,11.00
7726,0.00,0.00,14.70,7,0.34,1639,0.00,0.00,8.99,16,11.99,15.50,75,5.22,-9.48,9.23,1.66,0.00,-1.70,0.00,0.64,0.00,0.00,11.00
7813,0.00,0.00,14.70,7,0.34,1641,0.00,0.00,9.13,16,11.99,15.50,75,5.22,-9.49,9.20,1.66,0.00,-1.70,0.00,0.64,0.00,0.00,11.00
7900,0.00,0.00,14.70,7,0.33,1646,0.00,0.00,9.14,16,11.99,14.50,75,5.22,-9.53,9.15,1.66,0.00,-1.70,0.00,0.64,0.00,0.00,11.10
7986,0.00,0.00,14.70,7,0.33,1640,0.00,0.00,9.27,16,11.99,15.50,75,5.08,-9.57,8.89,1.64,0.00,-1.70,0.00,0.64,0.00,0.00,11.10
8072,0.00,0.00,14.70,7,0.32,1633,0.00,0.00,9.28,16,11.99,16.00,75,5.08,-9.63,8.73,1.64,0.00,-1.70,0.00,0.64,0.00,0.00,11.20
8159,0.00,0.00,14.70,7,0.32,1628,0.00,0.00,9.29,16,11.99,16.50,75,5.08,-9.67,8.73,1.64,0.00,-1.70,0.00,0.64,0.00,0.00,11.30
8246,0.00,0.00,14.70,7,0.33,1618,0.00,0.00,9.41,16,11.99,17.00,75,5.08,-9.67,8.64,1.62,0.00,-1.70,0.00,0.64,0.00,0.00,11.20
8333,0.00,0.00,14.70,7,0.32,1594,0.00,0.00,9.42,16,11.99,19.50,75,5.08,-9.67,8.52,1.62,0.00,-1.70,0.00,0.64,0.00,0.00,11.30
8420,0.00,0.00,14.70,7,0.32,1592,0.00,0.00,9.54,16,11.99,19.00,75,5.08,-9.67,8.47,1.62,0.00,-1.70,0.00,0.64,0.00,0.00,11.30
8506,0.00,0.00,14.70,7,0.31,1592,0.00,0.00,9.55,16,11.99,18.50,75,4.93,-9.71,8.31,1.60,0.00,-1.70,0.00,0.64,0.00,0.00,11.30
8593,0.00,0.00,14.70,7,0.31,1586,0.00,0.00,9.55,16,11.99,19.00,75,4.93,-9.73,8.14,1.60,0.00,-1.70,0.00,0.64,0.00,0.00,11.20
8679,0.00,0.00,14.70,7,0.31,1578,0.00,0.00,9.66,16,11.99,19.00,75,4.93,-9.75,8.05,1.60,0.00,-1.70,0.00,0.64,0.00,0.00,11.20
8766,0.00,0.00,14.70,7,0.31,1561,0.00,0.00,9.67,16,11.99,20.00,75,4.93,-9.75,8.01,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,11.20
8853,0.00,0.00,14.70,7,0.31,1550,0.00,0.00,9.68,16,11.99,20.50,75,4.93,-9.75,7.97,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,11.20
8940,0.00,0.00,14.70,7,0.30,1548,0.00,0.00,9.78,16,11.99,19.50,75,4.93,-9.75,7.79,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,11.10
9027,0.00,0.00,14.70,7,0.30,1539,0.00,0.00,9.79,16,11.99,20.00,75,4.93,-9.77,7.63,1.56,0.00,-1.70,0.00,0.64,0.00,0.00,11.10
9114,0.00,0.00,14.70,7,0.30,1531,0.00,0.00,9.88,16,11.99,19.00,75,4.93,-9.78,7.59,1.56,0.00,-1.70,0.00,0.64,0.00,0.00,11.10
9201,0.00,0.00,14.70,7,0.30,1522,0.00,0.00,9.89,16,11.99,20.50,75,4.93,-9.78,7.55,1.56,0.00,-1.70,0.00,0.64,0.00,0.00,11.10
9287,0.00,0.00,14.70,7,0.30,1503,0.00,0.00,9.89,16,11.99,21.00,75,4.93,-9.77,7.46,1.56,0.00,-1.70,0.00,0.64,0.00,0.00,11.10
9374,0.00,0.00,14.70,7,0.30,1510,0.00,0.00,9.98,16,11.99,20.50,75,4.93,-9.77,7.51,1.56,0.00,-1.70,0.00,0.64,0.00,0.00,11.10
9461,0.00,0.00,14.70,7,0.30,1500,0.00,0.00,9.99,16,11.64,21.00,75,4.93,-9.75,7.39,1.56,0.00,-1.70,0.00,0.64,0.00,0.00,11.10
9547,0.00,0.00,14.70,7,0.30,1489,0.00,0.00,10.00,16,11.64,20.50,75,4.93,-9.73,7.24,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,11.10
9635,0.00,0.00,14.70,7,0.30,1472,0.00,0.00,10.08,16,11.64,21.50,75,4.93,-9.73,7.29,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,11.10
9721,0.00,0.00,14.70,7,0.30,1469,0.00,0.00,10.08,16,11.64,21.00,75,4.93,-9.71,7.29,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,11.10
9808,0.00,0.00,14.70,7,0.31,1416,0.00,0.00,10.09,16,11.29,22.50,75,5.08,-9.65,7.29,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,11.10
9895,0.00,0.00,14.70,7,0.31,1388,0.00,0.00,10.16,16,11.29,22.50,75,5.08,-9.59,7.34,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,11.10
9981,0.00,0.00,14.70,7,0.31,1401,0.00,0.00,10.17,16,11.29,22.50,75,5.08,-9.57,7.39,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,11.10
10068,0.00,0.00,14.70,7,0.31,1408,0.00,0.00,10.18,16,11.29,21.00,75,5.08,-9.57,7.29,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,11.10
10155,0.00,0.00,14.70,7,0.30,1424,0.00,0.00,10.25,16,11.29,20.00,75,5.08,-9.57,7.20,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,11.10
10241,0.00,0.00,14.70,7,0.30,1414,0.00,0.00,10.25,16,11.29,20.00,75,5.08,-9.59,7.11,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,11.20
10329,0.00,0.00,14.70,7,0.30,1407,0.00,0.00,10.26,16,11.29,19.50,75,5.08,-9.63,7.11,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,11.30
10415,0.00,0.00,14.70,7,0.30,1416,0.00,0.00,10.32,16,11.29,18.00,75,5.08,-9.63,7.11,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,11.30
10502,0.00,0.00,14.70,7,0.30,1400,0.00,0.00,10.33,16,11.29,19.50,75,5.08,-9.63,7.11,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,11.40
10588,0.00,0.00,14.70,7,0.30,1396,0.00,0.00,10.34,16,11.29,19.00,75,5.08,-9.63,7.11,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,11.50
10675,0.00,0.00,14.70,7,0.31,1402,0.00,0.00,10.40,16,11.29,17.50,75,5.08,-9.63,7.11,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,11.60
10762,0.00,0.00,14.70,7,0.31,1394,0.00,0.00,10.41,16,11.29,18.50,75,5.08,-9.63,7.11,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,11.70
10849,0.00,0.00,14.70,7,0.31,1386,0.00,0.00,10.42,16,11.29,18.50,75,5.08,-9.59,7.20,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,11.70
10935,0.00,0.00,14.70,7,0.31,1398,0.00,0.00,10.47,16,11.29,16.50,75,5.08,-9.57,7.11,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,11.80
11022,0.00,0.00,14.70,7,0.31,1386,0.00,0.00,10.48,16,11.29,17.50,75,5.08,-9.57,7.11,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,11.80
11109,0.00,0.00,14.70,7,0.31,1390,0.00,0.00,10.49,16,11.29,17.50,75,5.08,-9.57,7.11,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,11.80
11196,0.00,0.00,14.70,7,0.31,1380,0.00,0.00,10.54,16,11.29,17.00,75,5.08,-9.57,7.11,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,11.90
11282,0.00,0.00,14.70,7,0.31,1389,0.00,0.00,10.54,16,11.29,17.00,75,5.08,-9.57,7.11,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,11.90
11369,0.00,0.00,14.70,7,0.31,1376,0.00,0.00,10.56,16,11.29,17.00,75,5.08,-9.57,7.11,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,11.90
11457,0.00,0.00,14.70,7,0.31,1376,0.00,0.00,10.60,16,11.29,17.00,75,5.08,-9.55,7.15,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,12.00
11543,0.00,0.00,14.70,7,0.31,1379,0.00,0.00,10.61,16,11.29,16.50,75,5.22,-9.53,7.20,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,12.00
11629,0.00,0.00,14.70,7,0.32,1376,0.00,0.00,10.62,16,11.29,16.50,75,5.22,-9.53,7.20,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,12.10
11716,0.00,0.00,14.70,7,0.32,1367,0.00,0.00,10.66,16,11.29,17.00,75,5.22,-9.51,7.29,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,12.10
11803,0.00,0.00,14.70,7,0.32,1382,0.00,0.00,10.67,16,11.29,15.50,75,5.22,-9.49,7.20,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,12.20
11890,0.00,0.00,14.70,7,0.32,1369,0.00,0.00,10.68,16,11.29,16.00,75,5.22,-9.49,7.29,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,12.30
11976,0.00,0.00,14.70,7,0.32,1364,0.00,0.00,10.72,16,11.29,16.50,75,5.22,-9.48,7.39,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,12.30
12064,0.00,0.00,14.70,7,0.33,1373,0.00,0.00,10.73,16,11.29,15.50,75,5.22,-9.46,7.43,1.56,0.00,-1.70,0.00,0.64,0.00,0.00,12.30
