Time (msec),A/F Sensor #1 (AFR),Engine Load* (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Manifold Absolute Pressure (psi),Mass Airflow (g/s),Target Boost* (psi relative sea level),Throttle Sensor Voltage (V)
2960,13.55,0.26,3346,0.00,0.00,16,44.34,43.50,8.56,28.41,-3.25,1.04
3131,14.13,0.30,3370,0.00,0.00,16,43.28,43.00,9.58,32.97,-0.77,1.08
3303,13.44,0.33,3364,0.00,0.00,16,42.58,42.50,10.16,36.30,-0.15,1.10
3491,13.32,0.35,3377,0.00,0.00,16,42.23,41.50,10.88,38.65,0.46,1.12
3663,13.32,0.37,3357,0.00,0.00,16,41.17,41.50,11.32,40.45,1.08,1.12
3835,13.32,0.38,3360,0.00,0.00,16,40.12,40.00,11.61,42.39,1.08,1.14
4006,13.32,0.39,3357,0.00,0.00,16,39.77,39.50,12.04,43.78,1.08,1.14
4178,14.13,0.40,3370,0.00,0.00,16,39.06,39.00,12.33,44.48,1.70,1.16
4350,13.67,0.41,3394,0.00,0.00,16,38.71,38.50,12.62,45.62,1.70,1.16
4526,13.44,0.42,3389,0.00,0.00,16,38.01,38.00,12.91,47.14,1.70,1.16
4698,13.55,0.44,3378,0.00,0.00,16,37.66,37.50,13.20,47.90,1.70,1.16
4870,13.44,0.44,3386,0.00,0.00,16,37.30,36.50,13.35,49.91,1.70,1.16
5042,13.44,0.44,3406,0.00,0.00,16,37.30,37.00,13.49,49.60,1.70,1.16
5214,13.67,0.44,3420,0.00,0.00,16,37.30,37.00,13.64,49.29,2.01,1.16
5401,13.55,0.45,3424,0.00,0.00,16,36.60,36.50,13.78,50.51,1.70,1.16
5573,13.55,0.46,3404,0.00,0.00,16,36.25,36.50,13.93,52.21,2.01,1.16
5745,13.55,0.46,3436,0.00,0.00,16,36.25,35.50,13.93,52.20,2.01,1.16
5917,13.44,0.46,3434,0.00,0.00,16,36.25,36.00,13.93,52.21,1.70,1.16
6089,13.55,0.46,3423,0.00,0.00,16,36.60,36.00,13.93,52.51,1.70,1.14
6265,13.55,0.44,3451,0.00,0.00,16,37.30,36.50,13.78,51.27,1.70,1.14
6437,13.90,0.44,3453,0.00,0.00,16,36.95,37.00,13.78,50.98,1.08,1.14
6609,13.67,0.43,3438,0.00,0.00,16,37.66,37.50,13.49,49.75,1.08,1.12
6781,13.67,0.42,3462,0.00,0.00,16,38.71,38.00,13.20,48.99,0.46,1.12
6953,13.78,0.41,3454,0.00,0.00,16,39.06,39.00,13.06,47.75,0.46,1.12
7140,13.78,0.41,3472,0.00,0.00,16,39.41,38.50,12.77,46.68,0.46,1.12
7312,13.78,0.40,3474,0.00,0.00,16,39.77,39.00,12.62,46.23,0.46,1.10
7484,13.90,0.38,3462,0.00,0.00,16,41.52,40.50,12.19,43.93,-0.15,1.08
7656,14.13,0.36,3482,0.00,0.00,16,41.52,41.50,11.90,42.25,-0.15,1.08
7828,14.36,0.36,3466,0.00,0.00,16,42.58,41.50,11.61,41.14,-0.77,1.08
7999,14.47,0.35,3488,0.00,0.00,16,42.23,42.00,11.32,40.17,-0.77,1.06
8171,14.13,0.34,3464,0.00,0.00,16,42.58,42.50,11.03,39.48,-0.77,1.06
8359,13.78,0.33,3488,0.00,0.00,16,42.93,42.50,10.74,37.79,-1.39,1.04
8517,14.01,0.32,3472,0.00,0.00,16,43.28,42.50,10.45,37.29,-1.39,1.04
8689,13.90,0.30,3494,0.00,0.00,16,43.63,43.00,10.30,36.30,-1.39,1.04
8877,13.90,0.30,3470,0.00,0.00,16,43.28,43.00,10.16,35.19,-2.01,1.04
9048,13.90,0.30,3490,0.00,0.00,16,43.28,43.50,9.87,35.31,-2.01,1.04
9220,13.67,0.29,3474,0.00,0.00,16,43.98,43.50,9.72,33.95,-2.01,1.04
9392,13.90,0.29,3469,0.00,0.00,16,43.63,43.50,9.72,34.08,-2.01,1.02
9564,13.55,0.29,3472,0.00,0.00,16,43.98,43.50,9.58,33.59,-2.01,1.04
9736,13.90,0.29,3470,0.00,0.00,16,43.63,43.50,9.72,34.20,-2.01,1.04
9908,13.78,0.29,3488,0.00,0.00,16,43.98,43.50,9.72,34.33,-2.01,1.04
10080,13.55,0.29,3467,0.00,0.00,16,43.63,43.50,9.72,33.59,-1.39,1.04
10252,13.78,0.30,3485,0.00,0.00,16,43.63,43.50,9.72,34.33,-1.39,1.04
10439,13.78,0.30,3466,0.00,0.00,16,43.98,43.00,9.87,35.44,-1.39,1.06
10611,13.44,0.31,3483,0.00,0.00,16,43.28,43.50,10.01,34.83,-1.39,1.06
10783,13.44,0.31,3462,0.00,0.00,16,43.28,43.00,10.16,35.94,-0.77,1.06
10955,13.44,0.32,3485,0.00,0.00,16,42.93,42.50,10.30,37.17,-0.77,1.06
11131,13.67,0.32,3466,0.00,0.00,16,42.93,42.50,10.45,36.55,-0.77,1.08
11303,14.01,0.31,3482,0.00,0.00,16,42.93,42.50,10.59,38.04,-0.77,1.06
11475,13.78,0.32,3485,0.00,0.00,16,42.93,43.00,10.59,36.43,-0.77,1.08
11647,13.67,0.33,3485,0.00,0.00,16,42.58,42.50,10.59,38.40,-0.77,1.08
11819,13.55,0.34,3485,0.00,0.00,16,42.58,42.50,10.74,38.29,-0.77,1.08
11991,13.55,0.33,3467,0.00,0.00,16,42.58,42.50,10.74,38.66,-0.77,1.08
12162,13.78,0.33,3486,0.00,0.00,16,42.58,42.50,10.88,39.61,-0.77,1.08
12334,13.67,0.34,3464,0.00,0.00,16,42.58,42.50,10.88,39.20,-0.77,1.08
12522,13.67,0.34,3490,0.00,0.00,16,42.58,42.50,10.88,38.81,-0.77,1.08
12693,13.78,0.34,3464,0.00,0.00,16,42.58,42.50,10.88,39.61,-0.77,1.08
12865,13.78,0.34,3485,0.00,0.00,16,42.23,42.50,10.88,39.20,-0.77,1.08
13037,13.90,0.34,3466,0.00,0.00,16,42.23,42.50,10.88,39.33,-0.77,1.08
13209,13.78,0.34,3490,0.00,0.00,16,42.58,42.50,10.88,38.95,-0.77,1.08
13381,13.90,0.34,3469,0.00,0.00,16,42.58,42.00,10.88,40.17,-0.77,1.08
13553,13.67,0.34,3490,0.00,0.00,16,42.58,42.50,10.88,39.48,-0.77,1.08
13725,13.78,0.34,3469,0.00,0.00,16,42.58,42.50,10.88,38.92,-0.77,1.08
13912,13.78,0.33,3467,0.00,0.00,16,42.58,42.50,10.88,38.92,-0.77,1.08
14084,13.78,0.34,3469,0.00,0.00,16,42.58,42.50,11.03,39.61,-0.77,1.08
14256,13.90,0.34,3467,0.00,0.00,16,42.58,42.50,11.03,39.20,-0.77,1.08
14428,13.90,0.35,3485,0.00,0.00,16,42.58,42.50,11.03,39.34,-0.15,1.08
14600,13.78,0.36,3474,0.00,0.00,16,41.52,41.50,11.46,41.42,-0.15,1.10
14772,13.67,0.38,3488,0.00,0.00,16,40.82,40.50,11.61,43.51,0.46,1.12
14943,13.67,0.39,3477,0.00,0.00,16,40.12,40.00,12.04,45.33,1.08,1.12
15115,13.78,0.41,3500,0.00,0.00,16,39.41,39.50,12.33,47.14,1.08,1.14
15303,13.90,0.42,3480,0.00,0.00,16,39.06,38.50,12.62,48.53,1.70,1.16
15475,13.55,0.43,3504,0.00,0.00,16,37.66,38.00,13.20,50.20,2.01,1.16
15646,13.44,0.45,3490,0.00,0.00,16,36.60,36.50,13.49,52.36,2.01,1.18
15818,13.21,0.46,3512,0.00,0.00,16,36.60,36.00,13.78,53.81,2.01,1.18
15990,13.21,0.47,3519,0.00,0.00,16,35.55,35.50,14.07,54.80,2.63,1.18
16162,13.09,0.48,3504,0.00,0.00,16,35.55,35.50,14.36,54.97,2.63,1.18
16334,13.21,0.48,3524,0.00,0.00,16,35.55,34.50,14.36,57.29,2.63,1.18
16506,13.21,0.49,3511,0.00,0.00,16,34.84,34.50,14.65,57.62,2.63,1.18
16678,13.21,0.49,3538,0.00,0.00,16,34.84,35.00,14.65,56.96,2.01,1.18
16850,13.44,0.48,3512,0.00,0.00,16,35.55,34.50,14.65,56.63,2.01,1.16
17021,13.32,0.47,3522,0.00,0.00,16,35.90,35.50,14.36,55.46,1.70,1.14
17209,13.44,0.46,3551,0.00,0.00,16,36.25,36.00,14.22,54.97,1.70,1.14
17381,13.55,0.46,3538,0.00,0.00,16,36.60,36.50,14.07,53.64,1.70,1.14
17553,13.67,0.45,3538,0.00,0.00,16,37.30,37.00,13.78,53.15,1.08,1.12
17725,13.55,0.43,3564,0.00,0.00,16,38.01,37.50,13.49,51.89,1.08,1.12
17896,13.67,0.41,3548,0.00,0.00,16,39.06,38.50,13.06,49.90,0.46,1.10
18068,13.78,0.39,3549,0.00,0.00,16,40.47,39.50,12.62,46.07,-0.15,1.08
18240,14.01,0.37,3573,0.00,0.00,16,41.52,41.00,12.04,43.51,-0.77,1.06
18412,14.24,0.33,3558,0.00,0.00,16,42.93,42.50,11.17,39.48,-1.39,1.04
18599,14.36,0.30,3556,0.00,0.00,16,43.63,43.00,10.16,37.05,-2.63,1.02
18771,14.24,0.27,3576,0.00,0.00,16,44.34,44.00,9.58,32.63,-3.25,0.98
18943,13.90,0.24,3573,0.00,0.00,16,44.34,44.00,8.71,27.99,-3.87,0.96
19120,14.01,0.21,3549,0.00,0.00,16,44.34,44.00,7.98,25.58,-4.18,0.94
19291,14.36,0.20,3544,0.00,0.00,16,40.12,44.00,7.69,23.24,-4.18,0.92
19463,14.47,0.19,3566,0.00,0.00,16,40.82,41.50,7.25,23.34,-4.18,0.92
19635,14.13,0.19,3534,0.00,0.00,16,41.88,33.00,7.11,21.36,-4.18,0.92
19812,14.01,0.19,3538,0.00,0.00,16,38.71,38.00,7.11,21.45,-4.18,0.92
19984,14.24,0.19,3549,0.00,0.00,16,38.01,42.00,6.96,22.77,-4.18,0.92
20156,13.67,0.20,3524,0.00,0.00,16,41.88,42.50,7.11,23.25,-4.18,0.94
20327,13.78,0.20,3531,0.00,0.00,16,44.34,44.00,7.25,23.54,-4.18,0.94
20499,14.24,0.21,3528,0.00,0.00,16,44.34,44.00,7.40,24.61,-4.18,0.96
20671,13.67,0.22,3506,0.00,0.00,16,44.34,44.00,7.55,25.30,-4.18,0.96
20843,13.67,0.21,3528,0.00,0.00,16,44.34,44.00,7.69,26.09,-3.87,0.98
21030,13.78,0.24,3494,0.00,0.00,16,44.34,44.00,7.98,27.57,-3.87,1.00
21202,13.55,0.25,3519,0.00,0.00,16,44.34,44.00,8.13,28.73,-3.25,1.00
21374,13.67,0.24,3494,0.00,0.00,16,44.34,44.00,8.42,29.60,-2.63,1.02
21546,13.67,0.25,3514,0.00,0.00,16,44.34,44.00,8.71,29.49,-2.63,1.02
21717,14.24,0.27,3488,0.00,0.00,16,44.34,44.00,9.00,32.06,-2.01,1.04
21889,13.55,0.29,3510,0.00,0.00,16,43.63,43.50,9.43,33.95,-1.39,1.06
22061,13.44,0.30,3510,0.00,0.00,16,43.28,43.50,9.72,35.44,-0.77,1.06
22233,13.44,0.30,3501,0.00,0.00,16,43.28,43.50,10.01,34.94,-0.77,1.08
22420,13.32,0.33,3486,0.00,0.00,16,42.93,42.50,10.30,37.92,-0.77,1.08
22582,13.21,0.33,3485,0.00,0.00,16,42.58,42.50,10.45,38.40,-0.77,1.08
22753,13.32,0.33,3510,0.00,0.00,16,42.58,42.50,10.59,38.40,-0.77,1.08
22941,13.55,0.33,3492,0.00,0.00,16,42.58,42.50,10.59,38.65,-0.77,1.08
23113,13.55,0.33,3508,0.00,0.00,16,42.58,42.50,10.74,39.34,-0.77,1.08
23285,13.67,0.32,3488,0.00,0.00,16,42.93,42.50,10.59,38.65,-0.77,1.08
23456,14.01,0.33,3506,0.00,0.00,16,42.58,42.50,10.59,39.06,-0.77,1.08
23628,13.90,0.33,3492,0.00,0.00,16,42.93,42.50,10.59,38.41,-0.77,1.06
23800,13.90,0.33,3508,0.00,0.00,16,42.93,42.50,10.59,38.92,-0.77,1.06
23972,13.78,0.33,3486,0.00,0.00,16,42.93,42.50,10.59,38.93,-0.77,1.06
24148,13.55,0.33,3506,0.00,0.00,16,42.58,42.50,10.59,38.16,-0.77,1.06
24320,13.90,0.33,3490,0.00,0.00,16,42.93,42.50,10.74,38.41,-0.77,1.06
24491,13.78,0.33,3508,0.00,0.00,16,42.58,42.50,10.59,38.78,-0.77,1.06
24663,13.67,0.33,3488,0.00,0.00,16,42.93,42.50,10.59,38.29,-0.77,1.06
24835,13.78,0.33,3508,0.00,0.00,16,42.93,42.50,10.59,38.04,-0.77,1.06
25023,13.90,0.33,3488,0.00,0.00,16,42.58,42.50,10.59,38.40,-0.77,1.06
25195,14.01,0.33,3506,0.00,0.00,16,42.93,42.50,10.59,37.78,-0.77,1.06
25366,13.90,0.33,3485,0.00,0.00,16,42.93,42.50,10.59,38.17,-0.77,1.06
25538,13.78,0.33,3508,0.00,0.00,16,42.93,42.50,10.59,37.92,-0.77,1.06
25710,14.01,0.32,3485,0.00,0.00,16,42.93,42.50,10.59,37.17,-0.77,1.06
25882,13.78,0.32,3501,0.00,0.00,16,42.93,42.50,10.59,37.29,-0.77,1.06
26054,13.78,0.32,3506,0.00,0.00,16,42.93,42.50,10.45,38.16,-0.77,1.06
26241,13.90,0.32,3503,0.00,0.00,16,42.93,42.50,10.45,37.78,-0.77,1.06
26402,13.67,0.32,3482,0.00,0.00,16,42.93,42.50,10.45,37.54,-0.77,1.06
26590,13.90,0.30,3486,0.00,0.00,16,43.28,42.50,10.30,37.05,-1.39,1.06
26761,14.24,0.31,3472,0.00,0.00,16,43.28,43.50,10.30,34.83,-1.39,1.04
26933,13.78,0.30,3475,0.00,0.00,16,43.63,43.00,10.01,34.58,-1.39,1.04
27105,13.90,0.28,3494,0.00,0.00,16,43.98,43.50,9.58,33.71,-2.63,1.00
27277,13.67,0.24,3493,0.00,0.00,16,44.34,44.00,8.71,27.47,-4.18,0.90
27449,12.75,0.18,3490,0.00,0.00,16,25.35,44.00,6.82,17.95,-4.18,0.84
27621,12.63,0.12,3450,0.00,0.00,16,-8.40,2.50,5.66,13.51,-4.18,0.72
27793,12.75,0.10,3454,0.00,0.00,16,-10.16,-10.50,4.06,11.77,-4.18,0.64
27965,13.67,0.11,3461,0.00,0.00,16,-10.16,-10.50,3.77,12.41,-4.18,0.64
28152,23.31,0.09,3426,0.00,0.00,16,-10.16,-10.50,3.77,10.17,-4.18,0.64
28324,24.12,0.10,3414,0.00,0.00,16,-10.16,-10.50,3.77,11.25,-4.18,0.66
28496,24.00,0.08,3423,0.00,0.00,16,-10.16,-10.50,3.77,8.91,-4.18,0.66
28668,23.89,0.08,3410,0.00,0.00,16,-10.16,-10.50,3.77,8.52,-4.18,0.66
28840,23.89,0.10,3381,0.00,0.00,16,-10.16,-10.50,4.35,10.10,-4.18,0.66
29011,23.54,0.07,3377,0.00,0.00,16,-10.16,-10.50,3.92,7.57,-4.18,0.64
29183,23.54,0.08,3357,0.00,0.00,16,-10.16,-10.50,3.92,8.51,-4.18,0.64
29355,23.54,0.08,3364,0.00,0.00,16,-10.16,-10.50,3.92,8.56,-4.18,0.66
29532,23.89,0.08,3358,0.00,0.00,16,-10.16,-10.50,3.92,7.62,-4.18,0.64
29703,23.89,0.06,3345,0.00,0.00,16,-10.16,-10.50,3.92,6.84,-4.18,0.64
29875,23.89,0.08,3333,0.00,0.00,16,-10.16,-10.50,3.92,8.56,-4.18,0.64
30063,24.00,0.08,3320,0.00,0.00,16,-10.16,-10.50,3.92,8.95,-4.18,0.66
30235,23.66,0.06,3314,0.00,0.00,16,-10.16,-10.50,3.92,6.92,-4.18,0.64
30406,23.77,0.08,3305,0.00,0.00,16,-10.16,-10.50,3.92,8.26,-4.18,0.72
30578,24.00,0.17,3294,0.00,0.00,16,19.38,-1.00,5.95,16.96,-4.18,0.90
30750,15.62,0.21,3299,0.00,0.00,16,44.34,44.00,6.82,22.49,-4.18,0.94
30922,14.01,0.27,3299,0.00,0.00,16,43.98,44.00,8.56,29.71,-1.39,1.08
31094,13.55,0.36,3279,0.00,0.00,16,41.88,42.00,10.16,37.92,1.70,1.20
31266,13.21,0.39,3278,0.00,0.00,16,39.77,39.50,11.46,42.68,2.63,1.20
31438,13.32,0.41,3275,0.00,0.00,16,38.36,38.50,12.19,45.32,2.63,1.20
31625,13.78,0.43,3291,0.00,0.00,16,37.30,37.50,12.62,46.83,2.63,1.20
31797,13.21,0.45,3299,0.00,0.00,16,36.25,37.00,13.20,48.82,2.63,1.20
31969,13.09,0.42,3291,0.00,0.00,16,38.36,37.00,12.91,45.19,1.70,1.12
32141,13.55,0.39,3299,0.00,0.00,16,39.77,39.00,12.33,43.64,0.46,1.10
32313,13.90,0.49,3336,0.00,0.00,16,34.49,35.50,13.49,52.36,0.46,1.24
32485,13.32,0.50,3317,0.00,0.00,16,33.09,34.00,14.65,55.96,4.49,1.22
32656,12.75,0.44,3317,0.00,0.00,16,37.30,36.50,13.64,49.29,1.08,1.12
32828,13.78,0.42,3330,0.00,0.00,16,38.01,38.00,13.20,46.98,0.46,1.12
33000,14.01,0.41,3335,0.00,0.00,16,38.71,38.00,13.06,46.83,0.46,1.10
33187,13.90,0.34,3330,0.00,0.00,16,42.58,41.50,11.61,36.92,-2.01,1.02
33359,14.36,0.32,3340,0.00,0.00,16,42.93,42.50,10.88,35.06,-2.63,1.02
33531,14.70,0.31,3363,0.00,0.00,16,43.28,43.00,10.59,35.07,-2.01,1.02
33703,14.70,0.31,3360,0.00,0.00,16,43.28,43.00,10.45,34.83,-2.01,1.02
33875,14.13,0.30,3358,0.00,0.00,16,43.63,43.50,10.16,34.33,-2.63,1.02
34047,14.13,0.30,3364,0.00,0.00,16,43.63,43.00,10.01,34.08,-2.63,1.02
34219,14.13,0.30,3368,0.00,0.00,16,43.28,43.00,10.01,34.20,-2.01,1.02
34391,13.78,0.31,3346,0.00,0.00,16,43.28,43.50,10.16,34.20,-2.01,1.04
34563,13.90,0.31,3352,0.00,0.00,16,42.93,43.00,10.30,35.07,-1.39,1.04
34734,13.90,0.31,3356,0.00,0.00,16,43.28,43.00,10.30,35.20,-1.39,1.06
34922,14.13,0.33,3377,0.00,0.00,16,42.58,42.50,10.59,37.29,-0.77,1.10
35094,13.90,0.37,3375,0.00,0.00,16,40.82,41.50,11.17,40.72,0.46,1.12
35266,13.55,0.40,3386,0.00,0.00,16,39.77,39.50,11.90,44.34,1.08,1.12
35437,13.44,0.40,3364,0.00,0.00,16,39.06,39.00,12.33,45.18,1.08,1.14
35609,14.01,0.43,3370,0.00,0.00,16,38.01,38.00,12.77,48.05,1.70,1.16
35781,13.44,0.45,3381,0.00,0.00,16,36.25,36.50,13.35,50.82,2.01,1.18
35953,13.44,0.46,3404,0.00,0.00,16,35.90,36.00,13.78,52.35,2.01,1.18
36140,13.32,0.46,3412,0.00,0.00,16,35.90,35.50,14.07,53.81,2.63,1.20
36301,13.55,0.49,3421,0.00,0.00,16,35.20,35.00,14.22,55.13,2.63,1.18
36489,13.21,0.49,3401,0.00,0.00,16,33.79,34.00,14.65,56.80,2.63,1.20
36661,13.21,0.50,3432,0.00,0.00,16,33.44,33.00,14.80,57.97,2.63,1.20
36833,12.98,0.52,3440,0.00,0.00,16,33.09,33.00,15.09,58.29,2.63,1.20
37005,12.63,0.52,3428,0.00,0.00,16,32.38,32.00,15.24,59.45,2.63,1.20
37176,12.63,0.53,3456,0.00,0.00,16,32.03,32.00,15.38,60.62,2.63,1.18
37348,12.63,0.51,3469,0.00,0.00,16,33.44,32.50,15.24,59.61,2.01,1.16
37520,12.63,0.47,3451,0.00,0.00,16,35.90,33.50,14.51,56.46,1.70,1.12
37692,13.21,0.45,3482,0.00,0.00,16,36.95,36.50,14.07,52.36,0.46,1.12
37879,13.90,0.41,3461,0.00,0.00,16,39.06,38.00,13.35,48.05,-0.15,1.08
38051,14.13,0.39,3490,0.00,0.00,16,40.12,39.50,12.62,46.23,-0.15,1.08
38223,14.47,0.38,3470,0.00,0.00,16,40.47,40.00,12.48,44.48,-0.77,1.08
38395,14.24,0.38,3482,0.00,0.00,16,40.82,40.50,12.04,43.79,-0.77,1.08
38567,14.13,0.37,3482,0.00,0.00,16,41.17,41.50,11.90,41.98,-0.77,1.08
38739,14.59,0.36,3496,0.00,0.00,16,42.23,41.50,11.61,41.28,-0.77,1.06
38911,14.24,0.35,3480,0.00,0.00,16,42.23,42.00,11.17,40.59,-0.77,1.06
39082,14.13,0.35,3503,0.00,0.00,16,42.58,42.50,11.17,39.89,-0.77,1.06
39254,13.90,0.33,3490,0.00,0.00,16,42.58,42.50,10.88,38.53,-1.39,1.06
39442,14.13,0.33,3508,0.00,0.00,16,42.93,42.50,10.59,38.04,-1.39,1.04
39614,14.01,0.32,3493,0.00,0.00,16,42.93,42.50,10.59,37.79,-1.39,1.06
39786,14.01,0.32,3514,0.00,0.00,16,42.93,43.00,10.45,36.93,-1.39,1.06
39957,14.01,0.32,3498,0.00,0.00,16,42.93,42.50,10.45,37.92,-1.39,1.06
40129,13.90,0.32,3508,0.00,0.00,16,42.93,42.50,10.45,37.79,-1.39,1.06
40301,13.78,0.33,3500,0.00,0.00,16,42.93,42.50,10.45,37.92,-1.39,1.06
40473,13.67,0.32,3498,0.00,0.00,16,42.93,42.50,10.45,36.92,-1.39,1.06
40645,13.67,0.32,3519,0.00,0.00,16,42.93,42.50,10.45,37.66,-1.39,1.06
40817,13.78,0.32,3506,0.00,0.00,16,42.93,42.50,10.45,37.41,-1.39,1.06
41004,14.01,0.33,3531,0.00,0.00,16,42.93,42.50,10.45,38.53,-0.77,1.06
41176,13.78,0.33,3510,0.00,0.00,16,42.93,42.50,10.45,38.29,-0.77,1.06
41348,13.67,0.33,3526,0.00,0.00,16,42.93,42.50,10.59,38.92,-0.77,1.06
41520,13.78,0.33,3508,0.00,0.00,16,42.58,42.50,10.59,37.92,-0.77,1.06
41692,13.90,0.34,3511,0.00,0.00,16,42.58,42.50,10.74,40.17,-0.77,1.08
41864,13.78,0.34,3532,0.00,0.00,16,42.58,42.50,10.88,39.89,-0.77,1.08
42035,13.90,0.34,3512,0.00,0.00,16,42.58,42.50,10.88,39.89,-0.77,1.08
42223,13.55,0.34,3536,0.00,0.00,16,42.23,42.50,10.88,39.48,-0.77,1.08
42395,13.78,0.35,3519,0.00,0.00,16,42.23,42.00,10.88,40.59,-0.77,1.08
42567,13.90,0.34,3521,0.00,0.00,16,42.58,42.00,11.03,39.61,-0.77,1.08
42739,14.24,0.34,3542,0.00,0.00,16,42.23,42.00,10.88,40.59,-0.77,1.08
42910,13.55,0.35,3522,0.00,0.00,16,42.23,42.00,11.03,40.86,-0.77,1.08
43082,13.67,0.34,3544,0.00,0.00,16,42.23,42.00,11.03,41.14,-0.77,1.08
43270,13.90,0.35,3524,0.00,0.00,16,42.23,42.00,10.88,40.86,-0.77,1.08
43441,13.78,0.35,3529,0.00,0.00,16,42.23,42.50,10.88,40.59,-0.77,1.08
43613,13.78,0.34,3552,0.00,0.00,16,42.58,42.50,10.88,39.89,-0.77,1.08
43790,13.78,0.34,3529,0.00,0.00,16,42.23,42.00,10.88,41.00,-0.77,1.08
43962,13.90,0.34,3532,0.00,0.00,16,42.58,42.50,10.88,39.75,-0.77,1.08
44134,13.90,0.34,3549,0.00,0.00,16,42.23,42.50,10.88,38.93,-0.77,1.08
44306,14.13,0.34,3531,0.00,0.00,16,42.58,42.50,10.88,37.67,-0.77,1.08
44477,14.01,0.35,3534,0.00,0.00,16,42.58,42.00,10.88,40.71,-0.77,1.08
44649,13.78,0.34,3558,0.00,0.00,16,42.58,42.50,10.88,40.17,-0.77,1.08
44821,13.90,0.34,3539,0.00,0.00,16,42.58,42.50,10.88,40.45,-0.77,1.08
44998,13.78,0.34,3536,0.00,0.00,16,42.58,42.50,10.88,39.89,-0.77,1.06
45170,14.01,0.33,3556,0.00,0.00,16,42.58,42.50,10.88,40.03,-0.77,1.06
45341,13.90,0.34,3541,0.00,0.00,16,42.58,42.50,10.74,39.89,-0.77,1.06
45529,13.90,0.33,3541,0.00,0.00,16,42.58,42.00,10.74,39.74,-0.77,1.06
45701,13.90,0.33,3564,0.00,0.00,16,42.58,42.50,10.74,39.19,-0.77,1.06
45873,13.90,0.33,3544,0.00,0.00,16,42.93,42.50,10.59,38.79,-0.77,1.06
46049,13.90,0.33,3546,0.00,0.00,16,42.93,42.50,10.59,38.79,-0.77,1.06
46221,13.90,0.32,3566,0.00,0.00,16,42.93,42.50,10.45,38.29,-1.39,1.06
46393,13.78,0.32,3548,0.00,0.00,16,42.93,42.50,10.30,38.17,-1.39,1.06
46565,13.90,0.31,3546,0.00,0.00,16,43.28,42.50,10.30,38.04,-1.39,1.06
46737,14.13,0.31,3571,0.00,0.00,16,43.28,43.00,10.30,36.68,-1.39,1.06
46908,14.01,0.32,3570,0.00,0.00,16,42.93,43.00,10.30,37.92,-1.39,1.06
47080,13.67,0.31,3548,0.00,0.00,16,43.28,43.00,10.16,37.66,-1.39,1.06
47252,14.01,0.31,3570,0.00,0.00,16,43.28,43.00,10.16,37.41,-1.39,1.06
47440,13.67,0.31,3570,0.00,0.00,16,43.28,43.00,10.16,36.30,-1.39,1.06
47612,13.90,0.32,3548,0.00,0.00,16,43.28,43.00,10.16,37.54,-1.39,1.06
47783,13.90,0.32,3551,0.00,0.00,16,42.93,43.00,10.16,37.29,-1.39,1.06
47955,13.67,0.31,3568,0.00,0.00,16,43.28,43.00,10.16,37.42,-1.39,1.06
48127,13.78,0.31,3575,0.00,0.00,16,43.28,42.50,10.16,37.67,-1.39,1.06
48299,13.90,0.31,3546,0.00,0.00,16,43.28,43.00,10.01,36.68,-1.39,1.04
