Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),CL/OL Fueling* (status),Coolant Temperature (F),Engine Load*  (g/rev),Engine Speed (rpm),Ethanol Content (%),Ethanol Content Global Fuel Compensation (%),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),Fueling Final Base* (estimated AFR),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Intake Air Temperature (F),Manifold Absolute Pressure (psi),Manifold Relative Sea Level Pressure (Direct)* (psi relative sea level),Mass Airflow (g/s),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Target Boost* (psi relative sea level),Throttle Sensor Voltage (V),Turbo Dynamics Integral Cumulative* (absolute %),Turbo Dynamics Proportional* (absolute %),AEM UEGO Wideband [9600 baud] (AFR Gasoline)
1152,0.00,0.00,14.70,7,25,0.53,0,62.4,33.4,0.00,0.00,0.00,16,-20.00,9.50,25,14.36,-0.39,4.41,0.68,0.00,-1.70,0.68,0.00,0.00,99.90
1248,0.00,0.00,14.70,7,25,0.53,0,62.4,33.4,0.00,0.00,0.00,16,-20.00,9.50,25,14.36,-0.39,4.42,0.68,0.00,-1.70,0.68,0.00,0.00,99.90
1344,0.00,0.00,14.70,7,25,0.53,0,62.4,33.3,0.00,0.00,0.00,16,-20.00,9.50,25,14.36,-0.39,4.43,0.68,0.00,-1.70,0.68,0.00,0.00,99.90
1440,0.00,0.00,14.70,7,25,0.53,0,62.4,33.3,0.00,0.00,0.00,16,-20.00,9.50,25,14.36,-0.33,4.42,0.68,0.00,-1.70,0.68,0.00,0.00,99.90
1536,0.00,0.00,14.70,7,25,0.53,0,62.4,33.3,0.00,0.00,0.00,16,-20.00,9.50,25,14.36,-0.33,4.42,0.68,0.00,-1.70,0.68,0.00,0.00,99.90
1632,0.00,0.00,14.70,7,25,0.53,0,62.4,33.4,0.00,0.00,0.00,16,-20.00,9.50,25,14.36,-0.39,4.43,0.68,0.00,-1.70,0.68,0.00,0.00,99.90
1729,0.00,0.00,14.70,7,25,0.53,0,62.4,33.4,0.00,0.00,0.00,16,-20.00,9.50,25,14.36,-0.39,4.43,0.68,0.00,-1.70,0.68,0.00,0.00,99.90
1824,0.00,0.00,14.70,7,25,0.53,0,62.4,33.3,0.00,0.00,0.00,16,-20.00,9.50,25,14.36,-0.33,4.43,0.68,0.00,-1.70,0.68,0.00,0.00,99.90
1920,0.00,0.00,14.70,7,25,0.53,0,62.4,33.3,0.00,0.00,0.00,16,-20.00,9.50,25,14.36,-0.33,4.43,0.68,0.00,-1.70,0.68,0.00,0.00,99.90
2017,0.00,0.00,14.70,7,25,0.53,0,62.4,33.4,0.00,0.00,0.00,16,-20.00,9.50,25,14.36,-0.39,4.43,0.68,0.00,-1.70,0.68,0.00,0.00,99.90
2112,0.00,0.00,14.70,7,25,0.53,0,62.4,33.3,0.00,0.00,0.00,16,-20.00,9.50,25,14.36,-0.33,4.43,0.68,0.00,-1.70,0.68,0.00,0.00,99.90
2208,0.00,0.00,14.70,7,25,0.53,0,62.4,33.4,0.00,0.00,0.00,16,-20.00,9.50,25,14.36,-0.33,4.43,0.68,0.00,-1.70,0.68,0.00,0.00,99.90
2305,0.00,0.00,14.70,7,25,0.53,0,62.4,33.4,0.00,0.00,0.00,16,-20.00,9.50,25,14.36,-0.39,4.44,0.68,0.00,-1.70,0.68,0.00,0.00,99.90
2401,0.00,0.00,14.70,7,25,0.53,0,62.4,33.3,0.00,0.00,0.00,16,-20.00,9.50,25,14.36,-0.33,4.43,0.68,0.00,-1.70,0.68,0.00,0.00,99.90
2497,0.00,0.00,14.70,7,25,0.53,0,62.4,33.3,0.00,0.00,0.00,16,-20.00,9.50,25,14.36,-0.39,4.43,0.68,0.00,-1.70,0.68,0.00,0.00,99.90
2593,0.00,0.00,14.70,7,25,0.53,0,62.4,33.3,0.00,0.00,0.00,16,-20.00,9.50,25,14.36,-0.39,4.43,0.68,0.00,-1.70,0.68,0.00,0.00,99.90
2688,0.00,0.00,14.70,7,25,0.53,0,62.4,33.4,0.00,0.00,0.00,16,-20.00,9.50,25,14.36,-0.39,4.43,0.68,0.00,-1.70,0.68,0.00,0.00,99.90
2784,0.00,0.00,14.70,7,25,0.53,0,62.4,33.3,0.00,0.00,0.00,16,-20.00,9.50,25,14.36,-0.33,4.42,0.68,0.00,-1.70,0.68,0.00,0.00,99.90
2880,0.00,0.00,14.70,7,25,0.53,0,62.1,32.8,0.00,0.00,0.00,16,-20.00,9.50,25,14.36,-0.33,4.42,0.88,0.00,-1.70,0.68,0.00,0.00,99.90
2976,0.00,0.00,14.70,7,25,0.53,0,62.0,32.8,0.00,0.00,12.89,16,13.05,9.50,25,14.36,-0.37,4.42,1.06,0.00,-1.70,0.68,0.00,0.00,99.90
3071,0.00,0.00,14.70,7,25,0.53,114,62.0,32.6,0.00,0.00,12.89,16,13.05,9.50,25,14.36,-0.37,1.81,1.06,0.00,-1.70,0.68,0.00,0.00,99.90
3168,0.00,0.00,14.70,7,25,0.53,114,62.0,32.6,0.00,0.00,4.88,16,13.05,9.50,25,14.36,-0.39,1.81,1.04,0.00,-1.70,0.68,0.00,0.00,99.90
3264,0.00,0.00,14.70,7,25,0.53,154,61.7,32.2,0.00,0.00,4.88,16,13.05,9.50,25,14.36,-0.39,2.33,1.10,0.00,-1.70,0.68,0.00,0.00,99.90
3359,0.00,0.00,14.70,7,25,0.53,154,61.1,32.2,0.00,0.00,4.88,16,13.05,9.50,25,14.36,-0.39,2.33,1.08,0.00,-1.70,0.68,0.00,0.00,99.90
3456,0.00,0.00,14.70,7,25,0.53,167,61.0,31.1,0.00,0.00,4.88,16,13.05,9.50,25,14.36,-0.39,2.35,1.20,0.00,-1.70,0.68,0.00,0.00,99.90
3551,0.00,0.00,14.70,7,25,0.53,176,61.0,31.0,0.00,0.00,4.89,16,13.05,9.50,25,14.36,-0.39,2.59,1.08,0.00,-1.70,0.68,0.00,0.00,99.90
3647,0.00,0.00,14.70,7,25,0.53,176,60.9,30.9,0.00,0.00,4.89,16,13.05,9.50,25,14.36,-0.39,2.59,1.24,0.00,-1.70,0.68,0.00,0.00,99.90
3743,0.00,0.00,14.70,7,25,0.53,172,60.7,30.9,0.00,0.00,4.89,16,13.05,9.50,25,14.36,-0.39,2.67,1.18,0.00,-1.70,0.68,0.00,0.00,99.90
3839,0.00,0.00,14.70,7,25,0.53,172,60.7,30.5,0.00,0.00,4.89,16,13.05,9.50,25,14.36,-0.39,2.67,1.24,0.00,-1.70,0.68,0.00,0.00,99.90
3935,0.00,0.00,14.70,7,25,0.53,178,60.6,30.3,0.00,0.00,4.89,16,13.05,9.50,25,14.36,-0.39,2.77,1.22,0.00,-1.70,0.68,0.00,0.00,99.90
4030,0.00,0.00,14.70,7,25,0.53,178,60.6,30.3,0.00,0.00,4.89,16,13.05,9.50,25,14.36,-0.39,2.77,1.12,0.00,-1.70,0.68,0.00,0.00,99.90
4126,0.00,0.00,14.70,7,25,0.53,174,60.3,30.2,0.00,0.00,4.89,16,13.05,9.50,25,14.36,-0.39,2.70,1.24,0.00,-1.70,0.68,0.00,0.00,99.90
4222,0.00,0.00,14.70,7,25,0.53,174,60.3,29.7,0.00,0.00,4.89,16,13.05,9.50,25,14.36,-0.39,2.70,1.10,0.00,-1.70,0.68,0.00,0.00,99.90
4318,0.00,0.00,14.70,7,25,0.53,178,60.1,29.4,0.00,0.00,4.89,16,13.05,9.50,25,14.36,-0.39,2.65,1.20,0.00,-1.70,0.68,0.00,0.00,99.90
4414,0.00,0.00,14.70,7,25,0.53,172,60.1,29.4,0.00,0.00,4.89,16,13.05,9.50,25,14.36,-0.39,2.68,1.10,0.00,-1.70,0.68,0.00,0.00,99.90
4510,0.00,0.00,14.70,7,25,0.53,172,60.0,29.3,0.00,0.00,4.89,16,13.05,9.50,25,14.36,-0.39,2.68,1.24,0.00,-1.70,0.68,0.00,0.00,99.90
4606,0.00,0.00,14.70,7,25,0.53,178,60.0,29.3,0.00,0.00,4.89,16,13.05,9.50,25,14.36,-0.39,2.77,1.16,0.00,-1.70,0.68,0.00,0.00,99.90
4702,0.00,0.00,14.70,7,25,0.53,178,60.0,29.3,0.00,0.00,4.89,16,13.05,9.50,25,14.36,-0.39,2.77,1.24,0.00,-1.70,0.68,0.00,0.00,99.90
4797,0.00,0.00,14.70,7,25,0.53,174,59.8,29.3,0.00,0.00,4.89,16,13.05,9.50,25,14.36,-0.39,2.70,1.24,0.00,-1.70,0.68,0.00,0.00,99.90
4893,0.00,0.00,14.70,7,25,0.53,174,59.9,29.1,0.00,0.00,4.88,16,13.05,9.50,25,14.36,-0.39,2.70,1.14,0.00,-1.70,0.68,0.00,0.00,99.90
4990,0.00,0.00,14.70,7,25,0.53,184,59.9,29.2,0.00,0.00,4.88,16,13.05,9.50,25,14.36,-0.39,2.80,1.26,0.00,-1.70,0.68,0.00,0.00,99.90
5085,0.00,0.00,14.70,7,25,0.53,184,59.5,29.0,0.00,0.00,4.88,16,13.05,9.50,25,14.36,-0.39,2.80,1.16,0.00,-1.70,0.68,0.00,0.00,99.90
5181,0.00,0.00,14.70,7,25,0.53,334,59.5,29.0,0.00,0.00,4.87,16,13.05,22.50,25,13.64,-0.99,3.17,1.46,0.00,-1.70,0.68,0.00,0.00,99.90
5277,0.00,0.00,14.70,7,25,0.53,386,59.5,29.0,0.00,0.00,4.87,16,13.05,22.50,25,13.49,-1.26,5.19,1.52,0.00,-1.70,0.68,0.00,0.00,99.90
5372,0.00,0.00,14.70,7,25,0.56,506,59.8,29.0,0.00,0.00,4.87,16,13.05,22.50,25,13.49,-1.10,6.67,1.52,0.00,-1.70,0.68,0.00,0.00,96.00
5469,0.00,0.00,14.70,7,25,0.80,397,60.1,29.0,0.00,0.00,1.75,16,13.05,22.50,25,13.64,-1.08,7.24,1.48,0.00,-1.70,0.68,0.00,0.00,96.00
5565,0.00,0.00,14.70,7,25,0.78,528,60.3,29.3,0.00,0.00,4.88,16,13.05,22.50,25,15.09,-1.49,6.18,1.22,0.00,-1.70,0.66,0.00,0.00,81.50
5660,0.00,0.00,14.81,7,25,0.75,406,60.3,32.4,0.00,0.00,4.88,16,13.05,22.50,25,13.20,-1.49,3.80,1.44,0.00,-1.70,0.66,0.00,0.00,59.50
5756,0.00,0.00,14.70,7,25,0.53,210,60.6,30.2,0.00,0.00,4.88,16,13.05,22.50,25,14.07,-0.56,3.80,1.34,0.00,-1.70,0.68,0.00,0.00,57.60
5852,0.00,0.00,14.70,7,25,0.53,210,61.2,30.2,0.00,0.00,4.88,16,13.05,22.50,25,14.07,-0.56,5.30,1.20,0.00,-1.70,0.68,0.00,0.00,53.20
5948,0.00,0.00,14.70,7,25,0.53,210,61.6,31.4,0.00,0.00,4.88,16,13.05,9.50,25,14.65,-0.04,5.30,1.14,0.00,-1.70,0.68,0.00,0.00,54.40
6044,0.00,0.00,14.70,7,25,0.53,151,61.6,31.9,0.00,0.00,4.88,16,13.05,9.50,25,14.65,-0.04,3.58,1.14,0.00,-1.70,0.68,0.00,0.00,54.30
6140,0.00,0.00,14.70,7,25,0.53,151,61.5,31.7,0.00,0.00,4.88,16,13.05,9.50,25,14.65,-0.04,3.58,1.08,0.00,-1.70,0.68,0.00,0.00,54.50
6236,0.00,0.00,14.70,7,25,0.53,151,61.9,31.7,0.00,0.00,4.88,16,13.05,9.50,25,14.65,-0.04,3.58,0.84,0.00,-1.70,0.68,0.00,0.00,57.70
6332,0.00,0.00,14.70,7,25,0.53,151,62.1,32.4,0.00,0.00,4.88,16,13.05,9.50,25,14.65,-0.04,3.58,0.78,0.00,-1.70,0.68,0.00,0.00,56.30
6428,0.00,0.00,14.70,7,25,0.53,151,62.1,32.8,0.00,0.00,4.88,16,13.05,9.50,25,14.65,-0.33,3.58,0.66,0.00,-1.70,0.68,0.00,0.00,54.90
6524,0.00,0.00,14.70,7,25,0.53,0,62.2,32.8,0.00,0.00,4.88,16,13.05,9.50,25,14.36,-0.39,4.42,0.66,0.00,-1.70,0.68,0.00,0.00,55.80
6620,0.00,0.00,14.70,7,25,0.53,0,62.3,33.1,0.00,0.00,4.88,16,13.05,9.50,25,14.36,-0.33,4.42,0.70,0.00,-1.70,0.68,0.00,0.00,56.20
6717,0.00,0.00,14.70,7,25,0.53,0,62.3,33.1,0.00,0.00,4.88,16,13.05,9.50,25,14.36,-0.39,4.43,0.72,0.00,-1.70,0.68,0.00,0.00,57.40
6812,0.00,0.00,14.70,7,25,0.53,0,62.3,33.2,0.00,0.00,4.88,16,13.05,9.50,25,14.36,-0.39,4.43,0.72,0.00,-1.70,0.68,0.00,0.00,56.80
6908,0.00,0.00,14.70,7,25,0.53,0,62.1,33.2,0.00,0.00,4.88,16,13.05,9.50,25,14.36,-0.39,4.43,0.76,0.00,-1.70,0.68,0.00,0.00,55.90
7004,0.00,0.00,14.70,7,25,0.53,0,62.3,32.8,0.00,0.00,4.88,16,13.05,9.50,25,14.36,-0.39,4.43,0.76,0.00,-1.70,0.68,0.00,0.00,56.20
7100,0.00,0.00,14.70,7,25,0.53,0,62.3,33.1,0.00,0.00,4.88,16,13.05,9.50,25,14.36,-0.39,4.43,0.76,0.00,-1.70,0.68,0.00,0.00,57.00
7196,0.00,0.00,14.70,7,25,0.53,0,62.3,33.2,0.00,0.00,4.88,16,13.05,9.50,25,14.36,-0.33,4.43,0.74,0.00,-1.70,0.68,0.00,0.00,56.90
7292,0.00,0.00,14.70,7,25,0.53,0,62.4,33.2,0.00,0.00,4.88,16,13.05,9.50,25,14.36,-0.33,4.43,0.72,0.00,-1.70,0.68,0.00,0.00,56.70
7388,0.00,0.00,14.70,7,25,0.53,0,62.4,33.3,0.00,0.00,4.88,16,13.05,9.50,25,14.36,-0.33,4.42,0.70,0.00,-1.70,0.68,0.00,0.00,57.30
7484,0.00,0.00,14.70,7,25,0.53,0,62.4,33.4,0.00,0.00,4.88,16,13.05,9.50,25,14.36,-0.39,4.42,0.70,0.00,-1.70,0.68,0.00,0.00,57.50
7580,0.00,0.00,14.70,7,25,0.53,0,62.4,33.3,0.00,0.00,4.88,16,13.05,9.50,25,14.36,-0.39,4.42,0.70,0.00,-1.70,0.68,0.00,0.00,57.50
7675,0.00,0.00,14.70,7,25,0.53,0,62.4,33.3,0.00,0.00,4.88,16,13.05,9.50,25,14.36,-0.33,4.41,0.70,0.00,-1.70,0.68,0.00,0.00,58.00
7772,0.00,0.00,14.70,7,25,0.53,0,62.4,33.3,0.00,0.00,4.88,16,13.05,9.50,25,14.36,-0.33,4.42,0.68,0.00,-1.70,0.68,0.00,0.00,58.80
7867,0.00,0.00,14.70,7,25,0.53,0,62.4,33.4,0.00,0.00,4.88,16,13.05,9.50,25,14.36,-0.39,4.43,0.68,0.00,-1.70,0.68,0.00,0.00,58.90
7964,0.00,0.00,14.70,7,25,0.53,0,62.4,33.4,0.00,0.00,4.88,16,13.05,9.50,25,14.36,-0.39,4.43,0.68,0.00,-1.70,0.68,0.00,0.00,60.00
8061,0.00,0.00,14.70,7,25,0.53,0,62.4,33.4,0.00,0.00,4.88,16,13.05,9.50,25,14.36,-0.39,4.43,0.68,0.00,-1.70,0.68,0.00,0.00,59.50
8156,0.00,0.00,14.70,7,25,0.53,0,62.4,33.3,0.00,0.00,4.88,16,13.05,9.50,25,14.36,-0.33,4.43,0.68,0.00,-1.70,0.68,0.00,0.00,60.40
8252,0.00,0.00,14.70,7,25,0.53,0,62.4,33.4,0.00,0.00,4.88,16,13.05,9.50,25,14.36,-0.33,4.43,0.68,0.00,-1.70,0.68,0.00,0.00,60.50
8348,0.00,0.00,14.70,7,25,0.53,0,62.4,33.4,0.00,0.00,4.88,16,13.05,9.50,25,14.36,-0.39,4.43,0.68,0.00,-1.70,0.68,0.00,0.00,60.50
8445,0.00,0.00,14.70,7,25,0.53,0,62.4,33.3,0.00,0.00,4.88,16,13.05,9.50,25,14.36,-0.39,4.42,0.68,0.00,-1.70,0.68,0.00,0.00,60.70
8540,0.00,0.00,14.70,7,25,0.53,0,62.4,33.3,0.00,0.00,4.88,16,13.05,9.50,25,14.36,-0.33,4.42,0.68,0.00,-1.70,0.68,0.00,0.00,61.70
8637,0.00,0.00,14.70,7,25,0.53,0,62.4,33.4,0.00,0.00,4.88,16,13.05,9.50,25,14.36,-0.33,4.42,0.68,0.00,-1.70,0.68,0.00,0.00,61.40
8733,0.00,0.00,14.70,7,25,0.53,0,62.4,33.4,0.00,0.00,4.88,16,13.05,9.50,25,14.36,-0.39,4.41,0.68,0.00,-1.70,0.68,0.00,0.00,61.50
8829,0.00,0.00,14.70,7,25,0.53,0,62.4,33.3,0.00,0.00,4.88,16,13.05,9.50,25,14.36,-0.39,4.42,0.68,0.00,-1.70,0.68,0.00,0.00,61.50
8925,0.00,0.00,14.70,7,25,0.53,0,62.4,33.4,0.00,0.00,4.88,16,13.05,9.50,25,14.36,-0.39,4.42,0.68,0.00,-1.70,0.68,0.00,0.00,61.40
9021,0.00,0.00,14.70,7,25,0.53,0,62.4,33.4,0.00,0.00,4.88,16,13.05,9.50,25,14.36,-0.39,4.42,0.68,0.00,-1.70,0.68,0.00,0.00,61.30
9117,0.00,0.00,14.70,7,25,0.53,0,62.5,33.4,0.00,0.00,4.88,16,13.05,9.50,25,14.36,-0.33,4.41,0.68,0.00,-1.70,0.68,0.00,0.00,61.50
9213,0.00,0.00,14.70,7,25,0.53,0,62.4,33.4,0.00,0.00,4.88,16,13.05,9.50,25,14.36,-0.33,4.41,0.68,0.00,-1.70,0.68,0.00,0.00,62.30
9310,0.00,0.00,14.70,7,25,0.53,0,62.4,33.4,0.00,0.00,4.88,16,13.05,9.50,25,14.36,-0.39,4.41,0.68,0.00,-1.70,0.68,0.00,0.00,62.00
9406,0.00,0.00,14.70,7,25,0.53,0,62.4,33.4,0.00,0.00,4.88,16,13.05,9.50,25,14.36,-0.33,4.41,0.68,0.00,-1.70,0.68,0.00,0.00,62.20
9502,0.00,0.00,14.70,7,25,0.53,0,62.4,33.4,0.00,0.00,4.88,16,13.05,9.50,25,14.36,-0.33,4.41,0.68,0.00,-1.70,0.68,0.00,0.00,62.70
12331,0.00,0.00,14.70,7,25,0.53,0,62.4,33.4,0.00,0.00,0.00,16,-20.00,9.50,25,14.36,-0.33,4.43,0.68,0.00,-1.70,0.68,0.00,0.00,61.90
12427,0.00,0.00,14.70,7,25,0.53,0,62.4,33.4,0.00,0.00,0.00,16,-20.00,9.50,25,14.36,-0.33,4.43,0.68,0.00,-1.70,0.68,0.00,0.00,62.30
12523,0.00,0.00,14.70,7,25,0.56,0,62.4,33.4,0.00,0.00,0.00,16,-20.00,9.50,25,14.36,-0.39,4.43,0.68,0.00,-1.70,0.68,0.00,0.00,61.80
12619,0.00,0.00,14.70,7,25,0.53,0,62.4,33.4,0.00,0.00,0.00,16,-20.00,9.50,25,14.36,-0.39,4.43,0.68,0.00,-1.70,0.68,0.00,0.00,63.00
12715,0.00,0.00,14.70,7,25,0.53,0,62.4,33.3,0.00,0.00,0.00,16,-20.00,9.50,25,14.36,-0.33,4.42,0.68,0.00,-1.70,0.68,0.00,0.00,62.10
12811,0.00,0.00,14.70,7,25,0.53,0,62.4,33.3,0.00,0.00,0.00,16,-20.00,9.50,25,14.36,-0.39,4.42,0.68,0.00,-1.70,0.68,0.00,0.00,62.20
12907,0.00,0.00,14.70,7,25,0.53,0,62.4,33.3,0.00,0.00,0.00,16,-20.00,9.50,25,14.36,-0.33,4.43,0.68,0.00,-1.70,0.68,0.00,0.00,63.00
13003,0.00,0.00,14.70,7,25,0.53,0,62.4,33.4,0.00,0.00,0.00,16,-20.00,9.50,25,14.36,-0.39,4.43,0.68,0.00,-1.70,0.68,0.00,0.00,62.60
13099,0.00,0.00,14.70,7,25,0.53,0,62.4,33.4,0.00,0.00,0.00,16,-20.00,9.50,25,14.36,-0.33,4.43,0.68,0.00,-1.70,0.68,0.00,0.00,62.30
13195,0.00,0.00,14.70,7,25,0.53,0,62.4,33.4,0.00,0.00,0.00,16,-20.00,9.50,25,14.36,-0.39,4.43,0.68,0.00,-1.70,0.68,0.00,0.00,62.70
13292,0.00,0.00,14.70,7,25,0.53,0,62.4,33.4,0.00,0.00,0.00,16,-20.00,9.50,25,14.36,-0.33,4.43,0.68,0.00,-1.70,0.68,0.00,0.00,62.70
13388,0.00,0.00,14.70,7,25,0.53,0,62.4,33.3,0.00,0.00,0.00,16,-20.00,9.50,25,14.36,-0.33,4.43,0.68,0.00,-1.70,0.68,0.00,0.00,62.20
13483,0.00,0.00,14.70,7,25,0.53,0,62.4,33.4,0.00,0.00,0.00,16,-20.00,9.50,25,14.36,-0.33,4.43,0.68,0.00,-1.70,0.68,0.00,0.00,62.60
13579,0.00,0.00,14.70,7,25,0.53,0,62.4,33.4,0.00,0.00,0.00,16,-20.00,9.50,25,14.36,-0.39,4.43,0.68,0.00,-1.70,0.68,0.00,0.00,62.60
13675,0.00,0.00,14.70,7,25,0.53,0,62.5,33.4,0.00,0.00,0.00,16,-20.00,9.50,25,14.36,-0.39,4.43,0.68,0.00,-1.70,0.68,0.00,0.00,62.50
13771,0.00,0.00,14.70,7,25,0.53,0,62.5,33.4,0.00,0.00,0.00,16,-20.00,9.50,25,14.36,-0.33,4.43,0.68,0.00,-1.70,0.68,0.00,0.00,62.20
13867,0.00,0.00,14.70,7,25,0.53,0,62.5,33.4,0.00,0.00,0.00,16,-20.00,9.50,25,14.36,-0.39,4.43,0.68,0.00,-1.70,0.68,0.00,0.00,62.10
13964,0.00,0.00,14.70,7,25,0.50,0,62.5,33.4,0.00,0.00,0.00,16,-20.00,9.50,25,14.36,-0.39,4.43,0.68,0.00,-1.70,0.68,0.00,0.00,62.00
14059,0.00,0.00,14.70,7,25,0.53,0,62.4,33.4,0.00,0.00,0.00,16,-20.00,9.50,25,14.36,-0.33,4.43,0.68,0.00,-1.70,0.68,0.00,0.00,62.20
14156,0.00,0.00,14.70,7,25,0.53,0,62.4,33.3,0.00,0.00,0.00,16,-20.00,9.50,25,14.36,-0.33,4.43,0.68,0.00,-1.70,0.68,0.00,0.00,61.90
14252,0.00,0.00,14.70,7,25,0.53,0,62.4,33.3,0.00,0.00,0.00,16,-20.00,9.50,25,14.36,-0.33,4.43,0.68,0.00,-1.70,0.68,0.00,0.00,61.90
14348,0.00,0.00,14.70,7,25,0.53,0,62.4,33.3,0.00,0.00,0.00,16,-20.00,9.50,25,14.36,-0.33,4.43,0.68,0.00,-1.70,0.68,0.00,0.00,61.80
14444,0.00,0.00,14.70,7,25,0.53,0,62.4,33.4,0.00,0.00,0.00,16,-20.00,9.50,25,14.36,-0.39,4.42,0.68,0.00,-1.70,0.68,0.00,0.00,62.30
14540,0.00,0.00,14.70,7,25,0.53,0,62.4,33.4,0.00,0.00,0.00,16,-20.00,9.50,25,14.36,-0.33,4.42,0.68,0.00,-1.70,0.68,0.00,0.00,61.90
14636,0.00,0.00,14.70,7,25,0.53,0,62.4,33.4,0.00,0.00,0.00,16,-20.00,9.50,25,14.36,-0.39,4.42,0.68,0.00,-1.70,0.68,0.00,0.00,61.80
14733,0.00,0.00,14.70,7,25,0.53,0,62.4,33.3,0.00,0.00,0.00,16,-20.00,9.50,25,14.36,-0.39,4.41,0.68,0.00,-1.70,0.68,0.00,0.00,62.20
14828,0.00,0.00,14.70,7,25,0.53,0,62.4,33.4,0.00,0.00,0.00,16,-20.00,9.50,25,14.36,-0.33,4.42,0.68,0.00,-1.70,0.68,0.00,0.00,61.70
14924,0.00,0.00,14.70,7,25,0.53,0,62.4,33.4,0.00,0.00,0.00,16,-20.00,9.50,25,14.36,-0.39,4.42,0.68,0.00,-1.70,0.68,0.00,0.00,61.70
15020,0.00,0.00,14.70,7,25,0.53,0,62.4,33.4,0.00,0.00,0.00,16,-20.00,9.50,25,14.36,-0.33,4.42,0.68,0.00,-1.70,0.68,0.00,0.00,61.60
15116,0.00,0.00,14.70,7,25,0.53,0,62.4,33.3,0.00,0.00,0.00,16,-20.00,9.50,25,14.36,-0.39,4.41,0.68,0.00,-1.70,0.68,0.00,0.00,62.30
15212,0.00,0.00,14.70,7,25,0.53,0,62.4,33.3,0.00,0.00,0.00,16,-20.00,9.50,25,14.36,-0.33,4.42,0.68,0.00,-1.70,0.68,0.00,0.00,62.00
15308,0.00,0.00,14.70,7,25,0.53,0,62.1,32.8,0.00,0.00,0.00,16,-20.00,9.50,25,14.36,-0.39,4.42,0.68,0.00,-1.70,0.68,0.00,0.00,62.50
