Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),CL/OL Fueling* (status),Coolant Temperature (F),Engine Load*  (g/rev),Engine Speed (rpm),Ethanol Content (%),Ethanol Content Global Fuel Compensation (%),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),Fueling Final Base* (estimated AFR),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Intake Air Temperature (F),Manifold Absolute Pressure (psi),Manifold Relative Sea Level Pressure (Direct)* (psi relative sea level),Mass Airflow (g/s),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Target Boost* (psi relative sea level),Throttle Sensor Voltage (V),Turbo Dynamics Integral Cumulative* (absolute %),Turbo Dynamics Proportional* (absolute %),AEM UEGO Wideband [9600 baud] (AFR Gasoline)
1344,0.00,1.56,14.70,7,32,0.49,0,63.3,33.2,0.00,0.00,0.00,16,-20.00,9.50,34,14.36,-0.29,4.06,0.70,0.00,-1.70,0.68,0.00,0.00,0.00
1440,0.00,1.56,14.70,7,32,0.49,0,63.3,33.2,0.00,0.00,0.00,16,-20.00,9.50,34,14.36,-0.29,4.06,0.70,0.00,-1.70,0.68,0.00,0.00,0.00
1536,0.00,1.56,14.70,7,32,0.49,0,63.3,33.2,0.00,0.00,0.00,16,-20.00,9.50,34,14.51,-0.29,4.06,0.70,0.00,-1.70,0.68,0.00,0.00,0.00
1631,0.00,1.56,14.70,7,32,0.49,0,63.3,33.2,0.00,0.00,0.00,16,-20.00,9.50,34,14.36,-0.29,4.06,0.70,0.00,-1.70,0.68,0.00,0.00,0.00
1728,0.00,1.56,14.70,7,32,0.49,0,63.4,33.3,0.00,0.00,0.00,16,-20.00,9.50,34,14.36,-0.29,4.06,0.70,0.00,-1.70,0.68,0.00,0.00,0.00
1824,0.00,1.56,14.70,7,32,0.49,0,63.3,33.2,0.00,0.00,0.00,16,-20.00,9.50,34,14.36,-0.29,4.06,0.70,0.00,-1.70,0.68,0.00,0.00,0.00
1920,0.00,1.56,14.70,7,32,0.49,0,63.3,33.2,0.00,0.00,0.00,16,-20.00,9.50,34,14.36,-0.29,4.06,0.70,0.00,-1.70,0.68,0.00,0.00,0.00
2016,0.00,1.56,14.70,7,32,0.49,0,63.3,33.2,0.00,0.00,0.00,16,-20.00,9.50,34,14.36,-0.29,4.06,0.70,0.00,-1.70,0.68,0.00,0.00,0.00
2112,0.00,1.56,14.70,7,32,0.49,0,63.3,33.2,0.00,0.00,0.00,16,-20.00,9.50,34,14.36,-0.29,4.06,0.70,0.00,-1.70,0.68,0.00,0.00,0.00
2207,0.00,1.56,14.70,7,32,0.49,0,63.3,33.2,0.00,0.00,0.00,16,-20.00,9.50,34,14.36,-0.29,4.06,0.70,0.00,-1.70,0.68,0.00,0.00,0.00
2304,0.00,1.56,14.70,7,32,0.49,0,63.4,33.2,0.00,0.00,0.00,16,-20.00,9.50,34,14.36,-0.29,4.06,0.70,0.00,-1.70,0.68,0.00,0.00,0.00
2400,0.00,1.56,14.70,7,32,0.49,0,63.4,33.3,0.00,0.00,0.00,16,-20.00,9.50,34,14.36,-0.29,4.06,0.70,0.00,-1.70,0.68,0.00,0.00,0.00
2496,0.00,1.56,14.70,7,32,0.49,0,63.4,33.3,0.00,0.00,0.00,16,-20.00,9.50,34,14.36,-0.23,4.06,0.70,0.00,-1.70,0.68,0.00,0.00,0.00
2591,0.00,1.56,14.70,7,32,0.49,0,63.4,33.3,0.00,0.00,0.00,16,-20.00,9.50,34,14.36,-0.29,4.06,0.70,0.00,-1.70,0.68,0.00,0.00,0.00
2688,0.00,1.56,14.70,7,32,0.49,0,63.4,33.3,0.00,0.00,0.00,16,-20.00,9.50,34,14.36,-0.29,4.06,0.70,0.00,-1.70,0.68,0.00,0.00,0.00
2783,0.00,1.56,14.70,7,32,0.49,0,63.3,33.2,0.00,0.00,0.00,16,-20.00,9.50,34,14.36,-0.29,4.06,0.70,0.00,-1.70,0.68,0.00,0.00,0.00
2879,0.00,1.56,14.70,7,32,0.49,0,63.3,33.2,0.00,0.00,0.00,16,-20.00,9.50,34,14.36,-0.29,4.06,0.70,0.00,-1.70,0.68,0.00,0.00,0.00
2975,0.00,1.56,14.70,7,32,0.49,0,63.3,33.2,0.00,0.00,0.00,16,-20.00,9.50,34,14.36,-0.29,4.06,0.70,0.00,-1.70,0.68,0.00,0.00,0.00
3071,0.00,1.56,14.70,7,34,0.49,0,63.3,33.2,0.00,0.00,0.00,16,-20.00,9.50,34,14.36,-0.29,4.06,0.70,0.00,-1.70,0.68,0.00,0.00,0.00
3167,0.00,1.56,14.70,7,34,0.49,0,63.3,33.2,0.00,0.00,0.00,16,-20.00,9.50,34,14.36,-0.29,4.06,0.70,0.00,-1.70,0.68,0.00,0.00,0.00
3263,0.00,1.56,14.70,7,32,0.49,0,63.4,33.3,0.00,0.00,0.00,16,-20.00,9.50,34,14.36,-0.29,4.06,0.70,0.00,-1.70,0.68,0.00,0.00,0.00
3358,0.00,1.56,14.70,7,32,0.49,0,63.3,33.3,0.00,0.00,0.00,16,-20.00,9.50,34,14.51,-0.29,4.06,0.70,0.00,-1.70,0.68,0.00,0.00,0.00
3455,0.00,0.00,14.70,7,32,0.49,0,63.3,33.2,0.00,0.00,0.00,16,-20.00,9.50,34,14.51,-0.23,4.06,0.68,0.00,-1.70,0.68,0.00,0.00,0.00
3550,0.00,0.00,14.70,7,32,0.49,50,63.1,33.0,0.00,0.00,13.16,16,13.05,9.50,34,14.51,-0.27,4.06,1.14,0.00,-1.70,0.68,0.00,0.00,0.00
3647,0.00,0.00,14.70,7,32,0.49,114,63.0,32.8,0.00,0.00,13.16,16,13.05,9.50,34,14.36,-0.27,1.81,1.04,0.00,-1.70,0.68,0.00,0.00,0.00
3742,0.00,0.00,14.70,7,32,0.49,91,63.0,32.8,0.00,0.00,5.47,16,13.05,9.50,34,14.36,-0.29,1.81,1.08,0.00,-1.70,0.68,0.00,0.00,0.00
3838,0.00,0.00,14.70,7,32,0.49,155,63.0,32.8,0.00,0.00,5.47,16,13.05,9.50,34,14.36,-0.29,2.31,1.06,0.00,-1.70,0.68,0.00,0.00,0.00
3933,0.00,0.00,14.70,7,32,0.49,169,63.0,32.8,0.00,0.00,5.47,16,13.05,9.50,34,14.36,-0.31,2.48,1.16,0.00,-1.70,0.68,0.00,0.00,0.00
4029,0.00,0.00,14.70,7,32,0.49,169,62.9,32.7,0.00,0.00,5.47,16,13.05,9.50,34,14.36,-0.31,2.48,1.10,0.00,-1.70,0.68,0.00,0.00,0.00
4126,0.00,0.00,14.70,7,34,0.49,182,62.9,32.7,0.00,0.00,5.47,16,13.05,9.50,34,14.36,-0.31,2.84,1.26,0.00,-1.70,0.68,0.00,0.00,0.00
4221,0.00,0.00,14.70,7,34,0.49,185,62.6,32.4,0.00,0.00,5.47,16,13.05,9.50,34,14.36,-0.31,2.92,1.22,0.00,-1.70,0.68,0.00,0.00,0.00
4317,0.00,0.00,14.70,7,32,0.49,185,62.5,32.2,0.00,0.00,5.47,16,13.05,9.50,34,14.36,-0.31,2.92,1.26,0.00,-1.70,0.68,0.00,0.00,0.00
4413,0.00,0.00,14.70,7,32,0.49,189,62.4,32.2,0.00,0.00,5.47,16,13.05,9.50,34,14.36,-0.37,2.91,1.26,0.00,-1.70,0.68,0.00,0.00,0.00
4509,0.00,0.00,14.70,7,32,0.49,189,62.4,32.2,0.00,0.00,5.47,16,13.05,9.50,34,14.36,-0.37,2.91,1.12,0.00,-1.70,0.68,0.00,0.00,0.00
4604,0.00,0.00,14.70,7,32,0.49,183,62.4,32.1,0.00,0.00,5.47,16,13.05,9.50,34,14.36,-0.35,2.86,1.24,0.00,-1.70,0.68,0.00,0.00,0.00
4700,0.00,0.00,14.70,7,32,0.49,243,62.6,32.4,0.00,0.00,5.47,16,13.05,9.50,34,14.22,-0.52,3.36,1.18,0.00,-1.70,0.68,0.00,0.00,0.00
4796,0.00,0.00,14.70,7,32,0.49,230,62.7,32.4,0.00,0.00,5.47,16,13.05,9.50,34,14.22,-0.52,3.36,1.30,0.00,-1.70,0.68,0.00,0.00,0.00
4892,0.00,0.00,14.70,7,32,0.49,230,62.7,32.6,0.00,0.00,5.47,16,13.05,9.50,34,14.22,-0.46,3.96,1.26,0.00,-1.70,0.68,0.00,0.00,0.00
4988,0.00,0.00,14.70,7,32,0.49,210,62.8,32.7,0.00,0.00,5.47,16,13.05,9.50,34,14.36,-0.39,3.56,1.24,0.00,-1.70,0.68,0.00,0.00,0.00
5084,0.00,0.00,14.70,7,32,0.49,210,62.9,32.7,0.00,0.00,5.47,16,13.05,9.50,34,14.36,-0.39,3.56,0.98,0.00,-1.70,0.68,0.00,0.00,0.00
5179,0.00,0.00,14.70,7,32,0.49,211,62.9,32.7,0.00,0.00,5.47,16,13.05,9.50,34,14.22,-0.46,2.70,1.08,0.00,-1.70,0.68,0.00,0.00,0.00
5276,0.00,0.00,14.70,7,32,0.49,275,63.1,33.1,0.00,0.00,5.47,16,13.05,9.50,34,13.78,-0.91,3.89,1.44,0.00,-1.70,0.68,0.00,0.00,0.00
5371,0.00,0.00,14.70,7,32,0.49,275,63.2,33.5,0.00,0.00,5.47,16,13.05,9.50,34,13.78,-0.23,3.89,1.42,0.00,-1.70,0.68,0.00,0.00,0.00
5467,0.00,0.00,14.70,7,32,0.49,200,63.3,33.1,0.00,0.00,5.47,16,13.05,9.50,34,14.51,-0.23,4.48,1.06,0.00,-1.70,0.68,0.00,0.00,0.00
5563,0.00,0.00,14.70,7,34,0.49,200,63.3,33.1,0.00,0.00,5.47,16,13.05,9.50,34,14.51,-0.23,4.48,0.98,0.00,-1.70,0.68,0.00,0.00,0.00
5659,0.00,0.00,14.70,7,34,0.49,200,63.3,33.1,0.00,0.00,5.47,16,13.05,9.50,34,14.51,-0.23,4.48,0.92,0.00,-1.70,0.68,0.00,0.00,0.00
5755,0.00,0.00,14.70,7,32,0.49,200,63.3,33.1,0.00,0.00,5.47,16,13.05,9.50,34,14.51,-0.23,4.48,0.82,0.00,-1.70,0.66,0.00,0.00,0.00
5850,0.00,0.00,14.70,7,32,0.49,200,63.4,33.1,0.00,0.00,5.47,16,13.05,9.50,34,14.51,-0.23,4.48,0.76,0.00,-1.70,0.68,0.00,0.00,0.00
5947,0.00,1.56,14.70,7,32,0.49,0,63.4,33.2,0.00,0.00,5.47,16,13.05,9.50,34,14.36,-0.29,4.06,0.74,0.00,-1.70,0.68,0.00,0.00,0.00
6043,0.00,1.56,14.70,7,32,0.49,0,63.3,33.2,0.00,0.00,5.47,16,13.05,9.50,34,14.36,-0.29,4.06,0.72,0.00,-1.70,0.68,0.00,0.00,0.00
6139,0.00,1.56,14.70,7,32,0.49,0,63.4,33.3,0.00,0.00,5.47,16,13.05,9.50,34,14.36,-0.29,4.06,0.70,0.00,-1.70,0.68,0.00,0.00,0.00
6235,0.00,1.56,14.70,7,32,0.49,0,63.4,33.3,0.00,0.00,5.47,16,13.05,9.50,34,14.51,-0.29,4.06,0.70,0.00,-1.70,0.68,0.00,0.00,0.00
6331,0.00,1.56,14.70,7,32,0.49,0,63.4,33.3,0.00,0.00,5.47,16,13.05,9.50,34,14.36,-0.29,4.06,0.70,0.00,-1.70,0.68,0.00,0.00,0.00
6427,0.00,1.56,14.70,7,32,0.49,0,63.3,33.2,0.00,0.00,5.47,16,13.05,9.50,34,14.36,-0.29,4.06,0.70,0.00,-1.70,0.68,0.00,0.00,0.00
6523,0.00,1.56,14.70,7,32,0.49,0,63.3,33.2,0.00,0.00,5.47,16,13.05,9.50,34,14.36,-0.29,4.06,0.70,0.00,-1.70,0.68,0.00,0.00,0.00
6619,0.00,1.56,14.70,7,32,0.49,0,63.3,33.2,0.00,0.00,5.47,16,13.05,9.50,34,14.51,-0.29,4.06,0.70,0.00,-1.70,0.68,0.00,0.00,0.00
6715,0.00,1.56,14.70,7,32,0.49,0,63.4,33.3,0.00,0.00,5.47,16,13.05,9.50,34,14.36,-0.29,4.06,0.70,0.00,-1.70,0.68,0.00,0.00,0.00
6812,0.00,1.56,14.70,7,32,0.49,0,63.3,33.2,0.00,0.00,5.47,16,13.05,9.50,34,14.51,-0.29,4.06,0.70,0.00,-1.70,0.68,0.00,0.00,0.00
6907,0.00,1.56,14.70,7,32,0.49,0,63.3,33.2,0.00,0.00,5.47,16,13.05,9.50,34,14.51,-0.29,4.06,0.70,0.00,-1.70,0.68,0.00,0.00,0.00
7003,0.00,1.56,14.70,7,34,0.49,0,63.3,33.2,0.00,0.00,5.47,16,13.05,9.50,34,14.36,-0.29,4.06,0.70,0.00,-1.70,0.68,0.00,0.00,0.00
7099,0.00,1.56,14.70,7,34,0.49,0,63.3,33.2,0.00,0.00,5.47,16,13.05,9.50,34,14.36,-0.29,4.06,0.70,0.00,-1.70,0.68,0.00,0.00,0.00
7195,0.00,1.56,14.70,7,34,0.49,0,63.4,33.3,0.00,0.00,5.47,16,13.05,9.50,34,14.36,-0.29,4.06,0.70,0.00,-1.70,0.68,0.00,0.00,0.00
7291,0.00,1.56,14.70,7,34,0.49,0,63.4,33.3,0.00,0.00,5.47,16,13.05,9.50,34,14.36,-0.29,4.06,0.70,0.00,-1.70,0.68,0.00,0.00,0.00
7387,0.00,1.56,14.70,7,34,0.49,0,63.4,33.3,0.00,0.00,5.47,16,13.05,9.50,34,14.36,-0.29,4.06,0.70,0.00,-1.70,0.68,0.00,0.00,0.00
7482,0.00,1.56,14.70,7,34,0.49,0,63.4,33.2,0.00,0.00,5.47,16,13.05,9.50,34,14.51,-0.29,4.06,0.70,0.00,-1.70,0.68,0.00,0.00,0.00
7579,0.00,1.56,14.70,7,34,0.49,0,63.3,33.2,0.00,0.00,5.47,16,13.05,9.50,34,14.36,-0.29,4.06,0.70,0.00,-1.70,0.68,0.00,0.00,0.00
7675,0.00,1.56,14.70,7,34,0.49,0,63.4,33.2,0.00,0.00,5.47,16,13.05,9.50,34,14.36,-0.29,4.06,0.70,0.00,-1.70,0.68,0.00,0.00,0.00
7770,0.00,0.00,14.70,7,34,0.49,114,63.4,33.3,0.00,0.00,5.47,16,13.05,9.50,34,14.36,-0.29,1.77,0.96,0.00,-1.70,0.68,0.00,0.00,0.00
7866,0.00,0.00,14.70,7,34,0.49,71,63.2,33.0,0.00,0.00,5.47,16,13.05,9.50,34,14.36,-0.29,1.77,1.14,0.00,-1.70,0.68,0.00,0.00,0.00
7962,0.00,0.00,14.70,7,34,0.48,808,63.2,33.7,0.00,0.00,5.47,16,13.05,21.50,34,12.77,-1.93,6.81,1.42,0.00,-1.70,0.68,0.00,0.00,0.00
8059,0.00,0.00,14.70,7,34,0.50,1028,63.2,33.7,0.00,0.00,5.47,16,13.05,21.50,34,11.90,-3.25,9.36,1.66,0.00,-1.70,0.62,0.00,0.00,0.00
8154,0.00,0.00,14.70,7,34,0.52,1097,63.1,37.0,0.00,0.00,5.47,16,13.40,21.50,34,10.16,-4.25,10.10,1.68,0.00,-1.70,0.64,0.00,0.00,0.00
8250,0.00,0.00,14.70,7,34,0.53,1227,63.3,39.4,0.00,0.00,5.48,16,12.70,22.00,34,9.43,-5.28,10.64,1.72,0.00,-1.70,0.64,0.00,0.00,0.00
8346,0.00,0.00,14.70,7,34,0.53,1334,63.1,41.5,0.00,0.00,5.48,16,11.99,21.00,34,8.85,-6.01,11.46,1.76,0.00,-1.70,0.64,0.00,0.00,0.00
8442,0.00,0.00,14.70,7,34,0.51,1472,63.1,41.5,0.00,0.00,5.49,16,11.99,20.00,34,8.13,-6.52,11.78,1.78,0.00,-1.70,0.64,0.00,0.00,0.00
8537,0.00,0.00,14.70,7,34,0.48,1636,63.0,41.4,0.00,0.00,5.75,16,11.99,20.50,34,7.25,-7.35,11.94,1.80,0.00,-1.70,0.64,0.00,0.00,0.00
8633,0.00,0.00,14.70,7,34,0.45,1710,62.9,41.3,0.00,0.00,5.75,16,11.99,20.50,34,6.67,-8.01,12.05,1.80,0.00,-1.70,0.64,0.00,0.00,0.00
8729,0.00,0.00,14.70,7,34,0.43,1798,62.9,41.3,0.00,0.00,6.01,16,11.99,20.50,34,6.09,-8.51,12.00,1.80,0.00,-1.70,0.64,0.00,0.00,0.00
8825,0.00,0.00,14.70,7,32,0.40,1814,62.9,41.3,0.00,0.00,6.02,16,11.99,20.50,34,5.95,-8.76,12.16,1.84,0.00,-1.70,0.64,0.00,0.00,0.00
8921,0.00,0.00,14.70,7,34,0.41,1813,63.1,41.1,0.00,0.00,6.27,16,11.99,20.50,34,5.80,-8.91,12.27,1.80,0.00,-1.70,0.64,0.00,0.00,0.00
9017,0.00,0.00,14.70,7,32,0.39,1786,63.2,41.0,0.00,0.00,6.28,16,11.99,20.50,34,5.80,-8.97,12.49,1.82,0.00,-1.70,0.64,0.00,0.00,0.00
9113,0.00,0.00,14.70,7,32,0.44,1749,63.2,41.0,0.00,0.00,6.53,16,11.99,20.50,34,5.80,-8.88,12.72,1.82,0.00,-1.70,0.64,0.00,0.00,0.00
9209,0.00,0.00,14.70,7,34,0.43,1769,63.3,41.0,0.00,0.00,6.53,16,11.99,20.50,34,5.95,-8.82,12.72,1.84,0.00,-1.70,0.64,0.00,0.00,0.00
9306,0.00,0.00,14.70,7,34,0.43,1768,63.4,40.9,0.00,0.00,6.78,16,11.99,20.50,34,5.95,-8.82,12.72,1.84,0.00,-1.70,0.64,0.00,0.00,0.00
9401,0.00,0.00,14.70,7,34,0.43,1766,63.3,40.9,0.00,0.00,6.79,16,11.99,20.50,34,5.95,-8.82,12.49,1.84,0.00,-1.70,0.64,0.00,0.00,0.00
9497,0.00,0.00,14.70,7,34,0.43,1758,63.3,40.9,0.00,0.00,7.02,16,11.99,20.50,34,5.95,-8.82,12.49,1.82,0.00,-1.70,0.64,0.00,0.00,0.00
9593,0.00,0.00,14.70,7,34,0.42,1752,63.4,40.9,0.00,0.00,7.03,16,11.99,20.50,34,5.80,-8.82,12.33,1.82,0.00,-1.70,0.64,0.00,0.00,0.00
9690,0.00,0.00,14.70,7,34,0.42,1754,63.4,40.8,0.00,0.00,7.04,16,11.99,20.50,34,5.95,-8.84,12.38,1.82,0.00,-1.70,0.64,0.00,0.00,0.00
9785,0.00,0.00,14.70,7,34,0.42,1755,63.4,40.8,0.00,0.00,7.27,16,11.99,20.50,34,5.80,-8.88,12.16,1.82,0.00,-1.70,0.64,0.00,0.00,0.00
9881,0.00,0.00,14.70,7,34,0.42,1752,63.4,40.8,0.00,0.00,7.28,16,11.99,20.50,34,5.80,-8.89,12.16,1.82,0.00,-1.70,0.64,0.00,0.00,0.00
9977,0.00,0.00,14.70,7,34,0.42,1761,63.4,40.8,0.00,0.00,7.49,16,11.99,20.50,34,5.80,-8.91,12.16,1.80,0.00,-1.70,0.64,0.00,0.00,0.00
10072,0.00,0.00,14.70,7,34,0.41,1754,63.4,40.8,0.00,0.00,7.51,16,11.99,20.50,36,5.80,-8.95,11.94,1.80,0.00,-1.70,0.64,0.00,0.00,0.00
10168,0.00,0.00,14.70,7,34,0.41,1748,63.3,40.8,0.00,0.00,7.71,16,11.99,20.50,36,5.66,-8.99,11.94,1.80,0.00,-1.70,0.64,0.00,0.00,0.00
10264,0.00,0.00,14.70,7,34,0.41,1744,63.3,40.9,0.00,0.00,7.72,16,11.99,20.50,36,5.66,-9.03,11.78,1.80,0.00,-1.70,0.64,0.00,0.00,0.00
10360,0.00,0.00,14.70,7,32,0.41,1710,63.3,40.9,0.00,0.00,7.92,16,11.99,20.50,36,5.66,-9.07,11.72,1.78,0.00,-1.70,0.64,0.00,0.00,0.00
10456,0.00,0.00,14.70,7,32,0.41,1700,63.1,41.0,0.00,0.00,7.94,16,11.99,20.50,36,5.66,-9.09,11.61,1.78,0.00,-1.70,0.64,0.00,0.00,0.00
10551,0.00,0.00,14.70,7,32,0.40,1693,63.1,41.0,0.00,0.00,8.12,16,11.99,20.50,36,5.66,-9.11,11.30,1.78,0.00,-1.70,0.64,0.00,0.00,0.00
10647,0.00,0.00,14.70,7,34,0.40,1688,62.8,41.4,0.00,0.00,8.13,16,11.99,20.50,36,5.51,-9.13,11.30,1.78,0.00,-1.70,0.64,0.00,0.00,0.00
10743,0.00,0.00,14.70,7,34,0.40,1690,62.6,41.5,0.00,0.00,8.32,16,11.99,20.50,36,5.51,-9.17,11.20,1.76,0.00,-1.70,0.64,0.00,0.00,0.00
10840,0.00,0.00,14.70,7,34,0.40,1663,62.5,41.7,0.00,0.00,8.33,16,11.99,20.50,34,5.51,-9.20,11.00,1.76,0.00,-1.70,0.64,0.00,0.00,0.00
10935,0.00,0.00,14.70,7,34,0.39,1663,62.5,41.7,0.00,0.00,8.34,16,11.99,20.50,34,5.51,-9.24,10.90,1.76,0.00,-1.70,0.64,0.00,0.00,0.00
11032,0.00,0.00,14.70,7,34,0.39,1666,62.4,41.7,0.00,0.00,8.51,16,11.99,20.50,34,5.37,-9.24,10.80,1.74,0.00,-1.70,0.64,0.00,0.00,0.00
11128,0.00,0.00,14.70,7,34,0.39,1656,62.4,41.7,0.00,0.00,8.52,16,11.99,20.50,34,5.37,-9.28,10.74,1.74,0.00,-1.70,0.64,0.00,0.00,0.00
11224,0.00,0.00,14.70,7,34,0.39,1624,62.4,41.7,0.00,0.00,8.68,16,11.99,20.00,34,5.37,-9.32,10.74,1.74,0.00,-1.70,0.64,0.00,0.00,0.00
11320,0.00,0.00,14.70,7,34,0.39,1627,62.4,41.7,0.00,0.00,8.70,16,11.99,20.50,34,5.37,-9.32,10.54,1.74,0.00,-1.70,0.64,0.00,0.00,0.00
11416,0.00,0.00,14.70,7,34,0.38,1613,62.5,41.7,0.00,0.00,8.84,16,11.99,20.50,36,5.37,-9.34,10.39,1.72,0.00,-1.70,0.64,0.00,0.00,0.00
11580,0.00,0.00,14.70,7,34,0.38,1608,62.5,41.7,0.00,0.00,8.86,16,11.99,20.50,36,5.37,-9.38,10.19,1.72,0.00,-1.70,0.64,0.00,0.00,0.00
11608,0.00,0.00,14.70,7,34,0.38,1657,62.4,41.7,0.00,0.00,8.87,16,11.99,20.50,36,5.37,-9.38,10.08,1.72,0.00,-1.70,0.64,0.00,0.00,0.00
11704,0.00,0.00,14.70,7,34,0.38,1578,62.4,41.8,0.00,0.00,9.01,16,11.99,20.50,36,5.37,-9.38,10.04,1.72,0.00,-1.70,0.64,0.00,0.00,0.00
11800,0.00,0.00,14.70,7,34,0.38,1573,62.4,41.8,0.00,0.00,9.02,16,11.99,20.50,36,5.37,-9.38,10.04,1.70,0.00,-1.70,0.64,0.00,0.00,0.00
11895,0.00,0.00,14.70,7,34,0.39,1572,62.4,41.7,0.00,0.00,9.16,16,11.99,26.50,36,5.37,-9.34,10.08,1.70,0.00,-1.70,0.64,0.00,0.00,0.00
11991,0.00,0.00,14.70,7,34,0.38,1574,62.4,41.7,0.00,0.00,9.17,16,11.99,25.00,36,5.37,-9.34,10.04,1.72,0.00,-1.70,0.64,0.00,0.00,0.00
12087,0.00,0.00,14.70,7,34,0.40,1591,62.4,41.8,0.00,0.00,9.29,16,11.99,22.00,36,5.37,-9.36,9.81,1.70,0.00,-1.70,0.64,0.00,0.00,0.00
12183,0.00,0.00,14.70,7,34,0.37,1582,62.4,41.7,0.00,0.00,9.30,16,11.99,22.50,36,5.37,-9.44,9.81,1.70,0.00,-1.70,0.64,0.00,0.00,0.00
12279,0.00,0.00,14.70,7,34,0.37,1582,62.4,41.7,0.00,0.00,9.32,16,11.99,22.50,36,5.22,-9.48,9.63,1.68,0.00,-1.70,0.64,0.00,0.00,0.00
12375,0.00,0.00,14.70,7,34,0.37,1579,62.4,41.7,0.00,0.00,9.44,16,11.99,22.50,36,5.22,-9.48,9.67,1.70,0.00,-1.70,0.64,0.00,0.00,0.00
12471,0.00,0.00,14.70,7,34,0.37,1569,62.5,41.7,0.00,0.00,9.45,16,11.99,22.50,36,5.22,-9.48,9.63,1.70,0.00,-1.70,0.64,0.00,0.00,0.00
12567,0.00,0.00,14.70,7,34,0.37,1577,62.5,41.7,0.00,0.00,9.56,16,11.99,21.50,36,5.22,-9.49,9.72,1.68,0.00,-1.70,0.64,0.00,0.00,0.00
