Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),CL/OL Fueling* (status),Engine Load*  (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),Fueling Final Base* (estimated AFR),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Intake Air Temperature (F),Manifold Absolute Pressure (psi),Manifold Relative Sea Level Pressure (Direct)* (psi relative sea level),Mass Airflow (g/s),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Target Boost* (psi relative sea level),Throttle Opening Angle (%),Throttle Sensor Voltage (V),Turbo Dynamics Integral Cumulative* (absolute %),Turbo Dynamics Proportional* (absolute %),AEM UEGO Wideband [9600 baud] (AFR Gasoline)
1042,-0.78,-5.47,14.70,8,0.23,824,0.00,0.00,14.70,16,9.88,9.50,109,4.64,-10.02,3.14,1.22,0.00,-1.08,0.00,0.64,0.00,0.00,14.60
1128,0.00,-5.47,14.81,8,0.23,820,0.00,0.00,14.70,16,9.88,11.00,109,4.64,-10.02,3.16,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.60
1215,0.00,-5.47,14.81,8,0.23,817,0.00,0.00,14.70,16,9.88,10.00,109,4.64,-10.02,3.16,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.60
1302,-0.78,-5.47,14.70,8,0.23,820,0.00,0.00,14.70,16,9.88,9.50,109,4.64,-10.02,3.16,1.22,0.00,-1.08,0.00,0.64,0.00,0.00,14.60
1389,-0.78,-5.47,14.81,8,0.23,827,0.00,0.00,14.70,16,9.88,9.00,109,4.64,-10.04,3.12,1.22,0.00,-1.08,0.00,0.64,0.00,0.00,14.70
1475,-0.78,-5.47,14.70,8,0.23,814,0.00,0.00,14.70,16,9.88,10.00,109,4.64,-10.02,3.16,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.70
1562,-0.78,-5.47,14.81,8,0.24,820,0.00,0.00,14.70,16,9.88,9.50,109,4.64,-10.02,3.16,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.70
1649,0.00,-5.47,14.70,8,0.23,814,0.00,0.00,14.70,16,9.88,10.00,109,4.64,-10.02,3.16,1.22,0.00,-1.08,0.00,0.64,0.00,0.00,14.70
1736,-0.78,-5.47,14.70,8,0.23,807,0.00,0.00,14.70,16,9.88,10.50,109,4.79,-10.00,3.14,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.70
1822,-0.78,-5.47,14.70,8,0.23,818,0.00,0.00,14.70,16,9.88,9.50,109,4.79,-10.02,3.14,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.70
1909,-0.78,-5.47,14.81,8,0.23,814,0.00,0.00,14.70,16,9.88,9.50,109,4.64,-9.96,3.14,1.22,0.00,-1.08,0.00,0.64,0.00,0.00,14.70
1996,0.00,-5.47,14.81,8,0.23,817,0.00,0.00,14.70,16,9.88,9.50,109,4.79,-10.02,3.14,1.22,0.00,-1.08,0.00,0.64,0.00,0.00,14.70
2082,0.00,-5.47,14.70,8,0.23,822,0.00,0.00,14.70,16,9.88,9.50,109,4.64,-10.02,3.14,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.70
2169,-0.78,-5.47,14.81,8,0.23,828,0.00,0.00,14.70,16,9.88,9.50,109,4.64,-10.02,3.14,1.22,0.00,-1.08,0.00,0.64,0.00,0.00,14.70
2256,-0.78,-5.47,14.70,8,0.23,822,0.00,0.00,14.70,16,9.88,8.00,109,4.64,-10.02,3.14,1.22,0.00,-1.08,0.00,0.64,0.00,0.00,14.70
2343,-0.78,-5.47,14.70,8,0.23,819,0.00,0.00,14.70,16,9.88,9.50,109,4.64,-10.02,3.12,1.22,0.00,-1.08,0.00,0.64,0.00,0.00,14.70
2430,-0.78,-5.47,14.70,8,0.23,822,0.00,0.00,14.70,16,9.88,10.50,109,4.64,-10.04,3.14,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.70
2515,-0.78,-5.47,14.59,8,0.23,813,0.00,0.00,14.70,16,9.88,9.50,109,4.64,-10.02,3.14,1.22,0.00,-1.08,0.00,0.64,0.00,0.00,14.70
2603,-0.78,-5.47,14.47,8,0.23,818,0.00,0.00,14.70,16,9.88,9.00,109,4.64,-10.02,3.14,1.22,0.00,-1.08,0.00,0.64,0.00,0.00,14.70
2689,-0.78,-5.47,14.47,8,0.23,827,0.00,0.00,14.70,16,9.88,8.00,109,4.64,-10.04,3.14,1.22,0.00,-1.08,0.00,0.64,0.00,0.00,14.70
2777,-1.56,-5.47,14.47,8,0.23,831,0.00,0.00,14.70,16,9.88,9.00,109,4.64,-10.04,3.14,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.60
2863,-0.78,-5.47,14.70,8,0.23,826,0.00,0.00,14.70,16,9.88,9.00,109,4.64,-10.06,3.14,1.22,0.00,-1.08,0.00,0.64,0.00,0.00,14.60
2950,-0.78,-5.47,14.59,8,0.23,825,0.00,0.00,14.70,16,9.88,9.50,109,4.64,-10.04,3.12,1.22,0.00,-1.08,0.00,0.64,0.00,0.00,14.70
3037,-0.78,-5.47,14.70,8,0.23,822,0.00,0.00,14.70,16,9.88,9.50,109,4.64,-10.04,3.09,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.60
3123,-0.78,-5.47,14.70,8,0.23,826,0.00,0.00,14.70,16,9.88,9.00,109,4.64,-10.04,3.14,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.60
3210,-0.78,-5.47,14.70,8,0.23,815,0.00,0.00,14.70,16,9.88,9.50,109,4.64,-10.02,3.14,1.22,0.00,-1.08,0.00,0.64,0.00,0.00,14.60
3296,0.00,-5.47,14.70,8,0.23,822,0.00,0.00,14.70,16,9.88,9.50,109,4.64,-10.06,3.12,1.22,0.00,-1.08,0.00,0.64,0.00,0.00,14.70
3383,-0.78,-5.47,14.70,8,0.23,819,0.00,0.00,14.70,16,9.88,9.50,109,4.64,-10.02,3.14,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.60
3470,-0.78,-5.47,14.70,8,0.23,829,0.00,0.00,14.70,16,9.88,9.50,109,4.64,-10.04,3.12,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.70
3557,-0.78,-5.47,14.59,8,0.23,824,0.00,0.00,14.70,16,9.88,9.00,109,4.64,-10.04,3.12,1.22,0.00,-1.08,0.00,0.64,0.00,0.00,14.70
3644,-1.56,-5.47,14.47,8,0.23,816,0.00,0.00,14.70,16,9.88,10.50,109,4.64,-10.02,3.12,1.22,0.00,-1.08,0.00,0.64,0.00,0.00,14.60
3730,-0.78,-5.47,14.47,8,0.23,826,0.00,0.00,14.70,16,9.88,10.50,109,4.64,-10.04,3.12,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.60
3817,-1.56,-5.47,14.36,8,0.27,813,0.00,0.00,14.70,16,9.88,9.50,109,4.64,-9.98,3.65,1.36,0.00,-1.08,2.35,0.68,0.00,0.00,14.60
3904,-1.56,-5.47,14.47,8,0.50,814,0.00,0.00,10.78,16,10.94,10.50,109,4.79,-7.37,7.76,1.66,0.00,-1.08,7.06,0.84,0.00,0.00,14.70
3991,-0.78,-5.47,14.47,8,0.62,816,0.00,0.00,11.43,16,14.80,14.00,109,7.40,-5.72,10.19,1.84,0.00,-1.08,7.84,0.90,0.00,0.00,14.60
4078,-1.56,-4.69,14.59,8,0.60,898,0.00,0.00,13.30,16,23.24,24.50,109,9.00,-6.25,10.34,1.60,0.00,-1.08,2.75,0.86,0.00,0.00,14.50
4164,-0.78,-4.69,14.81,8,0.45,1392,0.00,0.00,16.99,16,25.35,16.50,109,9.58,-8.24,4.55,1.32,0.00,-1.08,0.00,0.64,0.00,0.00,14.60
4251,-3.12,-4.69,14.01,8,0.32,1526,0.00,0.00,16.93,16,22.54,22.50,109,6.09,-9.51,3.72,1.28,0.00,-1.39,0.00,0.64,0.00,0.00,14.70
4338,-7.03,-3.91,13.55,8,0.22,1628,0.00,0.00,16.37,16,18.67,15.50,109,5.22,-10.40,3.42,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.20
4425,-8.59,-5.47,12.63,8,0.17,1665,0.00,0.00,15.70,16,12.34,11.50,109,4.21,-11.14,3.09,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.20
4511,0.00,0.00,12.75,10,0.15,1596,0.00,0.00,14.71,16,11.99,11.50,109,3.48,-11.39,3.27,1.24,0.00,-1.70,0.00,0.64,0.00,0.00,13.60
4598,0.00,0.00,12.98,10,0.14,1507,0.00,0.00,15.49,16,11.99,11.50,109,3.34,-11.51,3.27,1.24,0.00,-1.39,0.00,0.64,0.00,0.00,13.30
4685,0.00,0.00,13.09,10,0.15,1382,0.00,0.00,14.71,16,11.29,3.00,109,3.19,-11.51,3.32,1.24,0.00,-1.39,0.00,0.64,0.00,0.00,13.10
4772,0.00,0.00,13.44,10,0.16,1316,0.00,0.00,14.71,16,10.94,6.50,109,3.19,-11.49,3.42,1.26,0.00,-1.39,0.00,0.64,0.00,0.00,13.10
4859,0.00,0.00,13.90,10,0.18,1242,0.00,0.00,14.71,16,10.59,17.50,109,3.19,-11.35,3.51,1.26,0.00,-1.39,0.00,0.64,0.00,0.00,13.20
4945,0.00,0.00,14.01,10,0.18,1204,0.00,0.00,14.71,16,10.59,18.50,109,3.34,-11.23,3.59,1.28,0.00,-1.39,0.00,0.64,0.00,0.00,13.20
5032,0.00,0.00,14.13,10,0.25,1157,0.00,0.00,13.39,16,10.23,18.00,109,3.48,-10.67,3.93,1.34,0.00,-1.08,2.75,0.70,0.00,0.00,13.50
5119,0.00,-0.78,14.36,8,0.47,1117,0.00,0.00,11.22,16,13.05,15.50,109,4.35,-8.10,6.14,1.84,0.00,-1.08,7.84,0.86,0.00,0.00,13.50
5205,0.78,0.00,14.81,8,0.60,1104,0.00,0.00,11.68,16,21.48,25.00,109,5.66,-5.63,16.17,2.00,0.00,-1.08,10.98,0.98,0.00,0.00,13.80
5293,0.00,0.00,14.47,8,0.75,1371,0.00,0.00,13.22,16,26.41,26.00,109,8.42,-4.02,19.04,2.08,0.00,-1.08,12.55,1.04,0.00,0.00,14.20
5379,-7.81,0.00,13.32,8,0.58,1631,0.00,0.00,16.12,16,30.62,33.00,109,10.74,-6.11,19.04,1.72,0.00,-1.70,5.10,0.96,0.00,0.00,14.10
5465,-9.38,0.00,12.86,8,0.36,1955,0.00,0.00,16.61,16,32.38,27.00,109,9.29,-9.11,5.07,1.38,0.00,-1.70,0.00,0.64,0.00,0.00,13.30
5553,-7.03,0.00,13.67,8,0.22,2296,0.00,0.00,16.50,16,19.73,19.50,109,6.38,-10.38,4.26,1.34,0.00,-2.01,0.00,0.64,0.00,0.00,13.30
5640,0.00,0.00,14.24,10,0.17,2252,0.00,0.00,15.49,16,3.20,-2.50,109,4.21,-10.91,4.75,1.36,0.00,-2.01,0.00,0.64,0.00,0.00,14.00
5726,0.00,0.00,14.24,10,0.14,2169,0.00,0.00,14.70,16,-10.51,-15.50,109,3.77,-11.16,4.15,1.30,0.00,-2.01,0.00,0.64,0.00,0.00,14.00
5813,0.00,0.00,14.70,10,0.11,1978,0.00,0.00,16.03,16,-14.38,-14.50,109,3.63,-11.29,3.65,1.26,0.00,-2.01,0.00,0.64,0.00,0.00,14.00
5901,0.00,0.00,15.27,10,0.12,1883,0.00,0.00,14.70,16,-4.53,2.50,109,3.34,-11.37,3.47,1.26,0.00,-1.70,0.00,0.64,0.00,0.00,14.20
5987,0.00,0.00,17.92,10,0.14,1782,0.00,0.00,14.70,16,11.99,11.50,109,3.34,-11.43,3.67,1.28,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
6074,0.00,0.00,19.64,10,0.14,1612,0.00,0.00,14.69,16,11.99,11.50,109,3.34,-11.62,3.72,1.28,0.00,-1.70,0.00,0.64,0.00,0.00,15.00
6161,0.00,0.00,22.16,10,0.17,1540,0.00,0.00,14.69,16,11.99,11.50,109,3.05,-11.54,3.75,1.28,0.00,-1.39,1.18,0.64,0.00,0.00,17.10
6248,0.00,0.00,22.74,10,0.28,1485,0.00,0.00,12.24,16,12.70,12.50,109,3.05,-10.13,5.66,1.56,0.00,-1.39,5.49,0.76,0.00,0.00,18.50
6334,0.00,0.00,22.62,10,0.55,1373,0.00,0.00,11.20,16,17.97,17.50,109,3.48,-6.15,10.75,1.92,0.00,-1.39,11.76,0.98,0.00,0.00,20.20
6421,0.00,0.00,22.28,10,0.79,1326,0.00,0.00,12.54,16,27.11,28.00,109,8.56,-1.93,21.28,2.28,0.00,-4.80,19.61,1.24,0.00,0.00,20.20
6508,0.00,0.00,20.67,10,0.84,1610,0.00,0.00,13.55,16,28.87,31.00,109,12.77,-1.45,27.92,2.28,0.00,0.15,23.53,1.40,0.00,0.00,21.70
6595,0.00,0.00,14.13,10,0.79,2428,0.00,0.00,14.81,16,35.90,35.50,109,13.35,-3.09,30.68,2.34,5.88,1.70,19.22,1.40,0.00,0.00,14.50
6682,1.56,0.00,14.47,8,0.56,2760,0.00,0.00,15.64,16,43.28,40.00,109,11.03,-7.52,25.78,2.16,5.88,1.70,1.96,0.82,0.00,0.00,14.70
6768,-0.78,0.00,14.93,8,0.27,3120,0.00,0.00,16.61,16,34.49,28.50,109,7.11,-9.73,8.31,1.62,0.00,-2.32,0.00,0.64,0.00,0.00,15.10
6855,0.00,0.00,12.06,10,0.19,3167,0.00,0.00,15.49,16,19.38,16.00,109,5.51,-10.46,7.73,1.58,0.00,-2.94,0.00,0.64,0.00,0.00,13.80
6942,0.00,0.00,12.06,10,0.16,3026,0.00,0.00,14.70,16,1.09,-8.50,109,4.21,-10.75,7.48,1.56,0.00,-2.94,0.00,0.64,0.00,0.00,13.50
7028,0.00,0.00,12.98,10,0.17,2916,0.00,0.00,14.70,16,-14.02,-15.50,109,3.92,-10.87,7.73,1.58,0.00,-2.32,0.00,0.64,0.00,0.00,13.50
7115,0.00,0.00,16.08,10,0.18,2694,0.00,0.00,14.70,16,-15.08,-15.50,109,3.92,-10.89,7.98,1.60,0.00,-2.01,0.00,0.64,0.00,0.00,13.10
7202,0.00,0.00,20.21,10,0.18,2577,0.00,0.00,14.70,16,-15.08,-15.50,109,3.77,-10.91,7.78,1.58,0.00,-2.01,0.00,0.64,0.00,0.00,14.40
7289,0.00,0.00,23.66,10,0.17,2459,0.00,0.00,14.70,16,-15.08,-15.50,109,3.77,-10.94,6.80,1.52,0.00,-2.01,0.00,0.64,0.00,0.00,17.20
7376,0.00,0.00,23.77,10,0.16,2252,0.00,0.00,14.70,16,-15.08,-15.50,109,3.77,-10.93,6.27,1.48,0.00,-2.01,0.00,0.64,0.00,0.00,22.50
7462,0.00,0.00,23.43,10,0.14,2158,0.00,0.00,15.24,16,-15.08,-15.50,109,3.77,-11.10,5.27,1.40,0.00,-2.01,0.00,0.64,0.00,0.00,30.00
7549,0.00,0.00,24.00,10,0.13,2070,0.00,0.00,15.42,16,-15.08,-14.50,109,3.63,-11.18,4.40,1.32,0.00,-2.01,0.00,0.64,0.00,0.00,39.50
7636,0.00,0.00,23.77,10,0.14,1846,0.00,0.00,14.70,16,-8.40,-5.00,109,3.48,-11.22,4.13,1.32,0.00,-1.70,0.00,0.64,0.00,0.00,58.80
7871,0.00,0.00,23.54,10,0.14,1745,0.00,0.00,14.70,16,6.72,2.50,111,3.48,-11.25,4.13,1.32,0.00,-1.70,0.00,0.64,0.00,0.00,58.80
7873,0.00,0.00,23.77,10,0.15,1682,0.00,0.00,14.69,16,11.99,11.50,111,3.48,-11.39,4.10,1.32,0.00,-1.70,0.00,0.64,0.00,0.00,73.30
10634,-8.59,-5.47,13.90,8,0.22,828,0.00,0.00,14.69,16,9.88,17.50,111,4.35,-10.36,3.01,1.20,0.00,-1.08,0.00,0.64,0.00,0.00,13.80
10720,-8.59,-5.47,13.90,8,0.22,832,0.00,0.00,14.69,16,9.88,17.50,111,4.35,-10.35,3.01,1.22,0.00,-1.08,0.00,0.64,0.00,0.00,13.80
10808,-8.59,-5.47,14.01,8,0.22,824,0.00,0.00,14.69,16,9.88,17.50,111,4.35,-10.31,3.01,1.22,0.00,-1.08,0.00,0.64,0.00,0.00,13.90
10894,-8.59,-5.47,14.13,8,0.22,824,0.00,0.00,14.69,16,9.88,17.50,111,4.35,-10.29,2.96,1.20,0.00,-1.08,0.00,0.64,0.00,0.00,13.90
10981,-8.59,-5.47,14.36,8,0.22,823,0.00,0.00,14.69,16,9.88,17.50,111,4.35,-10.25,2.94,1.20,0.00,-1.08,0.00,0.64,0.00,0.00,13.90
11067,-7.81,-5.47,14.47,8,0.22,804,0.00,0.00,14.69,16,9.88,17.50,111,4.50,-10.25,2.96,1.22,0.00,-1.08,0.00,0.64,0.00,0.00,14.00
11154,-7.81,-5.47,14.59,8,0.21,812,0.00,0.00,14.69,16,9.88,17.50,111,4.50,-10.25,2.92,1.18,0.00,-1.08,0.00,0.64,0.00,0.00,14.00
11241,-7.03,-5.47,14.70,8,0.21,828,0.00,0.00,14.69,16,9.88,16.50,111,4.50,-10.25,2.92,1.18,0.00,-1.08,0.00,0.64,0.00,0.00,14.00
11328,-7.03,-5.47,14.81,8,0.21,831,0.00,0.00,14.69,16,9.88,15.50,111,4.50,-10.27,2.90,1.20,0.00,-1.08,0.00,0.64,0.00,0.00,14.00
11415,-7.03,-5.47,14.81,8,0.22,819,0.00,0.00,14.69,16,9.88,17.50,111,4.50,-10.25,2.88,1.20,0.00,-1.08,0.00,0.64,0.00,0.00,14.20
11502,-7.03,-5.47,14.93,8,0.22,798,0.00,0.00,14.69,16,9.88,17.50,111,4.50,-10.21,2.88,1.18,0.00,-1.08,0.00,0.64,0.00,0.00,14.20
11588,-7.03,-5.47,15.04,8,0.22,796,0.00,0.00,14.69,16,9.88,17.50,111,4.50,-10.21,2.90,1.20,0.00,-1.08,0.00,0.64,0.00,0.00,14.30
11675,-6.25,-5.47,15.04,8,0.22,800,0.00,0.00,14.69,16,9.88,15.50,111,4.50,-10.17,2.92,1.18,0.00,-1.08,0.00,0.64,0.00,0.00,14.50
11762,-6.25,-5.47,15.16,8,0.22,796,0.00,0.00,14.69,16,9.88,15.00,111,4.50,-10.19,2.88,1.18,0.00,-1.08,0.00,0.64,0.00,0.00,14.60
11849,-5.47,-5.47,15.16,8,0.22,800,0.00,0.00,14.69,16,9.88,15.50,111,4.50,-10.21,2.88,1.20,0.00,-1.08,0.00,0.64,0.00,0.00,14.60
11936,-5.47,-5.47,15.39,8,0.21,810,0.00,0.00,14.69,16,9.88,14.50,111,4.50,-10.21,2.83,1.20,0.00,-1.08,0.00,0.64,0.00,0.00,14.70
12022,-4.69,-5.47,15.39,8,0.21,805,0.00,0.00,14.69,16,9.88,13.00,111,4.50,-10.21,2.83,1.18,0.00,-1.08,0.00,0.64,0.00,0.00,14.70
12109,-4.69,-5.47,15.39,8,0.21,805,0.00,0.00,14.69,16,9.88,14.00,111,4.50,-10.21,2.83,1.18,0.00,-1.08,0.00,0.64,0.00,0.00,14.80
12196,-4.69,-5.47,15.50,8,0.22,805,0.00,0.00,14.69,16,9.88,15.50,111,4.50,-10.21,2.83,1.20,0.00,-1.08,0.00,0.64,0.00,0.00,14.80
12283,-4.69,-5.47,15.39,8,0.22,788,0.00,0.00,14.69,16,9.88,14.50,111,4.50,-10.21,2.83,1.18,0.00,-1.08,0.00,0.64,0.00,0.00,15.00
12369,-3.91,-5.47,15.39,8,0.21,799,0.00,0.00,14.69,16,9.88,13.50,111,4.50,-10.15,2.85,1.20,0.00,-1.08,0.00,0.64,0.00,0.00,15.00
12456,-4.69,-5.47,15.16,8,0.22,800,0.00,0.00,14.69,16,9.88,13.50,111,4.50,-10.15,2.90,1.20,0.00,-1.08,0.00,0.64,0.00,0.00,15.10
12542,-4.69,-5.47,15.04,8,0.22,794,0.00,0.00,14.69,16,9.88,13.50,111,4.50,-10.15,2.85,1.18,0.00,-1.08,0.00,0.64,0.00,0.00,15.10
12629,-4.69,-5.47,15.04,8,0.22,790,0.00,0.00,14.69,16,9.88,13.50,111,4.50,-10.15,2.88,1.20,0.00,-1.08,0.00,0.64,0.00,0.00,15.10
12716,-4.69,-5.47,15.16,8,0.22,788,0.00,0.00,14.69,16,9.88,13.00,111,4.50,-10.13,2.88,1.18,0.00,-1.08,0.00,0.64,0.00,0.00,15.10
12802,-3.91,-5.47,15.16,8,0.22,790,0.00,0.00,14.69,16,9.88,13.00,111,4.50,-10.13,2.88,1.18,0.00,-1.08,0.00,0.64,0.00,0.00,15.20
12890,-3.91,-5.47,15.16,8,0.22,791,0.00,0.00,14.69,16,9.88,12.50,111,4.50,-10.11,2.90,1.20,0.00,-1.08,0.00,0.64,0.00,0.00,15.10
12976,-3.91,-5.47,15.16,8,0.22,797,0.00,0.00,14.69,16,9.88,12.00,111,4.64,-10.11,2.90,1.18,0.00,-1.08,0.00,0.64,0.00,0.00,15.20
13063,-3.12,-5.47,15.16,8,0.22,792,0.00,0.00,14.69,16,9.88,12.50,111,4.64,-10.11,2.90,1.20,0.00,-1.08,0.00,0.64,0.00,0.00,15.10
13149,-3.91,-5.47,15.04,8,0.23,779,0.00,0.00,14.69,16,9.88,13.00,111,4.64,-10.07,2.92,1.22,0.00,-1.08,0.00,0.64,0.00,0.00,15.10
13236,-3.91,-5.47,15.04,8,0.23,779,0.00,0.00,14.69,16,9.88,12.50,111,4.64,-10.06,2.94,1.20,0.00,-1.08,0.00,0.64,0.00,0.00,15.10
13324,-3.91,-5.47,14.93,8,0.23,781,0.00,0.00,14.69,16,9.88,12.00,111,4.64,-10.02,2.96,1.22,0.00,-1.08,0.00,0.64,0.00,0.00,15.10
13410,-3.91,-5.47,14.93,8,0.23,786,0.00,0.00,14.69,16,9.88,11.50,111,4.64,-10.04,2.99,1.22,0.00,-1.08,0.00,0.64,0.00,0.00,15.10
13496,-3.91,-5.47,14.81,8,0.23,797,0.00,0.00,14.69,16,9.88,10.50,111,4.64,-10.02,2.99,1.20,0.00,-1.08,0.00,0.64,0.00,0.00,15.00
13584,-3.91,-5.47,14.81,8,0.23,796,0.00,0.00,14.69,16,9.88,11.50,111,4.64,-10.00,3.01,1.22,0.00,-1.08,0.00,0.64,0.00,0.00,15.00
13670,-3.91,-5.47,14.81,8,0.23,784,0.00,0.00,14.69,16,9.88,11.50,111,4.64,-10.02,3.01,1.20,0.00,-1.08,0.00,0.64,0.00,0.00,15.10
13756,-3.91,-5.47,14.81,8,0.23,791,0.00,0.00,14.69,16,9.88,9.50,111,4.64,-9.98,3.01,1.20,0.00,-1.08,0.00,0.64,0.00,0.00,14.90
13843,-3.12,-5.47,14.81,8,0.23,801,0.00,0.00,14.69,16,9.88,9.50,111,4.79,-10.02,3.01,1.22,0.00,-1.08,0.00,0.64,0.00,0.00,14.90
13930,-3.12,-5.47,14.81,8,0.23,792,0.00,0.00,14.69,16,9.88,10.50,111,4.64,-9.96,3.01,1.20,0.00,-1.08,0.00,0.64,0.00,0.00,14.90
14017,-3.12,-5.47,14.93,8,0.23,787,0.00,0.00,14.69,16,9.88,11.50,111,4.79,-9.98,3.01,1.20,0.00,-1.08,0.00,0.64,0.00,0.00,14.90
14103,-3.12,-5.47,14.93,8,0.23,779,0.00,0.00,14.69,16,9.88,10.50,111,4.79,-9.96,3.03,1.22,0.00,-1.08,0.00,0.64,0.00,0.00,14.80
14191,-3.12,-5.47,14.93,8,0.23,791,0.00,0.00,14.69,16,9.88,10.00,111,4.79,-9.94,3.03,1.20,0.00,-1.08,0.00,0.64,0.00,0.00,14.90
14277,-2.34,-5.47,14.93,8,0.23,796,0.00,0.00,14.69,16,9.88,9.50,111,4.79,-9.94,3.05,1.22,0.00,-1.08,0.00,0.64,0.00,0.00,15.00
14364,-2.34,-5.47,15.04,8,0.23,800,0.00,0.00,14.69,16,9.88,9.00,111,4.79,-9.94,3.05,1.22,0.00,-1.08,0.00,0.64,0.00,0.00,14.90
14450,-2.34,-5.47,15.04,8,0.23,797,0.00,0.00,14.69,16,9.88,9.50,111,4.79,-9.96,3.05,1.20,0.00,-1.08,0.00,0.64,0.00,0.00,15.00
14537,-2.34,-5.47,14.93,8,0.24,782,0.00,0.00,14.69,16,9.88,11.00,111,4.79,-9.92,3.05,1.22,0.00,-1.08,0.00,0.64,0.00,0.00,14.90
14624,-2.34,-5.47,15.04,8,0.23,782,0.00,0.00,14.69,16,9.88,9.50,111,4.79,-9.92,3.09,1.22,0.00,-1.08,0.00,0.64,0.00,0.00,14.90
14710,-2.34,-5.47,15.04,8,0.23,798,0.00,0.00,14.69,16,9.88,9.00,111,4.79,-9.92,3.09,1.20,0.00,-1.08,0.00,0.64,0.00,0.00,14.90
