Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),CL/OL Fueling* (status),Engine Load*  (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),Fueling Final Base* (estimated AFR),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Intake Air Temperature (F),Manifold Absolute Pressure (psi),Manifold Relative Sea Level Pressure (Direct)* (psi relative sea level),Mass Airflow (g/s),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Target Boost* (psi relative sea level),Throttle Opening Angle (%),Throttle Sensor Voltage (V),Turbo Dynamics Integral Cumulative* (absolute %),Turbo Dynamics Proportional* (absolute %),AEM UEGO Wideband [9600 baud] (AFR Gasoline)
869,7.03,0.00,14.59,8,0.24,997,0.00,0.00,13.07,16,9.88,9.50,120,4.79,-9.94,4.03,1.30,0.00,-1.70,0.00,0.64,0.00,0.00,15.00
955,7.03,0.00,14.47,8,0.24,985,0.00,0.00,13.07,16,9.88,11.00,120,4.79,-9.90,4.03,1.30,0.00,-1.70,0.00,0.64,0.00,0.00,14.90
1041,7.03,0.00,14.47,8,0.24,992,0.00,0.00,13.07,16,9.88,10.50,120,4.79,-9.90,4.03,1.30,0.00,-1.70,0.00,0.64,0.00,0.00,14.90
1128,7.03,0.00,14.47,8,0.24,993,0.00,0.00,13.07,16,9.88,10.00,120,4.79,-9.90,4.03,1.32,0.00,-1.70,0.00,0.64,0.00,0.00,14.90
1215,7.03,0.00,14.59,8,0.24,993,0.00,0.00,13.07,16,9.88,10.00,120,4.79,-9.92,4.03,1.32,0.00,-1.70,0.00,0.64,0.00,0.00,14.80
1302,7.03,0.00,14.47,8,0.24,1006,0.00,0.00,13.07,16,9.88,8.50,120,4.79,-9.92,4.03,1.30,0.00,-1.70,0.00,0.64,0.00,0.00,14.80
1389,7.03,0.00,14.70,8,0.24,1012,0.00,0.00,13.07,16,9.88,8.00,120,4.79,-9.96,4.03,1.30,0.00,-1.70,0.00,0.64,0.00,0.00,14.80
1475,7.81,0.00,14.70,8,0.24,1009,0.00,0.00,13.07,16,9.88,8.50,120,4.79,-9.98,4.02,1.32,0.00,-1.70,0.00,0.64,0.00,0.00,14.80
1562,7.03,0.00,14.70,8,0.24,1014,0.00,0.00,13.07,16,9.88,8.00,120,4.79,-9.96,4.03,1.32,0.00,-1.70,0.00,0.64,0.00,0.00,14.80
1649,7.03,0.00,14.70,8,0.24,1000,0.00,0.00,13.07,16,9.88,9.50,120,4.64,-10.02,4.03,1.30,0.00,-1.70,0.00,0.64,0.00,0.00,14.90
1736,7.03,0.00,14.70,8,0.24,1014,0.00,0.00,13.07,16,9.88,8.00,120,4.79,-10.02,4.02,1.30,0.00,-1.70,0.00,0.64,0.00,0.00,14.90
1822,7.81,0.00,14.70,8,0.24,1006,0.00,0.00,13.07,16,9.88,9.50,120,4.64,-10.02,4.02,1.32,0.00,-1.70,0.00,0.64,0.00,0.00,14.90
1909,7.81,0.00,14.70,8,0.24,1009,0.00,0.00,13.07,16,9.88,8.00,120,4.64,-10.02,3.99,1.30,0.00,-1.70,0.00,0.64,0.00,0.00,14.90
1996,7.81,0.00,14.81,8,0.23,1016,0.00,0.00,13.07,16,9.88,8.00,120,4.64,-10.04,3.99,1.30,0.00,-1.70,0.00,0.64,0.00,0.00,14.90
2083,7.81,0.00,14.81,8,0.23,1020,0.00,0.00,13.07,16,9.88,8.00,120,4.64,-10.06,3.99,1.30,0.00,-1.70,0.00,0.64,0.00,0.00,15.00
2170,7.81,0.00,14.70,8,0.24,1080,0.00,0.00,13.07,16,9.88,7.00,120,4.64,-10.06,3.99,1.32,0.00,-1.70,0.00,0.64,0.00,0.00,15.00
2256,7.81,0.00,14.70,8,0.24,1002,0.00,0.00,13.07,16,9.88,10.50,120,4.64,-10.04,4.02,1.30,0.00,-1.70,0.00,0.64,0.00,0.00,15.00
2356,7.81,0.00,14.81,8,0.24,1014,0.00,0.00,13.07,16,9.88,9.00,120,4.64,-10.04,4.03,1.30,0.00,-1.70,0.00,0.64,0.00,0.00,15.00
2429,7.81,0.00,14.70,8,0.24,1009,0.00,0.00,13.07,16,9.88,10.50,120,4.64,-10.04,4.02,1.32,0.00,-1.70,0.00,0.64,0.00,0.00,15.00
2516,7.81,0.00,14.70,8,0.24,1016,0.00,0.00,13.07,16,9.88,9.50,120,4.64,-9.98,4.03,1.30,0.00,-1.70,0.00,0.66,0.00,0.00,14.90
2603,7.81,0.00,14.59,8,0.26,1024,0.00,0.00,13.06,16,9.88,8.00,120,4.79,-9.86,4.14,1.32,0.00,-1.70,1.18,0.68,0.00,0.00,15.00
2689,7.81,0.00,14.70,8,0.29,964,0.00,0.00,12.07,16,9.88,8.00,120,4.93,-9.61,4.39,1.38,0.00,-1.70,1.18,0.70,0.00,0.00,15.00
2776,7.81,0.00,14.70,8,0.31,1024,0.00,0.00,13.06,16,11.29,10.50,120,5.08,-9.34,5.08,1.44,0.00,-1.70,1.57,0.70,0.00,0.00,15.00
2863,7.81,0.00,14.59,8,0.33,1068,0.00,0.00,13.06,16,13.40,12.50,120,5.37,-9.11,5.65,1.44,0.00,-1.70,2.35,0.74,0.00,0.00,14.90
2950,7.03,0.00,14.59,8,0.34,1122,0.00,0.00,13.05,16,16.91,14.00,120,5.80,-8.84,5.98,1.50,0.00,-1.70,3.14,0.76,0.00,0.00,14.90
3037,7.03,0.00,14.47,8,0.37,1234,0.00,0.00,12.32,16,19.73,18.50,120,5.95,-8.53,7.24,1.58,0.00,-1.70,3.92,0.78,0.00,0.00,14.90
3124,6.25,0.00,14.36,8,0.36,1316,0.00,0.00,13.05,16,25.00,22.00,120,6.24,-8.35,8.18,1.62,0.00,-1.70,4.31,0.78,0.00,0.00,14.80
3210,7.03,0.00,14.47,8,0.34,1426,0.00,0.00,13.06,16,30.98,26.00,120,6.38,-8.30,8.69,1.62,0.00,-1.70,4.31,0.78,0.00,0.00,14.80
3296,7.03,0.00,14.47,8,0.32,1637,0.00,0.00,13.06,16,32.73,32.00,120,6.38,-8.57,8.94,1.64,0.00,-1.70,4.31,0.80,0.00,0.00,14.70
3383,7.03,0.00,14.59,8,0.32,1728,0.00,0.00,13.06,16,33.79,33.00,120,6.09,-8.88,9.07,1.64,0.00,-1.70,4.31,0.80,0.00,0.00,14.70
3470,7.81,0.00,14.81,8,0.31,1794,0.00,0.00,13.06,16,34.49,33.50,120,5.95,-9.09,9.23,1.66,0.00,-1.70,4.31,0.80,0.00,0.00,14.80
3556,9.38,0.00,15.16,8,0.29,1854,0.00,0.00,13.06,16,34.84,34.00,120,5.51,-9.26,9.15,1.66,0.00,-1.70,4.71,0.80,0.00,0.00,15.00
3644,9.38,0.00,15.27,8,0.30,1855,0.00,0.00,13.06,16,34.49,34.00,120,5.37,-9.34,9.15,1.66,0.00,-1.70,4.71,0.80,0.00,0.00,15.00
3730,10.16,0.00,15.39,8,0.31,1839,0.00,0.00,13.06,16,34.14,34.00,120,5.37,-9.34,9.15,1.66,0.00,-1.70,4.71,0.80,0.00,0.00,15.10
3817,10.94,0.00,15.27,8,0.31,1800,0.00,0.00,13.06,16,34.14,34.00,120,5.37,-9.28,9.23,1.66,0.00,-1.70,4.71,0.80,0.00,0.00,15.50
3904,11.72,0.00,15.27,8,0.32,1775,0.00,0.00,13.06,16,33.79,33.50,120,5.37,-9.24,9.23,1.66,0.00,-1.70,4.71,0.80,0.00,0.00,15.60
3991,10.94,0.00,15.16,8,0.32,1750,0.00,0.00,13.06,16,33.44,33.00,120,5.51,-9.15,9.23,1.66,0.00,-1.70,4.71,0.80,0.00,0.00,15.40
4078,10.16,0.00,15.04,8,0.33,1718,0.00,0.00,13.06,16,33.09,33.00,120,5.51,-9.05,9.33,1.66,0.00,-1.70,4.71,0.80,0.00,0.00,15.40
4164,9.38,0.00,14.59,8,0.34,1694,0.00,0.00,13.06,16,32.73,33.00,120,5.66,-8.89,9.28,1.66,0.00,-1.70,4.71,0.80,0.00,0.00,15.30
4251,8.59,0.00,14.47,8,0.34,1667,0.00,0.00,13.06,16,32.38,32.50,120,5.80,-8.74,9.41,1.66,0.00,-1.70,4.71,0.80,0.00,0.00,15.00
4338,7.81,0.00,14.13,8,0.35,1610,0.00,0.00,13.06,16,32.03,32.00,120,5.95,-8.57,9.33,1.66,0.00,-1.70,4.71,0.80,0.00,0.00,15.00
4425,7.03,0.00,13.90,8,0.36,1599,0.00,0.00,13.06,16,32.03,32.00,120,6.09,-8.41,9.41,1.66,0.00,-1.70,4.71,0.80,0.00,0.00,14.70
4511,6.25,0.00,13.90,8,0.36,1576,0.00,0.00,13.06,16,31.33,31.50,120,6.24,-8.28,9.41,1.66,0.00,-1.70,4.71,0.80,0.00,0.00,14.50
4598,6.25,0.00,13.78,8,0.37,1536,0.00,0.00,13.06,16,31.33,31.00,120,6.53,-8.18,9.41,1.66,0.00,-1.70,4.71,0.80,0.00,0.00,14.40
4685,5.47,0.00,14.01,8,0.35,1553,0.00,0.00,13.42,16,31.68,31.50,120,6.53,-8.18,9.49,1.66,0.00,-1.70,3.92,0.72,0.00,0.00,14.40
4772,4.69,0.00,14.13,8,0.29,1598,0.00,0.00,13.94,16,33.09,32.00,120,6.53,-9.80,9.28,1.62,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
4859,3.91,0.00,14.13,8,0.22,1812,0.00,0.00,13.84,16,27.81,29.00,120,4.79,-10.48,5.85,1.32,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
4946,3.12,0.00,13.90,8,0.17,1847,0.00,0.00,13.45,16,21.48,24.00,120,4.06,-10.94,3.96,1.32,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
5033,0.00,0.00,13.67,10,0.16,1836,0.00,0.00,13.08,16,14.45,18.50,120,3.77,-11.31,4.27,1.34,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
5119,0.00,0.00,13.21,10,0.15,1734,0.00,0.00,13.08,16,11.99,11.50,120,3.34,-11.43,4.32,1.36,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
5205,0.00,0.00,12.63,10,0.17,1661,0.00,0.00,13.08,16,11.99,11.50,120,3.34,-11.39,4.46,1.36,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
5292,0.00,0.00,12.86,10,0.18,1605,0.00,0.00,13.08,16,11.99,11.50,120,3.34,-11.23,4.49,1.36,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
5379,0.00,0.00,13.32,10,0.19,1568,0.00,0.00,13.07,16,14.10,20.00,120,3.48,-11.10,4.61,1.38,0.00,-1.70,0.00,0.64,0.00,0.00,14.10
5466,0.00,0.00,13.32,10,0.18,1490,0.00,0.00,13.07,16,14.10,22.00,120,3.63,-11.08,4.55,1.36,0.00,-1.70,0.00,0.64,0.00,0.00,13.80
5553,0.00,0.00,13.55,10,0.17,1458,0.00,0.00,13.07,16,14.10,22.00,120,3.63,-11.16,4.29,1.32,0.00,-1.70,0.00,0.64,0.00,0.00,13.60
5639,0.00,0.00,13.90,10,0.17,1444,0.00,0.00,13.07,16,14.10,22.00,120,3.48,-11.20,4.04,1.30,0.00,-1.70,0.00,0.64,0.00,0.00,13.60
5726,0.00,0.00,14.36,10,0.18,1365,0.00,0.00,13.07,16,14.10,22.00,120,3.48,-11.20,3.91,1.30,0.00,-1.70,0.00,0.64,0.00,0.00,13.70
5813,0.00,0.00,14.59,10,0.16,1317,0.00,0.00,13.07,16,14.10,22.00,120,3.48,-11.18,3.93,1.30,0.00,-1.70,0.00,0.64,0.00,0.00,13.70
5900,0.00,0.00,14.59,10,0.19,1243,0.00,0.00,13.07,16,14.10,22.00,120,3.63,-11.08,3.96,1.30,0.00,-1.70,0.00,0.64,0.00,0.00,13.90
5986,0.00,0.00,14.59,10,0.20,1234,0.00,0.00,13.07,16,14.10,22.00,120,3.63,-10.98,4.02,1.30,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
6073,0.00,0.00,14.70,10,0.20,1218,0.00,0.00,13.07,16,14.10,22.00,120,3.77,-10.89,4.02,1.30,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
6159,0.00,0.00,14.70,8,0.20,1176,0.00,0.00,13.07,16,14.10,22.00,120,3.77,-10.83,3.91,1.30,0.00,-1.70,0.00,0.64,0.00,0.00,14.50
6247,0.00,0.00,14.81,8,0.20,1162,0.00,0.00,13.07,16,14.10,22.00,120,3.92,-10.79,3.80,1.28,0.00,-1.70,0.00,0.64,0.00,0.00,14.50
6333,0.00,0.00,14.81,8,0.20,1146,0.00,0.00,13.07,16,14.10,22.00,120,3.92,-10.75,3.80,1.28,0.00,-1.70,0.00,0.64,0.00,0.00,14.60
6420,0.00,0.00,14.93,8,0.20,1108,0.00,0.00,13.07,16,14.10,22.00,120,3.92,-10.71,3.78,1.28,0.00,-1.70,0.00,0.64,0.00,0.00,14.70
6507,0.00,0.00,14.81,8,0.21,1074,0.00,0.00,13.07,16,14.10,22.00,120,4.06,-10.67,3.75,1.28,0.00,-1.70,0.00,0.64,0.00,0.00,14.70
6593,0.00,0.00,14.81,8,0.22,1066,0.00,0.00,13.07,16,14.10,22.00,120,4.06,-10.62,3.80,1.28,0.00,-1.70,0.00,0.64,0.00,0.00,14.80
6680,0.78,0.00,14.93,8,0.22,1048,0.00,0.00,13.07,16,14.10,22.00,120,4.06,-10.52,3.80,1.30,0.00,-1.70,0.00,0.64,0.00,0.00,14.90
6767,1.56,0.00,15.04,8,0.22,1040,0.00,0.00,13.07,16,14.10,22.00,120,4.21,-10.50,3.85,1.28,0.00,-1.70,0.00,0.64,0.00,0.00,14.80
6854,1.56,0.00,15.16,8,0.22,1048,0.00,0.00,13.07,16,14.10,22.00,120,4.21,-10.52,3.80,1.30,0.00,-1.70,0.00,0.64,0.00,0.00,14.80
6940,1.56,0.00,15.27,8,0.21,1044,0.00,0.00,13.07,16,14.10,22.00,120,4.21,-10.54,3.75,1.28,0.00,-1.70,0.00,0.64,0.00,0.00,14.80
7027,1.56,0.00,15.16,8,0.21,1046,0.00,0.00,13.07,16,14.10,21.00,120,4.21,-10.54,3.70,1.28,0.00,-1.70,0.00,0.64,0.00,0.00,14.80
7114,1.56,0.00,15.27,8,0.21,1046,0.00,0.00,13.07,16,14.10,21.00,120,4.21,-10.56,3.65,1.28,0.00,-1.70,0.00,0.64,0.00,0.00,14.80
7201,1.56,0.00,15.39,8,0.21,1039,0.00,0.00,13.07,16,14.10,21.00,120,4.21,-10.58,3.60,1.26,0.00,-1.70,0.00,0.64,0.00,0.00,15.00
7288,2.34,0.00,15.16,8,0.21,1026,0.00,0.00,13.07,16,14.10,21.00,120,4.21,-10.56,3.60,1.28,0.00,-1.70,0.00,0.64,0.00,0.00,15.00
7374,2.34,0.00,15.39,8,0.21,1026,0.00,0.00,13.07,16,14.10,21.00,120,4.21,-10.54,3.60,1.28,0.00,-1.70,0.00,0.64,0.00,0.00,15.20
7460,2.34,0.00,15.27,8,0.21,1036,0.00,0.00,13.07,16,14.10,19.50,120,4.21,-10.56,3.62,1.26,0.00,-1.70,0.00,0.64,0.00,0.00,15.10
7547,3.12,0.00,15.50,8,0.21,1039,0.00,0.00,13.07,16,14.10,18.50,120,4.06,-10.58,3.60,1.28,0.00,-1.70,0.00,0.64,0.00,0.00,15.10
7635,3.12,0.00,15.50,8,0.21,1030,0.00,0.00,13.07,16,14.10,19.00,120,4.06,-10.58,3.55,1.26,0.00,-1.70,0.00,0.64,0.00,0.00,15.30
7721,3.12,0.00,15.50,8,0.21,1013,0.00,0.00,13.07,16,14.10,20.00,120,4.06,-10.56,3.62,1.26,0.00,-1.70,0.00,0.64,0.00,0.00,15.20
7808,3.12,0.00,15.62,8,0.21,1003,0.00,0.00,13.07,16,14.10,20.50,120,4.21,-10.50,3.62,1.28,0.00,-1.70,0.00,0.64,0.00,0.00,15.20
7894,3.91,0.00,15.73,8,0.21,1006,0.00,0.00,13.07,16,14.10,20.00,120,4.21,-10.50,3.62,1.28,0.00,-1.70,0.00,0.64,0.00,0.00,15.30
7982,3.91,0.00,15.62,8,0.21,1000,0.00,0.00,13.07,16,14.10,20.00,120,4.21,-10.48,3.60,1.26,0.00,-1.70,0.00,0.64,0.00,0.00,15.30
8068,3.91,0.00,15.50,8,0.21,1004,0.00,0.00,13.07,16,14.10,19.00,120,4.21,-10.46,3.58,1.26,0.00,-1.70,0.00,0.64,0.00,0.00,15.30
8155,3.91,0.00,15.39,8,0.21,1002,0.00,0.00,13.07,16,14.10,19.00,120,4.21,-10.44,3.55,1.26,0.00,-1.70,0.00,0.64,0.00,0.00,15.30
8241,4.69,0.00,15.50,8,0.21,1000,0.00,0.00,13.07,16,14.10,18.50,120,4.21,-10.46,3.55,1.28,0.00,-1.70,0.00,0.64,0.00,0.00,15.30
8328,3.91,0.00,15.27,8,0.21,1003,0.00,0.00,13.07,16,14.10,18.50,120,4.21,-10.44,3.51,1.26,0.00,-1.70,0.00,0.64,0.00,0.00,15.50
8415,3.91,0.00,15.16,8,0.21,990,0.00,0.00,13.07,16,14.10,18.50,120,4.21,-10.42,3.51,1.24,0.00,-1.70,0.00,0.64,0.00,0.00,15.40
8502,3.91,0.00,15.27,8,0.21,988,0.00,0.00,13.07,16,14.10,18.50,120,4.21,-10.42,3.51,1.26,0.00,-1.70,0.00,0.64,0.00,0.00,15.30
8589,4.69,0.00,15.04,8,0.22,986,0.00,0.00,13.07,16,14.10,19.00,120,4.35,-10.40,3.51,1.26,0.00,-1.70,0.00,0.64,0.00,0.00,15.50
8675,3.91,0.00,14.93,8,0.21,980,0.00,0.00,13.07,16,14.10,18.50,120,4.35,-10.38,3.51,1.26,0.00,-1.70,0.00,0.64,0.00,0.00,15.40
8762,4.69,0.00,14.93,8,0.21,986,0.00,0.00,13.07,16,14.10,17.50,120,4.35,-10.40,3.51,1.26,0.00,-1.70,0.00,0.64,0.00,0.00,15.30
8849,4.69,0.00,15.04,8,0.21,988,0.00,0.00,13.07,16,14.10,17.00,120,4.35,-10.40,3.47,1.24,0.00,-1.70,0.00,0.64,0.00,0.00,15.20
8936,4.69,0.00,15.04,8,0.21,986,0.00,0.00,13.07,16,14.10,16.50,120,4.35,-10.40,3.47,1.26,0.00,-1.70,0.00,0.64,0.00,0.00,15.20
9022,4.69,0.00,14.81,8,0.21,989,0.00,0.00,13.07,16,14.10,16.00,120,4.35,-10.36,3.47,1.26,0.00,-1.70,0.00,0.64,0.00,0.00,15.10
9109,4.69,0.00,14.81,8,0.21,978,0.00,0.00,13.07,16,14.10,17.00,120,4.35,-10.38,3.42,1.26,0.00,-1.70,0.00,0.64,0.00,0.00,15.10
9196,4.69,0.00,14.81,8,0.22,966,0.00,0.00,13.07,16,14.10,18.00,120,4.35,-10.35,3.47,1.26,0.00,-1.70,0.00,0.64,0.00,0.00,15.00
9283,3.91,0.00,14.70,8,0.22,946,0.00,0.00,13.07,16,14.10,18.50,120,4.35,-10.29,3.49,1.24,0.00,-1.70,0.00,0.64,0.00,0.00,15.00
9370,3.91,0.00,14.70,8,0.23,935,0.00,0.00,13.07,16,14.10,19.50,120,4.50,-10.23,3.49,1.24,0.00,-1.70,0.00,0.64,0.00,0.00,15.00
9456,4.69,0.00,14.81,8,0.23,939,0.00,0.00,13.07,16,14.10,19.50,120,4.50,-10.17,3.58,1.26,0.00,-1.70,0.00,0.64,0.00,0.00,15.00
9543,4.69,0.00,14.81,8,0.23,934,0.00,0.00,13.07,16,14.10,19.50,120,4.50,-10.13,3.62,1.26,0.00,-1.70,0.00,0.64,0.00,0.00,15.00
9629,4.69,0.00,14.81,8,0.23,940,0.00,0.00,13.07,16,14.10,18.50,120,4.50,-10.09,3.62,1.26,0.00,-1.70,0.00,0.64,0.00,0.00,14.90
9717,4.69,0.00,14.70,8,0.23,944,0.00,0.00,13.07,16,14.10,17.50,120,4.64,-10.06,3.67,1.28,0.00,-1.70,0.00,0.64,0.00,0.00,14.90
9803,4.69,0.00,14.70,8,0.24,939,0.00,0.00,13.07,16,14.10,17.50,120,4.64,-10.04,3.67,1.28,0.00,-1.70,0.00,0.64,0.00,0.00,14.90
9890,3.91,0.00,14.70,8,0.24,943,0.00,0.00,13.07,16,14.10,17.00,120,4.64,-10.02,3.70,1.28,0.00,-1.70,0.00,0.64,0.00,0.00,14.80
9978,3.91,0.00,14.59,8,0.24,939,0.00,0.00,13.06,16,14.10,17.00,120,4.79,-9.96,3.70,1.30,0.00,-1.70,0.00,0.64,0.00,0.00,14.80
10064,3.91,0.00,14.59,8,0.25,928,0.00,0.00,13.06,16,14.10,18.00,120,4.79,-9.92,3.78,1.30,0.00,-1.70,0.00,0.64,0.00,0.00,14.80
10151,3.91,0.00,14.59,8,0.25,931,0.00,0.00,13.06,16,14.10,17.50,120,4.79,-9.90,3.80,1.30,0.00,-1.70,0.00,0.64,0.00,0.00,14.80
10238,3.91,0.00,14.47,8,0.22,941,0.00,0.00,13.06,16,14.10,16.00,120,4.79,-9.82,3.86,1.30,0.00,-1.70,0.00,0.64,0.00,0.00,14.80
10325,3.91,0.00,14.47,8,0.25,942,0.00,0.00,13.06,16,14.10,15.50,120,4.93,-9.82,3.96,1.30,0.00,-1.70,0.00,0.64,0.00,0.00,14.80
10411,3.91,0.00,14.36,8,0.25,955,0.00,0.00,13.06,16,14.10,14.50,120,4.93,-9.77,3.93,1.28,0.00,-1.70,0.00,0.64,0.00,0.00,14.70
10497,3.91,0.00,14.47,8,0.24,965,0.00,0.00,13.07,16,14.10,13.00,120,4.93,-9.82,3.93,1.28,0.00,-1.70,0.00,0.64,0.00,0.00,14.70
10584,3.91,0.00,14.59,8,0.24,976,0.00,0.00,13.07,16,14.10,11.50,120,4.93,-9.82,3.96,1.30,0.00,-1.70,0.00,0.64,0.00,0.00,14.70
10671,3.91,0.00,14.47,8,0.24,986,0.00,0.00,13.07,16,14.10,11.00,120,4.93,-9.82,3.96,1.30,0.00,-1.70,0.00,0.64,0.00,0.00,14.70
10758,3.91,0.00,14.59,8,0.24,988,0.00,0.00,13.07,16,14.10,11.00,120,4.79,-9.86,3.93,1.32,0.00,-1.70,0.00,0.64,0.00,0.00,14.70
10845,3.91,0.00,14.70,8,0.24,981,0.00,0.00,13.07,16,14.10,12.00,120,4.79,-9.86,3.96,1.30,0.00,-1.70,0.00,0.64,0.00,0.00,14.70
10932,3.91,0.00,14.70,8,0.25,975,0.00,0.00,13.06,16,14.10,13.00,120,4.79,-9.82,3.96,1.30,0.00,-1.70,0.00,0.64,0.00,0.00,14.60
11018,3.91,0.00,14.81,8,0.26,934,0.00,0.00,13.06,16,14.10,17.00,120,4.93,-9.78,3.96,1.30,0.00,-1.70,0.00,0.64,0.00,0.00,14.70
11105,4.69,0.00,14.81,8,0.27,935,0.00,0.00,13.06,16,14.10,16.50,120,4.93,-9.73,4.05,1.30,0.00,-1.70,0.00,0.64,0.00,0.00,14.80
11191,4.69,0.00,14.81,8,0.27,926,0.00,0.00,13.06,16,14.10,17.50,120,4.93,-9.63,4.10,1.30,0.00,-1.70,0.00,0.64,0.00,0.00,14.80
11279,4.69,0.00,14.81,8,0.26,944,0.00,0.00,13.06,16,14.10,15.00,120,5.08,-9.61,4.14,1.32,0.00,-1.70,0.00,0.64,0.00,0.00,14.80
11366,4.69,0.00,14.81,8,0.25,968,0.00,0.00,13.06,16,14.10,12.50,120,5.08,-9.61,4.17,1.32,0.00,-1.70,0.00,0.64,0.00,0.00,14.90
11452,4.69,0.00,14.70,8,0.25,976,0.00,0.00,13.07,16,14.10,11.50,120,5.08,-9.65,4.17,1.34,0.00,-1.70,0.00,0.64,0.00,0.00,15.00
11540,4.69,0.00,14.81,8,0.25,981,0.00,0.00,13.07,16,14.10,11.50,120,5.08,-9.67,4.13,1.32,0.00,-1.70,0.00,0.64,0.00,0.00,15.00
11626,4.69,0.00,14.70,8,0.25,992,0.00,0.00,13.07,16,14.10,10.50,120,4.93,-9.73,4.05,1.30,0.00,-1.70,0.00,0.64,0.00,0.00,14.90
11712,4.69,0.00,14.81,8,0.25,990,0.00,0.00,13.07,16,14.10,11.00,120,4.93,-9.77,4.10,1.30,0.00,-1.70,0.00,0.64,0.00,0.00,15.00
11799,4.69,0.00,14.81,8,0.25,996,0.00,0.00,13.07,16,14.10,10.50,120,4.93,-9.77,4.10,1.32,0.00,-1.70,0.00,0.64,0.00,0.00,15.00
11886,4.69,0.00,14.81,8,0.25,998,0.00,0.00,13.07,16,14.10,10.50,120,4.93,-9.77,4.10,1.34,0.00,-1.70,0.00,0.64,0.00,0.00,14.90
11973,4.69,0.00,14.93,8,0.25,980,0.00,0.00,13.07,16,14.10,13.00,120,4.93,-9.77,4.10,1.32,0.00,-1.70,0.00,0.64,0.00,0.00,14.90
12059,4.69,0.00,14.93,8,0.25,988,0.00,0.00,13.07,16,14.10,12.00,120,4.93,-9.75,4.14,1.30,0.00,-1.70,0.00,0.64,0.00,0.00,15.00
12147,4.69,0.00,14.93,8,0.28,985,0.00,0.00,13.07,16,14.10,13.00,120,4.93,-9.75,4.13,1.32,0.00,-1.70,0.00,0.64,0.00,0.00,15.00
