Time (msec),A/F Sensor #1 (AFR),Engine Load* (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Manifold Absolute Pressure (psi),Mass Airflow (g/s),Target Boost* (psi relative sea level),Throttle Sensor Voltage (V)
21101,14.81,0.24,2223,0.00,0.00,16,41.88,41.50,8.13,17.55,-2.51,0.90
21274,14.93,0.21,2298,0.00,0.00,16,42.23,41.50,7.55,16.29,-2.82,0.86
21450,14.59,0.19,2337,0.00,0.00,16,39.06,38.50,7.11,15.33,-2.82,0.84
21610,14.70,0.19,2414,0.00,0.00,16,39.06,38.50,6.67,15.55,-3.11,0.84
21781,14.81,0.17,2434,0.00,0.00,16,25.70,26.00,5.95,13.01,-3.11,0.78
21958,14.36,0.15,2432,0.00,0.00,16,14.80,14.00,5.51,12.48,-3.11,0.78
22130,14.13,0.15,2425,0.00,0.00,16,12.70,13.00,5.37,12.19,-3.11,0.76
22305,14.59,0.14,2364,0.00,0.00,16,7.77,7.00,4.93,10.49,-3.11,0.74
22486,14.24,0.13,2381,0.00,0.00,16,4.61,3.50,4.64,10.03,-3.11,0.74
22658,14.59,0.11,2300,0.00,0.00,16,0.39,0.00,4.35,8.56,-2.82,0.70
22830,14.70,0.10,2288,0.00,0.00,16,3.91,3.50,4.06,7.34,-2.82,0.64
23001,14.70,0.09,2210,0.00,0.00,16,9.18,9.50,3.63,6.59,-2.51,0.64
23173,15.50,0.09,2162,0.00,0.00,16,14.80,14.50,3.48,6.70,-2.51,0.64
23347,17.69,0.08,2111,0.00,0.00,16,14.45,14.00,3.48,5.87,-2.20,0.64
23506,20.44,0.08,2040,0.00,0.00,16,14.10,14.00,3.48,5.80,-1.90,0.64
23693,23.89,0.08,1986,0.00,0.00,16,14.10,14.00,3.48,5.58,-1.90,0.64
23864,25.04,0.09,1940,0.00,0.00,16,14.10,14.00,3.34,5.55,-1.60,0.64
24039,23.89,0.09,1870,0.00,0.00,16,14.10,14.00,3.34,5.46,-1.60,0.64
24211,24.12,0.09,1803,0.00,0.00,16,14.10,14.00,3.34,5.40,-1.60,0.64
24382,23.77,0.09,1762,0.00,0.00,16,14.10,14.00,3.34,5.36,-1.60,0.64
24554,24.12,0.09,1702,0.00,0.00,16,14.10,14.00,3.34,5.36,-1.60,0.64
24715,24.35,0.12,1656,0.00,0.00,16,14.10,13.50,3.48,6.26,-1.60,0.68
24887,24.23,0.11,1607,0.00,0.00,16,16.91,16.50,4.06,5.87,-1.60,0.70
25072,24.23,0.11,1598,0.00,0.00,16,19.38,18.50,3.92,5.94,-1.60,0.70
25239,23.66,0.12,1552,0.00,0.00,16,22.54,22.00,4.06,6.15,-1.60,0.70
25410,23.43,0.12,1558,0.00,0.00,16,25.35,24.50,4.06,6.15,-1.60,0.70
25582,17.69,0.12,1592,0.00,0.00,16,26.76,26.00,4.21,6.11,-1.60,0.72
25754,15.73,0.12,1552,0.00,0.00,16,26.41,26.00,4.21,6.29,-1.60,0.72
25926,14.81,0.13,1534,0.00,0.00,16,26.41,26.00,4.50,6.48,-1.60,0.76
26098,14.70,0.16,1583,0.00,0.00,16,27.81,27.00,5.08,8.36,-1.60,0.82
26270,14.93,0.21,1621,0.00,0.00,16,29.92,29.00,5.95,11.19,-1.60,0.84
26442,14.70,0.22,1634,0.00,0.00,16,30.62,29.50,6.96,11.82,-1.60,0.86
26613,14.24,0.21,1707,0.00,0.00,16,32.03,32.00,7.11,12.10,-1.60,0.86
26785,14.59,0.21,1749,0.00,0.00,16,33.09,32.00,7.11,11.93,-1.60,0.86
26957,15.16,0.20,1809,0.00,0.00,16,34.14,33.00,6.82,12.37,-1.60,0.86
27134,15.39,0.19,1875,0.00,0.00,16,35.55,34.50,6.82,12.37,-1.60,0.86
27306,15.04,0.20,1952,0.00,0.00,16,36.60,35.50,6.67,12.58,-1.60,0.88
27490,14.70,0.20,2002,0.00,0.00,16,37.30,36.50,6.82,13.01,-1.60,0.88
27661,14.47,0.20,2064,0.00,0.00,16,38.36,38.00,6.82,13.78,-1.90,0.88
27821,14.70,0.20,2108,0.00,0.00,16,38.01,38.00,6.82,13.78,-2.20,0.88
27993,14.59,0.20,2123,0.00,0.00,16,37.66,37.00,6.82,13.95,-2.20,0.88
28180,14.59,0.20,2201,0.00,0.00,16,40.12,39.50,6.82,14.85,-2.51,0.88
28352,14.59,0.21,2269,0.00,0.00,16,41.17,40.00,6.82,15.63,-2.51,0.88
28524,14.47,0.21,2334,0.00,0.00,16,42.23,41.50,6.96,16.14,-2.82,0.88
28696,14.47,0.20,2302,0.00,0.00,16,41.88,41.50,6.96,16.00,-2.82,0.86
28868,14.24,0.19,2425,0.00,0.00,16,41.52,41.50,6.82,16.07,-3.11,0.78
29040,14.59,0.16,2378,0.00,0.00,16,21.84,20.00,5.95,11.88,-3.11,0.78
29214,13.32,0.15,2343,0.00,0.00,16,18.32,15.00,5.37,11.77,-2.82,0.78
29388,14.01,0.14,2360,0.00,0.00,16,12.34,11.50,5.08,11.39,-2.82,0.78
29560,14.36,0.14,2374,0.00,0.00,16,11.29,12.00,5.08,11.44,-3.11,0.78
29732,14.70,0.15,2332,0.00,0.00,16,16.21,16.50,5.08,11.44,-2.82,0.78
29904,14.47,0.14,2325,0.00,0.00,16,15.51,15.00,5.08,10.89,-2.82,0.78
30077,14.24,0.14,2313,0.00,0.00,16,10.94,8.50,5.08,10.78,-2.82,0.78
30251,14.59,0.15,2335,0.00,0.00,16,16.56,15.50,5.08,11.61,-2.82,0.78
30423,14.70,0.15,2310,0.00,0.00,16,19.38,19.00,5.08,11.25,-2.82,0.78
30597,14.59,0.15,2270,0.00,0.00,16,18.67,19.00,5.22,11.19,-2.82,0.80
30769,14.24,0.15,2263,0.00,0.00,16,21.13,19.00,5.22,11.09,-2.82,0.80
30940,14.47,0.15,2256,0.00,0.00,16,20.78,21.00,5.37,11.39,-2.51,0.80
31112,14.47,0.16,2252,0.00,0.00,16,23.24,23.00,5.51,11.71,-2.51,0.80
31286,14.59,0.16,2254,0.00,0.00,16,24.65,24.00,5.51,11.66,-2.51,0.82
31458,14.70,0.17,2271,0.00,0.00,16,28.52,27.50,5.80,12.96,-2.82,0.84
31630,14.70,0.18,2298,0.00,0.00,16,33.79,32.00,6.09,13.90,-2.82,0.86
31802,14.70,0.22,2314,0.00,0.00,16,42.23,42.00,6.53,16.89,-2.82,0.90
31974,14.36,0.24,2386,0.00,0.00,16,43.98,43.50,7.40,18.88,-3.11,0.92
32134,13.90,0.24,2453,0.00,0.00,16,44.34,43.50,7.84,19.74,-3.11,0.92
32306,14.36,0.25,2496,0.00,0.00,16,44.69,44.00,7.84,20.67,-3.42,0.92
32492,14.47,0.24,2554,0.00,0.00,16,44.34,43.50,7.84,20.84,-3.73,0.92
32664,14.36,0.24,2579,0.00,0.00,16,44.34,43.50,7.84,21.03,-3.73,0.92
32836,14.47,0.24,2616,0.00,0.00,16,44.34,43.50,7.84,21.36,-3.73,0.92
33008,14.24,0.25,2727,0.00,0.00,16,44.34,43.50,7.69,21.36,-4.33,0.92
33180,14.47,0.25,2820,0.00,0.00,16,44.34,43.50,7.55,22.06,-4.33,0.92
33352,14.59,0.22,2896,0.00,0.00,16,44.34,43.50,7.40,21.62,-4.33,0.92
33528,14.47,0.21,2989,0.00,0.00,16,44.34,43.50,7.25,21.63,-4.33,0.92
33700,14.36,0.21,3067,0.00,0.00,16,44.34,43.50,7.11,21.80,-4.33,0.92
33872,14.01,0.16,3133,0.00,0.00,16,33.09,43.50,6.82,18.41,-4.33,0.68
34044,12.17,0.10,2910,0.00,0.00,16,-10.16,-10.50,3.92,9.31,-4.33,0.64
34215,11.94,0.11,2704,0.00,0.00,16,-10.16,-10.50,3.77,9.70,-4.04,0.64
34376,14.93,0.12,2397,0.00,0.00,16,0.74,-9.50,3.92,9.26,-3.11,0.64
34564,20.10,0.10,2110,0.00,0.00,16,14.45,14.00,3.92,7.06,-2.51,0.64
34736,24.58,0.10,1946,0.00,0.00,16,14.10,14.00,3.77,6.40,-1.60,0.64
34907,24.35,0.11,1670,0.00,0.00,16,14.10,14.00,3.77,6.22,-1.60,0.64
35079,24.58,0.13,1493,0.00,0.00,16,14.10,22.00,3.92,6.11,-1.60,0.64
35251,24.58,0.14,1236,0.00,0.00,16,14.10,13.50,4.21,6.05,-1.60,0.68
35423,24.12,0.13,1323,0.00,0.00,16,15.86,15.00,4.50,5.59,-1.60,0.72
35595,24.46,0.13,1361,0.00,0.00,16,18.32,18.50,4.64,6.18,-1.60,0.72
35771,22.39,0.12,1590,0.00,0.00,16,23.59,22.50,4.79,6.40,-1.60,0.76
35943,15.85,0.14,1833,0.00,0.00,16,31.68,31.00,4.93,8.69,-1.60,0.80
36115,15.50,0.17,1724,0.00,0.00,16,30.62,30.50,5.08,8.95,-1.60,0.80
36287,15.50,0.15,1788,0.00,0.00,16,30.62,30.50,5.22,8.96,-1.60,0.80
36458,14.81,0.15,1823,0.00,0.00,16,31.68,31.00,5.37,9.04,-1.60,0.80
36630,14.59,0.15,1744,0.00,0.00,16,30.98,30.50,5.37,8.82,-1.60,0.80
36802,14.70,0.15,1779,0.00,0.00,16,30.98,30.50,5.37,8.82,-1.60,0.78
36974,14.93,0.14,1825,0.00,0.00,16,31.33,30.50,5.22,8.14,-1.60,0.78
37146,15.16,0.14,1817,0.00,0.00,16,30.98,30.50,4.79,7.46,-1.60,0.70
37318,15.04,0.10,1815,0.00,0.00,16,28.52,28.50,3.92,4.85,-1.60,0.66
37486,14.93,0.09,1763,0.00,0.00,16,20.43,19.50,3.48,5.17,-1.60,0.64
37658,15.04,0.09,1781,0.00,0.00,16,14.10,14.00,3.19,5.46,-1.60,0.64
37830,17.00,0.09,1752,0.00,0.00,16,14.10,14.00,3.34,5.42,-1.60,0.64
38006,18.72,0.09,1723,0.00,0.00,16,14.10,14.00,3.34,5.36,-1.60,0.64
38178,22.62,0.09,1704,0.00,0.00,16,14.10,14.00,3.34,5.23,-1.60,0.64
38350,25.72,0.09,1676,0.00,0.00,16,14.10,14.00,3.34,5.23,-1.60,0.64
38522,25.61,0.10,1660,0.00,0.00,16,14.10,14.00,3.48,5.30,-1.60,0.64
38694,24.35,0.10,1625,0.00,0.00,16,14.10,14.00,3.48,5.23,-1.60,0.64
38865,24.35,0.10,1594,0.00,0.00,16,14.10,14.00,3.63,5.14,-1.60,0.64
39037,24.58,0.12,1316,0.00,0.00,16,14.10,22.00,3.77,4.82,-1.60,0.64
39209,24.35,0.11,1217,0.00,0.00,16,14.10,22.00,3.92,4.73,-1.60,0.64
39381,24.00,0.12,1221,0.00,0.00,16,14.10,22.00,3.77,4.43,-1.60,0.64
39553,24.23,0.11,1190,0.00,0.00,16,14.10,22.00,3.77,4.40,-1.30,0.64
39725,23.77,0.11,1171,0.00,0.00,16,14.10,22.00,3.77,4.37,-1.30,0.64
39912,24.00,0.11,1136,0.00,0.00,16,14.10,22.00,3.77,4.21,-1.30,0.64
40068,18.60,0.11,1106,0.00,0.00,16,14.10,22.00,3.77,4.15,-1.30,0.64
40256,14.47,0.12,1102,0.00,0.00,16,14.10,22.00,3.77,3.99,-1.30,0.64
40428,12.98,0.11,1076,0.00,0.00,16,14.10,22.00,3.77,3.83,-1.30,0.64
40600,12.52,0.11,1057,0.00,0.00,16,14.10,22.00,3.77,3.75,-1.30,0.64
40772,12.40,0.11,1038,0.00,0.00,16,14.10,22.00,3.77,3.75,-1.30,0.64
40943,12.40,0.11,994,0.00,0.00,16,14.10,22.00,3.77,3.70,-1.30,0.64
41115,12.52,0.11,956,0.00,0.00,16,14.10,22.00,3.92,3.67,-1.30,0.64
41287,12.52,0.11,943,0.00,0.00,16,14.10,22.00,4.06,3.49,-1.30,0.64
41467,12.63,0.11,922,0.00,0.00,16,14.10,22.00,4.06,3.40,-1.30,0.64
41639,12.86,0.11,908,0.00,0.00,16,14.10,22.00,4.21,3.28,-1.30,0.64
41813,12.98,0.11,886,0.00,0.00,16,14.10,22.00,4.21,3.23,-1.30,0.64
41985,12.98,0.11,844,0.00,0.00,16,14.10,22.00,4.35,3.19,-1.30,0.64
42155,13.32,0.11,836,0.00,0.00,16,14.10,22.00,4.35,3.13,-1.30,0.64
42328,13.32,0.11,829,0.00,0.00,16,14.10,22.00,4.50,3.08,-1.30,0.64
42488,14.01,0.11,808,0.00,0.00,16,14.10,22.00,4.64,3.10,-1.30,0.64
42660,14.59,0.12,794,0.00,0.00,16,14.10,22.00,4.64,3.10,-1.30,0.64
42847,14.81,0.12,802,0.00,0.00,16,14.10,22.00,4.64,3.10,-1.30,0.64
43019,15.16,0.12,793,0.00,0.00,16,14.10,22.00,4.79,3.10,-1.30,0.64
43191,15.50,0.12,796,0.00,0.00,16,14.10,20.50,4.79,3.08,-1.30,0.64
43363,15.85,0.12,800,0.00,0.00,16,14.10,20.00,4.79,3.10,-1.30,0.64
43535,16.08,0.11,802,0.00,0.00,16,14.10,19.00,4.79,3.08,-1.30,0.64
43707,16.19,0.12,792,0.00,0.00,16,14.10,19.00,4.79,3.08,-1.30,0.64
43878,16.19,0.12,802,0.00,0.00,16,14.10,17.50,4.79,3.13,-1.30,0.64
44054,16.19,0.12,796,0.00,0.00,16,14.10,17.50,4.79,3.13,-1.30,0.64
44226,16.19,0.11,805,0.00,0.00,16,14.10,16.00,4.79,3.10,-1.30,0.64
44398,16.19,0.11,815,0.00,0.00,16,14.10,14.50,4.79,3.08,-1.30,0.64
44570,16.19,0.12,810,0.00,0.00,16,14.10,16.00,4.79,3.08,-1.30,0.64
44742,16.19,0.11,800,0.00,0.00,16,14.10,15.50,4.79,3.08,-1.30,0.64
44914,15.96,0.11,820,0.00,0.00,16,14.10,13.50,4.79,3.08,-1.30,0.64
45089,15.96,0.11,814,0.00,0.00,16,14.10,14.00,4.79,3.08,-1.30,0.64
45261,15.73,0.11,805,0.00,0.00,16,14.10,15.00,4.79,3.08,-1.30,0.64
45422,15.85,0.11,804,0.00,0.00,16,14.10,13.50,4.79,3.08,-1.30,0.64
45594,15.73,0.11,812,0.00,0.00,16,14.10,13.00,4.79,3.08,-1.30,0.64
45766,15.50,0.11,816,0.00,0.00,16,14.10,13.50,4.79,3.08,-1.30,0.64
45938,15.39,0.11,818,0.00,0.00,16,14.10,13.00,4.64,3.05,-1.30,0.64
46125,15.39,0.13,836,0.00,0.00,16,14.10,11.50,4.64,3.08,-1.30,0.70
46297,15.27,0.20,852,0.00,0.00,16,15.51,14.50,5.80,5.65,-1.30,0.74
46469,15.27,0.19,970,0.00,0.00,16,17.97,17.00,6.24,6.59,-1.30,0.76
46643,14.36,0.17,1192,0.00,0.00,16,20.78,19.00,6.67,6.99,-1.60,0.76
46815,12.75,0.18,1297,0.00,0.00,16,23.24,22.50,6.53,7.78,-1.60,0.78
46987,14.01,0.20,1276,0.00,0.00,16,23.24,22.50,6.53,8.60,-1.60,0.80
47159,15.50,0.21,1289,0.00,0.00,16,24.30,23.50,6.96,9.04,-1.60,0.80
47331,15.50,0.22,1279,0.00,0.00,16,24.65,23.50,7.11,9.31,-1.60,0.80
47497,14.93,0.22,1320,0.00,0.00,16,25.70,25.00,7.40,9.70,-1.60,0.82
47669,14.59,0.22,1330,0.00,0.00,16,25.70,25.00,7.40,9.84,-1.60,0.82
47840,14.70,0.23,1322,0.00,0.00,16,26.05,25.00,7.55,9.97,-1.60,0.82
48012,14.81,0.24,1285,0.00,0.00,16,26.41,26.00,7.84,10.17,-1.60,0.82
48184,14.70,0.24,1286,0.00,0.00,16,26.41,26.00,7.98,10.28,-1.60,0.82
48356,14.70,0.25,1277,0.00,0.00,16,27.46,26.00,8.13,10.45,-1.60,0.82
48542,14.59,0.25,1256,0.00,0.00,16,27.46,26.50,8.27,10.45,-1.60,0.82
48713,14.59,0.26,1216,0.00,0.00,16,28.16,27.00,8.56,10.43,-1.60,0.82
48884,14.36,0.27,1184,0.00,0.00,16,29.22,28.00,8.85,10.54,-1.30,0.82
49060,14.13,0.28,1168,0.00,0.00,16,28.87,28.50,9.14,10.43,-1.30,0.82
49230,14.13,0.25,1252,0.00,0.00,16,27.81,27.00,9.14,10.74,-1.60,0.82
49404,14.59,0.24,1360,0.00,0.00,16,27.81,27.00,8.56,10.54,-1.60,0.82
49565,14.81,0.23,1454,0.00,0.00,16,28.16,27.00,7.98,10.79,-1.60,0.82
49737,14.70,0.21,1521,0.00,0.00,16,28.87,28.00,7.84,10.06,-1.60,0.74
49909,14.70,0.12,1746,0.00,0.00,16,25.35,26.00,4.93,4.18,-1.60,0.64
50081,14.36,0.09,1738,0.00,0.00,16,15.86,16.50,3.63,4.51,-1.60,0.64
50252,14.59,0.12,1546,0.00,0.00,16,14.10,14.00,3.63,5.52,-1.60,0.64
50439,16.31,0.13,1287,0.00,0.00,16,14.10,22.00,3.77,5.21,-1.60,0.64
50608,18.03,0.15,1276,0.00,0.00,16,14.80,14.00,4.21,6.18,-1.60,0.70
50780,21.36,0.13,1299,0.00,0.00,16,16.91,16.00,4.35,5.62,-1.60,0.70
