Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),CL/OL Fueling* (status),Coolant Temperature (F),Engine Load*  (g/rev),Engine Speed (rpm),Ethanol Content (%),Ethanol Content Global Fuel Compensation (%),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),Fueling Final Base* (estimated AFR),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Intake Air Temperature (F),Manifold Absolute Pressure (psi),Manifold Relative Sea Level Pressure (Direct)* (psi relative sea level),Mass Airflow (g/s),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Target Boost* (psi relative sea level),Throttle Sensor Voltage (V),Turbo Dynamics Integral Cumulative* (absolute %),Turbo Dynamics Proportional* (absolute %),AEM UEGO Wideband [9600 baud] (AFR Gasoline)
1630,3.12,0.00,14.70,8,162,0.25,1088,71.7,47.8,0.00,0.00,14.70,16,10.23,11.00,118,4.79,-9.90,4.57,1.36,0.00,-1.70,0.64,0.00,0.00,14.80
1726,3.12,0.00,14.70,8,162,0.25,1096,71.7,47.8,0.00,0.00,14.70,16,10.23,10.50,118,4.79,-9.90,4.60,1.36,0.00,-1.70,0.64,0.00,0.00,14.80
1822,3.12,0.00,14.70,8,162,0.25,1111,71.7,47.8,0.00,0.00,14.70,16,10.23,8.50,118,4.79,-9.94,4.57,1.36,0.00,-1.70,0.64,0.00,0.00,14.80
1918,3.12,0.00,14.47,8,162,0.25,1102,71.6,47.8,0.00,0.00,14.70,16,10.23,11.50,118,4.79,-9.92,4.60,1.36,0.00,-1.70,0.64,0.00,0.00,14.70
2013,3.12,0.00,14.59,8,162,0.25,1094,71.7,47.8,0.00,0.00,14.70,16,10.23,10.50,118,4.79,-9.94,4.60,1.36,0.00,-1.70,0.64,0.00,0.00,14.70
2110,3.12,0.00,14.59,8,162,0.25,1093,71.7,47.8,0.00,0.00,14.70,16,10.23,9.50,118,4.79,-9.92,4.57,1.36,0.00,-1.70,0.64,0.00,0.00,14.70
2205,3.12,0.00,14.59,8,162,0.25,1101,71.7,47.8,0.00,0.00,14.70,16,10.23,9.50,118,4.79,-9.90,4.53,1.36,0.00,-1.70,0.64,0.00,0.00,14.60
2301,3.12,0.00,14.59,8,162,0.25,1087,71.7,47.8,0.00,0.00,14.70,16,10.23,10.50,118,4.79,-9.90,4.60,1.36,0.00,-1.70,0.64,0.00,0.00,14.70
2398,2.34,0.00,14.47,8,162,0.25,1081,71.7,47.8,0.00,0.00,14.70,16,10.23,11.50,118,4.79,-9.86,4.60,1.36,0.00,-1.70,0.64,0.00,0.00,14.70
2493,2.34,0.00,14.59,8,162,0.25,1097,71.7,47.8,0.00,0.00,14.70,16,10.23,10.00,118,4.79,-9.88,4.60,1.36,0.00,-1.70,0.64,0.00,0.00,14.70
2589,3.12,0.00,14.47,8,162,0.25,1089,71.7,47.8,0.00,0.00,14.70,16,10.23,10.50,118,4.79,-9.90,4.57,1.36,0.00,-1.70,0.64,0.00,0.00,14.70
2685,3.12,0.00,14.59,8,162,0.25,1097,71.7,47.8,0.00,0.00,14.70,16,10.23,9.50,118,4.79,-9.92,4.60,1.36,0.00,-1.70,0.64,0.00,0.00,14.70
2781,3.12,0.00,14.59,8,162,0.25,1095,71.7,47.8,0.00,0.00,14.70,16,10.23,10.00,118,4.79,-9.92,4.57,1.36,0.00,-1.70,0.64,0.00,0.00,14.60
2877,2.34,0.00,14.47,8,162,0.25,1092,71.7,47.8,0.00,0.00,14.70,16,10.23,10.50,118,4.79,-9.92,4.60,1.36,0.00,-1.70,0.64,0.00,0.00,14.70
2973,2.34,0.00,14.59,8,162,0.25,1096,71.7,47.8,0.00,0.00,14.70,16,10.23,9.50,118,4.79,-9.90,4.60,1.36,0.00,-1.70,0.64,0.00,0.00,14.60
3069,2.34,0.00,14.47,8,162,0.25,1093,71.7,47.8,0.00,0.00,14.70,16,10.23,10.00,118,4.79,-9.90,4.60,1.36,0.00,-1.70,0.64,0.00,0.00,14.60
3166,2.34,0.00,14.59,8,162,0.25,1100,71.7,47.8,0.00,0.00,14.70,16,10.23,9.50,118,4.79,-9.86,4.60,1.36,0.00,-1.70,0.64,0.00,0.00,14.60
3260,2.34,0.00,14.47,8,162,0.25,1087,71.7,47.8,0.00,0.00,14.70,16,10.23,9.50,118,4.79,-9.86,4.60,1.36,0.00,-1.70,0.64,0.00,0.00,14.60
3357,2.34,0.00,14.59,8,162,0.26,1093,71.7,47.8,0.00,0.00,14.70,16,10.23,11.00,118,4.79,-9.88,4.60,1.36,0.00,-1.70,0.64,0.00,0.00,14.60
3453,3.12,0.00,14.59,8,162,0.25,1100,71.7,47.8,0.00,0.00,14.70,16,10.23,9.50,118,4.79,-9.88,4.64,1.36,0.00,-1.70,0.64,0.00,0.00,14.60
3548,2.34,0.00,14.47,8,162,0.25,1096,71.7,47.8,0.00,0.00,14.70,16,10.23,9.50,118,4.79,-9.88,4.60,1.36,0.00,-1.70,0.64,0.00,0.00,14.60
3645,3.12,0.00,14.59,8,162,0.25,1092,71.7,47.8,0.00,0.00,14.70,16,10.23,10.00,118,4.79,-9.86,4.57,1.36,0.00,-1.70,0.64,0.00,0.00,14.60
3740,2.34,0.00,14.59,8,162,0.25,1092,71.7,47.8,0.00,0.00,14.70,16,9.88,10.00,118,4.79,-9.88,4.60,1.38,0.00,-1.70,0.64,0.00,0.00,14.60
3837,2.34,0.00,14.47,8,162,0.25,1090,71.7,47.8,0.00,0.00,14.70,16,10.23,10.50,118,4.79,-9.86,4.60,1.36,0.00,-1.70,0.64,0.00,0.00,14.70
3933,2.34,0.00,14.59,8,162,0.25,1096,71.7,47.8,0.00,0.00,14.70,16,10.23,9.50,118,4.79,-9.86,4.60,1.36,0.00,-1.70,0.64,0.00,0.00,14.70
4029,2.34,0.00,14.47,8,162,0.25,1086,71.7,47.8,0.00,0.00,14.70,16,10.23,10.50,118,4.79,-9.86,4.60,1.36,0.00,-1.70,0.64,0.00,0.00,14.60
4125,2.34,0.00,14.47,8,162,0.25,1102,71.7,47.8,0.00,0.00,14.70,16,10.23,9.50,118,4.79,-9.90,4.60,1.36,0.00,-1.70,0.64,0.00,0.00,14.70
4221,2.34,0.00,14.59,8,162,0.25,1099,71.7,47.8,0.00,0.00,14.70,16,10.23,9.50,118,4.79,-9.92,4.57,1.36,0.00,-1.70,0.64,0.00,0.00,14.60
4317,2.34,0.00,14.59,8,162,0.25,1087,71.7,47.8,0.00,0.00,14.70,16,10.23,10.50,118,4.79,-9.92,4.60,1.36,0.00,-1.70,0.64,0.00,0.00,14.60
4412,2.34,0.00,14.59,8,162,0.25,1084,71.7,47.8,0.00,0.00,14.70,16,9.88,10.50,118,4.79,-9.92,4.60,1.36,0.00,-1.70,0.64,0.00,0.00,14.60
4509,2.34,0.00,14.36,8,163,0.25,1090,71.7,47.8,0.00,0.00,14.70,16,10.23,10.00,118,4.79,-9.88,4.60,1.34,0.00,-1.70,0.64,0.00,0.00,14.70
4604,2.34,0.00,14.59,8,163,0.25,1097,71.7,47.8,0.00,0.00,14.70,16,10.23,9.50,118,4.79,-9.90,4.57,1.36,0.00,-1.70,0.64,0.00,0.00,14.60
4701,2.34,0.00,14.59,8,163,0.25,1073,71.7,47.8,0.00,0.00,14.70,16,10.23,11.50,118,4.79,-9.86,4.57,1.36,0.00,-1.70,0.64,0.00,0.00,14.60
4797,2.34,0.00,14.70,8,163,0.26,1080,71.7,47.8,0.00,0.00,14.70,16,9.88,10.50,118,4.79,-9.86,4.60,1.36,0.00,-1.70,0.64,0.00,0.00,14.60
4893,3.12,0.00,14.70,8,163,0.25,1089,71.7,47.8,0.00,0.00,14.70,16,10.23,9.50,118,4.79,-9.90,4.57,1.36,0.00,-1.70,0.64,0.00,0.00,14.60
4989,2.34,0.00,14.47,8,163,0.26,1086,71.7,47.8,0.00,0.00,14.70,16,9.88,11.50,118,4.79,-9.88,4.57,1.36,0.00,-1.70,0.64,0.00,0.00,14.60
5084,2.34,0.00,14.59,8,163,0.26,1076,71.7,47.8,0.00,0.00,14.70,16,9.88,10.50,118,4.79,-9.90,4.57,1.34,0.00,-1.70,0.64,0.00,0.00,14.70
5181,2.34,0.00,14.59,8,163,0.25,1071,71.7,47.8,0.00,0.00,14.70,16,9.88,11.00,118,4.79,-9.88,4.57,1.36,0.00,-1.70,0.64,0.00,0.00,14.70
5276,1.56,0.00,14.36,8,163,0.25,1079,71.7,47.8,0.00,0.00,14.70,16,9.88,10.00,118,4.79,-9.86,4.57,1.34,0.00,-1.70,0.64,0.00,0.00,14.70
5372,1.56,0.00,14.36,8,163,0.25,1065,71.7,47.8,0.00,0.00,14.70,16,10.23,9.50,118,4.79,-9.86,4.57,1.36,0.00,-1.70,0.64,0.00,0.00,14.70
5468,1.56,0.00,14.36,8,163,0.25,1076,71.7,47.8,0.00,0.00,14.70,16,10.23,10.00,118,4.79,-9.86,4.60,1.36,0.00,-1.70,0.64,0.00,0.00,14.70
5564,1.56,0.00,14.47,8,163,0.26,1093,71.7,47.8,0.00,0.00,14.70,16,9.88,8.50,118,4.79,-9.90,4.60,1.36,0.00,-1.70,0.64,0.00,0.00,14.60
5660,2.34,0.00,14.59,8,163,0.26,1089,71.7,47.8,0.00,0.00,14.70,16,9.88,9.50,118,4.79,-9.92,4.57,1.36,0.00,-1.70,0.64,0.00,0.00,14.60
5756,2.34,0.00,14.59,8,163,0.25,1078,71.7,47.8,0.00,0.00,14.70,16,9.88,10.00,118,4.79,-9.90,4.57,1.34,0.00,-1.70,0.64,0.00,0.00,14.60
5852,2.34,0.00,14.59,8,163,0.25,1071,71.7,47.8,0.00,0.00,14.70,16,9.88,10.00,118,4.79,-9.92,4.60,1.36,0.00,-1.70,0.64,0.00,0.00,14.60
5948,1.56,0.00,14.47,8,163,0.25,1083,71.7,47.8,0.00,0.00,14.70,16,9.88,9.50,118,4.79,-9.90,4.57,1.34,0.00,-1.70,0.64,0.00,0.00,14.60
6044,1.56,0.00,14.59,8,163,0.25,1088,71.7,47.8,0.00,0.00,14.70,16,9.88,9.50,118,4.79,-9.90,4.57,1.36,0.00,-1.70,0.64,0.00,0.00,14.70
6140,2.34,0.00,14.59,8,163,0.25,1068,71.7,47.8,0.00,0.00,14.70,16,10.23,11.00,118,4.79,-9.86,4.57,1.36,0.00,-1.70,0.64,0.00,0.00,14.60
6237,1.56,0.00,14.47,8,163,0.25,1080,71.7,47.8,0.00,0.00,14.70,16,9.88,9.50,118,4.79,-9.90,4.57,1.36,0.00,-1.70,0.64,0.00,0.00,14.60
6332,2.34,0.00,14.59,8,163,0.26,1085,71.7,47.8,0.00,0.00,14.70,16,9.88,9.50,118,4.79,-9.92,4.57,1.36,0.00,-1.70,0.64,0.00,0.00,14.70
6427,2.34,0.00,14.47,8,163,0.26,1077,71.7,47.8,0.00,0.00,14.70,16,9.88,11.50,118,4.79,-9.90,4.57,1.36,0.00,-1.70,0.64,0.00,0.00,14.70
6524,1.56,0.00,14.59,8,163,0.26,1072,71.7,47.8,0.00,0.00,14.70,16,9.88,10.50,118,4.79,-9.92,4.57,1.36,0.00,-1.70,0.64,0.00,0.00,14.60
6619,1.56,0.00,14.47,8,163,0.26,1069,71.7,47.8,0.00,0.00,14.70,16,9.88,10.50,118,4.79,-9.90,4.60,1.36,0.00,-1.70,0.64,0.00,0.00,14.60
6716,1.56,0.00,14.47,8,163,0.25,1072,71.7,47.8,0.00,0.00,14.70,16,9.88,10.00,118,4.79,-9.86,4.57,1.34,0.00,-1.70,0.64,0.00,0.00,14.70
6811,1.56,0.00,14.70,8,163,0.26,1079,71.7,47.8,0.00,0.00,14.70,16,9.88,9.50,118,4.79,-9.86,4.57,1.36,0.00,-1.70,0.64,0.00,0.00,14.60
6908,2.34,0.00,14.59,8,163,0.26,1059,71.7,47.8,0.00,0.00,14.70,16,9.88,11.50,118,4.79,-9.88,4.57,1.36,0.00,-1.70,0.64,0.00,0.00,14.70
7003,2.34,0.00,14.59,8,163,0.26,1068,71.7,47.8,0.00,0.00,14.70,16,9.88,10.50,118,4.79,-9.88,4.57,1.36,0.00,-1.70,0.64,0.00,0.00,14.70
7100,1.56,0.00,14.59,8,163,0.26,1073,71.7,47.8,0.00,0.00,14.70,16,9.88,9.50,118,4.79,-9.86,4.60,1.36,0.00,-1.70,0.64,0.00,0.00,14.70
7195,1.56,0.00,14.24,8,163,0.25,1072,71.7,47.8,0.00,0.00,14.70,16,9.88,9.50,118,4.79,-9.86,4.53,1.36,0.00,-1.70,0.64,0.00,0.00,14.70
7291,0.78,0.00,14.24,8,163,0.26,1069,71.7,47.8,0.00,0.00,14.70,16,9.88,9.50,118,4.79,-9.84,4.57,1.34,0.00,-1.70,0.64,0.00,0.00,14.70
7387,1.56,0.00,14.47,8,163,0.26,1058,71.7,47.8,0.00,0.00,14.70,16,9.88,11.00,118,4.79,-9.84,4.57,1.36,0.00,-1.70,0.64,0.00,0.00,14.70
7483,1.56,0.00,14.59,8,163,0.26,1075,71.7,47.8,0.00,0.00,14.70,16,9.88,10.50,118,4.79,-9.84,4.60,1.36,0.00,-1.70,0.64,0.00,0.00,14.60
7579,1.56,0.00,14.59,8,163,0.26,1072,71.7,47.8,0.00,0.00,14.70,16,9.88,9.50,118,4.93,-9.82,4.60,1.36,0.00,-1.70,0.64,0.00,0.00,14.60
7675,1.56,0.00,14.47,8,163,0.26,1078,71.7,47.8,0.00,0.00,14.70,16,9.88,9.50,118,4.93,-9.84,4.60,1.36,0.00,-1.70,0.64,0.00,0.00,14.60
7770,1.56,0.00,14.59,8,163,0.26,1075,71.7,47.8,0.00,0.00,14.70,16,9.88,9.50,118,4.93,-9.84,4.60,1.36,0.00,-1.70,0.64,0.00,0.00,14.60
7867,1.56,0.00,14.59,8,163,0.26,1061,71.7,47.8,0.00,0.00,14.70,16,9.88,10.50,118,4.79,-9.82,4.60,1.36,0.00,-1.70,0.64,0.00,0.00,14.60
7963,1.56,0.00,14.59,8,163,0.26,1062,71.7,47.8,0.00,0.00,14.70,16,9.88,10.50,118,4.93,-9.80,4.60,1.36,0.00,-1.70,0.64,0.00,0.00,14.70
8059,1.56,0.00,14.70,8,163,0.26,1056,71.7,47.8,0.00,0.00,14.70,16,9.88,11.00,118,4.93,-9.82,4.57,1.36,0.00,-1.70,0.64,0.00,0.00,14.70
8154,1.56,0.00,14.70,8,163,0.26,1063,71.7,47.8,0.00,0.00,14.70,16,9.88,10.00,118,4.93,-9.82,4.60,1.36,0.00,-1.70,0.64,0.00,0.00,14.70
8250,1.56,0.00,14.70,8,163,0.26,1076,71.7,47.8,0.00,0.00,14.70,16,9.88,8.50,118,4.93,-9.84,4.60,1.34,0.00,-1.70,0.64,0.00,0.00,14.70
8346,1.56,0.00,14.59,8,163,0.26,1075,71.7,47.8,0.00,0.00,14.70,16,9.88,9.00,118,4.79,-9.84,4.57,1.36,0.00,-1.70,0.64,0.00,0.00,14.80
8442,0.78,0.00,14.36,8,163,0.26,1070,71.7,47.8,0.00,0.00,14.70,16,9.88,9.50,118,4.93,-9.84,4.57,1.36,0.00,-1.70,0.64,0.00,0.00,14.70
8538,0.78,0.00,14.47,8,163,0.26,1059,71.7,47.8,0.00,0.00,14.70,16,9.88,9.50,118,4.79,-9.84,4.60,1.36,0.00,-1.70,0.64,0.00,0.00,14.70
