Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),CL/OL Fueling* (status),Engine Load*  (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),Fueling Final Base* (estimated AFR),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Intake Air Temperature (F),Manifold Absolute Pressure (psi),Manifold Relative Sea Level Pressure (Direct)* (psi relative sea level),Mass Airflow (g/s),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Target Boost* (psi relative sea level),Throttle Opening Angle (%),Throttle Sensor Voltage (V),Turbo Dynamics Integral Cumulative* (absolute %),Turbo Dynamics Proportional* (absolute %),AEM UEGO Wideband [9600 baud] (AFR Gasoline)
2602,-0.78,0.00,15.73,8,0.61,1023,0.00,0.00,14.66,16,15.51,15.50,81,10.88,-3.93,10.28,1.72,0.00,-1.08,6.27,0.84,0.00,0.00,15.90
2689,0.78,0.00,15.62,8,0.60,1004,0.00,0.00,14.66,16,16.21,15.50,81,10.88,-3.96,10.33,1.72,0.00,-1.08,6.27,0.84,0.00,0.00,15.60
2776,3.12,0.00,15.62,8,0.58,1066,0.00,0.00,14.66,16,16.21,15.50,81,10.74,-4.06,10.43,1.74,0.00,-1.08,6.27,0.84,0.00,0.00,15.60
2863,3.12,0.00,15.85,8,0.58,1068,0.00,0.00,14.66,16,16.21,16.00,81,10.59,-4.14,10.49,1.74,0.00,-1.08,6.27,0.84,0.00,0.00,15.70
2950,3.12,0.00,15.85,8,0.58,1078,0.00,0.00,14.66,16,16.91,16.00,81,10.59,-4.27,10.49,1.74,0.00,-1.08,6.27,0.84,0.00,0.00,15.80
3036,3.91,0.00,15.85,8,0.56,1126,0.00,0.00,14.67,16,16.91,16.50,81,10.45,-4.41,10.64,1.76,0.00,-1.08,6.27,0.86,0.00,0.00,15.80
3123,4.69,0.00,15.62,8,0.56,1117,0.00,0.00,14.67,16,17.27,16.50,81,10.30,-4.45,10.74,1.76,0.00,-1.08,6.27,0.84,0.00,0.00,15.80
3209,5.47,0.00,15.73,8,0.55,1163,0.00,0.00,14.68,16,17.27,17.00,81,10.30,-4.58,10.74,1.76,0.00,-1.08,6.27,0.84,0.00,0.00,15.70
3297,5.47,0.00,15.62,8,0.55,1172,0.00,0.00,14.68,16,17.62,17.50,81,10.01,-4.62,10.85,1.76,0.00,-1.08,6.67,0.84,0.00,0.00,15.70
3383,6.25,0.00,15.73,8,0.54,1210,0.00,0.00,14.69,16,17.97,17.50,81,10.01,-4.80,10.79,1.76,0.00,-1.08,6.27,0.86,0.00,0.00,15.80
3470,6.25,0.00,15.39,8,0.53,1229,0.00,0.00,14.69,16,17.97,17.50,81,9.87,-4.91,10.94,1.78,0.00,-1.39,6.67,0.86,0.00,0.00,15.80
3556,6.25,0.00,15.50,8,0.53,1258,0.00,0.00,14.69,16,18.32,17.50,81,9.72,-5.09,10.99,1.76,0.00,-1.39,6.67,0.84,0.00,0.00,15.50
3643,6.25,0.00,15.39,8,0.53,1272,0.00,0.00,14.69,16,18.32,18.00,81,9.58,-5.24,11.05,1.78,0.00,-1.39,6.67,0.84,0.00,0.00,15.40
3731,7.03,0.00,15.27,8,0.52,1262,0.00,0.00,14.69,16,18.67,18.00,81,9.43,-5.36,11.15,1.78,0.00,-1.39,6.67,0.86,0.00,0.00,15.30
3817,7.81,0.00,15.27,8,0.52,1316,0.00,0.00,14.69,16,18.67,18.50,81,9.29,-5.55,11.35,1.78,0.00,-1.39,6.67,0.86,0.00,0.00,15.30
3904,7.81,0.00,15.16,8,0.51,1316,0.00,0.00,14.69,16,19.02,18.50,81,9.14,-5.65,11.29,1.78,0.00,-1.39,6.67,0.86,0.00,0.00,15.20
3991,7.03,0.00,15.04,8,0.51,1337,0.00,0.00,14.69,16,19.02,19.00,81,9.00,-5.76,11.29,1.78,0.00,-1.39,6.67,0.86,0.00,0.00,15.20
4077,7.03,0.00,14.93,8,0.51,1360,0.00,0.00,14.69,16,19.38,19.00,81,8.85,-5.84,11.51,1.78,0.00,-1.39,6.67,0.86,0.00,0.00,15.20
4165,7.03,0.78,14.81,8,0.50,1388,0.00,0.00,14.69,16,19.73,19.00,81,8.85,-5.96,11.71,1.80,0.00,-1.39,6.67,0.86,0.00,0.00,15.00
4252,6.25,0.78,14.70,8,0.49,1399,0.00,0.00,14.70,16,19.73,19.00,81,8.71,-6.01,11.56,1.78,0.00,-1.39,6.67,0.86,0.00,0.00,14.90
4338,5.47,0.78,14.59,8,0.50,1352,0.00,0.00,14.70,16,19.73,19.50,81,8.71,-6.07,11.77,1.80,0.00,-1.39,6.67,0.86,0.00,0.00,14.70
4425,5.47,0.78,14.36,8,0.48,1448,0.00,0.00,14.70,16,19.73,20.00,81,8.56,-6.13,11.56,1.80,0.00,-1.39,6.27,0.84,0.00,0.00,14.60
4512,3.91,0.78,14.24,8,0.48,1427,0.00,0.00,14.70,16,20.08,19.50,81,8.56,-6.19,11.56,1.80,0.00,-1.39,6.27,0.84,0.00,0.00,14.50
4598,4.69,0.78,14.24,8,0.47,1472,0.00,0.00,14.70,16,20.43,20.00,81,8.42,-6.27,11.56,1.80,0.00,-1.39,6.67,0.86,0.00,0.00,14.40
4685,4.69,0.78,14.47,8,0.47,1474,0.00,0.00,14.70,16,20.08,20.00,81,8.42,-6.32,11.45,1.78,0.00,-1.39,6.27,0.84,0.00,0.00,14.50
4772,4.69,0.78,14.36,8,0.46,1479,0.00,0.00,14.70,16,20.78,20.00,81,8.42,-6.38,11.45,1.80,0.00,-1.39,6.27,0.84,0.00,0.00,14.50
4859,4.69,0.78,14.59,8,0.46,1502,0.00,0.00,14.70,16,20.78,20.00,81,8.27,-6.44,11.56,1.80,0.00,-1.39,6.67,0.86,0.00,0.00,14.60
4946,5.47,0.78,14.59,8,0.45,1520,0.00,0.00,14.70,16,20.78,20.50,81,8.27,-6.52,11.61,1.80,0.00,-1.39,6.67,0.84,0.00,0.00,14.60
5032,5.47,0.78,14.59,8,0.45,1537,0.00,0.00,14.70,16,20.78,20.50,81,8.13,-6.59,11.66,1.80,0.00,-1.39,6.27,0.84,0.00,0.00,14.60
5119,5.47,0.78,14.47,8,0.45,1538,0.00,0.00,14.70,16,21.13,21.00,81,8.13,-6.63,11.56,1.80,0.00,-1.39,6.27,0.86,0.00,0.00,14.60
5206,5.47,0.78,14.59,8,0.44,1573,0.00,0.00,14.71,16,21.48,21.00,81,8.13,-6.73,11.56,1.80,0.00,-1.39,6.27,0.84,0.00,0.00,14.60
5293,4.69,0.78,14.47,8,0.44,1572,0.00,0.00,14.70,16,21.13,21.00,81,7.98,-6.79,11.51,1.80,0.00,-1.39,6.27,0.84,0.00,0.00,14.60
5380,4.69,0.78,14.47,8,0.44,1580,0.00,0.00,14.70,16,21.48,21.00,81,7.84,-6.88,11.77,1.80,0.00,-1.39,6.67,0.86,0.00,0.00,14.60
5467,4.69,0.78,14.59,8,0.43,1613,0.00,0.00,14.71,16,21.48,21.00,81,7.84,-6.98,11.71,1.80,0.00,-1.39,6.67,0.84,0.00,0.00,14.60
5553,3.91,0.78,14.36,8,0.42,1606,0.00,0.00,14.71,16,21.84,21.00,81,7.69,-7.02,11.51,1.80,0.00,-1.70,6.27,0.86,0.00,0.00,14.60
5639,3.91,0.78,14.36,8,0.42,1633,0.00,0.00,14.71,16,21.84,21.50,81,7.55,-7.14,11.61,1.80,0.00,-1.70,6.27,0.84,0.00,0.00,14.50
5726,3.91,0.78,14.36,8,0.42,1642,0.00,0.00,14.71,16,21.84,22.00,81,7.55,-7.17,11.61,1.80,0.00,-1.70,6.27,0.84,0.00,0.00,14.60
5813,3.12,0.78,14.36,8,0.41,1646,0.00,0.00,14.71,16,22.19,21.50,81,7.55,-7.31,11.40,1.80,0.00,-1.70,6.27,0.86,0.00,0.00,14.50
5899,3.91,0.78,14.47,8,0.42,1672,0.00,0.00,14.71,16,22.19,22.00,81,7.40,-7.37,11.66,1.80,0.00,-1.70,6.67,0.84,0.00,0.00,14.50
5987,3.91,0.78,14.59,8,0.42,1680,0.00,0.00,14.71,16,22.54,22.50,81,7.40,-7.41,11.66,1.80,0.00,-1.70,6.27,0.84,0.00,0.00,14.60
6074,4.69,0.78,14.70,8,0.40,1703,0.00,0.00,14.71,16,22.54,22.50,81,7.25,-7.50,11.51,1.80,0.00,-1.70,6.67,0.84,0.00,0.00,14.60
6161,3.91,0.78,14.70,8,0.41,1706,0.00,0.00,14.71,16,22.54,22.50,81,7.25,-7.56,11.44,1.80,0.00,-1.70,6.27,0.86,0.00,0.00,14.60
6247,3.12,0.78,14.59,8,0.40,1706,0.00,0.00,14.71,16,22.89,22.50,81,7.11,-7.62,11.51,1.80,0.00,-1.70,6.67,0.86,0.00,0.00,14.70
6334,3.12,0.78,14.59,8,0.40,1733,0.00,0.00,14.71,16,22.89,22.50,81,7.11,-7.68,11.51,1.78,0.00,-1.70,6.27,0.86,0.00,0.00,14.60
6420,3.91,0.78,14.59,8,0.40,1728,0.00,0.00,14.71,16,23.24,22.50,81,6.96,-7.73,11.51,1.80,0.00,-1.70,6.67,0.86,0.00,0.00,14.60
6507,3.91,0.78,14.70,8,0.39,1759,0.00,0.00,14.71,16,22.89,22.50,81,6.96,-7.77,11.51,1.80,0.00,-1.70,6.27,0.84,0.00,0.00,14.70
6594,3.91,0.78,14.70,8,0.39,1758,0.00,0.00,14.71,16,23.24,23.00,81,6.96,-7.81,11.40,1.78,0.00,-1.70,6.67,0.86,0.00,0.00,14.70
6681,3.91,0.78,14.59,8,0.39,1760,0.00,0.00,14.71,16,23.24,23.00,81,6.82,-7.85,11.40,1.78,0.00,-1.70,6.67,0.86,0.00,0.00,14.70
6767,3.91,0.78,14.59,8,0.39,1778,0.00,0.00,14.71,16,23.24,23.00,81,6.82,-7.87,11.51,1.78,0.00,-1.70,6.67,0.86,0.00,0.00,14.70
6854,3.91,0.78,14.59,8,0.39,1768,0.00,0.00,14.71,16,23.59,23.00,81,6.82,-7.91,11.61,1.80,0.00,-1.70,6.67,0.86,0.00,0.00,14.70
6941,3.91,0.78,14.70,8,0.39,1787,0.00,0.00,14.71,16,23.59,23.50,81,6.82,-7.95,11.51,1.80,0.00,-1.70,6.67,0.86,0.00,0.00,14.70
7028,3.91,0.78,14.59,8,0.38,1729,0.00,0.00,14.71,16,23.95,23.50,81,6.82,-7.95,11.51,1.80,0.00,-1.70,6.67,0.86,0.00,0.00,14.80
7114,3.91,0.78,14.59,8,0.37,1808,0.00,0.00,14.71,16,23.59,23.50,81,6.67,-7.99,11.40,1.78,0.00,-1.70,6.67,0.86,0.00,0.00,14.70
7202,3.12,0.78,14.47,8,0.38,1801,0.00,0.00,14.71,16,23.95,23.50,81,6.67,-8.02,11.35,1.78,0.00,-1.70,6.67,0.84,0.00,0.00,14.60
7289,3.91,0.78,14.47,8,0.38,1824,0.00,0.00,14.71,16,23.95,23.50,81,6.67,-8.04,11.51,1.78,0.00,-1.70,6.67,0.86,0.00,0.00,14.60
7375,3.91,0.78,14.59,8,0.37,1830,0.00,0.00,14.71,16,23.95,23.50,81,6.67,-8.06,11.40,1.78,0.00,-1.70,6.67,0.86,0.00,0.00,14.60
7462,3.91,0.78,14.70,8,0.37,1825,0.00,0.00,14.71,16,24.30,23.50,81,6.67,-8.10,11.45,1.80,0.00,-1.70,6.67,0.86,0.00,0.00,14.70
7550,3.91,0.78,14.70,8,0.37,1855,0.00,0.00,14.71,16,24.30,23.50,81,6.53,-8.12,11.51,1.80,0.00,-1.70,6.67,0.86,0.00,0.00,14.70
7636,3.12,0.78,14.59,8,0.37,1846,0.00,0.00,14.71,16,24.30,23.50,81,6.53,-8.12,11.51,1.80,0.00,-1.70,6.67,0.86,0.00,0.00,14.70
7723,3.12,0.78,14.47,8,0.37,1862,0.00,0.00,14.71,16,24.65,24.00,81,6.53,-8.16,11.61,1.80,0.00,-1.70,6.67,0.86,0.00,0.00,14.70
7810,3.12,0.78,14.47,8,0.37,1870,0.00,0.00,14.71,16,24.65,24.00,81,6.53,-8.16,11.51,1.80,0.00,-1.70,6.67,0.86,0.00,0.00,14.70
7897,2.34,0.78,14.36,8,0.36,1894,0.00,0.00,16.80,16,24.65,24.50,81,6.53,-8.18,11.51,1.80,0.00,-1.70,6.67,0.86,0.00,0.00,14.70
7983,2.34,0.78,14.36,8,0.36,1901,0.00,0.00,14.71,16,24.65,24.50,81,6.53,-8.20,11.61,1.80,0.00,-1.70,6.67,0.86,0.00,0.00,14.60
8070,2.34,0.78,14.36,8,0.36,1905,0.00,0.00,16.80,16,24.65,24.50,81,6.53,-8.22,11.45,1.80,0.00,-1.70,6.67,0.86,0.00,0.00,14.60
8157,2.34,0.78,14.47,8,0.36,1910,0.00,0.00,14.71,16,24.65,24.50,81,6.53,-8.20,11.71,1.80,0.00,-1.70,6.67,0.86,0.00,0.00,14.60
8244,2.34,0.78,14.47,8,0.36,1916,0.00,0.00,14.70,16,24.65,24.50,81,6.53,-8.22,11.29,1.80,0.00,-1.70,6.67,0.86,0.00,0.00,14.60
8331,2.34,0.78,14.59,8,0.35,1913,0.00,0.00,14.71,16,25.00,25.00,81,6.53,-8.22,11.45,1.80,0.00,-1.70,6.67,0.86,0.00,0.00,14.70
8417,1.56,0.78,14.59,8,0.36,1932,0.00,0.00,16.80,16,25.00,25.00,81,6.53,-8.24,11.56,1.80,0.00,-1.70,6.67,0.86,0.00,0.00,14.70
8503,2.34,0.78,14.59,8,0.35,1932,0.00,0.00,14.71,16,25.00,25.00,81,6.53,-8.24,11.40,1.78,0.00,-1.70,6.67,0.86,0.00,0.00,14.70
8591,1.56,0.78,14.59,8,0.35,1938,0.00,0.00,14.71,16,25.35,25.00,81,6.38,-8.24,11.29,1.78,0.00,-1.70,6.67,0.86,0.00,0.00,14.70
8677,2.34,0.78,14.59,8,0.35,1958,0.00,0.00,14.71,16,25.00,25.00,81,6.38,-8.30,11.40,1.78,0.00,-1.70,6.67,0.86,0.00,0.00,14.70
8764,2.34,0.78,14.70,8,0.35,1960,0.00,0.00,14.70,16,25.35,25.00,81,6.38,-8.28,11.40,1.78,0.00,-1.70,6.67,0.86,0.00,0.00,14.70
8850,2.34,0.78,14.81,8,0.35,1959,0.00,0.00,14.70,16,25.35,25.00,81,6.38,-8.30,11.51,1.80,0.00,-1.70,6.67,0.86,0.00,0.00,14.70
8938,2.34,1.56,14.70,8,0.36,1955,0.00,0.00,14.70,16,25.35,25.00,81,6.38,-8.30,11.71,1.78,0.00,-1.70,6.67,0.86,0.00,0.00,15.00
9025,1.56,1.56,14.70,8,0.35,1952,0.00,0.00,14.70,16,25.70,25.00,81,6.38,-8.30,11.51,1.80,0.00,-1.70,6.67,0.84,0.00,0.00,14.80
9111,0.78,1.56,14.24,8,0.35,1992,0.00,0.00,14.70,16,25.70,25.50,81,6.38,-8.31,11.55,1.80,0.00,-1.70,6.27,0.84,0.00,0.00,14.70
9198,0.78,1.56,14.24,8,0.35,1981,0.00,0.00,14.70,16,25.35,25.50,81,6.38,-8.31,11.51,1.80,0.00,-1.70,6.67,0.86,0.00,0.00,14.60
9284,0.78,1.56,14.36,8,0.34,1976,0.00,0.00,14.70,16,25.70,25.00,81,6.38,-8.33,11.51,1.80,0.00,-1.70,6.67,0.86,0.00,0.00,14.50
9372,0.78,1.56,14.47,8,0.34,1997,0.00,0.00,14.70,16,25.70,25.50,81,6.38,-8.33,11.40,1.78,0.00,-1.70,6.67,0.86,0.00,0.00,14.50
9459,0.00,1.56,14.47,8,0.35,1988,0.00,0.00,14.70,16,25.70,25.50,81,6.38,-8.33,11.40,1.80,0.00,-1.70,6.67,0.86,0.00,0.00,14.50
9545,0.78,1.56,14.47,8,0.34,2008,0.00,0.00,14.70,16,25.70,25.50,81,6.38,-8.39,11.44,1.80,0.00,-2.01,6.67,0.86,0.00,0.00,14.50
9632,0.78,1.56,14.59,8,0.34,2023,0.00,0.00,14.70,16,25.70,26.00,81,6.38,-8.37,11.61,1.80,0.00,-2.01,6.67,0.86,0.00,0.00,14.70
9719,0.78,1.56,14.59,8,0.35,2009,0.00,0.00,14.70,16,26.05,25.50,81,6.24,-8.39,11.61,1.80,0.00,-2.01,6.67,0.86,0.00,0.00,14.60
9806,0.00,1.56,14.47,8,0.34,2034,0.00,0.00,14.70,16,26.05,26.00,81,6.24,-8.41,11.51,1.80,0.00,-2.01,6.67,0.86,0.00,0.00,14.60
9893,0.78,1.56,14.59,8,0.34,2034,0.00,0.00,14.70,16,26.05,26.00,81,6.24,-8.41,11.44,1.80,0.00,-2.01,6.67,0.86,0.00,0.00,14.70
9979,0.00,1.56,14.59,8,0.34,2040,0.00,0.00,14.70,16,26.05,26.00,81,6.24,-8.43,11.66,1.80,0.00,-2.01,6.67,0.86,0.00,0.00,14.70
10066,0.78,1.56,14.59,8,0.34,2034,0.00,0.00,14.70,16,26.05,26.00,81,6.24,-8.43,11.66,1.80,0.00,-2.01,6.67,0.86,0.00,0.00,14.70
10152,0.00,1.56,14.70,8,0.34,2040,0.00,0.00,14.70,16,26.41,26.00,81,6.24,-8.43,11.45,1.78,0.00,-2.01,6.67,0.86,0.00,0.00,14.70
10239,0.00,1.56,14.59,8,0.34,2052,0.00,0.00,14.70,16,26.41,26.00,81,6.24,-8.45,11.71,1.80,0.00,-2.01,6.67,0.86,0.00,0.00,14.70
10325,0.00,1.56,14.47,8,0.34,2046,0.00,0.00,14.70,16,26.41,26.00,81,6.24,-8.45,11.51,1.80,0.00,-2.01,6.67,0.86,0.00,0.00,14.70
10413,0.00,1.56,14.59,8,0.34,2064,0.00,0.00,14.70,16,26.41,26.00,81,6.24,-8.49,11.45,1.80,0.00,-2.01,6.67,0.86,0.00,0.00,14.60
10500,0.00,1.56,14.59,8,0.35,2064,0.00,0.00,14.70,16,26.41,26.00,81,6.24,-8.49,11.88,1.82,0.00,-2.01,6.67,0.86,0.00,0.00,14.70
10587,0.00,1.56,14.47,8,0.33,2063,0.00,0.00,14.70,16,26.41,26.00,81,6.24,-8.47,11.55,1.80,0.00,-2.01,6.67,0.86,0.00,0.00,14.70
10674,-0.78,1.56,14.47,8,0.34,2074,0.00,0.00,14.70,16,26.76,26.00,81,6.24,-8.49,11.40,1.80,0.00,-2.01,6.67,0.86,0.00,0.00,14.70
10760,-0.78,1.56,14.47,8,0.33,2076,0.00,0.00,14.70,16,26.41,26.50,81,6.24,-8.49,11.66,1.80,0.00,-2.01,6.67,0.86,0.00,0.00,14.60
10847,-0.78,1.56,14.47,8,0.34,2090,0.00,0.00,14.70,16,26.76,26.00,81,6.24,-8.49,11.61,1.80,0.00,-2.01,6.67,0.86,0.00,0.00,14.60
10934,-0.78,1.56,14.59,8,0.34,2103,0.00,0.00,14.70,16,26.76,26.50,81,6.24,-8.49,11.71,1.80,0.00,-2.01,6.67,0.86,0.00,0.00,14.70
11020,-0.78,1.56,14.59,8,0.33,2099,0.00,0.00,14.70,16,26.76,26.00,81,6.24,-8.51,11.71,1.82,0.00,-2.01,6.67,0.86,0.00,0.00,14.70
11108,-0.78,1.56,14.70,8,0.34,2118,0.00,0.00,14.70,16,26.76,26.50,81,6.24,-8.49,11.71,1.80,0.00,-2.01,6.67,0.86,0.00,0.00,14.70
11195,-0.78,1.56,14.59,8,0.34,2102,0.00,0.00,14.70,16,26.76,26.50,81,6.24,-8.49,11.88,1.82,0.00,-2.01,6.67,0.86,0.00,0.00,14.70
11281,-0.78,1.56,14.59,8,0.33,2107,0.00,0.00,14.70,16,26.76,26.50,81,6.24,-8.47,11.82,1.82,0.00,-2.01,6.67,0.86,0.00,0.00,14.70
11368,-0.78,1.56,14.59,8,0.34,2120,0.00,0.00,14.70,16,26.76,26.50,81,6.24,-8.47,11.82,1.82,0.00,-2.01,6.67,0.86,0.00,0.00,14.70
11455,-0.78,1.56,14.59,8,0.34,2111,0.00,0.00,14.70,16,26.76,26.50,81,6.24,-8.49,11.82,1.82,0.00,-2.01,6.67,0.86,0.00,0.00,14.70
11541,-0.78,1.56,14.59,8,0.34,2130,0.00,0.00,14.70,16,26.76,26.50,81,6.24,-8.49,12.04,1.82,0.00,-2.01,6.67,0.86,0.00,0.00,14.60
11629,-0.78,1.56,14.59,8,0.34,2124,0.00,0.00,14.70,16,27.11,26.50,81,6.24,-8.49,12.15,1.82,0.00,-2.01,6.67,0.86,0.00,0.00,14.60
11715,-1.56,1.56,14.47,8,0.34,2150,0.00,0.00,14.70,16,27.11,27.00,81,6.24,-8.45,12.10,1.82,0.00,-2.01,6.67,0.86,0.00,0.00,14.70
11802,-1.56,1.56,14.47,8,0.34,2144,0.00,0.00,14.70,16,27.11,27.00,81,6.24,-8.47,12.15,1.82,0.00,-2.01,6.27,0.86,0.00,0.00,14.70
11889,-1.56,1.56,14.47,8,0.34,2159,0.00,0.00,14.70,16,27.11,27.00,81,6.24,-8.47,12.10,1.82,0.00,-2.01,6.27,0.86,0.00,0.00,14.60
11976,-1.56,1.56,14.47,8,0.34,2148,0.00,0.00,14.70,16,27.46,27.00,81,6.24,-8.49,12.10,1.84,0.00,-2.01,6.27,0.86,0.00,0.00,14.60
12063,-1.56,1.56,14.59,8,0.34,2154,0.00,0.00,14.70,16,27.46,27.00,81,6.24,-8.45,12.15,1.82,0.00,-2.01,6.27,0.86,0.00,0.00,14.60
