Time (msec),A/F Sensor #1 (AFR),Engine Load* (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Manifold Absolute Pressure (psi),Mass Airflow (g/s),Target Boost* (psi relative sea level),Throttle Sensor Voltage (V)
17355,13.78,0.29,3146,0.00,0.00,16,44.34,43.50,9.29,29.71,-2.63,1.00
17527,13.78,0.29,3147,0.00,0.00,16,43.98,43.50,9.29,29.71,-2.63,1.00
17699,13.67,0.27,3162,0.00,0.00,16,44.34,43.50,9.43,29.82,-2.63,1.00
17871,14.01,0.30,3162,0.00,0.00,16,43.98,43.50,9.29,29.60,-2.63,1.00
18042,13.90,0.29,3160,0.00,0.00,16,43.98,43.50,9.29,30.38,-2.63,1.00
18214,13.67,0.30,3143,0.00,0.00,16,43.63,43.50,9.43,30.16,-2.63,1.02
18386,13.78,0.28,3146,0.00,0.00,16,43.63,43.50,9.43,31.06,-2.63,1.02
18558,13.78,0.30,3143,0.00,0.00,16,43.63,43.50,9.43,31.28,-2.63,1.02
18730,13.55,0.29,3159,0.00,0.00,16,43.98,44.00,9.43,29.82,-2.63,1.02
18917,14.13,0.29,3163,0.00,0.00,16,43.98,43.50,9.58,30.16,-2.63,1.02
19089,13.78,0.31,3162,0.00,0.00,16,43.63,43.50,9.72,31.27,-2.63,1.02
19261,13.67,0.31,3146,0.00,0.00,16,43.63,43.50,9.72,31.38,-2.63,1.02
19433,13.78,0.30,3163,0.00,0.00,16,43.63,43.50,9.72,31.95,-2.63,1.02
19604,13.78,0.30,3147,0.00,0.00,16,43.28,43.00,9.72,31.95,-2.63,1.02
19776,13.55,0.31,3167,0.00,0.00,16,43.63,43.50,9.72,31.38,-2.63,1.02
19948,13.67,0.30,3166,0.00,0.00,16,43.28,43.00,9.72,31.84,-2.01,1.02
20120,13.55,0.30,3167,0.00,0.00,16,43.63,43.50,9.72,31.73,-2.63,1.02
20307,13.55,0.30,3147,0.00,0.00,16,43.63,43.50,9.72,31.16,-2.01,1.02
20479,13.78,0.30,3144,0.00,0.00,16,43.63,43.50,9.72,31.61,-2.63,1.02
20651,13.67,0.29,3166,0.00,0.00,16,43.63,43.50,9.72,31.50,-2.01,1.02
20823,14.01,0.31,3164,0.00,0.00,16,43.28,43.50,9.72,31.17,-2.01,1.02
20995,13.67,0.30,3162,0.00,0.00,16,43.63,43.50,9.72,31.38,-2.63,1.02
21167,13.90,0.30,3147,0.00,0.00,16,43.28,43.50,9.87,31.62,-2.01,1.02
21339,13.67,0.31,3146,0.00,0.00,16,43.28,43.50,9.87,31.73,-2.63,1.02
21515,13.67,0.30,3146,0.00,0.00,16,43.63,43.00,9.87,31.61,-2.01,1.02
21687,13.78,0.30,3163,0.00,0.00,16,43.28,43.50,9.87,31.17,-2.01,1.02
21859,14.01,0.30,3150,0.00,0.00,16,43.63,43.00,9.87,31.38,-2.01,1.02
22034,14.01,0.29,3163,0.00,0.00,16,43.63,43.00,10.01,31.62,-2.01,1.02
22222,13.90,0.31,3147,0.00,0.00,16,43.28,43.00,9.87,32.06,-2.01,1.02
22393,13.67,0.30,3167,0.00,0.00,16,43.28,43.00,10.01,32.07,-2.01,1.04
22565,13.78,0.33,3164,0.00,0.00,16,43.28,42.50,10.01,32.87,-2.01,1.04
22737,13.55,0.31,3164,0.00,0.00,16,43.28,42.50,10.01,33.47,-2.01,1.04
22909,13.44,0.30,3147,0.00,0.00,16,43.63,43.00,10.01,32.54,-2.01,1.04
23081,14.01,0.31,3146,0.00,0.00,16,43.28,43.00,10.01,32.97,-2.01,1.04
23253,13.78,0.30,3148,0.00,0.00,16,43.28,43.00,10.01,32.86,-2.01,1.02
23425,13.67,0.30,3167,0.00,0.00,16,43.63,43.00,10.01,31.73,-2.01,1.04
23597,14.13,0.31,3166,0.00,0.00,16,43.28,43.00,10.01,32.62,-2.01,1.02
23773,13.67,0.31,3151,0.00,0.00,16,43.28,43.00,10.01,32.97,-2.01,1.02
23945,13.78,0.32,3168,0.00,0.00,16,43.28,43.00,10.01,33.34,-2.01,1.02
24132,13.55,0.31,3152,0.00,0.00,16,43.28,42.50,10.01,33.59,-2.01,1.02
24304,13.55,0.31,3170,0.00,0.00,16,43.28,43.00,10.01,32.97,-2.01,1.04
24476,13.67,0.31,3171,0.00,0.00,16,43.28,43.00,10.01,32.51,-2.01,1.04
24648,13.78,0.31,3168,0.00,0.00,16,42.93,43.00,10.01,32.62,-2.01,1.02
24820,13.67,0.31,3158,0.00,0.00,16,43.28,43.00,10.01,33.10,-2.01,1.02
24992,13.67,0.31,3156,0.00,0.00,16,43.28,43.00,10.01,32.29,-2.01,1.02
25164,13.67,0.32,3170,0.00,0.00,16,43.28,43.00,10.01,32.86,-2.01,1.04
25335,13.67,0.31,3175,0.00,0.00,16,43.28,43.00,10.01,33.10,-2.01,1.02
25523,13.67,0.32,3175,0.00,0.00,16,43.28,43.00,10.01,33.22,-2.01,1.02
25684,13.55,0.31,3155,0.00,0.00,16,43.28,43.00,10.01,33.10,-2.01,1.02
25855,13.67,0.33,3175,0.00,0.00,16,43.28,43.00,10.01,33.59,-2.01,1.02
26031,13.67,0.30,3178,0.00,0.00,16,43.28,43.00,10.01,33.34,-2.01,1.04
26203,13.67,0.31,3176,0.00,0.00,16,43.28,43.00,10.01,32.64,-2.01,1.02
26390,13.78,0.30,3160,0.00,0.00,16,43.63,43.00,10.01,31.50,-2.01,1.02
26562,13.90,0.30,3163,0.00,0.00,16,43.28,43.00,9.87,32.07,-2.01,1.02
26734,13.67,0.31,3179,0.00,0.00,16,43.28,43.00,9.87,30.83,-2.01,1.02
26906,13.90,0.31,3179,0.00,0.00,16,43.28,43.00,9.87,32.29,-2.01,1.02
