Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),CL/OL Fueling* (status),Coolant Temperature (F),Engine Load*  (g/rev),Engine Speed (rpm),Ethanol Content (%),Ethanol Content Global Fuel Compensation (%),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),Fueling Final Base* (estimated AFR),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Intake Air Temperature (F),Manifold Absolute Pressure (psi),Manifold Relative Sea Level Pressure (Direct)* (psi relative sea level),Mass Airflow (g/s),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Target Boost* (psi relative sea level),Throttle Sensor Voltage (V),Turbo Dynamics Integral Cumulative* (absolute %),Turbo Dynamics Proportional* (absolute %),AEM UEGO Wideband [9600 baud] (AFR Gasoline)
1824,-3.12,3.91,14.70,8,183,0.71,2860,63.4,37.7,0.00,0.00,14.70,16,41.88,41.50,70,10.30,-4.41,33.93,2.38,0.00,-2.01,1.06,0.00,0.00,14.60
1920,-3.12,3.91,14.59,8,183,0.72,2844,63.4,37.7,0.00,0.00,14.70,16,41.88,41.50,70,10.30,-4.41,33.39,2.38,0.00,-2.01,1.06,0.00,0.00,14.70
2016,-3.91,3.91,14.70,8,183,0.71,2844,63.4,37.7,0.00,0.00,14.70,16,41.88,41.50,70,10.30,-4.39,34.30,2.38,0.00,-2.01,1.06,0.00,0.00,14.60
2112,-3.91,3.91,14.24,8,183,0.70,2864,63.5,37.7,0.00,0.00,14.70,16,41.88,41.50,70,10.30,-4.37,34.12,2.38,0.00,-2.01,1.06,0.00,0.00,14.50
2207,-3.12,3.91,14.59,8,183,0.75,2873,63.5,37.7,0.00,0.00,14.70,16,41.88,41.50,70,10.30,-4.39,33.75,2.38,0.00,-2.01,1.06,0.00,0.00,14.50
2303,-3.91,3.91,14.59,8,183,0.72,2873,63.5,37.7,0.00,0.00,14.70,16,41.88,41.50,70,10.30,-4.33,34.66,2.40,0.00,-2.01,1.06,0.00,0.00,14.60
2399,-3.91,3.91,14.47,8,183,0.69,2864,63.5,37.7,0.00,0.00,14.70,16,41.88,41.50,70,10.30,-4.31,34.66,2.40,0.00,-2.01,1.06,0.00,0.00,14.60
2495,-3.12,3.91,14.70,8,183,0.71,2869,63.4,37.6,0.00,0.00,14.70,16,41.88,41.50,70,10.45,-4.33,35.01,2.40,0.00,-2.01,1.06,0.00,0.00,14.60
2591,-3.91,3.91,14.47,8,183,0.72,2892,63.4,37.6,0.00,0.00,14.69,16,41.88,41.50,70,10.45,-4.31,34.66,2.40,0.00,-2.01,1.06,0.00,0.00,14.60
2687,-4.69,3.91,14.70,8,183,0.72,2896,63.4,37.6,0.00,0.00,14.43,16,41.88,41.50,70,10.45,-4.29,35.02,2.40,0.00,-2.01,1.08,0.00,0.00,14.60
2783,-3.91,3.91,14.59,8,183,0.74,2891,63.4,37.6,0.00,0.00,14.70,16,41.88,41.50,70,10.45,-4.29,34.66,2.40,0.00,-2.01,1.08,0.00,0.00,14.50
2878,-4.69,3.91,14.59,8,183,0.73,2881,63.4,37.6,0.00,0.00,14.69,16,41.88,41.50,70,10.45,-4.31,35.20,2.40,0.00,-2.01,1.08,0.00,0.00,14.70
2975,-6.25,3.91,14.24,8,183,0.73,2894,63.4,37.5,0.00,0.00,14.70,16,41.88,41.50,70,10.45,-4.27,35.38,2.40,0.00,-2.01,1.08,0.00,0.00,14.40
3071,-4.69,3.91,14.13,8,183,0.72,2906,63.4,37.5,0.00,0.00,14.70,16,41.88,41.50,70,10.45,-4.25,34.84,2.40,0.00,-2.01,1.08,0.00,0.00,14.50
3167,-4.69,3.91,14.36,8,183,0.73,2914,63.4,37.5,0.00,0.00,14.70,16,41.88,41.50,70,10.45,-4.27,35.01,2.40,0.00,-2.01,1.08,0.00,0.00,14.60
3262,-5.47,3.91,14.70,8,183,0.73,2899,63.4,37.4,0.00,0.00,14.70,16,41.88,41.50,70,10.45,-4.25,35.20,2.40,0.00,-2.01,1.08,0.00,0.00,14.60
3358,-5.47,3.91,14.59,8,183,0.73,2898,63.4,37.4,0.00,0.00,14.70,16,41.88,41.50,70,10.45,-4.23,35.56,2.40,0.00,-2.01,1.08,0.00,0.00,14.60
3454,-5.47,3.91,14.36,8,183,0.70,2918,63.4,37.5,0.00,0.00,14.70,16,41.88,42.00,70,10.45,-4.25,34.84,2.40,0.00,-2.01,1.08,0.00,0.00,14.40
3550,-5.47,3.91,14.47,8,183,0.74,2914,63.4,37.5,0.00,0.00,14.70,16,41.88,41.50,70,10.45,-4.23,35.88,2.40,0.00,-2.01,1.08,0.00,0.00,14.60
3646,-6.25,3.91,14.24,8,183,0.74,2915,63.4,37.4,0.00,0.00,14.90,16,41.88,41.50,70,10.45,-4.22,36.05,2.42,0.00,-2.01,1.08,0.00,0.00,14.40
3742,-5.47,3.91,14.47,8,183,0.73,2938,63.4,37.4,0.00,0.00,14.70,16,41.88,41.50,70,10.45,-4.23,35.19,2.40,0.00,-2.01,1.08,0.00,0.00,14.60
3838,-6.25,3.91,14.47,8,183,0.73,2942,63.4,37.4,0.00,0.00,14.70,16,41.88,42.00,70,10.45,-4.22,35.74,2.42,0.00,-2.01,1.08,0.00,0.00,14.60
3933,-6.25,3.91,14.36,8,183,0.73,2934,63.4,37.4,0.00,0.00,14.70,16,42.23,41.50,70,10.45,-4.25,36.05,2.42,0.00,-2.01,1.08,0.00,0.00,14.50
4030,-6.25,3.91,14.59,8,183,0.73,2934,63.4,37.4,0.00,0.00,14.70,16,42.23,41.50,70,10.45,-4.23,35.69,2.42,0.00,-2.01,1.08,0.00,0.00,14.50
4125,-7.03,3.91,14.59,8,183,0.73,2954,63.4,37.4,0.00,0.00,14.70,16,42.23,42.00,70,10.45,-4.22,36.05,2.42,0.00,-2.01,1.08,0.00,0.00,14.60
4221,-6.25,3.91,14.70,8,183,0.74,2938,63.4,37.4,0.00,0.00,14.70,16,41.88,41.50,70,10.45,-4.23,35.88,2.42,0.00,-2.01,1.08,0.00,0.00,14.50
4318,-6.25,3.91,14.47,8,183,0.73,2958,63.4,37.4,0.00,0.00,14.70,16,42.23,41.50,70,10.45,-4.22,36.19,2.40,0.00,-2.32,1.08,0.00,0.00,14.70
4414,-7.81,3.91,14.47,8,183,0.69,2969,63.4,37.4,0.00,0.00,14.70,16,42.23,42.00,70,10.45,-4.22,35.38,2.42,0.00,-2.01,1.08,0.00,0.00,14.60
4510,-5.47,3.91,14.59,8,183,0.73,2956,63.4,37.4,0.00,0.00,14.70,16,42.23,42.00,70,10.45,-4.22,36.32,2.42,0.00,-2.01,1.08,0.00,0.00,14.60
4605,-6.25,3.91,14.70,8,183,0.73,2982,63.4,37.4,0.00,0.00,14.70,16,42.23,42.00,70,10.45,-4.22,35.69,2.42,0.00,-2.01,1.08,0.00,0.00,14.70
4702,-7.03,3.91,14.36,8,183,0.73,2969,63.4,37.4,0.00,0.00,13.23,16,42.23,42.00,70,10.45,-4.18,36.32,2.42,0.00,-2.01,1.08,0.00,0.00,14.60
4798,-5.47,3.91,14.70,8,183,0.74,2966,63.4,37.4,0.00,0.00,16.80,16,42.23,42.00,70,10.45,-4.23,36.05,2.42,0.00,-2.01,1.08,0.00,0.00,14.60
4893,-7.03,3.91,14.36,8,183,0.73,2992,63.4,37.4,0.00,0.00,14.70,16,42.23,42.00,72,10.45,-4.22,36.32,2.42,0.00,-2.01,1.08,0.00,0.00,14.60
4989,-6.25,3.91,14.59,8,183,0.73,2983,63.4,37.4,0.00,0.00,14.70,16,42.23,42.00,72,10.45,-4.22,36.05,2.42,0.00,-2.01,1.08,0.00,0.00,14.60
5085,-6.25,3.91,14.59,8,183,0.73,2975,63.4,37.4,0.00,0.00,14.70,16,42.23,42.00,70,10.45,-4.23,36.32,2.42,0.00,-2.01,1.08,0.00,0.00,14.70
5181,-6.25,3.91,14.59,8,183,0.73,2992,63.4,37.4,0.00,0.00,14.88,16,42.23,42.50,70,10.45,-4.22,36.46,2.42,0.00,-2.01,1.08,0.00,0.00,14.60
5277,-6.25,3.91,14.47,8,183,0.59,2978,63.4,37.4,0.00,0.00,16.96,16,43.63,43.50,70,7.69,-7.66,34.66,2.36,0.00,-2.32,0.78,0.00,0.00,14.70
5373,0.00,0.00,12.98,10,183,0.29,2974,63.4,42.1,0.00,0.00,15.51,16,38.36,36.50,70,6.24,-9.24,8.60,1.66,0.00,-2.32,0.64,0.00,0.00,13.30
5469,0.00,0.00,11.37,10,183,0.20,2943,63.4,43.4,0.00,0.00,14.70,16,29.57,29.50,70,4.79,-10.00,8.31,1.62,0.00,-2.32,0.64,0.00,0.00,12.40
5565,0.00,0.00,11.14,10,183,0.18,2802,63.4,43.4,0.00,0.00,14.70,16,20.08,20.00,70,4.50,-10.50,8.06,1.60,0.00,-2.32,0.64,0.00,0.00,11.70
5661,0.00,0.00,11.48,10,183,0.18,2709,63.4,43.4,0.00,0.00,14.70,16,20.08,20.00,70,4.06,-10.67,8.14,1.60,0.00,-2.32,0.64,0.00,0.00,11.20
5756,0.00,0.00,11.60,10,183,0.19,2477,63.4,43.4,0.00,0.00,14.70,16,16.56,15.50,70,3.92,-10.77,8.19,1.60,0.00,-2.01,0.64,0.00,0.00,12.00
5853,0.00,0.00,12.86,10,183,0.18,2358,63.4,43.4,0.00,0.00,14.70,16,15.51,15.50,70,3.92,-10.81,7.65,1.56,0.00,-2.01,0.64,0.00,0.00,12.40
5948,0.00,0.00,14.93,10,183,0.17,2264,63.4,43.4,0.00,0.00,13.50,16,15.16,15.00,72,3.92,-10.81,6.60,1.50,0.00,-2.01,0.64,0.00,0.00,12.80
6045,0.00,0.00,22.74,10,183,0.15,2050,63.4,43.4,0.00,0.00,14.70,16,14.80,14.50,72,3.77,-10.87,5.50,1.42,0.00,-2.01,0.64,0.00,0.00,14.40
6141,0.00,0.00,23.20,10,183,0.16,1942,63.4,43.4,0.00,0.00,14.70,16,14.45,14.00,72,3.92,-10.83,5.14,1.40,0.00,-2.01,0.64,0.00,0.00,18.20
6236,0.00,0.00,23.20,10,183,0.17,1752,63.4,43.4,0.00,0.00,14.70,16,14.10,14.00,72,3.92,-10.79,5.14,1.40,0.00,-2.01,0.64,0.00,0.00,25.50
6333,0.00,0.00,23.08,10,183,0.20,1663,63.4,43.4,0.00,0.00,14.70,16,14.10,14.00,72,3.92,-10.75,5.43,1.44,0.00,-1.70,0.64,0.00,0.00,34.00
6428,0.00,0.00,23.20,10,183,0.19,1667,63.4,43.4,0.00,0.00,14.70,16,14.10,14.00,72,3.92,-10.73,5.46,1.42,0.00,-1.70,0.64,0.00,0.00,34.00
6524,0.00,0.00,23.43,10,183,0.18,1781,63.4,43.4,0.00,0.00,15.95,16,14.10,14.00,72,3.77,-10.89,5.01,1.38,0.00,-1.70,0.64,0.00,0.00,50.30
6621,0.00,0.00,23.31,10,183,0.13,2227,63.4,43.4,0.00,0.00,14.70,16,14.80,15.00,72,3.77,-10.98,4.63,1.36,0.00,-1.70,0.64,0.00,0.00,67.00
6716,0.00,0.00,23.31,10,183,0.13,2228,63.4,43.4,0.00,0.00,14.70,16,15.16,15.00,72,3.48,-11.18,4.57,1.36,0.00,-2.01,0.66,0.00,0.00,75.70
6812,0.00,0.00,23.66,10,183,0.14,2210,63.4,43.4,0.00,0.00,13.80,16,15.16,15.00,72,3.63,-11.12,5.18,1.42,0.00,-2.01,0.66,0.00,0.00,86.80
6908,0.00,0.00,23.08,10,183,0.16,2238,63.4,43.4,0.00,0.00,14.70,16,15.16,15.00,72,3.77,-10.98,5.92,1.48,0.00,-2.01,0.68,0.00,0.00,91.70
7004,0.00,0.00,23.43,10,183,0.17,2232,63.4,43.4,0.00,0.00,14.70,16,15.16,15.00,72,3.77,-10.89,6.05,1.48,0.00,-2.01,0.68,0.00,0.00,96.00
7100,0.00,0.00,23.43,10,183,0.18,2210,63.4,43.4,0.00,0.00,14.70,16,16.91,16.50,72,3.92,-10.77,6.09,1.46,0.00,-2.01,0.70,0.00,0.00,96.00
7196,0.00,0.00,23.54,10,183,0.19,2222,63.4,43.4,0.00,0.00,14.69,16,19.02,18.50,72,4.06,-10.73,6.87,1.52,0.00,-2.01,0.70,0.00,0.00,96.00
7292,0.00,0.00,23.31,10,183,0.21,2206,63.4,43.4,0.00,0.00,14.69,16,22.19,22.00,72,3.92,-10.71,7.17,1.54,0.00,-2.01,0.74,0.00,0.00,96.00
7388,0.00,0.00,23.20,10,183,0.23,2242,63.4,43.4,0.00,0.00,14.69,16,26.41,25.00,72,4.06,-10.54,8.36,1.62,0.00,-2.01,0.76,0.00,0.00,96.00
7484,0.00,0.00,22.97,10,183,0.25,2207,63.4,43.4,0.00,0.00,14.69,16,30.98,32.00,72,4.21,-10.29,8.69,1.64,0.00,-2.01,0.76,0.00,0.00,96.00
7580,0.00,0.00,20.56,10,183,0.25,2208,63.4,43.4,0.00,0.00,14.69,16,36.25,35.50,72,4.50,-10.07,9.36,1.66,0.00,-2.01,0.78,0.00,0.00,64.30
7675,0.00,0.00,15.16,10,183,0.26,2200,63.4,43.4,0.00,0.00,14.69,16,38.36,38.00,72,4.79,-9.92,9.58,1.68,0.00,-2.01,0.78,0.00,0.00,23.50
7771,-0.78,0.00,14.93,10,183,0.26,2202,63.4,43.4,0.00,0.00,14.69,16,38.36,38.00,72,4.79,-9.82,9.53,1.70,0.00,-2.01,0.78,0.00,0.00,19.60
7867,0.00,0.00,14.93,8,183,0.27,2201,63.4,43.4,0.00,0.00,14.69,16,38.36,38.00,72,4.93,-9.73,9.99,1.70,0.00,-2.01,0.80,0.00,0.00,17.20
7964,0.78,0.78,14.93,8,183,0.28,2207,63.4,43.4,0.00,0.00,14.69,16,38.36,38.00,72,5.08,-9.65,10.24,1.72,0.00,-2.01,0.80,0.00,0.00,15.90
8060,1.56,0.78,14.93,8,183,0.29,2206,63.4,43.4,0.00,0.00,14.69,16,38.36,38.00,72,5.08,-9.53,10.34,1.72,0.00,-2.01,0.80,0.00,0.00,15.60
8155,1.56,0.78,14.93,8,183,0.29,2204,63.4,43.3,0.00,0.00,14.69,16,38.01,38.00,72,5.37,-9.38,10.55,1.74,0.00,-2.01,0.80,0.00,0.00,15.50
8251,0.78,0.78,14.93,8,183,0.30,2206,63.4,43.2,0.00,0.00,14.69,16,38.36,38.00,72,5.37,-9.36,10.65,1.74,0.00,-2.01,0.80,0.00,0.00,15.30
8347,0.78,0.78,14.59,8,183,0.30,2192,63.4,43.1,0.00,0.00,14.69,16,38.01,38.00,72,5.51,-9.24,11.07,1.76,0.00,-2.01,0.82,0.00,0.00,15.20
8443,0.78,0.78,14.70,8,183,0.31,2196,63.4,43.1,0.00,0.00,14.69,16,38.01,38.00,72,5.51,-9.17,11.27,1.78,0.00,-2.01,0.82,0.00,0.00,15.00
8539,0.78,0.78,14.70,8,183,0.30,2180,63.4,43.0,0.00,0.00,14.69,16,37.66,37.50,72,5.51,-9.13,11.01,1.76,0.00,-2.01,0.82,0.00,0.00,14.90
8635,0.00,0.78,14.47,8,183,0.31,2210,63.4,43.0,0.00,0.00,14.69,16,38.01,38.00,72,5.66,-9.07,11.41,1.78,0.00,-2.01,0.82,0.00,0.00,14.80
8730,0.00,0.78,14.47,8,183,0.32,2190,63.4,43.0,0.00,0.00,14.69,16,38.01,38.00,72,5.66,-9.01,11.52,1.78,0.00,-2.01,0.82,0.00,0.00,14.80
8827,0.78,0.78,14.59,8,183,0.31,2201,63.4,42.9,0.00,0.00,14.69,16,38.01,38.00,72,5.66,-8.97,11.41,1.78,0.00,-2.01,0.82,0.00,0.00,14.80
8922,-0.78,0.78,14.36,8,183,0.32,2196,63.4,42.9,0.00,0.00,14.69,16,37.66,38.00,72,5.66,-8.97,11.52,1.78,0.00,-2.01,0.82,0.00,0.00,14.70
9018,0.00,0.78,14.59,8,183,0.32,2184,63.4,42.8,0.00,0.00,14.69,16,38.01,38.00,72,5.80,-8.91,11.57,1.78,0.00,-2.01,0.82,0.00,0.00,14.60
9114,0.78,0.78,14.70,8,183,0.32,2196,63.4,42.8,0.00,0.00,14.69,16,37.66,38.00,72,5.80,-8.89,11.62,1.78,0.00,-2.01,0.82,0.00,0.00,14.60
9210,0.00,0.78,14.59,8,183,0.32,2177,63.4,42.8,0.00,0.00,14.69,16,38.01,37.50,72,5.80,-8.89,11.68,1.80,0.00,-2.01,0.82,0.00,0.00,14.70
9306,0.78,0.78,14.36,8,183,0.32,2182,63.4,42.8,0.00,0.00,14.69,16,37.66,38.00,72,5.80,-8.88,11.73,1.80,0.00,-2.01,0.82,0.00,0.00,14.60
9402,0.78,0.78,14.81,8,183,0.33,2180,63.4,42.8,0.00,0.00,14.69,16,38.01,37.50,72,5.95,-8.82,11.84,1.80,0.00,-2.01,0.82,0.00,0.00,14.70
9498,0.78,0.78,14.93,8,183,0.32,2174,63.4,42.8,0.00,0.00,14.69,16,37.66,37.50,72,5.95,-8.82,11.68,1.80,0.00,-2.01,0.82,0.00,0.00,14.90
9593,0.78,0.78,14.81,8,183,0.33,2196,63.4,42.7,0.00,0.00,14.69,16,37.66,37.50,72,5.95,-8.80,11.84,1.80,0.00,-2.01,0.82,0.00,0.00,14.90
9689,0.78,0.78,14.81,8,183,0.33,2174,63.4,42.7,0.00,0.00,14.69,16,37.66,37.50,72,5.95,-8.78,11.95,1.80,0.00,-2.01,0.82,0.00,0.00,14.80
9786,0.00,0.78,14.59,8,183,0.33,2191,63.4,42.7,0.00,0.00,14.69,16,38.01,38.00,72,5.95,-8.78,11.84,1.80,0.00,-2.01,0.82,0.00,0.00,14.80
9883,0.78,0.78,14.47,8,183,0.33,2171,63.4,42.7,0.00,0.00,14.69,16,37.66,37.50,72,5.95,-8.78,12.01,1.80,0.00,-2.01,0.82,0.00,0.00,14.70
9978,0.00,0.78,14.36,8,183,0.33,2186,63.4,42.7,0.00,0.00,14.69,16,37.66,37.50,72,5.95,-8.74,12.12,1.82,0.00,-2.01,0.82,0.00,0.00,14.60
10075,0.00,0.78,14.47,8,183,0.33,2181,63.7,42.6,0.00,0.00,14.69,16,37.66,37.50,72,5.95,-8.72,11.90,1.80,0.00,-2.01,0.82,0.00,0.00,14.60
10171,0.00,0.78,14.59,8,183,0.33,2165,63.7,42.6,0.00,0.00,14.69,16,37.66,37.50,72,5.95,-8.72,12.12,1.82,0.00,-2.01,0.84,0.00,0.00,14.70
10267,0.00,0.78,14.59,8,183,0.33,2175,63.8,42.6,0.00,0.00,14.69,16,37.66,37.50,72,5.95,-8.72,11.79,1.80,0.00,-2.01,0.84,0.00,0.00,14.60
10363,-0.78,0.78,14.59,8,183,0.33,2179,63.9,42.5,0.00,0.00,14.70,16,37.66,37.50,72,5.95,-8.70,11.95,1.80,0.00,-2.01,0.84,0.00,0.00,14.70
10458,-1.56,0.78,14.59,8,183,0.33,2173,63.9,42.5,0.00,0.00,14.69,16,37.66,37.50,72,5.95,-8.70,12.06,1.82,0.00,-2.01,0.84,0.00,0.00,14.70
10554,-0.78,0.78,14.47,8,183,0.33,2156,63.9,42.5,0.00,0.00,14.69,16,37.66,37.50,72,5.95,-8.70,11.90,1.80,0.00,-2.01,0.84,0.00,0.00,14.60
10650,0.78,0.78,14.81,8,183,0.34,2186,63.9,42.5,0.00,0.00,14.69,16,37.66,37.50,72,5.95,-8.68,12.28,1.82,0.00,-2.01,0.84,0.00,0.00,14.70
10747,0.00,0.78,14.81,8,183,0.33,2172,63.9,42.5,0.00,0.00,14.70,16,37.66,37.50,72,5.95,-8.68,12.06,1.80,0.00,-2.01,0.84,0.00,0.00,14.90
10843,-0.78,0.78,14.70,8,183,0.33,2182,63.9,42.5,0.00,0.00,14.70,16,37.66,37.50,72,6.09,-8.64,12.17,1.82,0.00,-2.01,0.84,0.00,0.00,14.70
10938,-1.56,0.78,14.59,8,183,0.34,2183,63.9,42.5,0.00,0.00,14.70,16,37.66,37.50,72,6.09,-8.62,12.12,1.82,0.00,-2.01,0.84,0.00,0.00,14.60
11035,-1.56,0.78,14.13,8,183,0.34,2178,63.9,42.4,0.00,0.00,14.70,16,37.66,37.50,72,6.09,-8.62,12.34,1.82,0.00,-2.01,0.84,0.00,0.00,14.50
11130,-0.78,0.78,14.36,8,183,0.34,2180,63.9,42.4,0.00,0.00,14.69,16,37.66,37.50,72,6.09,-8.60,12.28,1.82,0.00,-2.01,0.84,0.00,0.00,14.50
11226,0.00,0.78,14.81,8,183,0.34,2163,63.9,42.4,0.00,0.00,14.70,16,37.66,37.50,72,6.09,-8.60,12.39,1.82,0.00,-2.01,0.84,0.00,0.00,14.50
11321,0.00,0.78,14.81,8,183,0.31,2169,63.9,42.4,0.00,0.00,14.70,16,37.66,37.50,72,6.09,-8.59,12.51,1.82,0.00,-2.01,0.84,0.00,0.00,14.70
11418,-0.78,0.78,14.59,8,183,0.37,2170,63.9,42.4,0.00,0.00,14.70,16,37.66,37.50,72,6.09,-8.57,12.39,1.82,0.00,-2.01,0.84,0.00,0.00,14.90
11513,-2.34,0.78,14.47,8,183,0.34,2179,63.9,42.4,0.00,0.00,14.70,16,37.66,37.50,72,6.09,-8.53,12.34,1.82,0.00,-2.01,0.84,0.00,0.00,14.80
11609,-1.56,0.78,14.59,8,183,0.34,2160,63.9,42.4,0.00,0.00,14.70,16,37.66,37.50,72,6.24,-8.53,12.51,1.82,0.00,-2.01,0.84,0.00,0.00,14.60
11705,-0.78,0.78,14.70,8,183,0.35,2178,63.9,42.4,0.00,0.00,14.70,16,37.66,37.50,72,6.24,-8.51,12.62,1.84,0.00,-2.01,0.84,0.00,0.00,14.60
11801,-1.56,0.78,14.59,8,183,0.35,2161,63.9,42.4,0.00,0.00,14.70,16,37.66,37.50,72,6.24,-8.51,12.62,1.84,0.00,-2.01,0.84,0.00,0.00,14.60
11898,-0.78,0.78,14.70,8,183,0.34,2176,63.9,42.3,0.00,0.00,14.70,16,37.66,37.50,72,6.24,-8.49,12.46,1.82,0.00,-2.01,0.84,0.00,0.00,14.70
11994,-0.78,0.78,14.81,8,183,0.35,2156,63.9,42.3,0.00,0.00,14.70,16,37.66,37.00,72,6.24,-8.47,12.62,1.84,0.00,-2.01,0.84,0.00,0.00,14.80
12089,0.00,0.78,14.81,8,183,0.35,2174,63.9,42.3,0.00,0.00,14.70,16,37.66,37.50,72,6.24,-8.45,12.68,1.84,0.00,-2.01,0.84,0.00,0.00,14.80
12185,0.00,0.78,14.81,8,183,0.37,2180,63.9,42.3,0.00,0.00,14.70,16,37.66,37.50,72,6.24,-8.43,12.45,1.82,0.00,-2.01,0.84,0.00,0.00,14.80
12281,0.00,0.78,14.81,8,183,0.35,2164,63.9,42.3,0.00,0.00,14.70,16,37.30,37.50,72,6.24,-8.41,12.57,1.84,0.00,-2.01,0.84,0.00,0.00,14.80
12378,0.78,0.78,14.81,8,183,0.36,2177,63.9,42.3,0.00,0.00,14.70,16,37.30,37.50,72,6.24,-8.39,12.68,1.84,0.00,-2.01,0.84,0.00,0.00,14.80
