Time (msec),A/F Sensor #1 (Direct)* (AFR),Coolant Temperature (F),Engine Load* (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),Fuel Tank Pressure (psi),IAM* (raw ecu value),Mass Airflow (g/s),Target Boost* (psi relative sea level),Throttle Opening Angle (%)
13702,11.82,181,0.26,2298,0.00,0.00,-0.056,16,10.89,-1.51,0.00
13889,13.25,181,0.26,2298,0.00,0.00,-0.056,16,10.34,-1.51,0.00
14061,18.71,181,0.27,2285,0.00,0.00,-0.056,16,10.64,-1.51,0.00
14233,23.81,181,0.26,2288,0.00,0.00,-0.056,16,9.94,-1.51,0.00
14405,23.86,181,0.25,2262,0.00,0.00,-0.056,16,9.36,-1.49,0.00
14577,23.90,181,0.23,2254,0.00,0.00,-0.056,16,8.70,-1.47,0.00
14749,23.86,181,0.24,2238,0.00,0.00,-0.052,16,8.96,-1.47,0.39
14921,23.49,181,0.24,2242,0.00,0.00,-0.052,16,9.44,-1.47,1.57
15092,24.21,181,0.25,2251,0.00,0.00,-0.052,16,8.11,-1.45,3.14
15264,21.62,181,0.28,2198,0.00,0.00,-0.052,16,10.44,-1.47,3.53
15452,16.22,181,0.29,2216,0.00,0.00,-0.052,16,10.78,-1.45,3.92
15623,16.16,181,0.29,2215,0.00,0.00,-0.052,16,10.89,-1.45,3.92
15795,16.07,181,0.29,2194,0.00,0.00,-0.052,16,10.74,-1.45,3.92
15967,15.83,181,0.30,2194,0.00,0.00,-0.052,16,11.34,-1.45,3.92
16139,16.02,181,0.31,2178,0.00,0.00,-0.052,16,11.60,-1.45,3.92
16311,15.61,183,0.31,2196,0.00,0.00,-0.052,16,11.65,-1.45,3.92
16483,15.34,183,0.31,2192,0.00,0.00,-0.052,16,11.10,-1.45,3.92
16655,15.61,183,0.30,2182,0.00,0.00,-0.052,16,10.96,-1.45,3.92
16827,14.81,183,0.31,2190,0.00,0.00,-0.052,16,11.55,-1.45,4.31
16998,13.94,183,0.31,2179,0.00,0.00,-0.052,16,11.12,-1.43,3.92
17170,13.27,183,0.35,2179,0.00,0.00,-0.052,16,12.21,-1.43,6.27
17358,13.92,183,0.47,2186,0.00,0.00,-0.052,16,18.81,-1.45,8.63
17530,13.33,183,0.57,2182,0.00,0.00,-0.052,16,20.21,-1.45,9.80
17702,13.79,183,0.64,2179,0.00,0.00,-0.052,16,23.48,-1.43,10.59
17873,14.17,183,0.65,2177,0.00,0.00,-0.052,16,23.67,-1.43,10.59
18045,14.40,183,0.65,2185,0.00,0.00,-0.052,16,23.86,-1.45,10.59
18233,14.70,183,0.66,2182,0.00,0.00,-0.052,16,23.31,-1.43,10.59
18404,14.68,183,0.66,2190,0.00,0.00,-0.052,16,23.76,-1.45,10.59
18576,14.59,183,0.67,2197,0.00,0.00,-0.052,16,24.93,-1.45,10.20
18748,14.50,183,0.66,2194,0.00,0.00,-0.052,16,23.59,-1.45,10.20
18920,14.62,183,0.66,2201,0.00,0.00,-0.052,16,24.15,-1.45,9.80
19092,14.70,183,0.65,2206,0.00,0.00,-0.052,16,23.95,-1.45,9.80
19264,14.56,183,0.64,2207,0.00,0.00,-0.052,16,23.02,-1.45,9.02
19436,14.29,183,0.57,2194,0.00,0.00,-0.052,16,19.76,-1.45,7.45
19608,14.42,183,0.50,2213,0.00,0.00,-0.052,16,18.00,-1.45,6.67
19779,14.71,183,0.43,2188,0.00,0.00,-0.052,16,14.94,-1.45,5.49
19951,14.70,183,0.41,2197,0.00,0.00,-0.052,16,14.63,-1.45,5.49
20139,14.84,183,0.41,2192,0.00,0.00,-0.052,16,14.64,-1.45,5.49
20311,14.66,185,0.41,2188,0.00,0.00,-0.052,16,14.98,-1.45,5.49
20483,14.41,185,0.41,2184,0.00,0.00,-0.052,16,14.98,-1.45,5.49
20654,14.58,185,0.39,2190,0.00,0.00,-0.052,16,13.34,-1.45,5.49
20826,14.70,185,0.41,2200,0.00,0.00,-0.052,16,15.17,-1.45,5.49
20998,15.11,185,0.41,2182,0.00,0.00,-0.052,16,15.11,-1.45,5.49
21170,14.63,185,0.43,2174,0.00,0.00,-0.052,16,15.89,-1.43,5.88
21342,13.79,185,0.43,2187,0.00,0.00,-0.052,16,15.97,-1.45,5.88
21514,14.48,185,0.42,2171,0.00,0.00,-0.052,16,15.82,-1.45,5.88
21686,14.62,185,0.42,2189,0.00,0.00,-0.052,16,15.95,-1.43,6.27
21857,14.87,185,0.43,2178,0.00,0.00,-0.052,16,16.03,-1.43,6.27
22045,14.76,185,0.44,2177,0.00,0.00,-0.052,16,16.03,-1.43,6.27
22217,14.27,185,0.45,2179,0.00,0.00,-0.052,16,16.47,-1.43,6.27
22389,14.25,185,0.47,2177,0.00,0.00,-0.052,16,17.06,-1.43,6.67
22561,14.43,185,0.48,2162,0.00,0.00,-0.052,16,17.35,-1.45,6.67
22748,14.50,185,0.49,2180,0.00,0.00,-0.052,16,17.87,-1.43,7.45
22904,14.76,185,0.51,2176,0.00,0.00,-0.052,16,18.80,-1.43,7.84
23076,15.02,185,0.53,2168,0.00,0.00,-0.049,16,19.82,-1.43,8.24
23248,14.73,185,0.52,2180,0.00,0.00,-0.049,16,19.27,-1.43,5.49
23420,13.41,185,0.32,2160,0.00,0.00,-0.049,16,9.67,-1.43,1.96
23607,13.00,185,0.25,2141,0.00,0.00,-0.049,16,8.48,-1.41,1.96
23779,14.43,185,0.22,2158,0.00,0.00,-0.045,16,7.82,-1.43,1.57
23951,15.04,185,0.20,2143,0.00,0.00,-0.045,16,7.23,-1.41,0.00
24123,16.66,185,0.17,2136,0.00,0.00,-0.045,16,6.19,-1.41,0.00
24295,16.93,185,0.15,2127,0.00,0.00,-0.045,16,5.53,-1.41,0.00
24467,21.97,185,0.15,2126,0.00,0.00,-0.045,16,4.82,-1.39,0.00
24639,24.91,185,0.15,2118,0.00,0.00,-0.042,16,5.17,-1.39,0.00
24810,23.98,185,0.13,2108,0.00,0.00,-0.042,16,4.42,-1.39,0.00
24982,24.33,185,0.15,2089,0.00,0.00,-0.042,16,4.92,-1.37,0.00
25154,23.80,185,0.15,2075,0.00,0.00,-0.042,16,5.04,-1.37,0.00
25341,23.72,185,0.13,2072,0.00,0.00,-0.042,16,4.34,-1.37,0.00
25513,23.55,187,0.15,2051,0.00,0.00,-0.042,16,5.46,-1.35,0.00
25685,23.79,187,0.16,2028,0.00,0.00,-0.042,16,5.49,-1.35,0.00
25857,23.69,187,0.15,2025,0.00,0.00,-0.042,16,5.62,-1.35,0.00
26029,23.61,187,0.17,2006,0.00,0.00,-0.042,16,5.88,-1.33,0.00
26201,23.97,187,0.16,1995,0.00,0.00,-0.042,16,5.04,-1.33,0.00
26373,23.66,187,0.17,1966,0.00,0.00,-0.042,16,5.62,-1.31,0.00
26545,24.06,187,0.17,1950,0.00,0.00,-0.042,16,5.69,-1.30,0.00
26717,23.90,187,0.18,1943,0.00,0.00,-0.038,16,6.08,-1.30,0.00
26904,23.69,187,0.17,1913,0.00,0.00,-0.042,16,5.65,-1.28,0.00
27076,23.69,187,0.16,1894,0.00,0.00,-0.038,16,5.33,-1.28,0.00
27248,23.95,187,0.17,1866,0.00,0.00,-0.042,16,5.56,-1.26,0.00
27420,24.05,187,0.17,1870,0.00,0.00,-0.042,16,5.43,-1.24,0.00
27591,23.94,187,0.18,1836,0.00,0.00,-0.042,16,5.53,-1.24,0.00
27763,23.98,187,0.18,1815,0.00,0.00,-0.042,16,5.40,-1.22,0.00
27951,23.59,187,0.17,1800,0.00,0.00,-0.042,16,4.79,-1.20,0.00
28107,23.56,187,0.17,1764,0.00,0.00,-0.045,16,5.46,-1.20,0.00
28279,24.18,187,0.17,1742,0.00,0.00,-0.045,16,4.92,-1.18,0.00
28466,23.44,187,0.17,1734,0.00,0.00,-0.045,16,5.20,-1.16,0.00
28638,23.60,187,0.17,1705,0.00,0.00,-0.045,16,4.98,-1.16,0.00
28810,23.82,187,0.19,1667,0.00,0.00,-0.045,16,5.40,-1.14,0.00
28982,23.87,187,0.19,1654,0.00,0.00,-0.045,16,5.56,-1.12,0.00
29154,23.66,187,0.19,1618,0.00,0.00,-0.045,16,5.08,-1.12,0.00
29326,23.54,187,0.19,1610,0.00,0.00,-0.049,16,4.85,-1.10,0.00
29498,23.55,187,0.18,1598,0.00,0.00,-0.049,16,4.36,-1.08,0.00
29669,23.49,187,0.19,1583,0.00,0.00,-0.049,16,5.04,-1.08,0.00
29841,23.49,187,0.18,1563,0.00,0.00,-0.049,16,4.48,-1.08,0.00
30029,23.48,187,0.19,1536,0.00,0.00,-0.049,16,4.86,-1.08,0.00
30201,23.74,187,0.19,1526,0.00,0.00,-0.049,16,5.17,-1.08,0.00
30373,23.75,187,0.20,1511,0.00,0.00,-0.049,16,4.95,-1.08,0.00
30544,23.74,187,0.21,1491,0.00,0.00,-0.049,16,5.14,-1.08,0.00
30716,24.05,187,0.21,1472,0.00,0.00,-0.049,16,5.27,-1.08,0.00
30888,24.13,187,0.21,1460,0.00,0.00,-0.049,16,5.17,-1.08,0.00
31060,23.67,187,0.21,1431,0.00,0.00,-0.049,16,5.04,-1.08,0.00
31232,23.59,187,0.21,1406,0.00,0.00,-0.049,16,4.98,-1.08,0.00
31404,24.13,187,0.21,1396,0.00,0.00,-0.049,16,4.92,-1.08,0.00
31576,24.13,187,0.21,1384,0.00,0.00,-0.052,16,4.95,-1.08,0.00
31747,23.59,187,0.18,1355,0.00,0.00,-0.049,16,3.55,-1.08,0.00
31935,23.61,187,0.18,1360,0.00,0.00,-0.049,16,3.93,-1.08,0.00
32107,23.88,187,0.18,1354,0.00,0.00,-0.052,16,4.20,-1.08,0.00
32279,23.56,187,0.20,1342,0.00,0.00,-0.052,16,4.73,-1.08,0.00
32451,24.03,187,0.19,1345,0.00,0.00,-0.052,16,3.75,-1.08,0.00
32622,23.59,187,0.20,1322,0.00,0.00,-0.052,16,4.70,-1.08,0.00
32794,24.05,187,0.20,1307,0.00,0.00,-0.052,16,3.90,-1.08,0.00
32966,23.67,187,0.20,1298,0.00,0.00,-0.052,16,4.60,-1.08,0.00
33138,23.59,187,0.19,1293,0.00,0.00,-0.052,16,4.09,-1.08,0.00
33325,23.71,187,0.20,1278,0.00,0.00,-0.052,16,4.54,-1.08,0.00
33497,23.81,187,0.21,1264,0.00,0.00,-0.052,16,4.76,-1.08,0.00
33669,23.19,187,0.22,1273,0.00,0.00,-0.052,16,4.49,-1.08,0.00
33841,22.94,187,0.21,1259,0.00,0.00,-0.052,16,4.20,-1.08,0.00
34013,19.84,187,0.20,1257,0.00,0.00,-0.052,16,4.17,-1.08,0.00
34185,17.86,187,0.21,1240,0.00,0.00,-0.052,16,4.51,-1.08,0.00
34357,18.02,187,0.22,1232,0.00,0.00,-0.052,16,4.79,-1.08,0.00
34528,18.88,187,0.23,1236,0.00,0.00,-0.052,16,4.79,-1.08,0.00
34700,17.53,187,0.23,1234,0.00,0.00,-0.052,16,4.60,-1.08,0.00
34888,16.94,187,0.23,1196,0.00,0.00,-0.052,16,4.54,-1.08,0.00
35060,16.97,187,0.24,1154,0.00,0.00,-0.052,16,4.88,-1.08,0.00
35231,16.22,187,0.25,1145,0.00,0.00,-0.052,16,4.70,-1.08,0.00
35403,15.95,187,0.24,1131,0.00,0.00,-0.052,16,4.48,-1.08,0.00
35576,15.98,187,0.24,1132,0.00,0.00,-0.052,16,4.48,-1.08,0.00
35748,15.81,187,0.22,1122,0.00,0.00,-0.052,16,3.83,-1.08,0.00
35920,15.75,187,0.21,1080,0.00,0.00,-0.052,16,3.85,-1.08,0.00
36091,15.65,187,0.22,1029,0.00,0.00,-0.052,16,3.75,-1.08,0.00
36267,15.58,187,0.23,974,0.00,0.00,-0.052,16,3.90,-1.08,0.00
36443,15.81,187,0.24,935,0.00,0.00,-0.052,16,3.96,-1.08,0.00
36618,16.09,187,0.24,942,0.00,0.00,-0.052,16,3.60,-1.08,0.00
36790,16.29,187,0.23,950,0.00,0.00,-0.052,16,3.63,-1.08,0.00
36962,16.11,187,0.22,951,0.00,0.00,-0.052,16,3.38,-1.08,0.00
37133,15.88,187,0.21,936,0.00,0.00,-0.052,16,3.17,-1.08,0.00
37310,15.75,187,0.21,923,0.00,0.00,-0.052,16,3.20,-1.08,0.00
37482,15.47,187,0.21,895,0.00,0.00,-0.052,16,3.22,-1.08,0.00
37654,15.18,187,0.22,871,0.00,0.00,-0.052,16,3.26,-1.08,0.00
37826,15.04,187,0.22,873,0.00,0.00,-0.052,16,3.22,-1.08,0.00
37997,14.79,187,0.21,871,0.00,0.00,-0.052,16,2.98,-1.08,0.00
38169,14.60,187,0.21,853,0.00,0.00,-0.052,16,2.93,-1.08,0.00
38341,14.60,189,0.21,830,0.00,0.00,-0.052,16,2.95,-1.08,0.00
38513,14.64,187,0.22,804,0.00,0.00,-0.052,16,3.00,-1.08,0.00
38700,14.68,189,0.22,805,0.00,0.00,-0.052,16,2.91,-1.08,0.00
38872,14.70,189,0.22,796,0.00,0.00,-0.052,16,2.81,-1.08,0.00
39044,14.73,189,0.22,772,0.00,0.00,-0.052,16,2.81,-1.08,0.00
39216,14.76,189,0.22,764,0.00,0.00,-0.052,16,2.83,-1.08,0.00
39388,14.66,189,0.22,757,0.00,0.00,-0.052,16,2.85,-1.08,0.00
39560,14.39,189,0.22,756,0.00,0.00,-0.052,16,2.71,-1.08,0.00
39732,14.23,189,0.22,749,0.00,0.00,-0.052,16,2.62,-1.08,0.00
39904,14.13,189,0.21,739,0.00,0.00,-0.052,16,2.62,-1.08,0.00
40075,14.12,189,0.22,732,0.00,0.00,-0.052,16,2.66,-1.08,0.00
40263,14.14,189,0.22,731,0.00,0.00,-0.052,16,2.65,-1.08,0.00
40435,14.23,189,0.22,689,0.00,0.00,-0.052,16,2.65,-1.08,0.00
40607,14.33,189,0.23,663,0.00,0.00,-0.052,16,2.73,-1.08,0.00
40779,14.41,189,0.24,660,0.00,0.00,-0.052,16,2.83,-1.08,0.00
40950,14.46,189,0.25,672,0.00,0.00,-0.052,16,2.98,-1.08,0.00
43757,14.11,189,0.24,720,0.00,0.00,-0.052,16,2.90,-1.08,0.00
43929,14.01,189,0.24,697,0.00,0.00,-0.052,16,2.91,-1.08,0.00
44101,13.97,189,0.25,704,0.00,0.00,-0.052,16,3.00,-1.08,0.00
44273,14.02,189,0.25,716,0.00,0.00,-0.052,16,3.02,-1.08,0.00
44444,14.27,189,0.25,709,0.00,0.00,-0.052,16,2.98,-1.08,0.00
44616,14.50,189,0.25,714,0.00,0.00,-0.052,16,3.00,-1.08,0.00
44804,14.48,189,0.25,718,0.00,0.00,-0.052,16,3.06,-1.08,0.00
44976,14.54,189,0.25,732,0.00,0.00,-0.052,16,3.02,-1.08,0.00
45148,14.60,189,0.25,723,0.00,0.00,-0.052,16,2.95,-1.08,0.00
45319,14.60,189,0.25,715,0.00,0.00,-0.052,16,3.00,-1.08,0.00
45491,14.57,189,0.25,717,0.00,0.00,-0.052,16,3.02,-1.08,0.00
45663,14.56,189,0.25,718,0.00,0.00,-0.052,16,3.06,-1.08,0.00
45835,14.65,189,0.25,720,0.00,0.00,-0.052,16,3.06,-1.08,0.00
46007,14.68,189,0.25,719,0.00,0.00,-0.052,16,3.02,-1.08,0.00
46179,14.81,189,0.25,718,0.00,0.00,-0.052,16,3.06,-1.08,0.00
46351,14.89,189,0.25,725,0.00,0.00,-0.052,16,3.06,-1.08,0.00
46522,14.90,189,0.25,738,0.00,0.00,-0.052,16,3.02,-1.08,0.00
46694,14.87,189,0.25,722,0.00,0.00,-0.052,16,3.00,-1.08,0.00
46866,14.90,189,0.25,727,0.00,0.00,-0.052,16,3.02,-1.08,0.00
47038,14.87,189,0.25,735,0.00,0.00,-0.052,16,3.00,-1.08,0.00
47225,14.84,189,0.25,729,0.00,0.00,-0.052,16,2.95,-1.08,0.00
47397,14.84,189,0.25,712,0.00,0.00,-0.052,16,2.95,-1.08,0.00
47569,14.76,189,0.25,730,0.00,0.00,-0.052,16,3.00,-1.08,0.00
47741,14.73,189,0.24,761,0.00,0.00,-0.052,16,2.85,-1.08,0.00
47913,14.70,189,0.23,757,0.00,0.00,-0.052,16,2.73,-1.08,0.00
48085,14.73,189,0.22,740,0.00,0.00,-0.052,16,2.69,-1.08,0.00
48257,14.70,189,0.22,726,0.00,0.00,-0.052,16,2.77,-1.08,0.00
48429,14.78,189,0.23,722,0.00,0.00,-0.052,16,2.77,-1.08,0.00
48600,14.84,189,0.23,712,0.00,0.00,-0.052,16,2.77,-1.08,0.00
48772,14.98,189,0.24,709,0.00,0.00,-0.052,16,2.81,-1.08,0.78
48944,15.21,189,0.34,708,0.00,0.00,-0.052,16,6.19,-1.08,2.75
49116,15.48,189,0.48,901,0.00,0.00,-0.052,16,9.12,-1.08,3.92
49288,15.01,189,0.47,1292,0.00,0.00,-0.052,16,10.40,-1.08,4.71
49460,14.58,189,0.40,1916,0.00,0.00,-0.052,16,11.81,-1.28,5.10
49647,15.15,189,0.35,2112,0.00,0.00,-0.052,16,12.06,-1.39,5.10
49835,14.27,189,0.36,2041,0.00,0.00,-0.052,16,12.14,-1.33,5.49
50007,13.51,189,0.42,1913,0.00,0.00,-0.052,16,13.72,-1.28,6.67
50178,14.21,189,0.51,1828,0.00,0.00,-0.052,16,16.37,-1.24,7.45
50350,14.70,189,0.55,1829,0.00,0.00,-0.052,16,17.10,-1.24,8.24
50522,13.87,189,0.59,1857,0.00,0.00,-0.052,16,18.39,-1.24,8.63
50694,14.66,189,0.61,1817,0.00,0.00,-0.052,16,18.69,-1.22,8.63
50866,14.81,189,0.64,1794,0.00,0.00,-0.052,16,19.28,-1.20,8.63
51038,14.70,189,0.65,1760,0.00,0.00,-0.052,16,19.43,-1.18,9.02
51210,14.62,189,0.67,1746,0.00,0.00,-0.052,16,19.66,-1.18,9.02
51397,14.47,190,0.67,1755,0.00,0.00,-0.052,16,20.13,-1.18,5.49
51569,13.84,190,0.39,1692,0.00,0.00,-0.052,16,7.58,-1.14,0.00
51741,12.96,190,0.25,1812,0.00,0.00,-0.052,16,5.88,-1.22,0.00
51913,13.82,190,0.20,1796,0.00,0.00,-0.052,16,5.33,-1.18,0.00
52085,15.55,190,0.23,1542,0.00,0.00,-0.052,16,6.12,-1.08,0.00
52256,19.88,190,0.26,1222,0.00,0.00,-0.052,16,5.91,-1.08,0.00
52428,23.13,190,0.24,1302,0.00,0.00,-0.052,16,5.17,-1.08,0.00
52600,22.72,190,0.22,1306,0.00,0.00,-0.052,16,4.76,-1.08,0.00
52772,14.82,190,0.22,1276,0.00,0.00,-0.052,16,4.82,-1.08,0.00
52944,13.71,190,0.23,1234,0.00,0.00,-0.052,16,4.70,-1.08,0.00
53116,14.56,190,0.23,1198,0.00,0.00,-0.052,16,4.63,-1.08,0.00
53288,15.14,190,0.23,1194,0.00,0.00,-0.052,16,4.70,-1.08,0.00
53459,15.60,190,0.23,1202,0.00,0.00,-0.052,16,4.54,-1.08,0.00
53631,15.41,190,0.23,1197,0.00,0.00,-0.052,16,4.60,-1.08,0.00
53819,15.21,190,0.23,1178,0.00,0.00,-0.052,16,4.73,-1.08,0.00
53991,15.04,190,0.24,1181,0.00,0.00,-0.052,16,4.63,-1.08,0.00
54162,14.73,190,0.24,1176,0.00,0.00,-0.052,16,4.70,-1.08,0.00
54334,14.62,190,0.24,1170,0.00,0.00,-0.052,16,4.70,-1.08,0.00
54506,14.37,190,0.24,1175,0.00,0.00,-0.052,16,4.60,-1.08,0.00
54678,13.93,190,0.24,1172,0.00,0.00,-0.052,16,4.63,-1.08,0.00
54850,13.94,190,0.24,1177,0.00,0.00,-0.052,16,4.60,-1.08,0.00
55022,14.10,190,0.24,1167,0.00,0.00,-0.052,16,4.60,-1.08,0.00
55194,14.03,190,0.24,1170,0.00,0.00,-0.052,16,4.70,-1.08,0.00
55366,13.95,190,0.24,1182,0.00,0.00,-0.052,16,4.60,-1.08,0.78
55537,14.11,190,0.29,1174,0.00,0.00,-0.052,16,6.23,-1.08,1.57
55709,14.31,190,0.31,1258,0.00,0.00,-0.052,16,6.96,-1.08,2.35
55881,14.31,190,0.33,1471,0.00,0.00,-0.052,16,8.35,-1.08,3.14
56068,14.49,190,0.34,1688,0.00,0.00,-0.052,16,9.56,-1.14,3.92
56240,15.17,190,0.35,1754,0.00,0.00,-0.052,16,10.49,-1.18,4.31
56412,15.28,190,0.38,1684,0.00,0.00,-0.052,16,10.87,-1.14,4.31
56584,14.66,190,0.40,1636,0.00,0.00,-0.052,16,11.61,-1.12,4.71
