Time (msec),A/F Sensor #1 (AFR),Engine Load* (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Manifold Absolute Pressure (psi),Mass Airflow (g/s),Target Boost* (psi relative sea level),Throttle Sensor Voltage (V)
5451,12.63,0.11,1232,0.00,0.00,16,10.59,18.50,4.06,4.73,-1.49,0.64
5501,13.21,0.12,1186,0.00,0.00,16,10.59,18.50,4.21,4.73,-1.49,0.64
5548,13.21,0.12,1180,0.00,0.00,16,10.59,18.50,4.35,4.82,-1.18,0.64
5595,13.21,0.12,1180,0.00,0.00,16,10.59,18.50,4.35,4.69,-1.18,0.64
5658,14.59,0.12,1176,0.00,0.00,16,10.59,18.50,4.21,4.57,-1.18,0.64
5705,14.13,0.12,1166,0.00,0.00,16,10.23,18.00,4.21,4.51,-1.18,0.64
5751,14.81,0.12,1138,0.00,0.00,16,10.23,18.00,4.35,4.51,-1.18,0.64
5814,14.81,0.13,1124,0.00,0.00,16,10.23,18.00,4.35,4.55,-1.18,0.66
5861,15.16,0.13,1124,0.00,0.00,16,10.23,18.00,4.35,4.85,-1.18,0.66
5908,15.96,0.14,1114,0.00,0.00,16,10.23,18.00,4.50,5.21,-1.18,0.68
5971,16.19,0.14,1106,0.00,0.00,16,10.23,18.00,4.64,5.23,-1.18,0.68
6018,15.62,0.15,1105,0.00,0.00,16,10.59,10.50,4.79,5.23,-1.18,0.68
6081,15.62,0.15,1085,0.00,0.00,16,11.29,11.50,4.93,5.40,-1.18,0.70
6127,14.59,0.16,1085,0.00,0.00,16,11.99,11.50,4.93,5.62,-1.18,0.70
6174,14.24,0.17,1078,0.00,0.00,16,13.05,12.00,5.08,5.91,-1.18,0.72
6237,12.98,0.18,1091,0.00,0.00,16,13.05,13.00,5.37,5.91,-1.18,0.74
6284,12.52,0.19,1113,0.00,0.00,16,14.45,15.00,5.66,6.40,-1.18,0.76
6341,12.52,0.20,1143,0.00,0.00,16,15.86,16.50,5.95,6.99,-1.18,0.76
6394,12.40,0.22,1143,0.00,0.00,16,17.97,16.50,5.95,7.82,-1.18,0.78
6447,12.17,0.23,1183,0.00,0.00,16,20.78,20.50,6.38,8.91,-1.49,0.80
6499,12.29,0.23,1270,0.00,0.00,16,25.70,25.50,6.82,9.79,-1.49,0.80
6550,12.52,0.23,1363,0.00,0.00,16,26.41,26.00,6.96,9.79,-1.49,0.80
6604,12.52,0.22,1469,0.00,0.00,16,26.76,27.00,6.96,10.23,-1.49,0.82
6655,12.40,0.21,1469,0.00,0.00,16,27.81,27.00,6.96,10.54,-1.49,0.82
6708,12.29,0.20,1544,0.00,0.00,16,29.22,28.50,6.96,10.54,-1.49,0.82
6762,12.52,0.20,1619,0.00,0.00,16,29.92,29.50,6.82,10.54,-1.49,0.82
6813,13.21,0.20,1668,0.00,0.00,16,30.62,30.50,6.67,10.69,-1.49,0.82
6865,13.21,0.19,1721,0.00,0.00,16,31.33,31.50,6.53,10.79,-1.49,0.82
6917,14.13,0.18,1721,0.00,0.00,16,31.68,31.50,6.53,10.89,-1.49,0.82
6969,14.70,0.19,1766,0.00,0.00,16,32.03,32.00,6.38,10.85,-1.49,0.82
7024,14.93,0.19,1768,0.00,0.00,16,32.38,32.00,6.24,10.85,-1.49,0.82
7074,15.04,0.19,1732,0.00,0.00,16,32.03,32.00,6.24,11.29,-1.49,0.82
7129,15.04,0.19,1708,0.00,0.00,16,31.68,31.50,6.09,10.99,-1.49,0.82
7181,15.04,0.20,1708,0.00,0.00,16,31.68,31.50,6.09,11.09,-1.49,0.82
7231,15.16,0.20,1697,0.00,0.00,16,31.68,31.00,6.09,11.25,-1.49,0.82
7286,15.27,0.20,1684,0.00,0.00,16,31.33,31.00,6.09,11.25,-1.49,0.82
7338,14.93,0.20,1691,0.00,0.00,16,31.33,31.00,6.24,11.15,-1.49,0.82
7391,14.93,0.20,1676,0.00,0.00,16,30.98,30.50,6.24,11.09,-1.49,0.82
7443,14.81,0.20,1676,0.00,0.00,16,30.62,30.50,6.24,10.99,-1.49,0.82
7493,14.47,0.20,1670,0.00,0.00,16,30.98,30.50,6.24,10.99,-1.49,0.82
7547,14.13,0.20,1652,0.00,0.00,16,30.62,30.50,6.24,10.94,-1.49,0.72
7600,14.13,0.17,1644,0.00,0.00,16,30.27,28.50,5.08,10.94,-1.49,0.64
7650,14.13,0.15,1638,0.00,0.00,16,26.41,25.00,4.79,6.00,-1.49,0.64
7705,14.24,0.13,1638,0.00,0.00,16,23.24,25.00,4.79,4.82,-1.49,0.64
7755,14.01,0.12,1602,0.00,0.00,16,19.02,20.00,4.21,4.46,-1.49,0.64
7811,14.01,0.11,1559,0.00,0.00,16,17.27,22.00,3.92,4.48,-1.49,0.64
7859,13.67,0.10,1480,0.00,0.00,16,14.45,21.00,3.92,4.48,-1.49,0.64
7913,13.67,0.11,1373,0.00,0.00,16,12.70,19.00,3.92,4.82,-1.49,0.64
7967,13.09,0.11,1373,0.00,0.00,16,10.94,19.00,3.92,4.95,-1.49,0.64
8018,12.75,0.12,1240,0.00,0.00,16,10.59,19.00,4.06,4.88,-1.49,0.64
8070,12.86,0.13,1200,0.00,0.00,16,10.59,18.50,4.06,5.04,-1.49,0.64
8123,13.21,0.12,1189,0.00,0.00,16,10.59,18.50,4.21,5.04,-1.49,0.64
8174,13.21,0.12,1167,0.00,0.00,16,10.59,18.50,4.21,4.88,-1.18,0.64
8227,14.36,0.13,1167,0.00,0.00,16,10.23,18.50,4.21,4.73,-1.18,0.68
8280,13.67,0.16,1128,0.00,0.00,16,10.59,10.50,4.35,5.40,-1.18,0.70
8331,13.32,0.17,1093,0.00,0.00,16,11.29,11.00,4.50,6.07,-1.18,0.72
8385,13.78,0.19,1061,0.00,0.00,16,11.99,11.50,5.22,6.07,-1.18,0.74
8437,13.78,0.21,1050,0.00,0.00,16,13.75,14.50,5.66,6.95,-1.18,0.76
8490,13.67,0.23,1050,0.00,0.00,16,15.86,14.50,5.66,7.62,-1.18,0.78
8542,13.55,0.24,1066,0.00,0.00,16,19.38,17.50,6.09,8.44,-1.18,0.80
8593,13.09,0.27,1116,0.00,0.00,16,21.13,21.00,6.82,10.04,-1.18,0.82
8649,12.52,0.27,1182,0.00,0.00,16,28.16,28.00,7.40,10.04,-1.18,0.82
8702,12.52,0.27,1310,0.00,0.00,16,29.57,29.00,7.69,10.85,-1.49,0.84
8752,12.06,0.26,1310,0.00,0.00,16,28.87,29.00,7.69,11.56,-1.49,0.84
8804,11.83,0.25,1433,0.00,0.00,16,28.87,28.50,7.98,12.10,-1.49,0.84
8856,11.83,0.24,1544,0.00,0.00,16,28.87,28.50,7.98,12.20,-1.49,0.84
8909,11.94,0.23,1628,0.00,0.00,16,29.57,30.00,7.84,12.20,-1.49,0.84
8962,11.94,0.23,1663,0.00,0.00,16,30.62,30.50,7.55,12.31,-1.49,0.84
9014,12.75,0.23,1663,0.00,0.00,16,31.68,30.50,7.55,12.59,-1.49,0.84
9066,14.13,0.23,1710,0.00,0.00,16,32.38,32.00,7.40,12.79,-1.49,0.86
9119,14.81,0.22,1748,0.00,0.00,16,32.73,32.50,7.25,12.75,-1.49,0.86
9170,15.39,0.22,1777,0.00,0.00,16,33.44,33.00,7.11,12.75,-1.49,0.86
9226,15.39,0.22,1791,0.00,0.00,16,33.79,33.50,7.11,12.96,-1.49,0.86
9276,15.39,0.23,1791,0.00,0.00,16,34.14,33.50,7.11,13.39,-1.49,0.86
9331,15.16,0.22,1790,0.00,0.00,16,33.79,33.50,7.11,13.39,-1.49,0.86
9383,14.93,0.23,1763,0.00,0.00,16,33.09,33.00,7.11,13.39,-1.49,0.86
9434,14.59,0.24,1731,0.00,0.00,16,32.73,32.50,7.11,13.52,-1.49,0.86
9486,14.59,0.25,1664,0.00,0.00,16,31.33,30.50,7.25,13.71,-1.49,0.86
9538,14.24,0.25,1664,0.00,0.00,16,30.62,30.50,7.25,13.71,-1.49,0.86
9591,13.90,0.26,1593,0.00,0.00,16,29.57,29.50,7.40,13.78,-1.49,0.86
9643,13.67,0.27,1531,0.00,0.00,16,29.57,29.50,7.69,13.71,-1.49,0.86
9695,13.55,0.28,1491,0.00,0.00,16,29.92,29.50,7.98,13.71,-1.49,0.86
9748,13.55,0.29,1432,0.00,0.00,16,29.92,30.00,8.27,13.84,-1.49,0.86
9800,13.32,0.29,1432,0.00,0.00,16,29.92,30.00,8.27,14.02,-1.49,0.86
9853,13.21,0.30,1400,0.00,0.00,16,29.57,29.50,8.42,13.59,-1.49,0.86
9906,13.21,0.30,1354,0.00,0.00,16,29.57,29.50,8.71,13.71,-1.49,0.86
9960,13.32,0.31,1331,0.00,0.00,16,29.22,29.00,9.00,13.71,-1.49,0.86
10010,13.32,0.31,1292,0.00,0.00,16,28.87,28.50,9.14,13.78,-1.49,0.88
10063,13.21,0.32,1292,0.00,0.00,16,28.52,28.50,9.14,13.78,-1.49,0.88
10117,13.44,0.32,1279,0.00,0.00,16,28.16,28.00,9.29,13.78,-1.49,0.88
10168,13.78,0.32,1250,0.00,0.00,16,27.81,27.50,9.58,13.46,-1.49,0.88
10220,13.67,0.33,1230,0.00,0.00,16,27.46,27.00,9.72,13.46,-1.49,0.86
10273,13.67,0.33,1205,0.00,0.00,16,26.76,26.50,9.87,13.45,-1.49,0.86
10327,13.67,0.33,1205,0.00,0.00,16,26.41,26.50,9.87,13.32,-1.49,0.86
10379,14.13,0.33,1188,0.00,0.00,16,26.41,26.00,10.01,13.14,-1.49,0.86
10430,13.90,0.32,1208,0.00,0.00,16,26.76,26.50,10.16,13.20,-1.49,0.86
10484,14.13,0.30,1288,0.00,0.00,16,28.16,28.50,10.16,13.20,-1.49,0.86
10536,14.13,0.30,1333,0.00,0.00,16,29.22,29.00,9.87,13.02,-1.49,0.88
10587,14.47,0.30,1333,0.00,0.00,16,29.57,29.00,9.87,13.32,-1.49,0.86
10637,14.47,0.30,1344,0.00,0.00,16,29.57,29.50,9.72,13.45,-1.49,0.86
10680,14.59,0.30,1348,0.00,0.00,16,29.57,29.50,9.58,13.32,-1.49,0.84
10742,14.81,0.29,1408,0.00,0.00,16,29.57,29.50,9.14,13.32,-1.49,0.78
10789,14.81,0.27,1456,0.00,0.00,16,29.57,29.00,8.13,11.88,-1.49,0.74
10836,14.93,0.24,1456,0.00,0.00,16,28.87,29.00,8.13,9.34,-1.49,0.74
10899,14.93,0.22,1480,0.00,0.00,16,27.81,28.00,7.40,7.98,-1.49,0.70
10945,14.81,0.20,1478,0.00,0.00,16,27.11,27.00,6.38,6.51,-1.49,0.70
11008,14.24,0.17,1484,0.00,0.00,16,26.76,26.50,6.09,6.51,-1.49,0.68
11055,14.24,0.16,1513,0.00,0.00,16,26.41,26.50,5.66,5.91,-1.49,0.68
11102,13.55,0.14,1513,0.00,0.00,16,26.41,26.50,5.66,5.59,-1.49,0.68
11164,13.21,0.13,1510,0.00,0.00,16,26.05,26.00,5.22,5.46,-1.49,0.68
11211,12.98,0.13,1496,0.00,0.00,16,25.70,25.50,4.93,5.46,-1.49,0.68
11258,12.63,0.12,1497,0.00,0.00,16,25.70,25.50,4.64,5.36,-1.49,0.68
11320,12.63,0.12,1479,0.00,0.00,16,25.35,25.00,4.50,5.33,-1.49,0.68
11373,12.52,0.11,1479,0.00,0.00,16,25.35,25.00,4.50,5.08,-1.49,0.68
11427,12.63,0.11,1476,0.00,0.00,16,24.30,19.00,4.35,5.01,-1.49,0.64
11478,12.63,0.10,1466,0.00,0.00,16,22.19,18.00,4.06,4.37,-1.49,0.64
11531,12.63,0.10,1458,0.00,0.00,16,19.73,16.00,3.92,4.37,-1.49,0.64
11583,12.63,0.10,1476,0.00,0.00,16,17.97,12.00,3.77,4.40,-1.49,0.64
11637,12.63,0.10,1476,0.00,0.00,16,15.86,12.00,3.77,4.66,-1.49,0.64
11688,12.75,0.10,1438,0.00,0.00,16,13.40,14.00,3.63,5.01,-1.49,0.64
11740,12.98,0.11,1428,0.00,0.00,16,11.99,13.00,3.63,5.04,-1.49,0.64
11793,12.98,0.11,1416,0.00,0.00,16,11.29,13.00,3.63,5.04,-1.49,0.64
11847,12.98,0.11,1412,0.00,0.00,16,11.29,13.50,3.63,5.08,-1.49,0.64
11898,12.86,0.11,1412,0.00,0.00,16,11.29,13.50,3.63,5.04,-1.49,0.64
11950,12.86,0.11,1378,0.00,0.00,16,11.29,16.50,3.63,5.01,-1.49,0.64
12002,13.09,0.11,1379,0.00,0.00,16,11.29,16.00,3.63,5.01,-1.49,0.64
12054,12.86,0.11,1350,0.00,0.00,16,11.29,18.50,3.63,5.01,-1.49,0.64
12107,12.86,0.11,1342,0.00,0.00,16,10.94,18.50,3.63,5.08,-1.49,0.64
12159,12.98,0.11,1342,0.00,0.00,16,10.94,18.50,3.63,5.04,-1.49,0.64
12212,12.98,0.12,1320,0.00,0.00,16,10.94,19.00,3.48,5.08,-1.49,0.64
12266,12.98,0.11,1314,0.00,0.00,16,10.94,19.00,3.48,4.97,-1.49,0.64
12317,12.86,0.12,1290,0.00,0.00,16,10.94,19.00,3.63,4.97,-1.49,0.64
12369,12.86,0.12,1298,0.00,0.00,16,10.94,19.00,3.63,4.95,-1.49,0.64
12422,12.86,0.12,1298,0.00,0.00,16,10.94,19.00,3.63,5.01,-1.49,0.64
12474,12.86,0.12,1273,0.00,0.00,16,10.94,19.00,3.63,5.17,-1.49,0.64
12526,12.86,0.12,1264,0.00,0.00,16,10.94,19.00,3.63,5.17,-1.49,0.66
12579,12.75,0.12,1254,0.00,0.00,16,10.59,19.00,3.63,5.17,-1.49,0.66
12632,12.75,0.12,1222,0.00,0.00,16,10.59,18.50,3.77,5.10,-1.49,0.66
12684,12.86,0.13,1222,0.00,0.00,16,10.59,18.50,3.77,5.21,-1.49,0.66
12736,12.98,0.13,1210,0.00,0.00,16,10.59,18.50,3.77,5.27,-1.49,0.66
12787,12.75,0.13,1215,0.00,0.00,16,10.59,18.50,3.92,5.46,-1.49,0.68
12842,12.98,0.14,1186,0.00,0.00,16,10.59,10.50,4.06,5.46,-1.49,0.68
12895,12.98,0.15,1168,0.00,0.00,16,10.94,11.50,4.21,5.72,-1.18,0.68
12945,13.21,0.15,1168,0.00,0.00,16,11.64,11.50,4.21,5.78,-1.18,0.68
13000,13.32,0.15,1158,0.00,0.00,16,12.34,12.00,4.35,5.59,-1.18,0.70
13040,13.67,0.15,1155,0.00,0.00,16,13.05,13.00,4.50,5.62,-1.18,0.70
13103,13.90,0.17,1134,0.00,0.00,16,13.75,14.00,4.79,5.62,-1.18,0.72
13149,13.90,0.18,1100,0.00,0.00,16,14.45,15.00,5.08,6.33,-1.18,0.72
13196,13.90,0.19,1100,0.00,0.00,16,15.86,15.00,5.08,6.70,-1.18,0.74
13259,14.24,0.19,1143,0.00,0.00,16,16.91,16.50,5.37,7.06,-1.18,0.74
13306,14.24,0.19,1159,0.00,0.00,16,18.32,18.00,5.66,7.17,-1.18,0.74
13365,14.47,0.20,1108,0.00,0.00,16,19.38,20.00,5.95,7.17,-1.18,0.74
13420,14.47,0.20,1065,0.00,0.00,16,21.13,21.50,6.09,7.33,-1.18,0.74
13470,14.81,0.21,1065,0.00,0.00,16,22.54,21.50,6.09,7.37,-1.18,0.74
13524,14.81,0.21,1056,0.00,0.00,16,22.54,22.50,6.24,7.46,-1.18,0.76
13578,15.16,0.22,1092,0.00,0.00,16,23.95,23.50,6.53,8.14,-1.18,0.78
13630,15.50,0.24,1113,0.00,0.00,16,25.35,25.00,6.82,8.14,-1.18,0.78
13680,15.50,0.25,1140,0.00,0.00,16,26.41,26.00,7.11,8.78,-1.18,0.78
13741,15.85,0.24,1140,0.00,0.00,16,26.41,26.00,7.11,9.39,-1.18,0.78
13785,16.42,0.24,1165,0.00,0.00,16,26.41,26.50,7.25,9.56,-1.18,0.78
13839,16.54,0.24,1178,0.00,0.00,16,26.41,26.00,7.55,9.56,-1.18,0.80
13892,16.19,0.25,1137,0.00,0.00,16,27.46,27.00,7.69,9.56,-1.18,0.80
13945,16.19,0.26,1116,0.00,0.00,16,28.52,28.50,7.98,9.66,-1.18,0.80
13997,16.31,0.25,1116,0.00,0.00,16,27.46,28.50,7.98,9.79,-1.18,0.80
14049,16.08,0.26,1170,0.00,0.00,16,27.81,27.00,8.13,9.88,-1.49,0.82
14101,16.08,0.27,1227,0.00,0.00,16,29.57,29.50,8.27,11.09,-1.49,0.82
14154,16.08,0.28,1232,0.00,0.00,16,29.22,29.00,8.42,11.09,-1.49,0.84
14205,16.08,0.28,1232,0.00,0.00,16,29.22,29.00,8.71,11.56,-1.49,0.84
14257,15.85,0.28,1232,0.00,0.00,16,29.22,29.00,8.71,11.66,-1.49,0.84
14309,15.85,0.29,1252,0.00,0.00,16,29.22,29.00,8.71,11.77,-1.49,0.84
14364,15.85,0.28,1269,0.00,0.00,16,29.22,29.00,8.85,11.99,-1.49,0.84
14414,15.85,0.28,1319,0.00,0.00,16,29.57,29.50,8.85,11.99,-1.49,0.84
14467,15.85,0.28,1338,0.00,0.00,16,29.57,29.50,8.85,12.10,-1.49,0.84
14517,15.85,0.28,1338,0.00,0.00,16,29.57,29.50,8.85,12.48,-1.49,0.84
