Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),CL/OL Fueling* (status),Coolant Temperature (F),Engine Load*  (g/rev),Engine Speed (rpm),Ethanol Content (%),Ethanol Content Global Fuel Compensation (%),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),Fueling Final Base* (estimated AFR),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Intake Air Temperature (F),Manifold Absolute Pressure (psi),Manifold Relative Sea Level Pressure (Direct)* (psi relative sea level),Mass Airflow (g/s),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Target Boost* (psi relative sea level),Throttle Sensor Voltage (V),Turbo Dynamics Integral Cumulative* (absolute %),Turbo Dynamics Proportional* (absolute %),AEM UEGO Wideband [9600 baud] (AFR Gasoline)
959,0.00,0.78,14.70,7,88,0.43,0,69.2,36.7,0.00,0.00,0.00,16,-20.00,9.50,97,14.22,-0.48,3.61,0.70,0.00,-1.80,0.68,0.00,0.00,96.00
1056,0.00,0.78,14.70,7,88,0.43,0,69.2,36.7,0.00,0.00,0.00,16,-20.00,9.50,97,14.22,-0.48,3.61,0.70,0.00,-1.80,0.68,0.00,0.00,96.00
1152,0.00,0.78,14.70,7,88,0.43,0,69.2,36.7,0.00,0.00,0.00,16,-20.00,9.50,97,14.22,-0.48,3.61,0.70,0.00,-1.80,0.68,0.00,0.00,96.00
1248,0.00,0.78,14.70,7,88,0.43,0,69.2,36.8,0.00,0.00,0.00,16,-20.00,9.50,97,14.22,-0.48,3.61,0.70,0.00,-1.80,0.68,0.00,0.00,96.00
1344,0.00,0.78,14.70,7,88,0.43,0,69.3,36.8,0.00,0.00,0.00,16,-20.00,9.50,97,14.22,-0.48,3.61,0.70,0.00,-1.80,0.68,0.00,0.00,96.00
1440,0.00,0.78,14.70,7,88,0.43,0,69.3,36.7,0.00,0.00,0.00,16,-20.00,9.50,97,14.22,-0.48,3.61,0.70,0.00,-1.80,0.68,0.00,0.00,96.00
1536,0.00,0.78,14.70,7,88,0.43,0,69.2,36.7,0.00,0.00,0.00,16,-20.00,9.50,97,14.22,-0.48,3.61,0.70,0.00,-1.80,0.68,0.00,0.00,96.00
1632,0.00,0.78,14.70,7,88,0.43,0,69.3,36.8,0.00,0.00,0.00,16,-20.00,9.50,97,14.22,-0.48,3.61,0.70,0.00,-1.80,0.68,0.00,0.00,96.00
1728,0.00,0.78,14.70,7,88,0.43,0,69.3,36.8,0.00,0.00,0.00,16,-20.00,9.50,97,14.22,-0.48,3.61,0.70,0.00,-1.80,0.68,0.00,0.00,96.00
1824,0.00,0.78,14.70,7,88,0.43,0,69.3,36.9,0.00,0.00,0.00,16,-20.00,9.50,97,14.22,-0.48,3.61,0.70,0.00,-1.80,0.68,0.00,0.00,96.00
1921,0.00,0.78,14.70,7,88,0.43,0,69.3,36.9,0.00,0.00,0.00,16,-20.00,9.50,97,14.22,-0.48,3.61,0.70,0.00,-1.80,0.68,0.00,0.00,96.00
2017,0.00,0.78,14.70,7,88,0.43,0,69.3,36.9,0.00,0.00,0.00,16,-20.00,9.50,97,14.22,-0.43,3.61,0.70,0.00,-1.80,0.68,0.00,0.00,96.00
2113,0.00,0.78,14.70,7,88,0.43,0,69.3,36.8,0.00,0.00,0.00,16,-20.00,9.50,97,14.22,-0.48,3.61,0.70,0.00,-1.80,0.68,0.00,0.00,96.00
2209,0.00,0.78,14.70,7,88,0.43,0,69.3,36.9,0.00,0.00,0.00,16,-20.00,9.50,97,14.22,-0.48,3.61,0.70,0.00,-1.80,0.68,0.00,0.00,96.00
2305,0.00,0.78,14.70,7,88,0.43,0,69.3,36.9,0.00,0.00,0.00,16,-20.00,9.50,97,14.22,-0.48,3.61,0.70,0.00,-1.80,0.68,0.00,0.00,96.00
2401,0.00,0.78,14.70,7,88,0.43,0,69.3,36.9,0.00,0.00,0.00,16,-20.00,9.50,97,14.22,-0.48,3.61,0.70,0.00,-1.80,0.68,0.00,0.00,96.00
2497,0.00,0.78,14.70,7,88,0.43,0,69.3,36.8,0.00,0.00,0.00,16,-20.00,9.50,97,14.22,-0.48,3.61,0.70,0.00,-1.80,0.68,0.00,0.00,96.00
2593,0.00,0.78,14.70,7,88,0.43,0,69.2,36.8,0.00,0.00,0.00,16,-20.00,9.50,97,14.22,-0.48,3.61,0.70,0.00,-1.80,0.68,0.00,0.00,96.00
2688,0.00,0.78,14.70,7,88,0.43,0,69.3,36.8,0.00,0.00,0.00,16,-20.00,9.50,97,14.22,-0.48,3.61,0.70,0.00,-1.80,0.68,0.00,0.00,96.00
2784,0.00,0.78,14.70,7,88,0.43,0,69.3,36.8,0.00,0.00,0.00,16,-20.00,9.50,97,14.22,-0.48,3.61,0.70,0.00,-1.80,0.68,0.00,0.00,96.00
2881,0.00,0.78,14.70,7,88,0.43,0,69.3,36.9,0.00,0.00,0.00,16,-20.00,9.50,97,14.22,-0.48,3.61,0.70,0.00,-1.80,0.68,0.00,0.00,96.00
2976,0.00,0.78,14.70,7,88,0.43,0,69.3,36.9,0.00,0.00,0.00,16,-20.00,9.50,97,14.22,-0.43,3.61,0.70,0.00,-1.80,0.68,0.00,0.00,96.00
3073,0.00,0.78,14.70,7,88,0.43,0,69.3,36.9,0.00,0.00,0.00,16,-20.00,9.50,97,14.22,-0.48,3.61,0.70,0.00,-1.80,0.68,0.00,0.00,96.00
3169,0.00,0.78,14.70,7,88,0.43,0,69.3,36.8,0.00,0.00,0.00,16,-20.00,9.50,97,14.22,-0.48,3.61,0.70,0.00,-1.80,0.68,0.00,0.00,96.00
3265,0.00,0.78,14.70,7,88,0.43,0,69.2,36.7,0.00,0.00,0.00,16,-20.00,9.50,97,14.22,-0.48,3.61,0.70,0.00,-1.80,0.68,0.00,0.00,96.00
3361,0.00,0.78,14.70,7,88,0.43,0,69.2,36.7,0.00,0.00,0.00,16,-20.00,9.50,97,14.22,-0.43,3.61,0.70,0.00,-1.80,0.68,0.00,0.00,96.00
3457,0.00,0.78,14.70,7,88,0.43,0,69.3,36.7,0.00,0.00,0.00,16,-20.00,9.50,97,14.22,-0.48,3.61,0.70,0.00,-1.80,0.68,0.00,0.00,96.00
3554,0.00,0.78,14.70,7,88,0.43,0,69.3,36.8,0.00,0.00,0.00,16,-20.00,9.50,97,14.22,-0.48,3.61,0.70,0.00,-1.80,0.68,0.00,0.00,96.00
3650,0.00,0.78,14.70,7,88,0.43,0,69.3,36.8,0.00,0.00,0.00,16,-20.00,9.50,97,14.22,-0.48,3.61,0.70,0.00,-1.80,0.68,0.00,0.00,96.00
3746,0.00,0.78,14.70,7,88,0.43,0,69.3,36.8,0.00,0.00,0.00,16,-20.00,9.50,97,14.22,-0.48,3.61,0.70,0.00,-1.80,0.68,0.00,0.00,96.00
3842,0.00,0.78,14.70,7,88,0.43,0,69.3,36.9,0.00,0.00,0.00,16,-20.00,9.50,97,14.22,-0.48,3.61,0.70,0.00,-1.80,0.68,0.00,0.00,96.00
3937,0.00,0.78,14.70,7,88,0.43,0,69.3,36.9,0.00,0.00,0.00,16,-20.00,9.50,97,14.22,-0.48,3.61,0.68,0.00,-1.80,0.68,0.00,0.00,96.00
4034,0.00,0.00,14.70,7,88,0.43,0,69.3,36.9,0.00,0.00,0.00,16,-20.00,9.50,97,14.22,-0.48,3.61,0.84,0.00,-1.80,0.68,0.00,0.00,96.00
4130,0.00,0.00,14.70,7,88,0.43,0,69.1,36.4,0.00,0.00,0.00,16,-20.00,9.50,97,14.22,-0.48,3.61,1.02,0.00,-1.80,0.68,0.00,0.00,96.00
4225,0.00,0.00,14.70,7,88,0.43,0,68.9,36.1,0.00,0.00,14.15,16,14.45,9.50,97,14.22,-0.50,2.15,1.16,0.00,-1.80,0.68,0.00,0.00,96.00
4321,0.00,0.00,14.70,7,88,0.43,114,68.9,36.1,0.00,0.00,14.15,16,14.45,9.50,97,14.22,-0.56,2.15,1.18,0.00,-1.80,0.68,0.00,0.00,96.00
4417,0.00,0.00,14.70,7,88,0.43,211,68.8,36.1,0.00,0.00,8.56,16,14.45,9.50,97,14.07,-0.56,2.81,1.22,0.00,-1.80,0.68,0.00,0.00,96.00
4512,0.00,0.00,14.70,7,88,0.43,219,68.8,36.2,0.00,0.00,8.56,16,14.45,9.50,97,14.07,-0.60,2.98,1.26,0.00,-1.80,0.68,0.00,0.00,96.00
4608,0.00,0.00,14.70,7,88,0.43,219,68.8,36.2,0.00,0.00,8.56,16,14.45,9.50,97,14.07,-0.62,2.98,1.20,0.00,-1.80,0.68,0.00,0.00,96.00
4705,0.00,0.00,14.70,7,88,0.43,232,68.8,36.2,0.00,0.00,8.56,16,14.45,9.50,97,14.07,-0.62,3.22,1.22,0.00,-1.80,0.68,0.00,0.00,95.60
4800,0.00,0.00,14.70,7,88,0.43,236,68.8,36.2,0.00,0.00,8.56,16,14.45,9.50,97,13.49,-1.20,3.38,1.26,0.00,-1.80,0.66,0.00,0.00,93.40
4896,0.00,0.00,14.70,7,88,0.43,428,68.8,37.0,0.00,0.00,8.56,16,14.45,17.00,97,13.49,-1.24,4.99,1.36,0.00,-1.80,0.64,0.00,0.00,85.20
4992,0.00,0.00,14.70,7,88,0.43,427,68.8,37.1,0.00,0.00,8.56,16,14.45,17.00,97,13.49,-1.16,6.14,1.50,0.00,-1.80,0.64,0.00,0.00,87.50
5088,0.00,0.00,14.70,7,88,0.63,566,68.8,38.7,0.00,0.00,8.56,16,14.45,17.00,97,13.06,-1.84,6.64,1.52,0.00,-1.80,0.64,0.00,0.00,76.40
5184,0.00,0.00,14.70,7,88,0.63,614,69.0,38.7,0.00,0.00,8.56,16,14.45,17.00,97,14.22,-1.93,5.74,1.32,0.00,-1.80,0.64,0.00,0.00,71.60
5280,0.00,0.00,14.70,7,88,0.59,627,69.2,39.1,0.00,0.00,8.56,16,14.45,17.00,97,12.48,-2.07,5.10,1.42,0.00,-1.80,0.64,0.00,0.00,62.20
5376,0.00,0.00,14.70,7,88,0.63,471,69.2,39.6,0.00,0.00,8.56,16,13.75,16.50,97,12.62,-2.13,6.00,1.48,0.00,-1.80,0.64,0.00,0.00,53.80
5472,0.00,0.00,14.70,7,88,0.66,462,69.2,39.6,0.00,0.00,8.56,16,13.40,16.50,97,12.48,-2.22,6.18,1.50,0.00,-1.80,0.64,0.00,0.00,60.20
5568,0.00,0.00,14.70,7,88,0.67,540,69.3,40.0,0.00,0.00,8.57,16,12.70,15.50,97,12.48,-2.46,6.27,1.48,0.00,-1.80,0.64,0.00,0.00,55.90
5663,0.00,0.00,14.70,7,88,0.67,538,69.2,40.4,0.00,0.00,8.57,16,11.99,15.50,97,12.19,-3.06,6.57,1.48,0.00,-1.80,0.64,0.00,0.00,49.60
5760,0.00,0.00,14.70,7,88,0.67,660,69.2,41.2,0.00,0.00,8.57,16,11.29,14.00,97,11.61,-2.94,6.79,1.54,0.00,-1.80,0.64,0.00,0.00,35.20
5855,0.00,0.00,14.70,7,88,0.67,635,69.2,41.2,0.00,0.00,8.83,16,10.59,13.50,97,11.75,-3.11,7.06,1.54,0.00,-1.80,0.64,0.00,0.00,32.10
5951,0.00,0.00,14.70,7,88,0.68,652,69.3,41.8,0.00,0.00,8.84,16,9.88,13.00,97,11.61,-3.15,7.33,1.54,0.00,-1.80,0.64,0.00,0.00,31.10
6047,0.00,0.00,14.70,7,88,0.66,622,69.3,42.0,0.00,0.00,8.84,16,9.88,12.50,97,11.61,-3.25,7.33,1.56,0.00,-1.80,0.64,0.00,0.00,31.80
6143,0.00,0.00,14.70,7,88,0.67,684,69.3,42.3,0.00,0.00,8.84,16,9.88,12.50,97,11.46,-3.31,7.61,1.56,0.00,-1.80,0.64,0.00,0.00,31.80
6239,0.00,0.00,14.70,7,88,0.62,671,69.3,42.3,0.00,0.00,8.84,16,10.94,12.50,97,11.46,-2.17,7.65,1.58,0.00,-1.80,0.64,0.00,0.00,30.10
6335,0.00,0.00,14.70,7,88,0.57,715,69.2,39.8,0.00,0.00,9.09,16,9.88,12.50,97,11.75,-3.35,6.05,1.46,0.00,-1.80,0.64,0.00,0.00,30.80
6431,0.00,0.00,14.70,7,88,0.60,602,69.2,42.7,0.00,0.00,6.26,16,9.88,12.50,97,11.17,-3.29,7.41,1.56,0.00,-1.80,0.64,0.00,0.00,31.40
6526,0.00,0.00,14.70,7,88,0.76,586,69.3,41.9,0.00,0.00,4.19,16,9.88,12.50,97,11.46,-3.11,7.53,1.58,0.00,-1.80,0.64,0.00,0.00,30.20
6622,0.00,0.00,14.70,7,88,0.65,762,69.3,41.9,0.00,0.00,9.10,16,9.88,12.50,97,11.46,-4.02,7.78,1.60,0.00,-1.80,0.64,0.00,0.00,29.20
6718,0.00,0.00,14.70,7,88,0.61,894,69.3,43.8,0.00,0.00,9.34,16,10.23,12.50,97,10.01,-5.18,8.47,1.60,0.00,-1.80,0.64,0.00,0.00,23.90
6814,0.00,0.00,14.70,7,88,0.55,1167,69.3,44.4,0.00,0.00,9.35,16,10.59,13.00,97,9.29,-6.11,8.91,1.64,0.00,-1.80,0.64,0.00,0.00,22.50
6910,0.00,0.00,14.70,7,88,0.50,1245,69.3,44.4,0.00,0.00,9.35,16,11.29,13.00,97,8.42,-6.63,9.22,1.66,0.00,-1.80,0.64,0.00,0.00,20.40
7006,0.00,0.00,14.70,7,88,0.44,1444,69.3,43.5,0.00,0.00,9.58,16,11.99,14.00,97,7.84,-7.41,9.36,1.68,0.00,-1.80,0.64,0.00,0.00,19.00
7102,0.00,0.00,14.70,7,88,0.40,1564,69.3,42.5,0.00,0.00,9.59,16,11.99,14.50,97,6.82,-8.10,9.45,1.66,0.00,-1.80,0.64,0.00,0.00,17.20
7198,0.00,0.00,14.70,7,88,0.37,1642,69.3,41.9,0.00,0.00,9.81,16,11.99,14.50,97,6.38,-8.57,9.49,1.68,0.00,-1.80,0.64,0.00,0.00,16.20
7293,0.00,0.00,14.70,7,88,0.36,1675,69.2,41.9,0.00,0.00,9.82,16,11.99,14.50,97,5.80,-8.93,9.53,1.68,0.00,-1.80,0.64,0.00,0.00,14.70
7389,0.00,0.00,14.70,7,88,0.35,1704,69.3,41.6,0.00,0.00,10.02,16,11.99,14.50,97,5.66,-8.99,9.36,1.68,0.00,-1.80,0.64,0.00,0.00,13.60
7485,0.00,0.00,14.70,7,88,0.36,1612,69.3,41.6,0.00,0.00,10.03,16,11.99,14.50,97,5.66,-8.91,9.27,1.66,0.00,-1.80,0.64,0.00,0.00,12.60
7581,0.00,0.00,14.70,7,88,0.37,1550,69.2,41.7,0.00,0.00,10.22,16,11.99,14.50,97,5.80,-8.74,9.50,1.66,0.00,-1.80,0.64,0.00,0.00,11.90
7678,0.00,0.00,14.70,7,88,0.37,1531,69.3,41.7,0.00,0.00,10.23,16,11.99,14.50,97,5.95,-8.64,9.53,1.68,0.00,-1.80,0.64,0.00,0.00,11.20
7773,0.00,0.00,14.70,7,88,0.37,1536,69.3,41.8,0.00,0.00,10.41,16,11.99,14.50,97,6.09,-8.62,9.49,1.66,0.00,-1.80,0.64,0.00,0.00,10.80
7869,0.00,0.00,14.70,7,88,0.36,1562,69.3,41.8,0.00,0.00,10.42,16,11.99,14.50,97,6.09,-8.70,9.45,1.68,0.00,-1.80,0.64,0.00,0.00,10.50
7965,0.00,0.00,14.70,7,88,0.36,1571,69.3,41.8,0.00,0.00,10.59,16,11.99,14.50,97,5.95,-8.76,9.27,1.66,0.00,-1.80,0.64,0.00,0.00,10.50
8061,0.00,0.00,14.70,7,88,0.35,1588,69.3,41.8,0.00,0.00,10.60,16,11.99,14.50,97,5.95,-8.82,9.27,1.66,0.00,-1.80,0.64,0.00,0.00,10.50
8158,0.00,0.00,14.70,7,88,0.35,1566,69.3,41.7,0.00,0.00,10.76,16,11.99,14.50,97,5.80,-8.86,9.18,1.66,0.00,-1.80,0.64,0.00,0.00,10.60
8253,0.00,0.00,14.70,7,88,0.35,1579,69.3,41.7,0.00,0.00,10.77,16,11.99,14.50,97,5.80,-8.89,9.18,1.66,0.00,-1.80,0.64,0.00,0.00,10.70
8349,0.00,0.00,14.70,7,88,0.35,1586,69.3,41.7,0.00,0.00,10.92,16,11.99,14.50,97,5.80,-8.95,9.09,1.66,0.00,-1.80,0.64,0.00,0.00,10.80
8445,0.00,0.00,14.70,7,88,0.34,1594,69.3,41.7,0.00,0.00,10.93,16,11.99,14.50,97,5.80,-8.99,9.09,1.66,0.00,-1.80,0.64,0.00,0.00,10.80
8541,0.00,0.00,14.70,7,88,0.34,1589,69.3,41.6,0.00,0.00,11.06,16,11.99,14.50,97,5.66,-9.03,9.05,1.66,0.00,-1.80,0.64,0.00,0.00,10.80
8637,0.00,0.00,14.70,7,88,0.33,1588,69.3,41.5,0.00,0.00,11.07,16,11.99,14.50,97,5.66,-9.09,8.91,1.66,0.00,-1.80,0.64,0.00,0.00,10.90
8733,0.00,0.00,14.70,7,88,0.33,1591,69.2,41.5,0.00,0.00,11.20,16,11.99,14.50,97,5.51,-9.15,8.78,1.64,0.00,-1.80,0.64,0.00,0.00,10.90
8829,0.00,0.00,14.70,7,88,0.33,1567,69.3,41.5,0.00,0.00,11.21,16,11.99,14.50,97,5.51,-9.13,8.64,1.64,0.00,-1.80,0.64,0.00,0.00,10.90
8924,0.00,0.00,14.70,7,88,0.33,1552,69.3,41.5,0.00,0.00,11.33,16,11.99,12.50,97,5.51,-9.15,8.56,1.62,0.00,-1.80,0.64,0.00,0.00,10.90
9021,0.00,0.00,14.70,7,88,0.33,1592,69.2,41.5,0.00,0.00,11.34,16,11.99,16.50,97,5.66,-9.09,8.56,1.64,0.00,-1.80,0.64,0.00,0.00,10.90
9117,0.00,0.00,14.70,7,88,0.34,1523,69.2,41.5,0.00,0.00,11.45,16,11.99,16.50,97,5.66,-9.05,8.56,1.62,0.00,-1.80,0.64,0.00,0.00,10.90
9213,0.00,0.00,14.70,7,88,0.33,1528,69.3,41.6,0.00,0.00,11.46,16,11.99,16.00,97,5.66,-9.05,8.51,1.64,0.00,-1.80,0.64,0.00,0.00,10.80
9309,0.00,0.00,14.70,7,88,0.33,1534,69.3,41.6,0.00,0.00,11.56,16,11.99,15.00,97,5.66,-9.09,8.39,1.62,0.00,-1.80,0.64,0.00,0.00,10.80
9404,0.00,0.00,14.70,7,88,0.32,1534,69.3,41.6,0.00,0.00,11.57,16,11.99,15.00,97,5.66,-9.09,8.23,1.62,0.00,-1.80,0.64,0.00,0.00,10.80
9500,0.00,0.00,14.70,7,88,0.32,1511,69.3,41.6,0.00,0.00,11.66,16,11.99,17.00,97,5.66,-9.15,8.11,1.60,0.00,-1.80,0.64,0.00,0.00,10.80
9596,0.00,0.00,14.70,7,88,0.32,1521,69.2,41.5,0.00,0.00,11.68,16,11.99,16.00,97,5.51,-9.17,8.03,1.60,0.00,-1.80,0.64,0.00,0.00,10.90
9692,0.00,0.00,14.70,7,88,0.31,1507,69.2,41.5,0.00,0.00,11.76,16,11.64,17.00,97,5.51,-9.18,7.90,1.60,0.00,-1.80,0.64,0.00,0.00,10.90
9787,0.00,0.00,14.70,7,88,0.31,1510,69.3,41.5,0.00,0.00,11.78,16,11.99,16.50,97,5.51,-9.24,7.81,1.58,0.00,-1.80,0.64,0.00,0.00,10.90
9884,0.00,0.00,14.70,7,88,0.31,1487,69.2,41.5,0.00,0.00,11.86,16,11.64,16.50,97,5.51,-9.24,7.81,1.58,0.00,-1.80,0.64,0.00,0.00,11.00
9979,0.00,0.00,14.70,7,88,0.31,1490,69.2,41.5,0.00,0.00,11.87,16,11.64,17.00,97,5.51,-9.28,7.73,1.58,0.00,-1.80,0.64,0.00,0.00,11.00
10075,0.00,0.00,14.70,7,88,0.31,1480,69.3,41.5,0.00,0.00,11.94,16,11.64,17.50,97,5.37,-9.28,7.65,1.58,0.00,-1.80,0.64,0.00,0.00,11.00
10171,0.00,0.00,14.70,7,88,0.31,1462,69.3,41.5,0.00,0.00,11.95,16,11.64,19.00,97,5.37,-9.28,7.57,1.56,0.00,-1.80,0.64,0.00,0.00,11.00
10267,0.00,0.00,14.70,7,88,0.31,1446,69.2,41.4,0.00,0.00,12.02,16,11.64,19.50,97,5.37,-9.28,7.53,1.56,0.00,-1.80,0.64,0.00,0.00,11.00
10363,0.00,0.00,14.70,7,88,0.31,1436,69.2,41.4,0.00,0.00,12.03,16,11.64,20.00,97,5.37,-9.28,7.48,1.56,0.00,-1.80,0.64,0.00,0.00,11.00
10459,0.00,0.00,14.70,7,88,0.31,1448,69.2,41.4,0.00,0.00,12.10,16,11.64,18.00,97,5.37,-9.28,7.53,1.56,0.00,-1.80,0.64,0.00,0.00,11.00
10555,0.00,0.00,14.70,7,88,0.31,1444,69.2,41.4,0.00,0.00,12.11,16,11.64,17.50,97,5.37,-9.30,7.48,1.56,0.00,-1.80,0.64,0.00,0.00,11.00
10650,0.00,0.00,14.70,7,88,0.31,1444,69.2,41.4,0.00,0.00,12.17,16,11.64,18.00,97,5.37,-9.34,7.32,1.56,0.00,-1.80,0.64,0.00,0.00,11.10
10747,0.00,0.00,14.70,7,88,0.31,1438,69.2,41.4,0.00,0.00,12.18,16,11.64,17.00,97,5.37,-9.34,7.37,1.56,0.00,-1.80,0.64,0.00,0.00,11.10
10842,0.00,0.00,14.70,7,88,0.31,1410,69.2,41.4,0.00,0.00,12.19,16,11.29,19.50,97,5.37,-9.36,7.24,1.56,0.00,-1.80,0.64,0.00,0.00,11.10
10938,0.00,0.00,14.70,7,88,0.31,1412,69.2,41.4,0.00,0.00,12.24,16,11.29,18.00,97,5.37,-9.34,7.28,1.56,0.00,-1.80,0.64,0.00,0.00,11.20
11034,0.00,0.00,14.70,7,88,0.31,1419,69.2,41.4,0.00,0.00,12.26,16,11.29,17.50,97,5.37,-9.36,7.17,1.56,0.00,-1.80,0.64,0.00,0.00,11.30
11130,0.00,0.00,14.70,7,88,0.31,1410,69.2,41.4,0.00,0.00,12.31,16,11.29,17.00,97,5.37,-9.34,7.17,1.54,0.00,-1.80,0.64,0.00,0.00,11.40
11226,0.00,0.00,14.70,7,88,0.31,1400,69.3,41.4,0.00,0.00,12.32,16,11.29,17.50,97,5.37,-9.36,7.24,1.54,0.00,-1.80,0.64,0.00,0.00,11.40
11322,0.00,0.00,14.70,7,88,0.31,1392,69.3,41.4,0.00,0.00,12.36,16,11.29,18.00,97,5.37,-9.36,7.17,1.54,0.00,-1.80,0.64,0.00,0.00,11.50
11418,0.00,0.00,14.70,7,88,0.31,1390,69.3,41.4,0.00,0.00,12.38,16,11.29,16.50,97,5.37,-9.36,7.17,1.54,0.00,-1.80,0.64,0.00,0.00,11.50
11514,0.00,0.00,14.70,7,88,0.31,1369,69.2,41.4,0.00,0.00,12.42,16,11.29,19.50,97,5.37,-9.34,7.13,1.54,0.00,-1.80,0.64,0.00,0.00,11.60
11609,0.00,0.00,14.70,7,88,0.33,1325,69.3,41.4,0.00,0.00,12.43,16,11.29,21.50,97,5.37,-9.28,7.17,1.54,0.00,-1.80,0.64,0.00,0.00,11.70
11706,0.00,0.00,14.70,7,88,0.32,1289,69.2,41.4,0.00,0.00,12.44,16,11.29,19.00,97,5.37,-9.26,7.32,1.56,0.00,-1.80,0.64,0.00,0.00,11.70
11801,0.00,0.00,14.70,7,88,0.32,1359,69.2,41.5,0.00,0.00,12.48,16,11.29,17.50,97,5.37,-9.26,7.32,1.56,0.00,-1.80,0.64,0.00,0.00,11.60
11898,0.00,0.00,14.70,7,88,0.32,1359,69.3,41.4,0.00,0.00,12.50,16,11.29,17.50,97,5.37,-9.28,7.20,1.54,0.00,-1.80,0.64,0.00,0.00,11.70
11994,0.00,0.00,14.70,7,88,0.32,1365,69.2,41.4,0.00,0.00,12.53,16,11.29,16.50,97,5.37,-9.28,7.20,1.56,0.00,-1.80,0.64,0.00,0.00,11.70
12089,0.00,0.00,14.70,7,88,0.32,1364,69.3,41.5,0.00,0.00,12.54,16,11.29,16.00,97,5.37,-9.26,7.17,1.54,0.00,-1.80,0.64,0.00,0.00,11.80
12185,0.00,0.00,14.70,7,88,0.32,1366,69.3,41.5,0.00,0.00,12.58,16,11.29,15.50,97,5.37,-9.28,7.20,1.54,0.00,-1.80,0.64,0.00,0.00,11.90
12281,0.00,0.00,14.70,7,88,0.32,1355,69.3,41.5,0.00,0.00,12.59,16,11.29,16.50,97,5.37,-9.28,7.17,1.54,0.00,-1.80,0.64,0.00,0.00,12.00
12378,0.00,0.00,14.70,7,88,0.32,1346,69.3,41.5,0.00,0.00,12.60,16,11.29,16.50,97,5.37,-9.28,7.24,1.56,0.00,-1.80,0.64,0.00,0.00,12.10
12473,0.00,0.00,14.70,7,88,0.32,1365,69.3,41.5,0.00,0.00,12.63,16,11.29,14.00,97,5.37,-9.28,7.24,1.54,0.00,-1.80,0.64,0.00,0.00,12.10
