Time (msec),A/F Sensor #1 (AFR),Engine Load* (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Manifold Absolute Pressure (psi),Mass Airflow (g/s),Target Boost* (psi relative sea level),Throttle Sensor Voltage (V)
3125,23.43,0.11,1234,0.00,0.00,16,14.10,22.00,3.63,4.57,-1.49,0.64
3297,17.80,0.12,1200,0.00,0.00,16,14.10,22.00,3.48,4.47,-1.18,0.68
3484,13.09,0.17,1134,0.00,0.00,16,15.51,15.00,4.50,6.33,-1.18,0.74
3656,11.83,0.17,1150,0.00,0.00,16,18.67,16.50,5.37,7.06,-1.18,0.78
3828,11.25,0.19,1431,0.00,0.00,16,27.46,25.00,6.24,9.09,-1.49,0.80
4000,12.86,0.18,1792,0.00,0.00,16,34.14,32.50,6.24,11.08,-1.49,0.84
4172,15.73,0.20,1860,0.00,0.00,16,34.14,34.00,6.38,12.04,-1.49,0.86
4344,17.46,0.22,1841,0.00,0.00,16,34.84,34.00,6.82,12.96,-1.49,0.88
4516,15.73,0.27,1858,0.00,0.00,16,36.25,35.50,7.40,16.95,-1.49,0.94
4703,14.24,0.30,1869,0.00,0.00,16,37.66,37.00,8.71,19.11,-1.18,0.98
4875,14.24,0.31,1907,0.00,0.00,16,38.01,38.00,9.58,20.06,-0.89,1.00
5047,14.81,0.32,1914,0.00,0.00,16,38.71,38.00,9.87,20.74,-0.89,1.00
5219,15.04,0.32,1926,0.00,0.00,16,38.71,38.50,10.01,21.27,-0.89,1.00
5391,14.93,0.31,1964,0.00,0.00,16,39.06,39.00,9.87,20.14,-1.49,0.94
5563,15.04,0.24,1956,0.00,0.00,16,38.01,39.00,8.71,14.82,-1.49,0.82
5734,13.90,0.17,1947,0.00,0.00,16,34.84,35.50,6.67,8.52,-1.49,0.78
5906,12.63,0.13,1974,0.00,0.00,16,33.09,33.50,5.37,7.62,-1.49,0.74
6094,13.09,0.10,1952,0.00,0.00,16,32.03,32.00,4.64,5.52,-1.49,0.72
6265,13.78,0.09,1955,0.00,0.00,16,32.38,32.00,3.92,5.46,-1.49,0.70
6437,14.59,0.10,1949,0.00,0.00,16,31.68,32.00,3.63,6.77,-1.49,0.70
6609,15.39,0.10,1927,0.00,0.00,16,31.68,31.50,3.63,6.73,-1.49,0.70
6781,15.04,0.10,1933,0.00,0.00,16,31.68,31.50,3.48,6.70,-1.49,0.70
6953,13.90,0.10,1928,0.00,0.00,16,31.33,31.50,3.48,6.44,-1.49,0.70
7140,12.86,0.09,1897,0.00,0.00,16,27.11,29.50,3.48,5.49,-1.49,0.66
7312,12.63,0.09,1886,0.00,0.00,16,17.27,21.00,3.34,5.72,-1.49,0.64
7484,14.24,0.08,1855,0.00,0.00,16,14.10,14.00,3.34,5.08,-1.49,0.64
7656,15.39,0.08,1836,0.00,0.00,16,14.10,14.00,3.34,4.56,-1.49,0.64
7828,20.33,0.08,1837,0.00,0.00,16,14.10,14.00,3.19,5.14,-1.49,0.64
8000,24.69,0.08,1821,0.00,0.00,16,14.10,14.00,3.19,5.14,-1.49,0.64
8172,25.38,0.08,1796,0.00,0.00,16,14.10,14.00,3.19,5.27,-1.49,0.64
8344,23.66,0.09,1781,0.00,0.00,16,14.10,14.00,3.19,5.17,-1.49,0.64
8531,23.89,0.08,1766,0.00,0.00,16,14.10,14.00,3.19,4.88,-1.49,0.64
8703,24.12,0.08,1752,0.00,0.00,16,14.10,14.00,3.05,5.21,-1.49,0.64
8875,23.89,0.09,1740,0.00,0.00,16,14.10,14.00,3.05,4.97,-1.49,0.64
9047,24.00,0.08,1708,0.00,0.00,16,14.10,14.00,3.05,4.82,-1.49,0.64
9219,23.77,0.09,1694,0.00,0.00,16,14.10,14.00,3.05,5.04,-1.49,0.64
9390,24.12,0.09,1686,0.00,0.00,16,14.10,14.00,3.05,5.04,-1.49,0.64
9562,24.23,0.09,1657,0.00,0.00,16,14.10,14.00,3.05,4.88,-1.49,0.64
9750,24.12,0.09,1656,0.00,0.00,16,14.10,14.00,3.05,5.04,-1.49,0.64
9921,23.89,0.09,1628,0.00,0.00,16,14.10,14.00,3.05,4.97,-1.49,0.64
10093,23.89,0.09,1605,0.00,0.00,16,14.10,14.00,3.19,2.58,-1.49,0.64
10265,24.12,0.10,1572,0.00,0.00,16,14.10,14.00,3.19,4.91,-1.49,0.64
10437,23.89,0.11,1270,0.00,0.00,16,14.10,22.00,3.34,4.86,-1.49,0.64
10609,23.89,0.11,1221,0.00,0.00,16,14.10,22.00,3.48,4.42,-1.49,0.64
10781,23.89,0.11,1184,0.00,0.00,16,14.10,22.00,3.34,4.42,-1.18,0.64
10953,23.66,0.13,1040,0.00,0.00,16,14.10,22.00,3.63,4.42,-1.18,0.64
11140,23.43,0.14,932,0.00,0.00,16,14.10,22.00,3.77,4.31,-1.18,0.64
11312,23.20,0.13,879,0.00,0.00,16,14.10,22.00,4.21,3.95,-1.18,0.64
11484,18.60,0.12,835,0.00,0.00,16,14.10,22.00,4.50,3.48,-1.18,0.64
11656,14.59,0.11,847,0.00,0.00,16,14.10,22.00,4.64,3.23,-1.18,0.64
11828,11.60,0.10,870,0.00,0.00,16,14.10,20.00,4.64,3.05,-1.18,0.64
12000,11.25,0.10,842,0.00,0.00,16,14.10,22.00,4.64,2.94,-1.18,0.64
12171,11.25,0.12,759,0.00,0.00,16,14.10,22.00,4.64,2.80,-1.18,0.64
12343,11.60,0.14,727,0.00,0.00,16,14.10,22.00,4.93,3.38,-1.18,0.64
12531,12.52,0.13,794,0.00,0.00,16,14.10,18.50,5.22,3.51,-1.18,0.64
12703,13.44,0.12,835,0.00,0.00,16,14.10,15.50,5.22,3.40,-1.18,0.64
12875,14.81,0.12,820,0.00,0.00,16,14.10,15.50,5.08,3.36,-1.18,0.64
13046,15.27,0.12,822,0.00,0.00,16,14.10,14.50,5.08,3.38,-1.18,0.64
13218,15.50,0.13,824,0.00,0.00,16,14.10,14.00,5.08,3.45,-1.18,0.64
13390,15.62,0.12,836,0.00,0.00,16,14.10,13.00,5.08,3.42,-1.18,0.64
13562,15.85,0.12,831,0.00,0.00,16,14.10,14.00,5.08,3.42,-1.18,0.64
13734,15.85,0.13,828,0.00,0.00,16,14.10,14.00,5.08,3.45,-1.18,0.64
13921,15.62,0.12,852,0.00,0.00,16,14.10,11.50,5.08,3.47,-1.18,0.64
14093,15.50,0.12,864,0.00,0.00,16,14.10,10.50,4.93,3.42,-1.18,0.64
14265,15.27,0.12,850,0.00,0.00,16,14.10,13.00,4.93,3.40,-1.18,0.64
14437,14.93,0.12,859,0.00,0.00,16,14.10,12.00,4.93,3.47,-1.18,0.64
14609,14.81,0.12,867,0.00,0.00,16,14.10,12.50,4.93,3.45,-1.18,0.64
14781,14.81,0.12,871,0.00,0.00,16,14.10,11.50,4.79,3.42,-1.18,0.64
14953,14.81,0.12,868,0.00,0.00,16,14.10,12.00,4.79,3.40,-1.18,0.64
15124,14.70,0.14,855,0.00,0.00,16,14.10,13.00,4.79,3.64,-1.18,0.68
15296,14.81,0.24,864,0.00,0.00,16,17.27,15.00,5.66,6.04,-1.18,0.78
15484,14.81,0.24,1102,0.00,0.00,16,22.54,22.50,7.11,9.00,-1.18,0.80
15656,13.90,0.21,1360,0.00,0.00,16,25.70,24.50,7.40,9.61,-1.49,0.82
15827,13.09,0.25,1379,0.00,0.00,16,28.87,27.50,7.55,11.18,-1.49,0.84
15999,15.50,0.29,1365,0.00,0.00,16,29.57,29.50,8.27,12.85,-1.49,0.88
16171,15.73,0.35,1361,0.00,0.00,16,29.22,29.50,9.00,15.04,-1.49,0.94
16343,14.01,0.36,1390,0.00,0.00,16,29.57,29.50,10.30,16.72,-1.49,0.96
16515,14.24,0.37,1399,0.00,0.00,16,28.52,28.50,10.88,17.40,-1.18,0.98
16687,15.04,0.40,1319,0.00,0.00,16,24.30,27.00,11.17,17.10,-0.89,0.98
16859,15.39,0.43,1210,0.00,0.00,16,19.38,21.50,11.90,16.88,-0.89,1.00
17046,14.70,0.43,1057,0.00,0.00,16,19.38,17.00,12.77,15.17,-0.89,1.00
17218,14.13,0.42,1099,0.00,0.00,16,19.73,18.50,12.77,15.61,-0.89,1.00
17390,14.81,0.43,1156,0.00,0.00,16,19.02,21.00,12.77,16.13,-0.89,1.02
17562,16.08,0.44,1198,0.00,0.00,16,19.02,20.00,12.77,17.40,-0.58,1.04
17734,15.62,0.46,1346,0.00,0.00,16,16.91,25.00,12.77,18.25,-0.27,1.08
17905,15.04,0.45,1423,0.00,0.00,16,22.19,26.00,13.20,19.74,0.35,1.12
18077,14.59,0.43,1514,0.00,0.00,16,26.41,19.00,13.49,21.27,0.35,1.12
18249,14.70,0.42,1420,0.00,0.00,16,28.87,21.50,13.49,21.27,0.66,1.08
18437,15.04,0.37,1522,0.00,0.00,16,34.14,29.50,11.61,16.50,-1.49,0.94
18609,14.81,0.34,1592,0.00,0.00,16,34.84,34.50,10.88,17.24,-1.49,0.94
18780,14.70,0.32,1659,0.00,0.00,16,33.44,34.00,10.16,17.40,-1.49,0.94
18952,15.04,0.31,1715,0.00,0.00,16,35.20,34.00,9.87,18.10,-1.49,0.96
19124,15.96,0.35,1779,0.00,0.00,16,36.95,36.50,10.01,18.36,-1.18,1.02
19296,14.59,0.38,1839,0.00,0.00,16,34.84,35.50,10.88,23.05,0.35,1.04
19468,14.13,0.39,1893,0.00,0.00,16,36.25,35.50,11.46,24.71,0.35,1.06
19655,14.59,0.39,1970,0.00,0.00,16,35.90,35.50,11.61,25.40,0.97,1.08
19827,14.81,0.39,2011,0.00,0.00,16,37.66,36.50,11.75,26.31,1.57,1.08
19999,14.93,0.40,2088,0.00,0.00,16,36.95,37.00,11.75,27.36,1.28,1.10
20171,14.93,0.40,2154,0.00,0.00,16,37.30,36.50,11.90,28.41,1.28,1.10
20343,14.81,0.41,2200,0.00,0.00,16,37.30,36.50,12.04,29.82,1.57,1.10
20515,14.81,0.41,2287,0.00,0.00,16,37.66,38.00,12.04,30.72,1.28,1.12
20687,14.81,0.41,2341,0.00,0.00,16,36.95,37.50,12.04,31.84,1.28,1.12
20858,14.59,0.42,2401,0.00,0.00,16,36.60,37.00,12.04,33.59,0.66,1.10
21030,14.13,0.40,2476,0.00,0.00,16,39.06,38.50,11.61,32.86,0.04,1.04
21202,14.36,0.35,2534,0.00,0.00,16,43.28,41.50,10.59,28.85,-2.42,0.94
21389,13.78,0.27,2568,0.00,0.00,16,45.04,44.50,8.71,21.98,-3.64,0.86
21561,13.55,0.21,2602,0.00,0.00,16,43.63,44.00,7.40,16.22,-3.64,0.78
21733,12.17,0.16,2582,0.00,0.00,16,17.27,25.00,5.80,12.42,-3.64,0.76
21905,12.17,0.13,2565,0.00,0.00,16,4.26,6.00,5.08,11.55,-3.35,0.74
22077,12.63,0.13,2586,0.00,0.00,16,2.85,1.00,4.79,11.09,-3.64,0.72
22249,13.21,0.12,2531,0.00,0.00,16,-1.37,1.50,4.35,10.45,-3.35,0.68
22421,12.52,0.13,2503,0.00,0.00,16,-2.07,-1.00,4.06,10.85,-3.35,0.68
22593,12.86,0.11,2444,0.00,0.00,16,-10.16,-8.50,3.92,8.95,-3.35,0.64
22780,15.39,0.11,2432,0.00,0.00,16,-10.16,-10.50,3.92,8.69,-3.04,0.64
22952,24.00,0.11,2416,0.00,0.00,16,-8.40,-10.50,3.77,8.74,-3.04,0.64
23124,23.89,0.10,2365,0.00,0.00,16,1.09,-9.00,3.77,8.06,-3.04,0.64
23296,23.77,0.10,2350,0.00,0.00,16,5.31,5.50,3.77,8.22,-2.73,0.64
23468,23.66,0.10,2305,0.00,0.00,16,12.34,14.00,3.63,7.50,-2.73,0.64
23639,23.54,0.09,2279,0.00,0.00,16,15.51,15.50,3.63,7.14,-2.73,0.64
23811,23.66,0.09,2250,0.00,0.00,16,15.16,15.50,3.63,6.73,-2.42,0.64
23999,23.77,0.08,2208,0.00,0.00,16,15.16,15.00,3.48,6.15,-2.42,0.64
24171,24.00,0.08,2170,0.00,0.00,16,15.16,15.00,3.34,6.15,-2.42,0.64
24342,24.00,0.08,2166,0.00,0.00,16,14.80,14.50,3.34,5.74,-2.11,0.64
24514,24.12,0.08,2116,0.00,0.00,16,14.45,14.00,3.34,5.49,-2.11,0.64
24686,24.00,0.08,2078,0.00,0.00,16,14.45,14.00,3.34,5.36,-1.80,0.64
24858,23.77,0.08,2051,0.00,0.00,16,14.10,14.00,3.19,5.23,-1.80,0.64
25045,24.00,0.08,2028,0.00,0.00,16,14.10,14.00,3.34,5.20,-1.80,0.64
25217,24.00,0.08,1978,0.00,0.00,16,14.10,14.00,3.34,4.45,-1.49,0.64
25389,23.89,0.07,1975,0.00,0.00,16,14.10,14.00,3.34,4.75,-1.49,0.64
25561,23.89,0.08,1929,0.00,0.00,16,14.10,14.00,3.34,4.95,-1.49,0.64
25733,23.77,0.08,1884,0.00,0.00,16,14.10,14.00,3.34,4.91,-1.49,0.64
25905,24.12,0.08,1864,0.00,0.00,16,14.10,14.00,3.34,4.69,-1.49,0.64
26077,23.54,0.08,1828,0.00,0.00,16,14.10,14.00,3.34,4.97,-1.49,0.64
26264,24.35,0.08,1782,0.00,0.00,16,14.10,14.00,3.19,4.88,-1.49,0.64
26436,24.12,0.08,1746,0.00,0.00,16,14.10,14.00,3.19,4.91,-1.49,0.64
26608,23.89,0.09,1646,0.00,0.00,16,14.10,14.00,3.19,4.97,-1.49,0.64
26780,23.54,0.11,1408,0.00,0.00,16,14.10,22.00,3.34,5.08,-1.49,0.64
26952,23.89,0.12,1202,0.00,0.00,16,14.10,22.00,3.63,4.97,-1.49,0.64
27124,24.00,0.11,1194,0.00,0.00,16,14.10,22.00,3.48,4.51,-1.49,0.64
27295,24.00,0.12,1155,0.00,0.00,16,14.10,22.00,3.48,4.37,-1.18,0.64
27483,23.77,0.12,1056,0.00,0.00,16,14.10,22.00,3.63,4.24,-1.18,0.64
27655,23.20,0.12,996,0.00,0.00,16,14.10,22.00,3.77,3.93,-1.18,0.64
27827,20.10,0.12,976,0.00,0.00,16,14.10,22.00,3.92,3.99,-1.18,0.64
27998,14.70,0.11,942,0.00,0.00,16,14.10,22.00,4.06,3.60,-1.18,0.64
28170,12.52,0.11,925,0.00,0.00,16,14.10,22.00,4.21,3.50,-1.18,0.64
28342,11.71,0.11,911,0.00,0.00,16,14.10,22.00,4.35,3.27,-1.18,0.64
28514,11.60,0.10,900,0.00,0.00,16,14.10,22.00,4.35,3.17,-1.18,0.64
28686,11.83,0.11,870,0.00,0.00,16,14.10,22.00,4.35,3.22,-1.18,0.64
28858,11.94,0.12,846,0.00,0.00,16,14.10,22.00,4.50,3.27,-1.18,0.64
29045,12.40,0.12,830,0.00,0.00,16,14.10,22.00,4.64,3.29,-1.18,0.64
29217,12.98,0.12,830,0.00,0.00,16,14.10,22.00,4.64,3.23,-1.18,0.64
29389,13.90,0.12,824,0.00,0.00,16,14.10,22.00,4.64,3.19,-1.18,0.64
29561,14.70,0.12,822,0.00,0.00,16,14.10,22.00,4.79,3.23,-1.18,0.64
29733,14.81,0.12,816,0.00,0.00,16,14.10,21.50,4.79,3.19,-1.18,0.64
29920,15.16,0.12,810,0.00,0.00,16,14.10,20.50,4.79,3.19,-1.18,0.64
30092,15.39,0.12,817,0.00,0.00,16,14.10,19.50,4.79,3.23,-1.18,0.64
30264,15.39,0.12,814,0.00,0.00,16,14.10,19.50,4.79,3.27,-1.18,0.64
30436,15.50,0.12,829,0.00,0.00,16,14.10,16.50,4.79,3.19,-1.18,0.64
30608,15.50,0.12,826,0.00,0.00,16,14.10,16.50,4.79,3.16,-1.18,0.64
30780,15.39,0.12,807,0.00,0.00,16,14.10,17.50,4.79,3.23,-1.18,0.64
30967,15.39,0.12,820,0.00,0.00,16,14.10,16.00,4.79,3.29,-1.18,0.64
31139,15.27,0.12,829,0.00,0.00,16,14.10,14.50,4.79,3.45,-1.18,0.70
31311,15.39,0.28,840,0.00,0.00,16,18.32,15.00,5.66,5.98,-1.18,0.82
31483,15.50,0.35,999,0.00,0.00,16,23.24,20.50,8.71,11.98,-1.18,0.88
31654,12.75,0.33,1429,0.00,0.00,16,32.38,30.50,10.16,15.48,-1.49,0.96
31826,13.21,0.32,1759,0.00,0.00,16,36.25,34.50,10.16,18.10,-0.89,1.00
31998,17.11,0.32,1880,0.00,0.00,16,38.36,37.50,9.87,19.89,-0.27,1.00
32186,15.16,0.33,1969,0.00,0.00,16,39.41,39.00,10.01,21.19,-0.27,1.02
32357,14.81,0.34,1939,0.00,0.00,16,39.06,39.00,10.01,21.71,-0.27,1.02
32529,14.81,0.35,1881,0.00,0.00,16,37.66,38.00,10.45,22.14,0.04,1.02
32701,14.47,0.37,1811,0.00,0.00,16,35.55,35.50,10.74,22.49,0.04,1.04
32873,14.70,0.40,1706,0.00,0.00,16,32.73,34.00,11.03,22.41,0.04,1.04
33045,14.59,0.43,1581,0.00,0.00,16,26.41,28.50,11.61,22.31,0.04,1.04
33217,13.78,0.39,1670,0.00,0.00,16,33.44,32.50,12.19,21.36,0.04,1.06
33389,14.70,0.41,1796,0.00,0.00,16,33.44,32.50,12.04,24.51,0.97,1.08
33576,15.27,0.40,2002,0.00,0.00,16,36.60,36.00,12.04,26.51,1.88,1.12
33748,15.16,0.40,2175,0.00,0.00,16,37.66,37.00,12.04,28.85,1.57,1.12
33920,15.04,0.41,2323,0.00,0.00,16,37.30,37.50,11.90,31.62,1.88,1.12
34092,14.93,0.42,2502,0.00,0.00,16,36.95,37.00,11.90,34.70,1.28,1.12
34264,14.59,0.42,2663,0.00,0.00,16,36.95,37.00,11.90,37.17,1.28,1.12
34436,14.36,0.41,2785,0.00,0.00,16,38.01,37.50,11.75,38.65,0.97,1.12
34607,14.47,0.38,2978,0.00,0.00,16,40.47,40.00,11.17,37.05,-1.49,1.06
34779,14.36,0.34,3156,0.00,0.00,16,42.58,41.50,10.59,36.05,-1.49,1.04
34951,14.01,0.31,3255,0.00,0.00,16,43.63,42.50,10.01,33.83,-2.11,0.98
35123,12.86,0.15,3251,0.00,0.00,16,4.26,16.00,5.66,12.46,-4.25,0.64
35310,12.52,0.14,2892,0.00,0.00,16,-8.05,-5.00,4.35,14.72,-4.25,0.64
35482,16.42,0.15,2661,0.00,0.00,16,-10.16,-10.50,4.21,13.71,-4.25,0.64
35654,23.77,0.15,2319,0.00,0.00,16,15.51,8.50,4.06,11.88,-2.73,0.64
35826,23.54,0.13,2046,0.00,0.00,16,14.10,14.50,3.92,9.48,-2.11,0.64
35998,23.89,0.14,1852,0.00,0.00,16,14.10,14.00,3.92,8.44,-1.49,0.64
36170,23.66,0.16,1532,0.00,0.00,16,14.10,14.00,3.77,8.19,-1.49,0.64
36342,23.43,0.16,1235,0.00,0.00,16,14.10,22.00,4.06,7.19,-1.49,0.66
36514,23.77,0.18,1254,0.00,0.00,16,15.51,14.50,4.64,6.66,-1.49,0.78
36701,23.66,0.26,1468,0.00,0.00,16,28.87,26.00,6.82,12.64,-1.49,0.86
36857,15.85,0.23,2002,0.00,0.00,16,40.47,38.00,7.25,14.66,-1.80,0.96
37045,14.70,0.32,2246,0.00,0.00,16,42.93,42.50,8.85,23.34,-0.89,1.02
37216,14.01,0.36,2314,0.00,0.00,16,41.17,43.00,9.72,27.47,-0.89,1.04
37388,13.55,0.38,2064,0.00,0.00,16,37.66,38.00,10.59,26.20,0.66,1.06
37560,13.09,0.39,2137,0.00,0.00,16,36.95,38.50,11.03,27.04,1.28,1.10
37732,14.70,0.42,2201,0.00,0.00,16,35.20,38.00,11.61,30.16,2.19,1.16
37904,13.78,0.44,2252,0.00,0.00,16,34.14,35.50,12.48,32.07,2.80,1.18
38076,14.47,0.44,2315,0.00,0.00,16,35.20,34.50,12.77,34.08,3.42,1.18
38248,14.59,0.45,2412,0.00,0.00,16,34.14,33.50,12.77,33.74,3.11,1.18
38435,14.36,0.47,2444,0.00,0.00,16,33.44,33.00,12.91,38.17,2.49,1.16
41226,24.12,0.11,2360,0.00,0.00,16,-1.02,0.00,3.77,8.95,-3.04,0.64
41413,24.12,0.11,2339,0.00,0.00,16,6.72,5.00,3.77,8.51,-2.73,0.64
41570,23.89,0.10,2316,0.00,0.00,16,15.51,11.50,3.63,7.94,-2.73,0.64
41757,24.12,0.10,2268,0.00,0.00,16,15.51,15.50,3.63,7.41,-2.73,0.64
41932,23.89,0.09,2247,0.00,0.00,16,15.51,15.50,3.48,6.77,-2.42,0.64
42104,23.89,0.09,2222,0.00,0.00,16,15.16,15.00,3.48,6.55,-2.42,0.64
42276,23.66,0.08,2192,0.00,0.00,16,14.80,15.00,3.34,6.00,-2.42,0.64
42448,23.89,0.08,2142,0.00,0.00,16,14.80,14.50,3.34,5.91,-2.11,0.64
42620,23.66,0.08,2130,0.00,0.00,16,14.80,14.50,3.34,5.62,-2.11,0.64
42792,23.77,0.08,2098,0.00,0.00,16,14.45,14.00,3.34,5.36,-2.11,0.64
42963,24.00,0.08,2031,0.00,0.00,16,14.10,14.00,3.19,5.10,-1.80,0.64
43135,23.66,0.09,1810,0.00,0.00,16,14.10,14.00,3.34,5.23,-1.49,0.64
43323,23.66,0.11,1506,0.00,0.00,16,14.10,14.00,3.48,5.36,-1.49,0.64
43495,23.66,0.13,1233,0.00,0.00,16,14.10,22.00,3.63,5.30,-1.49,0.64
43667,24.00,0.11,1259,0.00,0.00,16,14.10,22.00,3.77,4.85,-1.49,0.64
43838,23.77,0.12,1228,0.00,0.00,16,14.10,22.00,3.63,4.75,-1.49,0.64
44010,23.89,0.12,1153,0.00,0.00,16,14.10,22.00,3.63,4.64,-1.18,0.64
44182,22.74,0.13,1083,0.00,0.00,16,14.10,22.00,3.77,4.51,-1.18,0.64
44354,16.88,0.13,1012,0.00,0.00,16,14.10,22.00,3.92,4.46,-1.18,0.64
44526,14.13,0.13,999,0.00,0.00,16,14.10,22.00,4.06,4.21,-1.18,0.64
44698,12.29,0.12,970,0.00,0.00,16,14.10,22.00,4.06,3.93,-1.18,0.64
44885,11.48,0.12,938,0.00,0.00,16,14.10,22.00,4.21,3.67,-1.18,0.64
45057,11.37,0.11,930,0.00,0.00,16,14.10,22.00,4.21,3.58,-1.18,0.64
45229,11.37,0.11,905,0.00,0.00,16,14.10,22.00,4.35,3.38,-1.18,0.64
45401,11.37,0.12,869,0.00,0.00,16,14.10,22.00,4.35,3.36,-1.18,0.64
45573,11.71,0.12,857,0.00,0.00,16,14.10,22.00,4.35,3.31,-1.18,0.64
45745,12.06,0.12,833,0.00,0.00,16,14.10,22.00,4.50,3.29,-1.18,0.64
45932,12.29,0.12,796,0.00,0.00,16,14.10,22.00,4.50,3.23,-1.18,0.64
46088,12.86,0.12,787,0.00,0.00,16,14.10,22.00,4.79,3.22,-1.18,0.64
46276,13.55,0.13,784,0.00,0.00,16,14.10,22.00,4.93,3.27,-1.18,0.64
46448,13.90,0.13,780,0.00,0.00,16,14.10,22.00,4.93,3.29,-1.18,0.64
46619,14.59,0.13,786,0.00,0.00,16,14.10,22.00,5.08,3.34,-1.18,0.64
46791,14.93,0.12,811,0.00,0.00,16,14.10,18.50,5.08,3.36,-1.18,0.64
46963,15.04,0.12,807,0.00,0.00,16,14.10,18.00,5.08,3.36,-1.18,0.64
47151,15.39,0.12,828,0.00,0.00,16,14.10,15.50,5.08,3.36,-1.18,0.64
47322,15.73,0.12,823,0.00,0.00,16,14.10,15.50,4.93,3.38,-1.18,0.64
47494,15.85,0.13,814,0.00,0.00,16,14.10,16.50,4.93,3.43,-1.18,0.64
47666,16.08,0.12,828,0.00,0.00,16,14.10,14.50,4.93,3.40,-1.18,0.66
47838,16.08,0.19,844,0.00,0.00,16,15.16,14.00,5.37,4.79,-1.18,0.74
48010,16.08,0.22,1032,0.00,0.00,16,18.67,16.50,6.24,6.92,-1.18,0.76
48182,15.27,0.23,1243,0.00,0.00,16,26.05,23.50,7.25,9.40,-1.18,0.82
48354,13.78,0.23,1481,0.00,0.00,16,28.52,28.00,7.55,11.40,-1.49,0.84
48541,14.81,0.24,1604,0.00,0.00,16,30.27,29.00,7.69,12.20,-1.49,0.86
48713,16.42,0.25,1665,0.00,0.00,16,30.98,30.50,7.69,13.26,-1.49,0.88
48885,15.50,0.27,1632,0.00,0.00,16,30.27,30.00,7.98,14.60,-1.49,0.90
49057,14.93,0.30,1512,0.00,0.00,16,30.98,30.50,8.42,15.06,-1.49,0.90
49229,14.13,0.33,1423,0.00,0.00,16,30.27,30.50,9.29,15.55,-1.49,0.92
49401,13.21,0.37,1308,0.00,0.00,16,26.76,26.50,10.30,16.23,-1.49,0.94
49572,13.90,0.40,1181,0.00,0.00,16,21.84,24.00,10.88,16.22,-1.49,0.96
49760,14.47,0.39,1143,0.00,0.00,16,23.95,21.00,11.90,15.26,-1.18,0.96
49932,14.24,0.39,1368,0.00,0.00,16,27.46,28.50,11.75,17.11,-1.18,1.00
50104,15.04,0.38,1452,0.00,0.00,16,32.03,29.50,11.75,18.26,-0.27,1.04
50275,15.85,0.39,1644,0.00,0.00,16,32.73,32.00,11.75,21.45,0.04,1.04
50447,15.04,0.38,1833,0.00,0.00,16,36.25,35.50,11.46,23.06,0.35,1.06
50619,14.93,0.37,1954,0.00,0.00,16,38.36,37.00,11.32,24.23,0.97,1.06
50807,15.16,0.37,2129,0.00,0.00,16,40.12,40.00,11.17,25.68,0.97,1.06
50979,14.93,0.37,2296,0.00,0.00,16,41.17,40.00,11.03,28.31,0.35,1.06
51150,14.93,0.38,2478,0.00,0.00,16,40.82,41.50,11.03,30.05,0.04,1.06
