Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),CL/OL Fueling* (status),Engine Load*  (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),Fueling Final Base* (estimated AFR),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Intake Air Temperature (F),Manifold Absolute Pressure (psi),Manifold Relative Sea Level Pressure (Direct)* (psi relative sea level),Mass Airflow (g/s),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Target Boost* (psi relative sea level),Throttle Opening Angle (%),Throttle Sensor Voltage (V),Turbo Dynamics Integral Cumulative* (absolute %),Turbo Dynamics Proportional* (absolute %),AEM UEGO Wideband [9600 baud] (AFR Gasoline)
2082,-4.69,-3.91,14.70,8,0.27,812,0.00,0.00,14.70,16,9.88,9.50,109,5.22,-9.38,3.62,1.28,0.00,-1.08,0.00,0.64,0.00,0.00,14.70
2169,-3.91,-3.91,14.70,8,0.27,811,0.00,0.00,14.70,16,9.88,9.00,109,5.37,-9.44,3.62,1.28,0.00,-1.08,0.00,0.64,0.00,0.00,14.60
2256,-4.69,-3.91,14.81,8,0.26,820,0.00,0.00,14.70,16,9.88,9.00,109,5.22,-9.44,3.62,1.26,0.00,-1.08,0.00,0.64,0.00,0.00,14.60
2343,-3.91,-3.91,14.59,8,0.26,822,0.00,0.00,14.70,16,9.88,8.50,109,5.22,-9.44,3.62,1.28,0.00,-1.08,0.00,0.64,0.00,0.00,14.70
2430,-3.91,-3.91,14.59,8,0.27,822,0.00,0.00,14.70,16,9.88,9.00,109,5.22,-9.44,3.62,1.28,0.00,-1.08,0.00,0.64,0.00,0.00,14.70
2516,-4.69,-3.91,14.70,8,0.27,818,0.00,0.00,14.70,16,9.88,9.50,109,5.22,-9.46,3.62,1.26,0.00,-1.08,0.00,0.66,0.00,0.00,14.70
2603,-3.91,-3.91,14.70,8,0.27,811,0.00,0.00,14.70,16,9.88,9.00,109,5.22,-9.46,3.62,1.26,0.00,-1.08,0.00,0.64,0.00,0.00,14.70
2690,-3.91,-3.91,14.70,8,0.26,820,0.00,0.00,14.70,16,9.88,9.50,109,5.22,-9.46,3.62,1.28,0.00,-1.08,0.00,0.64,0.00,0.00,14.70
2777,-3.91,-3.91,14.70,8,0.26,814,0.00,0.00,14.70,16,9.88,9.00,109,5.22,-9.48,3.58,1.26,0.00,-1.08,0.00,0.64,0.00,0.00,14.70
2863,-3.91,-3.91,14.70,8,0.26,821,0.00,0.00,14.70,16,9.88,8.00,109,5.22,-9.48,3.58,1.26,0.00,-1.08,0.00,0.64,0.00,0.00,14.70
2950,-3.91,-3.91,14.81,8,0.27,829,0.00,0.00,14.70,16,9.88,9.50,109,5.22,-9.48,3.58,1.26,0.00,-1.08,0.00,0.64,0.00,0.00,14.80
3036,-3.91,-3.91,14.81,8,0.27,818,0.00,0.00,14.70,16,9.88,10.50,109,5.22,-9.46,3.62,1.28,0.00,-1.08,0.00,0.66,0.00,0.00,0.00
3123,-3.91,-4.69,14.81,8,0.27,807,0.00,0.00,14.70,16,9.88,10.50,109,5.22,-9.46,3.62,1.26,0.00,-1.08,0.00,0.64,0.00,0.00,14.80
3211,-3.91,-4.69,14.81,8,0.27,803,0.00,0.00,14.70,16,9.88,10.00,109,5.22,-9.46,3.60,1.26,0.00,-1.08,0.00,0.66,0.00,0.00,14.80
3297,-3.91,-4.69,14.81,8,0.27,810,0.00,0.00,14.70,16,9.88,11.50,109,5.22,-9.44,3.62,1.28,0.00,-1.08,0.00,0.64,0.00,0.00,14.80
3384,-3.91,-4.69,14.81,8,0.27,809,0.00,0.00,14.70,16,9.88,9.50,109,5.22,-9.44,3.60,1.26,0.00,-1.08,0.00,0.64,0.00,0.00,14.80
3470,-3.91,-4.69,14.70,8,0.26,802,0.00,0.00,14.70,16,9.88,9.50,109,5.22,-9.44,3.60,1.26,0.00,-1.08,0.00,0.64,0.00,0.00,14.80
3557,-3.91,-4.69,14.81,8,0.27,815,0.00,0.00,14.70,16,9.88,9.50,109,5.22,-9.44,3.60,1.28,0.00,-1.08,0.00,0.64,0.00,0.00,14.80
3643,-3.91,-4.69,14.70,8,0.26,817,0.00,0.00,14.70,16,9.88,9.50,109,5.22,-9.44,3.60,1.26,0.00,-1.08,0.00,0.64,0.00,0.00,0.00
3730,-3.91,-4.69,14.59,8,0.27,812,0.00,0.00,14.70,16,9.88,10.50,109,5.22,-9.44,3.60,1.26,0.00,-1.08,0.00,0.64,0.00,0.00,14.80
3818,-3.91,-4.69,14.59,8,0.27,803,0.00,0.00,14.70,16,9.88,10.00,109,5.22,-9.44,3.62,1.26,0.00,-1.08,0.00,0.64,0.00,0.00,14.80
3904,-3.91,-4.69,14.59,8,0.27,810,0.00,0.00,14.70,16,9.88,9.50,109,5.22,-9.44,3.62,1.28,0.00,-1.08,0.00,0.64,0.00,0.00,14.80
3991,-4.69,-4.69,14.47,8,0.27,816,0.00,0.00,14.70,16,9.88,8.50,109,5.22,-9.46,3.60,1.26,0.00,-1.08,0.00,0.64,0.00,0.00,14.80
4078,-3.91,-4.69,14.47,8,0.26,812,0.00,0.00,14.70,16,9.88,9.00,109,5.22,-9.48,3.62,1.26,0.00,-1.08,0.00,0.66,0.00,0.00,14.80
4165,-3.91,-4.69,14.70,8,0.27,820,0.00,0.00,14.70,16,9.88,9.50,109,5.22,-9.46,3.60,1.28,0.00,-1.08,0.00,0.64,0.00,0.00,14.80
4252,-3.91,-4.69,14.70,8,0.27,814,0.00,0.00,14.70,16,9.88,9.50,109,5.22,-9.46,3.62,1.26,0.00,-1.08,0.00,0.64,0.00,0.00,0.00
4338,-3.91,-4.69,14.59,8,0.27,812,0.00,0.00,14.70,16,9.88,10.50,109,5.22,-9.44,3.58,1.26,0.00,-1.08,0.00,0.64,0.00,0.00,14.70
4424,-4.69,-4.69,14.70,8,0.27,817,0.00,0.00,14.70,16,9.88,10.50,109,5.22,-9.44,3.62,1.28,0.00,-1.08,0.00,0.64,0.00,0.00,14.70
4511,-3.91,-4.69,14.47,8,0.27,805,0.00,0.00,14.70,16,9.88,9.00,109,5.22,-9.46,3.60,1.28,0.00,-1.08,0.00,0.64,0.00,0.00,14.70
4598,-4.69,-4.69,14.47,8,0.27,818,0.00,0.00,14.70,16,9.88,9.50,109,5.22,-9.46,3.60,1.26,0.00,-1.08,0.00,0.64,0.00,0.00,14.70
4685,-4.69,-4.69,14.59,8,0.26,826,0.00,0.00,14.70,16,9.88,9.00,109,5.22,-9.48,3.60,1.26,0.00,-1.08,0.00,0.64,0.00,0.00,14.60
4771,-4.69,-4.69,14.59,8,0.27,819,0.00,0.00,14.70,16,9.88,10.00,109,5.22,-9.46,3.58,1.28,0.00,-1.08,0.00,0.66,0.00,0.00,14.60
4858,-3.91,-4.69,14.70,8,0.27,808,0.00,0.00,14.70,16,9.88,10.50,109,5.22,-9.48,3.58,1.26,0.00,-1.08,0.00,0.64,0.00,0.00,14.70
4945,-3.91,-4.69,14.59,8,0.27,800,0.00,0.00,14.70,16,9.88,10.50,109,5.22,-9.46,3.60,1.26,0.00,-1.08,0.00,0.64,0.00,0.00,14.70
5032,-4.69,-4.69,14.70,8,0.27,804,0.00,0.00,14.70,16,9.88,11.00,109,5.22,-9.44,3.60,1.28,0.00,-1.08,0.00,0.64,0.00,0.00,14.60
5119,-3.91,-4.69,14.70,8,0.27,797,0.00,0.00,14.70,16,9.88,10.50,109,5.22,-9.44,3.58,1.26,0.00,-1.08,0.00,0.66,0.00,0.00,14.70
5205,-4.69,-4.69,14.70,8,0.27,805,0.00,0.00,14.70,16,9.88,10.00,109,5.22,-9.42,3.58,1.26,0.00,-1.08,0.00,0.64,0.00,0.00,14.70
5292,-3.91,-4.69,14.47,8,0.27,806,0.00,0.00,14.70,16,9.88,9.50,109,5.22,-9.44,3.58,1.28,0.00,-1.08,0.00,0.66,0.00,0.00,14.70
5379,-4.69,-4.69,14.59,8,0.26,812,0.00,0.00,14.70,16,9.88,8.50,109,5.22,-9.44,3.58,1.28,0.00,-1.08,0.00,0.66,0.00,0.00,14.70
5466,-4.69,-4.69,14.59,8,0.26,815,0.00,0.00,14.70,16,9.88,9.00,109,5.22,-9.46,3.58,1.26,0.00,-1.08,0.00,0.66,0.00,0.00,14.70
5552,-4.69,-4.69,14.47,8,0.27,803,0.00,0.00,14.70,16,9.88,9.50,109,5.22,-9.44,3.58,1.28,0.00,-1.08,0.00,0.64,0.00,0.00,14.70
5639,-4.69,-4.69,14.47,8,0.27,811,0.00,0.00,14.70,16,9.88,10.50,109,5.22,-9.44,3.62,1.28,0.00,-1.08,0.00,0.64,0.00,0.00,14.70
5726,-3.91,-4.69,14.59,8,0.27,798,0.00,0.00,14.70,16,9.88,10.00,109,5.22,-9.44,3.60,1.26,0.00,-1.08,0.00,0.64,0.00,0.00,14.70
5813,-4.69,-4.69,14.59,8,0.27,801,0.00,0.00,14.70,16,9.88,9.50,109,5.22,-9.42,3.58,1.28,0.00,-1.08,0.00,0.64,0.00,0.00,14.60
5899,-3.91,-4.69,14.70,8,0.27,807,0.00,0.00,14.70,16,9.88,10.00,109,5.37,-9.38,3.60,1.28,0.00,-1.08,0.00,0.64,0.00,0.00,14.60
5986,-3.91,-4.69,14.59,8,0.27,802,0.00,0.00,14.70,16,9.88,11.00,109,5.37,-9.38,3.60,1.26,0.00,-1.08,0.00,0.64,0.00,0.00,14.70
6073,-3.91,-4.69,14.70,8,0.27,797,0.00,0.00,14.70,16,9.88,10.50,109,5.37,-9.38,3.58,1.28,0.00,-1.08,0.00,0.64,0.00,0.00,14.70
6159,-3.91,-4.69,14.70,8,0.27,798,0.00,0.00,14.70,16,9.88,9.00,109,5.37,-9.38,3.62,1.28,0.00,-1.08,0.00,0.64,0.00,0.00,14.80
6247,-3.91,-4.69,14.70,8,0.31,810,0.00,0.00,14.70,16,9.88,9.00,109,5.37,-9.36,3.62,1.28,0.00,-1.08,0.39,0.68,0.00,0.00,14.70
6334,-3.91,-4.69,14.70,8,0.65,817,0.00,0.00,10.80,16,12.70,16.50,109,5.37,-6.54,4.18,1.58,0.00,-1.08,9.41,0.96,0.00,0.00,14.70
6420,-3.91,-4.69,14.70,8,0.92,814,0.00,0.00,12.64,16,22.89,24.00,109,12.33,-1.64,11.93,2.10,0.00,-2.63,15.29,1.16,0.00,0.00,14.90
6506,-3.91,-3.91,14.70,8,0.71,844,0.00,0.00,18.37,16,25.70,25.50,109,12.77,-4.51,16.74,1.80,0.00,-1.39,7.45,0.84,0.00,0.00,14.90
6593,-3.91,-3.91,15.04,8,0.46,1436,0.00,0.00,17.45,16,29.57,24.00,109,10.16,-7.72,6.86,1.42,0.00,-1.39,0.00,0.64,0.00,0.00,14.70
6681,-6.25,-4.69,14.01,8,0.29,1736,0.00,0.00,16.79,16,16.91,9.00,109,5.95,-9.36,4.35,1.32,0.00,-1.39,0.00,0.64,0.00,0.00,15.00
6768,-6.25,-4.69,13.55,8,0.21,1884,0.00,0.00,15.89,16,5.66,5.50,109,4.93,-10.27,3.69,1.28,0.00,-1.39,0.00,0.64,0.00,0.00,14.70
6855,-5.47,-4.69,14.13,8,0.17,1783,0.00,0.00,15.28,16,3.55,11.50,109,4.50,-10.83,3.72,1.28,0.00,-1.39,0.00,0.64,0.00,0.00,14.60
6941,-4.69,-3.91,14.59,8,0.16,1688,0.00,0.00,14.71,16,11.99,11.50,109,3.63,-11.16,3.93,1.30,0.00,-1.39,0.00,0.64,0.00,0.00,14.70
7028,0.00,0.00,14.81,10,0.19,1632,0.00,0.00,14.71,16,11.99,11.50,109,3.48,-11.25,4.73,1.36,0.00,-1.39,0.00,0.64,0.00,0.00,14.80
7115,0.00,0.00,15.04,10,0.21,1470,0.00,0.00,14.71,16,11.64,11.50,109,3.48,-11.25,4.92,1.38,0.00,-1.39,0.00,0.66,0.00,0.00,15.10
7202,0.00,0.00,15.73,10,0.22,1429,0.00,0.00,14.71,16,11.29,12.50,109,3.48,-11.18,4.99,1.40,0.00,-1.39,0.00,0.64,0.00,0.00,15.10
7289,0.00,0.00,15.85,10,0.23,1364,0.00,0.00,14.71,16,10.94,16.50,109,3.48,-11.14,5.01,1.40,0.00,-1.39,0.00,0.64,0.00,0.00,15.30
7376,0.00,0.00,16.42,10,0.23,1285,0.00,0.00,14.71,16,10.94,19.00,109,3.63,-11.06,4.99,1.38,0.00,-1.39,0.00,0.66,0.00,0.00,15.50
7463,0.00,0.00,15.85,10,0.23,1263,0.00,0.00,14.71,16,10.59,18.50,109,3.63,-11.00,4.86,1.38,0.00,-1.39,0.00,0.66,0.00,0.00,15.60
7548,0.00,0.00,15.50,10,0.23,1247,0.00,0.00,14.71,16,10.59,18.50,109,3.63,-10.98,4.73,1.38,0.00,-1.39,0.00,0.64,0.00,0.00,15.70
7636,-2.34,0.00,14.70,10,0.24,1190,0.00,0.00,14.71,16,10.59,18.50,109,3.77,-10.91,4.66,1.36,0.00,-1.39,0.00,0.64,0.00,0.00,15.70
7722,-4.69,-0.78,13.09,8,0.24,1170,0.00,0.00,14.71,16,10.23,18.00,109,3.92,-10.79,4.63,1.36,0.00,-1.08,0.00,0.64,0.00,0.00,15.50
7809,-7.81,-0.78,12.52,8,0.24,1138,0.00,0.00,14.71,16,10.23,18.00,109,3.92,-10.71,4.48,1.36,0.00,-1.08,0.00,0.64,0.00,0.00,15.00
7896,-10.16,-0.78,11.94,8,0.25,1086,0.00,0.00,14.70,16,10.23,17.50,109,4.06,-10.65,4.46,1.34,0.00,-1.08,0.00,0.64,0.00,0.00,15.00
7983,-11.72,-0.78,11.83,8,0.25,1066,0.00,0.00,14.70,16,9.88,17.50,109,4.06,-10.60,4.40,1.34,0.00,-1.08,0.00,0.64,0.00,0.00,14.50
8069,-13.28,-0.78,11.60,8,0.25,1056,0.00,0.00,14.70,16,9.88,17.50,109,4.06,-10.56,4.29,1.34,0.00,-1.08,0.00,0.64,0.00,0.00,0.00
8157,-14.06,-0.78,11.37,8,0.25,1028,0.00,0.00,14.70,16,9.88,17.50,109,4.21,-10.52,4.24,1.32,0.00,-1.08,0.00,0.64,0.00,0.00,2.50
8243,-15.62,-0.78,11.37,8,0.24,1022,0.00,0.00,14.70,16,9.88,17.50,109,4.21,-10.52,4.18,1.32,0.00,-1.08,0.00,0.64,0.00,0.00,12.00
8329,-16.41,-0.78,11.37,8,0.24,1019,0.00,0.00,14.71,16,9.88,17.50,109,4.21,-10.50,4.13,1.32,0.00,-1.08,0.00,0.64,0.00,0.00,0.00
8417,-17.19,-0.78,11.37,8,0.25,998,0.00,0.00,14.70,16,9.88,17.50,109,4.21,-10.50,4.04,1.30,0.00,-1.08,0.00,0.64,0.00,0.00,0.00
8503,-17.97,-0.78,11.48,8,0.25,991,0.00,0.00,14.70,16,9.88,17.50,109,4.21,-10.48,4.02,1.30,0.00,-1.08,0.00,0.64,0.00,0.00,0.00
8590,-18.75,-0.78,11.60,8,0.25,974,0.00,0.00,14.70,16,9.88,17.50,109,4.21,-10.40,4.02,1.30,0.00,-1.08,0.00,0.64,0.00,0.00,12.10
8677,-19.53,-0.78,11.83,8,0.25,942,0.00,0.00,14.70,16,9.88,17.50,109,4.35,-10.33,3.93,1.30,0.00,-1.08,0.00,0.64,0.00,0.00,12.00
8763,-19.53,-0.78,11.94,8,0.25,926,0.00,0.00,14.70,16,9.88,17.50,109,4.50,-10.25,3.91,1.30,0.00,-1.08,0.00,0.64,0.00,0.00,0.00
8850,-19.53,-0.78,12.40,8,0.26,906,0.00,0.00,14.70,16,9.88,17.50,109,4.50,-10.15,3.83,1.30,0.00,-1.08,0.00,0.64,0.00,0.00,0.00
8937,-19.53,-0.78,12.52,8,0.26,895,0.00,0.00,14.70,16,9.88,17.50,109,4.50,-10.09,3.75,1.28,0.00,-1.08,0.00,0.64,0.00,0.00,12.00
9023,-19.53,-0.78,12.75,8,0.25,874,0.00,0.00,14.70,16,9.88,17.50,109,4.64,-10.06,3.75,1.28,0.00,-1.08,0.00,0.64,0.00,0.00,12.00
9109,-20.31,-0.78,12.98,8,0.25,860,0.00,0.00,14.70,16,9.88,17.50,109,4.64,-10.00,3.65,1.26,0.00,-1.08,0.00,0.64,0.00,0.00,0.00
9197,-20.31,-0.78,13.21,8,0.26,852,0.00,0.00,14.70,16,9.88,17.50,109,4.64,-9.96,3.60,1.26,0.00,-1.08,0.00,0.64,0.00,0.00,0.00
9283,-19.53,-0.78,13.32,8,0.26,824,0.00,0.00,14.70,16,9.88,17.50,109,4.79,-9.90,3.58,1.28,0.00,-1.08,0.00,0.64,0.00,0.00,12.40
9370,-20.31,-0.78,13.55,8,0.26,819,0.00,0.00,14.70,16,9.88,17.50,109,4.79,-9.80,3.55,1.26,0.00,-1.08,0.00,0.64,0.00,0.00,12.60
9457,-19.53,-0.78,13.67,8,0.27,805,0.00,0.00,14.70,16,9.88,17.50,109,4.93,-9.75,3.51,1.26,0.00,-1.08,0.00,0.64,0.00,0.00,12.80
9543,-19.53,-0.78,13.90,8,0.27,788,0.00,0.00,14.70,16,9.88,17.50,109,4.93,-9.65,3.51,1.26,0.00,-1.08,0.00,0.64,0.00,0.00,13.00
9631,-18.75,-0.78,14.13,8,0.27,778,0.00,0.00,14.70,16,9.88,17.50,109,5.08,-9.57,3.51,1.26,0.00,-1.08,0.00,0.64,0.00,0.00,13.10
9717,-18.75,-1.56,14.24,8,0.27,782,0.00,0.00,14.70,16,9.88,17.50,109,5.08,-9.51,3.58,1.26,0.00,-1.08,0.00,0.64,0.00,0.00,13.30
9804,-17.97,-1.56,14.59,8,0.28,782,0.00,0.00,14.70,16,9.88,17.50,109,5.22,-9.48,3.58,1.28,0.00,-1.08,0.00,0.64,0.00,0.00,13.30
9891,-17.97,-1.56,14.70,8,0.28,780,0.00,0.00,14.70,16,9.88,17.50,109,5.22,-9.42,3.58,1.26,0.00,-1.08,0.00,0.64,0.00,0.00,13.60
9977,-17.19,-1.56,14.81,8,0.28,791,0.00,0.00,14.70,16,9.88,17.50,109,5.37,-9.38,3.62,1.28,0.00,-1.08,0.00,0.64,0.00,0.00,13.70
10064,-16.41,-2.34,14.93,8,0.27,799,0.00,0.00,14.70,16,9.88,16.00,109,5.37,-9.36,3.62,1.28,0.00,-1.08,0.00,0.64,0.00,0.00,13.90
10152,-16.41,-2.34,15.16,8,0.28,798,0.00,0.00,14.70,16,9.88,16.50,109,5.37,-9.36,3.67,1.26,0.00,-1.08,0.00,0.64,0.00,0.00,14.10
10237,-15.62,-2.34,15.39,8,0.28,788,0.00,0.00,14.70,16,9.88,15.50,109,5.37,-9.32,3.65,1.28,0.00,-1.08,0.00,0.64,0.00,0.00,14.50
10324,-14.84,-2.34,15.50,8,0.28,784,0.00,0.00,14.70,16,9.88,15.00,109,5.37,-9.28,3.67,1.28,0.00,-1.08,0.00,0.64,0.00,0.00,0.00
10411,-14.06,-2.34,15.73,8,0.29,794,0.00,0.00,14.70,16,9.88,14.50,109,5.37,-9.26,3.73,1.28,0.00,-1.08,0.00,0.64,0.00,0.00,5.00
10498,-13.28,-4.69,15.85,8,0.28,795,0.00,0.00,14.70,16,9.88,14.00,109,5.51,-9.22,3.73,1.28,0.00,-1.08,0.00,0.64,0.00,0.00,5.00
10585,-13.28,-4.69,15.85,8,0.28,810,0.00,0.00,14.70,16,9.88,10.50,109,5.51,-9.22,3.75,1.28,0.00,-1.08,0.00,0.64,0.00,0.00,15.20
10672,-12.50,-4.69,15.96,8,0.28,823,0.00,0.00,14.70,16,9.88,11.00,109,5.51,-9.24,3.75,1.28,0.00,-1.08,0.00,0.64,0.00,0.00,15.40
10759,-12.50,-4.69,15.85,8,0.29,820,0.00,0.00,14.70,16,9.88,16.50,109,5.51,-9.24,3.78,1.28,0.00,-1.08,0.00,0.64,0.00,0.00,15.50
10846,-11.72,-4.69,16.08,8,0.29,772,0.00,0.00,14.69,16,9.88,14.00,109,5.51,-9.17,3.83,1.28,0.00,-1.08,0.00,0.64,0.00,0.00,15.90
10932,-11.72,-4.69,15.85,8,0.29,782,0.00,0.00,14.70,16,9.88,11.50,109,5.51,-9.11,3.83,1.28,0.00,-1.08,0.00,0.64,0.00,0.00,15.80
11019,-11.72,-4.69,15.96,8,0.28,806,0.00,0.00,14.70,16,9.88,10.50,109,5.51,-9.15,3.85,1.30,0.00,-1.08,0.00,0.64,0.00,0.00,15.80
11105,-10.94,-4.69,15.85,8,0.29,804,0.00,0.00,14.70,16,9.88,11.50,109,5.51,-9.11,3.80,1.28,0.00,-1.08,0.00,0.64,0.00,0.00,15.80
11193,-10.16,-4.69,16.08,8,0.28,819,0.00,0.00,14.70,16,9.88,10.50,109,5.51,-9.13,3.83,1.28,0.00,-1.08,0.00,0.64,0.00,0.00,15.80
11279,-9.38,-4.69,16.31,8,0.28,809,0.00,0.00,14.70,16,9.88,9.50,109,5.51,-9.17,3.85,1.30,0.00,-1.08,0.00,0.64,0.00,0.00,16.00
11366,-9.38,-4.69,15.96,8,0.28,807,0.00,0.00,14.70,16,9.88,10.00,109,5.51,-9.15,3.83,1.30,0.00,-1.08,0.00,0.64,0.00,0.00,15.90
11453,-8.59,-4.69,16.19,8,0.28,816,0.00,0.00,14.70,16,9.88,9.50,109,5.51,-9.18,3.83,1.28,0.00,-1.08,0.00,0.64,0.00,0.00,16.00
11540,-7.81,-4.69,15.96,8,0.28,822,0.00,0.00,14.70,16,9.88,10.00,109,5.51,-9.13,3.85,1.28,0.00,-1.08,0.00,0.64,0.00,0.00,16.00
11626,-8.59,-4.69,16.08,8,0.28,821,0.00,0.00,14.70,16,9.88,9.50,109,5.51,-9.15,3.85,1.30,0.00,-1.08,0.00,0.64,0.00,0.00,16.00
11713,-7.81,-4.69,15.96,8,0.28,821,0.00,0.00,14.70,16,9.88,9.00,109,5.51,-9.15,3.88,1.28,0.00,-1.08,0.00,0.64,0.00,0.00,16.10
11800,-7.81,-4.69,15.73,8,0.28,823,0.00,0.00,14.70,16,9.88,10.50,109,5.51,-9.15,3.85,1.28,0.00,-1.08,0.00,0.64,0.00,0.00,16.10
11887,-7.81,-4.69,15.96,8,0.28,818,0.00,0.00,14.70,16,9.88,9.50,109,5.51,-9.17,3.85,1.30,0.00,-1.08,0.00,0.64,0.00,0.00,16.00
11973,-7.03,-4.69,15.85,8,0.28,812,0.00,0.00,14.70,16,9.88,8.00,109,5.51,-9.17,3.85,1.30,0.00,-1.08,0.00,0.64,0.00,0.00,16.00
