Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),CL/OL Fueling* (status),Engine Load*  (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),Fueling Final Base* (estimated AFR),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Intake Air Temperature (F),Manifold Absolute Pressure (psi),Manifold Relative Sea Level Pressure (Direct)* (psi relative sea level),Mass Airflow (g/s),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Target Boost* (psi relative sea level),Throttle Opening Angle (%),Throttle Sensor Voltage (V),Turbo Dynamics Integral Cumulative* (absolute %),Turbo Dynamics Proportional* (absolute %),AEM UEGO Wideband [9600 baud] (AFR Gasoline)
3295,0.00,0.00,13.67,10,0.18,1222,0.00,0.00,14.71,16,10.59,18.50,95,3.48,-11.27,3.65,1.28,0.00,-1.70,0.00,0.66,0.00,0.00,14.40
3382,0.00,0.00,13.78,10,0.19,1205,0.00,0.00,14.71,16,10.59,18.50,95,3.48,-11.22,3.67,1.28,0.00,-1.70,0.00,0.66,0.00,0.00,14.30
3469,0.00,-2.34,13.90,8,0.20,1184,0.00,0.00,14.71,16,10.59,18.50,95,3.63,-11.12,3.72,1.28,0.00,-1.39,0.00,0.66,0.00,0.00,14.30
3556,-0.78,-2.34,13.78,8,0.20,1152,0.00,0.00,14.71,16,10.23,18.00,95,3.77,-10.96,3.83,1.28,0.00,-1.39,0.39,0.66,0.00,0.00,14.20
3642,-1.56,-2.34,13.90,8,0.21,1141,0.00,0.00,14.70,16,10.23,18.00,95,3.92,-10.85,3.85,1.30,0.00,-1.39,0.39,0.68,0.00,0.00,14.20
3729,-1.56,-2.34,13.55,8,0.22,1140,0.00,0.00,14.70,16,10.23,18.00,95,4.06,-10.75,3.96,1.30,0.00,-1.39,0.78,0.68,0.00,0.00,14.10
3817,-2.34,-2.34,13.67,8,0.22,1118,0.00,0.00,14.70,16,10.23,18.00,95,4.06,-10.60,4.10,1.32,0.00,-1.39,0.78,0.68,0.00,0.00,14.10
3903,-3.12,-2.34,13.44,8,0.22,1119,0.00,0.00,14.70,16,10.23,18.00,95,4.21,-10.50,4.13,1.32,0.00,-1.39,0.78,0.68,0.00,0.00,14.10
3991,-3.91,-2.34,13.44,8,0.22,1135,0.00,0.00,14.70,16,10.23,17.50,95,4.21,-10.44,4.18,1.32,0.00,-1.39,0.78,0.68,0.00,0.00,14.00
4077,-4.69,-2.34,13.32,8,0.22,1143,0.00,0.00,14.70,16,10.23,16.50,95,4.35,-10.40,4.18,1.32,0.00,-1.39,1.18,0.70,0.00,0.00,13.90
4163,-5.47,-2.34,13.21,8,0.25,1139,0.00,0.00,14.70,16,11.29,10.50,95,4.35,-10.31,4.24,1.36,0.00,-1.39,1.18,0.70,0.00,0.00,13.80
4250,-6.25,-2.34,13.21,8,0.28,1129,0.00,0.00,13.68,16,12.70,13.00,95,4.64,-10.13,4.88,1.38,0.00,-1.39,1.57,0.70,0.00,0.00,13.80
4337,-6.25,-2.34,13.32,8,0.28,1113,0.00,0.00,14.69,16,14.45,14.00,95,4.79,-9.90,5.21,1.42,0.00,-1.39,1.57,0.70,0.00,0.00,13.60
4424,-6.25,-2.34,13.67,8,0.28,1130,0.00,0.00,14.69,16,15.51,15.50,95,4.93,-9.67,5.37,1.42,0.00,-1.39,1.57,0.72,0.00,0.00,13.60
4510,-5.47,-1.56,13.90,8,0.28,1150,0.00,0.00,14.69,16,17.97,18.00,95,5.22,-9.55,5.43,1.44,0.00,-1.39,1.96,0.72,0.00,0.00,13.60
4598,-6.25,-1.56,14.13,8,0.27,1201,0.00,0.00,14.69,16,19.73,20.00,95,5.22,-9.53,5.46,1.42,0.00,-1.70,1.96,0.72,0.00,0.00,13.80
4684,-6.25,-1.56,14.13,8,0.27,1217,0.00,0.00,14.69,16,21.84,21.00,95,5.22,-9.53,5.50,1.44,0.00,-1.70,1.96,0.72,0.00,0.00,14.00
4770,-6.25,-1.56,14.13,8,0.26,1254,0.00,0.00,14.69,16,23.24,24.50,95,5.08,-9.57,5.50,1.44,0.00,-1.70,1.96,0.72,0.00,0.00,14.10
4858,-6.25,-1.56,14.24,8,0.26,1267,0.00,0.00,14.69,16,25.70,26.00,95,5.08,-9.67,5.56,1.44,0.00,-1.70,1.96,0.72,0.00,0.00,14.10
4944,-5.47,-2.34,14.70,8,0.26,1290,0.00,0.00,14.70,16,27.11,26.50,95,4.93,-9.73,5.60,1.44,0.00,-1.70,1.96,0.72,0.00,0.00,14.10
5030,-4.69,-2.34,14.81,8,0.26,1303,0.00,0.00,14.70,16,27.46,27.00,95,4.93,-9.77,5.60,1.44,0.00,-1.70,1.96,0.72,0.00,0.00,14.30
5118,-4.69,-2.34,15.04,8,0.26,1319,0.00,0.00,14.70,16,27.46,27.00,95,4.93,-9.80,5.66,1.44,0.00,-1.70,1.96,0.72,0.00,0.00,14.50
5204,-3.12,-2.34,15.39,8,0.26,1332,0.00,0.00,14.70,16,27.46,27.00,95,4.93,-9.82,5.70,1.44,0.00,-1.70,1.96,0.72,0.00,0.00,14.70
5291,-2.34,-2.34,15.50,8,0.26,1335,0.00,0.00,14.70,16,27.81,27.50,95,4.93,-9.82,5.73,1.44,0.00,-1.70,1.96,0.72,0.00,0.00,15.00
5378,-1.56,-2.34,15.73,8,0.26,1346,0.00,0.00,14.70,16,27.81,27.50,95,4.79,-9.84,5.76,1.44,0.00,-1.70,1.96,0.72,0.00,0.00,15.30
5465,-0.78,-2.34,15.50,8,0.26,1350,0.00,0.00,14.70,16,27.81,27.50,95,4.79,-9.84,5.79,1.46,0.00,-1.70,1.96,0.72,0.00,0.00,15.50
5552,-0.78,-2.34,15.50,8,0.26,1342,0.00,0.00,14.70,16,27.81,27.50,95,4.93,-9.82,5.79,1.44,0.00,-1.70,1.96,0.72,0.00,0.00,15.50
5639,0.00,-2.34,15.62,8,0.26,1342,0.00,0.00,14.70,16,27.81,27.50,95,4.93,-9.82,5.79,1.46,0.00,-1.70,1.96,0.72,0.00,0.00,15.50
5725,0.00,-2.34,15.27,8,0.27,1318,0.00,0.00,14.70,16,27.46,27.00,95,4.93,-9.82,5.85,1.46,0.00,-1.70,1.96,0.72,0.00,0.00,15.50
5812,0.00,-2.34,15.27,8,0.27,1316,0.00,0.00,14.69,16,27.46,27.00,95,4.93,-9.77,5.85,1.46,0.00,-1.70,1.96,0.72,0.00,0.00,15.50
5899,0.00,-2.34,15.27,8,0.28,1296,0.00,0.00,14.69,16,27.11,27.00,95,4.93,-9.73,5.85,1.46,0.00,-1.70,1.96,0.72,0.00,0.00,15.40
5985,0.00,-2.34,15.16,8,0.28,1272,0.00,0.00,14.69,16,27.11,27.00,95,5.08,-9.69,5.85,1.46,0.00,-1.70,1.96,0.72,0.00,0.00,15.30
6072,0.00,-2.34,14.93,8,0.24,1266,0.00,0.00,15.70,16,27.11,26.00,95,4.64,-9.84,5.83,1.38,0.00,-1.70,0.00,0.64,0.00,0.00,15.20
6159,0.00,-2.34,14.93,8,0.21,1268,0.00,0.00,14.71,16,21.48,22.50,95,4.35,-10.29,4.18,1.30,0.00,-1.70,0.00,0.64,0.00,0.00,15.10
6246,0.00,-2.34,14.93,8,0.20,1291,0.00,0.00,14.71,16,15.86,15.00,95,4.06,-10.65,3.49,1.26,0.00,-1.70,0.00,0.64,0.00,0.00,15.10
6332,0.00,-2.34,14.93,8,0.18,1280,0.00,0.00,14.71,16,10.94,12.50,95,3.77,-10.93,3.40,1.24,0.00,-1.70,0.00,0.66,0.00,0.00,15.00
6419,0.00,-2.34,14.81,8,0.17,1269,0.00,0.00,14.71,16,10.59,15.00,95,3.63,-11.08,3.38,1.24,0.00,-1.70,0.00,0.64,0.00,0.00,15.00
6506,0.00,-2.34,14.81,8,0.17,1199,0.00,0.00,14.71,16,10.59,18.50,95,3.48,-11.16,3.42,1.26,0.00,-1.70,0.00,0.66,0.00,0.00,14.90
6593,-0.78,-2.34,14.47,8,0.18,1180,0.00,0.00,14.71,16,10.59,18.00,95,3.63,-11.14,3.47,1.26,0.00,-1.39,0.00,0.64,0.00,0.00,15.00
6679,-0.78,-2.34,14.36,8,0.19,1164,0.00,0.00,14.71,16,10.23,18.00,95,3.63,-11.08,3.52,1.26,0.00,-1.39,0.00,0.66,0.00,0.00,14.90
6766,-2.34,-2.34,14.13,8,0.19,1123,0.00,0.00,14.71,16,10.23,18.00,95,3.77,-10.98,3.47,1.26,0.00,-1.39,0.00,0.64,0.00,0.00,14.90
6853,-3.12,-2.34,13.90,8,0.19,1105,0.00,0.00,14.71,16,10.23,18.00,95,3.77,-10.94,3.45,1.26,0.00,-1.39,0.00,0.66,0.00,0.00,14.70
6940,-3.12,-2.34,13.78,8,0.19,1085,0.00,0.00,14.71,16,9.88,17.50,95,3.77,-10.91,3.42,1.24,0.00,-1.39,0.00,0.64,0.00,0.00,14.70
7026,-3.12,-2.34,13.90,8,0.19,1063,0.00,0.00,14.71,16,9.88,17.50,95,3.77,-10.87,3.40,1.26,0.00,-1.39,0.00,0.66,0.00,0.00,14.60
7113,-3.91,-2.34,13.90,8,0.19,1039,0.00,0.00,14.71,16,9.88,17.50,95,3.77,-10.87,3.38,1.24,0.00,-1.39,0.00,0.64,0.00,0.00,14.50
7200,-4.69,-2.34,13.78,8,0.19,1031,0.00,0.00,14.71,16,9.88,17.50,95,3.92,-10.83,3.36,1.24,0.00,-1.39,0.00,0.66,0.00,0.00,14.40
7287,-4.69,-2.34,13.78,8,0.20,1008,0.00,0.00,14.70,16,9.88,17.50,95,3.92,-10.81,3.28,1.26,0.00,-1.39,0.00,0.66,0.00,0.00,14.30
7373,-4.69,-2.34,13.67,8,0.21,1000,0.00,0.00,14.70,16,9.88,17.50,95,3.92,-10.77,3.33,1.26,0.00,-1.39,0.00,0.66,0.00,0.00,14.20
7460,-5.47,-2.34,13.67,8,0.23,1002,0.00,0.00,14.70,16,9.88,17.50,95,4.06,-10.67,3.55,1.26,0.00,-1.39,0.39,0.68,0.00,0.00,14.20
7546,-6.25,-2.34,13.67,8,0.24,998,0.00,0.00,14.70,16,9.88,17.50,95,4.21,-10.54,3.85,1.30,0.00,-1.39,0.78,0.68,0.00,0.00,14.20
7634,-5.47,-2.34,13.67,8,0.24,1010,0.00,0.00,14.70,16,9.88,17.50,95,4.21,-10.40,4.02,1.32,0.00,-1.39,0.78,0.68,0.00,0.00,14.10
7720,-5.47,-2.34,13.78,8,0.25,1016,0.00,0.00,14.69,16,9.88,10.50,95,4.50,-10.25,4.13,1.32,0.00,-1.39,1.18,0.70,0.00,0.00,14.10
7807,-6.25,-2.34,14.01,8,0.30,1031,0.00,0.00,12.65,16,11.64,11.50,95,4.64,-10.04,4.99,1.40,0.00,-1.39,1.96,0.72,0.00,0.00,14.00
7894,-6.25,-2.34,14.13,8,0.32,1038,0.00,0.00,13.65,16,13.40,12.50,95,4.93,-9.73,5.41,1.44,0.00,-1.39,1.96,0.72,0.00,0.00,14.00
7981,-5.47,-1.56,13.90,8,0.33,1090,0.00,0.00,14.68,16,15.16,15.50,95,5.37,-9.46,5.83,1.46,0.00,-1.39,3.14,0.76,0.00,0.00,14.10
8067,-6.25,-1.56,13.90,8,0.36,1128,0.00,0.00,14.68,16,17.27,17.00,95,5.66,-9.15,6.13,1.54,0.00,-1.39,3.14,0.76,0.00,0.00,14.20
8154,-7.03,-1.56,13.44,8,0.38,1216,0.00,0.00,13.83,16,21.13,20.00,95,5.95,-8.70,7.45,1.58,0.00,-1.70,3.92,0.80,0.00,0.00,14.20
8241,-8.59,-1.56,13.55,8,0.39,1275,0.00,0.00,14.66,16,23.95,26.00,95,6.38,-8.41,8.23,1.62,0.00,-1.70,4.71,0.80,0.00,0.00,14.20
8327,-9.38,-1.56,13.67,8,0.40,1328,0.00,0.00,14.67,16,27.81,27.50,95,6.53,-8.18,8.69,1.68,0.00,-1.70,5.10,0.82,0.00,0.00,14.00
8414,-9.38,-1.56,14.13,8,0.42,1435,0.00,0.00,14.66,16,28.16,28.00,95,6.82,-7.93,9.86,1.70,0.00,-1.70,5.49,0.84,0.00,0.00,14.00
8501,-7.81,-0.78,14.59,8,0.42,1488,0.00,0.00,14.66,16,28.87,28.50,95,7.11,-7.64,10.39,1.74,0.00,-1.70,5.88,0.84,0.00,0.00,14.20
8588,-6.25,-0.78,14.81,8,0.42,1538,0.00,0.00,14.67,16,29.57,29.50,95,7.25,-7.50,10.75,1.76,0.00,-1.70,5.88,0.84,0.00,0.00,14.50
8674,-4.69,-0.78,15.73,8,0.42,1604,0.00,0.00,14.67,16,29.92,29.50,95,7.25,-7.44,11.11,1.78,0.00,-1.70,6.27,0.86,0.00,0.00,15.30
8761,-3.12,-0.78,16.08,8,0.42,1642,0.00,0.00,14.67,16,30.27,30.00,95,7.25,-7.44,11.41,1.78,0.00,-1.70,6.67,0.86,0.00,0.00,15.80
8848,-0.78,-0.78,16.31,8,0.43,1665,0.00,0.00,14.67,16,30.27,30.00,95,7.25,-7.43,11.73,1.82,0.00,-1.70,6.67,0.86,0.00,0.00,15.80
8934,1.56,1.56,16.08,8,0.44,1675,0.00,0.00,14.67,16,30.27,30.00,95,7.40,-7.37,12.34,1.82,0.00,-1.70,6.67,0.88,0.00,0.00,16.20
9021,1.56,1.56,15.62,8,0.45,1670,0.00,0.00,14.67,16,30.27,30.00,95,7.40,-7.33,12.45,1.82,0.00,-1.70,7.06,0.88,0.00,0.00,16.00
9108,0.78,1.56,15.27,8,0.46,1666,0.00,0.00,14.67,16,29.92,29.50,95,7.55,-7.17,12.56,1.84,0.00,-1.70,7.06,0.88,0.00,0.00,15.70
9194,0.00,1.56,14.81,8,0.48,1627,0.00,0.00,14.67,16,29.92,29.50,95,7.69,-6.98,12.73,1.84,0.00,-1.70,7.06,0.88,0.00,0.00,15.30
9281,-0.78,1.56,14.81,8,0.49,1602,0.00,0.00,14.66,16,29.57,29.50,95,7.98,-6.83,12.99,1.84,0.00,-1.70,7.06,0.88,0.00,0.00,14.80
9368,-0.78,1.56,14.70,8,0.51,1588,0.00,0.00,14.66,16,29.22,29.00,95,8.13,-6.61,12.99,1.86,0.00,-1.70,7.06,0.88,0.00,0.00,14.60
9455,0.00,1.56,14.59,8,0.53,1529,0.00,0.00,14.66,16,28.87,28.50,97,8.27,-6.40,13.34,1.86,0.00,-1.70,7.45,0.88,0.00,0.00,14.60
9541,0.00,1.56,14.59,8,0.55,1509,0.00,0.00,14.66,16,28.52,28.00,97,8.71,-6.13,13.34,1.86,0.00,-1.70,7.45,0.90,0.00,0.00,14.60
9628,0.00,1.56,14.36,8,0.57,1467,0.00,0.00,13.92,16,27.81,27.50,97,8.85,-5.92,13.27,1.86,0.00,-1.70,7.45,0.90,0.00,0.00,14.60
9715,-1.56,3.12,14.36,8,0.57,1400,0.00,0.00,14.66,16,27.46,27.00,97,9.00,-5.65,13.34,1.86,0.00,-1.70,7.45,0.90,0.00,0.00,14.60
9802,-1.56,3.12,14.24,8,0.59,1365,0.00,0.00,14.66,16,27.11,27.00,97,9.43,-5.41,13.21,1.86,0.00,-1.70,7.45,0.90,0.00,0.00,14.40
9888,-0.78,3.12,14.24,8,0.61,1349,0.00,0.00,14.66,16,26.76,26.50,97,9.58,-5.18,13.34,1.86,0.00,-1.70,7.45,0.90,0.00,0.00,14.50
9975,-0.78,3.12,14.59,8,0.63,1298,0.00,0.00,14.66,16,26.41,26.00,97,9.72,-4.95,13.34,1.86,0.00,-1.70,7.45,0.90,0.00,0.00,14.50
10061,0.00,3.12,14.70,8,0.64,1289,0.00,0.00,14.13,16,26.41,26.00,97,9.87,-4.76,13.39,1.88,0.00,-1.70,7.84,0.90,0.00,0.00,14.70
10148,0.00,3.12,14.81,8,0.64,1262,0.00,0.00,14.65,16,26.05,26.00,97,10.30,-4.49,13.39,1.86,0.00,-1.70,7.84,0.90,0.00,0.00,14.70
10236,0.00,3.12,14.81,8,0.66,1227,0.00,0.00,14.65,16,26.05,25.50,97,10.45,-4.35,13.34,1.86,0.00,-1.70,7.84,0.90,0.00,0.00,14.70
10322,-0.78,3.12,14.59,8,0.67,1207,0.00,0.00,14.65,16,25.70,25.50,97,10.59,-4.10,13.39,1.86,0.00,-1.70,7.84,0.90,0.00,0.00,14.70
10409,-1.56,3.12,14.47,8,0.67,1177,0.00,0.00,14.65,16,25.35,25.00,97,10.88,-3.91,12.99,1.84,0.00,-1.39,7.84,0.90,0.00,0.00,14.60
10495,-1.56,3.12,14.24,8,0.65,1232,0.00,0.00,14.66,16,25.70,25.50,97,10.88,-3.77,12.99,1.86,0.00,-1.70,8.24,0.92,0.00,0.00,14.60
10582,-1.56,3.12,14.36,8,0.63,1320,0.00,0.00,14.66,16,26.76,26.50,97,10.74,-4.02,13.51,1.88,0.00,-1.70,7.84,0.90,0.00,0.00,14.40
10669,-1.56,3.12,14.47,8,0.62,1355,0.00,0.00,14.67,16,27.11,27.00,97,10.45,-4.29,13.45,1.86,0.00,-1.70,7.84,0.90,0.00,0.00,14.40
10756,0.00,3.12,14.59,8,0.60,1392,0.00,0.00,14.67,16,27.46,27.00,97,10.30,-4.43,13.69,1.86,0.00,-1.70,7.84,0.92,0.00,0.00,14.60
10843,0.00,3.12,14.93,8,0.58,1452,0.00,0.00,14.68,16,28.16,28.00,97,10.16,-4.56,14.05,1.90,0.00,-1.70,8.24,0.92,0.00,0.00,14.60
10930,0.78,3.12,15.16,8,0.57,1497,0.00,0.00,14.69,16,28.52,28.50,97,10.01,-4.72,14.17,1.90,0.00,-1.70,8.63,0.92,0.00,0.00,14.90
11017,2.34,3.12,15.27,8,0.57,1576,0.00,0.00,14.69,16,28.87,29.00,97,9.87,-4.83,14.60,1.94,0.00,-1.70,8.63,0.94,0.00,0.00,15.40
11104,3.12,3.12,15.39,8,0.56,1624,0.00,0.00,14.69,16,29.57,29.00,97,9.72,-4.93,15.26,1.94,0.00,-1.70,8.63,0.94,0.00,0.00,15.50
11190,4.69,3.12,15.27,8,0.56,1656,0.00,0.00,14.69,16,29.92,30.00,97,9.43,-5.18,15.14,1.94,0.00,-1.70,8.63,0.94,0.00,0.00,15.50
11278,3.91,3.12,15.04,8,0.55,1677,0.00,0.00,14.69,16,30.27,30.00,97,9.29,-5.36,15.41,1.96,0.00,-1.70,8.63,0.94,0.00,0.00,15.20
11364,3.12,3.12,14.81,8,0.54,1734,0.00,0.00,14.69,16,30.62,30.50,97,9.29,-5.47,15.75,1.96,0.00,-1.70,8.63,0.94,0.00,0.00,14.80
11451,3.12,3.12,14.81,8,0.53,1800,0.00,0.00,14.70,16,31.68,31.50,97,9.00,-5.65,15.81,1.96,0.00,-1.70,8.63,0.94,0.00,0.00,14.80
11537,3.12,3.12,14.81,8,0.53,1843,0.00,0.00,14.69,16,31.68,31.50,97,8.85,-5.80,16.02,1.98,0.00,-1.70,9.02,0.94,0.00,0.00,14.70
11624,3.91,1.56,14.70,8,0.52,1851,0.00,0.00,14.70,16,31.68,31.50,97,8.85,-5.84,16.30,1.98,0.00,-1.70,9.02,0.94,0.00,0.00,14.70
11711,3.91,1.56,14.59,8,0.50,1896,0.00,0.00,14.70,16,32.73,33.00,97,8.85,-5.88,16.44,2.00,0.00,-1.70,9.41,0.96,0.00,0.00,14.70
11798,3.91,1.56,14.47,8,0.51,2036,0.00,0.00,14.70,16,33.79,33.50,97,8.71,-6.01,16.86,2.02,0.00,-2.01,9.41,0.96,0.00,0.00,14.60
11885,3.91,1.56,14.70,8,0.55,1968,0.00,0.00,14.69,16,32.73,32.50,97,8.71,-5.94,17.64,2.02,0.00,-2.01,9.41,0.96,0.00,0.00,14.60
