Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),CL/OL Fueling* (status),Engine Load*  (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),Fueling Final Base* (estimated AFR),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Intake Air Temperature (F),Manifold Absolute Pressure (psi),Manifold Relative Sea Level Pressure (Direct)* (psi relative sea level),Mass Airflow (g/s),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Target Boost* (psi relative sea level),Throttle Opening Angle (%),Throttle Sensor Voltage (V),Turbo Dynamics Integral Cumulative* (absolute %),Turbo Dynamics Proportional* (absolute %),AEM UEGO Wideband [9600 baud] (AFR Gasoline)
1041,-9.38,0.00,13.21,8,0.20,1925,0.00,0.00,14.71,16,35.55,35.00,66,3.77,-10.93,6.27,1.48,0.00,-1.39,1.57,0.70,0.00,0.00,0.00
1128,-10.94,0.00,13.21,8,0.20,1913,0.00,0.00,14.71,16,35.20,35.00,66,3.77,-10.93,6.42,1.50,0.00,-1.39,1.18,0.70,0.00,0.00,0.50
1215,-12.50,0.00,13.21,8,0.19,1906,0.00,0.00,14.71,16,35.55,35.50,66,3.77,-10.93,6.31,1.50,0.00,-1.39,1.18,0.70,0.00,0.00,0.50
1302,-14.06,0.00,13.21,8,0.20,1952,0.00,0.00,14.71,16,35.90,35.50,66,3.77,-10.94,6.31,1.48,0.00,-1.39,1.57,0.70,0.00,0.00,0.00
1388,-15.62,0.00,13.21,8,0.20,1930,0.00,0.00,14.71,16,35.20,35.00,66,3.77,-10.93,6.42,1.50,0.00,-1.39,1.18,0.70,0.00,0.00,0.00
1476,-16.41,0.00,13.21,8,0.20,1900,0.00,0.00,14.71,16,34.84,35.00,66,3.77,-10.94,6.42,1.50,0.00,-1.39,1.57,0.70,0.00,0.00,0.00
1563,-17.19,0.00,13.21,8,0.20,1918,0.00,0.00,14.71,16,35.20,35.00,66,3.77,-10.93,6.31,1.50,0.00,-1.39,1.57,0.70,0.00,0.00,0.00
1650,-17.19,0.00,13.44,8,0.21,1898,0.00,0.00,14.71,16,35.20,35.00,66,3.77,-10.89,6.31,1.48,0.00,-1.39,1.57,0.70,0.00,0.00,0.00
1736,-17.19,0.00,13.78,8,0.21,1889,0.00,0.00,14.70,16,35.20,34.50,66,3.77,-10.89,6.49,1.50,0.00,-1.39,1.57,0.70,0.00,0.00,0.00
1823,-17.19,0.00,13.90,8,0.21,1896,0.00,0.00,14.70,16,35.20,35.00,66,3.77,-10.87,6.53,1.50,0.00,-1.39,1.57,0.70,0.00,0.00,0.00
1910,-17.19,0.00,14.13,8,0.22,1890,0.00,0.00,14.70,16,34.84,34.50,66,3.92,-10.85,6.57,1.50,0.00,-1.39,1.57,0.70,0.00,0.00,0.00
1997,-16.41,0.00,14.36,8,0.21,1870,0.00,0.00,14.70,16,34.84,34.50,66,3.92,-10.83,6.60,1.52,0.00,-1.39,1.96,0.70,0.00,0.00,0.00
2083,-15.62,0.00,14.47,8,0.22,1841,0.00,0.00,14.70,16,34.49,34.00,66,3.92,-10.81,6.60,1.52,0.00,-1.39,1.96,0.70,0.00,0.00,0.00
2170,-15.62,0.00,14.59,8,0.22,1841,0.00,0.00,14.70,16,34.84,34.50,66,3.92,-10.79,6.64,1.52,0.00,-1.39,1.96,0.70,0.00,0.00,0.00
2257,-15.62,0.00,14.70,8,0.21,1884,0.00,0.00,14.70,16,35.20,34.50,66,3.92,-10.75,6.80,1.52,0.00,-1.39,1.57,0.72,0.00,0.00,0.00
2344,-15.62,0.00,14.70,8,0.22,1881,0.00,0.00,14.70,16,34.84,34.50,66,3.92,-10.75,6.76,1.52,0.00,-1.39,1.96,0.72,0.00,0.00,0.00
2430,-14.84,0.00,14.70,8,0.21,1863,0.00,0.00,14.70,16,34.84,34.50,66,3.92,-10.75,6.57,1.50,0.00,-1.39,1.96,0.72,0.00,0.00,0.00
2517,-14.84,0.00,14.70,8,0.23,1857,0.00,0.00,14.70,16,34.84,34.50,66,3.92,-10.64,6.64,1.52,0.00,-1.39,2.35,0.74,0.00,0.00,0.00
2605,-14.84,0.00,14.59,8,0.29,1862,0.00,0.00,13.71,16,34.84,34.50,66,4.21,-10.13,8.47,1.64,0.00,-1.39,3.92,0.78,0.00,0.00,0.00
2691,-14.84,0.00,14.59,8,0.29,1883,0.00,0.00,14.69,16,34.84,35.00,66,4.79,-9.84,9.18,1.66,0.00,-1.39,3.92,0.78,0.00,0.00,0.00
2778,-14.06,0.00,14.81,8,0.29,1894,0.00,0.00,14.69,16,34.84,34.50,66,4.93,-9.63,9.08,1.66,0.00,-1.39,3.92,0.78,0.00,0.00,0.00
2865,-14.06,-0.78,14.70,8,0.30,1870,0.00,0.00,14.69,16,34.49,34.00,66,5.08,-9.51,8.91,1.66,0.00,-1.39,3.92,0.78,0.00,0.00,14.60
2951,-14.06,-0.78,14.59,8,0.30,1826,0.00,0.00,14.69,16,34.49,34.00,66,5.22,-9.44,9.04,1.66,0.00,-1.39,3.92,0.78,0.00,0.00,14.60
3039,-12.50,-2.34,14.81,8,0.31,1838,0.00,0.00,14.69,16,34.49,34.50,66,5.37,-9.30,9.22,1.68,0.00,-1.39,4.31,0.80,0.00,0.00,14.70
3125,-10.16,-2.34,14.93,8,0.31,1853,0.00,0.00,14.69,16,34.49,34.00,66,5.37,-9.18,9.45,1.68,0.00,-1.39,4.31,0.80,0.00,0.00,14.80
3212,-7.03,-2.34,15.27,8,0.32,1838,0.00,0.00,14.69,16,34.49,34.00,66,5.51,-9.13,9.53,1.68,0.00,-1.39,4.31,0.80,0.00,0.00,15.10
3299,-4.69,-2.34,16.19,8,0.37,1842,0.00,0.00,13.33,16,34.49,34.00,66,5.80,-8.72,9.72,1.70,0.00,-1.39,5.88,0.84,0.00,0.00,15.60
3385,-2.34,-2.34,16.19,8,0.41,1847,0.00,0.00,14.67,16,34.49,34.00,66,6.09,-8.26,12.22,1.82,0.00,-1.39,6.27,0.86,0.00,0.00,16.10
3472,-1.56,-2.34,16.19,8,0.42,1871,0.00,0.00,14.66,16,34.84,34.00,66,6.38,-7.95,12.72,1.84,0.00,-1.39,6.67,0.86,0.00,0.00,16.20
3558,-3.12,-2.34,15.39,8,0.43,1844,0.00,0.00,14.67,16,34.49,34.50,66,6.96,-7.66,13.05,1.86,0.00,-1.39,6.67,0.86,0.00,0.00,15.80
3646,-3.91,-2.34,15.04,8,0.46,1857,0.00,0.00,14.66,16,34.84,34.50,66,7.11,-7.39,13.87,1.88,0.00,-1.39,7.06,0.88,0.00,0.00,15.80
3732,-3.12,-2.34,14.93,8,0.47,1847,0.00,0.00,14.66,16,34.49,34.50,66,7.40,-7.17,14.47,1.90,0.00,-1.39,7.45,0.88,0.00,0.00,15.30
3819,-0.78,-2.34,15.16,8,0.46,1878,0.00,0.00,14.66,16,35.20,35.00,66,7.69,-7.06,14.66,1.90,0.00,-1.39,7.45,0.88,0.00,0.00,14.90
3906,-0.78,-2.34,15.16,8,0.47,1891,0.00,0.00,14.67,16,35.20,34.50,66,7.69,-7.00,14.53,1.90,0.00,-1.39,7.45,0.88,0.00,0.00,15.30
3993,0.78,-2.34,15.16,8,0.43,1891,0.00,0.00,14.68,16,35.20,35.00,66,7.69,-7.43,14.35,1.88,0.00,-1.39,5.88,0.84,0.00,0.00,15.30
4079,1.56,-2.34,15.16,8,0.39,1915,0.00,0.00,15.16,16,35.20,35.00,66,6.96,-8.04,12.27,1.80,0.00,-1.39,4.71,0.80,0.00,0.00,15.30
4167,0.78,-2.34,15.16,8,0.33,1897,0.00,0.00,15.34,16,35.20,35.00,66,6.24,-8.72,11.43,1.72,0.00,-1.39,3.53,0.76,0.00,0.00,15.30
4253,-0.78,-2.34,14.81,8,0.30,1942,0.00,0.00,15.16,16,35.55,35.50,66,5.95,-9.15,8.44,1.62,0.00,-1.39,3.53,0.76,0.00,0.00,15.30
4340,-1.56,-2.34,14.13,8,0.28,1935,0.00,0.00,14.71,16,35.55,35.50,66,5.37,-9.36,8.35,1.62,0.00,-1.39,3.53,0.76,0.00,0.00,15.00
4427,-3.91,-2.34,13.78,8,0.26,1918,0.00,0.00,14.71,16,35.55,35.50,66,5.22,-9.59,8.31,1.62,0.00,-1.39,3.14,0.76,0.00,0.00,14.50
4513,-3.91,-2.34,13.67,8,0.25,1933,0.00,0.00,14.71,16,35.55,35.00,66,5.08,-9.75,7.98,1.58,0.00,-1.39,3.14,0.76,0.00,0.00,14.30
4600,-3.91,-2.34,13.90,8,0.24,1909,0.00,0.00,14.71,16,35.20,35.00,66,4.93,-9.84,7.81,1.58,0.00,-1.39,2.75,0.74,0.00,0.00,14.10
4686,-3.12,-2.34,14.13,8,0.24,1912,0.00,0.00,14.71,16,35.55,35.50,66,4.79,-9.94,7.73,1.58,0.00,-1.39,3.14,0.76,0.00,0.00,14.10
4774,-2.34,0.00,14.36,8,0.24,1926,0.00,0.00,14.71,16,35.55,35.50,66,4.79,-9.96,7.61,1.58,0.00,-1.39,3.14,0.74,0.00,0.00,14.20
4861,-1.56,0.00,14.59,8,0.23,1937,0.00,0.00,14.71,16,35.55,35.50,66,4.64,-10.04,7.61,1.56,0.00,-1.39,2.75,0.74,0.00,0.00,14.50
4946,-1.56,0.00,14.70,8,0.23,1935,0.00,0.00,14.71,16,35.55,35.50,66,4.64,-10.06,7.61,1.56,0.00,-1.39,2.75,0.74,0.00,0.00,14.50
5034,-0.78,0.00,14.81,8,0.24,1922,0.00,0.00,14.71,16,35.55,35.50,66,4.64,-10.06,7.56,1.56,0.00,-1.39,2.75,0.74,0.00,0.00,14.60
5121,-0.78,0.00,14.81,8,0.24,1910,0.00,0.00,14.71,16,35.55,35.00,66,4.64,-10.06,7.57,1.58,0.00,-1.39,2.75,0.74,0.00,0.00,14.70
5208,-0.78,0.00,14.70,8,0.24,1912,0.00,0.00,14.71,16,35.55,35.00,66,4.64,-10.07,5.17,1.56,0.00,-1.39,2.75,0.74,0.00,0.00,14.70
5294,-1.56,0.00,14.47,8,0.24,1910,0.00,0.00,14.71,16,35.20,35.00,66,4.64,-10.09,7.53,1.56,0.00,-1.39,2.75,0.74,0.00,0.00,14.60
5381,-3.12,0.00,14.36,8,0.23,1909,0.00,0.00,14.71,16,35.20,35.00,66,4.64,-10.11,7.48,1.56,0.00,-1.39,2.75,0.74,0.00,0.00,14.50
5468,-3.12,0.00,14.01,8,0.23,1906,0.00,0.00,14.71,16,35.20,35.00,66,4.64,-10.11,7.37,1.56,0.00,-1.39,2.75,0.74,0.00,0.00,14.30
5555,-3.91,0.00,13.90,8,0.23,1908,0.00,0.00,14.71,16,35.20,35.00,66,4.64,-10.13,7.40,1.56,0.00,-1.39,2.75,0.74,0.00,0.00,14.30
5642,-4.69,0.00,14.01,8,0.23,1903,0.00,0.00,14.71,16,35.20,35.00,66,4.50,-10.13,7.40,1.56,0.00,-1.39,2.75,0.74,0.00,0.00,14.20
5728,-3.91,0.00,14.13,8,0.23,1901,0.00,0.00,14.71,16,35.20,35.00,66,4.50,-10.15,7.32,1.56,0.00,-1.39,2.75,0.74,0.00,0.00,14.10
5814,-3.12,0.00,14.36,8,0.23,1909,0.00,0.00,14.71,16,35.20,35.00,66,4.50,-10.15,7.32,1.56,0.00,-1.39,2.75,0.74,0.00,0.00,14.20
5902,-3.12,0.00,14.36,8,0.23,1886,0.00,0.00,14.71,16,35.20,35.00,66,4.50,-10.17,7.20,1.56,0.00,-1.39,2.75,0.74,0.00,0.00,14.20
5988,-3.12,0.00,14.59,8,0.22,1894,0.00,0.00,14.71,16,35.20,35.00,66,4.50,-10.33,7.17,1.54,0.00,-1.39,1.96,0.72,0.00,0.00,14.40
6075,-2.34,0.00,14.59,8,0.20,1898,0.00,0.00,14.71,16,35.20,35.00,66,4.35,-10.60,5.95,1.46,0.00,-1.39,1.57,0.70,0.00,0.00,14.40
6162,-2.34,0.00,14.70,8,0.18,1870,0.00,0.00,15.29,16,34.84,34.50,66,4.06,-10.71,5.85,1.46,0.00,-1.39,1.18,0.70,0.00,0.00,14.50
6248,-3.91,0.00,14.47,8,0.19,1870,0.00,0.00,14.71,16,34.84,34.50,66,3.92,-10.83,5.79,1.44,0.00,-1.39,1.18,0.70,0.00,0.00,14.50
6336,-3.91,0.00,14.36,8,0.20,1862,0.00,0.00,14.71,16,34.84,34.50,66,3.77,-10.89,6.09,1.48,0.00,-1.39,1.18,0.70,0.00,0.00,14.50
6422,-4.69,0.00,14.24,8,0.21,1866,0.00,0.00,14.71,16,34.84,34.50,66,3.77,-10.93,6.13,1.48,0.00,-1.39,1.18,0.70,0.00,0.00,14.50
6509,-5.47,0.00,13.90,8,0.21,1872,0.00,0.00,14.71,16,34.84,34.50,66,3.77,-10.93,6.42,1.50,0.00,-1.39,1.18,0.70,0.00,0.00,14.40
6596,-6.25,0.00,13.90,8,0.20,1878,0.00,0.00,14.71,16,34.84,34.50,66,3.77,-10.89,6.38,1.48,0.00,-1.39,1.18,0.68,0.00,0.00,0.00
6682,0.00,0.00,13.90,8,0.21,1867,0.00,0.00,14.70,16,33.44,30.50,66,3.77,-10.85,6.38,1.50,0.00,-1.39,1.18,0.68,0.00,0.00,0.00
6769,0.00,0.00,13.55,10,0.22,1860,0.00,0.00,14.70,16,28.87,27.00,66,3.92,-10.81,6.64,1.50,0.00,-1.39,0.78,0.68,0.00,0.00,0.00
6856,0.00,0.00,13.44,10,0.21,1836,0.00,0.00,14.70,16,25.00,23.50,66,3.92,-10.75,6.49,1.50,0.00,-1.39,0.78,0.68,0.00,0.00,13.90
6943,0.00,0.00,13.44,10,0.22,1864,0.00,0.00,14.70,16,19.02,17.50,66,3.92,-10.73,6.60,1.50,0.00,-1.39,0.78,0.68,0.00,0.00,13.90
7029,0.00,0.00,14.24,10,0.22,1803,0.00,0.00,14.70,16,16.56,14.00,66,4.06,-10.65,6.73,1.52,0.00,-1.39,0.78,0.68,0.00,0.00,13.60
7116,0.00,0.00,14.70,10,0.22,1817,0.00,0.00,14.70,16,10.59,9.50,66,4.06,-10.58,6.49,1.50,0.00,-1.39,0.78,0.68,0.00,0.00,13.70
7203,0.00,0.00,15.39,10,0.23,1785,0.00,0.00,14.70,16,9.18,9.00,66,4.06,-10.56,6.57,1.50,0.00,-1.39,0.78,0.68,0.00,0.00,13.90
7290,0.00,0.00,18.60,10,0.22,1774,0.00,0.00,14.70,16,7.07,4.50,66,4.21,-10.54,6.57,1.50,0.00,-1.39,0.78,0.68,0.00,0.00,15.40
7377,0.00,0.00,21.71,10,0.23,1773,0.00,0.00,14.70,16,6.72,6.50,66,4.21,-10.50,6.57,1.50,0.00,-1.39,0.78,0.68,0.00,0.00,18.00
7464,0.00,0.00,24.69,10,0.23,1732,0.00,0.00,14.70,16,7.07,8.00,66,4.21,-10.52,6.57,1.50,0.00,-1.39,0.78,0.68,0.00,0.00,21.90
7551,0.00,0.00,25.50,10,0.24,1732,0.00,0.00,14.70,16,9.53,11.00,66,4.21,-10.50,6.64,1.50,0.00,-1.39,0.78,0.68,0.00,0.00,21.90
7637,0.00,0.00,24.35,10,0.23,1705,0.00,0.00,14.70,16,11.64,11.50,66,4.21,-10.50,6.64,1.50,0.00,-1.39,0.78,0.68,0.00,0.00,27.30
7724,0.00,0.00,23.89,10,0.24,1715,0.00,0.00,14.70,16,10.23,11.50,66,4.21,-10.48,6.64,1.52,0.00,-1.39,0.78,0.68,0.00,0.00,34.90
7810,0.00,0.00,23.77,10,0.25,1688,0.00,0.00,14.70,16,11.99,12.50,64,4.21,-10.40,6.76,1.52,0.00,-1.39,1.18,0.70,0.00,0.00,54.60
7897,0.00,0.00,23.43,10,0.23,1661,0.00,0.00,14.70,16,13.75,14.50,64,4.35,-10.44,6.84,1.52,0.00,-1.39,1.57,0.70,0.00,0.00,78.00
7984,0.00,0.00,23.54,10,0.24,1715,0.00,0.00,14.70,16,15.16,17.00,64,4.21,-10.56,6.76,1.52,0.00,-1.39,1.57,0.70,0.00,0.00,96.00
8071,0.00,0.00,23.89,10,0.25,1678,0.00,0.00,14.70,16,18.32,19.00,64,4.06,-10.58,6.87,1.52,0.00,-1.39,1.57,0.70,0.00,0.00,96.00
8158,0.00,0.00,23.31,10,0.26,1640,0.00,0.00,14.70,16,20.43,21.00,64,4.21,-10.50,6.95,1.52,0.00,-1.39,1.57,0.70,0.00,0.00,96.00
8245,0.00,0.00,23.54,10,0.25,1634,0.00,0.00,14.70,16,22.19,24.50,64,4.21,-10.46,6.91,1.54,0.00,-1.39,1.96,0.72,0.00,0.00,96.00
8332,0.00,0.00,23.31,10,0.25,1678,0.00,0.00,14.70,16,25.35,26.00,64,4.21,-10.46,7.02,1.54,0.00,-1.39,1.96,0.72,0.00,0.00,72.70
8419,0.00,0.00,16.65,10,0.26,1688,0.00,0.00,14.69,16,27.11,27.00,64,4.21,-10.40,7.13,1.54,0.00,-1.39,1.96,0.72,0.00,0.00,32.10
8506,-1.56,0.00,14.70,8,0.27,1630,0.00,0.00,14.69,16,29.22,30.50,64,4.35,-10.31,7.20,1.54,0.00,-1.39,1.96,0.72,0.00,0.00,21.20
8592,-4.69,0.00,13.78,8,0.27,1626,0.00,0.00,14.69,16,31.33,32.00,64,4.35,-10.29,7.32,1.56,0.00,-1.39,2.35,0.72,0.00,0.00,16.70
8679,-7.03,0.00,12.86,8,0.27,1647,0.00,0.00,14.69,16,32.73,32.50,64,4.50,-10.25,7.37,1.56,0.00,-1.39,2.35,0.74,0.00,0.00,14.90
8766,-8.59,0.00,12.63,8,0.28,1666,0.00,0.00,14.69,16,32.73,32.00,64,4.50,-10.17,7.53,1.58,0.00,-1.39,2.75,0.74,0.00,0.00,14.20
8852,-10.16,0.00,12.63,8,0.28,1635,0.00,0.00,14.69,16,32.38,32.00,64,4.64,-10.07,7.57,1.56,0.00,-1.39,2.75,0.74,0.00,0.00,14.20
8940,-10.94,0.00,12.75,8,0.27,1634,0.00,0.00,14.69,16,32.73,32.00,64,4.64,-10.04,7.53,1.58,0.00,-1.39,2.75,0.74,0.00,0.00,13.80
9025,-11.72,0.00,12.98,8,0.27,1648,0.00,0.00,14.69,16,32.73,32.50,64,4.64,-9.98,7.57,1.56,0.00,-1.39,2.75,0.74,0.00,0.00,13.60
9112,-11.72,0.00,13.21,8,0.28,1644,0.00,0.00,14.69,16,32.38,32.00,64,4.79,-9.92,7.53,1.56,0.00,-1.39,2.75,0.74,0.00,0.00,13.50
9199,-11.72,0.00,13.67,8,0.28,1648,0.00,0.00,14.69,16,32.38,32.00,64,4.79,-9.86,7.57,1.56,0.00,-1.39,2.75,0.74,0.00,0.00,13.60
9286,-10.94,0.00,14.13,8,0.28,1641,0.00,0.00,14.69,16,32.38,32.00,64,4.79,-9.82,7.53,1.56,0.00,-1.39,3.14,0.76,0.00,0.00,13.90
9373,-10.16,0.00,14.47,8,0.31,1634,0.00,0.00,13.72,16,32.38,32.50,64,5.08,-9.59,7.81,1.58,0.00,-1.39,3.92,0.78,0.00,0.00,14.20
9460,-9.38,-0.78,14.81,8,0.36,1652,0.00,0.00,13.80,16,32.73,32.50,64,5.37,-9.13,8.65,1.66,0.00,-1.39,4.71,0.80,0.00,0.00,14.40
9546,-7.81,-0.78,15.04,8,0.43,1660,0.00,0.00,13.40,16,32.38,32.00,64,5.66,-8.51,10.64,1.76,0.00,-1.39,5.49,0.84,0.00,0.00,14.40
9633,-7.81,-0.78,15.16,8,0.46,1646,0.00,0.00,14.05,16,32.73,32.50,64,6.24,-7.79,12.11,1.82,0.00,-1.39,6.67,0.86,0.00,0.00,14.90
9720,-7.81,-2.34,15.27,8,0.53,1668,0.00,0.00,13.59,16,32.73,32.50,64,7.25,-7.15,13.21,1.86,0.00,-1.39,7.45,0.90,0.00,0.00,15.20
9807,-8.59,-2.34,14.93,8,0.60,1680,0.00,0.00,13.96,16,33.09,33.00,64,7.98,-6.25,16.57,2.00,0.00,-1.39,8.63,0.94,0.00,0.00,15.20
9894,-7.81,-2.34,14.81,8,0.61,1718,0.00,0.00,14.64,16,33.44,33.00,64,8.56,-5.69,17.00,2.00,0.00,-1.39,9.02,0.94,0.00,0.00,15.20
9981,-7.81,-2.34,14.81,8,0.63,1706,0.00,0.00,14.64,16,33.09,33.00,64,9.29,-5.24,17.48,2.02,0.00,-1.39,9.41,0.96,0.00,0.00,15.20
10068,-5.47,-2.34,14.93,8,0.67,1698,0.00,0.00,14.64,16,33.44,33.50,64,9.58,-4.78,19.11,2.08,0.00,-1.39,10.59,1.00,0.00,0.00,15.10
10154,-2.34,-2.34,15.39,8,0.68,1768,0.00,0.00,14.11,16,33.79,33.50,64,10.01,-4.45,19.90,2.10,0.00,-1.70,10.98,1.00,0.00,0.00,15.10
10241,-0.78,0.00,16.08,8,0.67,1752,0.00,0.00,14.64,16,33.79,34.00,64,10.30,-4.31,19.97,2.08,0.00,-1.70,10.98,1.00,0.00,0.00,15.70
10328,-2.34,0.00,15.73,8,0.66,1800,0.00,0.00,14.64,16,34.49,34.00,64,10.45,-4.23,20.14,2.10,0.00,-1.70,10.98,1.00,0.00,0.00,15.90
10415,-2.34,0.00,15.39,8,0.65,1827,0.00,0.00,14.65,16,34.49,34.50,64,10.45,-4.31,20.15,2.10,0.00,-1.70,10.98,1.00,0.00,0.00,15.90
10502,-0.78,0.00,15.27,8,0.64,1850,0.00,0.00,14.66,16,34.84,34.50,64,10.30,-4.54,20.06,2.08,0.00,-1.70,10.59,1.00,0.00,0.00,15.90
10589,0.00,0.00,15.39,8,0.57,1874,0.00,0.00,15.02,16,35.20,35.00,64,9.87,-5.38,19.77,2.08,0.00,-1.39,7.84,0.90,0.00,0.00,15.90
10675,0.00,0.00,15.39,8,0.47,1896,0.00,0.00,15.47,16,35.20,35.00,64,9.14,-7.43,14.66,1.88,0.00,-1.39,4.71,0.80,0.00,0.00,15.90
10762,-0.78,-0.78,14.93,8,0.37,1886,0.00,0.00,15.82,16,35.20,35.00,64,6.53,-8.18,10.06,1.64,0.00,-1.39,2.75,0.76,0.00,0.00,15.90
10848,-2.34,-0.78,14.70,8,0.30,1894,0.00,0.00,15.49,16,35.55,35.50,64,6.24,-8.95,7.78,1.58,0.00,-1.39,3.14,0.74,0.00,0.00,15.90
10936,-5.47,-2.34,14.13,8,0.27,1945,0.00,0.00,14.72,16,35.55,35.50,64,5.66,-9.36,7.65,1.58,0.00,-1.39,2.75,0.76,0.00,0.00,15.90
11022,-7.03,-2.34,13.44,8,0.25,1952,0.00,0.00,14.72,16,35.90,35.50,64,5.08,-9.65,7.56,1.56,0.00,-1.39,3.14,0.74,0.00,0.00,0.00
11109,-6.25,-2.34,13.55,8,0.25,1963,0.00,0.00,14.72,16,35.90,35.50,64,4.93,-9.84,10.17,1.58,0.00,-1.39,2.75,0.74,0.00,0.00,14.10
11196,-6.25,-2.34,13.78,8,0.24,1956,0.00,0.00,14.72,16,35.90,35.50,64,4.79,-9.92,7.73,1.58,0.00,-1.39,2.75,0.74,0.00,0.00,14.00
11283,-6.25,-2.34,14.24,8,0.24,1930,0.00,0.00,14.72,16,35.55,35.50,64,4.79,-9.98,7.61,1.58,0.00,-1.39,2.75,0.74,0.00,0.00,0.00
11370,-5.47,0.00,14.47,8,0.24,1929,0.00,0.00,14.71,16,35.55,35.50,64,4.64,-10.02,7.86,1.58,0.00,-1.39,2.75,0.74,0.00,0.00,0.00
11456,-4.69,0.00,14.59,8,0.24,1970,0.00,0.00,14.71,16,35.90,35.50,64,4.64,-10.04,7.70,1.58,0.00,-1.39,3.14,0.74,0.00,0.00,0.00
11543,-4.69,0.00,14.70,8,0.24,1978,0.00,0.00,14.71,16,35.90,35.50,64,4.64,-10.06,7.73,1.56,0.00,-1.39,2.75,0.74,0.00,0.00,0.00
11630,-4.69,0.00,14.70,8,0.25,1972,0.00,0.00,14.71,16,35.55,35.50,64,4.64,-10.06,7.78,1.60,0.00,-1.39,3.14,0.74,0.00,0.00,14.50
11717,-4.69,0.00,14.70,8,0.24,1943,0.00,0.00,14.71,16,35.55,35.50,64,4.64,-10.06,7.86,1.58,0.00,-1.39,3.14,0.74,0.00,0.00,14.70
11803,-4.69,0.00,14.70,8,0.23,1953,0.00,0.00,14.71,16,35.90,35.50,64,4.64,-10.06,7.70,1.58,0.00,-1.39,2.75,0.74,0.00,0.00,14.70
11890,-5.47,0.00,14.47,8,0.23,1957,0.00,0.00,14.71,16,35.90,35.50,64,4.64,-10.06,7.73,1.58,0.00,-1.39,2.75,0.76,0.00,0.00,14.70
11976,-6.25,0.00,14.36,8,0.24,1952,0.00,0.00,14.71,16,35.90,35.50,64,4.64,-10.09,7.61,1.56,0.00,-1.39,2.75,0.74,0.00,0.00,14.70
