Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),CL/OL Fueling* (status),Coolant Temperature (F),Engine Load*  (g/rev),Engine Speed (rpm),Ethanol Content (%),Ethanol Content Global Fuel Compensation (%),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),Fueling Final Base* (estimated AFR),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Intake Air Temperature (F),Manifold Absolute Pressure (psi),Manifold Relative Sea Level Pressure (Direct)* (psi relative sea level),Mass Airflow (g/s),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Target Boost* (psi relative sea level),Throttle Sensor Voltage (V),Turbo Dynamics Integral Cumulative* (absolute %),Turbo Dynamics Proportional* (absolute %),AEM UEGO Wideband [9600 baud] (AFR Gasoline)
2016,0.00,0.00,14.70,7,70,0.44,0,64.4,29.3,0.00,0.00,0.00,16,-20.00,9.50,68,14.22,-0.43,3.66,0.70,0.00,-1.80,0.68,0.00,0.00,31.50
2112,0.00,0.00,14.70,7,70,0.44,0,64.4,29.3,0.00,0.00,0.00,16,-20.00,9.50,68,14.22,-0.43,3.66,0.68,0.00,-1.80,0.68,0.00,0.00,31.60
2208,0.00,0.00,14.70,7,70,0.44,0,64.4,29.3,0.00,0.00,0.00,16,-20.00,9.50,68,14.22,-0.43,3.66,0.70,0.00,-1.80,0.68,0.00,0.00,31.50
2304,0.00,0.00,14.70,7,70,0.44,0,64.4,29.3,0.00,0.00,0.00,16,-20.00,9.50,68,14.22,-0.43,3.66,0.68,0.00,-1.80,0.68,0.00,0.00,31.70
2400,0.00,0.00,14.70,7,70,0.44,0,64.4,29.3,0.00,0.00,0.00,16,-20.00,9.50,68,14.22,-0.43,3.66,0.68,0.00,-1.80,0.68,0.00,0.00,31.70
2495,0.00,0.00,14.70,7,70,0.44,0,64.4,29.3,0.00,0.00,0.00,16,-20.00,9.50,68,14.22,-0.43,3.66,0.76,0.00,-1.80,0.68,0.00,0.00,31.50
2592,0.00,0.00,14.70,7,70,0.44,0,64.1,29.3,0.00,0.00,13.63,16,-20.00,9.50,68,14.22,-0.43,3.66,1.10,0.00,-1.80,0.68,0.00,0.00,32.20
2687,0.00,0.00,14.70,7,70,0.44,114,64.0,29.3,0.00,0.00,13.63,16,13.75,9.50,68,14.22,-0.43,1.89,1.06,0.00,-1.80,0.68,0.00,0.00,31.30
2783,0.00,0.00,14.70,7,70,0.44,114,64.0,29.3,0.00,0.00,7.41,16,13.75,9.50,68,14.22,-0.46,1.89,1.10,0.00,-1.80,0.68,0.00,0.00,31.70
2879,0.00,0.00,14.70,7,70,0.44,181,64.2,29.3,0.00,0.00,7.41,16,13.75,9.50,68,14.22,-0.46,2.55,1.24,0.00,-1.80,0.68,0.00,0.00,31.30
2975,0.00,0.00,14.70,7,70,0.44,204,64.2,29.3,0.00,0.00,7.41,16,13.40,9.50,68,14.22,-0.50,2.87,1.36,0.00,-1.80,0.68,0.00,0.00,32.00
3071,0.00,0.00,14.70,7,70,0.44,327,64.3,29.3,0.00,0.00,7.41,16,13.75,17.00,68,13.49,-1.14,3.22,1.46,0.00,-1.80,0.68,0.00,0.00,30.40
3167,0.00,0.00,14.70,7,70,0.44,435,64.3,29.3,0.00,0.00,7.41,16,14.45,17.50,68,13.49,-1.18,5.94,1.46,0.00,-1.80,0.68,0.00,0.00,32.30
3262,0.00,0.00,14.70,7,70,0.45,435,64.4,29.3,0.00,0.00,7.41,16,14.10,17.50,68,13.64,-1.12,5.94,1.50,0.00,-1.80,0.64,0.00,0.00,30.50
3358,0.00,0.00,14.70,7,70,0.67,604,64.4,29.3,0.00,0.00,7.41,16,15.16,18.50,68,13.06,-1.53,6.80,1.52,0.00,-1.80,0.64,0.00,0.00,32.10
3455,0.00,0.00,14.70,7,70,0.68,601,64.4,29.3,0.00,0.00,7.41,16,15.16,18.50,68,12.62,-2.13,7.41,1.48,0.00,-1.80,0.64,0.00,0.00,32.60
3550,0.00,0.00,14.70,7,70,0.71,509,64.4,29.3,0.00,0.00,7.41,16,15.16,18.50,68,12.77,-2.01,6.46,1.48,0.00,-1.80,0.64,0.00,0.00,35.20
3646,0.00,0.00,14.70,7,70,0.82,476,64.4,29.3,0.00,0.00,7.42,16,14.80,18.50,68,12.77,-1.97,6.49,1.46,0.00,-1.80,0.64,0.00,0.00,33.30
3742,0.00,0.00,14.70,7,70,0.98,385,64.4,29.3,0.00,0.00,3.48,16,14.45,17.50,68,12.77,-1.90,6.29,1.44,0.00,-1.80,0.64,0.00,0.00,34.60
3838,0.00,0.00,14.70,7,70,0.44,385,64.4,29.3,0.00,0.00,7.42,16,15.16,17.50,68,13.64,-1.06,6.29,1.26,0.00,-1.80,0.68,0.00,0.00,34.90
3934,0.00,0.00,14.70,7,70,0.44,268,64.4,29.3,0.00,0.00,7.42,16,15.16,18.50,68,13.35,-1.39,4.19,1.30,0.00,-1.80,0.64,0.00,0.00,34.60
4030,0.00,0.00,14.70,7,70,0.44,423,64.4,29.3,0.00,0.00,7.41,16,15.16,18.50,68,13.06,-1.66,3.99,1.46,0.00,-1.80,0.64,0.00,0.00,34.60
4125,0.00,0.00,14.70,7,70,0.47,539,64.4,30.1,0.00,0.00,7.41,16,15.16,18.50,68,12.33,-2.48,4.99,1.50,0.00,-1.80,0.64,0.00,0.00,34.40
4221,0.00,0.00,14.70,7,70,0.52,549,64.4,30.1,0.00,0.00,7.41,16,15.16,18.50,68,12.33,-2.36,6.38,1.54,0.00,-1.80,0.64,0.00,0.00,34.50
4317,0.00,0.00,14.70,7,70,0.71,601,64.4,29.9,0.00,0.00,7.41,16,15.16,18.50,68,12.33,-2.44,7.02,1.56,0.00,-1.80,0.64,0.00,0.00,34.00
4413,0.00,0.00,14.70,7,70,0.97,448,64.4,30.0,0.00,0.00,3.43,16,14.80,18.00,68,12.33,-2.38,7.22,1.48,0.00,-1.80,0.64,0.00,0.00,34.10
4508,0.00,0.00,14.70,7,70,1.10,360,64.4,30.0,0.00,0.00,3.41,16,14.45,18.00,68,12.91,-1.74,6.73,1.42,0.00,-1.80,0.64,0.00,0.00,34.80
4605,0.00,0.00,14.70,7,70,1.04,354,64.4,29.3,0.00,0.00,7.42,16,14.10,17.50,68,13.06,-1.47,5.92,1.44,0.00,-1.80,0.64,0.00,0.00,35.20
4701,0.00,0.00,14.70,7,70,0.94,365,64.4,29.3,0.00,0.00,7.42,16,13.40,16.50,68,13.20,-2.42,5.50,1.46,0.00,-1.80,0.64,0.00,0.00,33.20
4797,0.00,0.00,14.70,7,70,0.79,798,64.5,31.2,0.00,0.00,7.42,16,12.70,15.50,68,11.90,-3.19,6.46,1.50,0.00,-1.80,0.64,0.00,0.00,34.50
4893,0.00,0.00,14.70,7,70,0.55,887,64.8,31.2,0.00,0.00,7.42,16,11.64,15.00,68,12.48,-2.17,7.81,1.42,0.00,-1.80,0.64,0.00,0.00,30.70
4988,0.00,0.00,14.70,7,70,0.51,742,64.4,31.3,0.00,0.00,7.69,16,10.59,14.00,68,10.88,-3.87,6.90,1.66,0.00,-1.80,0.64,0.00,0.00,29.30
5084,0.00,0.00,14.70,7,70,0.58,673,64.4,32.1,0.00,0.00,3.70,16,9.88,13.50,68,10.88,-3.77,8.23,1.64,0.00,-1.80,0.64,0.00,0.00,29.80
5180,0.00,0.00,14.70,7,70,0.79,582,64.4,31.4,0.00,0.00,3.27,16,9.88,13.00,68,11.32,-3.36,8.69,1.64,0.00,-1.80,0.64,0.00,0.00,28.00
5276,0.00,0.00,14.70,7,70,0.65,861,64.4,31.4,0.00,0.00,7.70,16,9.88,13.00,68,10.16,-4.51,8.91,1.68,0.00,-1.80,0.64,0.00,0.00,27.90
5372,0.00,0.00,14.70,7,70,0.60,1073,64.4,33.5,0.00,0.00,7.96,16,10.23,13.50,68,9.72,-5.47,9.81,1.70,0.00,-1.80,0.64,0.00,0.00,17.60
5468,0.00,0.00,14.70,7,70,0.55,1275,64.4,35.4,0.00,0.00,7.96,16,10.94,14.00,68,8.71,-5.98,10.28,1.74,0.00,-1.80,0.64,0.00,0.00,16.10
5564,0.00,0.00,14.70,7,70,0.51,1323,64.4,36.5,0.00,0.00,7.96,16,11.29,15.00,68,8.27,-6.63,10.49,1.74,0.00,-1.80,0.64,0.00,0.00,15.10
5660,0.00,0.00,14.70,7,70,0.45,1590,64.4,36.5,0.00,0.00,8.22,16,11.99,15.50,68,7.55,-7.68,10.55,1.76,0.00,-1.80,0.64,0.00,0.00,14.60
5756,0.00,0.00,14.70,7,70,0.41,1689,64.4,38.0,0.00,0.00,8.23,16,11.99,15.50,68,6.53,-8.33,10.81,1.74,0.00,-1.80,0.64,0.00,0.00,14.60
5852,0.00,0.00,14.70,7,70,0.38,1802,64.4,38.7,0.00,0.00,8.46,16,11.99,15.50,68,6.09,-8.80,10.55,1.74,0.00,-1.80,0.64,0.00,0.00,14.00
5948,0.00,0.00,14.70,7,70,0.36,1815,64.4,38.7,0.00,0.00,8.47,16,11.99,15.50,68,5.66,-9.09,10.50,1.72,0.00,-1.80,0.64,0.00,0.00,13.20
6044,0.00,0.00,14.70,7,70,0.34,1808,64.4,39.1,0.00,0.00,8.70,16,11.99,15.50,68,5.51,-9.22,10.34,1.72,0.00,-1.80,0.64,0.00,0.00,12.60
6140,0.00,0.00,14.70,7,70,0.34,1789,64.4,39.2,0.00,0.00,8.71,16,11.99,15.50,68,5.37,-9.28,10.24,1.72,0.00,-1.80,0.64,0.00,0.00,11.80
6236,0.00,0.00,14.70,7,70,0.35,1755,64.4,39.3,0.00,0.00,8.93,16,11.99,15.50,68,5.37,-9.32,10.28,1.72,0.00,-1.80,0.64,0.00,0.00,11.30
6331,0.00,0.00,14.70,7,70,0.35,1750,64.4,39.3,0.00,0.00,8.94,16,11.99,15.50,68,5.37,-9.38,10.19,1.70,0.00,-1.80,0.64,0.00,0.00,10.90
6427,0.00,0.00,14.70,7,70,0.34,1736,64.4,39.3,0.00,0.00,8.94,16,11.99,15.50,68,5.37,-9.44,9.72,1.68,0.00,-1.80,0.64,0.00,0.00,10.90
6523,0.00,0.00,14.70,7,70,0.34,1693,64.4,39.4,0.00,0.00,9.15,16,11.99,15.50,68,5.22,-9.44,9.63,1.68,0.00,-1.80,0.64,0.00,0.00,10.70
6619,0.00,0.00,14.70,7,70,0.35,1673,64.3,39.4,0.00,0.00,9.16,16,11.99,15.50,68,5.37,-9.38,9.53,1.68,0.00,-1.80,0.64,0.00,0.00,10.40
6715,0.00,0.00,14.70,7,70,0.35,1636,64.3,39.4,0.00,0.00,9.36,16,11.99,15.50,68,5.37,-9.38,9.53,1.68,0.00,-1.80,0.64,0.00,0.00,10.40
6811,0.00,0.00,14.70,7,70,0.35,1634,64.4,39.4,0.00,0.00,9.37,16,11.99,15.50,68,5.37,-9.34,9.45,1.68,0.00,-1.80,0.64,0.00,0.00,10.20
6906,0.00,0.00,14.70,7,70,0.35,1607,64.4,39.3,0.00,0.00,9.55,16,11.99,14.50,68,5.37,-9.34,9.50,1.68,0.00,-1.80,0.64,0.00,0.00,10.20
7003,0.00,0.00,14.70,7,70,0.35,1599,64.4,39.3,0.00,0.00,9.56,16,11.99,15.50,68,5.37,-9.28,9.45,1.68,0.00,-1.80,0.64,0.00,0.00,10.30
7098,0.00,0.00,14.70,7,70,0.35,1604,64.4,39.2,0.00,0.00,9.73,16,11.99,15.00,68,5.37,-9.28,9.31,1.66,0.00,-1.80,0.64,0.00,0.00,10.20
7195,0.00,0.00,14.70,7,70,0.35,1604,64.4,39.2,0.00,0.00,9.74,16,11.99,15.00,68,5.37,-9.34,9.27,1.66,0.00,-1.80,0.64,0.00,0.00,10.30
7291,0.00,0.00,14.70,7,70,0.34,1607,64.4,39.3,0.00,0.00,9.75,16,11.99,14.50,68,5.37,-9.34,9.18,1.66,0.00,-1.80,0.64,0.00,0.00,10.40
7386,0.00,0.00,14.70,7,70,0.34,1603,64.3,39.3,0.00,0.00,9.91,16,11.99,15.00,68,5.37,-9.38,9.18,1.66,0.00,-1.80,0.64,0.00,0.00,10.40
7482,0.00,0.00,14.70,7,70,0.34,1568,64.3,39.4,0.00,0.00,9.93,16,11.99,18.50,68,5.37,-9.38,9.00,1.66,0.00,-1.80,0.64,0.00,0.00,10.50
7579,0.00,0.00,14.70,7,70,0.36,1534,64.4,39.3,0.00,0.00,10.08,16,11.99,21.50,68,5.37,-9.24,9.00,1.66,0.00,-1.80,0.64,0.00,0.00,10.70
7674,0.00,0.00,14.70,7,70,0.35,1538,64.4,39.2,0.00,0.00,10.09,16,11.99,20.00,68,5.51,-9.18,9.00,1.66,0.00,-1.80,0.64,0.00,0.00,10.70
7769,0.00,0.00,14.70,7,70,0.34,1557,64.4,39.2,0.00,0.00,10.10,16,11.99,17.50,68,5.51,-9.24,8.91,1.64,0.00,-1.80,0.64,0.00,0.00,10.70
7867,0.00,0.00,14.70,7,70,0.33,1570,64.4,39.2,0.00,0.00,10.24,16,11.99,17.00,68,5.37,-9.34,8.56,1.62,0.00,-1.80,0.64,0.00,0.00,10.70
7962,0.00,0.00,14.70,7,70,0.34,1560,64.7,39.1,0.00,0.00,10.25,16,11.99,16.50,68,5.37,-9.38,8.60,1.64,0.00,-1.80,0.64,0.00,0.00,10.70
8058,0.00,0.00,14.70,7,70,0.33,1550,64.8,38.9,0.00,0.00,10.38,16,11.99,18.50,68,5.37,-9.38,8.56,1.64,0.00,-1.80,0.64,0.00,0.00,10.80
8154,0.00,0.00,14.70,7,70,0.33,1552,64.8,38.9,0.00,0.00,10.39,16,11.99,16.50,68,5.37,-9.38,8.56,1.62,0.00,-1.80,0.64,0.00,0.00,10.90
8250,0.00,0.00,14.70,7,70,0.33,1536,64.8,38.8,0.00,0.00,10.52,16,11.99,18.50,68,5.37,-9.38,8.44,1.62,0.00,-1.80,0.64,0.00,0.00,11.00
8346,0.00,0.00,14.70,7,70,0.33,1522,64.9,38.8,0.00,0.00,10.53,16,11.99,17.50,68,5.37,-9.38,8.27,1.62,0.00,-1.80,0.64,0.00,0.00,10.90
8441,0.00,0.00,14.70,7,70,0.33,1521,64.9,38.8,0.00,0.00,10.54,16,11.99,18.50,68,5.37,-9.40,8.31,1.60,0.00,-1.80,0.64,0.00,0.00,10.90
8538,0.00,0.00,14.70,7,70,0.33,1520,64.9,38.8,0.00,0.00,10.65,16,11.99,17.50,68,5.37,-9.40,8.14,1.60,0.00,-1.80,0.64,0.00,0.00,10.90
8633,0.00,0.00,14.70,7,70,0.33,1516,64.9,38.8,0.00,0.00,10.66,16,11.99,17.50,68,5.37,-9.38,8.14,1.60,0.00,-1.80,0.64,0.00,0.00,10.80
8729,0.00,0.00,14.70,7,70,0.32,1504,64.9,38.8,0.00,0.00,10.77,16,11.64,18.50,68,5.37,-9.38,8.11,1.60,0.00,-1.80,0.64,0.00,0.00,10.80
8825,0.00,0.00,14.70,7,70,0.32,1512,64.9,38.8,0.00,0.00,10.78,16,11.64,17.00,68,5.37,-9.38,8.14,1.60,0.00,-1.80,0.64,0.00,0.00,10.80
8921,0.00,0.00,14.70,7,70,0.32,1510,64.9,38.8,0.00,0.00,10.79,16,11.99,16.50,68,5.37,-9.38,8.06,1.60,0.00,-1.80,0.64,0.00,0.00,10.90
9016,0.00,0.00,14.70,7,70,0.32,1496,64.9,38.8,0.00,0.00,10.89,16,11.64,17.50,68,5.22,-9.44,7.98,1.58,0.00,-1.80,0.64,0.00,0.00,10.80
9113,0.00,0.00,14.70,7,70,0.31,1493,64.8,38.9,0.00,0.00,10.90,16,11.64,17.50,68,5.22,-9.44,7.81,1.58,0.00,-1.80,0.64,0.00,0.00,10.80
9209,0.00,0.00,14.70,7,70,0.32,1476,64.8,38.9,0.00,0.00,10.99,16,11.64,19.00,68,5.22,-9.44,7.81,1.58,0.00,-1.80,0.64,0.00,0.00,10.80
9304,0.00,0.00,14.70,7,70,0.32,1474,65.1,38.8,0.00,0.00,11.00,16,11.64,17.50,68,5.37,-9.40,7.90,1.58,0.00,-1.80,0.64,0.00,0.00,10.80
9400,0.00,0.00,14.70,7,70,0.32,1470,65.3,38.9,0.00,0.00,11.01,16,11.64,18.00,68,5.37,-9.40,7.81,1.58,0.00,-1.80,0.64,0.00,0.00,10.80
9496,0.00,0.00,14.70,7,70,0.32,1481,65.3,38.9,0.00,0.00,11.10,16,11.64,19.00,68,5.22,-9.42,7.81,1.58,0.00,-1.80,0.64,0.00,0.00,10.90
9592,0.00,0.00,14.70,7,70,0.32,1465,65.3,38.9,0.00,0.00,11.11,16,11.64,17.50,68,5.22,-9.42,7.70,1.58,0.00,-1.80,0.64,0.00,0.00,10.90
9688,0.00,0.00,14.70,7,70,0.32,1461,65.4,38.9,0.00,0.00,11.12,16,11.64,18.50,68,5.22,-9.40,7.73,1.58,0.00,-1.80,0.64,0.00,0.00,10.80
9783,0.00,0.00,14.70,7,70,0.32,1460,65.4,38.9,0.00,0.00,11.20,16,11.64,17.00,68,5.37,-9.38,7.73,1.58,0.00,-1.80,0.64,0.00,0.00,10.90
9879,0.00,0.00,14.70,7,70,0.31,1452,65.4,38.9,0.00,0.00,11.21,16,11.64,17.50,68,5.22,-9.44,7.73,1.58,0.00,-1.80,0.64,0.00,0.00,10.90
9975,0.00,0.00,14.70,7,70,0.32,1462,65.4,38.9,0.00,0.00,11.28,16,11.64,17.50,68,5.22,-9.44,7.65,1.56,0.00,-1.80,0.64,0.00,0.00,11.00
10071,0.00,0.00,14.70,7,70,0.31,1456,65.4,39.0,0.00,0.00,11.30,16,11.64,16.50,68,5.22,-9.46,7.48,1.56,0.00,-1.80,0.64,0.00,0.00,11.10
10167,0.00,0.00,14.70,7,70,0.31,1449,65.4,39.0,0.00,0.00,11.31,16,11.64,17.00,68,5.22,-9.48,7.48,1.56,0.00,-1.80,0.64,0.00,0.00,11.10
10264,0.00,0.00,14.70,7,70,0.31,1454,65.4,39.0,0.00,0.00,11.37,16,11.64,16.50,68,5.22,-9.48,7.48,1.56,0.00,-1.80,0.64,0.00,0.00,11.10
10359,0.00,0.00,14.70,7,70,0.31,1438,65.4,39.0,0.00,0.00,11.39,16,11.64,18.00,68,5.22,-9.48,7.40,1.56,0.00,-1.80,0.64,0.00,0.00,11.20
10455,0.00,0.00,14.70,7,70,0.32,1424,65.4,39.0,0.00,0.00,11.45,16,11.29,18.50,68,5.22,-9.46,7.48,1.56,0.00,-1.80,0.64,0.00,0.00,11.20
10551,0.00,0.00,14.70,7,70,0.32,1408,65.4,39.0,0.00,0.00,11.46,16,11.29,18.50,68,5.22,-9.44,7.57,1.56,0.00,-1.80,0.64,0.00,0.00,11.20
10647,0.00,0.00,14.70,7,70,0.32,1400,65.4,39.0,0.00,0.00,11.47,16,11.29,19.50,68,5.22,-9.42,7.48,1.56,0.00,-1.80,0.64,0.00,0.00,11.20
10742,0.00,0.00,14.70,7,70,0.32,1410,65.4,39.0,0.00,0.00,11.53,16,11.29,18.50,68,5.37,-9.38,7.48,1.56,0.00,-1.80,0.64,0.00,0.00,11.30
10839,0.00,0.00,14.70,7,70,0.31,1410,65.4,38.9,0.00,0.00,11.54,16,11.29,17.00,68,5.37,-9.38,7.48,1.56,0.00,-1.80,0.64,0.00,0.00,11.20
10934,0.00,0.00,14.70,7,70,0.31,1404,65.4,39.0,0.00,0.00,11.56,16,11.64,16.00,68,5.37,-9.40,7.48,1.56,0.00,-1.80,0.64,0.00,0.00,11.30
11030,0.00,0.00,14.70,7,70,0.32,1410,65.4,39.0,0.00,0.00,11.61,16,11.64,16.50,68,5.22,-9.44,7.48,1.56,0.00,-1.80,0.64,0.00,0.00,11.30
11126,0.00,0.00,14.70,7,70,0.32,1413,65.4,39.0,0.00,0.00,11.62,16,11.29,16.00,68,5.22,-9.44,7.40,1.56,0.00,-1.80,0.64,0.00,0.00,11.30
11222,0.00,0.00,14.70,7,70,0.32,1400,65.3,38.9,0.00,0.00,11.67,16,11.29,16.50,68,5.22,-9.44,7.40,1.56,0.00,-1.80,0.64,0.00,0.00,11.50
11318,0.00,0.00,14.70,7,70,0.32,1403,65.4,38.9,0.00,0.00,11.69,16,11.29,16.50,68,5.22,-9.42,7.40,1.56,0.00,-1.80,0.64,0.00,0.00,11.60
11414,0.00,0.00,14.70,7,70,0.32,1400,65.4,39.0,0.00,0.00,11.70,16,11.29,16.00,68,5.22,-9.42,7.40,1.56,0.00,-1.80,0.64,0.00,0.00,11.70
11510,0.00,0.00,14.70,7,70,0.32,1393,65.4,38.9,0.00,0.00,11.75,16,11.29,16.50,68,5.37,-9.38,7.40,1.56,0.00,-1.80,0.64,0.00,0.00,11.70
11606,0.00,0.00,14.70,7,70,0.32,1379,65.4,38.9,0.00,0.00,11.76,16,11.29,17.50,68,5.37,-9.38,7.48,1.56,0.00,-1.80,0.64,0.00,0.00,11.70
11702,0.00,0.00,14.70,7,70,0.32,1378,65.4,38.9,0.00,0.00,11.77,16,11.29,17.50,68,5.37,-9.38,7.40,1.56,0.00,-1.80,0.64,0.00,0.00,11.70
11798,0.00,0.00,14.70,7,70,0.33,1370,65.4,38.9,0.00,0.00,11.81,16,11.29,16.50,68,5.37,-9.34,7.48,1.56,0.00,-1.80,0.64,0.00,0.00,11.80
11894,0.00,0.00,14.70,7,70,0.32,1374,65.4,38.9,0.00,0.00,11.82,16,11.29,17.00,68,5.37,-9.30,7.57,1.56,0.00,-1.80,0.64,0.00,0.00,11.70
11989,0.00,0.00,14.70,7,70,0.33,1382,65.4,38.9,0.00,0.00,11.87,16,11.29,17.00,68,5.37,-9.30,7.57,1.58,0.00,-1.80,0.64,0.00,0.00,11.80
12085,0.00,0.00,14.70,7,70,0.33,1384,65.4,38.9,0.00,0.00,11.88,16,11.29,15.50,68,5.37,-9.26,7.57,1.58,0.00,-1.80,0.64,0.00,0.00,11.70
12182,0.00,0.00,14.70,7,70,0.33,1375,65.3,38.8,0.00,0.00,11.89,16,11.29,14.50,68,5.51,-9.26,7.65,1.58,0.00,-1.80,0.64,0.00,0.00,11.80
12278,0.00,0.00,14.70,7,70,0.33,1384,65.4,38.8,0.00,0.00,11.93,16,11.29,15.00,68,5.37,-9.24,7.65,1.58,0.00,-1.80,0.64,0.00,0.00,12.00
12373,0.00,0.00,14.70,7,70,0.33,1399,65.4,38.8,0.00,0.00,11.95,16,11.29,13.50,68,5.37,-9.26,7.65,1.58,0.00,-1.80,0.64,0.00,0.00,12.00
12469,0.00,0.00,14.70,7,70,0.33,1407,65.4,38.8,0.00,0.00,11.96,16,11.29,13.00,68,5.37,-9.28,7.65,1.58,0.00,-1.80,0.64,0.00,0.00,12.00
