Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),CL/OL Fueling* (status),Coolant Temperature (F),Engine Load*  (g/rev),Engine Speed (rpm),Ethanol Content (%),Ethanol Content Global Fuel Compensation (%),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),Fueling Final Base* (estimated AFR),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Intake Air Temperature (F),Manifold Absolute Pressure (psi),Manifold Relative Sea Level Pressure (Direct)* (psi relative sea level),Mass Airflow (g/s),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Target Boost* (psi relative sea level),Throttle Sensor Voltage (V),Turbo Dynamics Integral Cumulative* (absolute %),Turbo Dynamics Proportional* (absolute %),AEM UEGO Wideband [9600 baud] (AFR Gasoline)
959,0.00,0.00,14.70,7,18,0.43,1551,61.9,42.2,0.00,0.00,10.52,16,11.99,22.50,25,5.80,-8.86,10.90,1.76,0.00,-1.70,0.64,0.00,0.00,0.00
1056,0.00,0.00,14.70,7,18,0.43,1543,61.9,42.2,0.00,0.00,10.54,16,11.99,23.00,25,5.80,-8.84,11.00,1.76,0.00,-1.70,0.64,0.00,0.00,0.00
1152,0.00,0.00,14.70,7,18,0.43,1539,62.0,42.2,0.00,0.00,10.56,16,11.99,23.50,25,5.80,-8.82,11.00,1.76,0.00,-1.70,0.64,0.00,0.00,0.00
1248,0.00,0.00,14.70,7,18,0.42,1541,62.0,42.2,0.00,0.00,10.59,16,11.99,23.00,25,5.95,-8.82,11.00,1.76,0.00,-1.70,0.64,0.00,0.00,0.00
1344,0.00,0.00,14.70,7,18,0.42,1540,61.9,42.2,0.00,0.00,10.61,16,11.99,23.50,25,5.80,-8.86,10.80,1.74,0.00,-1.70,0.64,0.00,0.00,0.00
1440,0.00,0.00,14.70,7,18,0.43,1557,61.9,42.2,0.00,0.00,10.62,16,11.99,22.00,25,5.80,-8.86,10.90,1.76,0.00,-1.70,0.64,0.00,0.00,0.00
1536,0.00,0.00,14.70,7,18,0.42,1548,62.0,42.2,0.00,0.00,10.65,16,11.99,22.50,25,5.80,-8.88,10.85,1.74,0.00,-1.70,0.64,0.00,0.00,0.00
1631,0.00,0.00,14.70,7,18,0.42,1552,62.0,42.2,0.00,0.00,10.67,16,11.99,22.00,25,5.80,-8.88,10.96,1.76,0.00,-1.70,0.64,0.00,0.00,0.00
1727,0.00,0.00,14.70,7,18,0.42,1541,61.9,42.3,0.00,0.00,10.69,16,11.99,23.50,25,5.80,-8.88,10.90,1.74,0.00,-1.70,0.64,0.00,0.00,0.00
1823,0.00,0.00,14.70,7,18,0.43,1540,61.9,42.2,0.00,0.00,10.71,16,11.99,23.50,25,5.80,-8.88,10.90,1.74,0.00,-1.70,0.64,0.00,0.00,0.00
1919,0.00,0.00,14.70,7,18,0.42,1537,62.0,42.2,0.00,0.00,10.73,16,11.99,23.50,25,5.80,-8.84,10.90,1.74,0.00,-1.70,0.64,0.00,0.00,0.00
2015,0.00,0.00,14.70,7,18,0.42,1540,62.0,42.2,0.00,0.00,10.75,16,11.99,22.00,25,5.80,-8.86,10.90,1.74,0.00,-1.70,0.64,0.00,0.00,0.00
2111,0.00,0.00,14.70,7,18,0.42,1531,61.9,42.3,0.00,0.00,10.77,16,11.99,24.00,25,5.80,-8.84,10.80,1.74,0.00,-1.70,0.64,0.00,0.00,0.00
2207,0.00,0.00,14.70,7,18,0.43,1534,61.9,42.3,0.00,0.00,10.80,16,11.99,22.50,25,5.80,-8.84,10.80,1.74,0.00,-1.70,0.64,0.00,0.00,0.00
2303,0.00,0.00,14.70,7,18,0.43,1528,61.9,42.3,0.00,0.00,10.81,16,11.99,24.00,25,5.95,-8.82,10.90,1.76,0.00,-1.70,0.64,0.00,0.00,0.00
2399,0.00,0.00,14.70,7,18,0.43,1527,61.9,42.3,0.00,0.00,10.84,16,11.99,23.00,23,5.95,-8.80,10.90,1.76,0.00,-1.70,0.64,0.00,0.00,0.00
2496,0.00,0.00,14.70,7,18,0.42,1532,61.9,42.2,0.00,0.00,10.86,16,11.99,23.00,25,5.95,-8.78,10.90,1.76,0.00,-1.70,0.64,0.00,0.00,0.00
2591,0.00,0.00,14.59,7,18,0.43,1535,61.9,42.2,0.00,0.00,10.88,16,11.99,22.50,25,5.95,-8.80,10.80,1.76,0.00,-1.70,0.64,0.00,0.00,0.00
2687,0.00,0.00,14.70,7,18,0.43,1531,61.9,42.2,0.00,0.00,10.90,16,11.99,23.50,25,5.95,-8.80,10.90,1.76,0.00,-1.70,0.64,0.00,0.00,0.00
2783,0.00,0.00,14.70,7,18,0.43,1531,61.9,42.3,0.00,0.00,10.92,16,11.99,23.00,25,5.95,-8.78,10.90,1.74,0.00,-1.70,0.64,0.00,0.00,0.00
2879,0.00,0.00,14.59,7,18,0.43,1518,61.9,42.3,0.00,0.00,10.94,16,11.99,24.50,23,5.95,-8.76,10.90,1.76,0.00,-1.70,0.64,0.00,0.00,0.00
2975,0.00,0.00,14.59,7,18,0.43,1522,61.9,42.3,0.00,0.00,10.96,16,11.99,23.50,23,5.95,-8.76,10.85,1.74,0.00,-1.70,0.64,0.00,0.00,0.00
3072,0.00,0.00,14.59,7,18,0.42,1538,61.9,42.2,0.00,0.00,10.98,16,11.99,22.00,23,5.95,-8.76,10.90,1.74,0.00,-1.70,0.64,0.00,0.00,0.00
3167,0.00,0.00,14.59,7,18,0.42,1530,61.9,42.2,0.00,0.00,11.00,16,11.99,22.50,25,5.95,-8.78,10.90,1.74,0.00,-1.70,0.64,0.00,0.00,0.00
3263,0.00,0.00,14.59,7,18,0.43,1542,61.9,42.2,0.00,0.00,11.02,16,11.99,22.50,25,5.95,-8.78,10.90,1.76,0.00,-1.70,0.64,0.00,0.00,0.00
3359,0.00,0.00,14.59,7,18,0.43,1525,61.9,42.2,0.00,0.00,11.04,16,11.99,23.50,25,5.95,-8.80,11.00,1.76,0.00,-1.70,0.64,0.00,0.00,0.00
3455,0.00,0.00,14.59,7,18,0.43,1530,61.9,42.2,0.00,0.00,11.06,16,11.99,23.50,25,5.95,-8.74,10.90,1.76,0.00,-1.70,0.64,0.00,0.00,0.00
3551,0.00,0.00,14.59,7,18,0.43,1521,61.9,42.2,0.00,0.00,11.08,16,11.99,23.50,25,5.95,-8.70,11.00,1.76,0.00,-1.70,0.64,0.00,0.00,0.00
3646,0.00,0.00,14.59,7,18,0.43,1519,61.9,42.2,0.00,0.00,11.10,16,11.99,24.00,23,5.95,-8.68,11.00,1.76,0.00,-1.70,0.64,0.00,0.00,0.00
3743,0.00,0.00,14.59,7,18,0.43,1534,61.9,42.2,0.00,0.00,11.12,16,11.99,22.00,23,5.95,-8.68,11.00,1.76,0.00,-1.70,0.64,0.00,0.00,0.00
3839,0.00,0.00,14.59,7,18,0.43,1542,61.9,42.2,0.00,0.00,11.14,16,11.99,22.50,23,5.95,-8.70,11.05,1.76,0.00,-1.70,0.64,0.00,0.00,0.00
3935,0.00,0.00,14.59,7,18,0.43,1524,61.9,42.2,0.00,0.00,11.16,16,11.99,23.50,25,5.95,-8.68,11.05,1.76,0.00,-1.70,0.64,0.00,0.00,0.00
4031,0.00,0.00,14.59,7,18,0.44,1534,62.0,42.2,0.00,0.00,11.18,16,11.99,22.00,23,5.95,-8.68,11.00,1.76,0.00,-1.70,0.64,0.00,0.00,0.00
4128,0.00,0.00,14.59,7,18,0.43,1529,62.0,42.2,0.00,0.00,11.20,16,11.99,22.50,23,5.95,-8.68,11.10,1.76,0.00,-1.70,0.64,0.00,0.00,0.00
4223,0.00,0.00,14.59,7,18,0.44,1537,62.0,42.1,0.00,0.00,11.22,16,11.99,22.00,23,5.95,-8.70,11.00,1.76,0.00,-1.70,0.64,0.00,0.00,0.00
4320,0.00,0.00,14.47,7,18,0.44,1533,62.0,42.1,0.00,0.00,11.25,16,11.99,22.50,23,5.95,-8.68,11.05,1.76,0.00,-1.70,0.64,0.00,0.00,0.00
4415,0.00,0.00,14.47,7,18,0.43,1527,62.0,42.1,0.00,0.00,11.26,16,11.99,23.00,23,6.09,-8.66,11.05,1.76,0.00,-1.70,0.64,0.00,0.00,0.00
4511,0.00,0.00,14.47,7,18,0.43,1515,62.0,42.1,0.00,0.00,11.28,16,11.99,24.00,23,6.09,-8.64,11.00,1.76,0.00,-1.70,0.64,0.00,0.00,0.00
4607,0.00,0.00,14.47,7,18,0.44,1529,62.0,42.1,0.00,0.00,11.30,16,11.99,22.50,23,6.09,-8.62,11.00,1.76,0.00,-1.70,0.64,0.00,0.00,0.00
4702,0.00,0.00,14.47,7,18,0.45,1512,62.0,42.1,0.00,0.00,11.32,16,11.99,23.50,23,6.09,-8.59,11.10,1.76,0.00,-1.70,0.64,0.00,0.00,0.00
4798,0.00,0.00,14.47,7,18,0.45,1528,61.9,42.1,0.00,0.00,11.34,16,11.99,22.50,23,6.09,-8.55,11.30,1.78,0.00,-1.70,0.64,0.00,0.00,0.00
4894,0.00,0.00,14.47,7,18,0.44,1523,61.9,42.1,0.00,0.00,11.36,16,11.99,23.00,23,6.24,-8.53,11.30,1.76,0.00,-1.70,0.64,0.00,0.00,0.00
4990,0.00,0.00,14.47,7,18,0.45,1518,61.9,42.1,0.00,0.00,11.39,16,11.99,23.00,23,6.24,-8.53,11.20,1.76,0.00,-1.70,0.64,0.00,0.00,0.00
5086,0.00,0.00,14.47,7,18,0.45,1514,61.9,42.1,0.00,0.00,11.40,16,11.99,23.50,23,6.24,-8.51,11.40,1.78,0.00,-1.70,0.64,0.00,0.00,0.00
5182,0.00,0.00,14.47,7,18,0.45,1522,61.9,42.1,0.00,0.00,11.43,16,11.99,22.50,23,6.24,-8.47,11.40,1.78,0.00,-1.70,0.64,0.00,0.00,0.00
5278,0.00,0.00,14.36,7,18,0.46,1524,61.9,42.1,0.00,0.00,11.44,16,11.99,23.50,23,6.24,-8.43,11.40,1.78,0.00,-1.70,0.64,0.00,0.00,0.00
5373,0.00,0.00,14.36,7,18,0.46,1520,61.9,42.1,0.00,0.00,11.22,16,11.99,22.50,23,6.24,-8.39,11.46,1.78,0.00,-1.70,0.64,0.00,0.00,0.00
5470,0.00,0.00,14.36,7,18,0.45,1523,61.9,42.1,0.00,0.00,11.49,16,11.99,22.50,23,6.24,-8.39,11.56,1.78,0.00,-1.70,0.64,0.00,0.00,0.00
5566,0.00,0.00,14.36,7,19,0.46,1530,61.9,42.1,0.00,0.00,11.50,16,11.99,21.50,23,6.38,-8.35,11.51,1.78,0.00,-1.70,0.64,0.00,0.00,0.00
5661,0.00,0.00,14.36,7,19,0.46,1515,62.0,42.1,0.00,0.00,11.53,16,11.99,23.00,23,6.38,-8.35,11.67,1.78,0.00,-1.70,0.64,0.00,0.00,0.00
5758,0.00,0.00,14.36,7,19,0.46,1516,62.0,42.1,0.00,0.00,11.54,16,11.99,23.00,23,6.38,-8.35,11.67,1.78,0.00,-1.70,0.64,0.00,0.00,0.00
5853,0.00,0.00,14.36,7,19,0.46,1512,61.9,42.1,0.00,0.00,11.33,16,11.99,23.50,23,6.38,-8.31,11.67,1.80,0.00,-1.70,0.64,0.00,0.00,0.00
5949,0.00,0.00,14.36,7,19,0.47,1526,61.9,42.1,0.00,0.00,11.59,16,11.99,22.00,23,6.38,-8.30,11.72,1.80,0.00,-1.70,0.64,0.00,0.00,0.00
6045,0.00,0.00,14.36,7,19,0.47,1497,61.9,42.1,0.00,0.00,11.37,16,11.99,25.00,23,6.53,-8.24,11.72,1.80,0.00,-1.70,0.64,0.00,0.00,0.00
6141,0.00,0.00,14.36,7,19,0.46,1512,61.9,42.1,0.00,0.00,11.63,16,11.99,22.50,23,6.53,-8.24,11.83,1.78,0.00,-1.70,0.64,0.00,0.00,0.00
6237,0.00,0.00,14.36,7,19,0.46,1530,61.9,42.1,0.00,0.00,11.65,16,11.99,21.00,23,6.53,-8.24,11.72,1.80,0.00,-1.70,0.64,0.00,0.00,0.00
6333,0.00,0.00,14.36,7,19,0.46,1533,61.9,42.0,0.00,0.00,11.67,16,11.99,20.00,23,6.38,-8.24,11.83,1.80,0.00,-1.70,0.64,0.00,0.00,0.00
6429,0.00,0.00,14.24,7,19,0.47,1512,61.9,42.0,0.00,0.00,11.69,16,11.99,23.50,23,6.38,-8.30,11.78,1.80,0.00,-1.70,0.64,0.00,0.00,0.00
6525,0.00,0.00,14.24,7,19,0.47,1518,62.0,42.0,0.00,0.00,11.71,16,11.99,21.50,23,6.38,-8.24,11.83,1.80,0.00,-1.70,0.64,0.00,0.00,0.00
6620,0.00,0.00,14.24,7,19,0.47,1531,62.0,42.0,0.00,0.00,11.73,16,11.99,22.00,23,6.53,-8.24,11.83,1.80,0.00,-1.70,0.64,0.00,0.00,0.00
6716,0.00,0.00,14.24,7,19,0.46,1528,61.9,42.0,0.00,0.00,11.76,16,11.99,21.00,23,6.38,-8.24,11.89,1.80,0.00,-1.70,0.64,0.00,0.00,0.00
6812,0.00,0.00,14.24,7,19,0.47,1522,61.9,42.1,0.00,0.00,11.77,16,11.99,23.00,23,6.53,-8.24,11.94,1.80,0.00,-1.70,0.64,0.00,0.00,0.00
6908,0.00,0.00,14.24,7,19,0.47,1528,61.9,42.1,0.00,0.00,11.79,16,11.99,22.50,23,6.53,-8.24,11.89,1.80,0.00,-1.70,0.64,0.00,0.00,0.00
7004,0.00,0.00,14.24,7,19,0.47,1537,61.9,42.1,0.00,0.00,11.82,16,11.99,21.50,23,6.38,-8.26,11.83,1.80,0.00,-1.70,0.64,0.00,0.00,0.00
7099,0.00,0.00,14.24,7,19,0.46,1529,61.9,42.1,0.00,0.00,11.83,16,11.99,22.50,23,6.38,-8.28,11.89,1.80,0.00,-1.70,0.64,0.00,0.00,0.00
7195,0.00,0.00,14.24,7,19,0.46,1524,61.9,42.0,0.00,0.00,11.86,16,11.99,23.50,23,6.38,-8.26,11.83,1.80,0.00,-1.70,0.64,0.00,0.00,0.00
7291,0.00,0.00,14.24,7,19,0.46,1532,61.9,42.0,0.00,0.00,11.88,16,11.99,22.50,23,6.38,-8.28,11.78,1.80,0.00,-1.70,0.64,0.00,0.00,0.00
7387,0.00,0.00,14.24,7,19,0.47,1544,61.9,42.1,0.00,0.00,11.90,16,11.99,21.50,23,6.38,-8.30,11.94,1.80,0.00,-1.70,0.64,0.00,0.00,0.00
7483,0.00,0.00,14.24,7,19,0.47,1536,61.9,42.1,0.00,0.00,11.92,16,11.99,22.50,23,6.38,-8.30,11.89,1.80,0.00,-1.70,0.64,0.00,0.00,0.00
7579,0.00,0.00,14.24,7,19,0.47,1532,61.9,42.0,0.00,0.00,11.95,16,11.99,24.50,23,6.53,-8.26,11.94,1.80,0.00,-1.70,0.64,0.00,0.00,0.00
7675,0.00,0.00,14.13,7,19,0.47,1516,61.9,42.0,0.00,0.00,11.96,16,11.99,24.00,23,6.53,-8.22,11.89,1.80,0.00,-1.70,0.64,0.00,0.00,0.00
7772,0.00,0.00,14.13,7,19,0.47,1518,61.9,42.0,0.00,0.00,11.98,16,11.99,23.00,23,6.53,-8.20,11.94,1.80,0.00,-1.70,0.64,0.00,0.00,0.00
7868,0.00,0.00,14.13,7,19,0.46,1522,61.9,42.0,0.00,0.00,12.01,16,11.99,23.00,23,6.53,-8.20,11.78,1.80,0.00,-1.70,0.64,0.00,0.00,0.00
7963,0.00,0.00,14.13,7,19,0.46,1529,61.9,42.0,0.00,0.00,12.02,16,11.99,23.00,23,6.53,-8.20,11.83,1.80,0.00,-1.70,0.64,0.00,0.00,0.00
8059,0.00,0.00,14.13,7,19,0.47,1516,61.9,42.0,0.00,0.00,12.05,16,11.99,23.50,23,6.53,-8.20,11.83,1.80,0.00,-1.70,0.64,0.00,0.00,0.00
8155,0.00,0.00,14.13,7,19,0.47,1518,62.0,42.0,0.00,0.00,12.07,16,11.99,23.50,23,6.53,-8.20,12.00,1.80,0.00,-1.70,0.64,0.00,0.00,0.00
8251,0.00,0.00,14.13,7,19,0.47,1533,62.0,42.0,0.00,0.00,12.10,16,11.99,22.00,23,6.53,-8.22,11.94,1.80,0.00,-1.70,0.64,0.00,0.00,0.00
8347,0.00,0.00,14.13,7,19,0.47,1546,62.0,42.0,0.00,0.00,12.11,16,11.99,20.50,23,6.53,-8.20,11.83,1.80,0.00,-1.70,0.64,0.00,0.00,0.00
8443,0.00,0.00,14.13,7,19,0.46,1526,62.0,42.0,0.00,0.00,12.14,16,11.99,23.00,23,6.53,-8.22,11.94,1.80,0.00,-1.70,0.64,0.00,0.00,0.00
8539,0.00,0.00,14.13,7,19,0.47,1534,62.0,42.0,0.00,0.00,12.16,16,11.99,22.00,23,6.53,-8.24,11.94,1.80,0.00,-1.70,0.64,0.00,0.00,0.00
8635,0.00,0.00,14.13,7,19,0.46,1546,62.0,42.0,0.00,0.00,12.19,16,11.99,21.00,23,6.38,-8.24,11.89,1.80,0.00,-1.70,0.64,0.00,0.00,0.00
8731,0.00,0.00,14.13,7,19,0.46,1554,61.9,42.0,0.00,0.00,12.20,16,11.99,20.00,23,6.53,-8.28,11.89,1.80,0.00,-1.70,0.64,0.00,0.00,0.00
8826,0.00,0.00,14.13,7,19,0.46,1549,61.9,42.1,0.00,0.00,12.22,16,11.99,21.50,23,6.38,-8.30,11.94,1.80,0.00,-1.70,0.64,0.00,0.00,0.00
8922,0.00,0.00,14.13,7,19,0.47,1546,61.9,42.1,0.00,0.00,12.25,16,11.99,21.50,23,6.38,-8.31,12.00,1.80,0.00,-1.70,0.64,0.00,0.00,0.00
9019,0.00,0.00,14.01,7,19,0.46,1554,61.9,42.1,0.00,0.00,12.27,16,11.99,20.00,23,6.38,-8.33,12.05,1.80,0.00,-1.70,0.64,0.00,0.00,0.00
9114,0.00,0.00,14.01,7,19,0.46,1555,61.9,42.1,0.00,0.00,12.30,16,11.99,21.00,23,6.38,-8.35,11.78,1.80,0.00,-1.70,0.64,0.00,0.00,0.00
9210,0.00,0.00,14.01,7,19,0.46,1556,62.0,42.0,0.00,0.00,12.31,16,11.99,23.50,23,6.38,-8.37,11.83,1.80,0.00,-1.70,0.64,0.00,0.00,0.00
9306,0.00,0.00,14.01,7,19,0.45,1542,62.0,42.0,0.00,0.00,12.34,16,11.99,23.00,23,6.38,-8.33,11.72,1.80,0.00,-1.70,0.64,0.00,0.00,0.00
9402,0.00,0.00,14.01,7,19,0.46,1562,62.0,42.0,0.00,0.00,12.36,16,11.99,21.00,23,6.38,-8.33,11.83,1.80,0.00,-1.70,0.64,0.00,0.00,0.00
9498,0.00,0.00,14.01,7,19,0.46,1554,62.0,42.0,0.00,0.00,12.39,16,11.99,22.00,23,6.38,-8.37,11.83,1.80,0.00,-1.70,0.64,0.00,0.00,0.00
9594,0.00,0.00,14.01,7,19,0.46,1556,62.0,42.0,0.00,0.00,12.41,16,11.99,21.50,23,6.38,-8.33,11.83,1.80,0.00,-1.70,0.64,0.00,0.00,0.00
9690,0.00,0.00,14.01,7,19,0.46,1539,61.9,42.1,0.00,0.00,12.44,16,11.99,23.50,23,6.38,-8.31,11.94,1.80,0.00,-1.70,0.64,0.00,0.00,0.00
9785,0.00,0.00,14.01,7,19,0.45,1552,61.9,42.1,0.00,0.00,12.46,16,11.99,21.50,23,6.38,-8.33,11.89,1.80,0.00,-1.70,0.64,0.00,0.00,0.00
9882,0.00,0.00,14.01,7,19,0.46,1538,61.9,42.1,0.00,0.00,12.49,16,11.99,23.50,23,6.38,-8.33,11.72,1.80,0.00,-1.70,0.64,0.00,0.00,0.00
9978,0.00,0.00,14.01,7,19,0.45,1554,61.9,42.1,0.00,0.00,12.50,16,11.99,22.00,23,6.38,-8.33,11.78,1.80,0.00,-1.70,0.64,0.00,0.00,0.00
10074,0.00,0.00,14.01,7,19,0.45,1559,61.9,42.1,0.00,0.00,12.53,16,11.99,22.00,23,6.38,-8.33,11.78,1.78,0.00,-1.70,0.64,0.00,0.00,0.00
10170,0.00,0.00,14.01,7,19,0.46,1533,61.9,42.1,0.00,0.00,8.03,16,11.99,24.50,23,6.38,-8.35,11.89,1.80,0.00,-1.70,0.64,0.00,0.00,0.00
10265,0.00,0.00,13.90,7,19,0.45,1556,61.9,42.1,0.00,0.00,12.58,16,11.99,22.50,23,6.38,-8.35,11.83,1.78,0.00,-1.70,0.64,0.00,0.00,0.00
10361,0.00,0.00,13.90,7,19,0.46,1557,61.9,42.1,0.00,0.00,12.60,16,11.99,22.00,23,6.38,-8.37,11.78,1.80,0.00,-1.70,0.64,0.00,0.00,0.00
10457,0.00,0.00,13.90,7,19,0.46,1552,61.9,42.1,0.00,0.00,12.63,16,11.99,21.50,23,6.24,-8.39,11.83,1.80,0.00,-1.70,0.64,0.00,0.00,0.00
10553,0.00,0.00,13.90,7,19,0.46,1548,61.9,42.1,0.00,0.00,12.65,16,11.99,23.00,23,6.38,-8.37,11.94,1.80,0.00,-1.70,0.64,0.00,0.00,0.00
10649,0.00,0.00,13.90,7,19,0.46,1554,62.0,42.1,0.00,0.00,12.68,16,11.99,23.00,23,6.38,-8.37,11.78,1.80,0.00,-1.70,0.64,0.00,0.00,0.00
10745,0.00,0.00,13.90,7,19,0.45,1557,62.0,42.1,0.00,0.00,12.70,16,11.99,22.50,23,6.38,-8.37,11.78,1.80,0.00,-1.70,0.64,0.00,0.00,0.00
10842,0.00,0.00,13.90,7,19,0.46,1562,61.9,42.1,0.00,0.00,12.71,16,11.99,21.50,23,6.38,-8.35,11.78,1.80,0.00,-1.70,0.64,0.00,0.00,0.00
10937,0.00,0.00,13.78,7,19,0.45,1566,61.9,42.1,0.00,0.00,12.71,16,11.99,21.00,23,6.24,-8.39,11.72,1.80,0.00,-1.70,0.64,0.00,0.00,0.00
11033,0.00,0.00,13.78,7,19,0.45,1556,61.9,42.1,0.00,0.00,12.71,16,11.99,22.50,23,6.24,-8.41,11.83,1.78,0.00,-1.70,0.64,0.00,0.00,0.00
11129,0.00,0.00,13.78,7,19,0.45,1566,61.9,42.1,0.00,0.00,12.71,16,11.99,21.00,23,6.24,-8.43,11.72,1.80,0.00,-1.70,0.64,0.00,0.00,0.00
11225,0.00,0.00,13.78,7,19,0.45,1569,62.0,42.1,0.00,0.00,12.71,16,11.99,21.00,23,6.24,-8.47,11.72,1.78,0.00,-1.70,0.64,0.00,0.00,0.00
11322,0.00,0.00,13.67,7,19,0.44,1573,62.0,42.1,0.00,0.00,12.71,16,11.99,21.00,23,6.24,-8.47,11.61,1.78,0.00,-1.70,0.64,0.00,0.00,0.00
11418,0.00,0.00,13.67,7,19,0.44,1574,62.0,42.1,0.00,0.00,12.71,16,11.99,22.50,23,6.24,-8.49,11.61,1.78,0.00,-1.70,0.64,0.00,0.00,0.00
11513,0.00,0.00,13.67,7,19,0.44,1571,61.9,42.1,0.00,0.00,12.71,16,11.99,20.50,23,6.09,-8.53,11.46,1.78,0.00,-1.70,0.64,0.00,0.00,0.00
11609,0.00,0.00,13.67,7,19,0.45,1571,61.9,42.1,0.00,0.00,12.71,16,11.99,21.50,23,6.09,-8.59,11.56,1.78,0.00,-1.70,0.64,0.00,0.00,0.00
11705,0.00,0.00,13.67,7,19,0.44,1563,61.9,42.1,0.00,0.00,12.71,16,11.99,21.00,23,6.09,-8.55,11.61,1.78,0.00,-1.70,0.64,0.00,0.00,0.00
11801,0.00,0.00,13.55,7,19,0.44,1583,62.0,42.1,0.00,0.00,12.71,16,11.99,20.50,23,6.09,-8.59,11.56,1.78,0.00,-1.70,0.64,0.00,0.00,0.00
11896,0.00,0.00,13.55,7,19,0.43,1572,62.0,42.1,0.00,0.00,12.71,16,11.99,22.00,23,6.09,-8.55,11.56,1.78,0.00,-1.70,0.64,0.00,0.00,0.00
11993,0.00,0.00,13.55,7,19,0.44,1566,62.0,42.1,0.00,0.00,12.71,16,11.99,21.50,23,6.09,-8.60,11.40,1.78,0.00,-1.70,0.64,0.00,0.00,0.00
12088,0.00,0.00,13.55,7,19,0.43,1576,61.9,42.2,0.00,0.00,12.71,16,11.99,22.50,23,6.09,-8.62,11.40,1.78,0.00,-1.70,0.64,0.00,0.00,0.00
12184,0.00,0.00,13.55,7,19,0.43,1568,61.9,42.1,0.00,0.00,12.71,16,11.99,22.50,23,6.09,-8.62,11.30,1.76,0.00,-1.70,0.64,0.00,0.00,0.00
12280,0.00,0.00,13.44,7,19,0.43,1579,61.9,42.1,0.00,0.00,12.71,16,11.99,21.00,23,6.09,-8.62,11.30,1.78,0.00,-1.70,0.64,0.00,0.00,0.00
12376,0.00,0.00,13.44,7,19,0.43,1553,61.9,42.2,0.00,0.00,12.71,16,11.99,24.00,23,6.09,-8.66,11.30,1.76,0.00,-1.70,0.64,0.00,0.00,0.00
12472,0.00,0.00,13.44,7,19,0.44,1559,61.9,42.2,0.00,0.00,12.71,16,11.99,22.50,23,6.09,-8.62,11.36,1.78,0.00,-1.70,0.64,0.00,0.00,0.00
