Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),CL/OL Fueling* (status),Engine Load*  (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),Fueling Final Base* (estimated AFR),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Intake Air Temperature (F),Manifold Absolute Pressure (psi),Manifold Relative Sea Level Pressure (Direct)* (psi relative sea level),Mass Airflow (g/s),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Target Boost* (psi relative sea level),Throttle Opening Angle (%),Throttle Sensor Voltage (V),Turbo Dynamics Integral Cumulative* (absolute %),Turbo Dynamics Proportional* (absolute %),AEM UEGO Wideband [9600 baud] (AFR Gasoline)
71023,-1.56,0.78,14.81,8,0.22,1778,0.00,0.00,14.69,16,19.02,19.00,91,4.06,-10.62,6.40,1.50,0.00,-1.70,2.75,0.74,0.00,0.00,14.70
71110,-1.56,0.78,14.81,8,0.22,1782,0.00,0.00,14.69,16,19.02,19.00,91,4.06,-10.62,6.43,1.50,0.00,-1.70,2.75,0.74,0.00,0.00,14.70
71197,-1.56,0.78,14.70,8,0.22,1785,0.00,0.00,14.69,16,19.02,19.00,91,4.06,-10.58,6.47,1.50,0.00,-1.70,2.75,0.74,0.00,0.00,14.70
71284,-1.56,0.78,14.70,8,0.22,1769,0.00,0.00,14.69,16,19.02,19.00,91,4.06,-10.58,6.54,1.50,0.00,-1.70,3.14,0.74,0.00,0.00,14.70
71371,-0.78,0.78,14.81,8,0.22,1778,0.00,0.00,14.69,16,19.02,19.00,91,4.06,-10.58,6.47,1.50,0.00,-1.70,2.75,0.74,0.00,0.00,14.60
71457,-0.78,0.78,14.81,8,0.22,1761,0.00,0.00,14.69,16,19.02,19.00,91,4.06,-10.58,6.51,1.50,0.00,-1.70,2.75,0.74,0.00,0.00,14.70
71544,-0.78,0.78,14.81,8,0.22,1772,0.00,0.00,14.70,16,19.02,19.00,91,4.06,-10.56,6.50,1.52,0.00,-1.70,3.14,0.74,0.00,0.00,14.70
71630,-0.78,0.78,14.81,8,0.22,1769,0.00,0.00,14.69,16,19.02,19.00,91,4.21,-10.56,6.54,1.50,0.00,-1.70,2.75,0.74,0.00,0.00,14.80
71717,-0.78,0.78,14.81,8,0.22,1768,0.00,0.00,14.70,16,19.02,19.00,91,4.21,-10.56,6.51,1.50,0.00,-1.70,2.75,0.74,0.00,0.00,14.80
74482,2.34,1.56,14.70,8,0.47,1754,0.00,0.00,14.69,16,19.38,19.00,91,8.13,-6.54,13.92,1.90,0.00,-1.70,7.84,0.90,0.00,0.00,14.70
74569,3.12,1.56,14.70,8,0.47,1789,0.00,0.00,14.69,16,19.02,19.00,91,8.13,-6.54,14.25,1.92,0.00,-1.70,8.24,0.90,0.00,0.00,14.70
74655,3.12,1.56,14.70,8,0.48,1779,0.00,0.00,14.69,16,19.02,19.00,91,8.13,-6.52,13.96,1.90,0.00,-1.70,8.24,0.90,0.00,0.00,14.70
74742,3.12,1.56,14.81,8,0.47,1788,0.00,0.00,14.69,16,19.02,19.00,91,8.13,-6.54,14.02,1.90,0.00,-1.70,8.24,0.90,0.00,0.00,14.90
74829,3.12,1.56,14.93,8,0.46,1774,0.00,0.00,14.69,16,19.02,19.00,91,8.13,-6.52,13.86,1.90,0.00,-1.70,8.24,0.90,0.00,0.00,14.80
74915,3.91,1.56,14.81,8,0.46,1784,0.00,0.00,14.69,16,19.38,19.00,91,8.13,-6.56,13.92,1.90,0.00,-1.70,8.24,0.90,0.00,0.00,14.80
75002,3.91,1.56,14.81,8,0.48,1781,0.00,0.00,14.69,16,19.38,19.00,91,8.13,-6.56,14.07,1.92,0.00,-1.70,7.84,0.90,0.00,0.00,14.80
75089,3.91,1.56,14.81,8,0.47,1792,0.00,0.00,14.69,16,19.38,19.00,91,8.13,-6.57,14.02,1.90,0.00,-1.70,8.24,0.90,0.00,0.00,14.80
75175,3.91,1.56,14.81,8,0.47,1733,0.00,0.00,14.69,16,19.38,19.00,91,8.13,-6.57,13.96,1.90,0.00,-1.70,7.84,0.90,0.00,0.00,14.90
75263,3.91,1.56,14.81,8,0.46,1787,0.00,0.00,14.69,16,19.38,19.00,91,8.13,-6.57,14.02,1.90,0.00,-1.70,8.24,0.90,0.00,0.00,14.80
75349,3.91,1.56,14.81,8,0.48,1802,0.00,0.00,14.69,16,19.38,19.00,91,8.13,-6.57,14.02,1.90,0.00,-1.70,7.84,0.90,0.00,0.00,14.70
75436,3.91,1.56,14.81,8,0.48,1802,0.00,0.00,14.69,16,19.38,19.00,91,8.13,-6.61,14.31,1.90,0.00,-1.70,8.24,0.90,0.00,0.00,14.70
75523,4.69,1.56,14.70,8,0.46,1794,0.00,0.00,14.69,16,19.73,19.00,91,8.13,-6.57,14.18,1.92,0.00,-1.70,8.24,0.90,0.00,0.00,14.70
75610,3.91,1.56,14.59,8,0.46,1812,0.00,0.00,14.69,16,19.38,19.50,91,8.13,-6.59,14.18,1.90,0.00,-1.70,8.24,0.90,0.00,0.00,14.70
78387,0.78,1.56,14.47,8,0.36,1868,0.00,0.00,14.71,16,20.08,20.00,91,6.38,-8.30,11.18,1.76,0.00,-1.70,5.88,0.84,0.00,0.00,14.50
78474,0.00,2.34,14.47,8,0.36,1878,0.00,0.00,14.71,16,20.08,20.00,91,6.38,-8.30,11.09,1.76,0.00,-1.70,5.88,0.84,0.00,0.00,14.50
78561,0.00,2.34,14.36,8,0.35,1870,0.00,0.00,14.71,16,20.08,20.00,91,6.38,-8.30,11.23,1.76,0.00,-1.70,5.88,0.84,0.00,0.00,14.50
78648,0.00,2.34,14.36,8,0.36,1871,0.00,0.00,14.71,16,20.08,20.00,91,6.38,-8.30,11.13,1.76,0.00,-1.70,5.88,0.84,0.00,0.00,14.40
78734,-0.78,2.34,14.47,8,0.36,1874,0.00,0.00,13.07,16,20.08,20.00,91,6.38,-8.30,11.18,1.76,0.00,-1.70,5.88,0.84,0.00,0.00,14.50
78821,0.00,2.34,14.59,8,0.36,1870,0.00,0.00,14.70,16,20.08,20.00,91,6.38,-8.26,11.41,1.78,0.00,-1.70,5.88,0.84,0.00,0.00,14.50
78908,-0.78,2.34,14.47,8,0.36,1861,0.00,0.00,14.70,16,20.08,20.00,91,6.38,-8.28,11.14,1.76,0.00,-1.70,5.88,0.84,0.00,0.00,14.50
78995,-1.56,2.34,14.47,8,0.36,1873,0.00,0.00,14.70,16,20.08,20.00,91,6.38,-8.28,11.18,1.76,0.00,-1.70,5.88,0.84,0.00,0.00,14.50
79081,-0.78,2.34,14.47,8,0.36,1861,0.00,0.00,14.70,16,20.08,20.00,91,6.38,-8.30,11.36,1.78,0.00,-1.70,5.88,0.84,0.00,0.00,14.50
79168,-1.56,2.34,14.47,8,0.36,1858,0.00,0.00,14.70,16,20.08,20.00,91,6.38,-8.28,11.32,1.78,0.00,-1.70,5.88,0.84,0.00,0.00,14.40
79254,-1.56,2.34,14.47,8,0.37,1867,0.00,0.00,14.70,16,20.08,20.00,91,6.38,-8.28,11.32,1.78,0.00,-1.70,5.88,0.84,0.00,0.00,14.50
79342,-1.56,2.34,14.47,8,0.36,1868,0.00,0.00,14.70,16,20.08,20.00,91,6.38,-8.24,11.32,1.78,0.00,-1.70,5.88,0.84,0.00,0.00,14.50
79428,-1.56,2.34,14.47,8,0.36,1868,0.00,0.00,14.70,16,20.08,20.00,91,6.53,-8.24,11.23,1.76,0.00,-1.70,5.88,0.84,0.00,0.00,14.50
79515,-1.56,2.34,14.59,8,0.36,1867,0.00,0.00,14.70,16,20.08,20.00,91,6.53,-8.22,11.18,1.78,0.00,-1.70,6.27,0.84,0.00,0.00,14.60
79602,-0.78,2.34,14.70,8,0.36,1875,0.00,0.00,14.70,16,20.08,20.00,91,6.53,-8.22,11.09,1.76,0.00,-1.70,6.27,0.84,0.00,0.00,14.60
79688,-0.78,2.34,14.70,8,0.36,1877,0.00,0.00,14.70,16,20.08,20.00,91,6.53,-8.22,11.36,1.78,0.00,-1.70,6.27,0.84,0.00,0.00,14.60
79775,-0.78,2.34,14.70,8,0.36,1874,0.00,0.00,14.70,16,20.08,20.00,91,6.53,-8.22,11.60,1.78,0.00,-1.70,6.27,0.84,0.00,0.00,14.70
79861,-0.78,2.34,14.70,8,0.36,1886,0.00,0.00,14.70,16,20.08,20.00,91,6.53,-8.20,11.41,1.78,0.00,-1.70,6.27,0.86,0.00,0.00,14.70
79949,-0.78,2.34,14.70,8,0.36,1873,0.00,0.00,14.70,16,20.08,20.00,91,6.53,-8.18,11.27,1.76,0.00,-1.70,6.27,0.86,0.00,0.00,14.80
80036,-0.78,2.34,14.70,8,0.36,1880,0.00,0.00,14.70,16,20.08,20.00,91,6.53,-8.16,11.36,1.78,0.00,-1.70,6.27,0.86,0.00,0.00,14.70
80122,-0.78,2.34,14.70,8,0.36,1877,0.00,0.00,14.70,16,20.08,20.00,91,6.53,-8.14,11.27,1.78,0.00,-1.70,6.27,0.86,0.00,0.00,14.70
80209,-0.78,2.34,14.81,8,0.37,1882,0.00,0.00,14.70,16,20.08,20.00,91,6.53,-8.14,11.41,1.78,0.00,-1.70,6.27,0.86,0.00,0.00,14.70
80296,-0.78,2.34,14.70,8,0.37,1869,0.00,0.00,14.70,16,20.08,20.00,91,6.53,-8.14,11.41,1.78,0.00,-1.70,6.27,0.86,0.00,0.00,14.70
80382,-0.78,2.34,14.70,8,0.37,1870,0.00,0.00,14.70,16,20.08,20.00,91,6.53,-8.14,11.60,1.78,0.00,-1.70,6.27,0.86,0.00,0.00,14.80
80470,-0.78,2.34,14.70,8,0.36,1872,0.00,0.00,14.70,16,20.08,20.00,91,6.53,-8.12,11.60,1.78,0.00,-1.70,6.27,0.86,0.00,0.00,14.80
80556,-0.78,2.34,14.59,8,0.37,1851,0.00,0.00,14.70,16,20.08,20.00,91,6.53,-8.12,11.27,1.78,0.00,-1.70,6.27,0.86,0.00,0.00,14.70
80643,-1.56,2.34,14.47,8,0.38,1863,0.00,0.00,14.04,16,20.08,20.00,91,6.53,-8.01,11.36,1.80,0.00,-1.70,6.67,0.86,0.00,0.00,14.60
80730,-0.78,2.34,14.36,8,0.39,1880,0.00,0.00,14.69,16,20.43,20.00,91,6.82,-7.85,12.38,1.82,0.00,-1.70,7.06,0.88,0.00,0.00,14.50
80817,-0.78,2.34,14.59,8,0.40,1874,0.00,0.00,14.69,16,20.08,20.00,91,6.82,-7.72,12.48,1.82,0.00,-1.70,7.06,0.88,0.00,0.00,14.60
80904,-1.56,2.34,14.59,8,0.40,1864,0.00,0.00,14.69,16,20.08,20.00,91,6.96,-7.64,12.43,1.84,0.00,-1.70,7.45,0.88,0.00,0.00,14.60
80990,-1.56,2.34,14.47,8,0.41,1872,0.00,0.00,14.69,16,20.08,20.00,91,7.11,-7.52,12.67,1.84,0.00,-1.70,7.45,0.88,0.00,0.00,14.60
81078,-0.78,2.34,14.59,8,0.41,1887,0.00,0.00,14.69,16,20.08,20.00,91,7.25,-7.46,12.96,1.86,0.00,-1.70,7.45,0.88,0.00,0.00,14.60
81164,-0.78,2.34,14.59,8,0.41,1874,0.00,0.00,14.69,16,20.43,20.00,91,7.25,-7.39,12.81,1.86,0.00,-1.70,7.45,0.88,0.00,0.00,14.60
81252,-0.78,2.34,14.70,8,0.43,1886,0.00,0.00,14.69,16,20.08,20.00,91,7.25,-7.29,12.92,1.86,0.00,-1.70,7.45,0.90,0.00,0.00,14.70
81339,0.00,2.34,14.70,8,0.43,1882,0.00,0.00,14.69,16,20.08,20.00,91,7.40,-7.21,13.34,1.88,0.00,-1.70,7.45,0.90,0.00,0.00,14.60
81425,-0.78,2.34,14.81,8,0.43,1880,0.00,0.00,14.69,16,20.08,20.00,91,7.55,-7.15,13.40,1.88,0.00,-1.70,7.84,0.90,0.00,0.00,15.00
81512,0.00,2.34,14.81,8,0.45,1883,0.00,0.00,14.69,16,20.43,20.00,91,7.55,-7.02,13.69,1.90,0.00,-1.70,8.24,0.90,0.00,0.00,14.80
81598,0.00,2.34,14.81,8,0.45,1875,0.00,0.00,14.69,16,20.08,20.00,91,7.69,-6.88,14.02,1.90,0.00,-1.70,8.24,0.92,0.00,0.00,14.80
81685,-0.78,2.34,14.70,8,0.44,1881,0.00,0.00,14.69,16,20.08,20.00,91,7.84,-6.79,14.18,1.90,0.00,-1.70,8.24,0.92,0.00,0.00,14.70
81772,0.00,2.34,14.70,8,0.46,1871,0.00,0.00,14.69,16,20.43,20.00,91,7.98,-6.69,14.07,1.90,0.00,-1.70,8.24,0.92,0.00,0.00,14.50
81859,0.00,2.34,14.81,8,0.46,1873,0.00,0.00,14.69,16,20.43,20.00,91,7.98,-6.63,14.36,1.92,0.00,-1.70,8.24,0.92,0.00,0.00,14.80
81946,1.56,2.34,14.93,8,0.47,1894,0.00,0.00,14.15,16,20.08,20.00,91,8.13,-6.56,14.53,1.92,0.00,-1.70,8.24,0.92,0.00,0.00,15.10
82032,1.56,2.34,15.04,8,0.47,1864,0.00,0.00,14.69,16,20.43,20.00,91,8.13,-6.54,14.88,1.94,0.00,-1.70,8.24,0.92,0.00,0.00,15.00
82119,0.78,2.34,15.04,8,0.46,1870,0.00,0.00,14.69,16,20.43,20.00,91,8.13,-6.52,14.65,1.94,0.00,-1.70,8.24,0.92,0.00,0.00,14.90
82206,0.78,2.34,14.81,8,0.47,1886,0.00,0.00,14.69,16,20.43,20.00,91,8.13,-6.50,14.70,1.94,0.00,-1.70,8.63,0.92,0.00,0.00,14.90
82292,1.56,2.34,14.81,8,0.46,1894,0.00,0.00,14.69,16,20.08,20.00,91,8.27,-6.50,14.53,1.94,0.00,-1.70,8.63,0.92,0.00,0.00,14.70
82379,1.56,2.34,14.81,8,0.47,1896,0.00,0.00,14.69,16,20.43,20.00,91,8.27,-6.46,14.81,1.92,0.00,-1.70,8.63,0.92,0.00,0.00,14.70
82466,2.34,2.34,14.81,8,0.47,1884,0.00,0.00,14.69,16,20.43,20.00,91,8.27,-6.42,14.88,1.94,0.00,-1.70,8.63,0.92,0.00,0.00,14.80
82554,2.34,2.34,14.93,8,0.48,1898,0.00,0.00,14.69,16,20.08,20.00,91,8.27,-6.40,14.71,1.94,0.00,-1.70,8.63,0.92,0.00,0.00,14.80
82640,2.34,2.34,14.93,8,0.47,1898,0.00,0.00,14.69,16,20.08,20.00,91,8.27,-6.38,14.83,1.94,0.00,-1.70,8.63,0.92,0.00,0.00,14.90
82727,2.34,2.34,14.81,8,0.47,1881,0.00,0.00,14.69,16,20.43,20.00,91,8.27,-6.34,14.95,1.94,0.00,-1.70,8.63,0.92,0.00,0.00,14.70
82815,2.34,2.34,14.81,8,0.47,1883,0.00,0.00,14.69,16,20.43,20.00,91,8.42,-6.32,14.83,1.94,0.00,-1.70,8.63,0.92,0.00,0.00,14.80
82900,3.12,2.34,14.81,8,0.48,1878,0.00,0.00,14.69,16,20.08,20.00,91,8.42,-6.30,15.01,1.94,0.00,-1.70,8.63,0.92,0.00,0.00,14.80
82987,3.12,2.34,14.93,8,0.48,1890,0.00,0.00,14.69,16,20.08,20.00,91,8.42,-6.28,15.28,1.96,0.00,-1.70,8.63,0.92,0.00,0.00,14.80
83074,3.12,2.34,14.81,8,0.48,1877,0.00,0.00,14.69,16,20.43,20.00,91,8.42,-6.27,15.20,1.96,0.00,-1.70,8.63,0.92,0.00,0.00,14.70
83161,3.12,2.34,14.81,8,0.49,1889,0.00,0.00,14.69,16,20.43,20.00,91,8.42,-6.25,15.20,1.94,0.00,-1.70,8.63,0.92,0.00,0.00,14.80
83247,3.12,2.34,14.70,8,0.48,1897,0.00,0.00,14.69,16,20.08,20.00,91,8.42,-6.23,15.14,1.96,0.00,-1.70,8.63,0.92,0.00,0.00,14.70
83335,3.12,2.34,14.70,8,0.47,1888,0.00,0.00,14.17,16,20.43,20.00,91,8.42,-6.23,14.71,1.94,0.00,-1.70,8.63,0.92,0.00,0.00,14.60
83422,3.12,2.34,14.59,8,0.48,1902,0.00,0.00,14.69,16,20.43,20.00,91,8.42,-6.23,15.14,1.94,0.00,-1.70,8.63,0.92,0.00,0.00,14.70
83508,3.91,2.34,14.81,8,0.48,1900,0.00,0.00,14.69,16,20.43,20.00,91,8.42,-6.21,15.41,1.94,0.00,-1.70,8.63,0.92,0.00,0.00,14.70
83594,3.91,2.34,14.81,8,0.47,1898,0.00,0.00,14.70,16,20.08,20.00,91,8.56,-6.21,15.08,1.96,0.00,-1.70,8.63,0.92,0.00,0.00,14.80
83682,3.91,2.34,14.81,8,0.48,1891,0.00,0.00,14.69,16,20.43,20.00,91,8.56,-6.21,15.28,1.96,0.00,-1.70,8.63,0.92,0.00,0.00,14.80
83768,3.12,2.34,14.70,8,0.49,1880,0.00,0.00,14.69,16,20.43,20.00,91,8.56,-6.21,15.48,1.96,0.00,-1.70,8.63,0.92,0.00,0.00,14.60
83855,3.91,2.34,14.70,8,0.48,1900,0.00,0.00,14.70,16,20.43,20.00,91,8.56,-6.21,15.34,1.94,0.00,-1.70,8.63,0.92,0.00,0.00,14.60
83942,2.34,2.34,14.59,8,0.49,1892,0.00,0.00,14.11,16,20.08,20.00,90,8.56,-6.17,15.48,1.94,0.00,-1.70,8.63,0.92,0.00,0.00,14.60
84029,2.34,2.34,14.47,8,0.48,1902,0.00,0.00,14.70,16,20.43,20.00,90,8.56,-6.17,15.20,1.96,0.00,-1.70,8.63,0.92,0.00,0.00,14.50
84115,2.34,2.34,14.59,8,0.48,1875,0.00,0.00,14.70,16,20.43,20.00,90,8.56,-6.21,15.20,1.96,0.00,-1.70,8.63,0.92,0.00,0.00,14.50
84203,2.34,2.34,14.59,8,0.49,1904,0.00,0.00,14.69,16,20.08,20.00,90,8.56,-6.15,15.28,1.96,0.00,-1.70,8.63,0.92,0.00,0.00,14.50
84289,3.12,2.34,14.70,8,0.48,1913,0.00,0.00,14.70,16,20.08,20.00,90,8.56,-6.19,15.48,1.96,0.00,-1.70,8.63,0.92,0.00,0.00,14.50
84376,3.12,2.34,14.70,8,0.48,1883,0.00,0.00,14.70,16,20.43,20.00,90,8.56,-6.15,15.27,1.96,0.00,-1.70,8.63,0.92,0.00,0.00,14.70
84463,2.34,2.34,14.70,8,0.49,1909,0.00,0.00,14.69,16,20.43,20.00,90,8.56,-6.15,15.14,1.96,0.00,-1.70,8.63,0.92,0.00,0.00,14.60
84549,3.12,2.34,14.59,8,0.49,1905,0.00,0.00,14.69,16,20.08,20.00,90,8.56,-6.11,15.34,1.98,0.00,-1.70,8.63,0.92,0.00,0.00,14.60
84636,3.12,2.34,14.70,8,0.48,1894,0.00,0.00,14.70,16,20.08,20.00,90,8.56,-6.11,15.34,1.96,0.00,-1.70,8.63,0.92,0.00,0.00,14.70
84723,3.12,2.34,14.47,8,0.49,1882,0.00,0.00,14.70,16,20.43,20.00,90,8.56,-6.09,15.34,1.96,0.00,-1.70,8.63,0.92,0.00,0.00,14.60
84809,3.12,2.34,14.47,8,0.49,1885,0.00,0.00,14.70,16,20.43,20.00,90,8.56,-6.11,15.48,1.96,0.00,-1.70,8.63,0.94,0.00,0.00,14.60
84896,2.34,2.34,14.47,8,0.49,1884,0.00,0.00,14.70,16,20.43,20.00,90,8.56,-6.09,15.34,1.96,0.00,-1.70,8.63,0.92,0.00,0.00,14.60
84984,3.12,2.34,14.59,8,0.50,1894,0.00,0.00,14.70,16,20.43,20.00,90,8.56,-6.11,15.48,1.96,0.00,-1.70,8.63,0.94,0.00,0.00,14.60
85070,3.12,2.34,14.59,8,0.50,1894,0.00,0.00,14.69,16,20.43,20.00,90,8.56,-6.09,15.54,1.98,0.00,-1.70,8.63,0.94,0.00,0.00,14.60
85156,2.34,2.34,14.59,8,0.49,1909,0.00,0.00,14.70,16,20.43,20.00,90,8.56,-6.09,15.54,1.96,0.00,-1.70,8.63,0.94,0.00,0.00,14.60
85244,2.34,2.34,14.47,8,0.49,1894,0.00,0.00,14.70,16,20.43,20.00,90,8.56,-6.11,15.61,1.96,0.00,-1.70,8.63,0.92,0.00,0.00,14.60
85330,2.34,2.34,14.59,8,0.49,1895,0.00,0.00,13.33,16,20.43,20.00,90,8.56,-6.09,15.54,1.98,0.00,-1.70,8.63,0.94,0.00,0.00,14.60
85417,2.34,2.34,14.47,8,0.49,1904,0.00,0.00,14.70,16,20.43,20.00,90,8.56,-6.05,15.34,1.96,0.00,-1.70,8.63,0.92,0.00,0.00,14.60
85504,3.12,2.34,14.59,8,0.49,1898,0.00,0.00,14.70,16,20.43,20.00,90,8.71,-6.09,15.54,1.96,0.00,-1.70,8.63,0.94,0.00,0.00,14.60
85590,3.12,2.34,14.70,8,0.49,1891,0.00,0.00,14.70,16,20.43,20.00,90,8.71,-6.05,15.54,1.98,0.00,-1.70,8.63,0.92,0.00,0.00,14.70
85678,3.12,2.34,14.70,8,0.49,1887,0.00,0.00,14.70,16,20.43,20.00,90,8.71,-6.07,15.61,1.96,0.00,-1.70,8.63,0.94,0.00,0.00,14.60
85764,3.12,2.34,14.70,8,0.49,1891,0.00,0.00,14.70,16,20.43,20.00,90,8.56,-6.07,15.54,1.96,0.00,-1.70,8.63,0.94,0.00,0.00,14.70
85851,2.34,2.34,14.70,8,0.50,1894,0.00,0.00,14.70,16,20.43,20.00,90,8.71,-6.05,15.74,1.98,0.00,-1.70,8.63,0.92,0.00,0.00,14.60
85937,2.34,2.34,14.70,8,0.49,1889,0.00,0.00,14.70,16,20.43,20.00,90,8.71,-6.05,15.61,1.96,0.00,-1.70,8.63,0.92,0.00,0.00,14.60
86025,2.34,2.34,14.59,8,0.49,1896,0.00,0.00,14.70,16,20.43,20.00,90,8.71,-6.05,15.54,1.98,0.00,-1.70,8.63,0.94,0.00,0.00,14.60
86112,2.34,2.34,14.70,8,0.50,1898,0.00,0.00,14.70,16,20.43,20.00,90,8.71,-6.05,15.61,1.96,0.00,-1.70,8.63,0.92,0.00,0.00,14.60
86197,3.12,2.34,14.70,8,0.50,1903,0.00,0.00,14.70,16,20.43,20.00,90,8.71,-6.05,15.81,1.96,0.00,-1.70,8.63,0.94,0.00,0.00,14.60
86285,2.34,2.34,14.70,8,0.49,1909,0.00,0.00,14.70,16,20.43,20.00,90,8.71,-6.05,15.54,1.96,0.00,-1.70,8.63,0.92,0.00,0.00,14.70
86372,2.34,2.34,14.70,8,0.50,1900,0.00,0.00,14.70,16,20.43,20.00,90,8.71,-6.03,15.68,1.96,0.00,-1.70,8.63,0.92,0.00,0.00,14.60
86459,2.34,2.34,14.59,8,0.49,1902,0.00,0.00,14.70,16,20.43,20.00,90,8.71,-6.03,15.47,1.98,0.00,-1.70,8.63,0.94,0.00,0.00,14.70
86546,2.34,2.34,14.59,8,0.49,1885,0.00,0.00,14.70,16,20.43,20.00,90,8.71,-6.05,15.48,1.96,0.00,-1.70,8.63,0.92,0.00,0.00,14.70
86632,2.34,2.34,14.59,8,0.49,1895,0.00,0.00,14.70,16,20.43,20.00,90,8.71,-6.05,15.54,1.98,0.00,-1.70,8.63,0.94,0.00,0.00,14.60
86719,2.34,2.34,14.59,8,0.49,1895,0.00,0.00,14.70,16,20.43,20.00,90,8.71,-6.05,15.88,1.96,0.00,-1.70,8.63,0.94,0.00,0.00,14.60
86806,1.56,2.34,14.47,8,0.50,1890,0.00,0.00,14.70,16,20.43,20.00,90,8.71,-6.05,15.34,1.96,0.00,-1.70,8.63,0.92,0.00,0.00,14.60
86893,2.34,3.12,14.59,8,0.49,1893,0.00,0.00,14.70,16,20.43,20.00,90,8.71,-6.05,15.54,1.96,0.00,-1.70,8.63,0.94,0.00,0.00,14.60
86980,2.34,3.12,14.59,8,0.50,1900,0.00,0.00,14.70,16,20.43,20.00,90,8.71,-6.05,15.34,1.98,0.00,-1.70,8.63,0.92,0.00,0.00,14.60
87066,2.34,3.12,14.70,8,0.50,1904,0.00,0.00,14.70,16,20.43,20.00,90,8.71,-6.03,15.74,1.96,0.00,-1.70,8.63,0.94,0.00,0.00,14.60
87153,2.34,3.12,14.70,8,0.49,1904,0.00,0.00,14.70,16,20.43,20.00,90,8.71,-6.03,15.41,1.98,0.00,-1.70,8.63,0.92,0.00,0.00,14.70
87240,1.56,3.12,14.59,8,0.50,1903,0.00,0.00,14.70,16,20.43,20.00,90,8.71,-6.05,15.67,1.96,0.00,-1.70,8.63,0.92,0.00,0.00,14.60
87327,2.34,3.12,14.47,8,0.50,1900,0.00,0.00,14.70,16,20.43,20.00,90,8.71,-6.05,15.74,1.98,0.00,-1.70,8.63,0.92,0.00,0.00,14.50
87414,2.34,3.12,14.70,8,0.50,1899,0.00,0.00,14.70,16,20.43,20.00,90,8.71,-6.03,15.88,1.98,0.00,-1.70,8.63,0.94,0.00,0.00,14.70
87500,1.56,3.12,14.59,8,0.50,1906,0.00,0.00,14.70,16,20.43,20.00,90,8.71,-6.07,15.74,1.98,0.00,-1.70,8.63,0.92,0.00,0.00,14.70
87588,2.34,3.12,14.70,8,0.49,1888,0.00,0.00,14.70,16,20.43,20.00,90,8.56,-6.05,15.54,1.96,0.00,-1.70,8.63,0.92,0.00,0.00,14.60
87674,1.56,3.12,14.59,8,0.50,1902,0.00,0.00,14.70,16,20.43,20.00,90,8.71,-6.05,15.61,1.96,0.00,-1.70,8.63,0.92,0.00,0.00,14.60
87761,1.56,3.12,14.59,8,0.50,1902,0.00,0.00,14.70,16,20.43,20.00,90,8.71,-6.03,15.67,1.96,0.00,-1.70,8.63,0.94,0.00,0.00,14.60
87848,2.34,3.12,14.70,8,0.49,1903,0.00,0.00,14.70,16,20.43,20.00,90,8.71,-6.05,15.02,1.96,0.00,-1.70,8.63,0.92,0.00,0.00,14.60
87935,0.78,3.12,14.59,8,0.48,1899,0.00,0.00,14.70,16,20.43,20.00,90,8.71,-6.05,15.14,1.94,0.00,-1.70,8.63,0.92,0.00,0.00,14.50
88022,2.34,3.12,14.59,8,0.49,1900,0.00,0.00,14.70,16,20.43,20.00,90,8.71,-6.05,15.54,1.96,0.00,-1.70,8.63,0.94,0.00,0.00,14.60
88108,2.34,3.12,14.81,8,0.49,1900,0.00,0.00,14.70,16,20.43,20.00,90,8.71,-6.05,15.34,1.96,0.00,-1.70,8.63,0.92,0.00,0.00,14.60
88195,2.34,3.12,14.70,8,0.49,1910,0.00,0.00,14.70,16,20.43,20.00,90,8.71,-6.03,15.68,1.96,0.00,-1.70,8.63,0.92,0.00,0.00,14.80
88282,2.34,3.12,14.70,8,0.49,1896,0.00,0.00,14.70,16,20.43,20.00,90,8.71,-6.01,15.54,1.96,0.00,-1.70,8.63,0.92,0.00,0.00,14.70
88369,2.34,3.12,14.70,8,0.49,1890,0.00,0.00,14.70,16,20.43,20.00,90,8.71,-6.05,15.74,1.98,0.00,-1.70,8.63,0.92,0.00,0.00,14.70
88456,2.34,3.12,14.59,8,0.49,1893,0.00,0.00,14.70,16,20.43,20.00,90,8.71,-6.05,15.48,1.96,0.00,-1.70,8.63,0.94,0.00,0.00,14.60
88543,2.34,3.12,14.59,8,0.49,1886,0.00,0.00,14.70,16,20.43,20.00,90,8.71,-6.05,15.41,1.96,0.00,-1.70,8.63,0.92,0.00,0.00,14.60
88630,1.56,3.12,14.47,8,0.49,1898,0.00,0.00,14.70,16,20.43,20.00,90,8.71,-6.05,15.61,1.96,0.00,-1.70,8.63,0.94,0.00,0.00,14.60
88716,2.34,3.12,14.59,8,0.49,1891,0.00,0.00,14.70,16,20.43,20.00,90,8.71,-6.03,15.48,1.98,0.00,-1.70,8.63,0.92,0.00,0.00,14.70
88804,2.34,3.12,14.59,8,0.49,1907,0.00,0.00,14.70,16,20.43,20.00,90,8.71,-6.05,15.48,1.96,0.00,-1.70,8.63,0.92,0.00,0.00,14.70
