Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),CL/OL Fueling* (status),Engine Load*  (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),Fueling Final Base* (estimated AFR),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Intake Air Temperature (F),Manifold Absolute Pressure (psi),Manifold Relative Sea Level Pressure (Direct)* (psi relative sea level),Mass Airflow (g/s),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Target Boost* (psi relative sea level),Throttle Opening Angle (%),Throttle Sensor Voltage (V),Turbo Dynamics Integral Cumulative* (absolute %),Turbo Dynamics Proportional* (absolute %),AEM UEGO Wideband [9600 baud] (AFR Gasoline)
2966,-0.78,0.78,14.36,8,0.27,1078,0.00,0.00,14.70,16,9.88,10.00,86,5.08,-9.65,4.79,1.38,0.00,-1.18,0.00,0.64,0.00,0.00,14.60
2968,0.00,0.78,14.47,8,0.26,1076,0.00,0.00,14.70,16,9.88,9.50,86,5.08,-9.67,4.75,1.38,0.00,-1.18,0.00,0.64,0.00,0.00,14.60
2971,0.00,0.78,14.47,8,0.27,1082,0.00,0.00,14.70,16,9.88,9.50,86,5.08,-9.67,4.79,1.38,0.00,-1.18,0.00,0.64,0.00,0.00,14.60
2972,0.00,0.78,14.47,8,0.27,1068,0.00,0.00,14.70,16,9.88,11.00,86,5.08,-9.65,4.79,1.38,0.00,-1.18,0.00,0.64,0.00,0.00,14.60
2974,0.00,0.78,14.47,8,0.27,1064,0.00,0.00,14.70,16,9.88,10.50,86,5.08,-9.63,4.82,1.38,0.00,-1.18,0.00,0.64,0.00,0.00,14.60
3036,0.00,0.78,14.47,8,0.27,1074,0.00,0.00,14.70,16,9.88,10.50,88,5.08,-9.65,4.79,1.38,0.00,-1.18,0.00,0.64,0.00,0.00,14.60
4141,0.00,0.78,14.59,8,0.27,1080,0.00,0.00,14.70,16,9.88,9.00,88,5.08,-9.67,4.79,1.38,0.00,-1.18,0.00,0.64,0.00,0.00,14.60
4142,0.00,0.78,14.47,8,0.26,1080,0.00,0.00,14.70,16,9.88,9.50,88,5.08,-9.65,4.79,1.36,0.00,-1.18,0.00,0.64,0.00,0.00,14.60
4144,0.00,0.78,14.47,8,0.27,1067,0.00,0.00,14.70,16,9.88,10.50,88,5.08,-9.65,4.75,1.38,0.00,-1.18,0.00,0.64,0.00,0.00,14.60
4146,0.00,0.78,14.47,8,0.27,1067,0.00,0.00,14.70,16,9.88,9.00,88,5.08,-9.63,4.79,1.38,0.00,-1.18,0.00,0.64,0.00,0.00,14.60
