Time (msec),A/F Sensor #1 (AFR),Engine Load* (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Manifold Absolute Pressure (psi),Mass Airflow (g/s),Target Boost* (psi relative sea level),Throttle Sensor Voltage (V)
18174,14.81,0.08,2032,0.00,0.00,16,17.27,18.50,3.34,5.49,-1.80,0.66
18350,16.77,0.07,2008,0.00,0.00,16,14.10,14.00,3.34,4.82,-1.80,0.64
18522,19.75,0.07,2034,0.00,0.00,16,14.10,14.00,3.34,4.91,-1.80,0.64
18691,21.59,0.07,2015,0.00,0.00,16,14.10,14.00,3.19,4.82,-1.80,0.64
18863,22.28,0.07,2042,0.00,0.00,16,14.10,14.00,3.19,4.79,-1.80,0.64
19038,22.51,0.08,2012,0.00,0.00,16,14.10,14.00,3.34,5.10,-1.80,0.64
19212,22.51,0.08,2018,0.00,0.00,16,14.10,14.00,3.48,5.43,-1.80,0.66
19383,22.39,0.08,2008,0.00,0.00,16,14.10,14.00,3.34,5.04,-1.80,0.64
19557,22.51,0.07,2001,0.00,0.00,16,14.10,14.00,3.34,4.95,-1.80,0.64
19725,22.74,0.07,2020,0.00,0.00,16,14.10,14.00,3.34,4.95,-1.80,0.64
19896,22.62,0.07,1992,0.00,0.00,16,14.10,14.00,3.19,4.85,-1.80,0.64
20075,22.74,0.07,1986,0.00,0.00,16,14.10,14.00,3.19,4.88,-1.49,0.64
20247,22.51,0.07,1990,0.00,0.00,16,14.10,14.00,3.34,4.82,-1.80,0.64
20422,22.51,0.07,1976,0.00,0.00,16,14.10,14.00,3.34,4.85,-1.49,0.64
20591,22.62,0.07,1986,0.00,0.00,16,14.10,14.00,3.34,4.85,-1.49,0.64
23513,15.04,0.14,929,0.00,0.00,16,14.10,17.50,5.37,4.40,-1.18,0.64
23686,15.04,0.14,934,0.00,0.00,16,14.10,16.50,5.51,4.43,-1.18,0.64
23845,15.04,0.14,913,0.00,0.00,16,14.10,17.50,5.51,4.37,-1.18,0.64
24033,15.04,0.15,938,0.00,0.00,16,14.10,14.00,5.51,4.63,-1.18,0.64
24206,15.16,0.16,950,0.00,0.00,16,14.10,13.00,5.66,5.04,-1.18,0.66
24378,15.04,0.16,981,0.00,0.00,16,14.80,14.50,5.95,5.36,-1.18,0.70
24549,15.04,0.17,1078,0.00,0.00,16,16.56,16.50,6.09,6.18,-1.18,0.72
24709,15.16,0.22,1156,0.00,0.00,16,20.78,19.00,6.38,7.90,-1.18,0.80
24881,14.93,0.22,1435,0.00,0.00,16,27.11,27.00,7.11,10.33,-1.49,0.82
25068,14.13,0.20,1715,0.00,0.00,16,30.98,31.50,6.96,10.49,-1.49,0.82
25240,14.70,0.19,1765,0.00,0.00,16,32.38,32.00,6.24,10.69,-1.49,0.82
25416,15.16,0.21,1583,0.00,0.00,16,29.92,29.00,6.24,10.85,-1.49,0.82
25590,15.04,0.23,1388,0.00,0.00,16,27.11,27.00,6.67,10.79,-1.49,0.82
25757,14.24,0.24,1456,0.00,0.00,16,28.16,27.50,7.25,11.15,-1.49,0.84
25929,13.44,0.26,1448,0.00,0.00,16,28.87,28.50,7.84,12.37,-1.49,0.86
26109,14.13,0.25,1496,0.00,0.00,16,28.87,28.50,8.13,12.42,-1.49,0.86
26283,14.81,0.25,1536,0.00,0.00,16,29.22,29.00,8.13,12.90,-1.49,0.86
26454,14.93,0.25,1593,0.00,0.00,16,29.57,29.50,8.13,13.58,-1.49,0.88
26627,14.93,0.28,1634,0.00,0.00,16,30.62,30.00,8.27,14.60,-1.49,0.92
26792,14.81,0.31,1716,0.00,0.00,16,34.84,34.50,9.14,17.79,-1.49,0.94
26975,14.01,0.30,1792,0.00,0.00,16,35.55,35.50,9.29,18.10,-1.49,0.96
27147,14.59,0.30,1858,0.00,0.00,16,37.30,36.50,9.29,18.80,-1.49,0.98
27318,14.93,0.31,1940,0.00,0.00,16,38.71,38.50,9.43,19.97,-0.89,1.00
27490,14.70,0.30,2051,0.00,0.00,16,40.12,40.00,9.43,20.40,-0.89,1.00
27665,14.81,0.30,2098,0.00,0.00,16,41.17,41.00,9.43,21.09,-0.58,1.00
27823,14.93,0.32,2208,0.00,0.00,16,42.23,42.00,9.43,23.25,-0.89,1.02
28010,15.04,0.34,2287,0.00,0.00,16,43.28,42.50,9.72,24.90,-0.58,1.04
28183,15.04,0.35,2436,0.00,0.00,16,42.93,42.50,10.45,28.94,-0.27,1.08
28354,15.04,0.36,2548,0.00,0.00,16,42.23,42.00,10.45,30.72,0.35,1.08
41347,17.57,0.11,2485,0.00,0.00,16,-10.16,-10.50,3.48,9.09,-3.35,0.64
41519,21.13,0.11,2489,0.00,0.00,16,-10.16,-10.50,3.63,8.91,-3.35,0.64
41694,21.82,0.11,2477,0.00,0.00,16,-10.16,-10.50,3.63,8.78,-3.35,0.64
41862,21.94,0.10,2476,0.00,0.00,16,-10.16,-10.50,3.63,8.56,-3.35,0.64
42040,21.94,0.11,2436,0.00,0.00,16,-10.16,-10.50,3.63,8.52,-3.35,0.64
42217,21.94,0.10,2445,0.00,0.00,16,-10.16,-10.50,3.63,8.56,-3.04,0.64
42391,22.05,0.11,2398,0.00,0.00,16,-9.80,-10.00,3.63,8.47,-3.04,0.64
42561,22.05,0.10,2420,0.00,0.00,16,-10.16,-10.50,3.63,8.31,-3.04,0.64
42738,22.16,0.11,2386,0.00,0.00,16,-6.29,-7.00,3.63,8.35,-3.04,0.64
42912,22.05,0.09,2392,0.00,0.00,16,-10.16,-8.50,3.63,7.49,-3.04,0.64
45705,21.94,0.08,2038,0.00,0.00,16,14.10,14.00,3.19,5.68,-1.80,0.64
45870,22.05,0.08,2009,0.00,0.00,16,14.10,14.00,3.34,5.49,-1.80,0.64
46052,22.05,0.08,1959,0.00,0.00,16,14.10,14.00,3.34,5.27,-1.49,0.64
46226,22.05,0.08,1908,0.00,0.00,16,14.10,14.00,3.34,5.30,-1.49,0.64
46399,21.94,0.08,1848,0.00,0.00,16,14.10,14.00,3.34,5.04,-1.49,0.64
46572,21.94,0.09,1799,0.00,0.00,16,14.10,14.00,3.34,5.29,-1.49,0.64
46747,21.94,0.09,1771,0.00,0.00,16,14.10,14.00,3.34,5.29,-1.49,0.64
46919,21.94,0.09,1758,0.00,0.00,16,14.10,14.00,3.34,5.23,-1.49,0.64
47098,21.94,0.10,1657,0.00,0.00,16,14.10,14.00,3.34,5.27,-1.49,0.64
47270,22.05,0.10,1636,0.00,0.00,16,14.10,14.00,3.34,5.23,-1.49,0.64
47447,22.05,0.10,1538,0.00,0.00,16,14.10,22.00,3.48,5.21,-1.49,0.64
47620,21.94,0.13,1444,0.00,0.00,16,14.45,14.00,3.77,6.15,-1.49,0.72
47794,21.82,0.14,1419,0.00,0.00,16,17.62,16.50,4.50,6.73,-1.49,0.74
47967,22.05,0.15,1321,0.00,0.00,16,19.73,19.50,4.93,6.77,-1.49,0.74
48140,21.82,0.15,1388,0.00,0.00,16,23.59,23.50,5.08,6.92,-1.49,0.74
48315,20.67,0.16,1374,0.00,0.00,16,23.59,24.00,5.08,7.10,-1.49,0.74
48490,15.96,0.16,1372,0.00,0.00,16,24.30,24.00,5.37,7.21,-1.49,0.74
48664,15.27,0.16,1342,0.00,0.00,16,24.30,23.50,5.37,7.21,-1.49,0.74
48834,15.16,0.16,1389,0.00,0.00,16,25.00,24.50,5.51,7.33,-1.49,0.74
49009,15.16,0.16,1420,0.00,0.00,16,25.00,25.00,5.37,7.33,-1.49,0.74
49183,15.16,0.14,1450,0.00,0.00,16,25.00,25.00,5.37,5.92,-1.49,0.68
49358,15.04,0.11,1428,0.00,0.00,16,22.89,20.50,4.50,4.66,-1.49,0.68
49533,14.81,0.10,1418,0.00,0.00,16,20.08,19.00,4.06,4.73,-1.49,0.68
49703,14.13,0.10,1396,0.00,0.00,16,16.91,18.50,3.92,4.79,-1.49,0.68
49865,14.13,0.11,1404,0.00,0.00,16,14.45,15.50,3.77,4.95,-1.49,0.68
50049,14.24,0.11,1376,0.00,0.00,16,14.10,16.50,3.77,5.01,-1.49,0.68
50229,14.36,0.12,1337,0.00,0.00,16,14.10,14.00,3.77,5.14,-1.49,0.68
50400,14.36,0.12,1342,0.00,0.00,16,14.45,14.50,3.92,5.36,-1.49,0.68
50577,14.13,0.12,1304,0.00,0.00,16,15.51,15.50,4.06,5.33,-1.49,0.68
53414,14.01,0.19,1881,0.00,0.00,16,35.20,34.50,6.53,12.04,-1.49,0.84
53588,14.81,0.19,1962,0.00,0.00,16,36.25,36.00,6.38,12.48,-1.49,0.86
53763,14.93,0.20,2143,0.00,0.00,16,38.71,39.00,6.53,13.52,-2.11,0.90
53932,14.93,0.22,2209,0.00,0.00,16,41.17,41.00,6.96,16.22,-2.42,0.90
54110,14.81,0.23,2360,0.00,0.00,16,43.28,43.00,7.11,18.02,-2.42,0.90
54280,14.70,0.24,2439,0.00,0.00,16,44.34,44.00,7.40,19.73,-3.35,0.90
54453,14.59,0.19,2583,0.00,0.00,16,42.93,43.50,6.24,14.34,-3.64,0.76
54627,12.75,0.14,2580,0.00,0.00,16,11.29,6.50,5.08,11.93,-3.64,0.74
54794,12.52,0.13,2661,0.00,0.00,16,2.15,2.00,4.50,11.45,-3.94,0.74
54973,13.78,0.12,2678,0.00,0.00,16,1.80,1.50,4.35,11.66,-3.94,0.70
55149,13.90,0.11,2720,0.00,0.00,16,-9.10,-8.50,3.92,10.23,-3.94,0.68
55323,15.04,0.11,2664,0.00,0.00,16,-10.16,-9.50,3.77,9.83,-4.25,0.64
55494,15.04,0.11,2686,0.00,0.00,16,-10.16,-10.50,3.48,9.70,-3.94,0.64
55669,17.92,0.11,2634,0.00,0.00,16,-10.16,-10.50,3.63,9.66,-3.94,0.64
55841,20.33,0.11,2676,0.00,0.00,16,-10.16,-10.50,3.63,9.61,-3.64,0.64
56016,21.94,0.11,2603,0.00,0.00,16,-10.16,-10.50,3.63,9.53,-3.94,0.64
56193,21.94,0.11,2649,0.00,0.00,16,-10.16,-10.50,3.63,9.26,-3.94,0.64
56369,22.05,0.11,2608,0.00,0.00,16,-10.16,-10.50,3.63,9.31,-3.94,0.64
56540,22.05,0.10,2597,0.00,0.00,16,-10.16,-10.50,3.63,9.00,-3.64,0.64
56714,21.94,0.10,2568,0.00,0.00,16,-10.16,-10.50,3.63,8.99,-3.64,0.64
56889,21.94,0.11,2527,0.00,0.00,16,-10.16,-10.50,3.63,9.00,-3.64,0.64
57061,21.94,0.11,2476,0.00,0.00,16,-10.16,-10.50,3.63,8.82,-3.35,0.64
57240,21.94,0.11,2419,0.00,0.00,16,-10.16,-10.50,3.63,8.74,-3.04,0.64
57408,21.94,0.11,2387,0.00,0.00,16,-2.07,-7.00,3.63,8.39,-3.04,0.64
57582,21.94,0.10,2323,0.00,0.00,16,9.53,9.50,3.63,7.66,-2.73,0.64
57755,21.94,0.09,2268,0.00,0.00,16,15.51,15.50,3.48,7.21,-2.73,0.64
57922,21.94,0.09,2230,0.00,0.00,16,15.16,15.00,3.48,6.66,-2.42,0.64
58101,22.05,0.09,2166,0.00,0.00,16,14.80,14.50,3.34,6.15,-2.11,0.64
58277,22.05,0.08,2132,0.00,0.00,16,14.45,14.50,3.34,5.87,-2.11,0.64
58451,22.05,0.08,2044,0.00,0.00,16,14.10,14.00,3.34,5.74,-2.11,0.64
58625,21.94,0.08,1970,0.00,0.00,16,14.10,14.00,3.34,5.55,-1.80,0.64
58795,21.94,0.09,1927,0.00,0.00,16,14.10,14.00,3.34,5.49,-1.49,0.64
58969,21.94,0.10,1714,0.00,0.00,16,14.10,14.00,3.34,5.36,-1.49,0.64
59146,22.05,0.13,1355,0.00,0.00,16,14.10,22.00,3.48,5.72,-1.49,0.64
59316,21.94,0.14,1161,0.00,0.00,16,14.10,22.00,3.92,5.52,-1.18,0.64
59493,22.05,0.12,1160,0.00,0.00,16,14.10,22.00,4.21,4.60,-1.18,0.64
59666,21.94,0.13,1080,0.00,0.00,16,14.10,22.00,4.21,4.60,-1.18,0.64
59830,21.94,0.13,1052,0.00,0.00,16,14.10,22.00,4.35,4.60,-1.18,0.64
60010,21.71,0.13,1022,0.00,0.00,16,14.10,22.00,4.50,4.26,-1.18,0.64
60183,18.60,0.13,982,0.00,0.00,16,14.10,22.00,4.50,4.21,-1.18,0.64
60358,15.96,0.13,957,0.00,0.00,16,14.10,22.00,4.64,4.24,-1.18,0.64
60533,14.93,0.13,957,0.00,0.00,16,14.10,22.00,4.93,4.26,-1.18,0.64
60705,14.70,0.14,959,0.00,0.00,16,14.10,22.00,5.08,4.29,-1.18,0.64
60878,14.59,0.14,956,0.00,0.00,16,14.10,21.00,5.08,4.43,-1.18,0.64
61056,14.70,0.14,976,0.00,0.00,16,14.10,18.00,5.22,4.55,-1.18,0.64
61228,14.70,0.13,1001,0.00,0.00,16,14.10,15.00,5.22,4.43,-1.18,0.64
61402,14.70,0.14,978,0.00,0.00,16,14.10,17.00,5.08,4.43,-1.18,0.64
61572,14.81,0.17,1009,0.00,0.00,16,14.10,14.00,5.22,5.85,-1.18,0.70
61748,14.93,0.15,1082,0.00,0.00,16,15.86,15.50,5.66,5.62,-1.18,0.70
61912,14.70,0.17,1189,0.00,0.00,16,17.97,17.50,5.80,6.73,-1.18,0.76
62095,14.24,0.18,1368,0.00,0.00,16,22.89,23.50,6.09,8.19,-1.49,0.76
62267,14.59,0.17,1531,0.00,0.00,16,27.81,27.00,5.95,8.36,-1.49,0.78
62443,14.81,0.18,1554,0.00,0.00,16,27.81,27.50,5.95,8.95,-1.49,0.80
62616,15.50,0.20,1525,0.00,0.00,16,28.16,28.00,6.09,10.08,-1.49,0.80
62786,15.27,0.20,1605,0.00,0.00,16,29.57,29.50,6.53,10.94,-1.49,0.82
62964,14.59,0.22,1649,0.00,0.00,16,30.62,30.50,6.82,11.66,-1.49,0.84
63136,14.70,0.22,1761,0.00,0.00,16,32.73,32.50,6.96,12.59,-1.49,0.86
63312,14.81,0.23,1786,0.00,0.00,16,34.14,33.50,7.11,13.52,-1.49,0.88
63485,14.93,0.23,1894,0.00,0.00,16,36.60,36.00,7.25,14.34,-1.49,0.90
63660,14.81,0.23,1991,0.00,0.00,16,38.01,38.00,7.40,15.19,-1.49,0.90
63836,14.70,0.26,2050,0.00,0.00,16,40.12,39.50,7.69,17.03,-1.80,0.94
64006,14.70,0.28,2128,0.00,0.00,16,41.52,41.50,8.27,19.58,-1.49,0.98
64179,14.70,0.30,2251,0.00,0.00,16,42.93,42.50,8.85,22.14,-0.89,1.00
64352,14.59,0.31,2309,0.00,0.00,16,43.63,43.50,9.29,24.02,-1.18,1.02
64527,14.81,0.32,2464,0.00,0.00,16,44.34,44.00,9.43,25.99,-1.49,1.02
64703,14.81,0.31,2552,0.00,0.00,16,43.98,43.50,9.29,26.62,-1.80,1.00
64871,14.93,0.29,2681,0.00,0.00,16,43.98,43.50,8.85,26.40,-2.73,1.00
65045,14.81,0.28,2800,0.00,0.00,16,43.98,43.50,8.56,26.31,-3.35,0.98
65223,14.70,0.26,2896,0.00,0.00,16,44.34,44.00,8.27,25.89,-3.94,0.96
65397,14.59,0.24,2986,0.00,0.00,16,44.34,44.00,7.69,24.13,-4.25,0.94
65567,14.47,0.23,3050,0.00,0.00,16,44.34,44.00,7.40,23.25,-4.25,0.92
65741,14.13,0.21,3136,0.00,0.00,16,44.34,44.00,7.11,22.49,-4.25,0.92
65904,14.24,0.20,3194,0.00,0.00,16,44.34,44.00,6.82,21.36,-4.25,0.88
66081,13.67,0.17,3208,0.00,0.00,16,25.00,24.50,6.24,17.86,-4.25,0.84
66253,13.44,0.16,3188,0.00,0.00,16,21.48,23.00,5.80,17.33,-4.25,0.84
66425,13.67,0.15,3133,0.00,0.00,16,13.05,13.00,5.37,15.62,-4.25,0.82
66597,13.67,0.15,3102,0.00,0.00,16,11.99,11.50,5.22,15.12,-4.25,0.80
66769,13.44,0.14,3102,0.00,0.00,16,6.02,6.00,5.08,14.15,-4.25,0.78
66941,13.44,0.12,2974,0.00,0.00,16,-3.48,-2.50,4.50,12.21,-4.25,0.74
67124,13.67,0.11,2933,0.00,0.00,16,-5.59,-6.50,4.35,12.37,-4.25,0.74
67300,13.78,0.13,2864,0.00,0.00,16,0.04,-1.50,4.50,12.19,-4.25,0.72
67472,14.24,0.12,2828,0.00,0.00,16,-4.88,-5.00,4.21,11.19,-4.25,0.68
67646,14.01,0.11,2758,0.00,0.00,16,-6.99,-7.00,3.92,10.74,-4.25,0.66
67819,15.16,0.11,2688,0.00,0.00,16,-10.16,-10.50,3.77,9.88,-3.94,0.64
67991,18.72,0.10,2620,0.00,0.00,16,-10.16,-10.50,3.77,8.73,-3.94,0.64
68168,21.25,0.11,2562,0.00,0.00,16,-10.16,-10.50,3.77,9.22,-3.94,0.64
68337,21.94,0.10,2446,0.00,0.00,16,-10.16,-10.50,3.77,8.60,-3.35,0.64
68515,21.94,0.10,2327,0.00,0.00,16,10.59,8.50,3.77,7.82,-3.04,0.64
68685,22.05,0.09,2307,0.00,0.00,16,15.51,13.50,3.63,7.41,-2.73,0.64
68855,21.94,0.10,2165,0.00,0.00,16,14.80,14.50,3.63,7.41,-2.42,0.66
69033,22.05,0.10,2117,0.00,0.00,16,15.16,15.00,3.77,7.70,-2.11,0.70
69207,22.05,0.11,2089,0.00,0.00,16,17.97,16.50,3.63,7.37,-2.11,0.70
69380,22.05,0.10,1999,0.00,0.00,16,23.59,23.50,3.48,6.95,-1.49,0.70
69550,20.79,0.11,1978,0.00,0.00,16,27.46,27.50,3.48,6.99,-1.80,0.70
69727,15.50,0.10,1939,0.00,0.00,16,31.33,30.50,3.63,6.95,-1.49,0.70
69890,12.98,0.11,1919,0.00,0.00,16,31.33,31.00,3.63,6.92,-1.49,0.70
70070,12.52,0.11,1915,0.00,0.00,16,31.68,31.00,3.63,6.81,-1.49,0.70
70246,12.63,0.10,1864,0.00,0.00,16,30.62,30.50,3.48,6.22,-1.49,0.68
70420,13.09,0.10,1862,0.00,0.00,16,27.11,27.00,3.48,6.07,-1.49,0.68
70593,13.55,0.11,1792,0.00,0.00,16,22.54,23.50,3.48,6.15,-1.49,0.68
70765,15.04,0.10,1765,0.00,0.00,16,18.67,18.50,3.63,6.11,-1.49,0.68
70925,18.38,0.11,1632,0.00,0.00,16,15.16,14.00,3.77,6.07,-1.49,0.68
71113,21.02,0.11,1626,0.00,0.00,16,14.10,14.00,3.92,6.11,-1.49,0.68
71286,21.94,0.12,1519,0.00,0.00,16,14.10,22.00,4.06,5.98,-1.49,0.68
71460,22.28,0.11,1456,0.00,0.00,16,14.10,22.00,4.21,5.33,-1.49,0.68
71633,22.16,0.11,1390,0.00,0.00,16,14.10,-3.00,4.21,5.21,-1.49,0.68
71809,22.28,0.12,1325,0.00,0.00,16,14.10,3.50,4.21,5.21,-1.49,0.68
71979,22.16,0.13,1244,0.00,0.00,16,14.10,9.00,4.06,5.14,-1.49,0.68
72150,22.16,0.12,1252,0.00,0.00,16,14.10,13.00,4.21,5.21,-1.49,0.68
72327,21.71,0.13,1204,0.00,0.00,16,14.10,19.00,4.21,5.08,-1.49,0.68
72496,19.64,0.13,1198,0.00,0.00,16,14.10,22.00,4.35,5.08,-1.18,0.68
72672,16.77,0.12,1212,0.00,0.00,16,14.10,21.00,4.35,4.88,-1.49,0.68
72842,15.04,0.12,1178,0.00,0.00,16,14.10,22.00,4.50,4.85,-1.18,0.68
73020,14.70,0.12,1159,0.00,0.00,16,14.10,22.00,4.64,4.75,-1.18,0.64
73193,14.47,0.11,1160,0.00,0.00,16,14.10,21.00,4.21,3.69,-1.18,0.64
73365,14.47,0.11,1096,0.00,0.00,16,14.10,22.00,4.06,3.85,-1.18,0.64
73540,14.47,0.12,1022,0.00,0.00,16,14.10,22.00,4.21,3.99,-1.18,0.64
73713,14.47,0.13,980,0.00,0.00,16,14.10,22.00,4.35,4.13,-1.18,0.64
73882,14.59,0.13,944,0.00,0.00,16,14.10,22.00,4.50,4.04,-1.18,0.64
74057,14.47,0.13,933,0.00,0.00,16,14.10,22.00,4.79,4.07,-1.18,0.64
