Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),CL/OL Fueling* (status),Engine Load*  (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),Fueling Final Base* (estimated AFR),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Intake Air Temperature (F),Manifold Absolute Pressure (psi),Manifold Relative Sea Level Pressure (Direct)* (psi relative sea level),Mass Airflow (g/s),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Target Boost* (psi relative sea level),Throttle Opening Angle (%),Throttle Sensor Voltage (V),Turbo Dynamics Integral Cumulative* (absolute %),Turbo Dynamics Proportional* (absolute %),AEM UEGO Wideband [9600 baud] (AFR Gasoline)
1388,-1.56,0.00,13.90,7,0.23,786,0.00,0.00,14.43,16,9.88,12.50,102,4.64,-10.06,3.05,1.22,0.00,-1.08,0.00,0.64,0.00,0.00,13.80
1475,-1.56,0.00,13.78,7,0.23,792,0.00,0.00,14.43,16,9.88,12.00,102,4.64,-10.06,3.05,1.22,0.00,-1.08,0.00,0.64,0.00,0.00,13.80
1562,-2.34,0.00,13.78,7,0.23,785,0.00,0.00,14.44,16,9.88,11.50,102,4.64,-10.04,3.05,1.20,0.00,-1.08,0.00,0.64,0.00,0.00,13.80
1648,-2.34,0.00,13.78,7,0.24,794,0.00,0.00,14.45,16,9.88,11.00,102,4.64,-10.02,3.07,1.22,0.00,-1.08,0.00,0.64,0.00,0.00,13.80
1735,-2.34,0.00,13.78,7,0.24,788,0.00,0.00,14.45,16,9.88,11.50,102,4.64,-10.02,3.09,1.22,0.00,-1.08,0.00,0.64,0.00,0.00,13.80
1822,-3.12,0.00,13.78,7,0.23,796,0.00,0.00,14.47,16,9.88,11.00,102,4.64,-10.02,3.14,1.22,0.00,-1.08,0.00,0.64,0.00,0.00,14.00
1909,-3.12,0.00,13.78,7,0.23,804,0.00,0.00,14.47,16,9.88,9.50,102,4.79,-10.02,3.12,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,13.90
1996,-3.12,0.00,13.78,7,0.24,789,0.00,0.00,14.47,16,9.88,11.00,102,4.79,-10.00,3.14,1.22,0.00,-1.08,0.00,0.64,0.00,0.00,13.90
2083,-3.12,0.00,13.78,7,0.24,795,0.00,0.00,14.48,16,9.88,10.00,102,4.79,-9.98,3.14,1.22,0.00,-1.08,0.00,0.64,0.00,0.00,13.90
2169,-3.12,0.00,13.78,7,0.23,798,0.00,0.00,14.49,16,9.88,10.00,102,4.79,-9.96,3.14,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.00
2256,-3.91,0.00,13.90,7,0.23,808,0.00,0.00,14.49,16,9.88,9.00,102,4.79,-9.96,3.16,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.00
2343,-3.91,0.00,13.90,7,0.24,802,0.00,0.00,14.50,16,9.88,9.50,102,4.79,-9.94,3.14,1.22,0.00,-1.08,0.00,0.64,0.00,0.00,14.00
2430,-3.91,0.00,14.01,7,0.24,790,0.00,0.00,14.51,16,9.88,10.50,102,4.79,-9.96,3.16,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.10
2516,-3.91,0.00,14.01,7,0.25,792,0.00,0.00,14.52,16,9.88,10.50,102,4.79,-9.94,3.16,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.20
2603,-3.91,0.00,14.01,7,0.24,777,0.00,0.00,14.52,16,9.88,11.50,102,4.79,-9.92,3.18,1.22,0.00,-1.08,0.00,0.64,0.00,0.00,14.20
2690,-3.91,0.00,14.13,7,0.24,791,0.00,0.00,14.52,16,9.88,10.50,102,4.79,-9.90,3.18,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.30
2777,-3.91,0.00,14.13,7,0.24,796,0.00,0.00,14.53,16,9.88,9.50,102,4.79,-9.88,3.23,1.22,0.00,-1.08,0.00,0.64,0.00,0.00,14.30
2863,-3.91,0.00,14.13,7,0.24,796,0.00,0.00,14.54,16,9.88,10.00,102,4.79,-9.86,3.23,1.22,0.00,-1.08,0.00,0.64,0.00,0.00,14.30
2950,-3.91,0.00,14.24,7,0.24,800,0.00,0.00,14.55,16,9.88,9.50,102,4.79,-9.86,3.23,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.40
3036,-3.91,0.00,14.24,7,0.24,798,0.00,0.00,14.56,16,9.88,9.50,102,4.79,-9.86,3.23,1.22,0.00,-1.08,0.00,0.64,0.00,0.00,14.40
3123,-3.91,0.00,14.36,7,0.25,803,0.00,0.00,14.56,16,9.88,9.50,102,4.79,-9.86,3.25,1.22,0.00,-1.08,0.00,0.64,0.00,0.00,14.50
3210,-3.91,0.00,14.36,7,0.25,784,0.00,0.00,14.56,16,9.88,11.00,102,4.79,-9.86,3.27,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.50
3297,-3.91,0.00,14.47,7,0.25,792,0.00,0.00,14.56,16,9.88,10.00,102,4.93,-9.84,3.30,1.22,0.00,-1.08,0.00,0.64,0.00,0.00,14.60
3383,-3.91,0.00,14.47,7,0.25,787,0.00,0.00,14.58,16,9.88,8.50,102,4.93,-9.82,3.27,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.60
3470,-3.91,0.00,14.59,7,0.24,798,0.00,0.00,14.59,16,9.88,9.50,102,4.93,-9.82,3.30,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.60
3558,-3.91,0.00,14.59,7,0.25,805,0.00,0.00,14.59,16,9.88,8.50,102,4.93,-9.82,3.30,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.70
3644,-3.91,0.00,14.59,7,0.24,809,0.00,0.00,14.60,16,9.88,8.00,102,4.93,-9.82,3.27,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.70
3731,-3.91,0.00,14.59,7,0.24,813,0.00,0.00,14.61,16,9.88,8.00,102,4.93,-9.82,3.30,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.70
3818,-3.12,0.00,14.59,7,0.25,806,0.00,0.00,14.61,16,9.88,9.00,102,4.93,-9.82,3.27,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.80
3904,-3.12,0.00,14.70,7,0.25,802,0.00,0.00,14.62,16,9.88,10.50,102,4.93,-9.82,3.33,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.80
3991,-3.12,0.00,14.70,7,0.25,790,0.00,0.00,14.62,16,9.88,9.50,102,4.93,-9.80,3.33,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.80
4078,-3.12,0.00,14.81,7,0.24,812,0.00,0.00,14.64,16,9.88,8.00,102,4.93,-9.82,3.33,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.80
4165,-3.12,0.00,14.81,7,0.25,825,0.00,0.00,14.64,16,9.88,7.00,102,4.93,-9.82,3.33,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.90
4251,-3.12,0.00,14.81,7,0.24,824,0.00,0.00,14.65,16,9.88,9.00,102,4.79,-9.84,3.33,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.90
4338,-3.12,0.00,14.81,7,0.25,806,0.00,0.00,14.66,16,9.88,9.50,102,4.79,-9.84,3.33,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.90
4425,-3.12,0.00,14.81,7,0.25,808,0.00,0.00,14.66,16,9.88,8.50,102,4.93,-9.82,3.33,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,15.00
4511,-3.12,0.00,14.81,7,0.24,812,0.00,0.00,14.66,16,9.88,8.00,102,4.79,-9.84,3.33,1.26,0.00,-1.08,0.00,0.64,0.00,0.00,14.90
4598,-3.12,0.00,14.70,7,0.24,825,0.00,0.00,14.68,16,9.88,7.50,102,4.93,-9.82,3.33,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,15.00
4685,-3.12,0.00,14.81,7,0.24,810,0.00,0.00,14.69,16,9.88,9.50,102,4.79,-9.86,3.33,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,15.00
4772,-3.12,0.00,14.81,7,0.24,813,0.00,0.00,14.69,16,9.88,9.00,102,4.79,-9.86,3.33,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.90
4859,-3.12,0.00,14.70,7,0.24,815,0.00,0.00,14.69,16,9.88,8.50,102,4.79,-9.86,3.30,1.26,0.00,-1.08,0.00,0.64,0.00,0.00,14.80
4945,-3.12,0.00,14.81,7,0.24,819,0.00,0.00,14.70,16,9.88,8.00,102,4.79,-9.86,3.30,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.80
5032,-2.34,0.00,14.81,7,0.24,819,0.00,0.00,14.70,16,9.88,8.50,102,4.79,-9.84,3.27,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.90
5119,-2.34,0.00,14.81,7,0.25,800,0.00,0.00,14.70,16,9.88,10.50,102,4.79,-9.86,3.33,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.90
5206,-2.34,0.00,14.81,7,0.25,808,0.00,0.00,14.70,16,9.88,9.50,102,4.79,-9.84,3.33,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.80
5293,-2.34,0.00,14.93,7,0.24,812,0.00,0.00,14.70,16,9.88,8.50,102,4.79,-9.84,3.33,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,15.10
5379,-2.34,0.00,14.81,7,0.25,821,0.00,0.00,14.70,16,9.88,8.00,102,4.79,-9.86,3.33,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,15.10
5466,-2.34,0.00,14.81,7,0.25,815,0.00,0.00,14.70,16,9.88,9.00,102,4.79,-9.84,3.33,1.26,0.00,-1.08,0.00,0.64,0.00,0.00,14.80
5553,-2.34,0.00,14.81,7,0.24,820,0.00,0.00,14.70,16,9.88,9.00,102,4.79,-9.86,3.33,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.90
5640,-2.34,0.00,14.81,7,0.25,816,0.00,0.00,14.70,16,9.88,9.00,102,4.79,-9.84,3.33,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,15.00
5725,-2.34,0.00,14.70,7,0.25,806,0.00,0.00,14.70,16,9.88,10.00,102,4.79,-9.84,3.33,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.90
5812,-2.34,0.00,14.81,7,0.24,814,0.00,0.00,14.70,16,9.88,9.50,102,4.79,-9.84,3.33,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.90
5900,-2.34,0.00,14.70,7,0.24,827,0.00,0.00,14.70,16,9.88,8.00,102,4.79,-9.84,3.30,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,15.00
5985,-2.34,0.00,14.70,7,0.24,825,0.00,0.00,14.70,16,9.88,8.00,102,4.79,-9.86,3.33,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,15.00
6073,-2.34,0.00,14.81,7,0.25,820,0.00,0.00,14.70,16,9.88,9.50,102,4.79,-9.84,3.33,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.90
6160,-2.34,0.00,14.70,7,0.25,810,0.00,0.00,14.70,16,9.88,10.00,102,4.79,-9.86,3.33,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.90
6247,-2.34,0.00,14.70,7,0.24,814,0.00,0.00,14.70,16,9.88,9.50,102,4.79,-9.84,3.33,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.90
6333,-2.34,0.00,14.70,7,0.23,823,0.00,0.00,14.70,16,9.88,7.00,102,4.79,-9.86,3.27,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.80
6420,-3.12,0.00,14.70,7,0.24,821,0.00,0.00,14.70,16,9.88,9.00,102,4.79,-9.92,3.27,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.90
6506,-2.34,0.00,14.70,7,0.25,823,0.00,0.00,14.70,16,9.88,9.00,102,4.79,-9.90,3.27,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.80
6594,-2.34,0.00,14.59,7,0.25,812,0.00,0.00,14.70,16,9.88,11.00,102,4.79,-9.90,3.30,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.80
6680,-2.34,0.00,14.70,7,0.24,814,0.00,0.00,14.70,16,9.88,9.50,102,4.79,-9.86,3.33,1.26,0.00,-1.08,0.00,0.64,0.00,0.00,14.80
6767,-2.34,0.00,14.59,7,0.25,818,0.00,0.00,14.70,16,9.88,9.50,102,4.79,-9.86,3.33,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.80
6854,-2.34,0.00,14.70,7,0.24,811,0.00,0.00,14.70,16,9.88,10.50,102,4.79,-9.86,3.33,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.80
6940,-2.34,0.00,14.70,7,0.24,820,0.00,0.00,14.70,16,9.88,9.00,102,4.79,-9.86,3.30,1.26,0.00,-1.08,0.00,0.64,0.00,0.00,14.80
7027,-2.34,0.00,14.70,7,0.24,824,0.00,0.00,14.70,16,9.88,8.50,102,4.79,-9.88,3.33,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.80
7114,-2.34,0.00,14.70,7,0.24,830,0.00,0.00,14.70,16,9.88,8.00,102,4.79,-9.92,3.30,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.80
7200,-2.34,0.00,14.70,7,0.24,814,0.00,0.00,14.70,16,9.88,9.50,102,4.79,-9.92,3.30,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.80
7287,-2.34,0.00,14.81,7,0.24,824,0.00,0.00,14.70,16,9.88,8.50,102,4.79,-9.92,3.30,1.26,0.00,-1.08,0.00,0.64,0.00,0.00,14.80
7373,-2.34,0.00,14.81,7,0.24,817,0.00,0.00,14.70,16,9.88,9.00,102,4.79,-9.88,3.33,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.80
7460,-2.34,0.00,14.70,7,0.24,824,0.00,0.00,14.70,16,9.88,10.00,102,4.79,-9.92,3.33,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.80
7547,-2.34,0.00,14.70,7,0.24,824,0.00,0.00,14.70,16,9.88,9.00,102,4.79,-9.92,3.30,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.80
7634,-2.34,0.00,14.70,7,0.24,816,0.00,0.00,14.70,16,9.88,8.00,102,4.79,-9.92,3.33,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.90
7721,-2.34,0.00,14.70,7,0.24,830,0.00,0.00,14.70,16,9.88,9.00,104,4.79,-9.92,3.33,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.80
7807,-2.34,0.00,14.70,7,0.24,830,0.00,0.00,14.70,16,9.88,8.00,104,4.79,-9.92,3.27,1.22,0.00,-1.08,0.00,0.64,0.00,0.00,14.80
7894,-2.34,0.00,14.70,7,0.24,828,0.00,0.00,14.70,16,9.88,8.50,104,4.79,-9.96,3.27,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.80
7981,-2.34,0.00,14.70,7,0.25,821,0.00,0.00,14.70,16,9.88,9.50,104,4.79,-9.92,3.33,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.80
8068,-2.34,0.00,14.70,7,0.24,814,0.00,0.00,14.70,16,9.88,10.00,104,4.79,-9.92,3.33,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.80
8155,-2.34,0.00,14.70,7,0.24,817,0.00,0.00,14.70,16,9.88,9.50,104,4.79,-9.90,3.30,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.70
8242,-2.34,0.00,14.70,7,0.24,818,0.00,0.00,14.70,16,9.88,8.50,104,4.79,-9.86,3.30,1.26,0.00,-1.08,0.00,0.64,0.00,0.00,14.80
8328,-2.34,0.00,14.81,7,0.24,818,0.00,0.00,14.70,16,9.88,9.50,104,4.79,-9.92,3.33,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.80
8415,-2.34,0.00,14.81,7,0.24,831,0.00,0.00,14.70,16,9.88,8.00,104,4.79,-9.94,3.27,1.22,0.00,-1.08,0.00,0.64,0.00,0.00,14.80
8501,-2.34,0.00,14.70,8,0.24,833,0.00,0.00,14.70,16,9.88,9.00,104,4.79,-9.94,3.27,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.80
8588,-2.34,0.00,14.81,8,0.24,826,0.00,0.00,14.70,16,9.88,9.00,104,4.79,-9.94,3.27,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.80
8674,-2.34,0.00,14.70,8,0.24,820,0.00,0.00,14.70,16,9.88,9.50,104,4.79,-9.92,3.27,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.80
8762,-2.34,0.00,14.70,8,0.24,823,0.00,0.00,14.70,16,9.88,10.00,104,4.79,-9.94,3.27,1.22,0.00,-1.08,0.00,0.64,0.00,0.00,14.90
8848,-2.34,0.00,14.70,8,0.24,828,0.00,0.00,14.70,16,9.88,8.50,104,4.79,-9.92,3.27,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,15.00
8935,-2.34,0.00,14.70,8,0.24,826,0.00,0.00,14.70,16,9.88,9.00,104,4.79,-9.96,3.27,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.90
9022,-2.34,0.00,14.70,8,0.24,829,0.00,0.00,14.70,16,9.88,10.50,104,4.79,-9.96,3.27,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.80
9109,-2.34,0.00,14.70,8,0.24,818,0.00,0.00,14.70,16,9.88,10.00,104,4.79,-9.94,3.27,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.80
9195,-2.34,0.00,14.81,8,0.24,817,0.00,0.00,14.70,16,9.88,10.00,104,4.79,-9.94,3.27,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.80
9281,-2.34,-0.78,14.81,8,0.24,816,0.00,0.00,14.70,16,9.88,9.50,104,4.79,-9.92,3.30,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.80
9368,-2.34,-0.78,14.70,8,0.24,824,0.00,0.00,14.70,16,9.88,9.50,104,4.79,-9.92,3.27,1.22,0.00,-1.08,0.00,0.64,0.00,0.00,14.90
9455,-2.34,-0.78,14.81,8,0.24,827,0.00,0.00,14.70,16,9.88,9.00,104,4.79,-9.94,3.27,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,15.00
9541,-2.34,-0.78,14.81,8,0.24,811,0.00,0.00,14.70,16,9.88,9.50,104,4.79,-9.94,3.27,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.80
9629,-2.34,-0.78,14.70,8,0.24,808,0.00,0.00,14.70,16,9.88,11.00,104,4.79,-9.92,3.30,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.80
9715,-2.34,-0.78,14.70,8,0.24,816,0.00,0.00,14.70,16,9.88,10.00,104,4.79,-9.92,3.27,1.22,0.00,-1.08,0.00,0.64,0.00,0.00,14.70
9802,-2.34,-0.78,14.70,8,0.24,820,0.00,0.00,14.70,16,9.88,9.00,104,4.79,-9.92,3.27,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.80
9889,-2.34,-0.78,14.70,8,0.24,829,0.00,0.00,14.70,16,9.88,8.50,104,4.79,-9.92,3.27,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.80
9975,-2.34,-0.78,14.59,8,0.24,822,0.00,0.00,14.70,16,9.88,9.50,104,4.79,-9.94,3.25,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.90
10062,-2.34,-0.78,14.70,8,0.24,820,0.00,0.00,14.70,16,9.88,10.00,104,4.79,-9.92,3.27,1.22,0.00,-1.08,0.00,0.64,0.00,0.00,14.70
10149,-2.34,-0.78,14.70,8,0.24,817,0.00,0.00,14.70,16,9.88,8.50,104,4.79,-9.92,3.27,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.80
10235,-2.34,-0.78,14.70,8,0.24,820,0.00,0.00,14.70,16,9.88,9.50,104,4.79,-9.96,3.27,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.80
10322,-2.34,-0.78,14.70,8,0.24,823,0.00,0.00,14.70,16,9.88,9.50,104,4.79,-9.92,3.27,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.80
10409,-2.34,-0.78,14.70,8,0.24,807,0.00,0.00,14.70,16,9.88,10.50,104,4.79,-9.92,3.27,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.80
10495,-2.34,-0.78,14.70,8,0.24,819,0.00,0.00,14.70,16,9.88,9.50,104,4.79,-9.92,3.25,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.80
10582,-2.34,-0.78,14.70,8,0.24,816,0.00,0.00,14.70,16,9.88,10.50,104,4.79,-9.92,3.25,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.80
10669,-2.34,-0.78,14.70,8,0.24,811,0.00,0.00,14.70,16,9.88,11.50,104,4.79,-9.92,3.25,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.80
10756,-2.34,-0.78,14.59,8,0.24,808,0.00,0.00,14.70,16,9.88,10.50,104,4.79,-9.92,3.23,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.80
10842,-2.34,-0.78,14.59,8,0.24,802,0.00,0.00,14.70,16,9.88,11.00,104,4.79,-9.90,3.27,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.80
10929,-2.34,-0.78,14.59,8,0.24,815,0.00,0.00,14.70,16,9.88,9.50,104,4.79,-9.88,3.30,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.80
11016,-2.34,-0.78,14.59,8,0.24,820,0.00,0.00,14.70,16,9.88,9.50,104,4.79,-9.90,3.27,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.80
11103,-2.34,-0.78,14.59,8,0.24,818,0.00,0.00,14.70,16,9.88,9.50,104,4.79,-9.92,3.27,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.80
11190,-2.34,-0.78,14.70,8,0.24,819,0.00,0.00,14.70,16,9.88,9.50,104,4.79,-9.90,3.27,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.70
11276,-2.34,-0.78,14.70,8,0.24,806,0.00,0.00,14.70,16,9.88,10.50,104,4.79,-9.92,3.27,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.70
11363,-2.34,-0.78,14.70,8,0.24,818,0.00,0.00,14.70,16,9.88,9.50,104,4.79,-9.92,3.25,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.70
11449,-1.56,-0.78,14.81,8,0.23,820,0.00,0.00,14.70,16,9.88,8.00,104,4.79,-9.92,3.23,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.70
11536,-2.34,-0.78,14.70,8,0.24,809,0.00,0.00,14.70,16,9.88,10.50,104,4.79,-9.96,3.27,1.22,0.00,-1.08,0.00,0.64,0.00,0.00,14.70
11622,-2.34,-0.78,14.70,8,0.25,807,0.00,0.00,14.70,16,9.88,10.50,104,4.79,-9.92,3.27,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.80
11709,-2.34,-0.78,14.59,8,0.24,806,0.00,0.00,14.70,16,9.88,11.50,104,4.79,-9.92,3.27,1.26,0.00,-1.08,0.00,0.64,0.00,0.00,14.80
11797,-2.34,-0.78,14.59,8,0.25,800,0.00,0.00,14.70,16,9.88,11.00,104,4.79,-9.86,3.27,1.22,0.00,-1.08,0.00,0.64,0.00,0.00,14.80
11883,-2.34,-0.78,14.59,8,0.24,796,0.00,0.00,14.70,16,9.88,11.50,104,4.79,-9.86,3.27,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.80
11970,-2.34,-0.78,14.47,8,0.24,815,0.00,0.00,14.70,16,9.88,10.00,104,4.79,-9.86,3.27,1.24,0.00,-1.08,0.00,0.64,0.00,0.00,14.70
12057,-2.34,-0.78,14.59,8,0.24,816,0.00,0.00,14.70,16,9.88,9.50,104,4.79,-9.84,3.25,1.22,0.00,-1.08,0.00,0.64,0.00,0.00,14.80
