Time (msec),A/F Sensor #1 (AFR),Engine Load* (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Manifold Absolute Pressure (psi),Mass Airflow (g/s),Target Boost* (psi relative sea level),Throttle Sensor Voltage (V)
10984,14.70,0.12,823,0.00,0.00,16,14.10,14.00,5.37,3.42,-1.08,0.64
11159,14.70,0.13,822,0.00,0.00,16,14.10,14.00,5.37,3.52,-1.08,0.64
11329,14.70,0.13,827,0.00,0.00,16,14.10,14.00,5.37,3.56,-1.08,0.64
11502,14.59,0.13,830,0.00,0.00,16,14.10,13.00,5.37,3.52,-1.08,0.64
11677,14.59,0.13,828,0.00,0.00,16,14.10,13.50,5.37,3.56,-1.08,0.64
14479,15.04,0.12,857,0.00,0.00,16,14.10,13.00,5.22,3.45,-1.08,0.64
14652,15.04,0.12,843,0.00,0.00,16,14.10,13.50,5.08,3.38,-1.08,0.64
14826,15.04,0.12,842,0.00,0.00,16,14.10,13.50,5.08,3.45,-1.08,0.64
14999,14.81,0.13,830,0.00,0.00,16,14.10,13.50,5.08,3.47,-1.08,0.66
15171,14.70,0.14,820,0.00,0.00,16,14.10,15.50,5.22,3.67,-1.08,0.66
15340,14.47,0.16,809,0.00,0.00,16,14.10,16.50,5.51,4.04,-1.08,0.68
15516,14.36,0.18,812,0.00,0.00,16,14.80,13.50,5.80,5.21,-1.08,0.72
15688,14.13,0.22,864,0.00,0.00,16,17.62,16.50,6.82,6.22,-1.08,0.76
15866,13.09,0.20,1063,0.00,0.00,16,20.43,20.00,7.55,7.17,-1.08,0.78
16039,12.17,0.19,1229,0.00,0.00,16,22.54,21.50,7.40,7.70,-1.39,0.78
16210,13.09,0.20,1270,0.00,0.00,16,22.54,22.50,7.11,7.94,-1.39,0.80
16382,15.27,0.21,1298,0.00,0.00,16,24.30,22.50,7.11,9.09,-1.39,0.82
16557,16.08,0.21,1342,0.00,0.00,16,25.70,25.00,7.40,9.84,-1.39,0.82
16727,15.39,0.21,1461,0.00,0.00,16,27.11,26.00,7.55,10.08,-1.39,0.84
16900,14.70,0.18,1536,0.00,0.00,16,27.46,27.50,6.96,4.58,-1.39,0.64
17074,14.70,0.09,1696,0.00,0.00,16,19.02,20.00,4.35,3.70,-1.39,0.64
17244,13.55,0.09,1577,0.00,0.00,16,14.10,14.00,3.63,4.46,-1.39,0.66
17421,13.55,0.10,1434,0.00,0.00,16,14.10,14.00,3.63,4.43,-1.39,0.64
17593,13.78,0.10,1308,0.00,0.00,16,14.10,22.00,3.48,4.29,-1.39,0.64
17764,14.24,0.11,1208,0.00,0.00,16,14.10,22.00,3.48,4.37,-1.39,0.64
17936,14.70,0.12,1143,0.00,0.00,16,14.10,22.00,3.63,4.26,-1.08,0.64
18110,14.59,0.13,1020,0.00,0.00,16,14.10,22.00,3.92,4.21,-1.08,0.64
18283,13.67,0.13,924,0.00,0.00,16,14.10,22.00,4.06,3.96,-1.08,0.66
18454,13.21,0.13,877,0.00,0.00,16,14.10,22.00,4.35,3.60,-1.08,0.64
18626,12.63,0.12,838,0.00,0.00,16,14.10,22.00,4.79,3.45,-1.08,0.64
18801,12.29,0.12,819,0.00,0.00,16,14.10,22.00,4.93,3.36,-1.08,0.66
18973,12.06,0.13,788,0.00,0.00,16,14.10,22.00,5.08,3.36,-1.08,0.64
19146,12.29,0.14,750,0.00,0.00,16,14.10,22.00,5.22,3.45,-1.08,0.64
19317,12.52,0.14,748,0.00,0.00,16,14.10,22.00,5.37,3.52,-1.08,0.64
22199,14.59,0.28,1671,0.00,0.00,16,31.68,31.50,9.14,15.55,-1.39,0.94
22369,14.47,0.23,1668,0.00,0.00,16,30.62,30.50,7.69,8.05,-1.39,0.64
22545,13.44,0.12,1726,0.00,0.00,16,19.73,19.50,4.50,3.60,-1.39,0.64
22720,12.40,0.09,1680,0.00,0.00,16,14.10,14.00,3.63,5.72,-1.39,0.64
22895,12.06,0.12,1498,0.00,0.00,16,14.10,14.00,3.48,5.87,-1.39,0.64
23065,12.17,0.12,1342,0.00,0.00,16,14.10,22.00,3.34,5.30,-1.39,0.66
23242,12.17,0.16,1257,0.00,0.00,16,14.80,14.00,3.63,7.30,-1.39,0.74
23415,12.06,0.25,1224,0.00,0.00,16,23.24,19.00,6.09,10.23,-1.39,0.86
23590,11.48,0.23,1542,0.00,0.00,16,28.87,28.00,7.40,12.04,-1.39,0.88
23763,13.78,0.22,1662,0.00,0.00,16,31.33,30.50,7.98,12.59,-1.39,0.88
23935,17.11,0.22,1745,0.00,0.00,16,32.73,32.00,7.69,12.64,-1.39,0.88
24110,18.38,0.21,1904,0.00,0.00,16,35.90,34.00,7.55,13.20,-1.39,0.88
24291,16.19,0.20,1988,0.00,0.00,16,37.66,37.00,7.25,13.39,-1.70,0.90
24465,15.04,0.21,2011,0.00,0.00,16,38.01,37.50,7.11,13.78,-1.70,0.90
24639,15.27,0.22,1936,0.00,0.00,16,36.95,37.00,7.25,14.47,-1.39,0.92
24810,15.04,0.24,1872,0.00,0.00,16,35.55,35.50,7.69,14.66,-1.39,0.92
24988,14.81,0.26,1749,0.00,0.00,16,33.09,33.00,8.13,15.19,-1.39,0.92
25158,14.70,0.28,1635,0.00,0.00,16,30.98,31.00,8.56,15.19,-1.39,0.94
25334,14.36,0.30,1539,0.00,0.00,16,30.98,30.50,9.43,15.26,-1.39,0.94
25508,14.36,0.32,1442,0.00,0.00,16,30.62,30.00,10.01,15.11,-1.39,0.94
25681,14.47,0.33,1360,0.00,0.00,16,29.57,29.50,10.45,15.06,-1.39,0.94
25853,14.70,0.32,1380,0.00,0.00,16,30.98,29.50,10.88,15.06,-1.39,0.96
26031,14.81,0.31,1530,0.00,0.00,16,31.68,31.00,10.74,15.92,-1.08,0.98
26205,15.50,0.33,1635,0.00,0.00,16,35.55,33.50,10.88,18.71,-0.77,1.02
26378,15.50,0.33,1778,0.00,0.00,16,36.95,36.00,11.03,19.74,0.15,1.04
26550,15.27,0.34,1951,0.00,0.00,16,39.06,38.50,11.03,21.89,1.08,1.08
26722,15.04,0.34,2036,0.00,0.00,16,40.82,39.50,11.32,23.83,1.70,1.12
26895,15.04,0.35,2200,0.00,0.00,16,41.88,41.50,11.46,25.90,1.70,1.12
27067,15.04,0.35,2376,0.00,0.00,16,43.28,42.00,11.61,27.87,2.01,1.12
30015,22.97,0.21,1450,0.00,0.00,16,25.00,23.00,6.09,9.84,-1.39,0.86
30189,12.29,0.22,1834,0.00,0.00,16,37.66,34.50,7.40,14.73,-1.39,0.92
30364,13.32,0.23,2125,0.00,0.00,16,40.47,40.00,7.69,16.00,-2.01,0.94
30538,14.47,0.26,2177,0.00,0.00,16,41.88,41.50,8.27,18.64,-2.11,0.96
30714,13.78,0.34,2131,0.00,0.00,16,40.47,41.00,9.43,23.55,1.08,1.06
30886,13.09,0.33,1974,0.00,0.00,16,40.12,39.00,10.88,22.88,1.39,1.10
31059,14.36,0.37,2058,0.00,0.00,16,38.71,38.00,11.32,25.48,2.32,1.14
31232,14.70,0.38,2117,0.00,0.00,16,38.01,38.00,12.04,27.25,3.25,1.18
31407,14.47,0.39,2192,0.00,0.00,16,38.01,38.00,12.48,28.61,3.56,1.20
31579,14.93,0.40,2264,0.00,0.00,16,37.66,38.00,12.62,30.02,4.18,1.22
31756,15.04,0.40,2322,0.00,0.00,16,38.36,38.50,12.77,30.69,4.49,1.22
31927,14.93,0.40,2400,0.00,0.00,16,39.41,39.00,12.77,31.92,3.73,1.18
32108,14.93,0.39,2482,0.00,0.00,16,40.12,39.50,12.62,31.92,2.49,1.16
32282,14.81,0.38,2513,0.00,0.00,16,40.82,40.00,12.33,32.37,1.28,1.14
32457,14.81,0.38,2604,0.00,0.00,16,40.47,40.00,12.04,32.71,1.28,1.12
32630,14.81,0.38,2664,0.00,0.00,16,40.47,40.00,11.90,33.45,1.28,1.12
32805,14.70,0.37,2691,0.00,0.00,16,41.52,41.00,11.75,32.60,0.66,1.12
32978,14.81,0.37,2765,0.00,0.00,16,41.52,41.50,11.46,33.08,0.35,1.10
33152,15.27,0.35,2809,0.00,0.00,16,42.23,41.50,11.32,32.84,-0.27,1.08
33325,14.81,0.33,2872,0.00,0.00,16,42.58,42.50,10.88,32.48,-0.27,1.08
33499,14.70,0.32,2932,0.00,0.00,16,42.93,42.50,10.45,31.48,-1.49,1.02
33673,13.09,0.20,2943,0.00,0.00,16,43.28,44.00,8.27,9.75,-4.25,0.66
33845,11.37,0.12,2830,0.00,0.00,16,-6.29,-6.50,4.35,11.50,-4.25,0.66
34020,11.83,0.15,2504,0.00,0.00,16,-10.16,-10.50,3.92,12.70,-3.64,0.64
34193,14.93,0.14,2294,0.00,0.00,16,15.16,15.50,4.06,10.13,-2.73,0.64
34364,18.83,0.13,1973,0.00,0.00,16,14.10,14.00,3.77,8.36,-1.49,0.66
34541,22.97,0.13,1724,0.00,0.00,16,14.10,14.00,3.63,7.50,-1.49,0.64
34715,23.31,0.16,1525,0.00,0.00,16,14.10,14.00,3.77,7.78,-1.49,0.64
34886,23.77,0.17,1236,0.00,0.00,16,14.10,22.00,4.06,6.77,-1.18,0.66
37673,13.21,0.18,2164,0.00,0.00,16,35.55,35.50,7.40,13.14,-2.11,0.86
37847,13.55,0.17,2179,0.00,0.00,16,31.68,33.00,6.67,12.37,-2.11,0.84
38021,13.90,0.17,2173,0.00,0.00,16,29.92,30.00,6.24,12.10,-2.11,0.82
38194,13.67,0.16,2180,0.00,0.00,16,27.46,27.00,5.95,11.51,-2.11,0.82
38367,13.78,0.15,2170,0.00,0.00,16,24.65,27.00,5.95,11.19,-2.11,0.82
38541,13.67,0.15,2187,0.00,0.00,16,24.65,25.00,5.80,10.59,-2.42,0.82
38714,14.36,0.15,2166,0.00,0.00,16,25.70,27.50,5.80,11.19,-2.42,0.82
38885,13.90,0.15,2182,0.00,0.00,16,24.30,26.00,5.80,11.15,-2.11,0.82
39061,13.90,0.15,2190,0.00,0.00,16,25.35,24.00,5.66,10.89,-2.42,0.82
39235,13.67,0.15,2179,0.00,0.00,16,23.24,25.50,5.66,10.64,-2.42,0.82
39408,13.78,0.15,2194,0.00,0.00,16,24.65,25.00,5.66,11.15,-2.11,0.82
39581,13.55,0.15,2190,0.00,0.00,16,26.76,25.00,5.66,11.05,-2.11,0.82
39754,13.55,0.15,2186,0.00,0.00,16,25.00,25.00,5.66,10.99,-2.42,0.82
39926,13.67,0.15,2176,0.00,0.00,16,26.05,25.00,5.66,10.85,-2.11,0.82
40101,14.01,0.15,2173,0.00,0.00,16,27.46,26.00,5.66,10.79,-2.11,0.82
40275,14.01,0.15,2176,0.00,0.00,16,26.76,25.00,5.66,10.94,-2.11,0.82
40448,13.55,0.15,2176,0.00,0.00,16,24.65,25.50,5.66,10.89,-2.42,0.82
40622,13.78,0.15,2180,0.00,0.00,16,25.00,24.00,5.66,10.69,-2.11,0.82
40804,13.90,0.14,2178,0.00,0.00,16,21.84,22.50,5.66,10.23,-2.42,0.82
40972,14.01,0.14,2194,0.00,0.00,16,23.24,22.50,5.51,10.54,-2.42,0.82
41144,14.36,0.15,2173,0.00,0.00,16,24.65,24.00,5.66,10.69,-2.11,0.82
41316,14.13,0.15,2179,0.00,0.00,16,26.41,25.00,5.51,10.85,-2.11,0.82
41492,14.01,0.15,2188,0.00,0.00,16,25.35,24.50,5.51,10.89,-2.42,0.82
41664,13.55,0.15,2192,0.00,0.00,16,25.35,24.00,5.51,10.89,-2.11,0.82
41840,13.78,0.15,2178,0.00,0.00,16,25.00,23.50,5.51,10.49,-2.11,0.82
42013,13.67,0.15,2183,0.00,0.00,16,25.35,23.50,5.51,10.49,-2.11,0.82
42186,13.90,0.14,2181,0.00,0.00,16,23.59,24.50,5.51,10.45,-2.11,0.82
42359,13.67,0.15,2176,0.00,0.00,16,25.00,25.00,5.51,10.78,-2.42,0.82
42531,14.01,0.15,2181,0.00,0.00,16,24.65,23.50,5.51,10.64,-2.11,0.82
42705,13.90,0.14,2160,0.00,0.00,16,22.89,27.00,5.51,10.43,-2.11,0.82
45488,14.01,0.10,2094,0.00,0.00,16,24.30,22.50,3.92,6.88,-1.80,0.74
45661,13.90,0.10,2062,0.00,0.00,16,26.05,21.50,3.92,6.99,-1.80,0.74
45836,14.01,0.10,2085,0.00,0.00,16,26.76,23.50,3.92,6.73,-1.80,0.74
46009,13.78,0.11,2064,0.00,0.00,16,27.81,26.00,3.92,6.26,-1.80,0.74
46184,13.90,0.08,2051,0.00,0.00,16,29.22,25.00,3.92,6.66,-1.80,0.74
46358,14.01,0.10,2046,0.00,0.00,16,28.87,27.50,3.77,6.37,-1.80,0.74
46532,14.59,0.09,2032,0.00,0.00,16,28.52,29.00,3.77,6.11,-1.80,0.74
46706,14.24,0.09,2028,0.00,0.00,16,28.87,29.50,3.77,6.51,-1.80,0.74
46877,13.90,0.09,2002,0.00,0.00,16,32.38,32.00,3.77,6.15,-1.80,0.74
47053,14.13,0.10,1998,0.00,0.00,16,32.73,32.50,3.77,6.51,-1.80,0.74
47227,14.47,0.11,1978,0.00,0.00,16,32.38,32.00,3.92,7.06,-1.49,0.76
47402,14.59,0.13,1997,0.00,0.00,16,33.79,33.00,4.35,8.11,-1.49,0.78
47575,14.70,0.14,1957,0.00,0.00,16,33.79,33.00,4.79,8.82,-1.49,0.82
47750,14.13,0.15,1962,0.00,0.00,16,34.49,34.00,5.37,10.45,-1.49,0.84
47925,14.47,0.16,1970,0.00,0.00,16,34.84,34.50,5.66,10.43,-1.49,0.84
48097,14.59,0.16,1966,0.00,0.00,16,35.20,34.50,5.95,10.49,-1.49,0.84
48267,14.59,0.16,1956,0.00,0.00,16,35.20,34.50,5.95,10.69,-1.49,0.84
48440,15.04,0.15,1967,0.00,0.00,16,34.84,34.50,5.95,10.48,-1.49,0.82
48617,14.70,0.15,1983,0.00,0.00,16,34.49,34.00,5.66,9.79,-1.49,0.82
48791,14.47,0.14,1967,0.00,0.00,16,34.49,34.00,5.37,9.56,-1.49,0.82
48966,14.59,0.14,1981,0.00,0.00,16,34.14,34.00,5.37,9.39,-1.49,0.82
49134,14.81,0.14,1984,0.00,0.00,16,34.14,33.50,5.37,9.43,-1.80,0.82
49297,14.81,0.14,1987,0.00,0.00,16,34.14,34.00,5.37,9.48,-1.80,0.82
49469,14.59,0.14,1994,0.00,0.00,16,34.14,33.50,5.37,9.26,-1.80,0.82
49656,14.70,0.14,2007,0.00,0.00,16,34.49,33.50,5.37,9.65,-1.80,0.82
49833,14.70,0.14,2001,0.00,0.00,16,34.49,34.00,5.37,9.56,-1.49,0.82
50005,14.47,0.14,2010,0.00,0.00,16,34.14,34.00,5.37,9.48,-1.49,0.82
50176,14.47,0.14,2017,0.00,0.00,16,33.44,33.00,5.37,9.70,-1.80,0.82
50352,14.81,0.14,2006,0.00,0.00,16,33.79,34.00,5.37,9.35,-1.80,0.82
50527,14.59,0.14,1997,0.00,0.00,16,33.79,34.00,5.37,9.48,-1.80,0.82
50698,14.24,0.14,1996,0.00,0.00,16,34.49,34.00,5.37,9.57,-1.80,0.82
50871,14.47,0.14,1996,0.00,0.00,16,34.49,33.50,5.37,9.35,-1.80,0.82
51047,14.81,0.13,2014,0.00,0.00,16,33.44,33.00,5.37,9.43,-1.80,0.82
51217,14.81,0.14,1999,0.00,0.00,16,33.79,33.50,5.37,9.56,-1.80,0.82
51390,14.81,0.14,2018,0.00,0.00,16,33.44,33.00,5.22,8.91,-1.80,0.74
51567,14.59,0.09,1988,0.00,0.00,16,29.22,31.00,4.35,4.63,-1.49,0.66
51741,14.24,0.07,1999,0.00,0.00,16,18.32,22.50,3.34,4.95,-1.49,0.66
51915,14.47,0.08,1994,0.00,0.00,16,14.10,14.00,3.34,5.30,-1.49,0.64
52088,16.54,0.09,1950,0.00,0.00,16,14.10,14.00,3.34,5.08,-1.49,0.66
52258,20.10,0.08,1965,0.00,0.00,16,14.10,14.00,3.34,4.95,-1.49,0.64
52435,22.28,0.07,1906,0.00,0.00,16,14.10,14.00,3.34,4.51,-1.49,0.64
52610,23.54,0.08,1855,0.00,0.00,16,14.10,14.00,3.34,4.63,-1.49,0.66
52783,23.54,0.08,1831,0.00,0.00,16,14.10,14.00,3.34,4.97,-1.49,0.66
52959,23.66,0.08,1787,0.00,0.00,16,14.10,14.00,3.34,4.95,-1.49,0.66
53131,23.66,0.08,1739,0.00,0.00,16,14.10,14.00,3.34,4.91,-1.49,0.66
53306,23.89,0.08,1701,0.00,0.00,16,14.10,14.00,3.34,4.79,-1.49,0.66
53476,23.77,0.10,1449,0.00,0.00,16,14.10,14.00,3.48,4.69,-1.49,0.66
53653,23.54,0.13,1220,0.00,0.00,16,14.10,22.00,3.63,5.23,-1.18,0.64
53828,23.66,0.11,1218,0.00,0.00,16,14.10,22.00,3.77,4.35,-1.49,0.64
53998,23.77,0.12,1135,0.00,0.00,16,14.10,22.00,3.77,4.40,-1.18,0.64
54173,23.31,0.12,1077,0.00,0.00,16,14.10,22.00,3.92,4.10,-1.18,0.64
54347,23.31,0.12,1020,0.00,0.00,16,14.10,22.00,4.06,4.07,-1.18,0.64
54523,21.59,0.12,984,0.00,0.00,16,14.10,22.00,4.21,3.96,-1.18,0.66
54695,15.16,0.11,948,0.00,0.00,16,14.10,22.00,4.35,3.47,-1.18,0.64
54870,13.44,0.10,919,0.00,0.00,16,14.10,22.00,4.50,3.38,-1.18,0.64
55043,12.29,0.10,881,0.00,0.00,16,14.10,22.00,4.64,3.05,-1.18,0.64
55217,11.94,0.11,803,0.00,0.00,16,14.10,22.00,4.64,3.33,-1.18,0.64
55392,12.17,0.13,794,0.00,0.00,16,14.10,22.00,4.93,3.45,-1.18,0.64
55566,12.63,0.12,822,0.00,0.00,16,14.10,21.00,5.08,3.28,-1.18,0.64
55762,13.44,0.11,822,0.00,0.00,16,14.10,20.00,5.22,3.13,-1.18,0.66
55933,14.13,0.21,808,0.00,0.00,16,15.16,14.00,5.51,5.65,-1.18,0.76
56109,14.59,0.25,931,0.00,0.00,16,19.73,18.50,7.25,7.61,-1.18,0.78
56282,13.78,0.20,1357,0.00,0.00,16,26.76,22.50,7.84,9.86,-1.49,0.86
56457,14.13,0.22,1620,0.00,0.00,16,32.38,29.50,8.13,12.64,-1.49,0.88
56629,16.31,0.21,1962,0.00,0.00,16,38.01,37.00,7.55,12.75,-1.80,0.88
56805,15.73,0.20,2211,0.00,0.00,16,39.77,37.00,7.25,14.66,-2.42,0.90
56976,15.16,0.21,2306,0.00,0.00,16,41.88,41.50,7.40,16.66,-2.73,0.92
57153,14.93,0.23,2202,0.00,0.00,16,41.17,41.00,7.84,16.66,-2.42,0.94
57325,14.59,0.25,2160,0.00,0.00,16,41.52,41.00,8.27,18.10,-2.11,0.94
57500,14.13,0.26,2151,0.00,0.00,16,41.88,41.50,8.56,18.33,-2.11,0.96
57674,14.24,0.28,2140,0.00,0.00,16,41.52,41.50,8.85,19.66,-1.49,0.98
57848,13.90,0.28,2014,0.00,0.00,16,40.12,40.50,9.14,18.72,-1.18,0.98
58022,13.90,0.30,1916,0.00,0.00,16,37.30,38.00,9.29,18.41,-1.18,0.98
58196,14.13,0.32,1732,0.00,0.00,16,35.20,34.50,9.87,17.95,-0.89,1.00
58366,14.01,0.33,1608,0.00,0.00,16,33.44,34.50,10.45,17.20,-0.89,1.00
58542,14.13,0.36,1463,0.00,0.00,16,31.33,31.50,11.17,17.35,-0.89,1.00
58715,14.24,0.37,1418,0.00,0.00,16,29.57,29.50,11.61,17.19,-0.89,1.00
58894,14.70,0.36,1440,0.00,0.00,16,30.27,31.50,11.61,17.26,-0.89,1.00
59069,14.93,0.35,1460,0.00,0.00,16,32.03,31.50,11.75,17.33,-0.89,1.00
59242,14.81,0.36,1473,0.00,0.00,16,32.38,32.00,11.61,17.55,-0.89,1.00
59416,14.70,0.35,1506,0.00,0.00,16,33.09,33.00,11.61,17.42,-0.89,1.00
59587,14.81,0.32,1533,0.00,0.00,16,32.38,32.50,11.03,15.19,-1.49,0.86
59762,14.47,0.24,1546,0.00,0.00,16,29.22,29.00,8.71,9.70,-1.49,0.80
59936,13.44,0.20,1538,0.00,0.00,16,28.16,28.50,7.55,8.78,-1.49,0.78
60110,13.55,0.17,1556,0.00,0.00,16,28.16,28.00,6.67,8.52,-1.49,0.78
60280,14.36,0.16,1562,0.00,0.00,16,27.81,27.50,6.38,8.61,-1.49,0.78
60456,14.81,0.17,1567,0.00,0.00,16,28.16,28.00,6.38,9.00,-1.49,0.80
60620,15.04,0.17,1582,0.00,0.00,16,28.16,28.00,6.38,8.74,-1.49,0.80
60792,15.16,0.18,1578,0.00,0.00,16,28.52,28.00,6.38,9.22,-1.49,0.80
60964,15.16,0.17,1574,0.00,0.00,16,28.52,28.00,6.38,9.09,-1.49,0.80
61136,14.93,0.17,1604,0.00,0.00,16,28.52,28.50,6.38,8.95,-1.49,0.80
61326,14.70,0.16,1618,0.00,0.00,16,28.52,28.50,6.24,8.48,-1.49,0.80
61498,14.70,0.17,1587,0.00,0.00,16,29.22,28.50,6.24,9.09,-1.49,0.80
61669,14.81,0.17,1623,0.00,0.00,16,28.87,28.50,6.24,9.13,-1.49,0.80
61845,14.36,0.17,1630,0.00,0.00,16,29.22,28.50,6.24,9.04,-1.49,0.80
62016,14.36,0.16,1616,0.00,0.00,16,28.87,28.50,6.24,8.35,-1.49,0.80
62190,14.70,0.17,1634,0.00,0.00,16,28.87,29.00,6.09,9.13,-1.49,0.80
62364,14.93,0.17,1629,0.00,0.00,16,28.87,29.00,6.09,9.13,-1.49,0.80
62539,14.93,0.17,1622,0.00,0.00,16,28.87,28.50,6.09,8.91,-1.49,0.80
62714,14.59,0.16,1609,0.00,0.00,16,28.52,28.50,6.09,8.78,-1.49,0.80
62886,14.70,0.14,1635,0.00,0.00,16,28.16,28.50,5.95,5.27,-1.49,0.66
63059,14.81,0.08,1600,0.00,0.00,16,17.97,20.00,4.21,2.58,-1.49,0.64
63235,15.73,0.08,1399,0.00,0.00,16,14.10,22.00,3.77,4.21,-1.49,0.66
63409,17.34,0.12,1226,0.00,0.00,16,14.10,22.00,3.92,4.69,-1.49,0.64
63583,17.34,0.11,1220,0.00,0.00,16,14.10,22.00,3.92,4.46,-1.49,0.64
63754,17.69,0.11,1166,0.00,0.00,16,14.10,22.00,3.92,4.29,-1.18,0.66
63928,16.54,0.11,1133,0.00,0.00,16,14.10,22.00,3.92,4.15,-1.18,0.64
64105,15.16,0.11,1074,0.00,0.00,16,14.10,22.00,3.92,3.78,-1.18,0.64
64276,12.98,0.11,1052,0.00,0.00,16,14.10,22.00,3.92,4.02,-1.18,0.64
64453,12.29,0.12,1022,0.00,0.00,16,14.10,22.00,3.92,3.91,-1.18,0.64
64623,12.06,0.12,991,0.00,0.00,16,14.10,22.00,4.06,3.80,-1.18,0.66
64798,11.83,0.12,962,0.00,0.00,16,14.10,22.00,4.06,3.78,-1.18,0.64
64972,11.94,0.12,928,0.00,0.00,16,14.10,22.00,4.21,3.76,-1.18,0.64
65148,11.94,0.12,917,0.00,0.00,16,14.10,22.00,4.35,3.52,-1.18,0.64
65318,11.94,0.11,903,0.00,0.00,16,14.10,22.00,4.35,3.36,-1.18,0.64
65495,11.94,0.10,890,0.00,0.00,16,14.10,22.00,4.35,3.10,-1.18,0.64
65667,12.29,0.10,839,0.00,0.00,16,14.10,22.00,4.50,2.81,-1.18,0.64
65842,12.52,0.12,764,0.00,0.00,16,14.10,22.00,4.64,2.99,-1.18,0.64
66013,12.75,0.12,774,0.00,0.00,16,14.10,22.00,4.93,3.13,-1.18,0.64
66189,13.21,0.12,755,0.00,0.00,16,14.10,22.00,5.08,3.05,-1.18,0.64
66362,14.01,0.13,754,0.00,0.00,16,14.10,22.00,5.22,3.27,-1.18,0.64
66536,14.47,0.12,738,0.00,0.00,16,14.10,22.00,5.37,2.83,-1.18,0.64
66709,15.04,0.13,726,0.00,0.00,16,14.10,22.00,5.66,3.27,-1.18,0.64
66878,15.96,0.14,772,0.00,0.00,16,14.10,18.50,5.80,3.70,-1.18,0.64
67054,16.42,0.13,842,0.00,0.00,16,14.10,10.50,5.66,3.56,-1.18,0.64
67228,16.77,0.13,798,0.00,0.00,16,14.10,15.50,5.66,3.47,-1.18,0.64
67399,17.00,0.12,849,0.00,0.00,16,14.10,10.00,5.66,3.56,-1.18,0.64
67576,16.88,0.12,829,0.00,0.00,16,14.10,13.00,5.51,3.38,-1.18,0.64
67749,16.65,0.14,810,0.00,0.00,16,14.10,14.50,5.66,3.76,-1.18,0.64
67924,16.54,0.12,870,0.00,0.00,16,14.10,8.00,5.66,3.58,-1.18,0.64
68095,16.31,0.11,838,0.00,0.00,16,14.10,13.00,5.51,3.22,-1.18,0.64
68271,16.31,0.14,820,0.00,0.00,16,14.10,14.00,5.51,3.76,-1.18,0.64
68444,16.54,0.13,854,0.00,0.00,16,14.10,11.00,5.66,3.76,-1.18,0.64
