Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),CL/OL Fueling* (status),Engine Load*  (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),Fueling Final Base* (estimated AFR),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Intake Air Temperature (F),Manifold Absolute Pressure (psi),Manifold Relative Sea Level Pressure (Direct)* (psi relative sea level),Mass Airflow (g/s),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Target Boost* (psi relative sea level),Throttle Opening Angle (%),Throttle Sensor Voltage (V),Turbo Dynamics Integral Cumulative* (absolute %),Turbo Dynamics Proportional* (absolute %),AEM UEGO Wideband [9600 baud] (AFR Gasoline)
3035,-1.56,0.00,15.04,8,0.27,820,0.00,0.00,14.68,16,9.88,10.00,64,5.22,-9.46,3.64,1.28,0.00,-1.18,0.00,0.64,0.00,0.00,15.10
3123,-2.34,0.00,14.93,8,0.27,816,0.00,0.00,14.69,16,9.88,9.50,64,5.22,-9.46,3.67,1.26,0.00,-1.18,0.00,0.64,0.00,0.00,15.00
3209,-1.56,0.00,15.04,8,0.27,816,0.00,0.00,14.69,16,9.88,9.50,64,5.22,-9.46,3.64,1.28,0.00,-1.18,0.00,0.64,0.00,0.00,15.00
3296,-2.34,0.00,14.93,8,0.27,820,0.00,0.00,14.69,16,9.88,8.00,64,5.22,-9.46,3.67,1.28,0.00,-1.18,0.00,0.64,0.00,0.00,15.00
3382,-1.56,0.00,14.93,8,0.26,821,0.00,0.00,14.70,16,9.88,9.50,64,5.22,-9.48,3.64,1.28,0.00,-1.18,0.00,0.64,0.00,0.00,15.00
3469,-1.56,0.00,14.93,8,0.27,823,0.00,0.00,14.70,16,9.88,9.00,64,5.22,-9.46,3.64,1.26,0.00,-1.18,0.00,0.64,0.00,0.00,15.00
3556,-1.56,0.00,15.04,8,0.27,824,0.00,0.00,14.70,16,9.88,9.50,64,5.22,-9.48,3.64,1.28,0.00,-1.18,0.00,0.64,0.00,0.00,15.00
3643,-1.56,0.00,14.93,8,0.27,830,0.00,0.00,14.70,16,9.88,8.50,64,5.22,-9.48,3.67,1.28,0.00,-1.18,0.00,0.64,0.00,0.00,15.00
3730,-1.56,0.00,14.93,8,0.26,832,0.00,0.00,14.70,16,9.88,8.00,64,5.22,-9.46,3.61,1.28,0.00,-1.18,0.00,0.64,0.00,0.00,15.00
3817,-1.56,0.00,14.93,8,0.26,829,0.00,0.00,14.70,16,9.88,10.00,64,5.22,-9.48,3.64,1.26,0.00,-1.18,0.00,0.64,0.00,0.00,15.00
3904,-1.56,0.00,14.93,8,0.26,816,0.00,0.00,14.70,16,9.88,8.50,64,5.22,-9.48,3.69,1.28,0.00,-1.18,0.00,0.64,0.00,0.00,15.00
3990,-1.56,0.00,14.93,8,0.26,826,0.00,0.00,14.70,16,9.88,9.50,64,5.22,-9.53,3.67,1.30,0.00,-1.18,0.00,0.64,0.00,0.00,15.00
4077,-1.56,0.00,14.81,8,0.27,834,0.00,0.00,14.70,16,9.88,10.50,64,5.22,-9.53,3.67,1.28,0.00,-1.18,0.00,0.64,0.00,0.00,15.00
4163,-1.56,0.00,14.81,8,0.26,815,0.00,0.00,14.70,16,9.88,9.00,64,5.22,-9.51,3.64,1.26,0.00,-1.18,0.00,0.64,0.00,0.00,15.00
4251,-1.56,0.00,14.81,8,0.26,824,0.00,0.00,14.70,16,9.88,9.50,64,5.22,-9.53,3.56,1.28,0.00,-1.18,0.00,0.64,0.00,0.00,14.90
4337,-1.56,0.00,14.81,8,0.26,820,0.00,0.00,14.70,16,9.88,10.50,64,5.22,-9.51,3.58,1.28,0.00,-1.18,0.00,0.64,0.00,0.00,14.90
4424,-1.56,0.00,14.81,8,0.26,817,0.00,0.00,14.70,16,9.88,9.50,64,5.22,-9.49,3.64,1.26,0.00,-1.18,0.00,0.64,0.00,0.00,14.80
4511,-0.78,0.00,14.81,8,0.26,820,0.00,0.00,14.70,16,9.88,9.50,64,5.22,-9.51,3.61,1.26,0.00,-1.18,0.00,0.64,0.00,0.00,14.80
4597,-0.78,0.00,14.81,8,0.26,822,0.00,0.00,14.70,16,9.88,8.50,64,5.22,-9.49,3.61,1.28,0.00,-1.18,0.00,0.64,0.00,0.00,14.80
4685,-0.78,0.00,14.81,8,0.26,830,0.00,0.00,14.70,16,9.88,9.50,64,5.22,-9.53,3.61,1.28,0.00,-1.18,0.00,0.64,0.00,0.00,14.90
4771,-0.78,0.00,14.81,8,0.26,825,0.00,0.00,14.70,16,9.88,9.50,64,5.22,-9.53,3.61,1.26,0.00,-1.18,0.00,0.64,0.00,0.00,14.90
4857,-0.78,0.00,14.81,8,0.26,830,0.00,0.00,14.70,16,9.88,8.50,64,5.22,-9.53,3.61,1.26,0.00,-1.18,0.00,0.64,0.00,0.00,14.90
4945,-0.78,0.00,14.81,8,0.26,832,0.00,0.00,14.70,16,9.88,8.00,64,5.08,-9.55,3.61,1.28,0.00,-1.18,0.00,0.64,0.00,0.00,14.90
5032,-1.56,0.00,14.70,8,0.26,832,0.00,0.00,14.70,16,9.88,9.00,64,5.08,-9.53,3.61,1.28,0.00,-1.18,0.00,0.64,0.00,0.00,14.80
5119,-1.56,0.00,14.70,8,0.26,836,0.00,0.00,14.70,16,9.88,10.00,64,5.08,-9.57,3.64,1.26,0.00,-1.18,0.00,0.64,0.00,0.00,14.80
5205,-1.56,0.00,14.70,8,0.26,826,0.00,0.00,14.70,16,9.88,9.50,64,5.22,-9.53,3.64,1.28,0.00,-1.18,0.00,0.64,0.00,0.00,14.80
5292,-1.56,0.00,14.59,8,0.26,823,0.00,0.00,14.70,16,9.88,10.00,64,5.08,-9.55,3.61,1.28,0.00,-1.18,0.00,0.64,0.00,0.00,14.80
5378,-1.56,0.00,14.59,8,0.26,836,0.00,0.00,14.70,16,9.88,9.00,64,5.22,-9.53,3.61,1.28,0.00,-1.18,0.00,0.64,0.00,0.00,14.80
5465,-1.56,0.00,14.70,8,0.26,833,0.00,0.00,14.70,16,9.88,9.00,64,5.08,-9.55,3.61,1.26,0.00,-1.18,0.00,0.64,0.00,0.00,14.70
5552,-1.56,0.00,14.70,8,0.26,829,0.00,0.00,14.70,16,9.88,9.50,64,5.08,-9.57,3.61,1.28,0.00,-1.18,0.00,0.64,0.00,0.00,14.70
5638,-1.56,0.00,14.70,8,0.26,820,0.00,0.00,14.70,16,9.88,10.50,64,5.08,-9.53,3.61,1.28,0.00,-1.18,0.00,0.64,0.00,0.00,14.70
5725,-0.78,0.00,14.70,8,0.26,819,0.00,0.00,14.70,16,9.88,9.50,64,5.22,-9.53,3.64,1.28,0.00,-1.18,0.00,0.64,0.00,0.00,14.70
5812,-0.78,0.00,14.81,8,0.26,836,0.00,0.00,14.70,16,9.88,8.50,64,5.22,-9.53,3.61,1.26,0.00,-1.18,0.00,0.64,0.00,0.00,14.80
5898,-0.78,0.00,14.70,8,0.26,834,0.00,0.00,14.70,16,9.88,8.00,64,5.22,-9.55,3.61,1.26,0.00,-1.18,0.00,0.64,0.00,0.00,14.80
5979,-0.78,0.00,14.81,8,0.26,841,0.00,0.00,14.70,16,9.88,8.00,64,5.08,-9.57,3.61,1.28,0.00,-1.18,0.00,0.64,0.00,0.00,14.80
6073,-0.78,0.00,14.70,8,0.26,838,0.00,0.00,14.70,16,9.88,8.50,64,5.08,-9.57,3.61,1.28,0.00,-1.18,0.00,0.64,0.00,0.00,14.80
6159,-1.56,0.00,14.70,8,0.26,832,0.00,0.00,14.70,16,9.88,9.50,64,5.08,-9.59,3.61,1.28,0.00,-1.18,0.00,0.64,0.00,0.00,14.80
6246,-1.56,0.00,14.70,8,0.26,839,0.00,0.00,14.70,16,9.88,9.00,64,5.08,-9.61,3.56,1.26,0.00,-1.18,0.00,0.64,0.00,0.00,14.90
6333,-1.56,0.00,14.47,8,0.26,834,0.00,0.00,14.70,16,9.88,9.50,64,5.08,-9.57,3.61,1.28,0.00,-1.18,0.00,0.64,0.00,0.00,14.80
6419,-1.56,0.00,14.59,8,0.26,831,0.00,0.00,14.70,16,9.88,9.50,64,5.08,-9.63,3.61,1.28,0.00,-1.18,0.00,0.64,0.00,0.00,14.80
6504,-1.56,0.00,14.59,8,0.26,824,0.00,0.00,14.70,16,9.88,10.50,64,5.08,-9.57,3.56,1.28,0.00,-1.18,0.00,0.64,0.00,0.00,14.80
6592,-1.56,0.00,14.59,8,0.26,818,0.00,0.00,14.70,16,9.88,10.50,64,5.08,-9.57,3.58,1.26,0.00,-1.18,0.00,0.64,0.00,0.00,14.70
6680,-0.78,0.00,14.70,8,0.26,829,0.00,0.00,14.70,16,9.88,9.50,64,5.08,-9.57,3.58,1.28,0.00,-1.18,0.00,0.64,0.00,0.00,14.70
6766,-1.56,-0.78,14.70,8,0.26,826,0.00,0.00,14.70,16,9.88,9.00,64,5.08,-9.55,3.58,1.28,0.00,-1.18,0.00,0.64,0.00,0.00,14.70
6854,-0.78,-0.78,14.81,8,0.26,829,0.00,0.00,14.70,16,9.88,9.50,64,5.08,-9.57,3.56,1.26,0.00,-1.18,0.00,0.64,0.00,0.00,14.70
6940,-0.78,-0.78,14.70,8,0.26,833,0.00,0.00,14.70,16,9.88,9.50,64,5.08,-9.57,3.56,1.26,0.00,-1.18,0.00,0.64,0.00,0.00,14.70
7027,-0.78,-0.78,14.70,8,0.26,832,0.00,0.00,14.70,16,9.88,9.50,64,5.08,-9.57,3.56,1.28,0.00,-1.18,0.00,0.64,0.00,0.00,14.80
7114,-0.78,-0.78,14.70,8,0.26,830,0.00,0.00,14.70,16,9.88,9.00,64,5.08,-9.57,3.56,1.28,0.00,-1.18,0.00,0.64,0.00,0.00,14.80
7201,-1.56,-0.78,14.59,8,0.26,832,0.00,0.00,14.70,16,9.88,9.50,64,5.08,-9.55,3.61,1.26,0.00,-1.18,0.00,0.64,0.00,0.00,14.80
7288,-1.56,-0.78,14.70,8,0.26,836,0.00,0.00,14.70,16,9.88,9.50,64,5.08,-9.61,3.61,1.26,0.00,-1.18,0.00,0.64,0.00,0.00,14.80
7374,-1.56,-0.78,14.59,8,0.25,830,0.00,0.00,14.70,16,9.88,8.00,64,5.08,-9.57,3.58,1.28,0.00,-1.18,0.00,0.64,0.00,0.00,14.70
7457,-1.56,-0.78,14.59,8,0.26,830,0.00,0.00,14.70,16,9.88,9.50,64,5.08,-9.63,3.56,1.28,0.00,-1.18,0.00,0.64,0.00,0.00,14.80
7543,-1.56,-0.78,14.59,8,0.26,834,0.00,0.00,14.70,16,9.88,10.50,64,5.08,-9.61,3.58,1.28,0.00,-1.18,0.00,0.64,0.00,0.00,14.70
7635,-1.56,-0.78,14.59,8,0.26,824,0.00,0.00,14.70,16,9.88,9.50,64,5.08,-9.59,3.61,1.26,0.00,-1.18,0.00,0.64,0.00,0.00,14.70
7721,-1.56,-0.78,14.70,8,0.25,836,0.00,0.00,14.70,16,9.88,9.00,64,5.08,-9.63,3.56,1.26,0.00,-1.18,0.00,0.64,0.00,0.00,14.70
7803,-0.78,-0.78,14.70,8,0.25,846,0.00,0.00,14.70,16,9.88,8.50,64,5.08,-9.63,3.56,1.28,0.00,-1.18,0.00,0.64,0.00,0.00,14.70
7895,-0.78,-0.78,14.70,8,0.26,842,0.00,0.00,14.70,16,9.88,8.50,64,5.08,-9.63,3.61,1.28,0.00,-1.18,0.00,0.64,0.00,0.00,14.60
7981,-0.78,-0.78,14.70,8,0.26,840,0.00,0.00,14.70,16,9.88,9.00,64,5.08,-9.63,3.61,1.26,0.00,-1.18,0.00,0.64,0.00,0.00,14.70
8068,-0.78,-0.78,14.70,8,0.26,832,0.00,0.00,14.70,16,9.88,10.00,64,5.08,-9.61,3.61,1.26,0.00,-1.18,0.00,0.64,0.00,0.00,14.70
8154,-0.78,-0.78,14.70,8,0.25,830,0.00,0.00,14.70,16,9.88,9.50,64,5.08,-9.63,3.61,1.28,0.00,-1.18,0.00,0.64,0.00,0.00,14.90
8241,-0.78,-0.78,14.81,8,0.25,842,0.00,0.00,14.70,16,9.88,8.50,64,5.08,-9.63,3.56,1.28,0.00,-1.18,0.00,0.64,0.00,0.00,14.80
8328,-0.78,-0.78,14.81,8,0.25,835,0.00,0.00,14.70,16,9.88,9.00,64,5.08,-9.63,3.56,1.28,0.00,-1.18,0.00,0.64,0.00,0.00,14.80
8415,-0.78,-0.78,14.70,8,0.25,839,0.00,0.00,14.70,16,9.88,10.50,64,5.08,-9.65,3.58,1.26,0.00,-1.18,0.00,0.64,0.00,0.00,15.00
8501,-1.56,-0.78,14.59,8,0.26,832,0.00,0.00,14.70,16,9.88,10.00,64,5.08,-9.63,3.61,1.28,0.00,-1.18,0.00,0.64,0.00,0.00,15.00
8588,-1.56,-0.78,14.70,8,0.26,837,0.00,0.00,14.70,16,9.88,9.50,64,5.08,-9.63,3.58,1.28,0.00,-1.18,0.00,0.64,0.00,0.00,14.80
8675,-1.56,-0.78,14.59,8,0.25,837,0.00,0.00,14.70,16,9.88,8.50,64,5.08,-9.63,3.56,1.28,0.00,-1.18,0.00,0.64,0.00,0.00,14.80
8761,-1.56,-0.78,14.47,8,0.25,844,0.00,0.00,14.70,16,9.88,8.50,64,5.08,-9.65,3.58,1.26,0.00,-1.18,0.00,0.64,0.00,0.00,14.80
8848,-1.56,-0.78,14.59,8,0.25,840,0.00,0.00,14.70,16,9.88,10.50,64,5.08,-9.67,3.58,1.26,0.00,-1.18,0.00,0.64,0.00,0.00,14.80
8935,-1.56,-0.78,14.70,8,0.26,830,0.00,0.00,14.70,16,9.88,9.50,64,5.08,-9.63,3.56,1.28,0.00,-1.18,0.00,0.64,0.00,0.00,14.70
9022,-1.56,-0.78,14.59,8,0.26,830,0.00,0.00,14.70,16,9.88,10.50,64,5.08,-9.65,3.56,1.28,0.00,-1.18,0.00,0.64,0.00,0.00,14.60
9103,-0.78,-0.78,14.70,8,0.26,832,0.00,0.00,14.70,16,9.88,10.50,64,5.08,-9.65,3.56,1.26,0.00,-1.18,0.00,0.64,0.00,0.00,14.60
9196,-0.78,-0.78,14.70,8,0.26,826,0.00,0.00,14.70,16,9.88,10.00,64,5.08,-9.65,3.56,1.26,0.00,-1.18,0.00,0.64,0.00,0.00,14.70
9282,-0.78,-0.78,14.70,8,0.26,833,0.00,0.00,14.70,16,9.88,9.50,64,5.08,-9.65,3.54,1.28,0.00,-1.18,0.00,0.64,0.00,0.00,14.80
9369,-0.78,-0.78,14.70,8,0.25,832,0.00,0.00,14.70,16,9.88,9.50,64,5.08,-9.63,3.51,1.28,0.00,-1.18,0.00,0.64,0.00,0.00,14.70
9456,-0.78,-0.78,14.70,8,0.25,836,0.00,0.00,14.70,16,9.88,9.00,64,5.08,-9.65,3.56,1.26,0.00,-1.18,0.00,0.64,0.00,0.00,14.80
9543,-0.78,-0.78,14.81,8,0.25,839,0.00,0.00,14.70,16,9.88,9.00,64,5.08,-9.65,3.56,1.26,0.00,-1.18,0.00,0.64,0.00,0.00,14.80
9629,-0.78,-0.78,14.70,8,0.26,828,0.00,0.00,14.70,16,9.88,10.50,64,5.08,-9.67,3.56,1.26,0.00,-1.18,0.00,0.64,0.00,0.00,14.80
9717,-0.78,-0.78,14.70,8,0.26,832,0.00,0.00,14.70,16,9.88,10.00,64,5.08,-9.65,3.61,1.28,0.00,-1.18,0.00,0.64,0.00,0.00,14.80
9803,-1.56,-0.78,14.59,8,0.26,828,0.00,0.00,14.70,16,9.88,10.00,64,5.08,-9.63,3.58,1.26,0.00,-1.18,0.00,0.64,0.00,0.00,14.80
9890,-1.56,-0.78,14.59,8,0.26,813,0.00,0.00,14.70,16,9.88,11.50,64,5.08,-9.63,3.56,1.26,0.00,-1.18,0.00,0.64,0.00,0.00,14.80
9977,-1.56,-0.78,14.59,8,0.25,827,0.00,0.00,14.70,16,9.88,9.00,64,5.08,-9.63,3.51,1.26,0.00,-1.18,0.00,0.64,0.00,0.00,14.80
10064,-1.56,-0.78,14.59,8,0.25,838,0.00,0.00,14.70,16,9.88,9.00,64,5.08,-9.63,3.49,1.28,0.00,-1.18,0.00,0.64,0.00,0.00,14.70
10150,-0.78,-0.78,14.59,8,0.25,832,0.00,0.00,14.70,16,9.88,9.50,64,5.08,-9.67,3.51,1.26,0.00,-1.18,0.00,0.64,0.00,0.00,14.80
10237,-1.56,-0.78,14.59,8,0.26,825,0.00,0.00,14.70,16,9.88,10.50,64,5.08,-9.63,3.54,1.26,0.00,-1.18,0.00,0.64,0.00,0.00,14.70
10324,-1.56,-0.78,14.59,8,0.26,821,0.00,0.00,14.70,16,9.88,10.50,64,5.08,-9.65,3.51,1.28,0.00,-1.18,0.00,0.64,0.00,0.00,14.70
10404,-1.56,-0.78,14.59,8,0.26,818,0.00,0.00,14.70,16,9.88,10.50,64,5.08,-9.63,3.54,1.28,0.00,-1.18,0.00,0.64,0.00,0.00,14.70
10497,-1.56,-0.78,14.59,8,0.26,820,0.00,0.00,14.70,16,9.88,9.50,64,5.08,-9.63,3.51,1.26,0.00,-1.18,0.00,0.64,0.00,0.00,14.70
10583,-0.78,-0.78,14.70,8,0.25,826,0.00,0.00,14.70,16,9.88,9.50,64,5.08,-9.63,3.51,1.26,0.00,-1.18,0.00,0.64,0.00,0.00,14.70
10670,-1.56,-0.78,14.59,8,0.25,830,0.00,0.00,14.70,16,9.88,9.50,64,5.08,-9.63,3.56,1.28,0.00,-1.18,0.00,0.64,0.00,0.00,14.70
10758,-1.56,-0.78,14.70,8,0.26,836,0.00,0.00,14.70,16,9.88,9.50,64,5.08,-9.67,3.56,1.28,0.00,-1.18,0.00,0.64,0.00,0.00,14.70
10843,-1.56,-0.78,14.59,8,0.25,832,0.00,0.00,14.70,16,9.88,9.00,64,5.08,-9.65,3.51,1.26,0.00,-1.18,0.00,0.64,0.00,0.00,14.70
10930,-1.56,-0.78,14.47,8,0.25,835,0.00,0.00,14.70,16,9.88,9.00,64,5.08,-9.67,3.51,1.26,0.00,-1.18,0.00,0.64,0.00,0.00,14.70
11017,-1.56,-0.78,14.59,8,0.25,836,0.00,0.00,14.70,16,9.88,11.00,64,5.08,-9.67,3.49,1.26,0.00,-1.18,0.00,0.64,0.00,0.00,14.60
11105,-2.34,-0.78,14.47,8,0.25,816,0.00,0.00,14.70,16,9.88,10.00,64,5.08,-9.65,3.51,1.26,0.00,-1.18,0.00,0.64,0.00,0.00,14.60
11191,-2.34,-0.78,14.36,8,0.25,825,0.00,0.00,14.70,16,9.88,10.00,64,5.08,-9.67,3.51,1.26,0.00,-1.18,0.00,0.64,0.00,0.00,14.70
11278,-1.56,-0.78,14.47,8,0.25,833,0.00,0.00,14.70,16,9.88,9.50,64,5.08,-9.67,3.47,1.24,0.00,-1.18,0.00,0.64,0.00,0.00,14.60
11364,-1.56,-0.78,14.47,8,0.25,831,0.00,0.00,14.70,16,9.88,9.50,64,5.08,-9.67,3.51,1.28,0.00,-1.18,0.00,0.64,0.00,0.00,14.60
11451,-1.56,-0.78,14.59,8,0.25,831,0.00,0.00,14.70,16,9.88,9.50,64,5.08,-9.67,3.51,1.28,0.00,-1.18,0.00,0.64,0.00,0.00,14.60
11538,-1.56,-0.78,14.59,8,0.25,835,0.00,0.00,14.70,16,9.88,9.00,64,5.08,-9.65,3.47,1.26,0.00,-1.18,0.00,0.64,0.00,0.00,14.60
11625,-1.56,-0.78,14.70,8,0.25,836,0.00,0.00,14.70,16,9.88,9.50,64,5.08,-9.67,3.49,1.26,0.00,-1.18,0.00,0.64,0.00,0.00,14.60
11711,-1.56,-0.78,14.70,8,0.25,825,0.00,0.00,14.70,16,9.88,10.00,64,5.08,-9.67,3.49,1.26,0.00,-1.18,0.00,0.64,0.00,0.00,14.70
11799,-1.56,-0.78,14.70,8,0.26,813,0.00,0.00,14.70,16,9.88,11.00,64,5.08,-9.65,3.51,1.28,0.00,-1.18,0.00,0.64,0.00,0.00,14.70
11885,-1.56,-0.78,14.70,8,0.26,815,0.00,0.00,14.70,16,9.88,11.00,64,5.08,-9.63,3.49,1.26,0.00,-1.18,0.00,0.64,0.00,0.00,14.60
11971,-1.56,-0.78,14.70,8,0.25,822,0.00,0.00,14.70,16,9.88,10.00,63,5.08,-9.57,3.51,1.26,0.00,-1.18,0.00,0.64,0.00,0.00,14.70
