Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),Battery Voltage (V),CL/OL Fueling* (status),Closed Loop Fueling Target* (estimated AFR),Engine Load*  (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),Fuel Injector #1 Latency (Direct)* (ms),Fuel Injector #1 Pulse Width (ms),Fuel Injector #1 Pulse Width (Direct)* (ms),Fuel Injector #1 Pulse Width Pre_Low-PW Compensation (ms),Fuel Pump Duty (%),Fueling Final Base* (estimated AFR),Gear (Calculated)* (position),IAM* (raw ecu value),Injector Duty Cycle (%),Manifold Absolute Pressure (psi),Manifold Relative Sea Level Pressure (Direct)* (psi relative sea level),Primary Wastegate Duty Cycle (%),Target Boost* (psi relative sea level),Throttle Sensor Voltage (V),Tip-in Enrichment (Last Calculated)* (raw enrichment value),Tip-in Throttle* (%),Turbo Dynamics Integral Cumulative* (absolute %),Turbo Dynamics Proportional* (absolute %),AEM UEGO Wideband [9600 baud] (AFR Gasoline)
12991,0.00,0.00,14.70,13.76,7,14.34,0.32,1128,0.00,0.00,0.940,1.79,0.956,1.056,74.90,12.22,6,16,1.67,5.51,-9.22,0.00,-1.70,0.64,0,0.0,0.00,0.00,14.20
13103,0.00,0.00,14.70,13.76,7,14.34,0.32,1105,0.00,0.00,0.940,1.79,0.988,1.064,74.90,12.22,6,16,1.65,5.51,-9.20,0.00,-1.70,0.64,0,0.0,0.00,0.00,14.30
13215,0.00,0.00,14.70,13.76,7,14.34,0.33,1091,0.00,0.00,0.940,1.79,0.984,1.080,74.90,12.28,6,16,1.63,5.51,-9.17,0.00,-1.70,0.64,0,0.0,0.00,0.00,14.30
13327,0.00,0.00,14.70,13.76,7,14.34,0.33,1109,0.00,0.00,0.940,1.79,0.984,1.080,74.90,12.29,6,16,1.66,5.51,-9.17,0.00,-1.70,0.64,0,0.0,0.00,0.00,14.40
13439,0.00,0.00,14.70,13.76,7,14.34,0.33,1093,0.00,0.00,0.940,1.79,0.996,1.076,74.90,12.35,6,16,1.63,5.51,-9.13,0.00,-1.70,0.64,0,0.0,0.00,0.00,14.40
13551,0.00,0.00,14.70,13.76,7,14.34,0.33,1084,0.00,0.00,0.940,1.79,1.004,1.104,74.90,12.35,6,16,1.62,5.66,-9.09,0.00,-1.70,0.64,0,0.0,0.00,0.00,14.50
13663,0.00,0.00,14.70,13.76,7,14.34,0.34,1089,0.00,0.00,0.940,1.79,1.036,1.120,74.90,12.26,6,16,1.65,5.66,-9.07,0.00,-1.70,0.64,0,0.0,0.00,0.00,14.50
13774,0.00,0.00,14.70,13.76,7,14.34,0.35,1094,0.00,0.00,0.940,1.79,1.064,1.116,74.90,12.30,6,16,1.61,5.66,-9.01,0.00,-1.70,0.64,0,0.0,0.00,0.00,14.60
13887,0.00,0.00,14.70,13.76,7,14.34,0.35,1084,0.00,0.00,0.936,1.79,1.044,1.124,74.90,12.31,6,16,1.62,5.66,-8.95,0.00,-1.70,0.64,0,0.0,0.00,0.00,14.70
13999,0.00,0.00,14.70,13.76,7,14.34,0.35,1110,0.00,0.00,0.940,1.79,1.040,1.132,74.90,12.36,6,16,1.66,5.80,-8.93,0.00,-1.70,0.64,0,0.0,0.00,0.00,14.80
14110,0.00,0.00,14.70,13.76,7,14.34,0.35,1090,0.00,0.00,0.940,1.79,1.048,1.128,74.90,12.37,6,16,1.61,5.80,-8.89,0.00,-1.70,0.64,0,0.0,0.00,0.00,14.80
14222,0.00,0.00,14.70,13.76,7,14.34,0.35,1100,0.00,0.00,0.936,1.79,1.044,1.128,74.90,12.37,6,16,1.64,5.80,-8.88,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.00
14335,0.00,0.00,14.70,13.76,7,14.34,0.35,1089,0.00,0.00,0.936,1.79,1.080,1.152,74.90,12.41,6,16,1.63,5.80,-8.86,0.00,-1.70,0.64,0,0.0,0.00,0.00,14.90
14447,0.00,0.00,14.70,13.76,7,14.34,0.36,1101,0.00,0.00,0.940,1.79,1.072,1.144,74.90,12.43,6,16,1.63,5.80,-8.82,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.10
14558,0.00,0.00,14.70,13.76,7,14.34,0.36,1085,0.00,0.00,0.936,1.79,1.092,1.168,74.90,12.47,6,16,1.63,5.80,-8.80,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.10
14670,0.00,0.00,14.70,13.76,7,14.34,0.36,1087,0.00,0.00,0.936,1.79,1.100,1.156,74.90,12.48,6,16,1.62,5.95,-8.76,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.30
14783,0.00,0.00,14.70,13.76,7,14.34,0.36,1106,0.00,0.00,0.936,1.79,1.080,1.156,74.90,12.49,6,16,1.64,5.95,-8.72,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.20
14895,0.00,0.00,14.70,13.76,7,14.34,0.36,1092,0.00,0.00,0.936,1.79,1.096,1.164,74.90,12.52,6,16,1.63,5.95,-8.70,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.30
15007,0.00,0.00,14.70,13.76,7,14.34,0.37,1094,0.00,0.00,0.936,1.79,1.084,1.172,74.90,12.53,6,16,1.63,5.95,-8.68,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.30
15119,0.00,0.00,14.70,13.76,7,14.34,0.37,1094,0.00,0.00,0.940,1.79,1.112,1.168,74.90,12.56,6,16,1.63,5.95,-8.66,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.50
15231,0.00,0.00,14.70,13.76,7,14.34,0.37,1103,0.00,0.00,0.936,2.05,1.092,1.168,74.90,12.57,6,16,1.85,6.09,-8.64,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.40
15343,0.00,0.00,14.70,13.76,7,14.34,0.37,1099,0.00,0.00,0.940,1.79,1.096,1.164,74.90,12.58,6,16,1.63,6.09,-8.62,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.40
15454,0.00,0.00,14.70,13.76,7,14.34,0.38,1088,0.00,0.00,0.940,1.79,1.116,1.180,74.90,12.61,6,16,1.86,6.09,-8.60,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.50
15566,0.00,0.00,14.70,13.76,7,14.34,0.38,1088,0.00,0.00,0.940,2.05,1.116,1.192,74.90,12.62,6,16,1.83,6.09,-8.55,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.50
15679,0.00,0.00,14.70,13.76,7,14.34,0.38,1102,0.00,0.00,0.936,2.05,1.120,1.196,74.90,12.65,6,16,1.86,6.24,-8.55,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.50
15790,0.00,0.00,14.70,13.76,7,14.34,0.38,1089,0.00,0.00,0.940,2.05,1.112,1.188,74.90,12.65,6,16,1.86,6.24,-8.53,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.60
15902,0.00,0.00,14.70,13.76,7,14.34,0.37,1110,0.00,0.00,0.936,2.05,1.136,1.184,74.90,12.67,6,16,1.89,6.24,-8.51,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.70
16014,0.00,0.00,14.70,13.76,7,14.34,0.38,1102,0.00,0.00,0.940,2.05,1.124,1.192,74.90,12.69,6,16,1.85,6.24,-8.49,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.80
16126,0.00,0.00,14.70,13.76,7,14.34,0.38,1137,0.00,0.00,0.940,2.05,1.140,1.184,74.90,12.71,6,16,1.90,6.24,-8.51,0.00,-1.70,0.64,0,0.0,0.00,0.00,16.00
16238,0.00,0.00,14.70,13.76,7,14.34,0.39,1085,0.00,0.00,0.936,2.05,1.112,1.196,74.90,12.74,6,16,1.85,6.24,-8.45,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.90
16350,0.00,0.00,14.70,13.76,7,14.34,0.38,1102,0.00,0.00,0.936,2.05,1.140,1.196,74.90,12.75,6,16,1.91,6.24,-8.45,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.90
16462,0.00,0.00,14.70,13.76,7,14.34,0.39,1090,0.00,0.00,0.940,2.05,1.128,1.204,74.90,12.77,6,16,1.85,6.24,-8.43,0.00,-1.70,0.64,0,0.0,0.00,0.00,16.00
16574,0.00,0.00,14.70,13.76,7,14.34,0.38,1103,0.00,0.00,0.936,2.05,1.152,1.204,74.90,12.78,6,16,1.88,6.24,-8.41,0.00,-1.70,0.64,0,0.0,0.00,0.00,16.00
16686,0.00,0.00,14.70,13.76,7,14.34,0.39,1100,0.00,0.00,0.940,2.05,1.176,1.240,74.90,12.79,6,16,1.88,6.24,-8.39,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.90
16798,0.00,0.00,14.70,13.76,7,14.34,0.39,1093,0.00,0.00,0.940,2.05,1.160,1.244,74.90,12.82,6,16,1.86,6.38,-8.33,0.00,-1.70,0.64,0,0.0,0.00,0.00,16.10
16910,0.00,0.00,14.70,13.76,7,14.34,0.39,1102,0.00,0.00,0.936,2.05,1.160,1.216,74.90,12.82,6,16,1.89,6.38,-8.31,0.00,-1.70,0.64,0,0.0,0.00,0.00,16.10
17022,0.00,0.00,14.70,13.76,7,14.34,0.39,1122,0.00,0.00,0.940,2.05,1.156,1.216,74.90,12.84,6,16,1.91,6.38,-8.30,0.00,-1.70,0.64,0,0.0,0.00,0.00,16.10
17135,0.00,0.00,14.70,13.76,7,14.34,0.39,1086,0.00,0.00,0.940,2.05,1.180,1.232,74.90,12.85,6,16,1.89,6.38,-8.30,0.00,-1.70,0.64,0,0.0,0.00,0.00,16.00
17246,0.00,0.00,14.70,13.76,7,14.34,0.40,1121,0.00,0.00,0.936,2.05,1.128,1.240,74.90,12.87,6,16,1.86,6.53,-8.24,0.00,-1.70,0.64,0,0.0,0.00,0.00,16.00
17358,0.00,0.00,14.70,13.76,7,14.34,0.39,1130,0.00,0.00,0.940,2.05,1.152,1.212,74.90,12.88,6,16,1.93,6.53,-8.24,0.00,-1.70,0.64,0,0.0,0.00,0.00,16.10
17470,0.00,0.00,14.70,13.76,7,14.34,0.39,1095,0.00,0.00,0.940,2.05,1.160,1.220,74.90,12.89,6,16,1.87,6.53,-8.22,0.00,-1.70,0.64,0,0.0,0.00,0.00,16.00
17582,0.00,0.00,14.81,13.84,7,14.34,0.40,1107,0.00,0.00,0.936,2.05,1.160,1.244,74.90,12.91,6,16,1.89,6.53,-8.18,0.00,-1.70,0.64,0,0.0,0.00,0.00,16.10
17694,0.00,0.00,14.70,13.76,7,14.34,0.40,1121,0.00,0.00,0.936,2.05,1.156,1.236,74.90,12.92,6,16,1.91,6.53,-8.18,0.00,-1.70,0.64,0,0.0,0.00,0.00,16.30
17806,0.00,0.00,14.70,13.84,7,14.34,0.39,1111,0.00,0.00,0.940,2.05,1.128,1.244,74.90,13.04,6,16,1.90,6.53,-8.18,0.00,-1.70,0.64,0,0.0,0.00,0.00,16.20
17918,0.00,0.00,14.70,13.84,7,14.34,0.39,1107,0.00,0.00,0.940,2.05,1.128,1.232,74.90,13.06,6,16,1.91,6.53,-8.16,0.00,-1.70,0.64,0,0.0,0.00,0.00,16.20
18030,0.00,0.00,14.70,13.84,7,14.34,0.39,1112,0.00,0.00,0.940,2.05,1.160,1.232,74.90,12.97,6,16,1.89,6.53,-8.18,0.00,-1.70,0.64,0,0.0,0.00,0.00,16.30
18142,0.00,0.00,14.81,13.76,7,14.34,0.40,1099,0.00,0.00,0.936,2.05,1.124,1.228,74.90,12.99,6,16,1.88,6.53,-8.16,0.00,-1.70,0.64,0,0.0,0.00,0.00,16.20
18254,0.00,0.00,14.81,13.84,7,14.34,0.40,1117,0.00,0.00,0.936,2.05,1.132,1.208,74.90,13.10,6,16,1.92,6.53,-8.14,0.00,-1.70,0.64,0,0.0,0.00,0.00,16.30
18366,0.00,0.00,14.81,13.76,7,14.34,0.40,1112,0.00,0.00,0.936,2.05,1.140,1.216,74.90,13.12,6,16,1.88,6.53,-8.14,0.00,-1.70,0.64,0,0.0,0.00,0.00,16.20
18478,0.00,0.00,14.81,13.76,7,14.34,0.40,1105,0.00,0.00,0.940,2.05,1.140,1.236,74.90,13.03,6,16,1.89,6.53,-8.12,0.00,-1.70,0.64,0,0.0,0.00,0.00,16.30
18589,0.00,0.00,14.81,13.76,7,14.34,0.39,1145,0.00,0.00,0.936,2.05,1.104,1.180,74.90,13.14,6,16,1.95,6.53,-8.14,0.00,-1.70,0.64,0,0.0,0.00,0.00,16.30
18702,0.00,0.00,14.81,13.76,7,14.34,0.39,1124,0.00,0.00,0.936,1.79,1.128,1.188,74.90,13.15,6,16,1.67,6.53,-8.20,0.00,-1.70,0.64,0,0.0,0.00,0.00,16.30
18814,0.00,0.00,14.81,13.76,7,14.34,0.40,1138,0.00,0.00,0.940,2.05,1.120,1.188,74.90,13.16,6,16,1.90,6.53,-8.22,0.00,-1.70,0.64,0,0.0,0.00,0.00,16.30
18925,0.00,0.00,14.81,13.76,7,14.34,0.39,1133,0.00,0.00,0.936,2.05,1.100,1.176,74.90,13.18,6,16,1.69,6.53,-8.22,0.00,-1.70,0.64,0,0.0,0.00,0.00,16.40
19037,0.00,0.00,14.81,13.76,7,14.34,0.39,1131,0.00,0.00,0.936,1.79,1.108,1.176,74.90,13.19,6,16,1.67,6.53,-8.22,0.00,-1.70,0.64,0,0.0,0.00,0.00,16.40
19149,0.00,0.00,14.81,13.76,7,14.34,0.39,1133,0.00,0.00,0.940,2.05,1.088,1.164,74.90,13.20,6,16,1.93,6.53,-8.24,0.00,-1.70,0.64,0,0.0,0.00,0.00,16.40
19260,0.00,0.00,14.81,13.76,7,14.34,0.38,1149,0.00,0.00,0.940,1.79,1.104,1.156,74.90,13.22,6,16,1.72,6.38,-8.31,0.00,-1.70,0.64,0,0.0,0.00,0.00,16.30
19373,0.00,0.00,14.81,13.76,7,14.34,0.39,1138,0.00,0.00,0.940,1.79,1.104,1.180,74.90,13.23,6,16,1.70,6.38,-8.30,0.00,-1.70,0.64,0,0.0,0.00,0.00,16.40
19485,0.00,0.00,14.81,13.76,7,14.34,0.39,1120,0.00,0.00,0.940,1.79,1.112,1.168,74.90,13.25,6,16,1.71,6.38,-8.30,0.00,-1.70,0.64,0,0.0,0.00,0.00,16.30
19597,0.00,0.00,14.81,13.76,7,14.34,0.39,1089,0.00,0.00,0.936,1.79,1.080,1.176,74.90,13.26,6,16,1.70,6.38,-8.30,0.00,-1.70,0.64,0,0.0,0.00,0.00,16.30
19708,0.00,0.00,14.81,13.76,7,14.34,0.38,1121,0.00,0.00,0.940,1.79,1.084,1.148,74.90,13.27,6,16,1.67,6.38,-8.33,0.00,-1.70,0.64,0,0.0,0.00,0.00,16.20
19821,0.00,0.00,14.81,13.76,7,14.34,0.38,1160,0.00,0.00,0.936,1.79,1.060,1.140,74.90,13.28,6,16,1.70,6.38,-8.33,0.00,-1.70,0.64,0,0.0,0.00,0.00,16.20
19933,0.00,0.00,14.81,13.76,7,14.34,0.38,1142,0.00,0.00,0.940,1.79,1.048,1.164,74.90,13.29,6,16,1.73,6.38,-8.37,0.00,-1.70,0.64,0,0.0,0.00,0.00,16.10
20045,0.00,0.00,14.81,13.76,7,14.34,0.37,1161,0.00,0.00,0.936,1.79,1.024,1.112,74.90,13.31,6,16,1.73,6.24,-8.39,0.00,-1.70,0.64,0,0.0,0.00,0.00,16.10
20156,0.00,0.00,14.81,13.76,7,14.34,0.37,1146,0.00,0.00,0.936,1.79,1.040,1.120,74.90,13.32,6,16,1.81,6.24,-8.49,0.00,-1.70,0.64,0,0.0,0.00,0.00,16.10
20269,0.00,0.00,14.81,13.84,7,14.34,0.37,1166,0.00,0.00,0.940,1.79,1.028,1.108,74.90,13.33,6,16,1.72,6.24,-8.49,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.90
20380,0.00,0.00,14.81,13.76,7,14.34,0.37,1108,0.00,0.00,0.936,1.79,1.036,1.108,74.90,13.34,6,16,1.72,6.24,-8.53,0.00,-1.70,0.64,0,0.0,0.00,0.00,16.00
20493,0.00,0.00,14.81,13.76,7,14.34,0.37,1162,0.00,0.00,0.936,1.79,1.020,1.100,74.90,13.36,6,16,1.74,6.24,-8.55,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.90
20604,0.00,0.00,14.81,13.76,7,14.34,0.37,1166,0.00,0.00,0.944,1.79,1.060,1.096,74.90,13.37,6,16,1.73,6.09,-8.57,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.80
20716,0.00,0.00,14.81,13.76,7,14.34,0.37,1158,0.00,0.00,0.936,1.79,1.016,1.096,74.90,13.38,6,16,1.71,6.09,-8.55,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.70
20828,0.00,0.00,14.81,13.76,7,14.34,0.36,1186,0.00,0.00,0.940,1.79,0.996,1.068,74.90,13.40,6,16,1.77,6.09,-8.62,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.90
20940,0.00,0.00,14.81,13.76,7,14.34,0.36,1141,0.00,0.00,0.936,1.79,0.996,1.084,74.90,13.41,6,16,1.72,6.09,-8.64,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.70
21052,0.00,0.00,14.81,13.84,7,14.34,0.36,1148,0.00,0.00,0.936,1.79,1.004,1.084,74.90,13.42,6,16,1.74,6.09,-8.60,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.70
21164,0.00,0.00,14.81,13.76,7,14.34,0.37,1164,0.00,0.00,0.936,1.79,1.020,1.100,74.90,13.43,6,16,1.74,6.09,-8.60,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.70
21276,0.00,0.00,14.81,13.84,7,14.34,0.36,1150,0.00,0.00,0.936,1.79,0.988,1.084,74.90,13.45,6,16,1.81,6.09,-8.60,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.70
21387,0.00,0.00,14.81,13.84,7,14.34,0.36,1169,0.00,0.00,0.936,1.79,0.972,1.064,74.90,13.46,6,16,1.76,6.09,-8.62,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.70
21500,0.00,0.00,14.81,13.84,7,14.34,0.36,1171,0.00,0.00,0.936,1.79,0.960,1.064,74.90,13.48,6,16,1.72,5.95,-8.68,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.60
21612,0.00,0.00,14.81,13.76,7,14.34,0.35,1172,0.00,0.00,0.936,1.79,0.952,1.052,74.90,13.49,6,16,1.75,5.95,-8.70,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.60
21724,0.00,0.00,14.93,13.76,7,14.34,0.35,1174,0.00,0.00,0.936,1.79,0.952,1.036,74.90,13.49,6,16,1.72,5.95,-8.72,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.90
21836,0.00,0.00,14.93,13.76,7,14.34,0.36,1165,0.00,0.00,0.940,1.79,0.976,1.052,74.90,13.51,6,16,1.74,5.95,-8.74,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.70
21948,0.00,0.00,14.93,13.76,7,14.34,0.36,1167,0.00,0.00,0.936,1.79,0.976,1.060,74.90,13.52,6,16,1.74,5.95,-8.72,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.70
22060,0.00,0.00,14.93,13.76,7,14.34,0.36,1166,0.00,0.00,0.936,1.79,0.984,1.056,74.90,13.54,6,16,1.65,5.95,-8.74,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.60
22173,0.00,0.00,14.93,13.84,7,14.34,0.35,1157,0.00,0.00,0.940,1.79,0.948,1.048,74.90,13.55,6,16,1.72,5.95,-8.74,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.60
22284,0.00,0.00,14.93,13.68,7,14.34,0.35,1158,0.00,0.00,0.944,1.79,0.936,1.028,74.90,13.56,6,16,1.75,5.95,-8.80,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.60
22396,0.00,0.00,14.93,13.76,7,14.34,0.35,1164,0.00,0.00,0.936,1.79,0.936,1.040,74.90,13.57,6,16,1.74,5.95,-8.80,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.60
22508,0.00,0.00,14.93,13.76,7,14.34,0.35,1147,0.00,0.00,0.936,1.79,0.972,1.044,74.90,13.58,6,16,1.75,5.95,-8.80,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.70
22620,0.00,0.00,15.04,13.68,7,14.34,0.36,1146,0.00,0.00,0.936,1.79,0.952,1.060,74.90,13.59,6,16,1.71,5.95,-8.74,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.90
22732,0.00,0.00,15.04,13.84,7,14.34,0.36,1142,0.00,0.00,0.932,1.79,0.944,1.044,74.90,13.60,6,16,1.71,5.95,-8.74,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.60
22844,0.00,0.00,15.04,13.76,7,14.34,0.35,1139,0.00,0.00,0.936,1.79,0.940,1.052,74.90,13.62,6,16,1.80,5.95,-8.76,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.70
22956,0.00,0.00,15.04,13.60,7,14.34,0.35,1163,0.00,0.00,0.948,1.79,0.936,1.024,74.90,13.63,6,16,1.70,5.95,-8.78,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.80
23067,0.00,0.00,15.04,13.52,7,14.34,0.35,1148,0.00,0.00,0.964,1.79,0.936,1.024,74.90,13.64,6,16,1.70,5.95,-8.80,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.70
23180,0.00,0.00,15.16,13.52,7,14.34,0.35,1162,0.00,0.00,0.968,1.79,0.928,1.024,74.90,13.65,6,16,1.64,5.95,-8.80,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.60
23292,0.00,0.00,15.16,13.68,7,14.34,0.34,1151,0.00,0.00,0.956,1.79,0.908,0.996,74.90,13.66,6,16,1.71,5.80,-8.84,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.80
23404,0.00,0.00,15.16,13.76,7,14.34,0.35,1134,0.00,0.00,0.932,1.79,0.916,1.020,74.90,13.67,6,16,1.69,5.80,-8.86,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.70
23515,0.00,0.00,15.16,13.84,7,14.34,0.34,1151,0.00,0.00,0.928,1.79,0.932,1.012,74.90,13.68,6,16,1.72,5.95,-8.86,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.80
23627,0.00,0.00,15.16,13.84,7,14.34,0.35,1141,0.00,0.00,0.928,1.79,0.932,1.020,74.90,13.70,6,16,1.70,5.80,-8.88,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.70
23740,0.00,0.00,15.16,13.68,7,14.34,0.35,1119,0.00,0.00,0.952,1.79,0.936,1.020,74.90,13.71,6,16,1.69,5.80,-8.88,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.60
23852,0.00,0.00,15.16,13.60,7,14.34,0.34,1140,0.00,0.00,0.952,1.79,0.904,1.000,74.90,13.72,6,16,1.70,5.95,-8.88,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.80
23964,0.00,0.00,15.16,13.84,7,14.34,0.34,1142,0.00,0.00,0.936,1.79,0.912,1.000,74.90,13.73,6,16,1.71,5.80,-8.89,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.70
24076,0.00,0.00,15.16,13.76,7,14.34,0.34,1111,0.00,0.00,0.928,1.79,0.928,1.024,74.90,13.75,6,16,1.70,5.80,-8.89,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.60
24188,0.00,0.00,15.16,13.84,7,14.34,0.35,1122,0.00,0.00,0.928,1.79,0.912,1.016,74.90,13.75,6,16,1.69,5.80,-8.88,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.50
24299,0.00,0.00,15.27,13.84,7,14.34,0.35,1103,0.00,0.00,0.932,1.79,0.908,2.028,74.90,13.77,6,16,1.65,5.80,-8.84,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.60
24411,0.00,0.00,15.27,13.76,7,14.34,0.34,1122,0.00,0.00,0.952,1.79,0.932,1.012,74.90,13.78,6,16,1.69,5.95,-8.84,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.70
24523,0.00,0.00,15.27,13.84,7,14.34,0.36,1115,0.00,0.00,0.956,1.79,0.908,1.028,74.90,13.79,6,16,1.66,5.80,-8.84,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.60
24635,0.00,0.00,15.27,13.84,7,14.34,0.35,1126,0.00,0.00,0.932,1.79,0.900,0.996,74.90,13.80,6,16,1.68,5.80,-8.84,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.70
24748,0.00,0.00,15.27,13.84,7,14.34,0.34,1126,0.00,0.00,0.932,1.79,0.896,1.004,74.90,13.82,6,16,1.68,5.80,-8.88,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.50
24859,0.00,0.00,15.27,13.76,7,14.34,0.35,1122,0.00,0.00,0.936,1.79,0.912,1.008,74.90,13.83,6,16,1.69,5.80,-8.88,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.60
24971,0.00,0.00,15.27,13.84,7,14.34,0.35,1128,0.00,0.00,0.936,1.79,0.928,1.020,74.90,13.84,6,16,1.63,5.80,-8.84,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.60
25083,0.00,0.00,15.39,13.76,7,14.34,0.35,1128,0.00,0.00,0.940,1.79,0.896,0.992,74.90,13.85,6,16,1.69,5.80,-8.84,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.70
25195,0.00,0.00,15.39,13.76,7,14.34,0.35,1105,0.00,0.00,0.936,1.79,0.928,1.016,74.90,13.86,6,16,1.63,5.80,-8.84,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.80
25307,0.00,0.00,15.39,13.76,7,14.34,0.35,1102,0.00,0.00,0.936,1.79,0.936,1.000,74.90,13.87,6,16,1.66,5.80,-8.82,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.70
25419,0.00,0.00,15.27,13.92,7,14.34,0.37,1070,0.00,0.00,0.928,1.79,0.948,1.048,74.90,13.89,6,16,1.60,5.80,-8.80,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.80
25531,0.00,0.00,15.39,13.84,7,14.34,0.35,1132,0.00,0.00,0.928,1.79,0.900,0.996,74.90,13.89,6,16,1.69,5.95,-8.80,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.70
25642,0.00,0.00,15.50,13.84,7,14.34,0.35,1117,0.00,0.00,0.936,1.79,0.908,1.004,74.90,13.91,6,16,1.65,5.95,-8.82,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.70
25755,0.00,0.00,15.39,13.76,7,14.34,0.35,1090,0.00,0.00,0.944,1.79,0.908,0.996,74.90,13.92,6,16,1.65,5.95,-8.82,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.70
25868,0.00,0.00,15.50,13.68,7,14.34,0.35,1107,0.00,0.00,0.948,1.79,0.952,1.020,74.90,13.93,6,16,1.65,5.95,-8.80,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.80
25979,0.00,0.00,15.62,13.60,7,14.34,0.36,1103,0.00,0.00,0.944,1.79,0.952,1.044,74.90,13.94,6,16,1.63,5.95,-8.74,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.70
26091,0.00,0.00,15.50,13.68,7,14.34,0.36,1085,0.00,0.00,0.944,1.79,0.940,1.016,74.90,13.95,6,16,1.66,5.95,-8.70,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.80
26203,0.00,0.00,15.62,13.84,7,14.34,0.36,1098,0.00,0.00,0.928,1.79,0.940,1.032,74.90,13.97,6,16,1.64,5.95,-8.70,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.90
26315,0.00,0.00,15.73,13.84,7,14.34,0.36,1107,0.00,0.00,0.932,1.79,0.988,1.040,74.90,13.98,6,16,1.65,5.95,-8.70,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.90
