Time (msec),A/F Sensor #1 (AFR),Engine Load* (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Manifold Absolute Pressure (psi),Mass Airflow (g/s),Target Boost* (psi relative sea level),Throttle Sensor Voltage (V)
41853,14.59,0.22,2952,0.00,0.00,16,44.34,44.00,7.55,21.27,-4.25,0.92
42025,14.93,0.22,2950,0.00,0.00,16,44.34,44.00,7.69,22.68,-4.25,0.92
42197,14.36,0.24,2934,0.00,0.00,16,44.34,44.00,7.84,23.54,-4.25,0.94
42372,14.36,0.23,2952,0.00,0.00,16,44.34,44.00,8.13,23.83,-4.25,0.94
42542,14.47,0.26,2946,0.00,0.00,16,44.34,44.00,8.13,23.93,-4.25,0.96
42714,14.24,0.26,2927,0.00,0.00,16,44.34,44.00,8.27,24.70,-4.25,0.96
42901,14.59,0.27,2948,0.00,0.00,16,44.34,44.00,8.42,25.59,-4.25,0.96
43057,14.24,0.27,2930,0.00,0.00,16,44.34,44.00,8.71,25.99,-3.94,0.98
43245,14.24,0.28,2948,0.00,0.00,16,44.34,44.00,8.71,27.15,-3.94,0.98
43414,14.01,0.28,2930,0.00,0.00,16,44.34,44.00,8.85,26.82,-3.94,0.98
43590,14.13,0.28,2943,0.00,0.00,16,43.98,43.50,9.00,27.68,-3.35,1.00
43762,14.13,0.29,2928,0.00,0.00,16,43.98,43.50,9.14,27.89,-3.35,1.00
43934,14.24,0.29,2932,0.00,0.00,16,43.63,43.50,9.14,28.20,-3.35,1.00
44106,14.24,0.29,2932,0.00,0.00,16,43.63,43.50,9.29,28.94,-3.35,1.00
44278,14.24,0.29,2930,0.00,0.00,16,43.63,43.50,9.29,28.94,-3.35,1.00
44458,14.13,0.30,2954,0.00,0.00,16,43.63,43.50,9.29,28.52,-3.35,1.00
44629,14.01,0.29,2940,0.00,0.00,16,43.63,43.50,9.43,29.16,-3.35,1.00
44806,14.24,0.29,2954,0.00,0.00,16,43.98,43.50,9.43,27.15,-3.35,1.00
44968,14.59,0.29,2938,0.00,0.00,16,43.98,43.50,9.43,28.31,-3.35,1.00
45140,14.70,0.29,2960,0.00,0.00,16,43.63,43.50,9.43,29.05,-3.35,1.00
45326,14.13,0.29,2964,0.00,0.00,16,43.98,43.50,9.43,27.68,-3.35,1.00
45501,14.36,0.30,2948,0.00,0.00,16,43.63,43.50,9.43,29.05,-3.35,1.00
45672,14.01,0.29,2972,0.00,0.00,16,43.63,43.50,9.43,29.26,-3.35,1.00
45849,14.01,0.29,2944,0.00,0.00,16,43.63,43.50,9.43,28.41,-3.35,1.00
46017,14.59,0.29,2957,0.00,0.00,16,43.63,43.50,9.29,28.73,-3.35,1.00
46189,14.13,0.29,2978,0.00,0.00,16,43.63,43.50,9.29,28.63,-3.35,1.00
46368,14.13,0.29,2970,0.00,0.00,16,43.98,43.50,9.29,28.41,-3.35,0.98
46543,14.24,0.27,2966,0.00,0.00,16,43.98,43.50,9.14,27.47,-3.94,0.98
46716,14.24,0.27,2986,0.00,0.00,16,44.34,44.00,9.00,26.82,-3.94,0.96
46878,14.13,0.26,2976,0.00,0.00,16,44.34,44.00,8.85,26.52,-4.25,0.96
47066,14.13,0.26,2976,0.00,0.00,16,44.34,44.00,8.56,25.30,-4.25,0.94
47238,14.01,0.26,2994,0.00,0.00,16,44.34,44.00,8.56,25.79,-4.25,0.94
47413,14.01,0.25,2980,0.00,0.00,16,44.34,44.00,8.42,25.01,-4.25,0.94
47589,14.01,0.24,2981,0.00,0.00,16,44.34,44.00,8.13,24.51,-4.25,0.92
47763,14.01,0.24,3000,0.00,0.00,16,44.34,44.00,7.98,22.87,-4.25,0.92
47939,14.13,0.23,3008,0.00,0.00,16,44.34,44.00,7.84,23.14,-4.25,0.90
48100,13.78,0.22,2990,0.00,0.00,16,44.34,44.00,7.69,21.01,-4.25,0.90
48272,14.01,0.22,3010,0.00,0.00,16,44.34,44.00,7.40,21.71,-4.25,0.90
48458,14.01,0.21,3008,0.00,0.00,16,44.34,44.00,7.25,20.84,-4.25,0.88
48628,13.78,0.21,2996,0.00,0.00,16,44.34,44.00,7.11,20.14,-4.25,0.88
48806,14.13,0.20,2995,0.00,0.00,16,42.93,42.50,6.96,19.73,-4.25,0.88
48977,14.13,0.19,2994,0.00,0.00,16,35.90,36.50,6.82,19.66,-4.25,0.86
49138,14.24,0.19,3014,0.00,0.00,16,38.36,40.00,6.82,19.42,-4.25,0.86
49323,13.78,0.18,2997,0.00,0.00,16,30.62,30.50,6.67,17.79,-4.25,0.86
49498,14.36,0.18,2992,0.00,0.00,16,29.22,34.50,6.53,16.07,-4.25,0.84
49670,14.36,0.16,3012,0.00,0.00,16,20.08,32.00,6.38,17.79,-4.25,0.84
49842,14.24,0.17,3007,0.00,0.00,16,27.46,27.00,6.24,17.26,-4.25,0.84
50010,14.13,0.16,3010,0.00,0.00,16,26.05,23.00,6.09,16.66,-4.25,0.82
50182,14.24,0.17,2990,0.00,0.00,16,23.24,23.00,6.09,16.51,-4.25,0.82
50365,14.36,0.17,3008,0.00,0.00,16,23.24,23.00,5.95,16.81,-4.25,0.82
50528,14.47,0.16,3001,0.00,0.00,16,18.67,23.00,6.09,16.36,-4.25,0.82
50706,14.36,0.16,2995,0.00,0.00,16,21.13,20.00,5.95,16.00,-4.25,0.82
