Time (msec),A/F Sensor #1 (AFR),Engine Load* (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Manifold Absolute Pressure (psi),Mass Airflow (g/s),Target Boost* (psi relative sea level),Throttle Sensor Voltage (V)
8874,11.37,0.34,5123,0.00,0.00,16,3.55,13.00,5.66,58.79,-6.09,0.64
9046,17.57,0.24,4627,0.00,0.00,16,-10.16,-10.50,4.64,37.54,-4.87,0.64
9218,24.12,0.19,4305,0.00,0.00,16,-10.16,-10.50,4.35,25.59,-4.56,0.64
12032,15.16,0.13,2916,0.00,0.00,16,1.45,1.00,4.93,12.64,-4.25,0.76
12204,14.70,0.13,2914,0.00,0.00,16,-0.66,-0.50,4.79,12.70,-4.25,0.74
12392,14.93,0.11,2906,0.00,0.00,16,-10.16,-10.00,4.50,10.54,-4.25,0.66
12567,14.70,0.09,2904,0.00,0.00,16,-10.16,-10.50,4.06,9.31,-4.25,0.64
12739,17.11,0.10,2892,0.00,0.00,16,-10.16,-10.50,4.06,10.17,-4.25,0.64
12911,25.61,0.09,2867,0.00,0.00,16,-10.16,-10.50,4.06,9.84,-4.25,0.64
13083,25.61,0.10,2859,0.00,0.00,16,-10.16,-10.50,4.06,9.66,-4.25,0.64
13254,23.77,0.09,2846,0.00,0.00,16,-10.16,-10.50,4.06,9.17,-4.25,0.64
13429,24.46,0.11,2829,0.00,0.00,16,-10.16,-10.50,4.06,10.19,-4.25,0.64
13600,23.89,0.11,2825,0.00,0.00,16,-10.16,-10.50,4.06,10.49,-4.25,0.64
13772,23.89,0.11,2810,0.00,0.00,16,-10.16,-10.50,4.06,10.84,-4.25,0.64
13959,24.12,0.11,2816,0.00,0.00,16,-10.16,-10.50,4.06,10.28,-4.25,0.64
14131,24.00,0.11,2787,0.00,0.00,16,-10.16,-10.50,4.06,10.58,-4.25,0.64
14308,24.35,0.11,2783,0.00,0.00,16,-10.16,-10.50,4.06,10.49,-4.25,0.64
14480,24.12,0.11,2763,0.00,0.00,16,-10.16,-10.50,4.06,9.70,-4.25,0.64
14652,23.89,0.11,2760,0.00,0.00,16,-10.16,-10.50,4.06,10.07,-4.25,0.64
14824,24.12,0.11,2748,0.00,0.00,16,-10.16,-10.50,4.06,10.27,-4.25,0.64
14995,24.00,0.11,2738,0.00,0.00,16,-10.16,-10.50,4.06,9.70,-4.25,0.64
15167,24.12,0.11,2744,0.00,0.00,16,-10.16,-10.50,4.06,10.27,-4.25,0.64
15339,23.89,0.10,2720,0.00,0.00,16,-10.16,-10.50,4.06,9.26,-4.25,0.64
15527,23.89,0.11,2717,0.00,0.00,16,-10.16,-10.50,4.06,9.44,-4.25,0.64
15698,24.12,0.11,2712,0.00,0.00,16,-10.16,-10.50,4.06,9.84,-4.25,0.64
15870,24.12,0.10,2698,0.00,0.00,16,-10.16,-10.50,4.06,9.40,-3.94,0.64
16042,23.77,0.11,2707,0.00,0.00,16,-10.16,-10.50,3.92,9.48,-3.94,0.64
16214,23.77,0.10,2698,0.00,0.00,16,-10.16,-10.50,4.06,9.70,-3.94,0.64
16386,23.77,0.11,2695,0.00,0.00,16,-10.16,-10.50,4.06,10.08,-3.94,0.64
16558,23.89,0.11,2678,0.00,0.00,16,-10.16,-10.50,4.06,9.83,-3.94,0.64
