Time (msec),A/F Sensor #1 (AFR),Engine Load* (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Manifold Absolute Pressure (psi),Mass Airflow (g/s),Target Boost* (psi relative sea level),Throttle Sensor Voltage (V)
8719,14.13,0.32,2831,0.00,0.00,16,42.93,42.50,10.16,30.92,-1.39,1.04
8891,14.01,0.30,2955,0.00,0.00,16,43.63,42.50,9.43,29.69,-1.39,1.02
9067,13.67,0.27,3071,0.00,0.00,16,44.34,43.50,8.85,28.72,-3.25,1.00
9239,13.78,0.25,3152,0.00,0.00,16,44.34,43.50,8.56,26.62,-3.25,0.98
9411,14.13,0.23,3209,0.00,0.00,16,44.34,43.50,7.98,24.22,-3.87,0.88
9583,13.44,0.13,3193,0.00,0.00,16,-6.64,17.50,4.79,11.25,-4.18,0.64
9755,11.71,0.12,2896,0.00,0.00,16,-7.70,-9.50,4.06,11.71,-4.18,0.64
9927,14.24,0.14,2661,0.00,0.00,16,-10.16,-10.00,4.06,11.50,-4.18,0.64
10103,15.27,0.14,2322,0.00,0.00,16,15.16,9.50,4.06,10.74,-2.63,0.64
10275,23.66,0.12,1996,0.00,0.00,16,14.10,14.00,3.92,8.03,-1.70,0.64
10452,23.77,0.13,1820,0.00,0.00,16,14.10,14.00,3.92,7.66,-1.39,0.64
10623,23.66,0.15,1548,0.00,0.00,16,14.10,14.00,4.06,7.57,-1.39,0.64
10815,23.89,0.15,1248,0.00,0.00,16,14.10,22.00,4.21,5.74,-1.39,0.64
10972,24.00,0.13,1273,0.00,0.00,16,14.10,19.50,4.21,5.10,-1.39,0.64
11144,24.00,0.11,1308,0.00,0.00,16,14.10,15.50,4.06,4.82,-1.39,0.68
11315,23.77,0.16,1317,0.00,0.00,16,16.21,15.50,4.50,7.33,-1.39,0.74
11503,17.46,0.14,1378,0.00,0.00,16,20.43,18.00,5.08,6.81,-1.39,0.76
11675,12.52,0.18,1556,0.00,0.00,16,31.68,26.00,5.66,9.44,-1.39,0.84
11847,12.86,0.21,1851,0.00,0.00,16,34.49,34.00,6.53,12.64,-1.39,0.86
12018,14.70,0.24,1778,0.00,0.00,16,33.79,33.00,7.25,14.40,-1.39,0.92
12190,15.27,0.34,1817,0.00,0.00,16,38.01,36.50,8.71,20.33,-4.80,1.04
12362,13.55,0.40,1857,0.00,0.00,16,34.14,34.00,11.03,24.90,1.70,1.12
12550,14.13,0.41,1888,0.00,0.00,16,34.14,32.50,12.33,25.99,2.63,1.18
12721,14.93,0.43,1970,0.00,0.00,16,33.44,33.00,12.77,27.98,4.80,1.24
12893,15.04,0.44,2036,0.00,0.00,16,33.09,32.00,13.35,30.15,6.34,1.30
13065,14.93,0.45,2100,0.00,0.00,16,33.09,33.00,13.64,31.03,6.65,1.32
13237,15.04,0.45,2179,0.00,0.00,16,33.44,32.50,13.93,32.71,6.96,1.34
13409,14.93,0.46,2225,0.00,0.00,16,32.73,32.00,14.07,34.56,6.96,1.34
13581,14.81,0.46,2308,0.00,0.00,16,33.09,32.50,14.22,35.89,7.58,1.34
13753,14.81,0.48,2405,0.00,0.00,16,33.09,32.00,14.22,37.86,6.96,1.32
13940,14.59,0.48,2460,0.00,0.00,16,32.38,32.00,14.36,39.45,6.96,1.30
14112,14.81,0.47,2549,0.00,0.00,16,32.73,32.00,14.22,40.82,5.72,1.28
14284,14.24,0.47,2642,0.00,0.00,16,33.79,33.00,14.07,40.54,5.10,1.24
14456,14.24,0.46,2696,0.00,0.00,16,34.14,33.00,13.93,41.52,4.18,1.22
14628,14.01,0.45,2793,0.00,0.00,16,34.84,34.00,13.64,42.20,3.25,1.20
14801,14.24,0.45,2861,0.00,0.00,16,35.20,34.50,13.49,42.75,2.63,1.18
14973,14.01,0.44,2934,0.00,0.00,16,36.95,35.50,13.06,43.17,2.01,1.16
15160,14.13,0.41,3001,0.00,0.00,16,38.01,36.50,12.77,41.93,1.70,1.14
15332,14.24,0.39,3081,0.00,0.00,16,39.77,38.00,12.48,40.55,1.08,1.12
15504,14.13,0.34,3130,0.00,0.00,16,42.93,40.00,10.59,29.58,-2.63,0.86
15676,12.40,0.14,3108,0.00,0.00,16,-0.31,21.00,6.38,9.04,-4.18,0.64
15848,11.25,0.16,2891,0.00,0.00,16,-8.40,-5.50,4.21,15.47,-4.18,0.64
16020,12.29,0.17,2683,0.00,0.00,16,-10.16,-10.50,4.06,14.34,-3.87,0.64
16192,16.19,0.16,2372,0.00,0.00,16,15.51,-3.50,4.06,12.90,-2.94,0.64
16364,23.66,0.13,2086,0.00,0.00,16,14.45,14.00,3.92,9.18,-2.32,0.64
16551,23.77,0.13,1947,0.00,0.00,16,14.10,14.00,3.77,8.31,-1.39,0.64
16723,24.00,0.17,1663,0.00,0.00,16,14.10,14.00,3.92,9.04,-1.39,0.64
16895,23.89,0.16,1383,0.00,0.00,16,14.10,22.00,4.21,7.70,-1.39,0.64
17067,23.77,0.14,1210,0.00,0.00,16,14.10,22.00,4.50,5.98,-1.39,0.64
17238,23.66,0.11,1332,0.00,0.00,16,14.10,13.00,4.21,4.43,-1.39,0.64
17410,23.89,0.15,1316,0.00,0.00,16,14.80,13.50,4.21,6.70,-1.39,0.76
17582,23.20,0.20,1349,0.00,0.00,16,20.78,16.50,5.66,9.53,-1.39,0.82
17770,12.75,0.18,1660,0.00,0.00,16,33.09,28.50,6.38,10.17,-1.39,0.84
17941,12.29,0.19,2183,0.00,0.00,16,37.66,32.00,6.38,12.85,-1.39,0.88
18113,15.16,0.21,2094,0.00,0.00,16,39.77,38.00,6.96,14.86,-2.01,0.90
18285,14.01,0.27,2128,0.00,0.00,16,41.88,40.00,7.69,17.63,-2.01,1.00
18457,13.44,0.34,2143,0.00,0.00,16,41.17,40.50,9.87,24.13,-0.46,1.10
18629,13.55,0.37,2159,0.00,0.00,16,39.77,39.00,11.46,26.31,1.70,1.12
18801,14.01,0.38,2190,0.00,0.00,16,39.41,38.50,11.75,27.57,2.32,1.14
18988,14.24,0.40,2208,0.00,0.00,16,36.95,37.50,12.19,29.58,2.63,1.18
19160,14.24,0.42,2240,0.00,0.00,16,36.60,36.50,12.62,30.15,4.18,1.22
19332,14.47,0.44,2263,0.00,0.00,16,33.79,33.50,13.20,33.20,5.10,1.26
19504,14.36,0.45,2282,0.00,0.00,16,34.14,33.00,13.64,34.92,6.03,1.30
19676,14.59,0.47,2318,0.00,0.00,16,32.38,31.50,14.07,36.27,6.96,1.34
19848,14.59,0.48,2378,0.00,0.00,16,31.68,32.00,14.36,37.13,7.58,1.36
20020,14.59,0.48,2388,0.00,0.00,16,31.68,30.50,14.65,38.89,7.58,1.34
20191,14.81,0.46,2432,0.00,0.00,16,34.49,32.00,14.07,37.00,3.87,1.20
20379,14.81,0.44,2473,0.00,0.00,16,35.55,34.50,13.64,36.15,3.25,1.18
20551,14.81,0.44,2489,0.00,0.00,16,35.55,34.50,13.49,37.13,2.63,1.16
20722,14.81,0.43,2521,0.00,0.00,16,36.25,34.50,13.35,37.00,2.01,1.14
20894,14.70,0.42,2568,0.00,0.00,16,37.30,36.00,13.06,35.77,1.39,1.12
21066,14.70,0.38,2576,0.00,0.00,16,40.47,36.50,12.48,32.84,0.77,1.08
21238,14.70,0.37,2615,0.00,0.00,16,41.17,40.00,12.04,32.72,-0.77,1.06
21410,14.81,0.36,2642,0.00,0.00,16,41.52,41.00,11.61,32.03,-1.08,1.04
21582,14.59,0.35,2652,0.00,0.00,16,42.58,41.00,11.32,31.36,-1.08,1.04
21754,14.47,0.34,2683,0.00,0.00,16,42.93,41.50,11.03,31.48,-1.70,1.04
21941,14.47,0.34,2723,0.00,0.00,16,42.93,42.00,10.74,30.26,-1.70,1.02
22117,14.13,0.32,2743,0.00,0.00,16,43.28,42.50,10.30,29.14,-2.32,1.00
22275,14.24,0.32,2758,0.00,0.00,16,43.28,42.50,10.01,29.04,-2.94,1.00
22463,13.78,0.30,2790,0.00,0.00,16,43.28,42.50,9.87,28.72,-2.94,1.00
22635,13.90,0.31,2802,0.00,0.00,16,43.28,42.50,9.72,28.83,-2.94,1.00
22807,13.90,0.31,2804,0.00,0.00,16,43.28,42.50,9.72,28.83,-3.25,1.00
22979,13.90,0.31,2827,0.00,0.00,16,43.28,42.50,9.58,29.03,-3.25,1.00
23151,13.78,0.30,2864,0.00,0.00,16,43.28,42.50,9.43,29.14,-3.25,1.00
23323,13.78,0.30,2869,0.00,0.00,16,43.63,42.50,9.43,28.40,-2.63,1.00
23496,13.90,0.29,2889,0.00,0.00,16,43.63,43.00,9.43,28.40,-2.63,1.00
23672,14.24,0.31,2918,0.00,0.00,16,42.93,42.50,9.87,29.47,-2.63,1.08
23844,14.13,0.40,2942,0.00,0.00,16,39.41,39.00,11.17,37.86,-0.15,1.16
24016,13.78,0.44,2975,0.00,0.00,16,35.90,36.50,12.62,43.72,3.25,1.26
24193,13.55,0.47,3006,0.00,0.00,16,34.14,33.50,13.35,46.77,5.10,1.30
24365,13.67,0.49,3051,0.00,0.00,16,32.73,32.00,14.22,50.12,6.34,1.34
24536,13.78,0.52,3067,0.00,0.00,16,31.33,31.50,14.80,53.55,7.58,1.34
24708,13.44,0.52,3103,0.00,0.00,16,30.98,30.50,15.09,54.36,7.58,1.32
24884,12.98,0.49,3163,0.00,0.00,16,34.14,33.00,14.65,50.58,6.34,1.20
25055,12.98,0.44,3186,0.00,0.00,16,38.01,35.00,13.64,45.26,1.70,1.14
25243,13.90,0.40,3214,0.00,0.00,16,39.06,38.00,13.06,43.44,1.08,1.12
25415,14.36,0.38,3256,0.00,0.00,16,40.47,39.00,12.48,41.09,0.46,1.10
25587,14.24,0.37,3272,0.00,0.00,16,41.52,40.00,12.04,40.13,-0.15,1.08
25758,14.47,0.35,3299,0.00,0.00,16,42.58,41.50,11.61,38.49,-0.77,1.08
25935,14.24,0.32,3305,0.00,0.00,16,42.93,42.00,11.03,35.89,-0.77,1.04
26107,14.13,0.28,3336,0.00,0.00,16,43.98,42.50,9.72,29.58,-3.25,0.96
26279,13.67,0.21,3348,0.00,0.00,16,44.34,43.50,8.13,21.80,-4.18,0.84
26466,12.29,0.14,3338,0.00,0.00,16,3.91,9.50,5.95,13.71,-4.18,0.76
26638,12.29,0.13,3324,0.00,0.00,16,-1.02,0.00,4.50,14.21,-4.18,0.70
26810,11.83,0.12,3332,0.00,0.00,16,-5.94,-3.50,3.92,13.51,-4.18,0.64
26982,12.86,0.11,3320,0.00,0.00,16,-10.16,-10.00,3.92,12.31,-4.18,0.64
27154,16.31,0.11,3292,0.00,0.00,16,-10.16,-10.50,3.92,12.10,-4.18,0.64
27326,24.00,0.10,3280,0.00,0.00,16,-10.16,-10.50,3.92,10.54,-4.18,0.64
27513,24.00,0.10,3231,0.00,0.00,16,-10.16,-10.50,3.92,11.50,-4.18,0.64
27685,24.00,0.11,3217,0.00,0.00,16,-10.16,-10.50,4.21,12.36,-4.18,0.70
27857,24.12,0.11,3214,0.00,0.00,16,-10.16,-11.00,4.35,10.99,-4.18,0.72
28029,23.08,0.11,3170,0.00,0.00,16,-8.40,-11.00,4.50,11.66,-4.18,0.72
28201,17.80,0.10,3155,0.00,0.00,16,-10.16,-10.50,4.06,10.08,-4.18,0.64
28372,15.04,0.10,3139,0.00,0.00,16,-10.16,-10.50,3.92,9.70,-4.18,0.64
28544,19.41,0.10,3125,0.00,0.00,16,-10.16,-10.50,4.06,10.38,-4.18,0.64
28732,24.81,0.10,3095,0.00,0.00,16,-10.16,-10.50,4.06,10.49,-4.18,0.64
28903,25.61,0.10,3041,0.00,0.00,16,-10.16,-10.50,3.92,10.23,-4.18,0.64
29075,23.66,0.10,2968,0.00,0.00,16,-10.16,-10.50,3.92,9.17,-4.18,0.64
29247,23.89,0.11,2938,0.00,0.00,16,-10.16,-10.50,3.92,10.47,-4.18,0.64
29419,24.23,0.11,2852,0.00,0.00,16,-10.16,-10.50,3.92,10.38,-4.18,0.64
29591,24.12,0.11,2796,0.00,0.00,16,-10.16,-10.50,3.92,9.98,-4.18,0.64
29763,24.00,0.11,2751,0.00,0.00,16,-10.16,-10.50,3.92,10.17,-4.18,0.64
29935,23.77,0.11,2661,0.00,0.00,16,-10.16,-10.50,3.92,9.83,-3.87,0.64
30122,23.77,0.11,2608,0.00,0.00,16,-10.16,-10.50,3.92,9.43,-3.87,0.64
30294,24.00,0.11,2540,0.00,0.00,16,-10.16,-10.50,3.92,9.39,-3.25,0.64
30466,23.66,0.11,2453,0.00,0.00,16,-10.16,-10.50,3.92,8.51,-3.25,0.64
30638,23.77,0.10,2379,0.00,0.00,16,3.55,-10.00,4.06,7.86,-2.94,0.64
30810,23.77,0.09,2298,0.00,0.00,16,15.51,15.50,3.92,7.82,-2.63,0.64
30997,23.77,0.09,2193,0.00,0.00,16,14.80,15.00,3.77,6.70,-2.32,0.64
31169,24.00,0.09,2094,0.00,0.00,16,14.45,14.00,3.63,5.80,-2.01,0.64
31341,24.00,0.09,2040,0.00,0.00,16,14.10,14.00,3.63,5.81,-1.70,0.64
31513,23.77,0.08,1937,0.00,0.00,16,14.10,14.00,3.63,5.17,-1.39,0.64
31685,24.00,0.08,1886,0.00,0.00,16,14.10,14.00,3.48,5.21,-1.39,0.64
31857,24.00,0.09,1808,0.00,0.00,16,14.10,14.00,3.48,5.23,-1.39,0.64
32028,24.35,0.09,1728,0.00,0.00,16,14.10,14.00,3.34,5.49,-1.39,0.64
32216,24.35,0.09,1690,0.00,0.00,16,14.10,14.00,3.48,5.04,-1.39,0.64
32388,23.89,0.09,1608,0.00,0.00,16,14.10,14.00,3.48,5.01,-1.39,0.64
32560,23.89,0.11,1541,0.00,0.00,16,14.10,14.00,3.63,5.49,-1.39,0.64
32731,24.23,0.11,1510,0.00,0.00,16,14.10,14.00,3.63,5.17,-1.39,0.64
32903,24.00,0.10,1444,0.00,0.00,16,14.10,14.00,3.63,5.01,-1.39,0.64
33075,23.89,0.11,1391,0.00,0.00,16,14.10,14.00,3.63,4.82,-1.39,0.64
33252,24.23,0.11,1395,0.00,0.00,16,14.10,22.00,3.48,4.91,-1.39,0.64
33426,23.89,0.11,1378,0.00,0.00,16,14.10,22.00,3.48,4.82,-1.39,0.64
33598,24.23,0.10,1347,0.00,0.00,16,14.10,21.50,3.48,4.69,-1.39,0.64
33769,23.77,0.09,1322,0.00,0.00,16,14.10,22.00,3.34,4.04,-1.39,0.64
33941,16.31,0.11,1283,0.00,0.00,16,14.10,22.00,3.34,4.64,-1.39,0.64
34131,12.06,0.11,1286,0.00,0.00,16,14.10,22.00,3.48,4.69,-1.39,0.68
34292,11.60,0.16,1299,0.00,0.00,16,15.51,14.00,4.21,6.95,-1.39,0.74
34464,11.14,0.16,1298,0.00,0.00,16,19.02,17.00,4.79,6.62,-1.39,0.78
34636,11.02,0.21,1283,0.00,0.00,16,24.65,23.00,6.38,9.09,-1.39,0.84
34823,11.02,0.30,1287,0.00,0.00,16,28.87,29.00,8.27,12.53,-1.39,0.88
34998,12.06,0.32,1282,0.00,0.00,16,27.81,28.00,9.29,13.52,-1.39,0.92
35170,13.21,0.35,1266,0.00,0.00,16,26.76,27.00,10.30,14.66,-1.39,0.92
35342,13.90,0.34,1300,0.00,0.00,16,27.46,28.00,10.74,14.40,-1.39,0.92
35514,14.59,0.34,1291,0.00,0.00,16,28.52,27.50,10.88,14.34,-1.39,0.92
35685,15.04,0.34,1291,0.00,0.00,16,29.22,27.50,10.88,14.47,-1.39,0.92
35857,15.27,0.32,1296,0.00,0.00,16,29.57,28.50,10.88,14.34,-1.39,0.92
36029,15.50,0.31,1302,0.00,0.00,16,29.57,28.50,10.74,13.27,-1.39,0.92
36201,15.50,0.33,1354,0.00,0.00,16,29.92,29.00,10.74,14.98,-1.39,0.92
36373,15.50,0.30,1359,0.00,0.00,16,30.27,29.00,10.30,14.15,-1.39,0.86
36576,14.24,0.26,1383,0.00,0.00,16,29.22,29.00,9.43,10.79,-1.39,0.82
36750,14.13,0.21,1420,0.00,0.00,16,26.41,26.00,7.98,8.56,-1.39,0.78
36922,14.70,0.19,1402,0.00,0.00,16,25.70,25.00,7.11,8.39,-1.39,0.78
37109,14.81,0.18,1424,0.00,0.00,16,25.70,25.00,6.67,8.44,-1.39,0.78
37281,14.59,0.18,1433,0.00,0.00,16,25.70,25.00,6.67,8.74,-1.39,0.78
37453,14.70,0.18,1426,0.00,0.00,16,26.05,25.00,6.67,8.48,-1.39,0.78
37625,14.70,0.18,1426,0.00,0.00,16,26.05,25.50,6.67,9.04,-1.39,0.78
37797,14.59,0.17,1450,0.00,0.00,16,26.05,25.50,6.67,8.45,-1.39,0.78
37969,14.47,0.17,1439,0.00,0.00,16,26.05,25.50,6.67,8.27,-1.39,0.78
38141,14.70,0.19,1472,0.00,0.00,16,26.05,26.00,6.82,8.82,-1.39,0.80
38313,15.04,0.19,1465,0.00,0.00,16,26.41,26.00,6.82,9.35,-1.39,0.80
38500,14.93,0.18,1476,0.00,0.00,16,26.05,26.00,6.67,8.56,-1.39,0.80
38672,14.47,0.19,1508,0.00,0.00,16,25.70,27.00,6.67,9.26,-1.39,0.80
38846,14.81,0.19,1466,0.00,0.00,16,26.05,26.00,6.67,9.17,-1.39,0.80
39018,14.70,0.19,1520,0.00,0.00,16,26.05,27.00,6.67,9.22,-1.39,0.80
39190,14.47,0.18,1482,0.00,0.00,16,26.05,26.00,6.53,8.74,-1.39,0.78
39362,14.47,0.18,1454,0.00,0.00,16,26.05,26.00,6.53,8.87,-1.39,0.78
39534,14.70,0.17,1506,0.00,0.00,16,26.41,26.50,6.38,8.27,-1.39,0.76
39706,14.93,0.14,1470,0.00,0.00,16,25.70,25.50,5.80,5.98,-1.39,0.70
39877,14.59,0.12,1457,0.00,0.00,16,25.00,24.50,4.79,5.04,-1.39,0.70
40065,14.47,0.10,1497,0.00,0.00,16,24.65,25.00,4.35,5.04,-1.39,0.68
40237,13.90,0.10,1449,0.00,0.00,16,19.02,21.00,4.21,4.24,-1.39,0.64
40409,14.01,0.10,1434,0.00,0.00,16,14.10,14.00,3.48,4.91,-1.39,0.64
40581,14.01,0.12,1365,0.00,0.00,16,14.10,22.00,3.34,5.30,-1.39,0.64
40752,13.78,0.13,1255,0.00,0.00,16,14.10,22.00,3.48,5.33,-1.39,0.64
40924,12.75,0.14,1104,0.00,0.00,16,14.10,22.00,3.63,5.08,-1.08,0.64
41112,12.29,0.15,1014,0.00,0.00,16,14.10,22.00,4.06,4.88,-1.08,0.64
41284,11.83,0.15,979,0.00,0.00,16,14.10,22.00,4.21,4.66,-1.08,0.78
41455,11.25,0.30,1068,0.00,0.00,16,23.95,21.00,7.55,12.15,-1.08,0.88
41627,10.91,0.23,1373,0.00,0.00,16,28.16,29.00,7.25,6.51,-1.39,0.64
41799,11.60,0.11,1787,0.00,0.00,16,17.27,20.50,4.93,3.42,-1.39,0.64
41971,13.44,0.09,1520,0.00,0.00,16,14.10,14.00,3.92,4.48,-1.39,0.64
42143,15.62,0.10,1348,0.00,0.00,16,14.10,17.50,3.92,4.48,-1.39,0.64
42335,21.13,0.10,1251,0.00,0.00,16,14.10,22.00,3.92,4.37,-1.39,0.64
42491,24.23,0.15,1263,0.00,0.00,16,14.45,13.50,3.92,5.72,-1.39,0.74
42680,23.43,0.17,1268,0.00,0.00,16,17.62,15.50,5.08,6.77,-1.39,0.76
42852,17.23,0.15,1435,0.00,0.00,16,22.54,21.00,5.51,7.50,-1.39,0.78
43023,12.17,0.15,1579,0.00,0.00,16,30.27,26.00,5.66,8.36,-1.39,0.80
43195,13.21,0.16,1893,0.00,0.00,16,34.84,32.50,5.66,9.56,-1.39,0.84
43367,15.62,0.18,2076,0.00,0.00,16,35.90,34.50,6.09,12.41,-1.70,0.86
43538,15.16,0.19,2041,0.00,0.00,16,36.60,36.50,6.67,12.53,-1.70,0.88
43715,14.36,0.25,2005,0.00,0.00,16,40.12,38.00,7.98,15.78,-1.39,0.98
43887,14.24,0.32,2050,0.00,0.00,16,40.47,40.00,9.14,21.19,-0.77,1.06
44062,13.55,0.37,2078,0.00,0.00,16,39.06,39.50,10.88,25.59,2.01,1.12
44234,13.21,0.38,2126,0.00,0.00,16,38.71,39.00,11.46,26.31,2.32,1.14
44406,14.59,0.39,2201,0.00,0.00,16,38.01,38.00,12.04,28.74,2.63,1.16
44578,14.36,0.41,2234,0.00,0.00,16,37.66,37.50,12.33,30.60,2.94,1.18
44765,14.59,0.40,2320,0.00,0.00,16,38.71,37.00,12.48,31.38,2.94,1.12
44937,14.47,0.36,2361,0.00,0.00,16,42.93,41.50,11.46,27.36,0.77,1.04
45109,14.24,0.33,2412,0.00,0.00,16,43.98,43.50,10.59,25.30,-2.01,0.98
45281,13.67,0.29,2462,0.00,0.00,16,45.04,44.00,9.58,23.15,-3.25,0.90
45453,13.21,0.24,2519,0.00,0.00,16,44.34,44.00,7.98,18.87,-3.25,0.86
45625,13.09,0.21,2514,0.00,0.00,16,43.28,42.50,7.11,17.71,-3.25,0.86
45812,13.78,0.20,2543,0.00,0.00,16,43.28,42.50,6.82,17.33,-3.56,0.84
45968,14.24,0.19,2578,0.00,0.00,16,39.06,35.50,6.53,16.58,-3.56,0.84
46156,14.13,0.18,2598,0.00,0.00,16,29.22,32.00,6.24,15.18,-3.56,0.82
46328,14.13,0.17,2592,0.00,0.00,16,25.70,27.00,6.09,14.98,-3.56,0.82
46500,14.13,0.17,2630,0.00,0.00,16,25.70,28.50,5.95,14.93,-3.56,0.80
46671,14.13,0.16,2580,0.00,0.00,16,21.84,20.00,5.66,13.90,-3.56,0.80
46843,14.36,0.16,2618,0.00,0.00,16,19.38,18.00,5.51,13.84,-3.87,0.78
47015,14.01,0.15,2591,0.00,0.00,16,13.40,11.00,5.22,13.02,-3.56,0.78
47187,14.36,0.14,2604,0.00,0.00,16,8.83,11.00,5.08,12.79,-3.56,0.76
47359,14.01,0.13,2611,0.00,0.00,16,3.20,6.00,4.79,12.04,-3.56,0.74
47532,13.55,0.14,2554,0.00,0.00,16,3.91,1.50,4.64,11.51,-3.56,0.74
47720,13.78,0.13,2552,0.00,0.00,16,1.45,2.50,4.50,11.25,-3.56,0.74
47892,13.32,0.13,2546,0.00,0.00,16,-0.66,0.00,4.50,10.94,-3.56,0.68
48064,13.32,0.11,2507,0.00,0.00,16,-10.16,-7.00,3.77,9.13,-3.25,0.64
48235,14.36,0.11,2497,0.00,0.00,16,-10.16,-10.00,3.77,9.56,-3.25,0.64
