Time (msec),A/F Sensor #1 (AFR),Engine Load* (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Manifold Absolute Pressure (psi),Mass Airflow (g/s),Target Boost* (psi relative sea level),Throttle Sensor Voltage (V)
6131,15.85,0.22,1310,0.00,0.00,16,25.70,25.50,7.11,9.75,-1.39,0.80
6303,15.62,0.22,1375,0.00,0.00,16,26.76,26.00,7.25,10.28,-1.39,0.80
6475,15.50,0.22,1427,0.00,0.00,16,27.11,27.00,7.25,10.45,-1.39,0.80
6647,15.27,0.22,1456,0.00,0.00,16,27.46,27.00,7.11,10.64,-1.39,0.82
6819,15.16,0.21,1506,0.00,0.00,16,28.16,28.00,7.11,10.74,-1.39,0.80
6990,15.04,0.21,1537,0.00,0.00,16,28.52,28.50,6.96,10.79,-1.39,0.82
7162,14.81,0.21,1566,0.00,0.00,16,28.87,28.50,6.82,11.09,-1.39,0.80
7334,14.36,0.15,1642,0.00,0.00,16,25.35,29.00,5.66,4.37,-1.39,0.64
7506,13.55,0.10,1574,0.00,0.00,16,15.86,12.50,3.92,3.80,-1.39,0.64
7678,12.06,0.10,1404,0.00,0.00,16,14.10,23.00,3.63,4.82,-1.39,0.64
7850,11.48,0.12,1342,0.00,0.00,16,14.10,23.00,3.77,4.97,-1.39,0.64
8022,11.25,0.12,1222,0.00,0.00,16,14.10,23.00,3.92,5.08,-1.39,0.64
8193,11.25,0.13,1161,0.00,0.00,16,14.10,23.00,4.21,5.21,-1.08,0.64
8365,11.37,0.14,1128,0.00,0.00,16,14.10,23.00,4.21,5.21,-1.08,0.64
8537,11.37,0.13,1113,0.00,0.00,16,14.10,23.00,4.50,4.85,-1.08,0.64
8725,11.48,0.13,1091,0.00,0.00,16,14.10,23.00,4.64,4.82,-1.08,0.64
8896,11.71,0.15,1050,0.00,0.00,16,14.10,23.00,4.79,4.82,-1.08,0.64
9068,12.52,0.17,1050,0.00,0.00,16,14.10,22.50,5.22,5.98,-1.08,0.64
9240,13.44,0.16,1089,0.00,0.00,16,14.10,17.50,5.51,5.94,-1.08,0.64
9412,13.90,0.20,1068,0.00,0.00,16,14.10,19.00,5.80,6.70,-1.08,0.64
12360,14.47,0.36,1742,0.00,0.00,16,36.60,36.00,10.30,20.84,-0.77,1.00
12532,14.24,0.36,1762,0.00,0.00,16,36.60,36.00,10.30,21.36,-0.77,1.00
12703,14.13,0.37,1738,0.00,0.00,16,35.55,36.50,10.45,21.36,-0.77,1.00
12875,14.13,0.38,1695,0.00,0.00,16,33.44,34.00,10.59,21.19,-0.77,1.00
13047,13.78,0.39,1579,0.00,0.00,16,32.73,31.00,11.03,20.50,-0.77,1.00
13219,13.90,0.36,1748,0.00,0.00,16,36.95,36.00,10.88,20.92,-0.46,1.00
13391,14.70,0.35,1870,0.00,0.00,16,38.71,38.00,10.59,21.89,-0.15,1.00
13578,14.36,0.34,2002,0.00,0.00,16,40.12,39.50,10.30,22.96,-0.15,1.02
13750,14.59,0.33,2121,0.00,0.00,16,41.52,41.00,10.16,23.63,-0.15,1.02
13922,14.24,0.34,2239,0.00,0.00,16,42.23,42.00,9.87,25.68,-0.46,1.04
14094,14.01,0.36,2388,0.00,0.00,16,43.63,43.00,10.01,28.31,-0.77,1.04
14266,13.90,0.35,2492,0.00,0.00,16,42.93,42.50,10.01,29.60,-1.08,1.04
14438,13.78,0.35,2621,0.00,0.00,16,42.93,42.50,9.87,30.38,-1.39,1.04
14610,13.55,0.34,2697,0.00,0.00,16,42.58,42.50,9.72,31.05,-1.70,1.04
14781,13.55,0.33,2844,0.00,0.00,16,42.93,42.50,9.43,31.39,-2.63,1.02
14953,12.75,0.18,2879,0.00,0.00,16,18.32,33.00,5.95,9.48,-4.18,0.64
15125,11.25,0.12,2658,0.00,0.00,16,-8.75,-7.00,4.35,10.08,-4.18,0.64
15297,11.48,0.15,2276,0.00,0.00,16,15.16,16.50,3.63,11.19,-2.32,0.64
15469,12.06,0.14,1909,0.00,0.00,16,14.10,15.00,3.34,8.73,-1.39,0.64
15656,13.67,0.15,1666,0.00,0.00,16,14.10,23.00,3.48,8.44,-1.39,0.64
15828,15.16,0.19,1390,0.00,0.00,16,14.10,23.00,3.63,8.31,-1.39,0.64
16000,17.80,0.15,1211,0.00,0.00,16,14.10,23.00,4.50,6.92,-1.39,0.64
16171,21.02,0.14,1243,0.00,0.00,16,14.10,20.50,4.50,5.78,-1.39,0.64
16343,16.42,0.13,1250,0.00,0.00,16,14.10,18.00,4.35,5.40,-1.39,0.64
16515,12.06,0.18,1258,0.00,0.00,16,16.56,14.50,4.93,7.41,-1.39,0.76
16687,11.48,0.19,1328,0.00,0.00,16,21.13,19.50,5.80,8.91,-1.39,0.78
16858,11.71,0.17,1604,0.00,0.00,16,29.57,28.50,5.95,9.09,-1.39,0.78
17046,13.90,0.18,1636,0.00,0.00,16,29.57,29.50,5.66,9.94,-1.39,0.80
17218,15.39,0.22,1664,0.00,0.00,16,30.98,30.50,6.09,11.77,-1.39,0.84
20052,14.01,0.10,1870,0.00,0.00,16,30.62,30.50,3.63,6.18,-1.39,0.68
20224,13.32,0.10,1844,0.00,0.00,16,28.87,31.00,3.48,5.87,-1.39,0.68
20411,12.86,0.09,1818,0.00,0.00,16,24.30,26.50,3.34,5.74,-1.39,0.64
20583,11.94,0.08,1788,0.00,0.00,16,15.51,20.50,3.05,4.85,-1.39,0.64
20755,11.60,0.08,1759,0.00,0.00,16,14.10,22.00,3.05,4.73,-1.39,0.64
20927,11.83,0.08,1710,0.00,0.00,16,14.10,23.00,3.05,4.66,-1.39,0.64
21099,13.21,0.08,1668,0.00,0.00,16,14.10,23.00,3.05,4.69,-1.39,0.64
21270,14.47,0.08,1661,0.00,0.00,16,14.10,23.00,3.05,4.66,-1.39,0.64
21442,18.60,0.09,1608,0.00,0.00,16,14.10,23.00,3.05,4.60,-1.39,0.64
21630,22.74,0.09,1569,0.00,0.00,16,14.10,23.00,3.05,4.82,-1.39,0.64
21802,23.08,0.09,1542,0.00,0.00,16,14.10,23.00,3.05,4.70,-1.39,0.64
21974,23.31,0.10,1505,0.00,0.00,16,14.10,23.00,3.19,4.73,-1.39,0.64
22145,23.54,0.10,1458,0.00,0.00,16,14.10,23.00,3.34,4.73,-1.39,0.64
22317,23.54,0.10,1443,0.00,0.00,16,14.10,23.00,3.34,4.69,-1.39,0.64
22489,23.66,0.10,1407,0.00,0.00,16,14.10,1.50,3.48,4.73,-1.39,0.64
22661,23.54,0.10,1379,0.00,0.00,16,14.10,6.00,3.34,4.82,-1.39,0.64
22848,23.66,0.11,1348,0.00,0.00,16,14.10,12.00,3.34,4.73,-1.39,0.64
23020,23.20,0.11,1316,0.00,0.00,16,14.10,18.50,3.34,4.60,-1.39,0.64
23192,19.18,0.10,1308,0.00,0.00,16,14.10,22.00,3.34,4.57,-1.39,0.64
23364,14.24,0.10,1291,0.00,0.00,16,14.10,23.00,3.34,4.47,-1.39,0.64
23536,12.06,0.11,1252,0.00,0.00,16,14.10,23.00,3.34,4.50,-1.39,0.64
23708,11.48,0.12,1124,0.00,0.00,16,14.10,22.50,3.48,4.42,-1.08,0.64
23895,11.37,0.13,1045,0.00,0.00,16,14.10,22.50,3.77,4.57,-1.08,0.64
24067,11.37,0.15,966,0.00,0.00,16,14.10,22.50,4.35,4.82,-1.08,0.64
24239,11.25,0.14,971,0.00,0.00,16,14.10,22.50,4.79,4.69,-1.08,0.64
24411,11.37,0.14,1004,0.00,0.00,16,14.10,20.00,5.08,4.69,-1.08,0.64
24583,11.60,0.13,1012,0.00,0.00,16,14.10,18.00,5.08,4.60,-1.08,0.64
24755,12.40,0.14,1001,0.00,0.00,16,14.10,17.50,5.08,4.57,-1.08,0.64
24926,13.09,0.14,985,0.00,0.00,16,14.10,19.50,5.08,4.69,-1.08,0.64
25098,14.36,0.14,992,0.00,0.00,16,14.10,19.00,5.08,4.57,-1.08,0.64
27936,14.93,0.20,1116,0.00,0.00,16,14.10,7.00,6.53,7.37,-1.08,0.64
28108,15.16,0.17,1148,0.00,0.00,16,14.10,6.50,6.67,5.78,-1.08,0.64
28279,15.39,0.15,1127,0.00,0.00,16,14.10,9.00,5.95,5.21,-1.08,0.64
28451,15.62,0.14,1153,0.00,0.00,16,14.10,8.00,5.22,4.75,-1.08,0.64
28623,15.16,0.14,1115,0.00,0.00,16,14.10,11.50,5.08,4.85,-1.08,0.66
28795,14.70,0.17,1110,0.00,0.00,16,14.45,13.50,5.37,5.98,-1.08,0.70
28967,14.13,0.17,1152,0.00,0.00,16,16.21,15.00,5.66,6.66,-1.08,0.74
29139,14.01,0.23,1163,0.00,0.00,16,22.54,20.00,6.24,8.78,-1.08,0.80
29311,13.90,0.24,1386,0.00,0.00,16,28.16,27.00,7.11,10.98,-1.39,0.82
29483,13.55,0.24,1514,0.00,0.00,16,28.87,28.50,7.40,12.35,-1.39,0.84
29670,14.93,0.26,1509,0.00,0.00,16,29.22,28.50,7.55,12.52,-1.39,0.84
29842,16.19,0.29,1382,0.00,0.00,16,29.57,29.50,7.98,13.07,-1.39,0.86
30014,14.81,0.34,1320,0.00,0.00,16,28.87,29.00,9.00,14.97,-1.39,0.90
30186,13.55,0.37,1344,0.00,0.00,16,28.52,27.00,10.01,16.80,-1.39,0.94
30357,13.21,0.36,1441,0.00,0.00,16,31.68,30.50,10.59,17.47,-1.39,0.94
30529,15.16,0.36,1496,0.00,0.00,16,32.38,32.00,10.59,17.86,-1.39,0.96
30701,15.50,0.36,1505,0.00,0.00,16,32.73,32.00,10.59,18.25,-1.39,0.96
30873,14.93,0.37,1464,0.00,0.00,16,30.62,30.50,10.74,18.10,-1.39,0.96
31060,14.47,0.39,1374,0.00,0.00,16,27.46,26.00,11.03,17.63,-1.39,0.96
31232,13.90,0.36,1591,0.00,0.00,16,34.84,34.00,10.88,18.41,-1.39,0.98
31404,14.81,0.34,1681,0.00,0.00,16,36.60,35.50,10.45,19.73,-0.77,0.98
31576,14.81,0.35,1842,0.00,0.00,16,38.01,37.50,10.16,21.36,-0.77,1.00
31748,14.59,0.33,1996,0.00,0.00,16,40.12,39.50,10.16,22.06,-0.77,1.02
31920,14.59,0.33,2091,0.00,0.00,16,41.17,40.50,10.01,22.94,-0.46,1.02
32092,14.59,0.34,2204,0.00,0.00,16,42.58,42.00,9.72,24.42,-0.46,1.02
32264,14.70,0.34,2341,0.00,0.00,16,43.28,43.00,9.87,26.62,-0.46,1.02
32451,14.47,0.35,2506,0.00,0.00,16,43.28,43.50,9.72,29.07,-0.77,1.02
32623,14.36,0.34,2570,0.00,0.00,16,42.93,43.00,9.72,29.50,-1.39,1.02
32795,14.24,0.33,2722,0.00,0.00,16,42.93,42.50,9.29,29.83,-2.32,0.98
35649,14.47,0.23,1677,0.00,0.00,16,31.33,32.00,6.67,13.07,-1.39,0.84
35821,16.19,0.24,1740,0.00,0.00,16,32.03,32.50,6.96,13.63,-1.39,0.86
35993,15.96,0.27,1750,0.00,0.00,16,33.09,33.00,7.40,15.46,-1.39,0.90
36165,14.93,0.35,1791,0.00,0.00,16,37.30,35.50,8.42,20.83,-0.77,1.00
36335,14.81,0.38,1812,0.00,0.00,16,36.25,35.50,10.01,22.76,-0.46,1.04
36507,14.70,0.40,1866,0.00,0.00,16,34.84,34.50,10.88,24.42,1.08,1.06
36679,15.27,0.40,1929,0.00,0.00,16,35.20,34.50,11.17,25.70,1.39,1.08
36851,15.27,0.39,1974,0.00,0.00,16,35.90,36.00,11.46,25.99,1.70,1.08
37038,15.16,0.39,2028,0.00,0.00,16,36.95,36.00,11.46,26.93,1.70,1.08
37210,14.70,0.39,2091,0.00,0.00,16,37.30,38.00,11.46,27.05,1.39,1.08
37382,14.47,0.38,2182,0.00,0.00,16,38.36,39.00,11.17,27.58,1.08,1.08
37554,14.70,0.38,2237,0.00,0.00,16,39.77,40.00,10.88,28.22,0.77,1.08
37726,14.81,0.38,2266,0.00,0.00,16,40.12,39.50,10.88,29.39,0.46,1.08
37898,14.59,0.39,2329,0.00,0.00,16,39.77,39.00,11.03,30.63,0.46,1.08
38070,14.36,0.39,2394,0.00,0.00,16,39.77,39.50,11.03,31.41,0.15,1.08
38242,14.24,0.39,2484,0.00,0.00,16,39.41,39.00,10.88,32.55,0.15,1.08
38429,14.13,0.39,2519,0.00,0.00,16,39.41,39.00,10.88,33.00,-0.15,1.06
38601,14.01,0.38,2566,0.00,0.00,16,40.47,40.00,10.59,32.32,-0.77,1.04
38773,14.01,0.37,2656,0.00,0.00,16,41.17,40.50,10.45,32.89,-0.77,1.04
38945,13.78,0.34,2686,0.00,0.00,16,42.93,42.50,9.72,29.95,-2.63,0.98
39117,13.44,0.30,2741,0.00,0.00,16,43.63,43.50,9.00,27.79,-3.56,0.96
39288,13.78,0.29,2781,0.00,0.00,16,43.98,43.50,8.71,27.26,-4.18,0.96
39460,14.13,0.29,2809,0.00,0.00,16,43.63,43.50,8.56,27.37,-4.18,0.96
39648,13.55,0.19,2808,0.00,0.00,16,26.76,44.00,7.55,9.48,-4.18,0.64
39819,11.48,0.13,2647,0.00,0.00,16,-6.29,-5.50,4.21,11.28,-3.56,0.64
39991,11.14,0.16,2274,0.00,0.00,16,15.16,16.00,3.48,11.82,-2.63,0.64
40163,11.60,0.15,1893,0.00,0.00,16,14.10,14.50,3.34,9.26,-1.70,0.64
40335,12.63,0.16,1668,0.00,0.00,16,14.10,22.50,3.77,8.40,-1.39,0.64
40507,15.27,0.16,1372,0.00,0.00,16,14.10,22.50,4.06,7.26,-1.39,0.64
40679,20.33,0.16,1280,0.00,0.00,16,14.10,22.50,4.21,6.73,-1.39,0.64
43501,14.47,0.36,1946,0.00,0.00,16,38.36,38.50,10.59,23.04,0.15,1.04
43673,14.70,0.34,1956,0.00,0.00,16,39.41,39.00,10.45,22.42,-0.15,1.00
43860,14.59,0.31,1980,0.00,0.00,16,39.41,39.00,9.58,19.27,-1.39,0.94
44032,13.78,0.28,1987,0.00,0.00,16,39.41,39.50,9.14,18.32,-1.39,0.94
44204,14.13,0.26,2002,0.00,0.00,16,39.06,39.50,8.56,17.25,-1.70,0.88
44376,13.90,0.22,2002,0.00,0.00,16,38.36,38.50,7.55,14.59,-1.70,0.86
44548,13.90,0.20,2021,0.00,0.00,16,37.66,38.00,7.25,12.19,-1.70,0.84
44720,14.36,0.16,2009,0.00,0.00,16,34.14,35.50,6.09,9.17,-1.70,0.76
44892,13.55,0.11,2010,0.00,0.00,16,32.73,31.50,4.50,5.17,-1.70,0.68
45064,12.29,0.09,2004,0.00,0.00,16,26.76,30.50,3.77,5.10,-1.70,0.66
45235,11.60,0.10,1988,0.00,0.00,16,17.27,19.50,3.19,6.44,-1.39,0.64
45407,11.48,0.09,1964,0.00,0.00,16,14.10,14.00,3.34,6.07,-1.39,0.64
45595,11.71,0.09,1941,0.00,0.00,16,14.10,14.00,3.19,5.91,-1.39,0.64
45767,12.40,0.09,1931,0.00,0.00,16,14.10,14.00,3.34,5.52,-1.39,0.64
45938,14.36,0.08,1918,0.00,0.00,16,14.10,14.00,3.34,5.58,-1.39,0.64
46110,16.19,0.09,1891,0.00,0.00,16,14.10,14.00,3.34,5.17,-1.39,0.64
46282,21.82,0.08,1869,0.00,0.00,16,14.10,14.00,3.34,5.46,-1.39,0.64
46454,23.31,0.08,1851,0.00,0.00,16,14.10,14.00,3.34,4.75,-1.39,0.64
46626,23.77,0.08,1842,0.00,0.00,16,14.10,14.00,3.34,4.88,-1.39,0.64
46798,23.66,0.08,1819,0.00,0.00,16,14.10,14.00,3.34,5.04,-1.39,0.64
46985,23.66,0.07,1800,0.00,0.00,16,14.10,14.00,3.34,4.14,-1.39,0.64
47142,23.89,0.08,1788,0.00,0.00,16,14.10,14.00,3.34,4.91,-1.39,0.64
47329,23.77,0.09,1758,0.00,0.00,16,14.10,21.00,3.19,5.14,-1.39,0.64
47501,23.89,0.08,1746,0.00,0.00,16,14.10,20.00,3.19,4.82,-1.39,0.64
47673,23.89,0.09,1722,0.00,0.00,16,14.10,20.50,3.19,4.85,-1.39,0.64
47845,23.66,0.09,1688,0.00,0.00,16,14.10,21.50,3.19,4.85,-1.39,0.64
48017,23.89,0.09,1676,0.00,0.00,16,14.10,20.50,3.19,4.91,-1.39,0.64
48188,23.54,0.09,1655,0.00,0.00,16,14.10,21.00,3.19,5.01,-1.39,0.64
48360,24.00,0.09,1643,0.00,0.00,16,14.10,20.00,3.19,4.82,-1.39,0.64
48548,23.89,0.08,1606,0.00,0.00,16,14.10,21.00,3.19,4.42,-1.39,0.64
48720,23.54,0.09,1599,0.00,0.00,16,14.10,20.50,3.19,4.95,-1.39,0.64
48891,24.00,0.10,1530,0.00,0.00,16,14.10,22.50,3.19,5.01,-1.39,0.64
49063,23.89,0.12,1334,0.00,0.00,16,14.10,22.50,3.48,4.73,-1.39,0.64
49235,24.00,0.12,1204,0.00,0.00,16,14.10,22.50,3.63,4.79,-1.08,0.64
49407,23.89,0.13,1129,0.00,0.00,16,14.10,22.50,3.77,4.75,-1.08,0.64
49579,23.77,0.13,1032,0.00,0.00,16,14.10,22.50,3.92,4.69,-1.08,0.64
49766,23.54,0.15,990,0.00,0.00,16,14.10,22.50,4.35,4.85,-1.08,0.64
49938,16.31,0.14,1007,0.00,0.00,16,14.10,22.50,4.79,4.75,-1.08,0.64
50110,12.29,0.14,1061,0.00,0.00,16,14.10,18.00,5.08,4.69,-1.08,0.64
50282,12.17,0.16,1049,0.00,0.00,16,14.10,17.50,5.22,5.33,-1.08,0.64
50454,13.21,0.16,1088,0.00,0.00,16,14.10,15.50,5.51,5.87,-1.08,0.64
50626,14.47,0.16,1148,0.00,0.00,16,14.10,12.50,5.66,5.94,-1.08,0.64
50798,14.93,0.17,1098,0.00,0.00,16,14.10,12.50,5.80,6.18,-1.08,0.64
50969,15.27,0.17,1115,0.00,0.00,16,14.10,11.50,5.95,6.37,-1.08,0.64
51157,15.39,0.17,1131,0.00,0.00,16,14.10,10.00,6.09,6.51,-1.08,0.64
51329,15.73,0.17,1138,0.00,0.00,16,14.10,10.00,6.09,6.55,-1.08,0.64
51500,15.73,0.17,1147,0.00,0.00,16,14.10,8.50,6.09,6.62,-1.08,0.64
51672,15.62,0.17,1153,0.00,0.00,16,14.10,10.50,6.09,6.55,-1.08,0.64
51844,15.62,0.17,1191,0.00,0.00,16,14.10,7.50,5.95,6.51,-1.08,0.64
52016,15.62,0.16,1176,0.00,0.00,16,14.10,10.50,5.95,6.48,-1.08,0.64
52188,15.39,0.17,1175,0.00,0.00,16,14.10,10.50,5.95,6.62,-1.08,0.64
52360,15.50,0.16,1205,0.00,0.00,16,14.10,9.00,5.80,6.48,-1.39,0.64
52532,15.27,0.16,1214,0.00,0.00,16,14.10,8.00,5.66,6.48,-1.39,0.64
52719,15.04,0.16,1239,0.00,0.00,16,14.10,7.50,5.51,6.48,-1.39,0.64
52891,15.04,0.15,1241,0.00,0.00,16,14.10,9.00,5.37,6.40,-1.39,0.64
53063,14.81,0.16,1246,0.00,0.00,16,14.10,10.00,5.37,6.40,-1.39,0.64
53235,14.81,0.15,1246,0.00,0.00,16,14.10,10.00,5.37,6.40,-1.39,0.64
53407,14.81,0.15,1260,0.00,0.00,16,14.10,10.50,5.22,6.26,-1.39,0.64
53579,14.70,0.14,1267,0.00,0.00,16,14.10,11.00,5.22,6.11,-1.39,0.64
53750,14.59,0.14,1248,0.00,0.00,16,14.10,13.00,5.08,6.11,-1.39,0.64
53922,14.47,0.14,1268,0.00,0.00,16,14.10,13.00,5.08,6.04,-1.39,0.64
54094,14.47,0.14,1268,0.00,0.00,16,14.10,12.00,4.93,5.81,-1.39,0.64
54266,14.47,0.14,1252,0.00,0.00,16,14.10,14.00,4.93,5.81,-1.39,0.64
54453,14.36,0.14,1260,0.00,0.00,16,14.10,14.00,4.93,5.74,-1.39,0.64
54625,14.24,0.13,1248,0.00,0.00,16,14.10,14.50,4.79,5.52,-1.39,0.64
54797,14.24,0.13,1237,0.00,0.00,16,14.10,15.50,4.79,5.52,-1.39,0.64
54969,14.13,0.13,1242,0.00,0.00,16,14.10,15.00,4.79,5.46,-1.39,0.64
55141,14.13,0.13,1239,0.00,0.00,16,14.10,15.00,4.64,5.36,-1.39,0.64
55313,14.01,0.13,1236,0.00,0.00,16,14.10,15.00,4.64,5.27,-1.39,0.64
55485,13.90,0.13,1219,0.00,0.00,16,14.10,14.50,4.64,5.17,-1.39,0.64
55657,13.90,0.13,1220,0.00,0.00,16,14.10,16.00,4.50,5.21,-1.39,0.64
55844,13.78,0.13,1209,0.00,0.00,16,14.10,16.50,4.50,5.08,-1.39,0.64
56016,13.78,0.13,1200,0.00,0.00,16,14.10,17.50,4.50,5.01,-1.08,0.64
56188,13.78,0.13,1168,0.00,0.00,16,14.10,19.50,4.50,5.01,-1.08,0.64
56360,13.78,0.13,1166,0.00,0.00,16,14.10,18.50,4.64,4.95,-1.08,0.64
56531,13.90,0.13,1154,0.00,0.00,16,14.10,17.50,4.64,4.95,-1.08,0.64
56702,14.01,0.13,1158,0.00,0.00,16,14.10,17.50,4.64,4.91,-1.08,0.64
56874,14.01,0.13,1144,0.00,0.00,16,14.10,18.50,4.79,4.82,-1.08,0.64
57046,14.13,0.13,1124,0.00,0.00,16,14.10,17.50,4.79,4.95,-1.08,0.64
57218,14.36,0.13,1130,0.00,0.00,16,14.10,18.00,4.79,4.88,-1.08,0.64
57405,14.36,0.13,1120,0.00,0.00,16,14.10,18.00,4.93,4.91,-1.08,0.64
57577,14.36,0.14,1120,0.00,0.00,16,14.10,17.00,4.93,4.97,-1.08,0.64
57749,14.47,0.14,1109,0.00,0.00,16,14.10,17.50,5.08,5.21,-1.08,0.64
57921,14.70,0.14,1121,0.00,0.00,16,14.10,15.50,5.08,5.27,-1.08,0.64
58093,14.70,0.14,1128,0.00,0.00,16,14.10,15.00,5.22,5.33,-1.08,0.64
58265,14.81,0.14,1130,0.00,0.00,16,14.10,14.50,5.22,5.33,-1.08,0.64
58437,14.81,0.14,1131,0.00,0.00,16,14.10,14.00,5.22,5.33,-1.08,0.64
58609,14.81,0.15,1113,0.00,0.00,16,14.10,16.00,5.22,5.40,-1.08,0.64
58796,14.81,0.15,1125,0.00,0.00,16,14.10,13.50,5.37,5.46,-1.08,0.64
58968,14.81,0.14,1132,0.00,0.00,16,14.10,14.00,5.37,5.46,-1.08,0.64
59140,14.93,0.15,1114,0.00,0.00,16,14.10,15.50,5.37,5.52,-1.08,0.64
59312,15.04,0.15,1134,0.00,0.00,16,14.10,13.50,5.37,5.52,-1.08,0.64
59484,15.04,0.15,1142,0.00,0.00,16,14.10,14.00,5.37,5.62,-1.08,0.64
59655,14.93,0.14,1149,0.00,0.00,16,14.10,12.50,5.37,5.52,-1.08,0.64
59827,14.93,0.15,1156,0.00,0.00,16,14.10,12.00,5.37,5.62,-1.08,0.64
59999,14.81,0.14,1166,0.00,0.00,16,14.10,12.50,5.37,5.62,-1.08,0.64
60171,14.81,0.14,1162,0.00,0.00,16,14.10,12.50,5.22,5.65,-1.08,0.64
60358,14.47,0.14,1177,0.00,0.00,16,14.10,10.50,5.08,5.55,-1.08,0.64
60530,14.47,0.14,1172,0.00,0.00,16,14.10,11.00,5.08,5.59,-1.08,0.64
60702,14.36,0.14,1178,0.00,0.00,16,14.10,14.00,5.08,5.68,-1.08,0.64
60874,14.24,0.14,1175,0.00,0.00,16,14.10,12.50,5.08,5.52,-1.08,0.64
61046,14.13,0.14,1163,0.00,0.00,16,14.10,13.50,5.08,5.55,-1.08,0.64
61218,14.36,0.14,1181,0.00,0.00,16,14.10,13.00,5.08,5.55,-1.08,0.64
61390,14.24,0.14,1184,0.00,0.00,16,14.10,13.00,5.08,5.46,-1.08,0.64
61561,14.24,0.14,1166,0.00,0.00,16,14.10,14.50,5.08,5.59,-1.08,0.64
61749,14.13,0.14,1170,0.00,0.00,16,14.10,13.50,5.08,5.46,-1.08,0.64
61921,14.24,0.14,1173,0.00,0.00,16,14.10,14.00,5.08,5.40,-1.08,0.64
62093,14.47,0.14,1152,0.00,0.00,16,14.10,16.00,5.08,5.46,-1.08,0.64
62265,14.47,0.14,1164,0.00,0.00,16,14.10,14.00,5.08,5.40,-1.08,0.64
62436,14.36,0.14,1164,0.00,0.00,16,14.10,13.50,5.08,5.46,-1.08,0.64
62608,14.24,0.14,1158,0.00,0.00,16,14.10,15.00,5.08,5.40,-1.08,0.64
62780,14.36,0.14,1151,0.00,0.00,16,14.10,15.50,5.08,5.40,-1.08,0.64
62952,14.24,0.14,1154,0.00,0.00,16,14.10,14.50,5.08,5.36,-1.08,0.64
63139,14.13,0.14,1159,0.00,0.00,16,14.10,14.00,5.08,5.33,-1.08,0.64
63311,14.24,0.14,1146,0.00,0.00,16,14.10,15.50,5.08,5.33,-1.08,0.64
63483,14.36,0.14,1134,0.00,0.00,16,14.10,15.50,5.08,5.33,-1.08,0.64
63655,14.36,0.14,1138,0.00,0.00,16,14.10,15.50,5.08,5.27,-1.08,0.64
63827,14.59,0.14,1127,0.00,0.00,16,14.10,16.50,5.08,5.27,-1.08,0.64
63999,14.47,0.14,1131,0.00,0.00,16,14.10,15.50,5.22,5.30,-1.08,0.64
64171,14.59,0.14,1116,0.00,0.00,16,14.10,17.00,5.22,5.33,-1.08,0.64
