Time (msec),A/F Sensor #1 (AFR),Engine Load* (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Manifold Absolute Pressure (psi),Mass Airflow (g/s),Target Boost* (psi relative sea level),Throttle Sensor Voltage (V)
15129,13.32,0.49,3094,0.00,0.00,16,34.14,33.00,13.64,49.91,1.88,1.16
15301,13.21,0.49,3107,0.00,0.00,16,33.79,33.00,13.78,50.51,1.88,1.16
15473,13.32,0.49,3116,0.00,0.00,16,33.44,32.50,13.93,51.59,1.57,1.16
15645,13.32,0.50,3129,0.00,0.00,16,33.44,33.00,14.07,51.59,1.57,1.16
15817,13.67,0.52,3159,0.00,0.00,16,30.98,31.50,14.36,53.97,1.88,1.18
16004,13.32,0.55,3166,0.00,0.00,16,29.22,29.50,14.95,56.96,2.49,1.18
16176,12.86,0.56,3178,0.00,0.00,16,28.16,28.00,15.53,58.95,3.11,1.20
16348,12.75,0.58,3180,0.00,0.00,16,26.76,26.50,15.67,60.61,3.11,1.20
16520,12.52,0.59,3180,0.00,0.00,16,26.05,25.00,16.11,62.57,3.11,1.20
16692,12.63,0.60,3217,0.00,0.00,16,25.00,25.50,16.40,63.11,2.49,1.20
16864,12.52,0.57,3214,0.00,0.00,16,27.81,25.50,16.25,62.75,1.88,1.14
17040,12.63,0.52,3213,0.00,0.00,16,32.38,30.00,15.24,55.80,-0.27,1.10
17212,12.98,0.46,3249,0.00,0.00,16,35.90,35.50,14.07,49.37,-0.27,1.08
17384,13.67,0.43,3230,0.00,0.00,16,38.01,36.50,13.49,46.08,-0.89,1.06
17561,14.13,0.41,3259,0.00,0.00,16,38.36,38.50,12.91,44.70,-1.49,1.06
17732,14.13,0.39,3246,0.00,0.00,16,40.12,40.00,12.19,42.18,-1.49,1.04
17920,14.13,0.36,3248,0.00,0.00,16,41.88,41.00,11.61,38.84,-2.11,1.02
18092,14.13,0.33,3254,0.00,0.00,16,42.93,42.50,10.74,35.97,-3.35,0.98
18263,14.01,0.28,3270,0.00,0.00,16,44.34,43.50,10.01,31.63,-4.25,0.92
18435,13.78,0.23,3270,0.00,0.00,16,44.34,44.00,8.56,23.93,-4.25,0.88
18612,13.32,0.19,3266,0.00,0.00,16,36.95,40.00,7.25,19.90,-4.25,0.84
18784,12.98,0.16,3236,0.00,0.00,16,11.29,30.00,6.67,19.06,-4.25,0.82
18956,12.63,0.13,3248,0.00,0.00,16,-2.42,2.50,5.95,13.76,-4.25,0.72
19128,13.67,0.10,3236,0.00,0.00,16,-9.10,-10.50,4.35,9.70,-4.25,0.64
19299,15.16,0.11,3228,0.00,0.00,16,-10.16,-10.50,4.21,11.13,-4.25,0.64
19471,25.72,0.10,3221,0.00,0.00,16,-10.16,-10.50,4.06,11.18,-4.25,0.64
19643,23.54,0.08,3187,0.00,0.00,16,-10.16,-10.50,4.06,8.74,-4.25,0.64
19815,23.89,0.09,3176,0.00,0.00,16,-10.16,-10.50,4.06,9.52,-4.25,0.64
20002,24.12,0.10,3171,0.00,0.00,16,-10.16,-10.50,4.06,10.83,-4.25,0.64
20174,24.23,0.10,3176,0.00,0.00,16,-10.16,-10.50,4.50,8.31,-4.25,0.64
20346,24.12,0.06,3140,0.00,0.00,16,-10.16,-10.50,4.21,7.70,-4.25,0.64
20518,24.12,0.07,3138,0.00,0.00,16,-10.16,-10.50,4.06,6.55,-4.25,0.64
20690,23.77,0.07,3122,0.00,0.00,16,-10.16,-10.50,4.06,8.02,-4.25,0.64
20862,24.00,0.06,3128,0.00,0.00,16,-10.16,-10.50,4.06,7.70,-4.25,0.64
21034,23.89,0.07,3108,0.00,0.00,16,-10.16,-10.50,4.06,7.10,-4.25,0.64
21221,23.89,0.09,3114,0.00,0.00,16,-10.16,-10.50,4.06,8.44,-4.25,0.64
21393,24.12,0.08,3103,0.00,0.00,16,-10.16,-10.50,4.06,7.78,-4.25,0.64
21565,23.89,0.08,3095,0.00,0.00,16,-10.16,-10.50,4.06,7.94,-4.25,0.64
21737,24.00,0.07,3086,0.00,0.00,16,-10.16,-10.50,4.06,6.99,-4.25,0.64
21909,23.66,0.08,3058,0.00,0.00,16,-10.16,-10.50,4.06,7.90,-4.25,0.64
22085,24.00,0.09,3044,0.00,0.00,16,-10.16,-10.50,4.06,8.31,-4.25,0.64
22257,24.00,0.07,3035,0.00,0.00,16,-10.16,-10.50,4.06,7.10,-4.25,0.64
22429,23.77,0.08,3048,0.00,0.00,16,-10.16,-10.50,4.06,9.26,-4.25,0.64
22601,24.23,0.10,3035,0.00,0.00,16,-10.16,-10.50,4.21,9.43,-4.25,0.68
22773,23.89,0.11,3023,0.00,0.00,16,-10.16,-10.50,4.35,11.44,-4.25,0.70
22961,24.00,0.13,3001,0.00,0.00,16,-3.48,-8.50,4.79,12.14,-4.25,0.76
23133,18.03,0.16,2989,0.00,0.00,16,17.97,10.00,5.22,15.45,-4.25,0.82
23294,15.39,0.18,2989,0.00,0.00,16,32.38,29.50,5.66,15.38,-4.25,0.84
23481,13.67,0.19,3002,0.00,0.00,16,40.47,39.00,6.38,19.20,-4.25,0.88
23653,14.36,0.22,2983,0.00,0.00,16,44.34,44.00,6.96,20.06,-4.25,0.92
23825,14.70,0.24,2990,0.00,0.00,16,44.34,44.00,7.40,23.33,-4.25,0.94
24001,14.24,0.25,3007,0.00,0.00,16,44.34,44.00,7.84,24.62,-4.25,0.96
24173,13.90,0.27,3004,0.00,0.00,16,43.98,44.00,8.27,26.63,-3.94,0.98
24345,14.24,0.30,2986,0.00,0.00,16,43.63,43.50,8.71,27.28,-3.35,1.00
24522,13.32,0.31,3001,0.00,0.00,16,43.28,43.50,9.14,30.29,-2.73,1.02
24694,13.67,0.32,3008,0.00,0.00,16,42.93,42.50,9.43,32.20,-2.73,1.02
24865,13.44,0.32,3010,0.00,0.00,16,42.93,42.50,9.72,32.54,-2.11,1.02
25037,13.90,0.33,2990,0.00,0.00,16,42.58,42.50,9.87,33.61,-2.11,1.02
25209,13.55,0.33,3014,0.00,0.00,16,42.58,42.50,10.01,33.86,-2.11,1.02
25381,13.67,0.33,3017,0.00,0.00,16,42.58,42.50,10.01,33.86,-2.11,1.02
25568,14.01,0.33,2997,0.00,0.00,16,42.93,42.50,10.01,33.25,-2.73,1.02
25740,13.90,0.33,3004,0.00,0.00,16,42.58,42.50,10.16,33.73,-2.73,1.02
25912,13.78,0.33,3025,0.00,0.00,16,42.58,42.50,10.16,33.61,-2.73,1.02
26084,14.01,0.33,3026,0.00,0.00,16,42.58,42.50,10.16,32.66,-2.73,1.02
26256,14.01,0.33,3030,0.00,0.00,16,42.58,42.50,10.30,33.73,-2.73,1.02
26433,14.13,0.34,3013,0.00,0.00,16,42.58,42.50,10.16,32.43,-2.73,1.02
26604,13.90,0.33,3018,0.00,0.00,16,42.58,42.50,10.16,33.61,-2.73,1.02
26776,13.90,0.34,3018,0.00,0.00,16,42.58,42.50,10.16,33.99,-2.73,1.02
26948,13.78,0.34,3045,0.00,0.00,16,42.58,42.50,10.16,34.11,-2.73,1.02
27120,13.78,0.34,3046,0.00,0.00,16,42.58,42.50,10.16,34.11,-2.73,1.02
27296,13.90,0.33,3046,0.00,0.00,16,42.58,42.50,10.16,33.48,-2.73,1.02
27484,14.01,0.33,3035,0.00,0.00,16,42.58,42.50,10.30,33.48,-2.73,1.02
27656,14.01,0.32,3034,0.00,0.00,16,42.93,42.50,10.01,31.87,-3.35,1.00
27828,13.78,0.31,3041,0.00,0.00,16,43.28,43.50,9.72,28.74,-3.94,0.98
28000,13.90,0.30,3057,0.00,0.00,16,43.63,43.50,9.43,30.52,-3.94,0.98
28176,13.78,0.29,3062,0.00,0.00,16,43.63,43.50,9.29,29.83,-3.94,0.98
28348,14.01,0.29,3062,0.00,0.00,16,43.63,43.50,9.29,29.61,-3.94,0.98
28520,13.67,0.28,3058,0.00,0.00,16,44.34,43.50,9.14,28.86,-3.94,0.96
28692,14.01,0.27,3064,0.00,0.00,16,44.34,44.00,8.85,27.89,-4.25,0.94
28863,14.01,0.27,3064,0.00,0.00,16,44.34,44.00,8.71,30.25,-4.25,0.94
29035,13.44,0.27,3041,0.00,0.00,16,44.34,44.00,8.56,27.26,-4.25,0.94
29223,13.21,0.26,3047,0.00,0.00,16,44.34,44.00,8.42,26.31,-4.25,0.94
29395,13.67,0.25,3044,0.00,0.00,16,44.34,44.00,8.27,25.21,-4.25,0.92
29567,13.44,0.24,3062,0.00,0.00,16,44.34,44.00,7.98,24.22,-4.25,0.92
29738,13.09,0.23,3060,0.00,0.00,16,44.34,44.00,7.84,23.24,-4.25,0.90
29910,13.55,0.21,3058,0.00,0.00,16,44.34,44.00,7.69,22.15,-4.25,0.86
30098,13.21,0.18,3057,0.00,0.00,16,30.62,30.50,6.82,17.85,-4.25,0.82
30254,13.21,0.16,3045,0.00,0.00,16,21.84,19.00,6.09,16.35,-4.25,0.80
30436,13.21,0.09,2996,0.00,0.00,16,-10.16,-7.50,5.08,6.70,-4.25,0.64
30610,13.90,0.08,3025,0.00,0.00,16,-10.16,-10.50,4.21,10.98,-4.25,0.64
30782,17.34,0.10,3010,0.00,0.00,16,-10.16,-10.50,4.21,10.13,-4.25,0.64
30954,24.23,0.11,3001,0.00,0.00,16,-10.16,-10.50,4.21,9.88,-4.25,0.64
31126,23.89,0.09,2980,0.00,0.00,16,-10.16,-10.50,4.21,10.10,-4.25,0.64
31298,24.00,0.11,2954,0.00,0.00,16,-10.16,-10.50,4.21,11.24,-4.25,0.64
31485,24.00,0.11,2972,0.00,0.00,16,-10.16,-10.50,4.21,9.09,-4.25,0.64
31660,23.89,0.10,2939,0.00,0.00,16,-10.16,-10.50,4.21,9.26,-4.25,0.64
31832,24.12,0.10,2939,0.00,0.00,16,-10.16,-10.50,4.06,9.61,-4.25,0.64
32004,24.12,0.09,2911,0.00,0.00,16,-10.16,-10.50,4.06,8.64,-4.25,0.64
32181,23.89,0.10,2915,0.00,0.00,16,-10.16,-10.50,4.06,9.09,-4.25,0.64
32353,24.00,0.17,2880,0.00,0.00,16,6.72,-2.50,5.22,15.22,-4.25,0.88
35210,13.90,0.30,2737,0.00,0.00,16,43.98,43.50,8.85,27.48,-3.64,0.96
35367,13.67,0.27,2725,0.00,0.00,16,44.34,44.00,8.42,24.81,-4.25,0.92
35554,13.55,0.24,2723,0.00,0.00,16,44.34,44.00,7.98,22.95,-4.25,0.88
35729,13.44,0.22,2719,0.00,0.00,16,44.34,44.00,7.40,20.92,-4.25,0.86
35901,13.44,0.20,2724,0.00,0.00,16,43.98,43.50,6.82,18.56,-3.94,0.80
36073,13.21,0.16,2713,0.00,0.00,16,18.67,27.00,6.09,13.82,-3.94,0.76
36245,12.98,0.14,2704,0.00,0.00,16,10.59,10.00,5.22,12.85,-3.94,0.74
36417,13.44,0.14,2683,0.00,0.00,16,8.48,10.50,4.93,12.96,-3.94,0.74
36588,13.32,0.14,2644,0.00,0.00,16,7.07,7.00,4.93,12.41,-3.94,0.74
36776,13.44,0.14,2649,0.00,0.00,16,9.18,10.50,4.79,12.85,-3.94,0.74
36932,13.32,0.14,2653,0.00,0.00,16,4.61,8.50,4.93,12.41,-3.64,0.76
37120,13.32,0.15,2613,0.00,0.00,16,14.45,14.00,5.08,13.19,-3.94,0.78
37291,13.90,0.17,2622,0.00,0.00,16,29.57,20.00,5.37,14.20,-3.94,0.80
37463,13.09,0.19,2610,0.00,0.00,16,29.22,38.50,5.95,16.72,-3.64,0.84
37635,12.98,0.21,2603,0.00,0.00,16,43.98,43.50,6.38,18.01,-3.64,0.86
37807,13.32,0.23,2602,0.00,0.00,16,43.98,43.50,6.96,19.97,-3.64,0.88
37979,13.09,0.24,2581,0.00,0.00,16,44.34,44.00,7.25,20.48,-3.64,0.88
38151,13.44,0.25,2573,0.00,0.00,16,44.69,44.00,7.40,20.74,-3.64,0.90
38338,13.55,0.26,2574,0.00,0.00,16,44.69,44.50,7.69,21.80,-3.64,0.90
38499,13.44,0.27,2585,0.00,0.00,16,45.04,45.00,7.98,22.59,-3.64,0.92
38687,13.67,0.29,2578,0.00,0.00,16,44.69,45.00,8.27,24.02,-3.64,0.96
38858,13.55,0.31,2570,0.00,0.00,16,43.98,44.00,8.85,25.60,-3.04,0.98
39030,13.90,0.33,2560,0.00,0.00,16,43.63,43.50,9.43,25.76,-2.42,1.00
39202,13.90,0.35,2568,0.00,0.00,16,43.28,43.00,9.72,29.39,-1.80,1.02
39374,13.67,0.35,2556,0.00,0.00,16,42.93,43.00,10.16,29.50,-2.11,1.02
39546,14.01,0.36,2562,0.00,0.00,16,41.52,41.50,10.30,30.85,-1.49,1.04
39718,13.67,0.37,2551,0.00,0.00,16,41.52,41.50,10.59,30.96,-1.49,1.04
39890,13.78,0.37,2564,0.00,0.00,16,41.52,41.50,10.88,31.52,-1.49,1.04
40077,13.90,0.38,2546,0.00,0.00,16,40.82,40.50,10.88,31.98,-1.49,1.04
40249,13.90,0.37,2562,0.00,0.00,16,41.17,40.00,11.03,32.43,-1.49,1.04
40421,14.01,0.38,2549,0.00,0.00,16,40.82,40.50,11.03,32.43,-1.49,1.04
40593,13.78,0.38,2541,0.00,0.00,16,40.12,40.50,11.17,32.89,-1.49,1.02
40765,13.67,0.38,2537,0.00,0.00,16,40.82,40.00,11.03,32.43,-1.49,1.02
40941,13.67,0.39,2545,0.00,0.00,16,40.12,40.50,11.03,32.43,-1.49,1.02
41113,13.67,0.38,2555,0.00,0.00,16,40.82,41.50,11.17,31.65,-1.49,1.02
41285,14.01,0.39,2537,0.00,0.00,16,40.12,40.50,11.17,32.20,-1.49,1.04
41457,13.78,0.39,2559,0.00,0.00,16,39.41,41.00,11.32,33.13,-1.49,1.04
41629,14.13,0.40,2546,0.00,0.00,16,38.01,39.00,11.46,33.37,-0.89,1.06
41816,13.90,0.41,2558,0.00,0.00,16,37.30,37.50,11.90,35.48,0.35,1.08
41988,14.36,0.44,2563,0.00,0.00,16,35.55,35.50,12.33,37.22,0.35,1.10
42160,14.24,0.46,2550,0.00,0.00,16,34.49,35.00,12.62,38.34,0.66,1.10
42332,14.13,0.45,2566,0.00,0.00,16,34.14,33.50,12.91,38.84,0.66,1.10
42504,14.59,0.45,2554,0.00,0.00,16,35.20,34.00,12.91,37.97,0.35,1.08
42676,14.81,0.44,2574,0.00,0.00,16,35.90,34.50,12.62,37.97,-0.27,1.08
42847,15.04,0.43,2560,0.00,0.00,16,35.90,35.50,12.62,37.47,-0.27,1.08
43035,14.93,0.43,2578,0.00,0.00,16,36.25,35.50,12.62,37.10,-0.27,1.06
43207,15.04,0.40,2562,0.00,0.00,16,39.41,37.00,12.33,35.60,-0.89,1.02
43379,15.04,0.37,2582,0.00,0.00,16,41.17,41.00,11.32,32.09,-2.42,1.00
43550,15.39,0.36,2556,0.00,0.00,16,42.93,41.50,10.88,30.52,-2.42,1.00
43722,15.27,0.35,2575,0.00,0.00,16,42.93,42.50,10.74,30.40,-2.42,1.00
43894,14.24,0.35,2566,0.00,0.00,16,42.93,42.50,10.45,30.17,-2.42,1.00
44082,13.90,0.35,2582,0.00,0.00,16,42.93,43.00,10.45,30.29,-2.42,0.98
44254,13.78,0.35,2568,0.00,0.00,16,43.28,43.00,10.30,29.95,-2.42,0.98
44425,13.78,0.34,2582,0.00,0.00,16,43.28,43.00,10.16,28.86,-3.04,0.98
44597,14.01,0.34,2568,0.00,0.00,16,43.28,43.00,10.16,29.07,-3.04,0.98
44769,13.67,0.34,2578,0.00,0.00,16,43.28,43.50,10.01,28.64,-3.04,0.98
44956,13.78,0.34,2570,0.00,0.00,16,43.28,43.00,10.01,28.86,-3.04,0.98
45128,13.44,0.33,2579,0.00,0.00,16,43.63,43.50,10.01,28.00,-3.04,0.98
45300,14.01,0.34,2564,0.00,0.00,16,43.28,43.50,10.01,28.00,-3.04,0.98
45472,13.67,0.32,2582,0.00,0.00,16,43.63,43.00,10.01,28.43,-3.04,0.98
45644,13.90,0.33,2563,0.00,0.00,16,43.28,43.00,9.87,28.96,-3.04,0.98
45816,13.78,0.33,2581,0.00,0.00,16,43.63,43.50,9.87,28.11,-3.04,0.98
46003,13.67,0.33,2558,0.00,0.00,16,43.63,43.50,9.72,27.26,-3.04,0.98
46175,13.67,0.33,2581,0.00,0.00,16,43.63,43.50,9.72,25.76,-3.04,0.96
46347,13.55,0.32,2560,0.00,0.00,16,43.98,43.50,9.58,27.58,-3.64,0.96
46519,13.67,0.31,2581,0.00,0.00,16,43.98,43.50,9.43,26.52,-3.64,0.94
46691,13.55,0.30,2563,0.00,0.00,16,44.69,44.00,9.29,28.06,-3.64,0.94
46863,13.67,0.29,2574,0.00,0.00,16,44.69,44.50,9.00,24.71,-3.64,0.92
47050,13.67,0.29,2564,0.00,0.00,16,44.69,44.50,8.71,24.51,-3.64,0.92
47222,13.90,0.28,2574,0.00,0.00,16,44.69,44.50,8.71,24.32,-3.64,0.92
47394,13.44,0.27,2566,0.00,0.00,16,45.04,45.00,8.71,23.93,-3.64,0.92
47566,13.90,0.28,2579,0.00,0.00,16,44.69,44.50,8.56,24.03,-3.64,0.92
47747,13.09,0.28,2560,0.00,0.00,16,44.69,45.00,8.56,24.32,-3.64,0.92
47918,13.32,0.28,2576,0.00,0.00,16,44.69,45.00,8.56,23.43,-3.64,0.92
48090,13.21,0.28,2554,0.00,0.00,16,44.69,44.50,8.56,24.32,-3.64,0.92
48266,13.21,0.28,2566,0.00,0.00,16,44.69,45.00,8.56,23.93,-3.64,0.92
48438,13.21,0.28,2564,0.00,0.00,16,44.69,45.00,8.56,23.93,-3.64,0.92
48609,13.44,0.28,2581,0.00,0.00,16,45.04,44.50,8.56,24.22,-3.64,0.92
48781,13.21,0.27,2576,0.00,0.00,16,45.04,44.50,8.56,25.16,-3.64,0.92
48957,13.78,0.27,2581,0.00,0.00,16,45.04,45.00,8.56,23.82,-3.64,0.92
49129,13.78,0.25,2566,0.00,0.00,16,44.69,44.50,8.42,21.71,-3.64,0.90
49304,14.01,0.26,2566,0.00,0.00,16,45.04,44.50,8.27,22.41,-3.64,0.90
49492,13.55,0.25,2566,0.00,0.00,16,44.69,44.00,8.13,20.92,-3.64,0.90
49651,14.24,0.26,2566,0.00,0.00,16,45.04,44.50,8.13,21.71,-3.64,0.90
49839,13.90,0.25,2582,0.00,0.00,16,44.69,44.50,8.13,21.27,-3.64,0.90
50011,13.67,0.26,2578,0.00,0.00,16,45.04,44.50,7.98,22.07,-3.64,0.90
50187,13.32,0.25,2579,0.00,0.00,16,44.69,44.50,7.98,21.71,-3.64,0.90
50359,13.55,0.25,2568,0.00,0.00,16,44.69,45.00,7.98,21.80,-3.64,0.90
50531,13.55,0.26,2565,0.00,0.00,16,44.69,44.50,7.98,21.80,-3.64,0.90
