Time (msec),A/F Sensor #1 (AFR),Engine Load* (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Manifold Absolute Pressure (psi),Mass Airflow (g/s),Target Boost* (psi relative sea level),Throttle Sensor Voltage (V)
15246,14.93,0.33,2266,0.00,0.00,16,42.58,42.50,10.88,25.20,-0.58,1.04
15418,15.16,0.34,2280,0.00,0.00,16,42.93,42.50,10.88,25.49,-0.58,1.04
15594,14.81,0.33,2299,0.00,0.00,16,42.93,42.50,10.88,25.01,-0.58,1.04
15764,14.93,0.34,2312,0.00,0.00,16,42.93,42.50,10.88,25.89,-0.58,1.04
15940,14.70,0.34,2329,0.00,0.00,16,43.28,43.00,10.88,25.68,-0.58,1.04
16114,14.70,0.33,2336,0.00,0.00,16,43.28,43.00,10.88,26.31,-0.89,1.04
16286,14.47,0.32,2337,0.00,0.00,16,43.63,43.50,10.74,25.68,-1.18,1.00
16457,14.47,0.30,2350,0.00,0.00,16,43.98,43.50,10.16,23.73,-1.80,1.00
16634,14.81,0.30,2382,0.00,0.00,16,44.34,44.50,10.01,23.93,-1.80,0.98
16798,14.81,0.30,2398,0.00,0.00,16,45.04,44.50,10.01,23.94,-2.42,0.98
16978,14.81,0.30,2412,0.00,0.00,16,45.04,45.00,9.87,24.32,-2.42,0.98
17158,14.93,0.30,2423,0.00,0.00,16,45.04,45.00,9.87,23.44,-2.42,0.98
17326,14.70,0.29,2413,0.00,0.00,16,45.39,45.00,9.72,22.79,-2.73,0.98
17508,14.81,0.29,2437,0.00,0.00,16,45.39,45.00,9.72,23.05,-2.73,0.98
17679,14.81,0.29,2438,0.00,0.00,16,45.04,45.00,9.58,23.63,-2.73,0.96
17846,14.59,0.28,2450,0.00,0.00,16,45.04,45.00,9.43,23.54,-2.73,0.96
18029,14.59,0.27,2447,0.00,0.00,16,45.39,45.00,9.29,22.68,-3.35,0.96
18204,14.70,0.26,2461,0.00,0.00,16,45.39,45.00,9.14,22.68,-3.35,0.94
18374,14.70,0.26,2492,0.00,0.00,16,45.04,45.00,9.00,20.67,-3.35,0.94
18551,14.81,0.25,2482,0.00,0.00,16,45.39,45.00,8.85,22.06,-3.35,0.94
18723,14.70,0.26,2485,0.00,0.00,16,45.39,45.00,8.71,22.14,-3.35,0.94
18895,14.81,0.24,2484,0.00,0.00,16,44.34,44.00,8.56,20.32,-3.35,0.90
19071,14.81,0.22,2518,0.00,0.00,16,43.98,43.50,7.98,17.42,-3.35,0.88
19245,14.47,0.21,2527,0.00,0.00,16,43.28,41.50,7.40,17.03,-3.35,0.84
19415,15.04,0.19,2516,0.00,0.00,16,41.88,42.00,6.96,16.44,-3.35,0.84
19588,14.47,0.20,2532,0.00,0.00,16,39.77,39.00,6.82,16.29,-3.35,0.84
19757,14.81,0.19,2515,0.00,0.00,16,38.71,40.00,6.67,16.22,-3.35,0.84
19938,14.24,0.19,2508,0.00,0.00,16,36.95,36.50,6.67,15.85,-3.35,0.84
20112,14.13,0.19,2549,0.00,0.00,16,39.41,38.00,6.67,16.58,-3.35,0.84
20283,14.13,0.20,2533,0.00,0.00,16,36.60,37.50,6.53,16.00,-3.35,0.84
20459,14.13,0.20,2515,0.00,0.00,16,38.01,34.50,6.53,16.07,-3.35,0.84
20625,14.24,0.18,2550,0.00,0.00,16,40.82,33.00,6.53,16.36,-3.35,0.84
20796,14.13,0.18,2559,0.00,0.00,16,33.44,34.50,6.53,15.85,-3.35,0.84
20980,14.70,0.18,2519,0.00,0.00,16,32.03,31.50,6.53,15.41,-3.35,0.84
21154,14.59,0.19,2540,0.00,0.00,16,36.25,36.00,6.53,15.85,-3.35,0.84
21326,14.70,0.19,2523,0.00,0.00,16,39.77,40.50,6.53,16.51,-3.64,0.84
21502,14.13,0.19,2571,0.00,0.00,16,36.25,36.00,6.53,16.14,-3.35,0.84
21672,14.36,0.19,2523,0.00,0.00,16,37.66,38.50,6.53,16.51,-3.64,0.84
21861,14.13,0.19,2556,0.00,0.00,16,40.12,40.00,6.53,16.58,-3.64,0.84
22038,14.01,0.19,2548,0.00,0.00,16,38.36,38.00,6.53,16.22,-3.64,0.84
22213,14.59,0.20,2546,0.00,0.00,16,41.17,41.00,6.53,16.66,-3.64,0.84
22389,14.24,0.19,2560,0.00,0.00,16,38.01,39.50,6.53,16.58,-3.64,0.84
22560,14.36,0.19,2548,0.00,0.00,16,39.41,38.50,6.53,16.36,-3.64,0.84
22740,14.24,0.18,2560,0.00,0.00,16,32.73,33.50,6.38,15.25,-3.64,0.82
22909,14.36,0.18,2547,0.00,0.00,16,30.27,28.50,6.24,14.92,-3.64,0.82
23082,14.24,0.18,2561,0.00,0.00,16,30.27,31.50,6.09,15.40,-3.64,0.82
23258,14.01,0.18,2561,0.00,0.00,16,29.22,29.00,6.09,14.85,-3.64,0.82
23432,14.24,0.17,2559,0.00,0.00,16,33.09,30.00,6.09,15.25,-3.35,0.82
23594,14.47,0.18,2589,0.00,0.00,16,29.57,29.50,5.95,15.33,-3.64,0.82
23766,14.36,0.17,2549,0.00,0.00,16,23.95,25.00,5.95,15.06,-3.64,0.82
23951,14.36,0.18,2560,0.00,0.00,16,29.22,29.50,5.95,15.12,-3.64,0.82
24127,14.13,0.17,2533,0.00,0.00,16,26.05,26.50,5.95,14.59,-3.64,0.82
24299,14.36,0.17,2584,0.00,0.00,16,27.81,27.50,5.95,15.19,-3.64,0.82
24468,14.13,0.18,2556,0.00,0.00,16,29.22,24.00,5.95,14.66,-3.64,0.82
24645,14.36,0.17,2568,0.00,0.00,16,20.43,20.00,5.95,13.84,-3.64,0.82
24815,14.01,0.17,2552,0.00,0.00,16,28.52,28.00,5.95,14.86,-3.64,0.82
24990,14.36,0.17,2574,0.00,0.00,16,22.19,27.50,5.95,14.53,-3.64,0.82
25160,14.59,0.17,2571,0.00,0.00,16,28.16,27.50,5.95,14.92,-3.64,0.82
25340,14.59,0.17,2562,0.00,0.00,16,26.41,27.50,5.95,14.98,-3.64,0.82
25513,14.47,0.17,2552,0.00,0.00,16,28.16,29.50,5.95,15.05,-3.64,0.82
25689,14.24,0.17,2560,0.00,0.00,16,27.11,27.00,5.95,14.34,-3.64,0.82
25847,14.47,0.17,2561,0.00,0.00,16,24.30,24.50,5.95,14.40,-3.64,0.82
26037,14.70,0.15,2539,0.00,0.00,16,17.62,19.50,5.66,12.42,-3.64,0.74
26215,14.24,0.13,2533,0.00,0.00,16,2.50,2.50,4.79,10.48,-3.64,0.72
26389,13.67,0.12,2539,0.00,0.00,16,-6.64,-5.50,4.50,9.79,-3.64,0.72
26549,14.24,0.13,2540,0.00,0.00,16,-1.72,-2.00,4.50,10.54,-3.35,0.72
26725,14.81,0.11,2534,0.00,0.00,16,-5.23,-5.50,4.35,9.26,-3.35,0.64
26906,13.78,0.10,2506,0.00,0.00,16,-10.16,-10.50,3.77,8.56,-3.35,0.64
27082,16.08,0.11,2514,0.00,0.00,16,-10.16,-10.50,3.77,9.13,-3.35,0.64
27255,19.18,0.11,2498,0.00,0.00,16,-10.16,-10.50,3.92,9.13,-3.35,0.64
27429,25.38,0.11,2475,0.00,0.00,16,-10.16,-10.50,3.92,9.30,-3.35,0.64
27607,25.72,0.11,2468,0.00,0.00,16,-10.16,-10.50,3.92,8.56,-3.35,0.64
27774,24.00,0.11,2463,0.00,0.00,16,-10.16,-10.50,3.92,8.77,-3.35,0.64
27948,24.00,0.11,2455,0.00,0.00,16,-10.16,-10.50,3.92,8.82,-3.04,0.64
28123,23.89,0.11,2444,0.00,0.00,16,-10.16,-10.50,3.92,9.04,-3.04,0.64
28298,24.23,0.10,2436,0.00,0.00,16,-10.16,-10.50,3.92,8.56,-3.35,0.66
28472,23.89,0.12,2410,0.00,0.00,16,-10.16,-10.50,4.06,9.17,-3.04,0.70
28646,23.89,0.16,2398,0.00,0.00,16,-3.48,-6.50,5.22,12.04,-3.04,0.82
28809,23.89,0.20,2416,0.00,0.00,16,41.17,41.00,5.95,15.48,-3.04,0.86
28989,14.01,0.22,2400,0.00,0.00,16,43.28,43.00,6.96,17.42,-3.04,0.90
29167,13.55,0.24,2392,0.00,0.00,16,44.34,44.00,7.69,19.26,-3.04,0.92
29339,13.90,0.26,2418,0.00,0.00,16,44.69,44.00,8.13,19.58,-3.04,0.94
29515,14.36,0.26,2414,0.00,0.00,16,45.04,44.50,8.42,20.23,-3.04,0.94
29687,14.59,0.25,2400,0.00,0.00,16,45.04,45.00,8.56,20.14,-3.04,0.94
29856,14.47,0.26,2432,0.00,0.00,16,45.39,45.00,8.71,21.19,-3.04,0.94
30033,14.36,0.26,2441,0.00,0.00,16,45.39,45.00,8.56,21.01,-3.04,0.94
30207,14.24,0.26,2428,0.00,0.00,16,45.39,45.00,8.56,21.36,-3.35,0.94
30379,14.81,0.25,2452,0.00,0.00,16,45.04,45.00,8.56,21.19,-3.35,0.92
30557,14.59,0.24,2472,0.00,0.00,16,44.34,44.50,8.27,20.32,-3.35,0.90
30729,14.81,0.23,2465,0.00,0.00,16,43.98,43.50,7.98,19.04,-3.35,0.90
30902,14.70,0.23,2461,0.00,0.00,16,43.98,43.50,7.98,19.35,-3.35,0.90
31077,14.81,0.23,2466,0.00,0.00,16,43.98,44.00,7.84,19.26,-3.35,0.88
31255,14.59,0.22,2472,0.00,0.00,16,43.98,43.50,7.69,18.71,-3.35,0.88
31429,14.36,0.22,2483,0.00,0.00,16,43.63,43.50,7.40,17.95,-3.35,0.86
31592,14.36,0.21,2508,0.00,0.00,16,43.28,43.00,7.11,17.33,-3.35,0.86
31763,14.47,0.20,2478,0.00,0.00,16,42.93,42.50,6.96,16.67,-3.35,0.86
31945,14.59,0.19,2501,0.00,0.00,16,43.28,43.00,6.96,16.74,-3.35,0.86
32123,14.70,0.20,2516,0.00,0.00,16,43.28,43.00,6.96,17.03,-3.35,0.86
32293,14.81,0.20,2506,0.00,0.00,16,42.58,42.50,6.82,16.51,-3.35,0.86
32470,14.59,0.20,2499,0.00,0.00,16,38.36,35.50,6.82,15.62,-3.35,0.86
32647,14.81,0.20,2516,0.00,0.00,16,36.60,36.50,6.82,15.85,-3.35,0.86
32812,14.81,0.20,2528,0.00,0.00,16,39.41,41.00,6.82,16.96,-3.35,0.86
32992,14.70,0.20,2521,0.00,0.00,16,43.28,43.00,6.82,16.89,-3.35,0.86
33165,14.59,0.20,2532,0.00,0.00,16,42.23,42.00,6.82,16.58,-3.35,0.86
33340,14.70,0.20,2523,0.00,0.00,16,42.93,43.00,6.82,16.58,-3.35,0.86
33513,14.47,0.20,2518,0.00,0.00,16,43.28,43.00,6.82,17.11,-3.35,0.86
33685,14.36,0.20,2548,0.00,0.00,16,42.58,42.50,6.82,16.89,-3.35,0.86
33848,14.36,0.20,2527,0.00,0.00,16,41.88,36.00,6.67,15.92,-3.64,0.78
34035,14.59,0.12,2500,0.00,0.00,16,-4.53,1.00,4.79,7.46,-3.35,0.64
34205,13.21,0.12,2243,0.00,0.00,16,9.18,9.00,4.06,8.65,-3.04,0.64
34378,14.70,0.10,1948,0.00,0.00,16,14.10,14.00,3.77,6.70,-1.80,0.64
34554,19.06,0.12,1760,0.00,0.00,16,14.10,14.00,3.63,6.70,-1.49,0.64
34726,22.28,0.13,1501,0.00,0.00,16,14.10,14.00,3.63,6.07,-1.49,0.64
34901,25.27,0.16,1238,0.00,0.00,16,14.10,22.00,3.92,6.16,-1.49,0.64
35075,23.66,0.13,1291,0.00,0.00,16,14.10,19.50,4.06,5.36,-1.49,0.64
35246,23.54,0.11,1338,0.00,0.00,16,14.10,14.00,3.92,5.04,-1.49,0.64
35419,23.66,0.12,1324,0.00,0.00,16,14.10,15.50,3.63,5.10,-1.49,0.64
35595,15.04,0.12,1264,0.00,0.00,16,14.10,19.50,3.48,5.14,-1.49,0.64
35758,12.40,0.11,1200,0.00,0.00,16,14.10,22.00,3.63,4.82,-1.49,0.64
35940,11.48,0.11,1173,0.00,0.00,16,14.10,22.00,3.63,4.10,-1.18,0.64
36115,11.25,0.10,1123,0.00,0.00,16,14.10,22.00,3.77,3.83,-1.18,0.64
36286,11.14,0.10,1094,0.00,0.00,16,14.10,22.00,3.77,3.91,-1.18,0.66
36458,11.14,0.13,1086,0.00,0.00,16,14.10,14.00,4.06,4.18,-1.18,0.72
36632,11.14,0.16,1123,0.00,0.00,16,16.21,15.50,5.08,5.91,-1.18,0.74
36805,11.60,0.16,1262,0.00,0.00,16,18.32,17.50,5.66,6.55,-1.18,0.76
36976,12.98,0.16,1368,0.00,0.00,16,22.89,22.50,5.95,7.18,-1.49,0.78
37151,14.59,0.14,1681,0.00,0.00,16,29.22,29.00,6.09,8.23,-1.49,0.80
37323,17.23,0.15,1858,0.00,0.00,16,32.38,32.50,5.66,8.78,-1.49,0.82
37502,17.69,0.17,1864,0.00,0.00,16,33.09,33.00,5.80,9.94,-1.49,0.84
37663,15.73,0.18,1850,0.00,0.00,16,33.79,33.50,6.24,10.99,-1.49,0.86
37835,13.90,0.22,1847,0.00,0.00,16,34.84,34.50,6.82,13.32,-1.49,0.88
38017,14.36,0.22,1851,0.00,0.00,16,35.55,35.00,7.55,14.28,-1.49,0.92
38190,14.01,0.26,1851,0.00,0.00,16,35.90,35.50,7.98,15.25,-1.49,0.94
38365,14.81,0.28,1856,0.00,0.00,16,36.25,36.00,8.71,17.10,-1.49,0.96
38541,14.70,0.30,1852,0.00,0.00,16,36.95,36.50,9.43,18.41,-1.18,1.00
38711,14.70,0.31,1870,0.00,0.00,16,37.30,37.00,9.87,19.27,-0.89,1.00
38889,14.70,0.32,1876,0.00,0.00,16,36.95,37.00,10.30,18.71,-0.27,1.02
39058,14.93,0.32,1875,0.00,0.00,16,37.66,37.50,10.45,20.06,-0.27,1.02
39239,14.81,0.32,1880,0.00,0.00,16,37.66,37.50,10.59,20.50,-0.27,1.02
39416,14.81,0.31,1888,0.00,0.00,16,38.01,38.00,10.59,20.57,-0.27,1.02
39589,14.70,0.33,1885,0.00,0.00,16,38.01,38.00,10.59,20.67,-0.27,1.02
39761,14.70,0.33,1888,0.00,0.00,16,38.01,38.00,10.59,20.32,-0.27,1.02
39935,14.70,0.32,1908,0.00,0.00,16,38.01,38.00,10.59,20.06,-0.27,1.00
40111,14.81,0.31,1906,0.00,0.00,16,38.36,38.00,10.45,20.23,-0.27,1.00
40282,14.81,0.30,1907,0.00,0.00,16,38.36,38.00,10.30,19.51,-0.89,1.00
40459,14.81,0.30,1912,0.00,0.00,16,38.01,38.00,10.16,19.51,-0.89,0.98
40629,14.70,0.29,1932,0.00,0.00,16,38.36,38.00,10.01,18.72,-1.18,0.98
40796,14.47,0.29,1937,0.00,0.00,16,38.01,38.00,9.87,18.87,-1.18,0.96
40975,14.59,0.29,1929,0.00,0.00,16,38.36,38.00,9.72,17.79,-1.49,0.96
41149,14.81,0.28,1933,0.00,0.00,16,38.01,38.00,9.58,17.71,-1.49,0.94
41324,14.36,0.26,1954,0.00,0.00,16,38.36,38.00,9.29,16.44,-1.49,0.92
41498,14.47,0.24,1935,0.00,0.00,16,37.66,37.50,8.42,14.72,-1.49,0.90
41673,14.01,0.22,1942,0.00,0.00,16,36.95,36.50,8.13,14.28,-1.49,0.88
41845,13.90,0.21,1960,0.00,0.00,16,37.30,36.50,7.84,13.96,-1.49,0.88
42017,14.81,0.21,1941,0.00,0.00,16,36.60,36.50,7.69,13.32,-1.49,0.88
42190,14.81,0.21,1948,0.00,0.00,16,36.60,36.50,7.69,13.58,-1.49,0.88
42366,15.16,0.21,1949,0.00,0.00,16,37.30,36.50,7.69,13.58,-1.49,0.88
42540,15.16,0.20,1939,0.00,0.00,16,35.55,35.50,7.55,12.14,-1.49,0.88
42712,14.93,0.20,1936,0.00,0.00,16,36.25,36.00,7.55,13.39,-1.49,0.88
42889,15.04,0.21,1962,0.00,0.00,16,37.30,37.00,7.55,13.65,-1.49,0.88
43060,14.93,0.21,1941,0.00,0.00,16,36.95,36.50,7.55,13.84,-1.49,0.88
43232,14.70,0.21,1959,0.00,0.00,16,36.95,36.50,7.55,13.21,-1.49,0.88
43406,14.24,0.21,1962,0.00,0.00,16,36.95,37.00,7.55,13.65,-1.49,0.88
43579,14.13,0.20,1947,0.00,0.00,16,36.95,36.50,7.55,13.51,-1.49,0.80
43751,14.59,0.10,1930,0.00,0.00,16,26.76,31.50,5.37,4.15,-1.49,0.64
43924,14.13,0.07,1950,0.00,0.00,16,14.80,16.00,3.77,4.30,-1.49,0.64
44103,14.70,0.09,1918,0.00,0.00,16,14.10,14.00,3.34,5.52,-1.49,0.64
44274,15.50,0.10,1926,0.00,0.00,16,14.10,14.00,3.48,6.15,-1.49,0.64
44451,19.52,0.09,1926,0.00,0.00,16,14.10,14.00,3.34,6.26,-1.49,0.64
44622,24.58,0.09,1899,0.00,0.00,16,14.10,14.00,3.34,5.55,-1.49,0.64
44788,25.61,0.09,1876,0.00,0.00,16,14.10,14.00,3.34,5.68,-1.49,0.64
44968,24.00,0.09,1869,0.00,0.00,16,14.10,14.00,3.34,5.68,-1.49,0.64
45143,24.12,0.08,1862,0.00,0.00,16,14.10,14.00,3.19,5.14,-1.49,0.64
45315,23.77,0.08,1841,0.00,0.00,16,14.10,14.00,3.19,5.14,-1.49,0.64
45487,23.77,0.09,1827,0.00,0.00,16,14.10,14.00,3.19,5.36,-1.49,0.64
45665,23.77,0.07,1808,0.00,0.00,16,14.10,14.00,3.19,4.92,-1.49,0.64
45822,24.12,0.10,1747,0.00,0.00,16,14.10,14.00,3.19,5.23,-1.49,0.64
46007,23.89,0.12,1474,0.00,0.00,16,14.10,14.00,3.34,5.55,-1.49,0.64
46182,23.89,0.11,1253,0.00,0.00,16,14.10,22.00,3.48,4.86,-1.49,0.64
46357,24.00,0.10,1260,0.00,0.00,16,14.10,22.00,3.63,4.21,-1.49,0.64
46531,24.12,0.10,1234,0.00,0.00,16,14.10,22.00,3.48,4.26,-1.49,0.64
46703,23.66,0.09,1150,0.00,0.00,16,14.10,22.00,3.48,3.58,-1.18,0.64
46876,23.31,0.12,1102,0.00,0.00,16,14.10,22.00,3.63,4.15,-1.18,0.64
47051,20.33,0.12,1029,0.00,0.00,16,14.10,22.00,3.77,4.13,-1.18,0.64
47225,16.08,0.12,1046,0.00,0.00,16,14.10,22.00,3.92,3.83,-1.18,0.64
47406,13.21,0.10,1039,0.00,0.00,16,14.10,22.00,3.92,3.45,-1.18,0.64
47571,12.06,0.10,1039,0.00,0.00,16,14.10,20.50,3.92,3.36,-1.18,0.64
47747,11.60,0.11,1033,0.00,0.00,16,14.10,20.00,3.92,3.75,-1.18,0.64
47919,11.48,0.09,1026,0.00,0.00,16,14.10,19.50,3.92,3.05,-1.18,0.64
48094,11.48,0.10,992,0.00,0.00,16,14.10,21.50,3.92,3.36,-1.18,0.64
