Time (msec),A/F Sensor #1 (AFR),Engine Load* (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Manifold Absolute Pressure (psi),Manifold Relative Sea Level Pressure (Direct)* (psi relative sea level),Mass Airflow (g/s),Target Boost* (psi relative sea level),Throttle Sensor Voltage (V)
476430,14.36,0.18,2078,0.00,0.00,16,37.66,36.50,6.67,-8.04,12.64,-1.80,0.84
476620,14.81,0.18,2076,0.00,0.00,16,37.66,37.00,6.67,-8.04,12.74,-1.80,0.84
476816,14.81,0.19,2076,0.00,0.00,16,38.01,37.50,6.67,-8.04,12.85,-1.80,0.84
477003,14.70,0.18,2084,0.00,0.00,16,37.66,37.50,6.67,-8.04,12.85,-1.80,0.84
477194,14.59,0.18,2069,0.00,0.00,16,38.01,37.00,6.67,-8.02,13.13,-1.80,0.84
477385,14.24,0.19,2069,0.00,0.00,16,38.01,37.50,6.67,-8.04,13.26,-1.80,0.84
477576,14.59,0.18,2068,0.00,0.00,16,37.66,37.50,6.67,-8.01,12.90,-1.80,0.84
477768,14.36,0.18,2078,0.00,0.00,16,37.30,36.50,6.67,-8.02,12.42,-1.80,0.84
477958,14.93,0.17,2080,0.00,0.00,16,37.30,36.50,6.67,-8.02,12.31,-1.80,0.84
478150,15.73,0.17,2086,0.00,0.00,16,36.60,36.50,6.67,-8.04,12.37,-1.80,0.84
478340,14.81,0.17,2054,0.00,0.00,16,36.60,36.50,6.67,-7.99,11.93,-1.80,0.84
478533,14.59,0.18,2081,0.00,0.00,16,37.66,37.00,6.67,-7.99,12.59,-1.80,0.84
478722,14.81,0.19,2073,0.00,0.00,16,38.01,37.50,6.67,-7.97,13.08,-1.80,0.84
478913,13.90,0.17,2058,0.00,0.00,16,36.25,36.50,6.82,-7.95,12.37,-1.80,0.86
479104,14.81,0.18,2052,0.00,0.00,16,37.66,36.50,6.96,-7.81,12.08,-1.80,0.86
479296,15.39,0.22,2070,0.00,0.00,16,39.06,38.00,7.25,-7.44,14.98,-1.80,0.90
479487,13.78,0.25,2049,0.00,0.00,16,40.12,39.00,7.98,-6.85,17.26,-1.80,0.94
479677,13.90,0.29,2054,0.00,0.00,16,40.82,40.00,8.85,-5.88,19.66,-1.80,0.96
479871,14.01,0.30,2061,0.00,0.00,16,40.47,40.00,9.29,-5.34,20.92,-1.49,0.98
480067,14.59,0.29,2078,0.00,0.00,16,40.82,40.00,9.58,-5.09,20.57,-0.89,0.98
480256,14.81,0.30,2081,0.00,0.00,16,40.47,40.00,9.72,-4.99,21.10,-0.89,0.98
480448,14.81,0.30,2071,0.00,0.00,16,40.47,40.00,9.72,-5.01,21.10,-1.49,0.98
480636,14.59,0.28,2079,0.00,0.00,16,40.82,40.00,9.43,-5.28,19.11,-1.80,0.96
480826,14.81,0.27,2081,0.00,0.00,16,40.82,40.50,9.14,-5.59,19.11,-2.11,0.94
481019,14.70,0.27,2098,0.00,0.00,16,40.82,40.50,9.00,-5.76,18.57,-2.11,0.94
481210,14.70,0.27,2096,0.00,0.00,16,40.82,40.50,8.85,-5.88,18.65,-1.80,0.94
481406,14.70,0.26,2098,0.00,0.00,16,40.47,40.00,8.71,-5.94,17.79,-2.11,0.94
481596,15.16,0.26,2086,0.00,0.00,16,40.82,40.00,8.71,-5.96,18.33,-2.11,0.94
481787,14.93,0.27,2100,0.00,0.00,16,41.17,40.00,8.71,-6.01,18.65,-2.11,0.94
481976,14.59,0.25,2111,0.00,0.00,16,40.47,39.50,8.56,-6.11,16.51,-2.11,0.92
482166,15.04,0.23,2094,0.00,0.00,16,40.12,39.00,8.42,-6.25,16.29,-2.11,0.92
482356,15.04,0.24,2107,0.00,0.00,16,40.47,39.50,8.27,-6.40,16.58,-2.11,0.92
482548,14.93,0.24,2096,0.00,0.00,16,40.12,39.50,8.27,-6.44,16.82,-2.11,0.92
482739,14.59,0.24,2094,0.00,0.00,16,39.77,39.50,8.13,-6.52,16.96,-1.80,0.92
482932,14.36,0.24,2094,0.00,0.00,16,40.47,39.50,8.13,-6.52,16.58,-2.11,0.90
483123,14.47,0.23,2095,0.00,0.00,16,40.12,39.50,8.13,-6.56,16.67,-2.11,0.92
483312,14.47,0.24,2094,0.00,0.00,16,40.12,39.50,8.13,-6.56,16.96,-2.11,0.90
483502,14.59,0.23,2110,0.00,0.00,16,40.12,39.50,8.13,-6.56,16.36,-2.11,0.90
483697,14.59,0.24,2117,0.00,0.00,16,40.12,40.00,8.13,-6.57,17.11,-2.11,0.90
483886,14.36,0.24,2099,0.00,0.00,16,40.12,40.00,8.13,-6.57,16.66,-2.11,0.90
484077,14.59,0.24,2086,0.00,0.00,16,40.47,39.50,8.13,-6.59,16.96,-2.11,0.90
484266,14.81,0.24,2098,0.00,0.00,16,40.12,39.50,8.13,-6.57,16.44,-2.11,0.90
484458,14.70,0.24,2098,0.00,0.00,16,40.47,40.00,8.13,-6.61,17.03,-2.11,0.90
484650,14.47,0.23,2108,0.00,0.00,16,40.12,40.00,8.13,-6.59,16.96,-2.11,0.90
484841,14.59,0.25,2101,0.00,0.00,16,40.47,40.00,8.13,-6.59,17.03,-2.11,0.90
485032,14.70,0.24,2121,0.00,0.00,16,40.12,40.00,8.13,-6.57,16.89,-2.11,0.90
485222,14.70,0.24,2105,0.00,0.00,16,40.12,40.00,8.13,-6.59,17.03,-2.11,0.90
485414,14.47,0.24,2119,0.00,0.00,16,40.47,40.00,8.13,-6.59,16.66,-2.11,0.92
485605,14.59,0.23,2100,0.00,0.00,16,40.12,39.00,8.13,-6.59,16.07,-2.11,0.92
485795,14.93,0.23,2100,0.00,0.00,16,39.77,39.50,8.13,-6.61,16.51,-2.11,0.92
485988,14.81,0.24,2094,0.00,0.00,16,40.12,39.50,8.13,-6.59,16.44,-2.11,0.90
486177,14.70,0.23,2106,0.00,0.00,16,39.77,39.50,8.13,-6.59,16.29,-2.11,0.92
486370,14.59,0.24,2119,0.00,0.00,16,40.12,40.00,8.13,-6.59,16.82,-1.80,0.90
486564,14.70,0.23,2104,0.00,0.00,16,40.12,39.50,7.98,-6.73,16.22,-2.11,0.90
486754,14.47,0.21,2117,0.00,0.00,16,39.06,39.00,7.55,-7.08,15.33,-2.11,0.88
486945,14.59,0.20,2101,0.00,0.00,16,39.06,38.50,7.40,-7.39,14.28,-2.11,0.86
487135,14.81,0.20,2096,0.00,0.00,16,38.71,38.00,7.11,-7.58,14.34,-2.11,0.86
487325,14.81,0.19,2096,0.00,0.00,16,38.36,37.50,6.96,-7.73,13.20,-2.11,0.86
487518,14.47,0.19,2088,0.00,0.00,16,37.66,37.50,6.82,-7.81,13.32,-2.11,0.86
487704,14.81,0.18,2110,0.00,0.00,16,38.01,37.00,6.82,-7.87,12.59,-2.11,0.86
487894,15.16,0.18,2106,0.00,0.00,16,38.01,37.50,6.82,-7.95,12.75,-2.11,0.86
488082,14.47,0.19,2104,0.00,0.00,16,38.36,37.50,6.82,-7.95,13.21,-2.11,0.86
488272,14.47,0.18,2095,0.00,0.00,16,37.66,37.50,6.67,-7.97,12.42,-1.80,0.84
488462,14.59,0.19,2091,0.00,0.00,16,37.30,37.50,6.67,-7.99,12.76,-2.11,0.84
488651,14.81,0.18,2090,0.00,0.00,16,38.01,36.50,6.67,-7.97,11.93,-2.11,0.86
488841,15.16,0.19,2081,0.00,0.00,16,38.01,37.50,6.67,-7.95,13.08,-2.11,0.86
489030,14.47,0.18,2096,0.00,0.00,16,37.66,37.00,6.67,-7.99,12.47,-2.11,0.84
489220,14.47,0.19,2090,0.00,0.00,16,38.01,38.00,6.67,-7.97,13.45,-1.80,0.84
489411,14.36,0.19,2082,0.00,0.00,16,38.01,37.50,6.82,-7.95,13.45,-1.80,0.86
489600,14.24,0.19,2076,0.00,0.00,16,38.01,38.00,6.82,-7.91,13.39,-1.80,0.86
489790,14.47,0.19,2076,0.00,0.00,16,38.36,38.00,6.82,-7.87,13.45,-1.80,0.86
489981,14.59,0.18,2090,0.00,0.00,16,37.30,37.50,6.82,-7.83,12.42,-1.80,0.86
490174,14.81,0.20,2078,0.00,0.00,16,38.36,37.00,6.82,-7.81,13.95,-1.80,0.86
490363,14.81,0.20,2062,0.00,0.00,16,38.71,38.00,7.11,-7.68,13.52,-1.80,0.86
490553,14.70,0.20,2073,0.00,0.00,16,38.71,38.00,7.11,-7.54,14.02,-1.80,0.88
490742,14.81,0.21,2077,0.00,0.00,16,39.06,38.50,7.25,-7.37,14.53,-1.80,0.88
490934,14.13,0.23,2086,0.00,0.00,16,39.77,38.50,7.55,-7.12,14.85,-1.80,0.90
491126,14.47,0.23,2068,0.00,0.00,16,39.41,39.00,7.84,-6.90,16.23,-1.80,0.90
491317,14.47,0.24,2074,0.00,0.00,16,40.12,39.00,7.98,-6.71,15.85,-1.80,0.92
491508,14.70,0.22,2076,0.00,0.00,16,39.41,39.00,8.13,-6.57,15.69,-1.80,0.92
491699,15.16,0.25,2086,0.00,0.00,16,40.47,40.00,8.27,-6.40,17.19,-1.80,0.92
491889,14.70,0.26,2091,0.00,0.00,16,40.82,40.00,8.56,-6.21,17.95,-1.80,0.94
492082,14.36,0.27,2085,0.00,0.00,16,40.82,40.00,8.85,-5.86,18.95,-1.80,0.96
492271,14.70,0.29,2082,0.00,0.00,16,40.82,40.00,9.29,-5.47,20.32,-1.49,0.98
492460,14.70,0.29,2081,0.00,0.00,16,40.82,40.00,9.43,-5.22,20.23,-1.49,0.98
492655,14.24,0.30,2091,0.00,0.00,16,40.82,40.50,9.58,-5.16,20.50,-1.49,0.98
492845,14.24,0.28,2097,0.00,0.00,16,40.82,40.50,9.58,-5.14,19.90,-1.49,0.98
493034,14.70,0.30,2078,0.00,0.00,16,41.17,40.00,9.58,-5.10,20.49,-1.49,0.98
493226,14.70,0.30,2093,0.00,0.00,16,40.82,40.00,9.58,-5.12,21.00,-1.49,0.96
493420,14.36,0.28,2094,0.00,0.00,16,41.17,40.50,9.29,-5.51,19.19,-2.11,0.94
493610,14.36,0.25,2091,0.00,0.00,16,40.47,40.00,8.85,-5.92,17.64,-2.11,0.92
493800,14.81,0.24,2105,0.00,0.00,16,40.12,40.00,8.42,-6.25,16.96,-2.11,0.92
493990,15.27,0.25,2108,0.00,0.00,16,40.47,40.00,8.27,-6.42,17.55,-2.11,0.90
494182,14.70,0.25,2094,0.00,0.00,16,40.47,40.00,8.27,-6.48,17.33,-2.11,0.90
494373,14.93,0.25,2097,0.00,0.00,16,40.47,39.50,8.13,-6.52,17.19,-2.11,0.90
494564,14.59,0.24,2082,0.00,0.00,16,40.47,39.50,8.13,-6.52,16.96,-1.80,0.90
494755,14.70,0.24,2100,0.00,0.00,16,40.47,39.50,8.27,-6.50,16.58,-2.11,0.90
494947,14.81,0.24,2100,0.00,0.00,16,40.12,39.50,8.13,-6.50,16.74,-2.11,0.92
495138,14.59,0.24,2100,0.00,0.00,16,40.12,40.00,8.27,-6.48,17.03,-2.11,0.92
495331,14.47,0.24,2104,0.00,0.00,16,40.12,40.00,8.27,-6.44,17.26,-2.11,0.92
495520,14.70,0.25,2079,0.00,0.00,16,40.47,39.00,8.27,-6.40,17.19,-1.80,0.92
495711,14.81,0.25,2086,0.00,0.00,16,40.47,39.50,8.42,-6.36,17.19,-1.80,0.92
495900,14.47,0.25,2078,0.00,0.00,16,40.47,40.00,8.42,-6.30,17.55,-2.11,0.92
496092,14.47,0.25,2090,0.00,0.00,16,40.47,40.00,8.42,-6.27,17.94,-1.80,0.92
496285,14.70,0.26,2096,0.00,0.00,16,40.82,40.00,8.42,-6.25,17.79,-2.11,0.92
496475,14.70,0.23,2094,0.00,0.00,16,40.47,39.50,8.42,-6.23,16.36,-2.11,0.92
496664,14.81,0.25,2078,0.00,0.00,16,40.47,40.00,8.42,-6.28,17.41,-1.80,0.88
496856,14.01,0.21,2079,0.00,0.00,16,39.06,39.00,7.40,-7.25,13.90,-1.80,0.84
497050,14.13,0.18,2090,0.00,0.00,16,37.66,37.50,6.82,-7.81,12.59,-1.80,0.84
497243,14.81,0.17,2082,0.00,0.00,16,36.95,37.00,6.53,-8.10,12.04,-1.80,0.84
497433,15.16,0.17,2072,0.00,0.00,16,36.95,36.50,6.38,-8.30,11.88,-1.80,0.82
497623,15.16,0.15,2060,0.00,0.00,16,35.20,35.50,6.38,-8.39,10.69,-1.80,0.82
497816,14.93,0.16,2070,0.00,0.00,16,35.90,36.50,6.24,-8.45,11.61,-1.80,0.82
498008,15.16,0.16,2070,0.00,0.00,16,35.90,35.50,6.09,-8.64,11.35,-1.80,0.80
498199,14.47,0.11,2053,0.00,0.00,16,29.92,33.00,5.08,-9.78,6.55,-1.80,0.64
498389,13.44,0.08,2054,0.00,0.00,16,16.21,18.50,3.92,-10.89,5.36,-1.80,0.64
498586,14.24,0.08,2021,0.00,0.00,16,11.99,11.50,3.63,-11.04,5.36,-1.80,0.64
498779,16.08,0.08,2019,0.00,0.00,16,11.99,11.50,3.63,-11.00,5.21,-1.80,0.64
498971,22.97,0.09,2004,0.00,0.00,16,11.99,11.50,3.77,-10.96,5.91,-1.49,0.64
499162,25.72,0.09,2004,0.00,0.00,16,11.99,11.50,3.77,-10.94,6.07,-1.49,0.64
499354,23.54,0.08,1977,0.00,0.00,16,11.99,11.50,3.77,-10.96,5.04,-1.49,0.64
499545,23.89,0.08,1978,0.00,0.00,16,11.99,11.50,3.77,-10.96,4.97,-1.49,0.64
499734,24.12,0.09,1974,0.00,0.00,16,11.99,11.50,3.77,-10.96,6.18,-1.49,0.64
499929,23.89,0.09,1948,0.00,0.00,16,11.99,11.50,3.92,-10.85,5.74,-1.49,0.68
500119,23.66,0.12,1949,0.00,0.00,16,15.16,12.50,4.50,-10.35,7.06,-1.49,0.74
500312,23.66,0.12,1904,0.00,0.00,16,22.54,18.50,4.64,-10.04,7.41,-1.49,0.76
500504,23.54,0.13,1923,0.00,0.00,16,29.57,26.00,4.79,-9.82,7.57,-1.49,0.78
500694,17.23,0.14,1912,0.00,0.00,16,32.73,32.00,5.08,-9.57,8.65,-1.49,0.78
500885,15.50,0.16,1909,0.00,0.00,16,34.14,33.00,5.51,-9.15,10.23,-1.49,0.82
501077,14.70,0.18,1894,0.00,0.00,16,34.49,34.00,5.95,-8.64,11.40,-1.49,0.82
501266,14.70,0.18,1888,0.00,0.00,16,35.20,34.00,6.38,-8.30,11.35,-1.49,0.84
501458,15.04,0.19,1897,0.00,0.00,16,35.20,34.50,6.67,-8.04,12.09,-1.49,0.84
501646,14.93,0.20,1898,0.00,0.00,16,35.20,35.00,6.82,-7.87,12.59,-1.49,0.84
501838,14.81,0.21,1902,0.00,0.00,16,35.55,35.00,6.96,-7.73,12.96,-1.49,0.86
502026,15.04,0.20,1871,0.00,0.00,16,35.55,34.50,7.11,-7.60,12.59,-1.49,0.86
502216,14.81,0.20,1875,0.00,0.00,16,34.84,34.50,6.82,-7.85,11.82,-1.49,0.82
502405,14.47,0.18,1883,0.00,0.00,16,33.79,34.00,6.53,-8.12,11.19,-1.49,0.82
502595,14.70,0.19,1873,0.00,0.00,16,34.14,33.50,6.53,-8.18,11.44,-1.49,0.82
502787,15.16,0.18,1880,0.00,0.00,16,35.20,34.00,6.67,-8.02,11.41,-1.49,0.86
502979,15.39,0.23,1875,0.00,0.00,16,35.55,35.00,7.25,-7.43,14.08,-1.49,0.90
503171,14.01,0.27,1874,0.00,0.00,16,36.60,36.00,8.13,-6.56,16.51,-1.49,0.92
503363,13.90,0.28,1857,0.00,0.00,16,36.95,35.50,8.85,-5.88,17.11,-1.49,0.94
503554,14.70,0.30,1850,0.00,0.00,16,37.30,36.50,9.29,-5.45,18.87,-1.49,0.96
503744,14.24,0.31,1868,0.00,0.00,16,37.30,36.50,9.58,-5.16,18.96,-1.49,0.96
503935,14.24,0.31,1878,0.00,0.00,16,37.30,37.00,9.72,-4.97,19.58,-1.18,0.96
504129,14.47,0.31,1870,0.00,0.00,16,37.66,37.00,10.01,-4.74,19.81,-1.18,0.98
504318,14.81,0.32,1891,0.00,0.00,16,38.01,37.50,10.16,-4.60,20.23,-1.18,0.98
504509,14.59,0.33,1884,0.00,0.00,16,38.01,37.50,10.30,-4.45,20.75,-0.89,0.98
504699,14.59,0.32,1895,0.00,0.00,16,37.66,38.00,10.30,-4.37,20.50,-0.89,1.00
504893,14.70,0.33,1878,0.00,0.00,16,38.36,37.50,10.45,-4.27,20.32,-0.89,0.98
505082,14.81,0.33,1888,0.00,0.00,16,38.01,38.00,10.45,-4.25,21.00,-0.89,1.00
505274,14.70,0.33,1890,0.00,0.00,16,38.36,38.00,10.45,-4.22,21.01,-0.89,1.00
505465,14.70,0.33,1902,0.00,0.00,16,38.36,38.00,10.45,-4.20,21.27,-0.89,1.00
505655,14.47,0.32,1893,0.00,0.00,16,38.36,38.00,10.59,-4.16,20.67,-0.89,1.00
505846,14.81,0.33,1890,0.00,0.00,16,38.36,38.00,10.59,-4.16,21.09,-0.89,1.00
506036,14.81,0.33,1902,0.00,0.00,16,38.36,38.00,10.59,-4.14,21.54,-0.89,1.00
506231,14.47,0.32,1918,0.00,0.00,16,38.36,38.00,10.59,-4.14,21.10,-0.89,1.00
506421,14.81,0.32,1904,0.00,0.00,16,38.36,38.00,10.59,-4.10,20.67,-0.89,1.00
506611,14.70,0.33,1907,0.00,0.00,16,38.71,38.00,10.45,-4.18,20.84,-0.89,0.98
506802,14.59,0.33,1914,0.00,0.00,16,38.71,38.00,10.45,-4.25,21.27,-1.18,0.98
506994,14.47,0.32,1931,0.00,0.00,16,38.71,38.00,10.30,-4.39,20.84,-1.18,0.96
507185,14.70,0.30,1925,0.00,0.00,16,38.01,38.00,9.87,-4.99,18.26,-1.49,0.92
510010,14.81,0.35,1971,0.00,0.00,16,39.41,38.50,11.03,-3.73,22.96,-0.27,1.02
510195,14.70,0.35,1962,0.00,0.00,16,39.41,38.50,11.03,-3.67,23.16,-0.27,1.02
510390,14.70,0.35,1977,0.00,0.00,16,39.77,39.00,11.03,-3.67,23.15,-0.27,1.02
510577,14.59,0.35,1976,0.00,0.00,16,39.77,38.00,11.03,-3.64,23.63,-0.27,1.02
510771,14.70,0.35,1992,0.00,0.00,16,39.41,39.00,11.03,-3.64,23.25,-0.27,1.02
510959,14.59,0.35,1991,0.00,0.00,16,39.77,39.00,11.03,-3.64,23.25,-0.27,1.02
511152,14.70,0.35,1999,0.00,0.00,16,39.77,39.00,11.03,-3.64,23.25,-0.27,1.02
511346,14.47,0.35,2019,0.00,0.00,16,39.77,39.00,11.03,-3.65,23.63,-0.27,1.02
511535,14.81,0.34,2007,0.00,0.00,16,39.77,39.50,11.03,-3.67,23.25,-0.27,1.02
511728,14.59,0.34,2028,0.00,0.00,16,40.12,39.50,11.03,-3.67,23.34,-0.27,1.02
511917,14.47,0.35,2032,0.00,0.00,16,40.12,39.50,11.03,-3.71,23.34,-0.27,1.02
512109,14.59,0.34,2047,0.00,0.00,16,40.12,39.50,10.88,-3.81,22.68,-0.27,1.02
512299,14.93,0.33,2054,0.00,0.00,16,40.47,40.00,10.74,-3.96,22.58,-0.27,1.00
512488,14.81,0.32,2038,0.00,0.00,16,40.47,39.50,10.45,-4.39,21.45,-1.80,0.96
512680,14.24,0.29,2052,0.00,0.00,16,40.47,40.00,9.72,-5.07,19.20,-1.80,0.94
512871,14.36,0.28,2064,0.00,0.00,16,40.47,40.00,9.14,-5.55,18.80,-1.80,0.92
513063,14.70,0.26,2068,0.00,0.00,16,40.12,39.50,8.71,-6.07,17.19,-1.80,0.90
513254,14.70,0.24,2058,0.00,0.00,16,39.77,39.00,8.27,-6.46,16.07,-1.80,0.90
513445,14.81,0.24,2065,0.00,0.00,16,39.41,39.00,7.98,-6.69,16.51,-1.80,0.90
513636,15.04,0.22,2070,0.00,0.00,16,39.41,39.00,7.98,-6.79,15.48,-1.80,0.88
513828,15.04,0.23,2074,0.00,0.00,16,39.41,38.50,7.84,-6.88,15.77,-1.80,0.88
514018,14.93,0.23,2070,0.00,0.00,16,39.77,39.00,7.84,-6.90,15.92,-1.80,0.88
514210,14.36,0.22,2091,0.00,0.00,16,39.41,39.00,7.69,-6.96,15.70,-1.80,0.88
514402,14.81,0.21,2082,0.00,0.00,16,39.41,38.50,7.69,-6.98,14.92,-1.80,0.88
514593,14.93,0.21,2086,0.00,0.00,16,39.06,38.50,7.69,-7.00,14.53,-1.80,0.88
514785,14.93,0.22,2081,0.00,0.00,16,39.06,39.00,7.69,-7.00,15.19,-1.80,0.88
514974,14.59,0.23,2074,0.00,0.00,16,39.41,39.00,7.69,-7.00,15.63,-1.80,0.88
515169,14.24,0.21,2070,0.00,0.00,16,39.06,38.00,7.69,-7.06,14.34,-2.11,0.88
515357,14.81,0.22,2093,0.00,0.00,16,39.06,39.00,7.69,-7.06,15.25,-1.80,0.88
515548,14.70,0.22,2094,0.00,0.00,16,39.41,39.00,7.69,-7.06,15.11,-1.80,0.88
515739,14.93,0.21,2088,0.00,0.00,16,39.06,38.50,7.69,-7.08,14.34,-2.11,0.88
515930,14.81,0.22,2080,0.00,0.00,16,39.41,39.00,7.69,-7.08,15.33,-1.80,0.88
516128,14.47,0.22,2087,0.00,0.00,16,39.41,39.00,7.69,-7.08,15.25,-1.80,0.88
516313,14.24,0.22,2101,0.00,0.00,16,39.77,39.00,7.55,-7.08,15.55,-2.11,0.88
516504,14.70,0.22,2098,0.00,0.00,16,39.41,39.00,7.55,-7.12,15.41,-2.11,0.88
516695,14.81,0.22,2096,0.00,0.00,16,39.77,39.00,7.55,-7.10,14.98,-2.11,0.88
516884,14.59,0.22,2086,0.00,0.00,16,39.41,38.50,7.55,-7.14,14.92,-2.11,0.88
517077,14.59,0.22,2093,0.00,0.00,16,39.06,39.00,7.55,-7.15,15.78,-2.11,0.88
517268,14.59,0.21,2095,0.00,0.00,16,39.41,39.00,7.55,-7.15,14.98,-2.11,0.88
517457,14.81,0.21,2102,0.00,0.00,16,39.41,39.00,7.55,-7.17,14.53,-2.11,0.88
517651,14.81,0.19,2100,0.00,0.00,16,38.36,38.00,7.25,-7.52,13.78,-2.11,0.84
517842,14.93,0.17,2112,0.00,0.00,16,36.60,36.50,6.38,-8.41,11.05,-2.11,0.80
518032,14.13,0.13,2104,0.00,0.00,16,34.49,34.00,5.51,-9.24,7.41,-2.11,0.74
518225,13.67,0.09,2096,0.00,0.00,16,25.35,32.00,4.21,-10.54,5.30,-1.80,0.64
518417,14.13,0.09,2062,0.00,0.00,16,11.99,17.50,3.48,-11.18,6.29,-1.80,0.64
518607,16.42,0.09,2073,0.00,0.00,16,11.99,11.50,3.63,-11.08,6.51,-1.80,0.64
518799,20.90,0.08,2076,0.00,0.00,16,11.99,11.50,3.63,-10.98,5.21,-1.80,0.64
518990,25.72,0.08,2068,0.00,0.00,16,11.99,11.50,3.63,-11.02,5.40,-1.80,0.64
519178,24.00,0.09,2051,0.00,0.00,16,11.99,11.50,3.63,-11.00,6.18,-1.80,0.64
519377,24.12,0.08,2044,0.00,0.00,16,11.99,11.50,3.63,-11.02,4.57,-1.80,0.64
519563,23.66,0.09,2048,0.00,0.00,16,11.99,11.50,3.63,-11.00,5.91,-1.80,0.64
519751,24.12,0.07,2028,0.00,0.00,16,11.99,11.50,3.77,-11.00,4.88,-1.80,0.64
519945,24.00,0.08,2021,0.00,0.00,16,11.99,11.50,3.63,-11.02,5.46,-1.80,0.64
520135,23.66,0.08,2022,0.00,0.00,16,11.99,11.50,3.63,-10.98,5.58,-1.80,0.64
520331,23.89,0.07,2006,0.00,0.00,16,11.99,11.50,3.77,-10.98,4.86,-1.80,0.64
520520,23.77,0.08,2007,0.00,0.00,16,11.99,11.50,3.77,-10.98,5.43,-1.80,0.64
520712,24.12,0.09,1988,0.00,0.00,16,11.99,11.50,3.77,-10.98,5.74,-1.49,0.64
520901,23.77,0.08,1986,0.00,0.00,16,11.99,11.50,3.77,-10.98,5.52,-1.49,0.64
521095,23.77,0.09,1975,0.00,0.00,16,11.99,11.50,3.77,-10.98,5.91,-1.49,0.64
521286,23.77,0.08,1975,0.00,0.00,16,11.99,11.50,3.77,-10.96,4.85,-1.49,0.64
521477,23.89,0.08,1953,0.00,0.00,16,11.99,11.50,3.77,-10.98,5.14,-1.49,0.64
521667,23.77,0.09,1950,0.00,0.00,16,11.99,11.50,3.77,-10.98,5.46,-1.49,0.64
521858,24.12,0.08,1952,0.00,0.00,16,11.99,11.50,3.77,-10.96,5.49,-1.49,0.64
522049,23.77,0.07,1934,0.00,0.00,16,11.99,11.50,3.77,-10.98,4.48,-1.49,0.64
522240,24.00,0.08,1935,0.00,0.00,16,11.99,11.50,3.77,-10.98,5.30,-1.49,0.64
522431,23.77,0.08,1921,0.00,0.00,16,11.99,11.50,3.77,-11.00,5.08,-1.49,0.64
522622,24.12,0.09,1900,0.00,0.00,16,11.99,11.50,3.63,-11.02,5.49,-1.49,0.64
522814,24.00,0.07,1900,0.00,0.00,16,11.99,11.50,3.63,-11.02,4.60,-1.49,0.64
523006,24.12,0.09,1896,0.00,0.00,16,11.99,11.50,3.63,-11.02,5.78,-1.49,0.64
523196,24.00,0.07,1882,0.00,0.00,16,11.99,11.50,3.63,-11.04,4.55,-1.49,0.64
523389,24.35,0.09,1879,0.00,0.00,16,11.99,11.50,3.63,-11.06,5.59,-1.49,0.64
523578,24.00,0.08,1864,0.00,0.00,16,11.99,11.50,3.63,-11.04,4.94,-1.49,0.64
523769,23.89,0.08,1851,0.00,0.00,16,11.99,11.50,3.63,-11.06,4.63,-1.49,0.64
523961,24.12,0.07,1844,0.00,0.00,16,11.99,11.50,3.63,-11.06,4.43,-1.49,0.64
524152,23.89,0.08,1836,0.00,0.00,16,11.99,11.50,3.63,-11.08,5.33,-1.49,0.64
524343,24.00,0.09,1835,0.00,0.00,16,11.99,11.50,3.63,-11.10,5.23,-1.49,0.64
524534,24.23,0.10,1822,0.00,0.00,16,11.99,11.50,3.63,-11.08,5.49,-1.49,0.64
524726,23.77,0.09,1810,0.00,0.00,16,11.99,11.50,3.63,-11.10,5.30,-1.49,0.64
524919,23.77,0.07,1795,0.00,0.00,16,11.99,11.50,3.63,-11.10,4.60,-1.49,0.64
525108,24.12,0.08,1791,0.00,0.00,16,11.99,11.50,3.63,-11.12,4.78,-1.49,0.64
525300,24.00,0.09,1799,0.00,0.00,16,11.99,11.50,3.63,-11.12,5.16,-1.49,0.64
525492,23.77,0.09,1788,0.00,0.00,16,11.99,11.50,3.63,-11.10,5.43,-1.49,0.64
525684,23.77,0.10,1786,0.00,0.00,16,11.99,11.50,3.63,-11.06,5.78,-1.49,0.66
525874,24.12,0.10,1758,0.00,0.00,16,11.99,11.50,3.77,-10.96,5.94,-1.49,0.66
526070,23.77,0.10,1746,0.00,0.00,16,11.99,11.50,3.77,-10.87,5.81,-1.49,0.66
526258,23.77,0.12,1750,0.00,0.00,16,11.99,11.50,4.06,-10.69,6.62,-1.49,0.70
526449,24.00,0.12,1748,0.00,0.00,16,15.86,14.00,4.21,-10.46,6.44,-1.49,0.72
526641,23.66,0.13,1722,0.00,0.00,16,21.48,18.50,4.35,-10.38,7.34,-1.49,0.74
526831,22.28,0.13,1724,0.00,0.00,16,26.41,24.00,4.50,-10.15,6.92,-1.49,0.74
527022,16.54,0.12,1710,0.00,0.00,16,28.87,28.50,4.64,-10.04,7.32,-1.49,0.66
527212,15.96,0.09,1713,0.00,0.00,16,17.27,20.00,3.77,-10.96,4.45,-1.49,0.64
527403,16.77,0.09,1712,0.00,0.00,16,11.99,11.50,3.48,-11.16,5.36,-1.49,0.64
527595,19.52,0.09,1691,0.00,0.00,16,11.99,11.50,3.63,-11.10,5.23,-1.49,0.64
