Time (msec),A/F Sensor #1 (AFR),Engine Load* (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Manifold Absolute Pressure (psi),Mass Airflow (g/s),Target Boost* (psi relative sea level),Throttle Sensor Voltage (V)
46701,14.47,0.15,1257,0.00,0.00,16,14.10,16.00,4.93,6.26,-1.49,0.64
46880,14.47,0.15,1277,0.00,0.00,16,14.10,14.50,4.93,6.18,-1.49,0.64
47054,14.47,0.15,1264,0.00,0.00,16,14.10,15.50,4.93,6.11,-1.49,0.64
47226,14.36,0.14,1254,0.00,0.00,16,14.10,16.00,4.93,6.07,-1.49,0.64
47398,14.01,0.15,1246,0.00,0.00,16,14.10,17.00,4.93,6.18,-1.49,0.64
47574,14.24,0.15,1252,0.00,0.00,16,14.10,16.00,4.93,6.18,-1.49,0.64
47746,14.36,0.14,1252,0.00,0.00,16,14.10,16.00,4.93,6.07,-1.49,0.64
47918,14.47,0.15,1250,0.00,0.00,16,14.10,17.00,4.93,6.18,-1.49,0.64
48105,14.47,0.15,1255,0.00,0.00,16,14.10,15.00,4.93,6.18,-1.49,0.64
48277,14.59,0.15,1254,0.00,0.00,16,14.10,15.50,4.93,6.22,-1.49,0.64
48449,14.47,0.15,1264,0.00,0.00,16,14.10,15.50,4.93,6.18,-1.49,0.64
48621,14.24,0.15,1249,0.00,0.00,16,14.10,16.00,4.93,6.26,-1.49,0.64
48793,14.13,0.15,1258,0.00,0.00,16,14.10,15.50,4.93,6.18,-1.49,0.64
48965,14.13,0.15,1265,0.00,0.00,16,14.10,15.50,4.93,6.22,-1.49,0.64
49142,14.36,0.15,1258,0.00,0.00,16,14.10,15.50,4.93,6.18,-1.49,0.64
49314,14.36,0.14,1264,0.00,0.00,16,14.10,15.00,4.93,6.15,-1.49,0.64
49485,14.36,0.15,1266,0.00,0.00,16,14.10,15.00,4.93,6.07,-1.49,0.64
49657,14.36,0.15,1247,0.00,0.00,16,14.10,16.50,4.93,6.15,-1.49,0.64
49829,14.36,0.15,1248,0.00,0.00,16,14.10,16.50,4.93,6.07,-1.49,0.64
50001,14.47,0.14,1271,0.00,0.00,16,14.10,14.00,4.93,6.11,-1.49,0.64
50177,14.70,0.14,1259,0.00,0.00,16,14.10,15.50,4.93,6.04,-1.49,0.64
50349,14.47,0.15,1250,0.00,0.00,16,14.10,16.50,4.93,6.15,-1.49,0.64
50525,14.47,0.14,1262,0.00,0.00,16,14.10,14.50,4.93,6.07,-1.49,0.64
50699,14.36,0.14,1259,0.00,0.00,16,14.10,15.50,4.93,6.07,-1.49,0.64
53542,14.47,0.14,1256,0.00,0.00,16,14.10,15.50,4.93,6.11,-1.49,0.64
53714,14.47,0.14,1262,0.00,0.00,16,14.10,15.00,4.93,6.07,-1.49,0.64
53886,14.24,0.14,1258,0.00,0.00,16,14.10,15.50,4.93,6.07,-1.49,0.64
54058,14.36,0.15,1250,0.00,0.00,16,14.10,16.50,4.93,6.07,-1.49,0.64
54230,14.24,0.14,1257,0.00,0.00,16,14.10,15.50,4.93,6.07,-1.49,0.64
54402,14.47,0.14,1258,0.00,0.00,16,14.10,16.50,4.93,6.00,-1.49,0.64
54574,14.36,0.14,1259,0.00,0.00,16,14.10,15.50,4.93,6.04,-1.49,0.64
54761,14.47,0.14,1252,0.00,0.00,16,14.10,16.00,4.93,6.00,-1.49,0.64
54933,14.36,0.15,1241,0.00,0.00,16,14.10,16.50,4.93,6.04,-1.49,0.64
55105,14.36,0.14,1255,0.00,0.00,16,14.10,15.50,4.93,6.07,-1.49,0.64
55280,14.47,0.14,1246,0.00,0.00,16,14.10,16.50,4.93,6.00,-1.49,0.64
55451,14.59,0.14,1262,0.00,0.00,16,14.10,15.50,4.93,6.00,-1.49,0.64
55623,14.47,0.15,1259,0.00,0.00,16,14.10,15.00,4.93,6.07,-1.49,0.64
55795,14.47,0.14,1260,0.00,0.00,16,14.10,15.00,4.93,6.00,-1.49,0.64
55971,14.36,0.15,1239,0.00,0.00,16,14.10,16.50,4.93,6.04,-1.49,0.64
56142,14.24,0.15,1224,0.00,0.00,16,14.10,18.00,4.93,6.07,-1.49,0.64
56314,14.36,0.15,1247,0.00,0.00,16,14.10,15.50,5.08,6.07,-1.49,0.64
56486,14.24,0.15,1257,0.00,0.00,16,14.10,14.00,4.93,6.04,-1.49,0.64
56658,14.24,0.15,1252,0.00,0.00,16,14.10,14.50,4.93,6.04,-1.49,0.64
56830,14.47,0.15,1246,0.00,0.00,16,14.10,14.50,4.93,6.11,-1.49,0.64
57002,14.59,0.14,1260,0.00,0.00,16,14.10,14.00,4.93,6.00,-1.49,0.64
57174,14.59,0.15,1243,0.00,0.00,16,14.10,15.50,4.93,6.00,-1.49,0.64
57345,14.47,0.15,1248,0.00,0.00,16,14.10,14.50,5.08,6.00,-1.49,0.64
57518,14.59,0.15,1253,0.00,0.00,16,14.10,14.00,5.08,6.04,-1.49,0.64
57690,14.70,0.15,1251,0.00,0.00,16,14.10,14.50,5.08,6.07,-1.49,0.64
57878,14.81,0.15,1250,0.00,0.00,16,14.10,14.00,5.08,6.04,-1.49,0.64
58050,14.70,0.15,1240,0.00,0.00,16,14.10,16.50,5.08,6.07,-1.49,0.64
58222,14.81,0.15,1257,0.00,0.00,16,14.10,14.00,5.08,6.07,-1.49,0.64
58393,14.59,0.14,1250,0.00,0.00,16,14.10,15.00,5.08,6.04,-1.49,0.64
61357,14.01,0.13,1211,0.00,0.00,16,14.10,20.50,4.64,4.95,-1.18,0.64
61529,14.13,0.13,1140,0.00,0.00,16,14.10,20.50,4.79,5.01,-1.18,0.64
61716,14.13,0.13,1108,0.00,0.00,16,14.10,22.00,4.93,4.95,-1.18,0.64
61888,14.13,0.13,1137,0.00,0.00,16,14.10,18.50,4.79,4.97,-1.18,0.64
62060,14.01,0.13,1120,0.00,0.00,16,14.10,19.00,4.93,5.01,-1.18,0.64
62232,14.13,0.14,1090,0.00,0.00,16,14.10,21.00,4.93,5.21,-1.18,0.64
62404,14.13,0.16,1091,0.00,0.00,16,14.10,19.00,5.22,5.74,-1.18,0.68
62576,14.24,0.16,1080,0.00,0.00,16,14.80,14.00,5.51,6.07,-1.18,0.70
62748,14.36,0.17,1072,0.00,0.00,16,16.56,16.50,5.66,5.94,-1.18,0.70
62919,14.24,0.24,1006,0.00,0.00,16,20.78,20.50,6.09,6.29,-1.18,0.76
63091,14.24,0.25,993,0.00,0.00,16,26.05,26.00,6.82,8.27,-1.18,0.78
63263,14.01,0.28,1087,0.00,0.00,16,28.16,28.50,7.98,10.69,-1.18,0.82
63435,13.32,0.24,1308,0.00,0.00,16,28.16,27.00,7.98,10.79,-1.49,0.82
63607,14.47,0.24,1382,0.00,0.00,16,27.46,27.00,7.84,10.99,-1.49,0.82
63779,15.62,0.23,1430,0.00,0.00,16,28.16,28.00,7.69,11.25,-1.49,0.82
63950,17.00,0.23,1463,0.00,0.00,16,27.81,28.00,7.55,11.29,-1.49,0.82
64122,15.85,0.23,1474,0.00,0.00,16,28.16,28.00,7.40,11.35,-1.49,0.82
64294,15.39,0.24,1492,0.00,0.00,16,28.52,28.50,7.40,11.61,-1.49,0.82
64466,14.81,0.25,1428,0.00,0.00,16,28.16,28.50,7.40,11.71,-1.49,0.82
64638,14.24,0.27,1338,0.00,0.00,16,28.87,28.50,7.69,11.66,-1.49,0.84
64810,13.67,0.28,1266,0.00,0.00,16,29.22,29.50,8.27,11.99,-1.49,0.84
64982,13.32,0.27,1352,0.00,0.00,16,29.22,29.00,8.27,11.88,-1.49,0.84
65154,14.01,0.26,1351,0.00,0.00,16,29.22,29.00,8.27,12.26,-1.49,0.84
65325,14.70,0.27,1412,0.00,0.00,16,29.22,29.00,8.27,12.42,-1.49,0.84
65497,14.81,0.25,1490,0.00,0.00,16,29.22,29.00,8.27,12.64,-1.49,0.84
65669,14.81,0.26,1508,0.00,0.00,16,29.22,29.00,8.13,13.26,-1.49,0.88
65841,14.81,0.30,1606,0.00,0.00,16,31.33,31.00,8.42,15.55,-1.49,0.90
66028,13.55,0.29,1659,0.00,0.00,16,32.38,32.00,8.71,16.00,-1.49,0.92
66200,13.55,0.28,1735,0.00,0.00,16,33.79,34.00,8.56,16.29,-1.49,0.92
69009,13.67,0.12,2854,0.00,0.00,16,0.39,-4.50,4.35,9.26,-4.25,0.64
69181,11.25,0.12,2476,0.00,0.00,16,-10.16,-9.00,3.77,9.35,-3.35,0.64
69352,11.25,0.09,2238,0.00,0.00,16,14.45,15.50,3.48,6.84,-2.42,0.64
69527,12.17,0.12,1841,0.00,0.00,16,14.10,23.00,3.48,6.55,-1.49,0.64
69714,13.67,0.14,1524,0.00,0.00,16,14.10,23.00,3.63,7.06,-1.49,0.64
69886,15.73,0.17,1285,0.00,0.00,16,14.10,23.00,4.06,6.92,-1.49,0.64
70058,18.83,0.12,1260,0.00,0.00,16,14.10,21.50,4.35,5.40,-1.49,0.64
70230,21.36,0.12,1268,0.00,0.00,16,14.10,19.00,4.35,5.01,-1.49,0.64
70406,18.03,0.12,1251,0.00,0.00,16,14.10,20.00,4.21,4.66,-1.49,0.66
70578,12.75,0.16,1251,0.00,0.00,16,15.16,14.50,4.50,6.40,-1.49,0.72
70750,12.06,0.16,1320,0.00,0.00,16,17.97,17.50,5.08,7.10,-1.49,0.76
70922,11.94,0.16,1441,0.00,0.00,16,24.30,24.00,5.37,7.78,-1.49,0.76
71094,12.63,0.17,1649,0.00,0.00,16,29.22,28.50,5.37,8.19,-1.49,0.80
71266,14.81,0.19,1619,0.00,0.00,16,29.57,29.50,5.66,9.93,-1.49,0.80
71438,15.73,0.19,1612,0.00,0.00,16,29.57,29.50,5.95,10.13,-1.49,0.80
71614,15.04,0.19,1604,0.00,0.00,16,29.57,29.00,5.95,10.13,-1.49,0.82
71786,14.93,0.19,1619,0.00,0.00,16,29.92,29.50,6.09,10.54,-1.49,0.82
71958,15.04,0.20,1638,0.00,0.00,16,29.92,30.00,6.09,10.69,-1.49,0.82
72145,15.16,0.19,1638,0.00,0.00,16,30.27,30.00,6.09,10.85,-1.49,0.82
72306,14.93,0.20,1657,0.00,0.00,16,30.62,30.50,6.09,10.74,-1.49,0.82
72478,14.70,0.20,1654,0.00,0.00,16,30.62,30.50,6.09,10.85,-1.49,0.82
72650,14.59,0.19,1680,0.00,0.00,16,30.98,30.50,6.09,10.85,-1.49,0.82
72825,14.47,0.19,1675,0.00,0.00,16,30.98,30.50,6.09,10.84,-1.49,0.82
72997,14.36,0.19,1681,0.00,0.00,16,30.98,31.00,6.09,10.74,-1.49,0.82
73169,14.47,0.19,1704,0.00,0.00,16,31.33,31.00,6.09,10.64,-1.49,0.82
73340,14.47,0.18,1721,0.00,0.00,16,31.33,30.50,5.95,10.33,-1.49,0.82
73512,14.47,0.18,1744,0.00,0.00,16,31.68,31.00,5.95,9.99,-1.49,0.82
73689,14.81,0.19,1754,0.00,0.00,16,32.03,32.00,5.95,10.89,-1.49,0.82
73861,14.93,0.18,1740,0.00,0.00,16,32.38,32.00,5.95,10.78,-1.49,0.82
74032,14.47,0.18,1757,0.00,0.00,16,32.03,31.50,5.80,10.38,-1.49,0.80
76845,23.31,0.11,1368,0.00,0.00,16,14.10,9.50,3.63,5.14,-1.49,0.66
77033,23.31,0.11,1351,0.00,0.00,16,14.10,15.50,3.63,5.04,-1.49,0.66
77205,22.39,0.11,1348,0.00,0.00,16,14.10,22.00,3.63,4.97,-1.49,0.66
77377,16.19,0.11,1329,0.00,0.00,16,14.10,23.00,3.77,4.88,-1.49,0.66
77548,14.36,0.11,1300,0.00,0.00,16,14.10,23.00,3.77,4.85,-1.49,0.66
77720,12.63,0.11,1315,0.00,0.00,16,14.10,22.50,3.77,4.79,-1.49,0.66
77892,12.29,0.11,1286,0.00,0.00,16,14.10,22.00,3.77,4.85,-1.49,0.66
78064,12.29,0.11,1334,0.00,0.00,16,14.10,22.00,3.77,4.75,-1.49,0.66
78236,12.40,0.11,1260,0.00,0.00,16,14.10,22.00,3.77,4.75,-1.49,0.66
78423,12.63,0.11,1256,0.00,0.00,16,14.10,21.00,3.77,4.73,-1.49,0.64
78595,12.98,0.10,1234,0.00,0.00,16,14.10,21.50,3.63,4.21,-1.49,0.64
78767,13.32,0.11,1182,0.00,0.00,16,14.10,23.00,3.48,4.13,-1.49,0.64
78939,13.32,0.12,1092,0.00,0.00,16,14.10,23.00,3.77,4.26,-1.18,0.64
79111,13.32,0.13,1036,0.00,0.00,16,14.10,23.00,4.35,4.51,-1.18,0.64
79283,13.09,0.14,994,0.00,0.00,16,14.10,23.00,4.50,4.52,-1.18,0.64
79455,12.86,0.14,1018,0.00,0.00,16,14.10,22.50,4.79,4.40,-1.18,0.64
79626,13.09,0.14,980,0.00,0.00,16,14.10,23.00,4.93,4.48,-1.18,0.64
79798,13.55,0.15,934,0.00,0.00,16,14.10,23.00,5.08,4.57,-1.18,0.64
79986,14.59,0.14,932,0.00,0.00,16,14.10,23.00,5.22,4.46,-1.18,0.64
80158,14.93,0.17,939,0.00,0.00,16,14.10,22.00,5.51,4.48,-1.18,0.64
80329,15.85,0.17,983,0.00,0.00,16,14.10,17.00,5.80,5.72,-1.18,0.64
80501,15.85,0.17,1026,0.00,0.00,16,14.10,13.00,5.80,5.78,-1.18,0.64
80673,15.73,0.20,992,0.00,0.00,16,14.10,9.50,6.38,6.95,-1.18,0.64
80845,15.39,0.18,1108,0.00,0.00,16,14.10,7.00,6.38,6.59,-1.18,0.64
81016,15.16,0.20,1025,0.00,0.00,16,14.10,8.50,6.53,7.29,-1.18,0.64
81192,14.81,0.19,1128,0.00,0.00,16,14.10,7.00,6.53,7.24,-1.18,0.64
81364,15.62,0.20,1124,0.00,0.00,16,14.10,8.00,6.67,7.70,-1.18,0.64
81535,15.96,0.20,1171,0.00,0.00,16,14.10,7.00,6.67,7.70,-1.18,0.64
81707,15.96,0.21,1175,0.00,0.00,16,14.10,7.00,6.67,8.06,-1.18,0.64
84606,14.47,0.11,1341,0.00,0.00,16,14.10,16.50,4.35,4.69,-1.49,0.64
84778,14.01,0.11,1290,0.00,0.00,16,14.10,20.00,4.21,4.69,-1.49,0.64
84950,13.44,0.13,1260,0.00,0.00,16,14.10,21.50,4.21,5.10,-1.49,0.66
85127,13.21,0.15,1256,0.00,0.00,16,14.10,15.00,4.64,6.00,-1.49,0.68
85299,13.67,0.14,1236,0.00,0.00,16,15.86,15.50,4.64,5.59,-1.49,0.70
85471,13.55,0.19,1187,0.00,0.00,16,17.62,17.50,5.08,6.77,-1.18,0.74
