Time (msec),A/F Sensor #1 (Direct)* (AFR),Coolant Temperature (F),Engine Load* (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),Fuel Tank Pressure (psi),IAM* (raw ecu value),Mass Airflow (g/s),Target Boost* (psi relative sea level),Throttle Opening Angle (%)
16043,15.64,160,0.50,1815,0.00,0.00,-0.021,8,14.49,-1.22,6.27
16215,14.69,160,0.50,1808,0.00,0.00,-0.021,8,15.01,-1.22,6.27
16386,13.89,160,0.52,1716,0.00,0.00,-0.021,8,15.65,-1.16,6.67
16558,14.21,160,0.55,1623,0.00,0.00,-0.021,8,15.58,-1.08,6.67
16730,14.05,160,0.59,1507,0.00,0.00,-0.021,8,15.59,-1.08,6.67
16902,13.88,160,0.63,1391,0.00,0.00,-0.021,8,15.44,-1.08,6.67
17074,13.91,160,0.67,1340,0.00,0.00,-0.021,8,15.52,-1.08,6.67
17246,14.29,160,0.71,1200,0.00,0.00,-0.021,8,15.08,-1.08,7.06
17418,14.37,160,0.68,1443,0.00,0.00,-0.021,8,14.76,-1.08,7.06
17605,14.42,160,0.66,1469,0.00,0.00,-0.021,8,16.13,-1.08,7.45
17777,15.03,160,0.66,1681,0.00,0.00,-0.021,8,19.18,-1.14,9.41
17949,15.39,160,0.68,1848,0.00,0.00,-0.021,8,20.29,-1.24,9.80
18121,14.87,160,0.68,1915,0.00,0.00,-0.021,8,21.51,-1.28,10.20
18293,14.43,160,0.67,2094,0.00,0.00,-0.021,8,23.54,-1.39,10.98
18465,14.47,160,0.67,2214,0.00,0.00,-0.021,8,24.32,-1.45,10.98
18637,14.43,160,0.65,2340,0.00,0.00,-0.021,8,25.30,-1.53,11.37
18809,14.43,160,0.65,2457,0.00,0.00,-0.021,8,26.30,-2.67,10.98
18981,14.35,160,0.63,2606,0.00,0.00,-0.021,8,26.76,-3.23,11.37
19153,14.46,160,0.61,2696,0.00,0.00,-0.021,8,26.76,-3.54,10.98
19325,14.39,160,0.59,2838,0.00,0.00,-0.021,8,27.60,-4.20,10.98
19512,14.38,160,0.57,2922,0.00,0.00,-0.021,8,27.50,-4.25,10.98
19700,14.18,160,0.37,2986,0.00,0.00,-0.021,8,10.19,-4.25,0.00
19856,11.61,160,0.23,2912,0.00,0.00,-0.021,8,10.14,-4.23,0.00
20028,11.34,160,0.24,2841,0.00,0.00,-0.021,8,11.88,-4.20,0.00
20200,11.30,160,0.25,2578,0.00,0.00,-0.021,8,11.09,-3.09,0.00
20371,11.95,160,0.27,2216,0.00,0.00,-0.021,8,10.44,-1.45,0.00
20543,15.35,160,0.27,2007,0.00,0.00,-0.021,8,9.22,-1.33,0.00
20715,21.58,160,0.27,1725,0.00,0.00,-0.021,8,7.95,-1.16,0.00
20902,23.39,160,0.29,1431,0.00,0.00,-0.018,8,7.62,-1.08,0.00
21074,23.82,160,0.32,1221,0.00,0.00,-0.018,8,7.26,-1.08,0.00
21246,23.59,160,0.31,1376,0.00,0.00,-0.018,8,5.78,-1.08,0.00
21418,22.86,160,0.27,1407,0.00,0.00,-0.018,8,6.08,-1.08,0.00
21590,15.37,160,0.27,1426,0.00,0.00,-0.018,8,6.37,-1.08,0.39
21762,14.51,160,0.28,1443,0.00,0.00,-0.018,8,7.38,-1.08,1.57
21934,14.49,160,0.32,1535,0.00,0.00,-0.018,8,8.44,-1.08,2.35
22106,14.39,160,0.33,1700,0.00,0.00,-0.018,8,9.27,-1.16,2.75
22277,14.50,160,0.33,1793,0.00,0.00,-0.018,8,9.90,-1.20,2.75
22449,14.29,160,0.34,1702,0.00,0.00,-0.018,8,9.95,-1.16,3.14
22637,13.91,160,0.36,1730,0.00,0.00,-0.018,8,10.84,-1.16,3.92
22809,13.37,160,0.39,1760,0.00,0.00,-0.018,8,12.28,-1.18,5.10
22980,13.81,160,0.45,1776,0.00,0.00,-0.018,8,14.18,-1.20,6.27
23152,14.39,160,0.51,1788,0.00,0.00,-0.018,8,16.48,-1.20,7.06
23324,14.60,160,0.57,1823,0.00,0.00,-0.018,8,17.99,-1.22,7.84
23496,14.64,160,0.60,1852,0.00,0.00,-0.018,8,19.18,-1.24,9.02
23668,14.62,162,0.64,1926,0.00,0.00,-0.018,8,20.99,-1.30,9.80
23855,14.70,162,0.65,1971,0.00,0.00,-0.018,8,21.25,-1.31,9.80
24027,14.66,162,0.65,1996,0.00,0.00,-0.018,8,21.95,-1.33,9.80
24199,14.45,162,0.65,2061,0.00,0.00,-0.018,8,22.32,-1.37,9.80
24371,14.31,162,0.64,2128,0.00,0.00,-0.018,8,22.15,-1.41,9.80
24543,14.43,162,0.64,2152,0.00,0.00,-0.018,8,22.77,-1.41,9.80
24715,14.49,162,0.60,2199,0.00,0.00,-0.018,8,19.99,-1.45,7.45
24887,13.84,162,0.51,2236,0.00,0.00,-0.018,8,18.33,-1.49,6.67
27863,23.75,162,0.21,1990,0.00,0.00,-0.018,8,7.03,-1.31,0.00
28050,23.99,162,0.21,1969,0.00,0.00,-0.018,8,7.03,-1.31,0.00
28222,23.75,162,0.21,1923,0.00,0.00,-0.018,8,6.88,-1.28,0.00
28378,24.13,162,0.21,1892,0.00,0.00,-0.018,8,6.73,-1.26,0.00
28550,23.89,162,0.21,1868,0.00,0.00,-0.018,8,6.70,-1.26,0.00
28722,23.82,162,0.21,1838,0.00,0.00,-0.018,8,6.62,-1.24,0.00
28937,23.52,162,0.21,1814,0.00,0.00,-0.018,8,6.51,-1.22,0.00
29078,23.89,162,0.22,1775,0.00,0.00,-0.018,8,6.37,-1.20,0.00
29279,23.82,162,0.22,1736,0.00,0.00,-0.018,8,6.19,-1.18,0.00
29420,23.53,162,0.24,1442,0.00,0.00,-0.018,8,6.34,-1.08,0.00
29600,23.97,162,0.28,1234,0.00,0.00,-0.018,8,6.62,-1.08,0.00
29773,23.97,162,0.31,1280,0.00,0.00,-0.018,8,6.26,-1.08,0.00
29942,23.49,162,0.29,1289,0.00,0.00,-0.018,8,5.91,-1.08,0.00
30109,20.90,162,0.28,1289,0.00,0.00,-0.018,8,5.91,-1.08,0.00
30278,16.24,162,0.27,1269,0.00,0.00,-0.018,8,5.78,-1.08,0.00
30458,15.40,162,0.27,1269,0.00,0.00,-0.018,8,5.85,-1.08,0.00
30626,15.15,162,0.27,1262,0.00,0.00,-0.018,8,5.78,-1.08,0.00
30796,14.95,162,0.27,1271,0.00,0.00,-0.018,8,5.75,-1.08,0.00
30965,14.73,163,0.27,1267,0.00,0.00,-0.018,8,5.81,-1.08,0.00
31143,14.67,163,0.27,1272,0.00,0.00,-0.018,8,5.72,-1.08,0.00
31312,14.48,163,0.27,1286,0.00,0.00,-0.018,8,5.75,-1.08,0.00
31497,14.26,163,0.27,1270,0.00,0.00,-0.018,8,5.72,-1.08,0.00
31666,14.24,163,0.27,1288,0.00,0.00,-0.018,8,5.75,-1.08,0.00
31828,14.18,163,0.27,1295,0.00,0.00,-0.018,8,5.72,-1.08,0.00
31998,14.08,163,0.27,1289,0.00,0.00,-0.018,8,5.69,-1.08,0.00
32183,13.97,163,0.27,1298,0.00,0.00,-0.018,8,5.72,-1.08,0.00
32345,13.89,163,0.27,1287,0.00,0.00,-0.018,8,5.72,-1.08,0.00
32515,13.79,163,0.26,1297,0.00,0.00,-0.018,8,5.65,-1.08,0.00
32700,13.84,163,0.26,1284,0.00,0.00,-0.018,8,5.72,-1.08,0.00
32869,13.97,163,0.27,1288,0.00,0.00,-0.018,8,5.65,-1.08,0.00
33031,14.27,163,0.27,1278,0.00,0.00,-0.018,8,5.65,-1.08,0.00
33216,14.46,163,0.27,1277,0.00,0.00,-0.018,8,5.65,-1.08,0.00
33386,14.33,163,0.27,1280,0.00,0.00,-0.018,8,5.65,-1.08,0.00
33564,14.25,163,0.26,1283,0.00,0.00,-0.018,8,5.69,-1.08,0.00
33733,14.27,163,0.26,1309,0.00,0.00,-0.018,8,5.69,-1.08,0.39
33903,14.57,163,0.28,1284,0.00,0.00,-0.018,8,6.41,-1.08,0.78
34072,14.70,163,0.30,1316,0.00,0.00,-0.018,8,6.84,-1.08,0.78
34250,14.73,163,0.31,1332,0.00,0.00,-0.018,8,7.06,-1.08,1.18
34419,14.81,163,0.32,1342,0.00,0.00,-0.018,8,7.17,-1.08,1.18
34588,14.70,163,0.29,1473,0.00,0.00,-0.018,8,6.34,-1.08,0.00
34773,14.55,163,0.25,1529,0.00,0.00,-0.018,8,5.65,-1.08,0.00
34935,13.91,163,0.22,1512,0.00,0.00,-0.018,8,5.14,-1.08,0.00
35104,13.72,163,0.22,1414,0.00,0.00,-0.018,8,5.14,-1.08,0.78
35289,13.91,163,0.27,1214,0.00,0.00,-0.018,8,6.77,-1.08,1.57
35451,15.85,163,0.34,1197,0.00,0.00,-0.018,8,8.19,-1.08,1.96
35636,19.03,163,0.37,1481,0.00,0.00,-0.018,8,8.92,-1.08,3.92
35805,15.06,163,0.42,1654,0.00,0.00,-0.018,8,11.99,-1.12,5.10
35974,15.60,163,0.41,1906,0.00,0.00,-0.018,8,12.85,-1.28,5.10
36152,14.90,163,0.41,1900,0.00,0.00,-0.021,8,13.14,-1.28,5.49
36321,13.52,163,0.44,1796,0.00,0.00,-0.021,8,13.72,-1.22,5.49
36506,13.54,163,0.49,1566,0.00,0.00,-0.021,8,14.17,-1.08,5.88
36675,13.33,163,0.56,1413,0.00,0.00,-0.021,8,14.43,-1.08,6.27
36853,12.95,163,0.61,1374,0.00,0.00,-0.021,8,14.81,-1.08,6.67
37023,13.47,163,0.64,1381,0.00,0.00,-0.021,8,15.15,-1.08,6.67
37191,14.31,163,0.65,1387,0.00,0.00,-0.021,8,15.29,-1.08,7.06
37370,14.70,163,0.66,1397,0.00,0.00,-0.021,8,15.74,-1.08,7.06
37538,14.81,163,0.67,1389,0.00,0.00,-0.021,8,15.74,-1.08,7.45
37707,14.78,163,0.68,1376,0.00,0.00,-0.021,8,15.88,-1.08,7.45
37876,14.75,163,0.71,1336,0.00,0.00,-0.021,8,16.28,-1.08,7.84
38054,14.68,163,0.73,1317,0.00,0.00,-0.021,8,16.35,-1.08,7.84
38238,14.68,165,0.74,1294,0.00,0.00,-0.021,8,16.42,-1.08,8.24
38407,14.52,165,0.77,1194,0.00,0.00,-0.021,8,15.83,-1.08,8.24
38576,14.70,165,0.80,1049,0.00,0.00,-0.021,8,15.20,-1.08,8.24
38755,14.36,165,0.80,1091,0.00,0.00,-0.021,8,14.34,-1.08,8.24
38927,13.98,165,0.78,1178,0.00,0.00,-0.021,8,14.79,-1.08,8.24
39098,14.66,165,0.76,1226,0.00,0.00,-0.021,8,14.98,-1.08,8.24
39270,14.86,165,0.70,1259,0.00,0.00,-0.021,8,11.56,-1.08,3.14
39442,14.66,165,0.55,1316,0.00,0.00,-0.021,8,9.89,-1.08,1.18
39614,14.21,165,0.40,1330,0.00,0.00,-0.021,8,6.19,-1.08,0.00
39786,13.82,165,0.31,1375,0.00,0.00,-0.021,8,5.78,-1.08,0.00
39958,13.43,165,0.27,1334,0.00,0.00,-0.021,8,5.72,-1.08,0.00
40130,13.40,165,0.26,1368,0.00,0.00,-0.021,8,5.65,-1.08,0.00
40317,13.65,165,0.25,1344,0.00,0.00,-0.021,8,5.56,-1.08,0.00
43138,15.28,165,0.43,1340,0.00,0.00,-0.021,8,9.95,-1.08,3.53
43310,14.95,165,0.45,1360,0.00,0.00,-0.021,8,10.30,-1.08,3.53
43482,14.62,165,0.45,1385,0.00,0.00,-0.021,8,10.40,-1.08,3.53
43654,14.52,165,0.45,1414,0.00,0.00,-0.021,8,10.55,-1.08,3.14
43826,14.43,165,0.43,1432,0.00,0.00,-0.021,8,9.64,-1.08,2.35
43997,14.05,165,0.39,1451,0.00,0.00,-0.021,8,8.80,-1.08,1.96
44169,13.98,165,0.37,1465,0.00,0.00,-0.021,8,8.71,-1.08,2.35
44357,14.09,165,0.36,1479,0.00,0.00,-0.021,8,8.67,-1.08,2.35
44528,14.41,165,0.35,1490,0.00,0.00,-0.021,8,8.67,-1.08,1.96
44700,14.66,165,0.34,1501,0.00,0.00,-0.021,8,8.50,-1.08,1.96
44872,14.81,165,0.33,1517,0.00,0.00,-0.021,8,8.29,-1.08,1.96
45044,14.68,165,0.33,1527,0.00,0.00,-0.021,8,8.09,-1.08,1.96
45216,14.47,165,0.31,1545,0.00,0.00,-0.021,8,7.40,-1.08,1.57
45388,14.27,165,0.29,1539,0.00,0.00,-0.021,8,7.30,-1.08,1.57
45560,14.17,165,0.29,1552,0.00,0.00,-0.021,8,7.26,-1.08,1.18
45732,14.54,165,0.28,1549,0.00,0.00,-0.021,8,7.21,-1.08,1.57
45903,14.73,165,0.28,1556,0.00,0.00,-0.021,8,7.17,-1.08,1.57
46075,14.87,165,0.28,1540,0.00,0.00,-0.021,8,7.17,-1.08,1.18
46247,15.09,165,0.28,1572,0.00,0.00,-0.021,8,7.21,-1.08,1.57
46419,15.15,165,0.28,1543,0.00,0.00,-0.021,8,7.17,-1.08,1.57
46591,14.90,165,0.28,1543,0.00,0.00,-0.021,8,7.10,-1.08,1.57
46763,14.70,165,0.28,1556,0.00,0.00,-0.021,8,7.17,-1.08,1.18
46950,14.62,165,0.27,1570,0.00,0.00,-0.021,8,7.03,-1.08,0.78
47106,14.64,165,0.26,1566,0.00,0.00,-0.021,8,6.52,-1.08,0.78
47294,14.31,167,0.25,1547,0.00,0.00,-0.021,8,6.30,-1.08,0.78
47466,14.09,167,0.25,1463,0.00,0.00,-0.021,8,6.26,-1.08,0.78
47638,14.75,167,0.25,1488,0.00,0.00,-0.018,8,6.30,-1.08,0.78
47810,18.69,167,0.25,1510,0.00,0.00,-0.018,8,6.34,-1.08,0.78
47981,24.99,167,0.26,1455,0.00,0.00,-0.018,8,6.34,-1.08,0.39
48153,25.55,167,0.26,1418,0.00,0.00,-0.018,8,6.37,-1.08,0.78
48326,23.90,167,0.27,1430,0.00,0.00,-0.018,8,6.34,-1.08,0.78
48502,23.73,167,0.27,1404,0.00,0.00,-0.018,8,6.34,-1.08,0.78
48663,23.76,167,0.28,1364,0.00,0.00,-0.018,8,6.34,-1.08,0.39
48851,24.03,167,0.28,1332,0.00,0.00,-0.018,8,6.26,-1.08,0.78
49023,23.85,167,0.29,1293,0.00,0.00,-0.018,8,6.37,-1.08,0.78
49195,24.32,167,0.29,1280,0.00,0.00,-0.018,8,6.41,-1.08,0.78
49372,23.96,167,0.30,1271,0.00,0.00,-0.018,8,6.30,-1.08,0.39
49544,24.06,167,0.28,1264,0.00,0.00,-0.018,8,5.59,-1.08,0.00
49715,20.95,167,0.27,1253,0.00,0.00,-0.018,8,5.53,-1.08,0.00
49891,17.09,167,0.26,1248,0.00,0.00,-0.018,8,5.36,-1.08,0.00
50063,15.40,167,0.26,1249,0.00,0.00,-0.018,8,5.43,-1.08,0.00
50239,14.82,167,0.26,1237,0.00,0.00,-0.018,8,5.43,-1.08,0.00
50411,14.62,167,0.26,1234,0.00,0.00,-0.018,8,5.46,-1.08,0.00
50583,14.52,167,0.26,1242,0.00,0.00,-0.018,8,5.40,-1.08,0.00
50755,14.64,167,0.26,1222,0.00,0.00,-0.018,8,5.40,-1.08,0.00
50927,14.65,167,0.26,1244,0.00,0.00,-0.018,8,5.46,-1.08,0.00
51099,14.53,167,0.26,1222,0.00,0.00,-0.018,8,5.33,-1.08,0.00
51270,14.25,167,0.26,1214,0.00,0.00,-0.018,8,5.40,-1.08,0.00
51442,14.45,167,0.27,1218,0.00,0.00,-0.021,8,5.40,-1.08,0.00
51614,14.41,167,0.27,1204,0.00,0.00,-0.021,8,5.40,-1.08,0.00
51786,14.39,167,0.27,1198,0.00,0.00,-0.021,8,5.46,-1.08,0.00
51958,14.43,167,0.27,1193,0.00,0.00,-0.021,8,5.36,-1.08,0.00
52130,14.59,167,0.27,1195,0.00,0.00,-0.018,8,5.33,-1.08,0.00
52302,14.48,167,0.27,1219,0.00,0.00,-0.021,8,5.40,-1.08,0.00
52473,14.33,167,0.27,1224,0.00,0.00,-0.021,8,5.40,-1.08,0.00
52645,14.47,167,0.27,1204,0.00,0.00,-0.021,8,5.40,-1.08,0.00
52817,14.50,167,0.27,1204,0.00,0.00,-0.021,8,5.43,-1.08,0.00
52993,14.31,167,0.27,1205,0.00,0.00,-0.018,8,5.43,-1.08,0.00
53169,14.22,167,0.27,1206,0.00,0.00,-0.018,8,5.40,-1.08,0.00
53341,14.56,167,0.27,1198,0.00,0.00,-0.018,8,5.40,-1.08,0.00
53513,14.66,167,0.27,1209,0.00,0.00,-0.018,8,5.40,-1.08,0.00
53701,14.70,167,0.27,1207,0.00,0.00,-0.018,8,5.40,-1.08,0.00
53873,14.53,167,0.27,1208,0.00,0.00,-0.018,8,5.36,-1.08,0.00
54045,14.53,167,0.27,1195,0.00,0.00,-0.018,8,5.40,-1.08,0.00
54216,14.44,167,0.27,1206,0.00,0.00,-0.018,8,5.36,-1.08,0.00
54388,14.36,167,0.27,1212,0.00,0.00,-0.018,8,5.36,-1.08,0.00
54560,14.22,167,0.27,1216,0.00,0.00,-0.018,8,5.36,-1.08,0.00
54732,14.32,167,0.27,1209,0.00,0.00,-0.018,8,5.36,-1.08,0.00
54904,14.47,167,0.27,1204,0.00,0.00,-0.018,8,5.33,-1.08,0.00
55076,14.41,167,0.27,1194,0.00,0.00,-0.018,8,5.33,-1.08,0.00
55248,14.58,167,0.27,1200,0.00,0.00,-0.018,8,5.40,-1.08,0.00
55425,14.81,167,0.27,1204,0.00,0.00,-0.018,8,5.40,-1.08,0.39
55595,14.81,169,0.29,1203,0.00,0.00,-0.018,8,6.08,-1.08,0.78
55767,14.70,169,0.31,1205,0.00,0.00,-0.018,8,6.52,-1.08,0.78
55939,14.82,169,0.32,1211,0.00,0.00,-0.018,8,6.62,-1.08,1.18
56115,15.34,169,0.33,1204,0.00,0.00,-0.018,8,6.81,-1.08,1.18
56287,15.47,169,0.34,1215,0.00,0.00,-0.021,8,7.17,-1.08,1.57
56459,15.00,169,0.35,1213,0.00,0.00,-0.021,8,7.30,-1.08,1.96
56631,14.81,169,0.38,1216,0.00,0.00,-0.021,8,7.99,-1.08,1.96
56803,14.92,169,0.40,1157,0.00,0.00,-0.021,8,8.24,-1.08,1.96
56974,14.90,169,0.43,1071,0.00,0.00,-0.021,8,8.40,-1.08,2.35
57146,14.62,169,0.46,1065,0.00,0.00,-0.021,8,8.66,-1.08,2.75
57318,14.39,169,0.43,1166,0.00,0.00,-0.021,8,7.64,-1.08,0.00
57506,13.89,169,0.32,1337,0.00,0.00,-0.021,8,5.56,-1.08,0.00
57678,13.53,169,0.26,1456,0.00,0.00,-0.021,8,5.33,-1.08,0.00
57850,13.73,169,0.23,1452,0.00,0.00,-0.021,8,5.30,-1.08,0.00
58021,13.97,169,0.23,1403,0.00,0.00,-0.021,8,5.33,-1.08,0.00
58193,14.09,169,0.23,1331,0.00,0.00,-0.021,8,5.33,-1.08,0.00
58365,14.10,169,0.24,1268,0.00,0.00,-0.021,8,5.27,-1.08,0.00
58537,14.45,169,0.25,1272,0.00,0.00,-0.021,8,5.27,-1.08,0.00
58709,14.98,169,0.25,1270,0.00,0.00,-0.021,8,5.30,-1.08,0.00
58881,15.23,169,0.25,1274,0.00,0.00,-0.021,8,5.40,-1.08,0.78
59052,15.06,169,0.29,1276,0.00,0.00,-0.021,8,6.84,-1.08,1.57
59224,15.01,169,0.33,1376,0.00,0.00,-0.021,8,8.31,-1.08,2.75
59396,14.94,169,0.36,1422,0.00,0.00,-0.021,8,9.31,-1.08,3.53
59568,14.66,169,0.39,1428,0.00,0.00,-0.021,8,9.94,-1.08,3.92
59742,14.70,169,0.43,1341,0.00,0.00,-0.021,8,10.40,-1.08,4.71
59929,15.00,169,0.50,1310,0.00,0.00,-0.021,8,12.43,-1.08,5.10
60101,14.78,169,0.55,1364,0.00,0.00,-0.021,8,12.70,-1.08,5.49
60273,14.24,169,0.55,1470,0.00,0.00,-0.021,8,13.15,-1.08,5.88
60445,14.60,169,0.54,1530,0.00,0.00,-0.021,8,13.60,-1.08,5.88
60617,14.95,169,0.53,1588,0.00,0.00,-0.021,8,13.99,-1.08,5.88
60789,14.79,169,0.53,1642,0.00,0.00,-0.021,8,14.31,-1.12,5.88
60961,14.59,169,0.53,1628,0.00,0.00,-0.021,8,14.31,-1.10,6.27
61133,14.43,169,0.55,1526,0.00,0.00,-0.021,8,14.39,-1.08,6.27
61304,14.39,169,0.57,1436,0.00,0.00,-0.021,8,14.52,-1.08,6.27
61476,14.35,169,0.61,1370,0.00,0.00,-0.021,8,14.52,-1.08,6.27
61664,14.11,169,0.65,1212,0.00,0.00,-0.021,8,14.07,-1.08,6.67
61835,14.37,169,0.68,1236,0.00,0.00,-0.021,8,13.94,-1.08,6.67
62007,14.58,169,0.68,1260,0.00,0.00,-0.021,8,14.09,-1.08,6.67
62179,14.70,169,0.67,1313,0.00,0.00,-0.021,8,14.73,-1.08,7.06
62351,15.03,169,0.68,1354,0.00,0.00,-0.021,8,15.77,-1.08,7.45
62523,14.95,169,0.67,1428,0.00,0.00,-0.021,8,15.84,-1.08,7.45
62695,14.86,169,0.67,1487,0.00,0.00,-0.021,8,16.01,-1.08,7.84
62867,14.81,169,0.66,1523,0.00,0.00,-0.021,8,16.53,-1.08,7.84
63039,14.66,169,0.65,1574,0.00,0.00,-0.021,8,16.91,-1.08,7.84
63211,14.58,169,0.61,1612,0.00,0.00,-0.021,8,15.22,-1.10,5.49
63382,14.29,169,0.51,1660,0.00,0.00,-0.021,8,12.28,-1.12,4.71
63554,13.93,169,0.42,1686,0.00,0.00,-0.021,8,10.05,-1.14,3.14
63726,14.36,169,0.35,1737,0.00,0.00,-0.021,8,9.45,-1.18,2.75
63898,14.06,169,0.32,1726,0.00,0.00,-0.021,8,8.66,-1.16,1.96
64070,14.03,169,0.30,1720,0.00,0.00,-0.021,8,8.36,-1.16,1.96
64242,14.19,169,0.29,1755,0.00,0.00,-0.021,8,8.29,-1.18,1.96
64413,14.06,171,0.29,1735,0.00,0.00,-0.021,8,8.29,-1.18,1.96
64585,14.69,171,0.29,1723,0.00,0.00,-0.021,8,8.24,-1.16,1.96
64773,15.03,171,0.28,1706,0.00,0.00,-0.021,8,8.04,-1.16,1.96
64945,15.62,171,0.28,1756,0.00,0.00,-0.021,8,8.13,-1.18,1.96
65117,15.34,171,0.28,1717,0.00,0.00,-0.021,8,7.97,-1.16,1.96
65288,14.92,171,0.28,1717,0.00,0.00,-0.021,8,7.96,-1.16,1.96
65460,14.52,171,0.27,1746,0.00,0.00,-0.021,8,7.72,-1.18,1.96
65632,14.43,171,0.27,1709,0.00,0.00,-0.021,8,7.76,-1.16,1.96
65820,14.43,171,0.27,1715,0.00,0.00,-0.021,8,7.76,-1.16,1.96
65991,14.68,171,0.28,1715,0.00,0.00,-0.021,8,7.88,-1.16,1.96
66163,14.89,171,0.27,1723,0.00,0.00,-0.021,8,7.80,-1.16,1.18
66335,14.95,171,0.28,1702,0.00,0.00,-0.021,8,8.19,-1.16,0.78
